"Solar, x; Wind, x","Solar, y","Wind, y","Solar kWh, x; Wind kWh, x","Solar kWh, y","Wind kWh, y"
2017-05-14 20:21:04,-0.006144,-0.003072,,,
2017-05-14 20:31:04,-0.003072,-0.006144,,,
2017-05-14 20:41:04,-0.006144,-0.003072,,,
2017-05-14 20:51:04,-0.006096,-0.006096,,,
2017-05-14 21:01:04,-0.003048,-0.003048,,,
2017-05-14 21:11:04,-0.00612,-0.00612,,,
2017-05-14 21:21:04,-0.00306,-0.00306,,,
2017-05-14 21:31:04,-0.006108,-0.006108,,,
2017-05-14 21:41:04,-0.006096,-0.003048,,,
2017-05-14 21:51:04,-0.00303,-0.00606,,,
2017-05-14 22:01:04,-0.00606,-0.00303,,,
2017-05-14 22:11:04,-0.006096,-0.006096,,,
2017-05-14 22:21:04,-0.003042,-0.003042,,,
2017-05-14 22:31:04,-0.006084,-0.006084,,,
2017-05-14 22:41:04,-0.003048,-0.003048,,,
2017-05-14 22:51:04,-0.006048,-0.006048,,,
2017-05-14 23:01:04,-0.006048,-0.003024,,,
2017-05-14 23:11:04,-0.00303,-0.00606,,,
2017-05-14 23:21:04,-0.006072,-0.006072,,,
2017-05-14 23:31:04,-0.00606,-0.00303,,,
2017-05-14 23:41:04,-0.00303,-0.00606,,,
2017-05-14 23:51:04,-0.006024,-0.003012,,,
2017-05-15 00:01:04,-0.006024,-0.006024,,,
2017-05-15 00:11:04,-0.006024,-0.006024,,,
2017-05-15 00:21:04,-0.003024,-0.003024,,,
2017-05-15 00:31:04,-0.00606,-0.00606,,,
2017-05-15 00:41:04,-0.006036,-0.006036,,,
2017-05-15 00:51:04,-0.003012,-0.003012,,,
2017-05-15 01:01:04,-0.006036,-0.003018,,,
2017-05-15 01:11:04,-0.003012,-0.006024,,,
2017-05-15 01:21:04,-0.006,0.0,,,
2017-05-15 01:31:04,-0.003006,0.0,,,
2017-05-15 01:41:04,-0.006024,-0.003012,,,
2017-05-15 01:51:04,-0.003012,-0.006024,,,
2017-05-15 02:01:04,-0.006024,-0.003012,,,
2017-05-15 02:11:04,-0.003,-0.003,,,
2017-05-15 02:21:04,-0.006,-0.006,,,
2017-05-15 02:31:04,-0.003,-0.003,,,
2017-05-15 02:41:04,-0.005976,-0.005976,,,
2017-05-15 02:51:04,-0.005988,-0.002994,,,
2017-05-15 03:01:04,-0.003,-0.006,,,
2017-05-15 03:11:04,-0.005952,-0.002976,,,
2017-05-15 03:21:04,-0.005976,-0.005976,,,
2017-05-15 03:31:04,-0.00594,-0.00297,,,
2017-05-15 03:41:04,-0.00594,-0.00594,,,
2017-05-15 03:51:04,-0.005928,-0.005928,,,
2017-05-15 04:01:04,-0.00594,-0.00297,,,
2017-05-15 04:11:04,-0.00891,-0.00594,,,
2017-05-15 04:21:04,-0.005964,-0.005964,,,
2017-05-15 04:31:04,-0.002988,-0.002988,,,
2017-05-15 04:41:04,-0.005964,-0.005964,,,
2017-05-15 04:51:04,-0.005964,-0.005964,,,
2017-05-15 05:01:04,-0.006,-0.003,,,
2017-05-15 05:11:04,-0.00297,-0.00297,,,
2017-05-15 05:21:04,-0.005964,-0.005964,,,
2017-05-15 05:31:04,-0.006,-0.003,,,
2017-05-15 05:41:04,-0.006,-0.006,,,
2017-05-15 05:51:04,0.006,-0.003,,,
2017-05-15 06:01:04,0.140718,-0.005988,,,
2017-05-15 06:11:05,0.381762,-0.003006,,,
2017-05-15 06:21:05,0.878238,-0.006036,,,
2017-05-15 06:31:05,1.691352,-0.006084,,,
2017-05-15 06:41:05,2.4672,-0.003084,,,
2017-05-15 06:51:05,2.39475,-0.00618,,,
2017-05-15 07:01:05,3.4848,-0.006336,,,
2017-05-15 07:11:05,4.0068,-0.00636,,,
2017-05-15 07:21:05,4.37304,-0.006384,,,
2017-05-15 07:31:05,4.5474,-0.00318,,,
2017-05-15 07:41:05,4.69224,-0.006384,,,
2017-05-15 07:51:05,4.7829,-0.00642,,,
2017-05-15 08:01:05,4.97112,-0.006456,,,
2017-05-15 08:11:04,5.1744,-0.006468,,,
2017-05-15 08:21:04,5.43312,-0.006468,,,
2017-05-15 08:31:04,5.56248,-0.006468,,,
2017-05-15 08:41:04,5.56092,-0.003252,,,
2017-05-15 08:51:04,5.65848,-0.006504,,,
2017-05-15 09:01:04,5.72352,-0.006504,,,
2017-05-15 09:11:04,5.73516,-0.006444,,,
2017-05-15 09:21:04,5.7348,-0.00648,,,
2017-05-15 09:31:04,5.8536,-0.003252,,,
2017-05-15 09:41:04,5.79924,-0.006516,,,
2017-05-15 09:51:04,5.84196,-0.003282,,,
2017-05-15 10:01:04,5.89626,-0.006588,,,
2017-05-15 10:11:05,5.874,-0.0066,,,
2017-05-15 10:21:05,5.94,-0.0033,,,
2017-05-15 10:31:05,5.9607,-0.00666,,,
2017-05-15 10:41:05,5.92596,-0.006696,,,
2017-05-15 10:51:05,5.7609,-0.00666,,,
2017-05-15 11:01:05,5.97012,-0.006708,,,
2017-05-15 11:11:05,5.83596,-0.003354,,,
2017-05-15 11:21:05,5.94528,-0.006756,,,
2017-05-15 11:31:05,5.88192,-0.003342,,,
2017-05-15 11:41:05,5.8647,-0.00678,,,
2017-05-15 11:51:05,5.9664,-0.00339,,,
2017-05-15 12:01:05,5.70138,-0.006828,,,
2017-05-15 12:11:04,5.87898,-0.006876,,,
2017-05-15 12:21:04,5.6925,-0.00345,,,
2017-05-15 12:31:04,5.5584,-0.006948,,,
2017-05-15 12:41:04,5.5809,-0.00351,,,
2017-05-15 12:51:04,5.0958,-0.00684,,,
2017-05-15 13:01:04,4.66752,-0.006864,,,
2017-05-15 13:11:04,5.31822,0.049308,,,
2017-05-15 13:21:04,5.35344,-0.003522,,,
2017-05-15 13:31:04,4.62954,0.003534,,,
2017-05-15 13:41:04,4.86036,-0.007044,,,
2017-05-15 13:51:04,4.2834,0.02124,,,
2017-05-15 14:01:04,3.894,-0.00354,,,
2017-05-15 14:11:04,3.6462,-0.00708,,,
2017-05-15 14:21:04,3.7878,-0.00708,,,
2017-05-15 14:31:04,3.9006,-0.003546,,,
2017-05-15 14:41:04,3.68784,-0.007092,,,
2017-05-15 14:51:04,3.6462,0.00354,,,
2017-05-15 15:01:04,3.68784,-0.007092,,,
2017-05-15 15:11:04,3.58146,-0.007092,,,
2017-05-15 15:21:04,3.446712,-0.003546,,,
2017-05-15 15:31:04,3.5754,-0.00708,,,
2017-05-15 15:41:04,3.5754,-0.00708,,,
2017-05-15 15:51:04,3.14352,-0.00354,,,
2017-05-15 16:01:04,3.21078,0.05664,,,
2017-05-15 16:11:04,3.6462,-0.00708,,,
2017-05-15 16:21:04,3.53646,-0.00708,,,
2017-05-15 16:31:04,3.04956,-0.003546,,,
2017-05-15 16:41:04,3.186,-0.00354,,,
2017-05-15 16:51:04,3.379338,-0.007092,,,
2017-05-15 17:01:04,3.269412,0.0,,,
2017-05-15 17:11:04,3.17184,0.01416,,,
2017-05-15 17:21:04,3.47628,0.00708,,,
2017-05-15 17:31:04,3.3276,0.00708,,,
2017-05-15 17:41:04,3.202038,0.028368,,,
2017-05-15 17:51:04,3.12048,0.031914,,,
2017-05-15 18:01:04,3.202038,0.028368,,,
2017-05-15 18:11:04,3.329694,0.003546,,,
2017-05-15 18:21:04,3.21048,-0.003528,,,
2017-05-15 18:31:04,3.154032,-0.007056,,,
2017-05-15 18:41:04,2.38149,-0.003378,,,
2017-05-15 18:51:04,2.32758,-0.006948,,,
2017-05-15 19:01:04,3.037968,-0.003504,,,
2017-05-15 19:11:04,3.050052,-0.003522,,,
2017-05-15 19:21:04,2.625276,-0.006936,,,
2017-05-15 19:31:04,1.596096,0.013056,,,
2017-05-15 19:41:04,0.657696,0.034782,,,
2017-05-15 19:51:04,0.096348,-0.003108,,,
2017-05-15 20:01:04,0.00309,-0.00309,,,
2017-05-15 20:11:04,-0.006168,-0.006168,,,
2017-05-15 20:21:04,-0.00309,-0.00309,,,
2017-05-15 20:31:04,-0.006144,-0.006144,,,
2017-05-15 20:41:04,-0.00612,-0.00306,,,
2017-05-15 20:51:04,-0.003066,-0.006132,,,
2017-05-15 21:01:04,-0.006132,-0.003066,,,
2017-05-15 21:11:04,-0.003066,0.006132,,,
2017-05-15 21:21:04,-0.00612,0.07038,,,
2017-05-15 21:31:04,-0.00306,0.07038,,,
2017-05-15 21:41:04,-0.006096,0.042672,,,
2017-05-15 21:51:04,-0.006096,0.161544,,,
2017-05-15 22:01:04,-0.00306,0.2754,,,
2017-05-15 22:11:04,-0.006096,0.146304,,,
2017-05-15 22:21:04,-0.003048,0.027432,,,
2017-05-15 22:31:04,-0.006096,0.009144,,,
2017-05-15 22:41:04,-0.003042,0.0,,,
2017-05-15 22:51:04,-0.00606,-0.00606,,,
2017-05-15 23:01:04,-0.006072,-0.003036,,,
2017-05-15 23:11:04,-0.003042,-0.003042,,,
2017-05-15 23:21:04,-0.006072,-0.006072,,,
2017-05-15 23:31:04,-0.00303,-0.00303,,,
2017-05-15 23:41:04,-0.006072,-0.006072,,,
2017-05-15 23:51:04,-0.006036,-0.003018,,,
2017-05-16 00:01:04,-0.006024,-0.006024,,,
2017-05-16 00:11:04,-0.003018,-0.003018,,,
2017-05-16 00:21:04,-0.006036,-0.003018,,,
2017-05-16 00:31:04,-0.00303,-0.00606,,,
2017-05-16 00:41:04,-0.006048,-0.003024,,,
2017-05-16 00:51:04,-0.006048,-0.006048,,,
2017-05-16 01:01:04,-0.00303,-0.00303,,,
2017-05-16 01:11:04,-0.006048,-0.006048,,,
2017-05-16 01:21:04,-0.00303,-0.00303,,,
2017-05-16 01:31:04,-0.00606,-0.00303,,,
2017-05-16 01:41:04,-0.006036,0.003018,,,
2017-05-16 01:51:04,-0.003018,0.057342,,,
2017-05-16 02:01:04,-0.00606,0.16059,,,
2017-05-16 02:11:04,-0.00303,0.17271,,,
2017-05-16 02:21:04,-0.006036,0.13581,,,
2017-05-16 02:31:04,-0.006,0.045,,,
2017-05-16 02:41:04,-0.006024,0.009036,,,
2017-05-16 02:51:04,-0.003024,-0.003024,,,
2017-05-16 03:01:04,-0.006048,0.0,,,
2017-05-16 03:11:04,-0.006036,0.006036,,,
2017-05-16 03:21:04,-0.003,0.018,,,
2017-05-16 03:31:04,-0.006036,0.0,,,
2017-05-16 03:41:04,-0.006048,-0.006048,,,
2017-05-16 03:51:04,-0.003018,-0.003018,,,
2017-05-16 04:01:04,-0.006024,-0.003012,,,
2017-05-16 04:11:04,-0.003,-0.003,,,
2017-05-16 04:21:04,-0.006,-0.003,,,
2017-05-16 04:31:04,-0.003,0.009,,,
2017-05-16 04:41:04,-0.006,0.045,,,
2017-05-16 04:51:04,-0.006,0.018,,,
2017-05-16 05:01:04,-0.003,0.033,,,
2017-05-16 05:11:04,-0.006,0.015,,,
2017-05-16 05:21:04,-0.003012,0.0,,,
2017-05-16 05:31:04,-0.003012,0.006024,,,
2017-05-16 05:41:04,-0.006,0.087,,,
2017-05-16 05:51:04,0.0,0.147,,,
2017-05-16 06:01:04,0.024,0.069,,,
2017-05-16 06:11:05,0.117468,0.096384,,,
2017-05-16 06:21:05,0.208242,0.03018,,,
2017-05-16 06:31:05,0.309,0.009,,,
2017-05-16 06:41:05,0.459,0.009,,,
2017-05-16 06:51:05,0.627744,0.0,,,
2017-05-16 07:01:05,0.88173,0.02727,,,
2017-05-16 07:11:05,1.28268,0.116052,,,
2017-05-16 07:21:05,2.3901,0.157284,,,
2017-05-16 07:31:05,3.31992,0.06264,,,
2017-05-16 07:41:05,4.3092,0.0798,,,
2017-05-16 07:51:05,4.3011,0.035046,,,
2017-05-16 08:01:05,4.7187,0.01926,,,
2017-05-16 08:11:05,5.61672,0.103296,,,
2017-05-16 08:21:05,5.7996,0.18144,,,
2017-05-16 08:31:05,5.89698,0.133578,,,
2017-05-16 08:41:05,5.6571,0.33681,,,
2017-05-16 08:51:05,5.96214,0.46116,,,
2017-05-16 09:01:05,5.96214,0.467748,,,
2017-05-16 09:11:05,5.2974,0.31065,,,
2017-05-16 09:21:05,5.28,0.4455,,,
2017-05-16 09:31:05,4.76928,0.586224,,,
2017-05-16 09:41:05,3.97122,0.331482,,,
2017-05-16 09:51:05,5.6814,0.147048,,,
2017-05-16 10:01:05,6.33906,0.040248,,,
2017-05-16 10:11:05,6.19344,0.178398,,,
2017-05-16 10:21:05,6.32808,0.189504,,,
2017-05-16 10:31:05,6.2715,0.11526,,,
2017-05-16 10:41:05,5.74938,0.3402,,,
2017-05-16 10:51:05,5.56482,0.348228,,,
2017-05-16 11:01:05,5.77584,0.20628,,,
2017-05-16 11:11:05,5.47596,0.18942,,,
2017-05-16 11:21:05,5.5776,0.62748,,,
2017-05-16 11:31:05,5.77608,0.63396,,,
2017-05-16 11:41:05,4.96602,0.309936,,,
2017-05-16 11:51:05,4.7709,0.28272,,,
2017-05-16 12:01:05,4.1064,0.6726,,,
2017-05-16 12:11:04,3.717,0.61596,,,
2017-05-16 12:21:04,4.27614,0.33573,,,
2017-05-16 12:31:04,4.31148,0.745674,,,
2017-05-16 12:41:04,4.62954,0.773946,,,
2017-05-16 12:51:04,4.70022,0.65379,,,
2017-05-16 13:01:04,4.72752,0.585648,,,
2017-05-16 13:11:04,3.717,1.00182,,,
2017-05-16 13:21:04,3.47274,0.4956,,,
2017-05-16 13:31:04,2.62404,1.22337,,,
2017-05-16 13:41:04,3.01254,1.0974,,,
2017-05-16 13:51:04,4.2834,0.6018,,,
2017-05-16 14:01:04,3.6462,1.03368,,,
2017-05-16 14:11:04,2.710176,1.289376,,,
2017-05-16 14:21:04,2.52192,1.0656,,,
2017-05-16 14:31:04,2.003154,1.576194,,,
2017-05-16 14:41:04,1.9536,1.648128,,,
2017-05-16 14:51:04,1.946226,1.58331,,,
2017-05-16 15:01:04,2.092128,1.307136,,,
2017-05-16 15:11:04,2.003328,1.65168,,,
2017-05-16 15:21:04,2.497056,1.204128,,,
2017-05-16 15:31:04,2.315904,1.140192,,,
2017-05-16 15:41:04,1.932288,1.417248,,,
2017-05-16 15:51:04,1.914528,1.65168,,,
2017-05-16 16:01:04,2.081472,1.559328,,,
2017-05-16 16:11:04,2.163168,1.45632,,,
2017-05-16 16:21:04,2.334048,1.284438,,,
2017-05-16 16:31:04,2.145408,1.388832,,,
2017-05-16 16:41:04,2.426016,1.026528,,,
2017-05-16 16:51:04,2.191584,1.11888,,,
2017-05-16 17:01:04,2.67723,0.663102,,,
2017-05-16 17:11:04,2.60631,0.695016,,,
2017-05-16 17:21:04,2.440224,0.848928,,,
2017-05-16 17:31:04,2.209344,1.094016,,,
2017-05-16 17:41:04,2.475108,0.840402,,,
2017-05-16 17:51:04,2.65146,0.69738,,,
2017-05-16 18:01:04,2.060352,1.294776,,,
2017-05-16 18:11:03,0.94239,0.88245,,,
2017-05-16 18:21:03,0.857304,0.93555,,,
2017-05-16 18:31:03,1.11588,0.482454,,,
2017-05-16 18:41:03,1.340142,0.447828,,,
2017-05-16 18:51:03,3.385572,0.049476,,,
2017-05-16 19:01:03,2.861208,0.232848,,,
2017-05-16 19:11:03,2.550042,0.220374,,,
2017-05-16 19:21:03,2.28456,0.34542,,,
2017-05-16 19:31:03,1.38321,0.57879,,,
2017-05-16 19:41:03,0.568176,0.545832,,,
2017-05-16 19:51:03,0.087024,0.32634,,,
2017-05-16 20:01:03,-0.00927,0.37698,,,
2017-05-16 20:11:04,-0.003078,0.160056,,,
2017-05-16 20:21:04,-0.00612,0.16524,,,
2017-05-16 20:31:04,-0.003054,0.06108,,,
2017-05-16 20:41:04,-0.00612,0.05508,,,
2017-05-16 20:51:04,-0.00306,0.09486,,,
2017-05-16 21:01:04,-0.00612,0.04896,,,
2017-05-16 21:11:04,-0.00612,0.13158,,,
2017-05-16 21:21:04,-0.003048,0.003048,,,
2017-05-16 21:31:04,-0.006108,-0.003054,,,
2017-05-16 21:41:04,-0.003048,0.009144,,,
2017-05-16 21:51:04,-0.006072,0.003036,,,
2017-05-16 22:01:04,-0.006084,0.069966,,,
2017-05-16 22:11:03,-0.003048,0.10668,,,
2017-05-16 22:21:03,-0.006084,0.039546,,,
2017-05-16 22:31:03,-0.003042,0.054756,,,
2017-05-16 22:41:03,-0.00606,0.03939,,,
2017-05-16 22:51:03,-0.00606,0.07575,,,
2017-05-16 23:01:03,-0.00303,0.07272,,,
2017-05-16 23:11:03,-0.00606,0.23634,,,
2017-05-16 23:21:03,-0.006084,0.4563,,,
2017-05-16 23:31:03,-0.003042,0.44109,,,
2017-05-16 23:41:03,-0.006108,0.943686,,,
2017-05-16 23:51:03,-0.00303,0.909,,,
2017-05-17 00:01:03,-0.006048,0.798336,,,
2017-05-17 00:11:03,-0.00606,0.89385,,,
2017-05-17 00:21:03,-0.00606,0.76053,,,
2017-05-17 00:31:03,-0.00303,0.49389,,,
2017-05-17 00:41:03,-0.006072,0.564696,,,
2017-05-17 00:51:03,-0.006048,0.450576,,,
2017-05-17 01:01:03,-0.00303,0.45147,,,
2017-05-17 01:11:03,-0.006096,0.554736,,,
2017-05-17 01:21:03,-0.00606,0.53631,,,
2017-05-17 01:31:03,-0.003042,0.720954,,,
2017-05-17 01:41:03,-0.00612,0.7497,,,
2017-05-17 01:51:03,-0.003036,1.007952,,,
2017-05-17 02:01:03,-0.006084,1.137708,,,
2017-05-17 02:11:04,-0.00612,0.92412,,,
2017-05-17 02:21:04,-0.00303,0.7878,,,
2017-05-17 02:31:04,-0.00606,0.54843,,,
2017-05-17 02:41:04,-0.006084,0.6084,,,
2017-05-17 02:51:04,-0.003024,0.550368,,,
2017-05-17 03:01:04,-0.00606,0.46965,,,
2017-05-17 03:11:04,-0.00303,0.44238,,,
2017-05-17 03:21:04,-0.00606,0.31815,,,
2017-05-17 03:31:04,-0.005976,0.221112,,,
2017-05-17 03:41:04,-0.005988,0.017964,,,
2017-05-17 03:51:04,-0.005976,0.080676,,,
2017-05-17 04:01:04,-0.002994,0.122754,,,
2017-05-17 04:11:03,-0.005976,0.047808,,,
2017-05-17 04:21:03,-0.006012,-0.003006,,,
2017-05-17 04:31:03,-0.003,0.033,,,
2017-05-17 04:41:03,-0.006,0.165,,,
2017-05-17 04:51:03,-0.006024,0.280116,,,
2017-05-17 05:01:03,-0.006048,0.31752,,,
2017-05-17 05:11:03,-0.003012,0.174696,,,
2017-05-17 05:21:03,-0.006024,0.201804,,,
2017-05-17 05:31:03,-0.003,0.141,,,
2017-05-17 05:41:03,-0.006,0.117,,,
2017-05-17 05:51:03,-0.006012,0.048096,,,
2017-05-17 06:01:03,-0.006012,0.081162,,,
2017-05-17 06:11:04,0.006012,0.04509,,,
2017-05-17 06:21:04,-0.003,0.072,,,
2017-05-17 06:31:04,-0.002994,0.041916,,,
2017-05-17 06:41:04,0.003006,0.06012,,,
2017-05-17 06:51:04,0.024144,0.220314,,,
2017-05-17 07:01:04,0.10542,0.388548,,,
2017-05-17 07:11:04,0.24144,0.395358,,,
2017-05-17 07:21:04,0.426384,0.641088,,,
2017-05-17 07:31:04,0.36216,0.525132,,,
2017-05-17 07:41:04,0.53025,0.35148,,,
2017-05-17 07:51:04,0.346788,0.678366,,,
2017-05-17 08:01:04,0.45147,0.53631,,,
2017-05-17 08:11:04,0.439752,0.283128,,,
2017-05-17 08:21:04,0.380268,0.383286,,,
2017-05-17 08:31:04,0.40986,0.737748,,,
2017-05-17 08:41:04,0.600936,0.956592,,,
2017-05-17 08:51:04,1.58826,0.51912,,,
2017-05-17 09:01:04,1.517454,0.590976,,,
2017-05-17 09:11:04,3.93354,0.86346,,,
2017-05-17 09:21:04,4.82184,0.987174,,,
2017-05-17 09:31:04,2.71254,1.06212,,,
2017-05-17 09:41:04,2.3055,0.91266,,,
2017-05-17 09:51:04,1.94205,2.00304,,,
2017-05-17 10:01:04,1.8618,1.79439,,,
2017-05-17 10:11:04,2.634048,2.104656,,,
2017-05-17 10:21:04,5.03982,1.808406,,,
2017-05-17 10:31:04,4.251,1.11507,,,
2017-05-17 10:41:04,5.04336,1.151346,,,
2017-05-17 10:51:04,4.4145,1.59903,,,
2017-05-17 11:01:04,2.46564,1.28952,,,
2017-05-17 11:11:04,4.43808,1.01016,,,
2017-05-17 11:21:04,2.020194,1.03104,,,
2017-05-17 11:31:04,1.496268,1.34568,,,
2017-05-17 11:41:04,3.19479,1.35378,,,
2017-05-17 11:51:04,1.82412,1.3932,,,
2017-05-17 12:01:04,1.09782,1.20696,,,
2017-05-17 12:11:04,3.21678,1.27872,,,
2017-05-17 12:21:04,5.8986,1.30176,,,
2017-05-17 12:31:04,6.29154,1.815264,,,
2017-05-17 12:41:04,4.34688,2.295696,,,
2017-05-17 12:51:04,4.9494,1.60686,,,
2017-05-17 13:01:04,4.55064,1.928928,,,
2017-05-17 13:11:04,2.73258,2.37348,,,
2017-05-17 13:21:04,2.451774,2.253888,,,
2017-05-17 13:31:04,1.77126,2.25585,,,
2017-05-17 13:41:04,3.65298,1.642134,,,
2017-05-17 13:51:04,4.71948,1.271442,,,
2017-05-17 14:01:04,3.6192,1.74696,,,
2017-05-17 14:11:04,3.05856,1.89036,,,
2017-05-17 14:21:04,2.457984,2.319456,,,
2017-05-17 14:31:04,2.468016,2.067318,,,
2017-05-17 14:41:04,1.915428,2.495004,,,
2017-05-17 14:51:04,0.506268,2.658768,,,
2017-05-17 15:01:04,1.031832,1.025088,,,
2017-05-17 15:11:04,2.4486,1.353726,,,
2017-05-17 15:21:04,2.35872,1.38294,,,
2017-05-17 15:31:04,3.15414,1.11156,,,
2017-05-17 15:41:04,2.493504,1.452768,,,
2017-05-17 15:51:04,1.736304,1.9569,,,
2017-05-17 16:01:04,1.18791,2.379366,,,
2017-05-17 16:11:04,1.435008,2.429568,,,
2017-05-17 16:21:04,0.901692,2.918916,,,
2017-05-17 16:31:04,0.529104,2.666544,,,
2017-05-17 16:41:04,0.546624,1.993776,,,
2017-05-17 16:51:04,0.44577,2.27097,,,
2017-05-17 17:01:04,1.47906,1.62162,,,
2017-05-17 17:11:04,0.858924,2.669436,,,
2017-05-17 17:21:04,0.654672,2.892654,,,
2017-05-17 17:31:04,1.558404,1.821696,,,
2017-05-17 17:41:04,0.773388,2.754972,,,
2017-05-17 17:51:04,1.320018,2.163264,,,
2017-05-17 18:01:04,0.99624,2.316258,,,
2017-05-17 18:11:04,0.999798,2.27712,,,
2017-05-17 18:21:04,0.779202,2.664942,,,
2017-05-17 18:31:04,0.43554,3.08805,,,
2017-05-17 18:41:04,0.5337,3.401448,,,
2017-05-17 18:51:04,0.739344,2.859264,,,
2017-05-17 19:01:04,0.556722,2.964456,,,
2017-05-17 19:11:04,0.049308,2.880996,,,
2017-05-17 19:21:04,-0.028368,3.471534,,,
2017-05-17 19:31:04,0.0276,2.5599,,,
2017-05-17 19:41:04,0.0,2.743632,,,
2017-05-17 19:51:04,-0.006768,2.818872,,,
2017-05-17 20:01:04,-0.003474,2.932056,,,
2017-05-17 20:11:03,-0.003444,2.441796,,,
2017-05-17 20:21:03,-0.006948,2.806992,,,
2017-05-17 20:31:03,-0.003504,2.806704,,,
2017-05-17 20:41:03,-0.003402,2.70459,,,
2017-05-17 20:51:03,-0.006828,2.963352,,,
2017-05-17 21:01:03,-0.006948,3.157866,,,
2017-05-17 21:11:03,-0.003522,3.402252,,,
2017-05-17 21:21:03,-0.007032,3.371844,,,
2017-05-17 21:31:03,-0.003504,2.85576,,,
2017-05-17 21:41:03,-0.006768,2.223288,,,
2017-05-17 21:51:03,-0.006828,2.758512,,,
2017-05-17 22:01:03,-0.003396,2.693028,,,
2017-05-17 22:11:03,-0.00678,3.04422,,,
2017-05-17 22:21:03,-0.00342,2.58894,,,
2017-05-17 22:31:03,-0.00642,1.64352,,,
2017-05-17 22:41:03,-0.006264,0.87696,,,
2017-05-17 22:51:03,-0.003108,0.74592,,,
2017-05-17 23:01:03,-0.006168,0.419424,,,
2017-05-17 23:11:03,-0.003078,0.4617,,,
2017-05-17 23:21:03,-0.006144,0.930816,,,
2017-05-17 23:31:03,-0.006156,0.852606,,,
2017-05-17 23:41:03,-0.003102,1.014354,,,
2017-05-17 23:51:03,-0.006156,1.040364,,,
2017-05-18 00:01:03,-0.006132,1.28772,,,
2017-05-18 00:11:03,-0.00306,1.5453,,,
2017-05-18 00:21:03,-0.006132,1.533,,,
2017-05-18 00:31:03,-0.00618,1.82928,,,
2017-05-18 00:41:03,-0.006216,1.883448,,,
2017-05-18 00:51:03,-0.003072,1.284096,,,
2017-05-18 01:01:03,-0.00612,1.38618,,,
2017-05-18 01:11:03,-0.006168,1.424808,,,
2017-05-18 01:21:03,-0.003114,1.482264,,,
2017-05-18 01:31:03,-0.006264,1.59732,,,
2017-05-18 01:41:03,-0.003138,1.50624,,,
2017-05-18 01:51:03,-0.006228,1.516518,,,
2017-05-18 02:01:03,-0.006252,1.95375,,,
2017-05-18 02:11:03,-0.003162,1.773882,,,
2017-05-18 02:21:03,-0.00636,2.18466,,,
2017-05-18 02:31:03,-0.00315,1.7766,,,
2017-05-18 02:41:03,-0.006228,1.986732,,,
2017-05-18 02:51:03,-0.00618,1.8849,,,
2017-05-18 03:01:03,-0.003156,2.11452,,,
2017-05-18 03:11:03,-0.00636,1.94616,,,
2017-05-18 03:21:03,-0.006444,1.946088,,,
2017-05-18 03:31:03,-0.00318,2.0193,,,
2017-05-18 03:41:03,-0.00636,2.03202,,,
2017-05-18 03:51:03,-0.003192,2.081184,,,
2017-05-18 04:01:03,-0.006456,2.24346,,,
2017-05-18 04:11:03,-0.00318,2.04156,,,
2017-05-18 04:21:03,-0.0063,2.1105,,,
2017-05-18 04:31:03,-0.006312,1.915692,,,
2017-05-18 04:41:03,-0.003114,1.694016,,,
2017-05-18 04:51:03,-0.00624,2.06856,,,
2017-05-18 05:01:03,-0.00618,1.55118,,,
2017-05-18 05:11:03,-0.003072,1.284096,,,
2017-05-18 05:21:03,-0.006096,0.591312,,,
2017-05-18 05:31:03,-0.006108,0.751284,,,
2017-05-18 05:41:03,-0.003036,0.595056,,,
2017-05-18 05:51:03,0.081972,0.619344,,,
2017-05-18 06:01:03,0.377952,0.359664,,,
2017-05-18 06:11:04,0.820224,0.651264,,,
2017-05-18 06:21:04,1.484568,0.61074,,,
2017-05-18 06:31:04,2.25459,0.498888,,,
2017-05-18 06:41:04,2.852736,0.597312,,,
2017-05-18 06:51:04,3.7629,0.333,,,
2017-05-18 07:01:04,4.2375,0.36612,,,
2017-05-18 07:11:04,4.53522,0.27696,,,
2017-05-18 07:21:04,4.8024,0.25056,,,
2017-05-18 07:31:04,4.72752,0.448056,,,
2017-05-18 07:41:04,3.7878,0.5133,,,
2017-05-18 07:51:04,3.19308,0.75756,,,
2017-05-18 08:01:04,3.40194,0.53454,,,
2017-05-18 08:11:04,3.212676,0.79785,,,
2017-05-18 08:21:04,2.98068,0.94164,,,
2017-05-18 08:31:04,3.13644,0.73632,,,
2017-05-18 08:41:04,2.936088,0.287226,,,
2017-05-18 08:51:04,3.12228,0.14514,,,
2017-05-18 09:01:04,3.6108,0.09558,,,
2017-05-18 09:11:04,3.212676,0.099288,,,
2017-05-18 09:21:04,2.87712,0.117216,,,
2017-05-18 09:31:04,3.046014,0.081558,,,
2017-05-18 09:41:04,3.09396,0.01416,,,
2017-05-18 09:51:04,3.05856,0.06726,,,
2017-05-18 10:01:04,3.3099,0.15222,,,
2017-05-18 10:11:04,3.35097,0.067374,,,
2017-05-18 10:21:04,3.202038,0.049644,,,
2017-05-18 10:31:04,2.759904,0.202464,,,
2017-05-18 10:41:04,2.98368,0.078144,,,
2017-05-18 10:51:04,2.855808,0.241536,,,
2017-05-18 11:01:04,3.50106,0.0531,,,
2017-05-18 11:11:04,3.34884,0.1239,,,
2017-05-18 11:21:04,3.150624,0.014208,,,
