"Solar, x; Wind, x; Battery, x; Load, x; Voltage, x","Solar, y","Wind, y","Battery, y","Load, y","Voltage, y"
2017-07-21 02:13:04,-0.00891,-0.00594,-5.8806,-5.86575,49.5
2017-07-21 02:23:04,-0.00594,-0.00594,-3.7125,-3.70062,49.5
2017-07-21 02:33:04,-0.005964,-0.002982,-3.22056,-3.211614,49.7
2017-07-21 02:43:04,-0.003006,-0.006012,-1.716426,-1.707408,50.1
2017-07-21 02:53:04,-0.005964,-0.002982,-2.144058,-2.135112,49.7
2017-07-21 03:03:04,-0.006,-0.006,-2.634,-2.622,50.0
2017-07-21 03:13:04,-0.00303,0.49086,-1.19988,-1.68771,50.5
2017-07-21 03:23:04,-0.005988,0.949098,-1.883226,-2.826336,49.9
2017-07-21 03:33:04,-0.006,0.051,-1.35,-1.395,50.0
2017-07-21 03:43:04,-0.00594,0.04158,-3.0591,-3.09474,49.5
2017-07-21 03:53:04,-0.002994,0.0,-2.523942,-2.520948,49.9
2017-07-21 04:13:04,-0.008838,0.002946,-4.8609,-4.855008,49.1
2017-07-21 04:23:04,-0.00594,0.07128,-2.74131,-2.80665,49.5
2017-07-21 04:33:04,-0.005964,0.01491,-3.69768,-3.706626,49.7
2017-07-21 04:43:04,-0.00588,-0.00588,-4.851,-4.83924,49.0
2017-07-21 04:53:04,-0.00594,-0.00297,-2.9997,-2.99079,49.5
2017-07-21 05:03:04,-0.005964,-0.005964,-3.4293,-3.417372,49.7
2017-07-21 05:13:04,-0.00588,-0.00294,-3.7632,-3.75438,49.0
2017-07-21 05:23:04,-0.005976,-0.005976,-3.70512,-3.693168,49.8
2017-07-21 05:33:04,-0.005988,-0.002994,-1.46706,-1.458078,49.9
2017-07-21 05:43:04,-0.002994,-0.005988,-1.401192,-1.39221,49.9
2017-07-21 05:53:04,-0.005928,-0.002964,-2.11926,-2.110368,49.4
2017-07-21 06:13:05,0.01782,-0.00594,-3.8313,-3.84318,49.5
2017-07-21 06:23:05,0.05928,-0.002964,-3.05292,-3.109236,49.4
2017-07-21 06:33:05,0.115362,-0.005916,-2.79531,-2.904756,49.3
2017-07-21 06:43:05,0.140154,-0.002982,-2.448222,-2.585394,49.7
2017-07-21 06:53:05,0.174168,-0.005904,-3.2472,-3.415464,49.2
2017-07-21 07:03:05,0.23712,-0.002964,-2.691312,-2.925468,49.4
2017-07-21 07:13:05,0.26433,-0.00594,-3.267,-3.52539,49.5
2017-07-21 07:23:05,0.316872,-0.002934,-4.22496,-4.538898,48.9
2017-07-21 07:33:05,0.37926,-0.00588,-3.675,-4.04838,49.0
2017-07-21 07:43:05,0.417924,-0.002964,-3.97176,-4.38672,49.4
2017-07-21 07:53:05,0.50568,-0.00588,-3.969,-4.4688,49.0
2017-07-21 08:13:04,0.7425,-0.00297,-3.267,-4.00653,49.5
2017-07-21 08:23:04,2.436,-0.006,-0.615,-3.045,50.0
2017-07-21 08:33:04,2.404854,-0.002958,-3.60876,-6.010656,49.3
2017-07-21 08:43:04,5.00988,-0.006036,-0.048288,-5.052132,50.3
2017-07-21 08:53:04,5.33778,-0.002982,-0.548688,-5.883486,49.7
2017-07-21 09:03:04,5.63274,0.003078,1.301994,-4.333824,51.3
2017-07-21 09:13:04,5.5278,0.011952,-1.263924,-6.803676,49.8
2017-07-21 09:23:04,5.3328,0.02424,0.25149,-5.10555,50.5
2017-07-21 09:33:04,4.35708,-0.002964,-2.128152,-6.482268,49.4
2017-07-21 09:43:04,3.91248,-0.002964,-2.273388,-6.182904,49.4
2017-07-21 09:53:04,4.90032,-0.005904,-2.565288,-7.459704,49.2
2017-07-21 10:13:04,3.63072,-0.005856,-4.04064,-7.665504,48.8
2017-07-21 10:23:04,2.913624,-0.005904,-3.07008,-5.9778,49.2
2017-07-21 10:33:04,3.19152,-0.002928,-4.42128,-7.609872,48.8
2017-07-21 10:43:04,5.17824,-0.005952,-1.288608,-6.460896,49.6
2017-07-21 10:53:04,5.42412,-0.002964,-2.62314,-8.044296,49.4
2017-07-21 11:03:04,5.58756,-0.005976,-0.678276,-6.25986,49.8
2017-07-21 11:13:04,5.54658,-0.003282,15.98334,10.440042,54.7
2017-07-21 11:23:04,5.5794,-0.006564,16.5741,11.001264,54.7
2017-07-21 11:33:04,5.44812,-0.006564,15.45822,10.016664,54.7
2017-07-21 11:43:04,5.42184,-0.006612,16.56306,11.147832,55.1
2017-07-21 11:53:04,5.53104,-0.006624,15.83136,10.306944,55.2
2017-07-21 12:13:04,4.986,-0.006648,14.99124,10.011888,55.4
2017-07-21 12:23:04,5.28984,-0.006696,15.33384,10.050696,55.8
2017-07-21 12:33:04,5.2416,-0.00672,15.1536,9.91872,56.0
2017-07-21 12:43:04,5.2359,-0.006756,15.0321,9.802956,56.3
2017-07-21 12:53:04,5.22984,-0.006792,14.97636,9.753312,56.6
2017-07-21 13:03:04,5.3694,-0.00684,14.9454,9.58284,57.0
2017-07-21 13:13:04,5.11368,-0.006864,14.79192,9.685104,57.2
2017-07-21 13:23:04,4.61496,-0.006888,13.776,9.167928,57.4
2017-07-21 13:33:04,4.209,-0.0069,12.5925,8.3904,57.5
2017-07-21 13:43:04,2.852688,-0.006924,11.18226,8.336496,57.7
2017-07-21 13:53:04,1.236744,0.024318,9.5535,8.292438,57.9
2017-07-21 14:13:04,-0.539616,-0.007008,6.8328,7.379424,58.4
2017-07-21 14:23:04,-0.36855,-0.00702,5.967,6.34257,58.5
2017-07-21 14:33:04,-0.24219,-0.00702,5.2299,5.47911,58.5
2017-07-21 14:43:04,-0.253152,-0.007032,4.81692,5.077104,58.6
2017-07-21 14:53:04,-0.144402,-0.003522,4.61382,4.761744,58.7
2017-07-21 15:03:04,-0.045786,0.059874,4.36728,4.353192,58.7
2017-07-21 15:13:04,-0.010566,0.0,4.15596,4.166526,58.7
2017-07-21 15:23:04,-0.112896,-0.007056,4.09248,4.212432,58.8
2017-07-21 15:33:04,-0.010566,-0.007044,3.8742,3.89181,58.7
2017-07-21 15:43:04,-0.007044,0.010566,3.83898,3.835458,58.7
2017-07-21 15:53:04,-0.007044,-0.003522,3.76854,3.779106,58.7
2017-07-21 16:13:04,-0.007044,0.031698,3.66288,3.638226,58.7
2017-07-21 16:23:04,-0.007032,0.010548,3.55116,3.547644,58.6
2017-07-21 16:33:04,-0.010566,0.010566,3.62766,3.62766,58.7
2017-07-21 16:43:04,-0.007044,-0.007044,3.66288,3.676968,58.7
2017-07-21 16:53:04,-0.007044,0.007044,3.66288,3.66288,58.7
2017-07-21 17:03:04,-0.007032,-0.007032,3.55116,3.565224,58.6
2017-07-21 17:13:04,-0.007044,0.0,3.59244,3.599484,58.7
2017-07-21 17:23:04,-0.007044,0.056352,3.6981,3.648792,58.7
2017-07-21 17:33:04,-0.007044,0.0,3.66288,3.669924,58.7
2017-07-21 17:43:04,-0.007044,-0.003522,3.62766,3.638226,58.7
2017-07-21 17:53:04,-0.007044,-0.003522,3.62766,3.638226,58.7
2017-07-21 18:13:04,-0.007032,-0.007032,3.58632,3.600384,58.6
2017-07-21 18:23:04,-0.007032,-0.007032,3.62148,3.635544,58.6
2017-07-21 18:33:04,-0.007032,-0.007032,3.65664,3.670704,58.6
2017-07-21 18:43:04,-0.003516,-0.007032,3.65664,3.667188,58.6
2017-07-21 18:53:04,-0.007032,-0.007032,3.65664,3.670704,58.6
2017-07-21 19:03:04,-0.007032,-0.007032,3.65664,3.670704,58.6
2017-07-21 19:13:04,-0.00702,-0.00702,3.6504,3.66444,58.5
2017-07-21 19:23:04,-0.00702,-0.00351,3.6504,3.66093,58.5
2017-07-21 19:33:04,-0.00702,-0.00702,3.6504,3.66444,58.5
2017-07-21 19:43:04,-0.00702,-0.00702,3.6504,3.66444,58.5
2017-07-21 19:53:04,-0.00702,-0.00702,3.6855,3.69954,58.5
2017-07-21 20:13:04,-0.00702,-0.00702,3.6504,3.66444,58.5
2017-07-21 20:23:04,-0.00702,-0.00702,3.6855,3.69954,58.5
2017-07-21 20:33:04,-0.00702,-0.00351,3.6855,3.69603,58.5
2017-07-21 20:43:04,-0.00702,-0.00702,3.7206,3.73464,58.5
2017-07-21 20:53:04,-0.00702,-0.00702,3.7557,3.76974,58.5
2017-07-21 21:03:04,-0.00702,0.0,3.7908,3.79782,58.5
2017-07-21 21:13:04,-0.00702,-0.00351,3.8259,3.83643,58.5
2017-07-21 21:23:04,-0.010548,-0.007032,3.8676,3.88518,58.6
2017-07-21 21:33:04,-0.006552,0.0,2.093364,2.099916,54.6
2017-07-21 21:43:04,-0.006504,0.006504,0.523572,0.523572,54.2
2017-07-21 21:53:04,-0.006504,0.078048,0.559344,0.4878,54.2
2017-07-21 22:13:04,-0.006492,0.038952,0.525852,0.493392,54.1
2017-07-21 22:23:04,-0.006492,0.003246,0.545328,0.548574,54.1
2017-07-21 22:33:04,-0.00891,0.09504,-5.049,-5.13513,49.5
2017-07-21 22:43:04,-0.006024,0.177708,-3.28308,-3.454764,50.2
2017-07-21 22:53:04,-0.00594,0.12474,-6.0291,-6.1479,49.5
2017-07-21 23:03:04,-0.005976,0.032868,-3.79476,-3.821652,49.8
2017-07-21 23:13:04,-0.008892,0.017784,-6.72828,-6.737172,49.4
2017-07-21 23:23:04,-0.005976,0.0747,-4.00392,-4.072644,49.8
2017-07-21 23:33:04,-0.008874,0.032538,-6.89214,-6.915804,49.3
2017-07-21 23:43:04,-0.00594,0.04455,-4.8411,-4.87971,49.5
2017-07-21 23:53:04,-0.008856,0.138744,-7.49808,-7.627968,49.2
2017-07-22 00:13:04,-0.013128,0.019692,10.37112,10.364556,54.7
2017-07-22 00:23:04,-0.01332,0.00333,10.8891,10.89909,55.5
2017-07-22 00:33:04,-0.013488,-0.006744,10.52064,10.540872,56.2
2017-07-22 00:43:04,-0.013752,-0.006876,10.07334,10.093968,57.3
2017-07-22 00:53:04,-0.01053,-0.00702,7.3008,7.31835,58.5
2017-07-22 01:03:04,-0.010566,-0.007044,4.96602,4.98363,58.7
2017-07-22 01:13:04,-0.007056,-0.007056,4.55112,4.565232,58.8
2017-07-22 01:23:04,-0.007044,-0.007044,4.33206,4.346148,58.7
2017-07-22 01:33:04,-0.010566,-0.007044,4.19118,4.20879,58.7
2017-07-22 01:43:04,-0.007044,-0.007044,4.15596,4.170048,58.7
2017-07-22 01:53:04,-0.007044,-0.007044,4.15596,4.170048,58.7
2017-07-22 02:13:04,-0.007044,-0.007044,4.0503,4.064388,58.7
2017-07-22 02:23:04,-0.007044,-0.007044,4.01508,4.029168,58.7
2017-07-22 02:33:04,-0.010548,-0.007032,4.07856,4.09614,58.6
2017-07-22 02:43:04,-0.005964,-0.005964,-5.00976,-4.997832,49.7
2017-07-22 02:53:04,-0.006132,0.959658,-1.536066,-2.489592,51.1
2017-07-22 03:03:04,-0.006036,1.170984,-2.272554,-3.437502,50.3
2017-07-22 03:13:04,-0.005988,0.820356,-3.2934,-4.107768,49.9
2017-07-22 03:23:04,-0.006,0.339,-5.01,-5.343,50.0
2017-07-22 03:33:04,-0.005988,0.065868,-3.35328,-3.41316,49.9
2017-07-22 03:43:04,-0.006,0.069,-4.26,-4.323,50.0
2017-07-22 03:53:04,-0.005952,-0.002976,-3.92832,-3.919392,49.6
2017-07-22 04:13:04,-0.006,0.147,-2.706,-2.847,50.0
2017-07-22 04:23:04,-0.006036,-0.006036,-2.848992,-2.83692,50.3
2017-07-22 04:33:04,-0.003,0.126,-2.124,-2.247,50.0
2017-07-22 04:43:04,-0.006036,0.356124,-2.5653,-2.915388,50.3
2017-07-22 04:53:04,-0.005988,0.026946,-2.745498,-2.766456,49.9
2017-07-22 05:03:04,-0.005988,-0.002994,-4.13172,-4.122738,49.9
2017-07-22 05:13:04,-0.006,-0.006,-3.51,-3.498,50.0
2017-07-22 05:23:04,-0.005928,-0.002964,-4.20888,-4.199988,49.4
2017-07-22 05:33:04,-0.006024,-0.003012,-2.912604,-2.903568,50.2
2017-07-22 05:43:04,-0.003006,-0.003006,-2.215422,-2.20941,50.1
2017-07-22 05:53:04,-0.006024,0.4518,-2.734896,-3.180672,50.2
2017-07-22 06:13:04,-0.006,1.095,-1.368,-2.457,50.0
2017-07-22 06:23:04,-0.003012,0.319272,-2.19876,-2.51502,50.2
2017-07-22 06:33:04,-0.006024,0.096384,-1.752984,-1.843344,50.2
2017-07-22 06:43:04,-0.002994,-0.002994,-2.272446,-2.266458,49.9
2017-07-22 06:53:04,-0.006024,-0.006024,-2.036112,-2.024064,50.2
2017-07-22 07:03:04,-0.003012,-0.003012,-1.548168,-1.542144,50.2
2017-07-22 07:13:04,-0.00891,-0.00594,-3.9798,-3.96495,49.5
2017-07-22 07:23:04,-0.00594,-0.00594,-4.0986,-4.08672,49.5
2017-07-22 07:33:04,-0.006,0.0,-3.66,-3.654,50.0
2017-07-22 07:43:04,-0.006,-0.003,-1.794,-1.785,50.0
2017-07-22 07:53:04,-0.003,0.099,-1.734,-1.83,50.0
2017-07-22 08:13:05,0.114456,0.349392,-2.400564,-2.864412,50.2
2017-07-22 08:23:05,0.132528,0.599388,-1.171668,-1.903584,50.2
2017-07-22 08:33:05,0.246984,0.99396,-1.256004,-2.496948,50.2
2017-07-22 08:43:05,0.307146,0.748482,-2.722566,-3.778194,49.7
2017-07-22 08:53:05,0.237,1.44,-2.298,-3.975,50.0
2017-07-22 09:03:05,0.401394,1.56936,-1.40337,-3.374124,50.3
2017-07-22 09:13:05,0.625968,1.155168,-0.266112,-2.047248,50.4
2017-07-22 09:23:05,0.723168,0.5208,-2.94624,-4.190208,49.6
2017-07-22 09:33:05,0.73353,0.40419,-1.853286,-2.991006,49.9
2017-07-22 09:43:05,0.84816,0.205344,-4.3152,-5.368704,49.6
2017-07-22 09:53:05,1.245318,0.002958,-4.1412,-5.389476,49.3
2017-07-22 10:13:04,2.059872,0.023952,-2.763462,-4.847286,49.9
2017-07-22 10:23:04,3.93192,0.393192,0.48768,-3.837432,50.8
2017-07-22 10:33:04,4.3587,0.108216,-1.596186,-6.063102,50.1
2017-07-22 10:43:04,3.59664,0.057912,0.265176,-3.389376,50.8
2017-07-22 10:53:04,4.85028,0.062874,-1.071852,-5.985006,49.9
2017-07-22 11:03:04,3.99,-0.006,-1.329,-5.313,50.0
2017-07-22 11:13:04,5.49276,-0.003018,-0.914454,-6.404196,50.3
2017-07-22 11:23:04,5.6721,-0.006132,0.938196,-4.727772,51.1
2017-07-22 11:33:04,5.96232,-0.003042,-0.149058,-6.108336,50.7
2017-07-22 11:43:04,5.5389,-0.005988,-0.88323,-6.416142,49.9
2017-07-22 11:53:04,5.3934,-0.00606,-1.83012,-7.21746,50.5
2017-07-22 12:13:04,5.4432,-0.006048,-1.599696,-7.036848,50.4
2017-07-22 12:23:04,5.1084,-0.00594,-1.79388,-6.89634,49.5
2017-07-22 12:33:04,4.41336,-0.005964,-3.01182,-7.419216,49.7
2017-07-22 12:43:04,4.7742,-0.00327,8.5347,3.76377,54.5
2017-07-22 12:53:04,3.795,-0.0066,14.553,10.7646,55.0
2017-07-22 13:03:04,3.68928,-0.006588,14.1642,10.481508,54.9
2017-07-22 13:13:04,4.7286,-0.00666,15.1515,10.42956,55.5
2017-07-22 13:23:04,5.44746,-0.010026,14.5377,9.100266,55.7
2017-07-22 13:33:04,4.8807,-0.006732,15.04602,10.172052,56.1
2017-07-22 13:43:04,4.86486,-0.006804,14.86674,10.008684,56.7
2017-07-22 13:53:04,5.1642,-0.00684,15.0822,9.92484,57.0
2017-07-22 14:13:04,3.9606,-0.003444,12.67392,8.716764,57.4
2017-07-22 14:23:04,3.140034,-0.006924,11.38998,8.25687,57.7
2017-07-22 14:33:04,1.36764,-0.00696,9.5004,8.13972,58.0
2017-07-22 14:43:04,0.672768,-0.007008,7.60368,6.93792,58.4
2017-07-22 14:53:04,0.780552,-0.007032,5.76624,4.99272,58.6
2017-07-22 15:03:04,0.253152,-0.003516,4.71144,4.461804,58.6
2017-07-22 15:13:04,0.1053,-0.00702,4.1769,4.07862,58.5
2017-07-22 15:23:04,-0.010566,-0.007044,4.01508,4.03269,58.7
2017-07-22 15:33:04,-0.007044,-0.007044,3.83898,3.853068,58.7
2017-07-22 15:43:04,-0.010566,-0.007044,3.6981,3.71571,58.7
2017-07-22 15:53:04,-0.038742,-0.003522,3.66288,3.705144,58.7
2017-07-22 16:13:04,0.10566,-0.007044,3.55722,3.458604,58.7
2017-07-22 16:23:04,-0.007044,-0.007044,3.490302,3.50439,58.7
2017-07-22 16:33:04,-0.007044,-0.007044,3.514956,3.529044,58.7
2017-07-22 16:43:04,-0.007044,-0.003522,3.43395,3.444516,58.7
2017-07-22 16:53:04,-0.007044,-0.007044,3.493824,3.507912,58.7
2017-07-22 17:03:04,-0.007044,-0.007044,3.511434,3.525522,58.7
2017-07-22 17:13:04,-0.007044,-0.007044,3.465648,3.479736,58.7
2017-07-22 17:23:04,-0.007044,-0.007044,3.472692,3.48678,58.7
2017-07-22 17:33:04,-0.007044,-0.007044,3.483258,3.497346,58.7
2017-07-22 17:43:04,-0.007044,-0.007044,3.48678,3.500868,58.7
2017-07-22 17:53:04,-0.007044,-0.007044,3.490302,3.50439,58.7
2017-07-22 18:13:04,-0.010566,-0.007044,3.490302,3.507912,58.7
2017-07-22 18:23:04,-0.007044,-0.007044,3.522,3.536088,58.7
2017-07-22 18:33:04,-0.007044,-0.007044,3.48678,3.500868,58.7
2017-07-22 18:43:04,-0.007032,-0.007032,3.512484,3.526548,58.6
2017-07-22 18:53:04,-0.007044,-0.007044,3.507912,3.522,58.7
2017-07-22 19:03:04,-0.007044,-0.007044,3.59244,3.606528,58.7
2017-07-22 19:13:04,-0.007044,-0.007044,3.522,3.536088,58.7
2017-07-22 19:23:04,-0.007044,-0.007044,3.59244,3.606528,58.7
2017-07-22 19:33:04,-0.007044,-0.007044,3.59244,3.606528,58.7
2017-07-22 19:43:04,-0.010566,-0.007044,3.62766,3.64527,58.7
2017-07-22 19:53:04,-0.007032,-0.007032,3.55116,3.565224,58.6
2017-07-22 20:13:04,-0.007032,-0.007032,3.62148,3.635544,58.6
2017-07-22 20:23:04,-0.007032,-0.007032,3.62148,3.635544,58.6
2017-07-22 20:33:04,-0.007044,-0.010566,3.62766,3.64527,58.7
2017-07-22 20:43:04,-0.006024,-0.003012,-4.3674,-4.358364,50.2
2017-07-22 20:53:04,-0.00606,-0.00606,-2.89668,-2.88456,50.5
2017-07-22 21:03:04,-0.00606,-0.00606,-1.71801,-1.70589,50.5
2017-07-22 21:13:04,-0.006012,-0.003006,-2.897784,-2.888766,50.1
2017-07-22 21:23:04,-0.00606,-0.00606,-1.83618,-1.82406,50.5
2017-07-22 21:33:04,-0.006036,-0.003018,-2.09751,-2.088456,50.3
2017-07-22 21:43:04,-0.006048,-0.006048,-3.26592,-3.253824,50.4
2017-07-22 21:53:04,-0.00606,-0.00303,-1.58166,-1.57257,50.5
2017-07-22 22:13:04,-0.006048,-0.006048,-2.334528,-2.322432,50.4
2017-07-22 22:23:04,-0.006,-0.003,-2.892,-2.883,50.0
2017-07-22 22:33:04,-0.008946,-0.005964,-5.18868,-5.17377,49.7
2017-07-22 22:43:04,-0.005964,-0.005964,-4.53264,-4.520712,49.7
2017-07-22 22:53:04,-0.005964,-0.002982,-5.6658,-5.656854,49.7
2017-07-22 23:03:04,-0.005952,-0.002976,-4.3152,-4.306272,49.6
2017-07-22 23:13:04,-0.008946,-0.005964,-5.57634,-5.56143,49.7
2017-07-22 23:23:04,-0.00594,-0.00297,-4.6035,-4.59459,49.5
2017-07-22 23:33:04,-0.005928,-0.005928,-5.60196,-5.590104,49.4
2017-07-22 23:43:04,-0.008838,-0.002946,-6.71688,-6.705096,49.1
2017-07-22 23:53:04,-0.008892,-0.005928,-6.04656,-6.03174,49.4
2017-07-23 00:13:04,-0.008856,-0.005904,-5.57928,-5.56452,49.2
2017-07-23 00:23:04,-0.008856,-0.002952,-6.81912,-6.807312,49.2
2017-07-23 00:33:04,-0.00588,-0.00588,-5.6448,-5.63304,49.0
2017-07-23 00:43:04,-0.00594,-0.00594,-5.2272,-5.21532,49.5
2017-07-23 00:53:04,-0.008784,-0.002928,-6.50016,-6.488448,48.8
2017-07-23 01:03:04,-0.005964,-0.005964,-4.38354,-4.371612,49.7
2017-07-23 01:13:04,-0.00882,-0.00588,-5.586,-5.5713,49.0
2017-07-23 01:23:04,-0.005952,-0.002976,-3.48192,-3.472992,49.6
2017-07-23 01:33:04,-0.005904,-0.005904,-5.54976,-5.537952,49.2
2017-07-23 01:43:04,-0.005928,-0.005928,-3.34932,-3.337464,49.4
2017-07-23 01:53:04,-0.008856,-0.002952,-4.51656,-4.504752,49.2
2017-07-23 02:13:04,-0.008766,-0.002922,-5.96088,-5.949192,48.7
2017-07-23 02:23:04,-0.005964,-0.005964,-3.39948,-3.387552,49.7
2017-07-23 02:33:04,-0.00594,-0.00297,-3.5937,-3.58479,49.5
2017-07-23 02:43:04,-0.002994,-0.005988,-1.562868,-1.553886,49.9
2017-07-23 02:53:04,-0.00594,-0.00297,-3.1482,-3.13929,49.5
2017-07-23 03:03:04,-0.005976,-0.005976,-1.616508,-1.604556,49.8
2017-07-23 03:13:04,-0.00297,-0.00297,-3.0294,-3.02346,49.5
2017-07-23 03:23:04,-0.005976,-0.005976,-1.592604,-1.580652,49.8
2017-07-23 03:33:04,-0.00594,-0.00594,-2.82744,-2.81556,49.5
2017-07-23 03:43:04,-0.005964,-0.002982,-1.762362,-1.753416,49.7
2017-07-23 03:53:04,-0.005904,-0.005904,-3.33576,-3.323952,49.2
2017-07-23 04:13:03,-0.005928,-0.005928,-2.495688,-2.483832,49.4
2017-07-23 04:23:03,-0.005952,-0.002976,-2.877792,-2.868864,49.6
2017-07-23 04:33:03,-0.002976,-0.002976,-1.624896,-1.618944,49.6
2017-07-23 04:43:03,-0.005928,-0.005928,-2.685384,-2.673528,49.4
2017-07-23 04:53:03,-0.005964,-0.002982,-1.422414,-1.413468,49.7
2017-07-23 05:03:03,-0.002982,-0.005964,-1.452234,-1.443288,49.7
2017-07-23 05:13:03,-0.00594,-0.00297,-2.78586,-2.77695,49.5
2017-07-23 05:23:03,-0.005952,-0.005952,-2.21712,-2.205216,49.6
2017-07-23 05:33:03,-0.00588,-0.00294,-4.1748,-4.16598,49.0
2017-07-23 05:43:03,-0.005868,-0.005868,-4.60638,-4.594644,48.9
2017-07-23 05:53:03,-0.008874,-0.002958,-3.57918,-3.567348,49.3
2017-07-23 06:13:04,0.05868,-0.002934,-4.60638,-4.662126,48.9
2017-07-23 06:23:04,0.1188,-0.00594,-2.34036,-2.45322,49.5
2017-07-23 06:33:04,0.13662,-0.00297,-1.59786,-1.73151,49.5
2017-07-23 06:43:04,0.165648,-0.005916,-1.887204,-2.046936,49.3
2017-07-23 06:53:04,0.27918,-0.00297,-2.11167,-2.38788,49.5
2017-07-23 07:03:04,0.55056,-0.005952,-1.226112,-1.77072,49.6
2017-07-23 07:13:04,0.619476,-0.002964,-1.544244,-2.160756,49.4
2017-07-23 07:23:04,0.5643,-0.00594,-1.87407,-2.43243,49.5
2017-07-23 07:33:04,1.16532,-0.002988,-0.501984,-1.664316,49.8
2017-07-23 07:43:04,1.21716,-0.00588,-2.49606,-3.70734,49.0
2017-07-23 07:53:04,2.19186,-0.00297,-1.66617,-3.85506,49.5
2017-07-23 08:13:04,3.234,-0.00588,-1.46412,-4.69224,49.0
2017-07-23 08:23:04,3.65904,-0.003024,-1.52712,-5.183136,50.4
2017-07-23 08:33:04,4.35456,-0.003024,0.492912,-3.858624,50.4
2017-07-23 08:43:04,4.73052,-0.002994,-0.296406,-5.023932,49.9
2017-07-23 08:53:04,4.21308,0.0,-0.770904,-4.983984,49.8
2017-07-23 09:03:04,2.727648,-0.002952,-2.373408,-5.098104,49.2
2017-07-23 09:13:04,1.857624,-0.005916,-3.49044,-5.342148,49.3
2017-07-23 09:23:04,3.45216,-0.002976,-0.5952,-4.044384,49.6
2017-07-23 09:33:04,4.76238,-0.002958,-1.526328,-6.28575,49.3
2017-07-23 09:43:04,4.0014,-0.002964,-3.29004,-7.288476,49.4
2017-07-23 09:53:04,2.86065,-0.002934,-2.658204,-5.51592,48.9
2017-07-23 10:13:04,4.3326,0.02988,-0.723096,-5.085576,49.8
2017-07-23 10:23:04,5.62122,0.057114,-1.034064,-6.712398,50.1
2017-07-23 10:33:04,5.35248,0.0,0.756,-4.59648,50.4
2017-07-23 10:43:04,2.621034,-0.005844,-4.58754,-7.20273,48.7
2017-07-23 10:53:04,5.4843,0.00909,0.38178,-5.11161,50.5
2017-07-23 11:03:04,5.66124,0.0,-0.998868,-6.660108,49.4
2017-07-23 11:13:04,5.6661,-0.00303,0.73629,-4.92678,50.5
2017-07-23 11:23:04,5.39448,0.017784,-1.123356,-6.53562,49.4
2017-07-23 11:33:04,5.7228,0.072288,-0.379512,-6.1746,50.2
2017-07-23 11:43:04,5.68044,0.021378,1.310166,-4.391652,50.9
2017-07-23 11:53:04,4.83084,0.002982,-1.25244,-6.086262,49.7
2017-07-23 12:13:04,5.439,0.0294,-2.56368,-8.03208,49.0
2017-07-23 12:23:04,5.57232,-0.005928,-1.923636,-7.490028,49.4
2017-07-23 12:33:04,4.89036,-0.002946,-1.063506,-5.95092,49.1
2017-07-23 12:43:04,3.7698,-0.00309,-0.7725,-4.53921,51.5
2017-07-23 12:53:04,5.2416,-0.006552,16.31448,11.079432,54.6
2017-07-23 13:03:04,5.1339,-0.00654,16.1211,10.99374,54.5
2017-07-23 13:13:04,4.3491,-0.00654,14.7477,10.40514,54.5
2017-07-23 13:23:04,5.32656,-0.003288,15.74952,10.426248,54.8
2017-07-23 13:33:04,5.313,-0.0066,16.071,10.7646,55.0
2017-07-23 13:43:04,4.84218,-0.006588,15.3171,10.481508,54.9
2017-07-23 13:53:04,5.37516,-0.006636,15.52824,10.159716,55.3
2017-07-23 14:13:04,5.20416,0.010008,15.47904,10.264872,55.6
2017-07-23 14:23:04,4.6953,-0.00666,14.0193,9.33066,55.5
2017-07-23 14:33:04,4.3623,-0.00666,14.3856,10.02996,55.5
2017-07-23 14:43:04,5.47236,-0.006756,15.47124,10.005636,56.3
2017-07-23 14:53:04,5.4579,-0.00339,15.0177,9.56319,56.5
2017-07-23 15:03:04,5.38464,-0.006816,15.5064,10.128576,56.8
2017-07-23 15:13:04,5.3352,-0.01026,14.8428,9.51786,57.0
2017-07-23 15:23:04,4.7538,-0.00684,14.6034,9.85644,57.0
2017-07-23 15:33:04,3.057912,-0.006864,12.49248,9.441432,57.2
2017-07-23 15:43:04,3.7686,-0.006852,12.74472,8.982972,57.1
2017-07-23 15:53:04,2.82555,-0.0069,11.4885,8.66985,57.5
2017-07-23 16:13:04,1.461888,-0.003456,9.3312,7.872768,57.6
2017-07-23 16:23:04,0.55332,-0.00348,8.3172,7.76736,58.0
2017-07-23 16:33:04,-0.538692,-0.006996,7.20588,7.751568,58.3
2017-07-23 16:43:04,-0.14016,-0.007008,6.34224,6.489408,58.4
2017-07-23 16:53:04,0.371424,0.003504,5.46624,5.091312,58.4
2017-07-23 17:03:04,0.0,0.00351,4.8438,4.84029,58.5
2017-07-23 17:13:04,-0.09126,0.06318,4.563,4.59108,58.5
2017-07-23 17:23:04,-0.172284,0.031644,4.35984,4.50048,58.6
2017-07-23 17:33:04,-0.22893,-0.003522,4.29684,4.529292,58.7
2017-07-23 17:43:04,-0.21132,0.003522,4.2264,4.434198,58.7
2017-07-23 17:53:04,-0.007044,0.0,4.08552,4.092564,58.7
2017-07-23 18:13:04,-0.007044,0.003522,3.83898,3.842502,58.7
2017-07-23 18:23:04,-0.007032,0.014064,3.83244,3.825408,58.6
2017-07-23 18:33:04,-0.007044,-0.007044,3.76854,3.782628,58.7
