"Temperatur, x; Luftfeuchte, x","Temperatur, y","Luftfeuchte, y"
2018-01-10 12:05:07,20.9,47.2
2018-01-10 12:10:07,20.9,47.3
2018-01-10 12:15:08,21.0,47.3
2018-01-10 12:20:09,20.9,47.4
2018-01-10 12:25:07,20.9,47.3
2018-01-10 12:30:09,20.9,47.5
2018-01-10 12:35:08,20.9,47.6
2018-01-10 12:40:09,20.9,47.3
2018-01-10 12:45:09,20.9,47.2
2018-01-10 12:50:07,20.9,47.2
2018-01-10 12:55:07,20.9,47.3
2018-01-10 13:00:09,20.9,46.6
2018-01-10 13:05:07,20.9,46.7
2018-01-10 13:10:09,20.8,45.6
2018-01-10 13:15:07,20.8,45.6
2018-01-10 13:20:11,20.7,45.0
2018-01-10 13:25:07,20.7,45.0
2018-01-10 13:30:10,20.7,44.5
2018-01-10 13:35:08,20.7,44.5
2018-01-10 13:40:07,20.6,44.3
2018-01-10 13:45:09,20.6,43.5
2018-01-10 13:50:07,20.6,43.6
2018-01-10 13:55:07,20.6,43.7
2018-01-10 14:00:07,20.6,43.8
2018-01-10 14:05:08,20.5,43.2
2018-01-10 14:10:08,20.5,43.3
2018-01-10 14:15:07,20.5,43.1
2018-01-10 14:20:08,20.5,42.7
2018-01-10 14:25:09,20.5,42.6
2018-01-10 14:30:09,20.4,42.2
2018-01-10 14:35:09,20.4,42.0
2018-01-10 14:40:09,20.4,42.0
2018-01-10 14:45:08,20.4,42.2
2018-01-10 14:50:08,20.4,42.3
2018-01-10 14:55:10,20.4,42.4
2018-01-10 15:00:07,20.4,42.3
2018-01-10 15:05:07,20.4,42.6
2018-01-10 15:10:09,20.5,42.6
2018-01-10 15:15:09,20.5,42.8
2018-01-10 15:20:09,20.5,42.4
2018-01-10 15:25:08,20.5,42.7
2018-01-10 15:30:07,20.5,42.6
2018-01-10 15:35:10,20.5,42.5
2018-01-10 15:40:09,20.4,42.8
2018-01-10 15:45:07,20.4,42.6
2018-01-10 15:50:08,20.4,42.6
2018-01-10 15:55:08,20.4,42.5
2018-01-10 16:00:08,20.4,42.6
2018-01-10 16:05:07,20.4,42.5
2018-01-10 16:10:07,20.4,42.5
2018-01-10 16:15:07,20.4,42.4
2018-01-10 16:20:07,20.4,42.0
2018-01-10 16:25:08,20.4,42.1
2018-01-10 16:30:08,20.4,41.7
2018-01-10 16:35:07,20.4,41.6
2018-01-10 16:40:08,20.4,42.0
2018-01-10 16:45:07,20.3,41.8
2018-01-10 16:50:07,20.3,41.1
2018-01-10 16:55:07,20.3,41.2
2018-01-10 17:00:07,20.3,41.2
2018-01-10 17:05:09,20.3,41.0
2018-01-10 17:10:08,20.3,41.1
2018-01-10 17:15:08,20.3,41.2
2018-01-10 17:20:11,20.3,40.9
2018-01-10 17:25:07,20.3,40.9
2018-01-10 17:30:07,20.3,41.3
2018-01-10 17:35:07,20.3,41.3
2018-01-10 17:40:08,20.3,41.4
2018-01-10 17:45:07,20.3,41.3
2018-01-10 17:50:09,20.2,41.5
2018-01-10 17:55:07,20.2,41.4
2018-01-10 18:00:07,20.2,41.7
2018-01-10 18:05:08,20.2,41.8
2018-01-10 18:10:07,20.2,41.6
2018-01-10 18:15:08,20.2,41.8
2018-01-10 18:20:07,20.2,41.8
2018-01-10 18:25:07,20.2,41.9
2018-01-10 18:30:08,20.2,42.0
2018-01-10 18:35:09,20.2,41.9
2018-01-10 18:40:09,20.2,41.9
2018-01-10 18:45:08,20.2,42.0
2018-01-10 18:50:08,20.3,42.2
2018-01-10 18:55:09,20.3,41.3
2018-01-10 19:00:07,20.2,42.1
2018-01-10 19:05:10,20.3,42.2
2018-01-10 19:10:09,20.3,42.3
2018-01-10 19:15:09,20.3,42.0
2018-01-10 19:20:08,20.3,42.0
2018-01-10 19:25:07,20.3,42.2
2018-01-10 19:30:07,20.3,42.4
2018-01-10 19:35:08,20.2,41.8
2018-01-10 19:40:08,20.2,41.5
2018-01-10 19:45:08,20.2,41.4
2018-01-10 19:50:07,20.2,41.3
2018-01-10 19:55:07,20.2,41.1
2018-01-10 20:00:07,20.2,40.9
2018-01-10 20:05:07,20.3,40.8
2018-01-10 20:10:07,20.3,40.9
2018-01-10 20:15:07,20.3,41.0
2018-01-10 20:20:07,20.3,40.9
2018-01-10 20:25:09,20.3,40.8
2018-01-10 20:30:07,20.3,40.9
2018-01-10 20:35:09,20.3,40.9
2018-01-10 20:40:07,20.3,40.9
2018-01-10 20:45:07,20.3,41.1
2018-01-10 20:50:07,20.3,41.2
2018-01-10 20:55:08,20.3,41.2
2018-01-10 21:00:08,20.3,41.2
2018-01-10 21:05:07,20.3,41.0
2018-01-10 21:10:09,20.3,41.1
2018-01-10 21:15:08,20.2,41.0
2018-01-10 21:20:08,20.2,41.1
2018-01-10 21:25:07,20.2,40.5
2018-01-10 21:30:07,20.2,41.2
2018-01-10 21:35:07,20.2,41.3
2018-01-10 21:40:09,20.2,41.4
2018-01-10 21:45:08,20.2,41.4
2018-01-10 21:50:08,20.1,41.5
2018-01-10 21:55:08,20.1,41.3
2018-01-10 22:00:09,20.1,41.6
2018-01-10 22:05:08,20.1,41.7
2018-01-10 22:10:09,20.1,41.8
2018-01-10 22:15:08,20.1,41.8
2018-01-10 22:20:07,20.1,41.7
2018-01-10 22:25:07,20.0,41.7
2018-01-10 22:30:09,20.0,42.0
2018-01-10 22:35:08,20.0,41.8
2018-01-10 22:40:08,20.0,41.9
2018-01-10 22:45:09,20.0,41.8
2018-01-10 22:50:09,20.0,41.8
2018-01-10 22:55:07,20.0,41.9
2018-01-10 23:00:07,20.0,42.0
2018-01-10 23:05:07,19.9,42.0
2018-01-10 23:10:09,19.9,42.0
2018-01-10 23:15:09,19.9,42.0
2018-01-10 23:20:07,19.9,42.0
2018-01-10 23:25:07,19.9,42.2
2018-01-10 23:30:08,19.9,42.3
2018-01-10 23:35:07,19.9,42.2
2018-01-10 23:40:08,19.9,42.3
2018-01-10 23:45:09,19.9,42.2
2018-01-10 23:50:07,19.9,42.2
2018-01-10 23:55:09,19.9,42.3
2018-01-11 00:00:09,19.8,42.2
2018-01-11 00:05:09,19.8,42.3
2018-01-11 00:10:08,19.8,42.2
2018-01-11 00:15:07,19.8,42.3
2018-01-11 00:20:08,19.8,42.4
2018-01-11 00:25:08,19.8,42.3
2018-01-11 00:30:07,19.8,42.4
2018-01-11 00:35:07,19.8,42.5
2018-01-11 00:40:07,19.8,42.4
2018-01-11 00:45:08,19.8,42.4
2018-01-11 00:50:09,19.7,42.3
2018-01-11 00:55:08,19.8,42.4
2018-01-11 01:00:07,19.7,42.4
2018-01-11 01:05:07,19.8,42.4
2018-01-11 01:10:07,19.7,42.4
2018-01-11 01:15:07,19.8,42.4
2018-01-11 01:20:09,19.7,42.5
2018-01-11 01:25:07,19.7,42.4
2018-01-11 01:30:07,19.7,42.5
2018-01-11 01:35:11,19.7,42.4
2018-01-11 01:40:09,19.7,42.6
2018-01-11 01:45:07,19.7,42.4
2018-01-11 01:50:07,19.7,42.5
2018-01-11 01:55:09,19.7,42.4
2018-01-11 02:00:09,19.7,42.6
2018-01-11 02:05:08,19.7,42.6
2018-01-11 02:10:07,19.6,42.4
2018-01-11 02:15:08,19.6,42.5
2018-01-11 02:20:08,19.6,42.5
2018-01-11 02:25:08,19.6,42.5
2018-01-11 02:30:07,19.6,42.4
2018-01-11 02:35:09,19.6,42.5
2018-01-11 02:40:07,19.6,42.4
2018-01-11 02:45:09,19.6,42.5
2018-01-11 02:50:08,19.6,42.4
2018-01-11 02:55:07,19.6,42.4
2018-01-11 03:00:07,19.6,42.5
2018-01-11 03:05:07,19.6,42.5
2018-01-11 03:10:09,19.6,42.3
2018-01-11 03:15:07,19.6,42.4
2018-01-11 03:20:07,19.5,42.4
2018-01-11 03:25:09,19.5,42.4
2018-01-11 03:30:09,19.6,42.4
2018-01-11 03:35:07,19.5,42.3
2018-01-11 03:40:08,19.5,42.5
2018-01-11 03:45:08,19.5,42.4
2018-01-11 03:50:09,19.5,42.3
2018-01-11 03:55:07,19.5,42.3
2018-01-11 04:00:09,19.5,42.4
2018-01-11 04:05:08,19.5,42.4
2018-01-11 04:10:09,19.5,43.0
2018-01-11 04:15:10,19.5,42.3
2018-01-11 04:20:08,19.5,42.3
2018-01-11 04:25:08,19.5,42.5
2018-01-11 04:30:07,19.5,42.4
2018-01-11 04:35:07,19.4,42.3
2018-01-11 04:40:07,19.5,42.5
2018-01-11 04:45:07,19.4,42.4
2018-01-11 04:50:07,19.4,42.4
2018-01-11 04:55:10,19.4,42.4
2018-01-11 05:00:08,19.4,42.5
2018-01-11 05:05:09,19.4,42.2
2018-01-11 05:10:07,19.4,42.2
2018-01-11 05:15:08,19.4,42.3
2018-01-11 05:20:07,19.4,42.2
2018-01-11 05:25:08,19.4,42.3
2018-01-11 05:30:07,19.4,42.2
2018-01-11 05:35:07,19.4,42.3
2018-01-11 05:40:07,19.4,42.3
2018-01-11 05:45:09,19.4,42.3
2018-01-11 05:50:07,19.3,42.2
2018-01-11 05:55:08,19.4,42.4
2018-01-11 06:00:08,19.4,42.4
2018-01-11 06:05:08,19.4,42.4
2018-01-11 06:10:07,19.4,42.3
2018-01-11 06:15:07,19.4,42.5
2018-01-11 06:20:09,19.5,42.8
2018-01-11 06:25:11,19.5,42.7
2018-01-11 06:30:07,19.5,42.7
2018-01-11 06:35:09,19.6,42.8
2018-01-11 06:40:09,19.6,42.6
2018-01-11 06:45:08,19.7,42.7
2018-01-11 06:50:09,19.7,42.6
2018-01-11 06:55:07,19.8,42.6
2018-01-11 07:00:09,19.9,42.5
2018-01-11 07:05:07,19.9,42.4
2018-01-11 07:10:08,20.1,41.9
2018-01-11 07:15:10,20.2,41.5
2018-01-11 07:20:07,20.1,41.5
2018-01-11 07:25:08,20.2,41.4
2018-01-11 07:30:08,20.4,40.9
2018-01-11 07:35:08,20.4,40.7
2018-01-11 07:40:07,20.4,40.6
2018-01-11 07:45:07,20.4,40.4
2018-01-11 07:50:07,20.5,40.3
2018-01-11 07:55:07,20.5,40.2
2018-01-11 08:00:07,20.5,40.0
2018-01-11 08:05:09,20.5,39.9
2018-01-11 08:10:09,20.5,40.3
2018-01-11 08:15:08,20.5,40.1
2018-01-11 08:20:09,20.4,40.3
2018-01-11 08:25:08,20.4,40.3
2018-01-11 08:30:09,20.4,40.2
2018-01-11 08:35:08,20.4,40.1
2018-01-11 08:40:08,20.4,40.5
2018-01-11 08:45:07,20.4,40.4
2018-01-11 08:50:09,20.4,40.2
2018-01-11 08:55:09,20.4,40.2
2018-01-11 09:00:07,20.4,40.2
2018-01-11 09:05:07,20.4,40.2
2018-01-11 09:10:08,20.3,40.5
2018-01-11 09:15:07,20.3,40.4
2018-01-11 09:20:07,20.4,40.5
2018-01-11 09:25:10,20.4,40.3
2018-01-11 09:30:07,20.4,40.3
2018-01-11 09:35:08,20.5,40.8
2018-01-11 09:40:08,20.5,40.7
2018-01-11 09:45:07,20.4,40.6
2018-01-11 09:50:07,20.4,40.7
2018-01-11 09:55:10,20.5,40.7
2018-01-11 10:00:08,20.5,40.8
2018-01-11 10:05:10,20.5,40.5
2018-01-11 10:10:10,20.5,40.6
2018-01-11 10:15:09,20.5,40.7
2018-01-11 10:20:07,20.5,40.8
2018-01-11 10:25:07,20.5,40.7
2018-01-11 10:30:09,20.4,40.3
2018-01-11 10:35:07,20.4,40.3
2018-01-11 10:40:07,20.4,40.5
2018-01-11 10:45:07,20.4,40.3
2018-01-11 10:50:08,20.4,40.5
2018-01-11 10:55:08,20.4,40.5
2018-01-11 11:00:09,20.4,40.4
2018-01-11 11:05:10,20.4,40.4
2018-01-11 11:10:09,20.4,40.6
2018-01-11 11:15:07,20.4,40.6
2018-01-11 11:20:08,20.4,40.5
2018-01-11 11:25:07,20.4,40.7
2018-01-11 11:30:07,20.4,40.7
2018-01-11 11:35:09,20.4,40.6
2018-01-11 11:40:07,20.4,40.6
2018-01-11 11:45:07,20.4,40.6
2018-01-11 11:50:07,20.5,40.8
2018-01-11 11:55:08,20.4,40.5
2018-01-11 12:00:07,20.4,40.4
2018-01-11 12:05:08,20.4,40.6
2018-01-11 12:10:09,20.4,40.2
2018-01-11 12:15:08,20.4,40.3
2018-01-11 12:20:08,20.4,39.8
2018-01-11 12:25:07,20.4,39.7
2018-01-11 12:30:07,20.4,39.7
2018-01-11 12:35:07,20.4,39.4
2018-01-11 12:40:08,20.4,38.9
2018-01-11 12:45:07,20.4,38.8
2018-01-11 12:50:07,20.3,39.0
2018-01-11 12:55:08,20.2,38.5
2018-01-11 13:00:09,20.2,38.3
2018-01-11 13:05:09,20.2,38.2
2018-01-11 13:10:08,20.2,38.3
2018-01-11 13:15:09,20.2,38.1
2018-01-11 13:20:08,20.2,38.5
2018-01-11 13:25:07,20.2,38.4
2018-01-11 13:30:09,20.3,39.0
2018-01-11 13:35:07,20.3,38.6
2018-01-11 13:40:07,20.3,38.6
2018-01-11 13:45:08,20.3,38.7
2018-01-11 13:50:09,20.3,38.6
2018-01-11 13:55:09,20.3,38.6
2018-01-11 14:00:07,20.3,38.7
2018-01-11 14:05:07,20.2,38.5
2018-01-11 14:10:07,20.2,38.7
2018-01-11 14:15:09,20.2,38.6
2018-01-11 14:20:07,20.2,38.6
2018-01-11 14:25:08,20.2,38.8
2018-01-11 14:30:09,20.2,38.9
2018-01-11 14:35:07,20.2,38.9
2018-01-11 14:40:07,20.2,38.9
2018-01-11 14:45:07,20.3,39.2
2018-01-11 14:50:07,20.3,39.1
2018-01-11 14:55:07,20.3,39.0
2018-01-11 15:00:07,20.3,38.8
2018-01-11 15:05:07,20.2,38.7
2018-01-11 15:10:09,20.2,38.8
2018-01-11 15:15:09,20.2,38.9
2018-01-11 15:20:07,20.2,38.8
2018-01-11 15:25:09,20.2,38.9
2018-01-11 15:30:09,20.2,38.9
2018-01-11 15:35:08,20.2,39.1
2018-01-11 15:40:07,20.1,38.8
2018-01-11 15:45:07,20.2,39.0
2018-01-11 15:50:07,20.2,39.0
2018-01-11 15:55:09,20.2,39.0
2018-01-11 16:00:08,20.2,39.0
2018-01-11 16:05:07,20.2,39.0
2018-01-11 16:10:07,20.2,39.0
2018-01-11 16:15:10,20.2,38.9
2018-01-11 16:20:09,20.2,39.0
2018-01-11 16:25:07,20.2,39.0
2018-01-11 16:30:08,20.3,39.2
2018-01-11 16:35:07,20.3,39.1
2018-01-11 16:40:08,20.3,39.2
2018-01-11 16:45:08,20.2,38.8
2018-01-11 16:50:07,20.2,38.7
2018-01-11 16:55:09,20.2,38.9
2018-01-11 17:00:07,20.2,38.8
2018-01-11 17:05:07,20.2,39.0
2018-01-11 17:10:07,20.2,38.9
2018-01-11 17:15:07,20.2,39.0
2018-01-11 17:20:08,20.2,39.0
2018-01-11 17:25:09,20.3,39.0
2018-01-11 17:30:10,20.3,39.0
2018-01-11 17:35:08,20.3,39.1
2018-01-11 17:40:08,20.3,38.9
2018-01-11 17:45:07,20.3,38.8
2018-01-11 17:50:07,20.3,38.8
2018-01-11 17:55:09,20.2,38.7
2018-01-11 18:00:07,20.2,38.6
2018-01-11 18:05:07,20.2,38.8
2018-01-11 18:10:07,20.2,38.8
2018-01-11 18:15:07,20.2,38.8
2018-01-11 18:20:09,20.2,38.7
2018-01-11 18:25:07,20.2,38.6
2018-01-11 18:30:09,20.2,38.7
2018-01-11 18:35:10,20.2,38.7
2018-01-11 18:40:07,20.2,38.7
2018-01-11 18:45:09,20.2,38.6
2018-01-11 18:50:07,20.2,38.6
2018-01-11 18:55:08,20.2,38.7
2018-01-11 19:00:09,20.2,38.6
2018-01-11 19:05:07,20.2,38.4
2018-01-11 19:10:07,20.2,38.6
2018-01-11 19:15:07,20.2,38.7
2018-01-11 19:20:08,20.2,38.7
2018-01-11 19:25:07,20.2,38.6
2018-01-11 19:30:09,20.2,38.7
2018-01-11 19:35:09,20.3,38.8
2018-01-11 19:40:08,20.3,38.8
2018-01-11 19:45:08,20.3,38.8
2018-01-11 19:50:07,20.3,38.9
2018-01-11 19:55:07,20.3,38.9
2018-01-11 20:00:07,20.3,38.8
2018-01-11 20:05:07,20.3,38.9
2018-01-11 20:10:09,20.2,38.8
2018-01-11 20:15:09,20.2,38.9
2018-01-11 20:20:09,20.2,39.0
2018-01-11 20:25:07,20.2,38.9
2018-01-11 20:30:07,20.2,39.0
2018-01-11 20:35:09,20.2,39.1
2018-01-11 20:40:07,20.2,39.0
2018-01-11 20:45:09,20.2,39.2
2018-01-11 20:50:09,20.1,39.3
2018-01-11 20:55:09,20.1,39.3
2018-01-11 21:00:09,20.1,39.3
2018-01-11 21:05:07,20.1,39.2
2018-01-11 21:10:07,20.1,39.4
2018-01-11 21:15:08,20.1,39.5
2018-01-11 21:20:07,20.1,39.4
2018-01-11 21:25:09,20.0,39.5
2018-01-11 21:30:08,20.0,39.5
2018-01-11 21:35:07,20.0,39.4
2018-01-11 21:40:07,20.0,39.5
2018-01-11 21:45:07,20.0,39.6
2018-01-11 21:50:07,20.0,39.6
2018-01-11 21:55:08,19.9,39.8
2018-01-11 22:00:08,19.9,39.7
2018-01-11 22:05:07,20.0,39.8
2018-01-11 22:10:07,20.0,39.8
2018-01-11 22:15:07,20.0,39.9
2018-01-11 22:20:08,19.9,40.0
2018-01-11 22:25:07,19.9,39.9
2018-01-11 22:30:09,19.9,40.0
2018-01-11 22:35:07,19.9,39.9
2018-01-11 22:40:08,19.9,40.1
2018-01-11 22:45:07,19.9,40.0
2018-01-11 22:50:07,19.9,40.1
2018-01-11 22:55:08,19.9,40.1
2018-01-11 23:00:07,19.8,40.0
2018-01-11 23:05:09,19.8,40.1
2018-01-11 23:10:08,19.8,40.0
2018-01-11 23:15:07,19.8,40.2
2018-01-11 23:20:10,19.8,40.1
2018-01-11 23:25:09,19.8,40.1
2018-01-11 23:30:07,19.8,40.2
2018-01-11 23:35:08,19.8,40.3
2018-01-11 23:40:09,19.8,40.3
2018-01-11 23:45:07,19.8,40.3
2018-01-11 23:50:07,19.8,40.3
2018-01-11 23:55:07,19.8,40.3
2018-01-12 00:00:08,19.8,40.4
2018-01-12 00:05:08,19.8,40.5
2018-01-12 00:10:09,19.8,40.4
2018-01-12 00:15:08,19.8,40.4
2018-01-12 00:20:07,19.8,40.5
2018-01-12 00:25:09,19.7,40.5
2018-01-12 00:30:07,19.7,40.5
2018-01-12 00:35:08,19.7,40.6
2018-01-12 00:40:07,19.7,40.6
2018-01-12 00:45:09,19.7,40.5
2018-01-12 00:50:08,19.7,40.5
2018-01-12 00:55:07,19.7,40.6
2018-01-12 01:00:08,19.7,40.8
2018-01-12 01:05:07,19.7,40.7
2018-01-12 01:10:07,19.7,40.7
2018-01-12 01:15:08,19.7,40.7
2018-01-12 01:20:07,19.7,40.8
2018-01-12 01:25:09,19.7,40.7
2018-01-12 01:30:07,19.7,40.7
2018-01-12 01:35:08,19.7,40.9
2018-01-12 01:40:07,19.7,40.7
2018-01-12 01:45:07,19.7,40.8
2018-01-12 01:50:08,19.7,40.9
2018-01-12 01:55:08,19.7,40.9
2018-01-12 02:00:07,19.7,40.8
2018-01-12 02:05:09,19.7,40.8
2018-01-12 02:10:07,19.7,40.8
2018-01-12 02:15:07,19.7,40.9
2018-01-12 02:20:07,19.7,41.0
2018-01-12 02:25:09,19.7,41.0
2018-01-12 02:30:08,19.7,41.1
2018-01-12 02:35:07,19.6,40.8
2018-01-12 02:40:07,19.7,41.1
2018-01-12 02:45:08,19.6,41.0
2018-01-12 02:50:07,19.7,41.0
2018-01-12 02:55:08,19.6,41.0
2018-01-12 03:00:09,19.6,40.8
2018-01-12 03:05:08,19.6,41.0
2018-01-12 03:10:08,19.6,41.0
2018-01-12 03:15:07,19.6,40.8
2018-01-12 03:20:07,19.6,41.1
2018-01-12 03:25:08,19.6,41.0
2018-01-12 03:30:09,19.6,41.0
2018-01-12 03:35:07,19.6,40.9
2018-01-12 03:40:09,19.6,40.9
2018-01-12 03:45:09,19.6,41.1
2018-01-12 03:50:07,19.6,40.9
2018-01-12 03:55:07,19.6,41.0
2018-01-12 04:00:08,19.6,41.0
2018-01-12 04:05:08,19.6,40.9
2018-01-12 04:10:10,19.6,41.0
2018-01-12 04:15:07,19.6,40.9
2018-01-12 04:20:07,19.6,41.0
2018-01-12 04:25:08,19.5,41.0
2018-01-12 04:30:07,19.6,40.9
2018-01-12 04:35:09,19.5,40.9
2018-01-12 04:40:09,19.5,41.0
2018-01-12 04:45:10,19.5,40.9
2018-01-12 04:50:09,19.5,40.9
2018-01-12 04:55:07,19.5,40.9
2018-01-12 05:00:07,19.5,41.0
2018-01-12 05:05:09,19.5,40.9
2018-01-12 05:10:07,19.5,40.9
2018-01-12 05:15:07,19.5,41.0
2018-01-12 05:20:07,19.5,41.0
2018-01-12 05:25:07,19.5,40.9
2018-01-12 05:30:07,19.5,41.0
2018-01-12 05:35:07,19.5,41.0
2018-01-12 05:40:10,19.5,40.8
2018-01-12 05:45:09,19.5,40.8
2018-01-12 05:50:07,19.5,40.8
2018-01-12 05:55:07,19.5,41.0
2018-01-12 06:00:08,19.5,40.9
2018-01-12 06:05:07,19.5,40.9
2018-01-12 06:10:09,19.6,41.0
2018-01-12 06:15:07,19.6,40.9
2018-01-12 06:20:08,19.6,41.4
2018-01-12 06:25:10,19.7,41.5
2018-01-12 06:30:07,19.7,41.5
2018-01-12 06:35:08,19.8,41.5
2018-01-12 06:40:09,19.8,41.4
2018-01-12 06:45:09,19.9,41.4
2018-01-12 06:50:09,20.0,41.2
2018-01-12 06:55:07,20.0,41.2
2018-01-12 07:00:09,20.2,40.9
2018-01-12 07:05:07,20.2,40.8
2018-01-12 07:10:07,20.3,40.9
2018-01-12 07:15:11,20.5,39.8
2018-01-12 07:20:07,20.5,39.8
2018-01-12 07:25:10,20.7,39.2
2018-01-12 07:30:08,20.8,39.0
2018-01-12 07:35:09,20.8,38.7
2018-01-12 07:40:09,20.9,38.5
2018-01-12 07:45:07,20.9,38.5
2018-01-12 07:50:07,20.9,38.4
2018-01-12 07:55:07,20.9,38.4
2018-01-12 08:00:07,20.9,38.2
2018-01-12 08:05:08,20.9,38.2
2018-01-12 08:10:10,20.9,38.3
2018-01-12 08:15:07,20.9,38.2
2018-01-12 08:20:07,20.9,38.3
2018-01-12 08:25:09,20.9,38.3
2018-01-12 08:30:07,20.9,38.3
2018-01-12 08:35:07,20.9,38.3
2018-01-12 08:40:07,20.9,38.5
2018-01-12 08:45:10,20.8,38.5
2018-01-12 08:50:08,20.8,38.5
2018-01-12 08:55:07,20.8,38.7
2018-01-12 09:00:07,20.8,38.5
2018-01-12 09:05:09,20.8,38.4
2018-01-12 09:10:11,20.8,38.4
2018-01-12 09:15:08,20.8,38.4
2018-01-12 09:20:07,20.8,38.3
2018-01-12 09:25:09,20.7,38.5
2018-01-12 09:30:07,20.7,38.6
2018-01-12 09:35:09,20.7,38.6
2018-01-12 09:40:07,20.7,38.5
2018-01-12 09:45:07,20.7,38.5
2018-01-12 09:50:07,20.7,38.5
2018-01-12 09:55:07,20.7,38.4
2018-01-12 10:00:07,20.7,38.4
2018-01-12 10:05:07,20.7,38.8
2018-01-12 10:10:07,20.6,38.7
2018-01-12 10:15:09,20.6,38.6
2018-01-12 10:20:08,20.5,38.8
2018-01-12 10:25:10,20.5,39.1
2018-01-12 10:30:07,20.5,38.7
2018-01-12 10:35:07,20.5,38.9
2018-01-12 10:40:07,20.5,38.9
2018-01-12 10:45:08,20.5,38.8
2018-01-12 10:50:07,20.5,38.9
2018-01-12 10:55:09,20.5,38.8
2018-01-12 11:00:08,20.5,38.8
2018-01-12 11:05:08,20.4,38.8
2018-01-12 11:10:08,20.4,38.8
2018-01-12 11:15:07,20.4,38.7
2018-01-12 11:20:07,20.4,38.9
2018-01-12 11:25:08,20.5,38.8
2018-01-12 11:30:08,20.5,38.7
2018-01-12 11:35:07,20.5,38.6
2018-01-12 11:40:07,20.5,38.8
2018-01-12 11:45:07,20.5,38.8
2018-01-12 11:50:10,20.5,38.7
2018-01-12 11:55:07,20.5,38.7
2018-01-12 12:00:09,20.6,38.8
2018-01-12 12:05:08,20.5,38.8
2018-01-12 12:10:07,20.5,38.7
2018-01-12 12:15:08,20.5,38.9
2018-01-12 12:20:07,20.5,38.8
2018-01-12 12:25:07,20.5,38.7
2018-01-12 12:30:09,20.5,38.8
2018-01-12 12:35:07,20.5,38.7
2018-01-12 12:40:07,20.5,38.9
2018-01-12 12:45:07,20.5,38.8
2018-01-12 12:50:08,20.5,38.9
2018-01-12 12:55:07,20.5,38.9
2018-01-12 13:00:07,20.5,38.8
2018-01-12 13:05:09,20.5,38.9
2018-01-12 13:10:08,20.5,38.8
2018-01-12 13:15:07,20.5,38.9
2018-01-12 13:20:07,20.5,38.9
2018-01-12 13:25:07,20.5,38.8
2018-01-12 13:30:08,20.5,38.9
2018-01-12 13:35:07,20.5,38.8
2018-01-12 13:40:09,20.5,38.7
2018-01-12 13:45:09,20.5,38.9
2018-01-12 13:50:09,20.5,38.7
2018-01-12 13:55:07,20.5,38.7
2018-01-12 14:00:07,20.5,38.8
2018-01-12 14:05:07,20.5,38.8
2018-01-12 14:10:07,20.5,38.6
2018-01-12 14:15:07,20.5,38.8
2018-01-12 14:20:07,20.5,38.9
2018-01-12 14:25:07,20.5,38.9
2018-01-12 14:30:08,20.5,38.9
2018-01-12 14:35:07,20.5,39.0
2018-01-12 14:40:07,20.5,38.7
2018-01-12 14:45:09,20.5,38.8
2018-01-12 14:50:07,20.5,38.6
2018-01-12 14:55:09,20.5,38.9
2018-01-12 15:00:07,20.5,38.7
2018-01-12 15:05:07,20.5,38.8
2018-01-12 15:10:08,20.5,38.8
2018-01-12 15:15:08,20.5,38.8
2018-01-12 15:20:07,20.5,38.8
2018-01-12 15:25:07,20.5,38.9
2018-01-12 15:30:07,20.5,38.9
2018-01-12 15:35:07,20.5,38.7
2018-01-12 15:40:09,20.4,37.9
2018-01-12 15:45:07,20.4,37.9
2018-01-12 15:50:08,20.4,37.7
2018-01-12 15:55:10,20.3,37.4
2018-01-12 16:00:08,20.4,37.4
2018-01-12 16:05:07,20.3,37.3
2018-01-12 16:10:07,20.3,37.0
2018-01-12 16:15:08,20.3,36.8
2018-01-12 16:20:10,20.2,36.2
2018-01-12 16:25:07,20.2,36.2
2018-01-12 16:30:11,20.2,36.1
2018-01-12 16:35:07,20.1,36.0
2018-01-12 16:40:07,20.2,36.3
2018-01-12 16:45:09,20.1,36.2
2018-01-12 16:50:09,20.2,36.1
2018-01-12 16:55:08,20.2,36.4
2018-01-12 17:00:07,20.1,36.2
2018-01-12 17:05:07,20.1,36.5
2018-01-12 17:10:08,20.2,36.6
2018-01-12 17:15:07,20.2,36.5
2018-01-12 17:20:08,20.2,36.7
2018-01-12 17:25:07,20.2,36.6
2018-01-12 17:30:07,20.2,37.0
2018-01-12 17:35:07,20.2,37.1
2018-01-12 17:40:09,20.2,37.0
2018-01-12 17:45:08,20.2,37.1
2018-01-12 17:50:08,20.2,37.2
2018-01-12 17:55:08,20.2,37.2
2018-01-12 18:00:07,20.2,37.0
2018-01-12 18:05:07,20.2,37.2
2018-01-12 18:10:07,20.2,37.4
2018-01-12 18:15:07,20.2,37.5
2018-01-12 18:20:07,20.2,37.5
2018-01-12 18:25:08,20.2,37.4
2018-01-12 18:30:07,20.2,37.3
2018-01-12 18:35:08,20.3,37.6
2018-01-12 18:40:09,20.3,37.6
2018-01-12 18:45:09,20.3,37.7
2018-01-12 18:50:08,20.3,37.7
2018-01-12 18:55:07,20.3,37.6
2018-01-12 19:00:08,20.3,37.6
2018-01-12 19:05:10,20.3,37.7
2018-01-12 19:10:08,20.3,37.6
2018-01-12 19:15:07,20.3,37.7
2018-01-12 19:20:08,20.3,37.7
