"Trace 0; Trace 3, x; Trace 6, x","Trace 1, x; Trace 4; Trace 7, x","Trace 1, y; Trace 2, y","Trace 1, color; Trace 2, color; Trace 3, color; Trace 5, color; Trace 6, color; Trace 7, color","Trace 2, x; Trace 5, x; Trace 8","Trace 3, y; Trace 5, y","Trace 6, y; Trace 7, y"
21.0486105244,5.7173092617,21.0486105244,600.0,-2.2237164042,5.7173092617,-2.2237164042
1.8455413213,52.4127669812,1.8455413213,601.0,3.7498626212,52.4127669812,3.7498626212
17.5531701145,15.4809911424,17.5531701145,602.0,3.3741550075,15.4809911424,3.3741550075
18.1308564856,16.2777295625,18.1308564856,603.0,12.8537244045,16.2777295625,12.8537244045
1.249060811,52.2278587165,1.249060811,604.0,5.5730103616,52.2278587165,5.5730103616
15.4544967417,79.8465191467,15.4544967417,605.0,-4.5374355627,79.8465191467,-4.5374355627
20.0366619495,-1.9995915075,20.0366619495,606.0,11.4935527903,-1.9995915075,11.4935527903
8.9632385249,28.6209499916,8.9632385249,607.0,11.2458929747,28.6209499916,11.2458929747
18.7898712426,7.0407432955,18.7898712426,608.0,6.7257773203,7.0407432955,6.7257773203
14.3334439614,74.6545401568,14.3334439614,609.0,0.9685938935,74.6545401568,0.9685938935
9.794009148,17.2051403493,9.794009148,610.0,11.273431251,17.2051403493,11.273431251
14.8703401051,74.9467058088,14.8703401051,611.0,3.1129975576,74.9467058088,3.1129975576
1.086061408,58.5692030636,1.086061408,612.0,1.3544832183,58.5692030636,1.3544832183
7.6180990104,31.4005480106,7.6180990104,613.0,6.3246383486,31.4005480106,6.3246383486
21.6535110837,-6.4911608168,21.6535110837,614.0,7.6956979337,-6.4911608168,7.6956979337
15.8406083231,74.6186424558,15.8406083231,615.0,-2.729814182,74.6186424558,-2.729814182
0.1014776221,28.185367766,0.1014776221,616.0,6.1379061366,28.185367766,6.1379061366
15.9970579851,71.9957832565,15.9970579851,617.0,-5.2713036907,71.9957832565,-5.2713036907
15.3821448225,71.325617444,15.3821448225,618.0,1.0200460692,71.325617444,1.0200460692
3.4312077573,45.4591076962,3.4312077573,619.0,3.5271555232,45.4591076962,3.5271555232
2.7779627139,39.2711581916,2.7779627139,620.0,6.8056650083,39.2711581916,6.8056650083
-0.0928373365,37.9169049618,-0.0928373365,621.0,3.2309065451,37.9169049618,3.2309065451
19.8978660186,2.0779600496,19.8978660186,622.0,7.1993234617,2.0779600496,7.1993234617
10.9106105815,13.006402634,10.9106105815,623.0,10.1479282531,13.006402634,10.1479282531
18.5160942404,18.2735220021,18.5160942404,624.0,3.8889038758,18.2735220021,3.8889038758
15.1828010778,67.9789010983,15.1828010778,625.0,-1.4721393682,67.9789010983,-1.4721393682
9.0877070174,27.240158293,9.0877070174,626.0,6.0096851166,27.240158293,6.0096851166
14.4831672233,80.4075363472,14.4831672233,627.0,-0.7850022185,80.4075363472,-0.7850022185
8.2680599222,29.8562291299,8.2680599222,628.0,9.392558194,29.8562291299,9.392558194
9.4891254421,12.0886023131,9.4891254421,629.0,12.6416359875,12.0886023131,12.6416359875
8.7692244891,27.3195848257,8.7692244891,630.0,7.4435540921,27.3195848257,7.4435540921
9.7284237381,15.5774271433,9.7284237381,631.0,8.2604248348,15.5774271433,8.2604248348
8.8043691951,33.7172504667,8.8043691951,632.0,5.8253984942,33.7172504667,5.8253984942
2.0874016326,50.6296605097,2.0874016326,633.0,3.4165400909,50.6296605097,3.4165400909
7.5992724402,24.7440703455,7.5992724402,634.0,-1.3878493766,24.7440703455,-1.3878493766
2.6365454682,46.1654608999,2.6365454682,635.0,-4.0446797008,46.1654608999,-4.0446797008
0.8492804734,52.0736191057,0.8492804734,636.0,-1.0271341692,52.0736191057,-1.0271341692
4.8642567413,59.8298393044,4.8642567413,637.0,-1.8093462057,59.8298393044,-1.8093462057
16.3673524566,65.2434595401,16.3673524566,638.0,6.6801061896,65.2434595401,6.6801061896
3.3227632119,45.3602248796,3.3227632119,639.0,3.3344929082,45.3602248796,3.3344929082
10.5051437513,18.031437123,10.5051437513,640.0,8.331232427,18.031437123,8.331232427
22.3770453261,-6.8877645863,22.3770453261,641.0,5.6395895348,-6.8877645863,5.6395895348
14.1938688687,76.9536937193,14.1938688687,642.0,3.4132132397,76.9536937193,3.4132132397
9.424502268,21.1049701234,9.424502268,643.0,7.0974215529,21.1049701234,7.0974215529
0.5526285371,50.0650181971,0.5526285371,644.0,5.4010957925,50.0650181971,5.4010957925
19.1419538069,6.3772393332,19.1419538069,645.0,8.1324082953,6.3772393332,8.1324082953
1.8364442221,50.532052918,1.8364442221,646.0,-3.8225977484,50.532052918,-3.8225977484
19.7094995621,10.2627072907,19.7094995621,647.0,-2.1474986886,10.2627072907,-2.1474986886
9.2555723672,23.9191402002,9.2555723672,648.0,3.7364845804,23.9191402002,3.7364845804
0.8959510215,57.2927762027,0.8959510215,649.0,4.8353307106,57.2927762027,4.8353307106
9.1318897333,34.6221040378,9.1318897333,650.0,12.8938855661,34.6221040378,12.8938855661
10.0258061958,22.4299398449,10.0258061958,651.0,7.9260537204,22.4299398449,7.9260537204
8.3873237947,28.8491532418,8.3873237947,652.0,11.4509735741,28.8491532418,11.4509735741
8.6452535325,27.1626149595,8.6452535325,653.0,5.5460075054,27.1626149595,5.5460075054
9.6548642426,28.4131087733,9.6548642426,654.0,6.7495699332,28.4131087733,6.7495699332
2.0954653977,47.3559434828,2.0954653977,655.0,-0.616399885,47.3559434828,-0.616399885
1.4862859577,49.3748409402,1.4862859577,656.0,2.3613849163,49.3748409402,2.3613849163
9.3629634534,23.0908767267,9.3629634534,657.0,4.0766217932,23.0908767267,4.0766217932
8.8264872228,25.3548308502,8.8264872228,658.0,14.1499587253,25.3548308502,14.1499587253
21.9668772009,-6.5167847388,21.9668772009,659.0,14.8381716606,-6.5167847388,14.8381716606
9.2818163236,19.7503742835,9.2818163236,660.0,8.8258285835,19.7503742835,8.8258285835
10.7456180222,18.5340095501,10.7456180222,661.0,1.9441315675,18.5340095501,1.9441315675
13.7706471284,86.0256967719,13.7706471284,662.0,3.133979994,86.0256967719,3.133979994
20.7946737913,-4.79200587,20.7946737913,663.0,11.9886295186,-4.79200587,11.9886295186
19.0725028185,4.2561698839,19.0725028185,664.0,1.3443154592,4.2561698839,1.3443154592
6.4750500851,35.6608082806,6.4750500851,665.0,13.196739073,35.6608082806,13.196739073
8.5731279494,22.8347365473,8.5731279494,666.0,0.2012163095,22.8347365473,0.2012163095
14.9399461669,70.6541210796,14.9399461669,667.0,5.8183365439,70.6541210796,5.8183365439
20.6763487726,-1.3722641656,20.6763487726,668.0,12.5968053007,-1.3722641656,12.5968053007
3.3077854825,51.6957058463,3.3077854825,669.0,7.739018456,51.6957058463,7.739018456
9.0591074115,24.5049118689,9.0591074115,670.0,7.5137138681,24.5049118689,7.5137138681
10.1290230296,17.0497453987,10.1290230296,671.0,13.439053464,17.0497453987,13.439053464
0.9782749902,51.3539519791,0.9782749902,672.0,5.998765579,51.3539519791,5.998765579
8.3291323209,31.9062444104,8.3291323209,673.0,6.9772037756,31.9062444104,6.9772037756
19.4042282098,9.2800315842,19.4042282098,674.0,9.2380909103,9.2800315842,9.2380909103
2.0566443699,57.6333129497,2.0566443699,675.0,3.1525038527,57.6333129497,3.1525038527
0.7252884768,74.4967191597,0.7252884768,676.0,0.5909698653,74.4967191597,0.5909698653
15.2524239521,78.7599225781,15.2524239521,677.0,-7.2452880465,78.7599225781,-7.2452880465
2.3181600726,47.1172378945,2.3181600726,678.0,11.0478194376,47.1172378945,11.0478194376
14.646927761,71.12422676,14.646927761,679.0,3.8458814443,71.12422676,3.8458814443
9.2399625562,25.0734912458,9.2399625562,680.0,1.523626165,25.0734912458,1.523626165
1.1047179271,48.1017813114,1.1047179271,681.0,2.6725752476,48.1017813114,2.6725752476
10.6903327402,17.240714801,10.6903327402,682.0,7.3795979659,17.240714801,7.3795979659
9.6522612956,17.4569047369,9.6522612956,683.0,11.4944301851,17.4569047369,11.4944301851
-1.1030597995,57.2080282829,-1.1030597995,684.0,1.0541284823,57.2080282829,1.0541284823
22.021886738,-13.2516877633,22.021886738,685.0,11.0516850269,-13.2516877633,11.0516850269
1.0172536371,70.8190758129,1.0172536371,686.0,2.8632194377,70.8190758129,2.8632194377
10.0441642743,21.936578541,10.0441642743,687.0,15.4720923179,21.936578541,15.4720923179
15.6363168154,80.1923974186,15.6363168154,688.0,-8.0104856226,80.1923974186,-8.0104856226
21.1882711617,6.5001410253,21.1882711617,689.0,7.5033043521,6.5001410253,7.5033043521
9.4303648735,27.0053682811,9.4303648735,690.0,10.0589689828,27.0053682811,10.0589689828
8.6059576725,37.7378125984,8.6059576725,691.0,5.5173645451,37.7378125984,5.5173645451
7.3568000945,42.7890953507,7.3568000945,692.0,10.1544732003,42.7890953507,10.1544732003
22.7691653046,-11.2688005038,22.7691653046,693.0,9.7059830567,-11.2688005038,9.7059830567
9.0191353836,33.6674793904,9.0191353836,694.0,8.4195079797,33.6674793904,8.4195079797
2.0881492687,47.4227876299,2.0881492687,695.0,4.5835189012,47.4227876299,4.5835189012
9.8080459619,12.1365601666,9.8080459619,696.0,10.0607091093,12.1365601666,10.0607091093
4.9662501754,15.5999324229,4.9662501754,697.0,-5.030414609,15.5999324229,-5.030414609
1.2473406667,48.9859676527,1.2473406667,698.0,4.2709609877,48.9859676527,4.2709609877
10.1646030804,19.4317576772,10.1646030804,699.0,13.8008088859,19.4317576772,13.8008088859
14.0150417651,77.1134707928,14.0150417651,700.0,3.8303400318,77.1134707928,3.8303400318
9.3251380555,27.2193726559,9.3251380555,701.0,10.810174567,27.2193726559,10.810174567
1.4502892288,44.4266091066,1.4502892288,702.0,0.2442586423,44.4266091066,0.2442586423
15.2298697633,77.0366627518,15.2298697633,703.0,7.6051350621,77.0366627518,7.6051350621
2.06903368,34.036933117,2.06903368,704.0,0.0433788075,34.036933117,0.0433788075
9.4472101725,17.8404559084,9.4472101725,705.0,9.9202640102,17.8404559084,9.9202640102
9.1343934444,25.29601563,9.1343934444,706.0,3.9950475402,25.29601563,3.9950475402
21.2455684034,5.5896808221,21.2455684034,707.0,8.1322198768,5.5896808221,8.1322198768
18.9594234581,14.057482747,18.9594234581,708.0,10.7275700024,14.057482747,10.7275700024
8.5080440975,24.033022974,8.5080440975,709.0,8.0446098159,24.033022974,8.0446098159
3.3527639706,51.1469332023,3.3527639706,710.0,-0.0727485783,51.1469332023,-0.0727485783
18.7969624561,2.4421768781,18.7969624561,711.0,7.1074703938,2.4421768781,7.1074703938
8.0897034593,20.0236615168,8.0897034593,712.0,11.4456996711,20.0236615168,11.4456996711
20.6555304396,1.8470358321,20.6555304396,713.0,8.1021133613,1.8470358321,8.1021133613
21.0367998328,8.2148966741,21.0367998328,714.0,8.006825035,8.2148966741,8.006825035
9.8464947055,19.3154264269,9.8464947055,715.0,7.1161032748,19.3154264269,7.1161032748
7.3211911068,26.0309498144,7.3211911068,716.0,15.9904185042,26.0309498144,15.9904185042
1.0842058882,60.7886513127,1.0842058882,717.0,4.3898680999,60.7886513127,4.3898680999
9.2309208724,23.5269552355,9.2309208724,718.0,12.7814914527,23.5269552355,12.7814914527
9.0229195142,17.8180164437,9.0229195142,719.0,3.2561535875,17.8180164437,3.2561535875
0.5327324009,68.7336661354,0.5327324009,720.0,9.0250422579,68.7336661354,9.0250422579
3.0381548528,56.7428201553,3.0381548528,721.0,6.7222311454,56.7428201553,6.7222311454
9.9803732016,16.6406683175,9.9803732016,722.0,6.9084050169,16.6406683175,6.9084050169
19.1990748654,2.0903815847,19.1990748654,723.0,7.585224411,2.0903815847,7.585224411
20.8695195886,4.9485546204,20.8695195886,724.0,9.7603173735,4.9485546204,9.7603173735
9.9891681873,26.3644853123,9.9891681873,725.0,5.9438072152,26.3644853123,5.9438072152
15.3851141777,65.9947694645,15.3851141777,726.0,-9.1734982443,65.9947694645,-9.1734982443
3.032488872,71.8384036227,3.032488872,727.0,2.7001295787,71.8384036227,2.7001295787
2.3023361501,52.416295678,2.3023361501,728.0,4.818212135,52.416295678,4.818212135
15.0432831836,70.0876377756,15.0432831836,729.0,-0.8101157392,70.0876377756,-0.8101157392
6.9269951518,28.7156696489,6.9269951518,730.0,11.5333979044,28.7156696489,11.5333979044
14.0307943415,78.588249011,14.0307943415,731.0,-6.2424833899,78.588249011,-6.2424833899
17.532239227,7.1886759924,17.532239227,732.0,6.7585134881,7.1886759924,6.7585134881
6.8274823015,32.0809786907,6.8274823015,733.0,7.8347412516,32.0809786907,7.8347412516
9.3553186892,25.6203680934,9.3553186892,734.0,1.3134007691,25.6203680934,1.3134007691
2.9796996715,49.6187213302,2.9796996715,735.0,5.5457260013,49.6187213302,5.5457260013
17.6614730622,0.7003881016,17.6614730622,736.0,4.5702048148,0.7003881016,4.5702048148
8.8214997447,27.174693227,8.8214997447,737.0,16.4366609025,27.174693227,16.4366609025
18.0335602743,18.6532877425,18.0335602743,738.0,7.7914084398,18.6532877425,7.7914084398
8.6831029854,27.3506385338,8.6831029854,739.0,12.4147836507,27.3506385338,12.4147836507
8.7620870367,26.0366053284,8.7620870367,740.0,3.8670792809,26.0366053284,3.8670792809
15.1614646913,77.4778668446,15.1614646913,741.0,-1.2443376987,77.4778668446,-1.2443376987
8.9238011657,24.6556181947,8.9238011657,742.0,5.6131687351,24.6556181947,5.6131687351
20.7164885293,7.0793059857,20.7164885293,743.0,10.8627770218,7.0793059857,10.8627770218
19.7024959869,1.3718720421,19.7024959869,744.0,10.1509164922,1.3718720421,10.1509164922
21.0871600423,1.1454390235,21.0871600423,745.0,5.2150932814,1.1454390235,5.2150932814
8.8791974287,29.9845934916,8.8791974287,746.0,4.5801848471,29.9845934916,4.5801848471
10.2013653964,25.6733860681,10.2013653964,747.0,11.5414438163,25.6733860681,11.5414438163
-0.8392454789,61.0599745336,-0.8392454789,748.0,4.3078723107,61.0599745336,4.3078723107
19.4683308704,13.7958975043,19.4683308704,749.0,7.8240991006,13.7958975043,7.8240991006
14.2713469681,84.1310479484,14.2713469681,750.0,-3.865296827,84.1310479484,-3.865296827
20.8781467007,10.7345571658,20.8781467007,751.0,13.1526923445,10.7345571658,13.1526923445
23.1421079819,-9.0569264699,23.1421079819,752.0,11.7859409715,-9.0569264699,11.7859409715
10.3401043104,18.777981289,10.3401043104,753.0,7.2184373783,18.777981289,7.2184373783
14.8003293896,75.8640905204,14.8003293896,754.0,5.2466006833,75.8640905204,5.2466006833
19.6316096786,11.6310858431,19.6316096786,755.0,4.4492405502,11.6310858431,4.4492405502
15.1065419402,76.384435497,15.1065419402,756.0,2.3513934127,76.384435497,2.3513934127
1.7368963586,53.9475800226,1.7368963586,757.0,9.7418805406,53.9475800226,9.7418805406
2.7198853185,52.4242976626,2.7198853185,758.0,7.8517618176,52.4242976626,7.8517618176
-0.3991700008,37.6768495161,-0.3991700008,759.0,5.5122918456,37.6768495161,5.5122918456
14.0563021725,76.2130297164,14.0563021725,760.0,-8.8060819743,76.2130297164,-8.8060819743
-0.6406481922,52.2295314577,-0.6406481922,761.0,5.0643730634,52.2295314577,5.0643730634
9.3334269027,23.6663969803,9.3334269027,762.0,14.2073133784,23.6663969803,14.2073133784
8.1542553581,29.8919847462,8.1542553581,763.0,9.175806973,29.8919847462,9.175806973
20.0227422485,8.8293675478,20.0227422485,764.0,7.0981648456,8.8293675478,7.0981648456
8.5986893289,33.8848979021,8.5986893289,765.0,10.6117150001,33.8848979021,10.6117150001
14.7422260066,72.8838444498,14.7422260066,766.0,0.2578485091,72.8838444498,0.2578485091
1.853331677,52.224419407,1.853331677,767.0,-7.1641569092,52.224419407,-7.1641569092
8.2695312045,23.2894327385,8.2695312045,768.0,5.8616019318,23.2894327385,5.8616019318
9.4790227334,29.525392848,9.4790227334,769.0,-1.1342416582,29.525392848,-1.1342416582
3.0900011624,44.2028647775,3.0900011624,770.0,-0.3931973905,44.2028647775,-0.3931973905
1.7800855513,47.3579126462,1.7800855513,771.0,0.9283083726,47.3579126462,0.9283083726
15.3296458593,72.8279526539,15.3296458593,772.0,3.661125545,72.8279526539,3.661125545
7.7915107045,29.5694745963,7.7915107045,773.0,3.1709979222,29.5694745963,3.1709979222
3.2425087265,64.9840370431,3.2425087265,774.0,2.710971019,64.9840370431,2.710971019
10.4656280094,25.2293663641,10.4656280094,775.0,2.3007825341,25.2293663641,2.3007825341
4.7777930914,50.932647078,4.7777930914,776.0,3.1388131466,50.932647078,3.1388131466
20.9283006427,8.4681228679,20.9283006427,777.0,-5.1712779874,8.4681228679,-5.1712779874
9.568475211,23.2763264697,9.568475211,778.0,9.6598303052,23.2763264697,9.6598303052
20.6268108564,4.315658989,20.6268108564,779.0,3.7922893194,4.315658989,3.7922893194
6.3945992921,36.6102052528,6.3945992921,780.0,0.9946218217,36.6102052528,0.9946218217
19.4948150797,9.1321072194,19.4948150797,781.0,5.6034660761,9.1321072194,5.6034660761
9.7593122649,20.9142148611,9.7593122649,782.0,9.9096516126,20.9142148611,9.9096516126
8.1253678595,15.2111030618,8.1253678595,783.0,2.6543908793,15.2111030618,2.6543908793
1.4367885555,34.3405563286,1.4367885555,784.0,6.776388719,34.3405563286,6.776388719
22.4635363565,12.6677022422,22.4635363565,785.0,4.7972050211,12.6677022422,4.7972050211
20.249724273,-0.9794688122,20.249724273,786.0,8.8467919703,-0.9794688122,8.8467919703
9.2619700123,18.6786869009,9.2619700123,787.0,9.7683748119,18.6786869009,9.7683748119
9.4111812292,27.1067164139,9.4111812292,788.0,4.7293777359,27.1067164139,4.7293777359
19.6909417141,4.8275728222,19.6909417141,789.0,7.6400520421,4.8275728222,7.6400520421
8.7962789148,27.9075580731,8.7962789148,790.0,6.7975119085,27.9075580731,6.7975119085
15.2238663674,73.793875426,15.2238663674,791.0,7.1576420413,73.793875426,7.1576420413
7.8710039123,35.463327441,7.8710039123,792.0,9.4865916536,35.463327441,9.4865916536
9.088778888,17.2951614384,9.088778888,793.0,6.864046845,17.2951614384,6.864046845
18.8205344761,8.7922717587,18.8205344761,794.0,4.7643717488,8.7922717587,4.7643717488
8.5931113393,27.9552930264,8.5931113393,795.0,7.618680791,27.9552930264,7.618680791
2.812547922,63.458146902,2.812547922,796.0,8.5382507312,63.458146902,8.5382507312
1.8229758771,59.7564225164,1.8229758771,797.0,3.2992619712,59.7564225164,3.2992619712
8.9996009441,33.3029886726,8.9996009441,798.0,9.0873738629,33.3029886726,9.0873738629
6.6840844051,40.6295186559,6.6840844051,799.0,12.3335962464,40.6295186559,12.3335962464
3.1256725014,40.8285864672,3.1256725014,800.0,3.4762885258,40.8285864672,3.4762885258
8.4972112657,19.8761542194,8.4972112657,801.0,8.274024157,19.8761542194,8.274024157
8.0194253145,30.3953501321,8.0194253145,802.0,12.6564243671,30.3953501321,12.6564243671
1.984805895,78.055507625,1.984805895,803.0,3.7005057701,78.055507625,3.7005057701
19.6372317442,5.3200363957,19.6372317442,804.0,4.8023500885,5.3200363957,4.8023500885
15.4143548286,75.9731877603,15.4143548286,805.0,2.2649232291,75.9731877603,2.2649232291
19.0587396916,1.5667325724,19.0587396916,806.0,-0.4364736183,1.5667325724,-0.4364736183
6.383423808,43.2566990808,6.383423808,807.0,8.1610223134,43.2566990808,8.1610223134
20.0844026145,-15.0072844252,20.0844026145,808.0,11.5366834183,-15.0072844252,11.5366834183
8.49878137,23.6752165826,8.49878137,809.0,5.8321680294,23.6752165826,5.8321680294
2.0629627644,55.1745913611,2.0629627644,810.0,8.0916029341,55.1745913611,8.0916029341
16.6336064055,7.9796848026,16.6336064055,811.0,2.1758786458,7.9796848026,2.1758786458
15.4920564483,74.0003265817,15.4920564483,812.0,0.7916240999,74.0003265817,0.7916240999
9.4890111027,23.8388669363,9.4890111027,813.0,9.7838563592,23.8388669363,9.7838563592
9.5665702222,15.51335089,9.5665702222,814.0,6.0160889924,15.51335089,6.0160889924
8.2477560897,23.9470549791,8.2477560897,815.0,11.9022168798,23.9470549791,11.9022168798
16.4075193458,63.0331646083,16.4075193458,816.0,-2.747858002,63.0331646083,-2.747858002
-0.5761153631,67.4002030525,-0.5761153631,817.0,7.7290369379,67.4002030525,7.7290369379
17.7571440891,17.4767922467,17.7571440891,818.0,2.3660572851,17.4767922467,2.3660572851
-0.13107789,46.1881198901,-0.13107789,819.0,-1.0366260781,46.1881198901,-1.0366260781
15.0823856627,82.3085477158,15.0823856627,820.0,-2.7158307184,82.3085477158,-2.7158307184
9.4419030133,30.0656724286,9.4419030133,821.0,8.5426300667,30.0656724286,8.5426300667
2.174088613,58.6864290502,2.174088613,822.0,1.8720521856,58.6864290502,1.8720521856
9.4799702419,28.1570268527,9.4799702419,823.0,12.1993398064,28.1570268527,12.1993398064
22.588234023,-5.5153362835,22.588234023,824.0,10.4394699944,-5.5153362835,10.4394699944
3.9851006775,56.3439095277,3.9851006775,825.0,3.2651426512,56.3439095277,3.2651426512
20.7304046163,-7.7852480268,20.7304046163,826.0,2.5788798566,-7.7852480268,2.5788798566
1.3449273865,44.268352232,1.3449273865,827.0,7.6685097841,44.268352232,7.6685097841
3.7013467701,70.2780873386,3.7013467701,828.0,0.9939459778,70.2780873386,0.9939459778
10.306695408,19.5560092086,10.306695408,829.0,12.9526391935,19.5560092086,12.9526391935
9.2682725838,21.6313820396,9.2682725838,830.0,5.0732564855,21.6313820396,5.0732564855
20.50497344,6.2492062011,20.50497344,831.0,4.1280795803,6.2492062011,4.1280795803
19.5892824824,-0.0396976389,19.5892824824,832.0,5.2961714321,-0.0396976389,5.2961714321
1.4900954432,43.5780953473,1.4900954432,833.0,12.6157543984,43.5780953473,12.6157543984
9.6507029971,22.4030959745,9.6507029971,834.0,7.5526963414,22.4030959745,7.5526963414
8.018567885,38.5947795546,8.018567885,835.0,6.5500776501,38.5947795546,6.5500776501
19.186985971,13.5091449671,19.186985971,836.0,7.9062912781,13.5091449671,7.9062912781
8.5402316429,29.84317501,8.5402316429,837.0,11.6106521296,29.84317501,11.6106521296
9.436492757,28.0086336624,9.436492757,838.0,6.7827251124,28.0086336624,6.7827251124
2.3847307341,24.0538723257,2.3847307341,839.0,2.6192458568,24.0538723257,2.6192458568
9.9940301976,23.4623221646,9.9940301976,840.0,10.6677716359,23.4623221646,10.6677716359
22.0795850125,-3.860491623,22.0795850125,841.0,-1.9324274064,-3.860491623,-1.9324274064
18.2562208457,5.1473354742,18.2562208457,842.0,5.5851656624,5.1473354742,5.5851656624
18.0732040595,7.5131706494,18.0732040595,843.0,3.1087277767,7.5131706494,3.1087277767
1.0908026692,44.6397523159,1.0908026692,844.0,8.8104917012,44.6397523159,8.8104917012
2.0083005223,41.4440659141,2.0083005223,845.0,3.1466259813,41.4440659141,3.1466259813
1.9261061538,40.9424542958,1.9261061538,846.0,1.4531891655,40.9424542958,1.4531891655
4.9753650339,54.353872316,4.9753650339,847.0,-4.7113527208,54.353872316,-4.7113527208
9.2575410689,25.126581671,9.2575410689,848.0,9.5527473233,25.126581671,9.5527473233
9.5307589505,24.3064270179,9.5307589505,849.0,5.4724667432,24.3064270179,5.4724667432
7.6955723979,26.0117027735,7.6955723979,850.0,7.8310164696,26.0117027735,7.8310164696
20.8399628726,4.1949028708,20.8399628726,851.0,4.8077358885,4.1949028708,4.8077358885
9.3331653685,17.9557239532,9.3331653685,852.0,1.9084440868,17.9557239532,1.9084440868
0.0361162367,63.9641725328,0.0361162367,853.0,0.7881696907,63.9641725328,0.7881696907
20.6183400472,2.6742939259,20.6183400472,854.0,4.2669490241,2.6742939259,4.2669490241
7.8223139613,26.2877376032,7.8223139613,855.0,10.6808790222,26.2877376032,10.6808790222
20.1623248338,-5.2160629835,20.1623248338,856.0,11.5966846196,-5.2160629835,11.5966846196
10.3001494899,21.0494125445,10.3001494899,857.0,1.7493479756,21.0494125445,1.7493479756
16.6874516554,66.9025710637,16.6874516554,858.0,3.3528252588,66.9025710637,3.3528252588
1.9170003192,68.1239138575,1.9170003192,859.0,9.3219231124,68.1239138575,9.3219231124
3.4328761944,52.6475330094,3.4328761944,860.0,1.7681595703,52.6475330094,1.7681595703
5.8140812001,21.5120773143,5.8140812001,861.0,2.4050272697,21.5120773143,2.4050272697
19.9870938865,5.4204290603,19.9870938865,862.0,8.8633191786,5.4204290603,8.8633191786
9.7759031173,13.9785991796,9.7759031173,863.0,-0.7012109018,13.9785991796,-0.7012109018
7.6039418143,31.7834405015,7.6039418143,864.0,14.4015694826,31.7834405015,14.4015694826
9.2153136601,33.9196154841,9.2153136601,865.0,4.3059393714,33.9196154841,4.3059393714
1.4753565019,59.207950234,1.4753565019,866.0,3.3011067298,59.207950234,3.3011067298
9.9817562179,31.1809809611,9.9817562179,867.0,5.0541953256,31.1809809611,5.0541953256
-0.0019623261,52.1731804488,-0.0019623261,868.0,0.5382817509,52.1731804488,0.5382817509
9.1593323153,29.1250185917,9.1593323153,869.0,7.3287023272,29.1250185917,7.3287023272
21.4784037109,2.8239362041,21.4784037109,870.0,6.0218975506,2.8239362041,6.0218975506
17.2234147541,73.4872077562,17.2234147541,871.0,-3.4663240866,73.4872077562,-3.4663240866
18.1144319737,8.3639102914,18.1144319737,872.0,6.1859286437,8.3639102914,6.1859286437
9.0786744776,22.6588374962,9.0786744776,873.0,13.2009479082,22.6588374962,13.2009479082
10.2115353509,21.9154897848,10.2115353509,874.0,5.4349970123,21.9154897848,5.4349970123
2.104420754,43.5363432381,2.104420754,875.0,5.339951977,43.5363432381,5.339951977
14.9946735154,72.1388221804,14.9946735154,876.0,7.9854173116,72.1388221804,7.9854173116
19.6370996044,1.770168105,19.6370996044,877.0,13.5052422743,1.770168105,13.5052422743
-0.3697622503,60.9388175126,-0.3697622503,878.0,-8.1336695158,60.9388175126,-8.1336695158
7.7909690551,29.4420689527,7.7909690551,879.0,12.8015957033,29.4420689527,12.8015957033
9.32188661,22.8606492277,9.32188661,880.0,3.7274017865,22.8606492277,3.7274017865
10.3490602949,27.815470932,10.3490602949,881.0,8.4299445323,27.815470932,8.4299445323
2.6514867568,52.3221648614,2.6514867568,882.0,9.015863349,52.3221648614,9.015863349
9.0479230104,20.5937223866,9.0479230104,883.0,8.975608741,20.5937223866,8.975608741
9.2840561038,20.0508378294,9.2840561038,884.0,13.0075337872,20.0508378294,13.0075337872
9.2818260222,21.2080281229,9.2818260222,885.0,10.8142100725,21.2080281229,10.8142100725
7.375956484,33.2305933248,7.375956484,886.0,9.8256312495,33.2305933248,9.8256312495
20.9275917817,-4.9457854209,20.9275917817,887.0,5.9192449744,-4.9457854209,5.9192449744
0.8441755696,58.0074913808,0.8441755696,888.0,-2.0817706919,58.0074913808,-2.0817706919
9.7148653057,26.8555385929,9.7148653057,889.0,6.8964385246,26.8555385929,6.8964385246
9.2853291688,31.3118143539,9.2853291688,890.0,3.3419226991,31.3118143539,3.3419226991
10.1111143125,12.3786337137,10.1111143125,891.0,6.3967599798,12.3786337137,6.3967599798
4.0441623561,52.1338868621,4.0441623561,892.0,-0.0034863476,52.1338868621,-0.0034863476
14.0052751018,88.8897127099,14.0052751018,893.0,-4.9614530707,88.8897127099,-4.9614530707
8.3323793109,33.0426122946,8.3323793109,894.0,12.7270879846,33.0426122946,12.7270879846
21.2052530227,-6.2935682753,21.2052530227,895.0,10.863113629,-6.2935682753,10.863113629
15.9611387579,73.2510669035,15.9611387579,896.0,6.1375918868,73.2510669035,6.1375918868
8.5245947829,32.3465497916,8.5245947829,897.0,10.682091047,32.3465497916,10.682091047
7.75198072,38.486314643,7.75198072,898.0,4.229930284,38.486314643,4.229930284
15.3972274525,68.6505440418,15.3972274525,899.0,-3.4537164839,68.6505440418,-3.4537164839
10.0318071665,20.502801458,10.0318071665,900.0,6.3776756002,20.502801458,6.3776756002
7.0795473522,38.932375688,7.0795473522,901.0,3.153631454,38.932375688,3.153631454
