"Cloud, x; Physical, x; GPU, x","Cloud, y","Physical, y","GPU, y"
2017-11-29 06:05:00,99.6666666667,61.4035087719,50.0
2017-11-29 06:35:00,99.6666666667,58.7719298246,50.0
2017-11-29 07:05:00,99.6666666667,57.0175438596,50.0
2017-11-29 07:35:00,99.6666666667,60.5263157895,50.0
2017-11-29 08:05:00,99.6666666667,55.2631578947,50.0
2017-11-29 08:35:00,99.6666666667,55.2631578947,50.0
2017-11-29 09:05:00,99.6666666667,53.9473684211,50.0
2017-11-29 09:35:00,99.5833333333,58.3333333333,50.0
2017-11-29 10:05:00,99.6666666667,63.5964912281,50.0
2017-11-29 10:35:00,99.6666666667,63.5964912281,50.0
2017-11-29 11:05:00,99.25,108.7719298246,50.0
2017-11-29 11:35:00,99.6666666667,96.4912280702,50.0
2017-11-29 12:05:00,99.6666666667,96.0526315789,50.0
2017-11-29 12:35:00,99.6666666667,109.649122807,50.0
2017-11-29 13:05:00,99.6666666667,106.5789473684,50.0
2017-11-29 13:35:00,98.9166666667,106.5789473684,50.0
2017-11-29 14:05:00,98.8333333333,106.5789473684,50.0
2017-11-29 14:35:00,98.6666666667,106.5789473684,50.0
2017-11-29 15:05:00,98.75,106.5789473684,50.0
2017-11-29 15:35:00,99.25,106.5789473684,50.0
2017-11-29 16:05:00,97.0833333333,106.5789473684,58.3333333333
2017-11-29 16:35:00,95.3333333333,106.5789473684,58.3333333333
2017-11-29 17:05:00,95.0,110.0877192982,58.3333333333
2017-11-29 17:35:00,94.5,107.0175438596,58.3333333333
2017-11-29 18:05:00,94.1666666667,108.3333333333,50.0
2017-11-29 18:35:00,94.5,108.3333333333,50.0
2017-11-29 19:05:00,98.75,103.0701754386,50.0
2017-11-29 19:35:00,98.4166666667,103.0701754386,58.3333333333
2017-11-29 20:05:00,98.1666666667,103.0701754386,58.3333333333
2017-11-29 20:35:00,97.8333333333,103.0701754386,58.3333333333
2017-11-29 21:05:00,97.5,103.0701754386,58.3333333333
2017-11-29 21:35:00,97.75,103.0701754386,58.3333333333
2017-11-29 22:05:00,97.75,103.0701754386,50.0
2017-11-29 22:35:00,97.3333333333,103.0701754386,50.0
2017-11-29 23:05:00,96.3333333333,82.0175438596,50.0
2017-11-29 23:35:00,96.25,76.7543859649,50.0
2017-11-30 00:05:00,96.1666666667,74.5614035088,50.0
2017-11-30 00:35:00,96.1666666667,74.5614035088,50.0
2017-11-30 01:05:00,96.1666666667,74.5614035088,50.0
2017-11-30 01:35:00,96.5833333333,74.5614035088,58.3333333333
2017-11-30 02:05:00,95.9166666667,74.5614035088,50.0
2017-11-30 02:35:00,96.5,74.5614035088,58.3333333333
2017-11-30 03:05:00,96.0833333333,79.8245614035,58.3333333333
2017-11-30 03:35:00,96.0833333333,78.0701754386,58.3333333333
2017-11-30 04:05:00,95.9166666667,78.0701754386,58.3333333333
2017-11-30 04:35:00,96.4166666667,78.0701754386,58.3333333333
2017-11-30 05:05:00,96.75,78.0701754386,58.3333333333
2017-11-30 05:35:00,98.0833333333,78.0701754386,58.3333333333
2017-11-30 06:05:00,97.75,78.0701754386,58.3333333333
2017-11-30 06:35:00,98.1666666667,78.0701754386,58.3333333333
2017-11-30 07:05:00,98.25,78.0701754386,58.3333333333
2017-11-30 07:35:00,98.25,78.0701754386,58.3333333333
2017-11-30 08:05:00,98.0833333333,78.0701754386,58.3333333333
2017-11-30 08:35:00,97.8333333333,78.0701754386,58.3333333333
2017-11-30 09:05:00,97.8333333333,78.0701754386,58.3333333333
2017-11-30 09:35:00,97.9166666667,77.6315789474,58.3333333333
2017-11-30 10:05:00,97.75,77.6315789474,58.3333333333
2017-11-30 10:35:00,98.8333333333,77.1929824561,58.3333333333
2017-11-30 11:05:00,98.9166666667,80.701754386,58.3333333333
2017-11-30 11:35:00,98.9166666667,111.4035087719,58.3333333333
2017-11-30 12:05:00,98.0,110.5263157895,58.3333333333
2017-11-30 12:35:00,98.9166666667,112.2807017544,58.3333333333
2017-11-30 13:05:00,99.0833333333,112.2807017544,58.3333333333
2017-11-30 13:35:00,98.5,108.7719298246,58.3333333333
2017-11-30 14:05:00,98.8333333333,110.5263157895,58.3333333333
2017-11-30 14:35:00,98.5,105.701754386,58.3333333333
2017-11-30 15:05:00,99.0,110.0877192982,58.3333333333
2017-11-30 15:35:00,99.1666666667,109.649122807,58.3333333333
2017-11-30 16:05:00,99.1666666667,108.3333333333,58.3333333333
2017-11-30 16:35:00,99.0,108.7719298246,58.3333333333
2017-11-30 17:05:00,98.9166666667,109.2105263158,58.3333333333
2017-11-30 17:35:00,99.4166666667,108.3333333333,58.3333333333
2017-11-30 18:05:00,99.1666666667,108.3333333333,58.3333333333
2017-11-30 18:35:00,98.9166666667,108.3333333333,58.3333333333
2017-11-30 19:05:00,99.4166666667,108.3333333333,58.3333333333
2017-11-30 19:35:00,99.0833333333,114.0350877193,58.3333333333
2017-11-30 20:05:00,99.3333333333,114.0350877193,58.3333333333
2017-11-30 20:35:00,99.4166666667,114.4736842105,58.3333333333
2017-11-30 21:05:00,99.5,116.6666666667,58.3333333333
2017-11-30 21:35:00,99.4166666667,116.6666666667,58.3333333333
2017-11-30 22:05:00,99.0,116.6666666667,58.3333333333
2017-11-30 22:35:00,99.4166666667,116.6666666667,58.3333333333
2017-11-30 23:05:00,99.1666666667,114.9122807018,58.3333333333
2017-11-30 23:35:00,99.0833333333,111.4035087719,58.3333333333
2017-12-01 00:05:00,99.5,113.1578947368,58.3333333333
2017-12-01 00:35:00,99.25,108.7719298246,58.3333333333
2017-12-01 01:05:00,98.0833333333,113.1578947368,58.3333333333
2017-12-01 01:35:00,98.0833333333,116.6666666667,58.3333333333
2017-12-01 02:05:00,96.5833333333,116.6666666667,58.3333333333
2017-12-01 02:35:00,98.5833333333,116.6666666667,58.3333333333
2017-12-01 03:05:00,98.0833333333,116.6666666667,58.3333333333
2017-12-01 03:35:00,98.6666666667,116.6666666667,58.3333333333
2017-12-01 04:05:00,98.75,116.6666666667,58.3333333333
2017-12-01 04:35:00,98.4166666667,116.6666666667,58.3333333333
2017-12-01 05:05:00,98.6666666667,116.6666666667,58.3333333333
2017-12-01 05:35:00,98.5,116.6666666667,58.3333333333
2017-12-01 06:05:00,98.4166666667,116.6666666667,58.3333333333
2017-12-01 06:35:00,99.0,116.6666666667,58.3333333333
2017-12-01 07:05:00,98.6666666667,116.6666666667,58.3333333333
2017-12-01 07:35:00,98.8333333333,116.6666666667,58.3333333333
2017-12-01 08:05:00,99.0833333333,117.1052631579,58.3333333333
2017-12-01 08:35:00,99.25,116.6666666667,58.3333333333
2017-12-01 09:05:00,99.25,116.6666666667,58.3333333333
2017-12-01 09:35:00,99.25,116.6666666667,58.3333333333
2017-12-01 10:05:00,99.25,116.6666666667,58.3333333333
2017-12-01 10:35:00,98.6666666667,116.6666666667,58.3333333333
2017-12-01 11:05:00,98.8333333333,116.6666666667,58.3333333333
2017-12-01 11:35:00,99.0833333333,116.6666666667,58.3333333333
2017-12-01 12:05:00,98.8333333333,117.5438596491,58.3333333333
2017-12-01 12:35:00,98.8333333333,117.5438596491,58.3333333333
2017-12-01 13:05:00,99.0,117.5438596491,58.3333333333
2017-12-01 13:35:00,98.4166666667,117.5438596491,58.3333333333
2017-12-01 14:05:00,99.25,111.8421052632,58.3333333333
2017-12-01 14:35:00,98.9166666667,111.8421052632,58.3333333333
2017-12-01 15:05:00,98.6666666667,110.0877192982,58.3333333333
2017-12-01 15:35:00,99.0833333333,110.0877192982,58.3333333333
2017-12-01 16:05:00,99.1666666667,110.0877192982,58.3333333333
2017-12-01 16:35:00,98.8333333333,110.0877192982,58.3333333333
2017-12-01 17:05:00,99.25,110.0877192982,58.3333333333
2017-12-01 17:35:00,98.4166666667,108.7719298246,58.3333333333
2017-12-01 18:05:00,97.8333333333,108.3333333333,58.3333333333
2017-12-01 18:35:00,98.0833333333,106.1403508772,58.3333333333
2017-12-01 19:05:00,98.1666666667,107.8947368421,58.3333333333
2017-12-01 19:35:00,99.0,107.8947368421,58.3333333333
2017-12-01 20:05:00,99.0833333333,104.3859649123,58.3333333333
2017-12-01 20:35:00,99.1666666667,104.3859649123,58.3333333333
2017-12-01 21:05:00,99.0833333333,102.1929824561,58.3333333333
2017-12-01 21:35:00,99.0833333333,102.1929824561,58.3333333333
2017-12-01 22:05:00,98.75,102.1929824561,58.3333333333
2017-12-01 22:35:00,98.75,96.4912280702,58.3333333333
2017-12-01 23:05:00,98.6666666667,93.4210526316,58.3333333333
2017-12-01 23:35:00,98.5833333333,92.5438596491,58.3333333333
2017-12-02 00:05:00,98.4166666667,92.5438596491,58.3333333333
2017-12-02 00:35:00,98.6666666667,92.5438596491,58.3333333333
2017-12-02 01:05:00,98.9166666667,92.1052631579,58.3333333333
2017-12-02 01:35:00,99.25,91.2280701754,58.3333333333
2017-12-02 02:05:00,99.0833333333,91.2280701754,58.3333333333
2017-12-02 02:35:00,99.25,90.7894736842,58.3333333333
2017-12-02 03:05:00,99.1666666667,90.7894736842,58.3333333333
2017-12-02 03:35:00,99.0833333333,90.7894736842,58.3333333333
2017-12-02 04:05:00,99.0,90.7894736842,58.3333333333
2017-12-02 04:35:00,98.6666666667,88.5964912281,58.3333333333
2017-12-02 05:05:00,98.8333333333,88.5964912281,58.3333333333
2017-12-02 05:35:00,98.8333333333,88.1578947368,58.3333333333
2017-12-02 06:05:00,99.0,88.1578947368,58.3333333333
2017-12-02 06:35:00,99.0833333333,84.649122807,58.3333333333
2017-12-02 07:05:00,98.8333333333,84.649122807,58.3333333333
2017-12-02 07:35:00,98.8333333333,84.649122807,58.3333333333
2017-12-02 08:05:00,99.1666666667,84.649122807,58.3333333333
2017-12-02 08:35:00,98.9166666667,84.649122807,58.3333333333
2017-12-02 09:05:00,98.9166666667,84.649122807,58.3333333333
2017-12-02 09:35:00,98.8333333333,84.649122807,58.3333333333
2017-12-02 10:05:00,98.3333333333,79.3859649123,58.3333333333
2017-12-02 10:35:00,96.6666666667,79.3859649123,58.3333333333
2017-12-02 11:05:00,98.8333333333,79.3859649123,58.3333333333
2017-12-02 11:35:00,98.4166666667,79.3859649123,58.3333333333
2017-12-02 12:05:00,98.5833333333,77.6315789474,58.3333333333
2017-12-02 12:35:00,99.0,77.6315789474,58.3333333333
2017-12-02 13:05:00,98.3333333333,77.6315789474,58.3333333333
2017-12-02 13:35:00,98.8333333333,77.6315789474,58.3333333333
2017-12-02 14:05:00,99.0,77.6315789474,58.3333333333
2017-12-02 14:35:00,98.9166666667,77.6315789474,58.3333333333
2017-12-02 15:05:00,98.75,77.6315789474,58.3333333333
2017-12-02 15:35:00,98.4166666667,75.4385964912,58.3333333333
2017-12-02 16:05:00,98.5833333333,75.4385964912,58.3333333333
2017-12-02 16:35:00,98.5833333333,75.4385964912,58.3333333333
2017-12-02 17:05:00,97.9166666667,75.4385964912,58.3333333333
2017-12-02 17:35:00,98.5833333333,75.4385964912,58.3333333333
2017-12-02 18:05:00,97.8333333333,75.4385964912,58.3333333333
2017-12-02 18:35:00,97.5833333333,75.4385964912,58.3333333333
2017-12-02 19:05:00,97.6666666667,75.4385964912,58.3333333333
2017-12-02 19:35:00,97.4166666667,75.4385964912,58.3333333333
2017-12-02 20:05:00,97.5833333333,75.4385964912,58.3333333333
2017-12-02 20:35:00,98.0,75.4385964912,58.3333333333
2017-12-02 21:05:00,97.6666666667,80.701754386,58.3333333333
2017-12-02 21:35:00,97.9166666667,80.701754386,58.3333333333
2017-12-02 22:05:00,98.25,80.701754386,58.3333333333
2017-12-02 22:35:00,98.1666666667,80.701754386,58.3333333333
2017-12-02 23:05:00,98.5833333333,80.701754386,58.3333333333
2017-12-02 23:35:00,98.5,80.701754386,58.3333333333
2017-12-03 00:05:00,98.5,91.2280701754,58.3333333333
2017-12-03 00:35:00,98.5,91.2280701754,58.3333333333
2017-12-03 01:05:00,98.75,91.2280701754,58.3333333333
2017-12-03 01:35:00,98.0833333333,91.2280701754,58.3333333333
2017-12-03 02:05:00,98.6666666667,89.0350877193,58.3333333333
2017-12-03 02:35:00,99.3333333333,89.0350877193,58.3333333333
2017-12-03 03:05:00,99.25,89.0350877193,58.3333333333
2017-12-03 03:35:00,99.3333333333,89.0350877193,58.3333333333
2017-12-03 04:05:00,99.3333333333,89.0350877193,58.3333333333
2017-12-03 04:35:00,99.3333333333,89.0350877193,58.3333333333
2017-12-03 05:05:00,99.25,89.0350877193,58.3333333333
2017-12-03 05:35:00,99.25,89.0350877193,58.3333333333
2017-12-03 06:05:00,99.1666666667,89.0350877193,58.3333333333
2017-12-03 06:35:00,99.3333333333,89.0350877193,58.3333333333
2017-12-03 07:05:00,99.25,89.0350877193,58.3333333333
2017-12-03 07:35:00,99.0,89.0350877193,58.3333333333
2017-12-03 08:05:00,99.1666666667,89.0350877193,58.3333333333
2017-12-03 08:35:00,99.1666666667,86.8421052632,58.3333333333
2017-12-03 09:05:00,99.25,84.649122807,58.3333333333
2017-12-03 09:35:00,99.25,84.649122807,58.3333333333
2017-12-03 10:05:00,99.1666666667,84.649122807,58.3333333333
2017-12-03 10:35:00,99.25,84.649122807,58.3333333333
2017-12-03 11:05:00,99.3333333333,84.649122807,58.3333333333
2017-12-03 11:35:00,99.25,84.649122807,58.3333333333
2017-12-03 12:05:00,99.3333333333,84.649122807,58.3333333333
2017-12-03 12:35:00,99.3333333333,84.649122807,58.3333333333
2017-12-03 13:05:00,99.25,87.7192982456,58.3333333333
2017-12-03 13:35:00,98.9166666667,87.7192982456,58.3333333333
2017-12-03 14:05:00,99.1666666667,87.7192982456,58.3333333333
2017-12-03 14:35:00,99.0833333333,83.7719298246,58.3333333333
2017-12-03 15:05:00,99.25,83.7719298246,58.3333333333
2017-12-03 15:35:00,99.25,83.7719298246,58.3333333333
2017-12-03 16:05:00,99.1666666667,83.3333333333,58.3333333333
2017-12-03 16:35:00,99.1666666667,82.4561403509,58.3333333333
2017-12-03 17:05:00,99.25,82.4561403509,58.3333333333
2017-12-03 17:35:00,99.0833333333,85.5263157895,58.3333333333
2017-12-03 18:05:00,99.25,85.5263157895,58.3333333333
2017-12-03 18:35:00,99.0833333333,85.0877192982,58.3333333333
2017-12-03 19:05:00,99.0,81.5789473684,58.3333333333
2017-12-03 19:35:00,99.25,81.5789473684,58.3333333333
2017-12-03 20:05:00,99.3333333333,85.5263157895,58.3333333333
2017-12-03 20:35:00,99.0833333333,85.0877192982,58.3333333333
2017-12-03 21:05:00,99.0,88.5964912281,58.3333333333
2017-12-03 21:35:00,98.9166666667,88.5964912281,58.3333333333
2017-12-03 22:05:00,98.9166666667,88.1578947368,58.3333333333
2017-12-03 22:35:00,98.9166666667,84.649122807,58.3333333333
2017-12-03 23:05:00,99.0,84.649122807,58.3333333333
2017-12-03 23:35:00,98.8333333333,84.649122807,58.3333333333
2017-12-04 00:05:00,98.9166666667,84.2105263158,58.3333333333
2017-12-04 00:35:00,98.8333333333,84.2105263158,58.3333333333
2017-12-04 01:05:00,98.6666666667,84.2105263158,58.3333333333
2017-12-04 01:35:00,98.5833333333,84.2105263158,58.3333333333
2017-12-04 02:05:00,98.5833333333,84.2105263158,58.3333333333
2017-12-04 02:35:00,98.5833333333,84.2105263158,58.3333333333
2017-12-04 03:05:00,98.5833333333,84.2105263158,58.3333333333
2017-12-04 03:35:00,98.5833333333,84.2105263158,58.3333333333
2017-12-04 04:05:00,98.6666666667,84.2105263158,58.3333333333
2017-12-04 04:35:00,98.8333333333,84.2105263158,58.3333333333
2017-12-04 05:05:00,98.6666666667,84.2105263158,50.0
2017-12-04 05:35:00,98.75,84.2105263158,50.0
2017-12-04 06:05:00,98.6666666667,84.2105263158,50.0
2017-12-04 06:35:00,98.6666666667,84.2105263158,50.0
2017-12-04 07:05:00,98.5833333333,84.2105263158,50.0
2017-12-04 07:35:00,98.4166666667,88.5964912281,50.0
2017-12-04 08:05:00,97.75,88.5964912281,50.0
2017-12-04 08:35:00,97.75,88.5964912281,50.0
2017-12-04 09:05:00,99.0,88.5964912281,50.0
2017-12-04 09:35:00,99.1666666667,88.5964912281,50.0
2017-12-04 10:05:00,99.25,92.1052631579,50.0
2017-12-04 10:35:00,99.25,92.1052631579,50.0
2017-12-04 11:05:00,98.8333333333,92.1052631579,50.0
2017-12-04 11:35:00,99.0833333333,92.1052631579,50.0
2017-12-04 12:05:00,98.5833333333,92.1052631579,50.0
2017-12-04 12:35:00,98.6666666667,96.9298245614,50.0
2017-12-04 13:05:00,98.6666666667,95.1754385965,50.0
2017-12-04 13:35:00,98.6666666667,95.1754385965,50.0
2017-12-04 14:05:00,98.9166666667,86.4035087719,50.0
2017-12-04 14:35:00,99.0,86.4035087719,50.0
2017-12-04 15:05:00,99.1666666667,86.4035087719,50.0
2017-12-04 15:35:00,99.0833333333,78.0701754386,50.0
2017-12-04 16:05:00,99.0,78.0701754386,50.0
2017-12-04 16:35:00,98.4166666667,86.8421052632,50.0
2017-12-04 17:05:00,99.0833333333,80.701754386,50.0
2017-12-04 17:35:00,98.5,86.8421052632,50.0
2017-12-04 18:05:00,98.9166666667,98.6842105263,50.0
2017-12-04 18:35:00,98.25,95.1754385965,50.0
2017-12-04 19:05:00,97.75,105.701754386,50.0
2017-12-04 19:35:00,98.0833333333,105.701754386,50.0
2017-12-04 20:05:00,98.5,112.7192982456,50.0
2017-12-04 20:35:00,96.75,112.7192982456,50.0
2017-12-04 21:05:00,96.1666666667,117.9824561404,50.0
2017-12-04 21:35:00,96.0833333333,117.9824561404,50.0
2017-12-04 22:05:00,95.4166666667,117.9824561404,50.0
2017-12-04 22:35:00,95.25,117.9824561404,50.0
2017-12-04 23:05:00,95.5833333333,117.9824561404,50.0
2017-12-04 23:35:00,94.8333333333,117.9824561404,50.0
2017-12-05 00:05:00,94.6666666667,117.9824561404,50.0
2017-12-05 00:35:00,96.0833333333,117.9824561404,50.0
2017-12-05 01:05:00,96.3333333333,117.9824561404,50.0
2017-12-05 01:35:00,96.1666666667,117.9824561404,50.0
2017-12-05 02:05:00,96.3333333333,117.9824561404,50.0
2017-12-05 02:35:00,96.1666666667,117.9824561404,50.0
2017-12-05 03:05:00,96.0,117.9824561404,50.0
2017-12-05 03:35:00,95.9166666667,117.9824561404,50.0
2017-12-05 04:05:00,96.0833333333,117.9824561404,50.0
2017-12-05 04:35:00,96.0,117.9824561404,50.0
2017-12-05 05:05:00,96.5833333333,117.9824561404,50.0
2017-12-05 05:35:00,96.3333333333,117.9824561404,50.0
2017-12-05 06:05:00,97.5,117.5438596491,50.0
2017-12-05 06:35:00,97.25,117.9824561404,50.0
2017-12-05 07:05:00,97.5,117.9824561404,50.0
2017-12-05 07:35:00,97.6666666667,117.9824561404,50.0
2017-12-05 08:05:00,97.5833333333,117.9824561404,50.0
2017-12-05 08:35:00,97.5833333333,117.9824561404,50.0
2017-12-05 09:05:00,96.9166666667,117.9824561404,50.0
2017-12-05 09:35:00,98.3333333333,117.9824561404,50.0
2017-12-05 10:05:00,98.25,117.9824561404,50.0
2017-12-05 10:35:00,99.3333333333,117.9824561404,50.0
2017-12-05 11:05:00,99.25,117.9824561404,50.0
2017-12-05 11:35:00,99.3333333333,117.9824561404,50.0
2017-12-05 12:05:00,99.0,117.9824561404,50.0
2017-12-05 12:35:00,98.5833333333,117.9824561404,50.0
2017-12-05 13:05:00,98.5833333333,105.701754386,50.0
2017-12-05 13:35:00,98.6666666667,105.701754386,50.0
2017-12-05 14:05:00,98.6666666667,105.701754386,50.0
2017-12-05 14:35:00,98.5,117.9824561404,50.0
2017-12-05 15:05:00,98.9166666667,114.4736842105,50.0
2017-12-05 15:35:00,73.0,117.9824561404,50.0
2017-12-05 16:05:00,81.0,117.5438596491,50.0
2017-12-05 16:35:00,96.0,117.9824561404,50.0
2017-12-05 17:05:00,96.4166666667,117.9824561404,50.0
2017-12-05 17:35:00,96.4166666667,116.2280701754,50.0
2017-12-05 18:05:00,96.4166666667,116.2280701754,50.0
2017-12-05 18:35:00,96.4166666667,117.9824561404,50.0
2017-12-05 19:05:00,95.9166666667,116.6666666667,50.0
2017-12-05 19:35:00,95.5833333333,115.350877193,50.0
2017-12-05 20:05:00,95.9166666667,114.9122807018,50.0
2017-12-05 20:35:00,95.0833333333,115.350877193,50.0
2017-12-05 21:05:00,96.3333333333,115.350877193,50.0
2017-12-05 21:35:00,95.75,113.1578947368,50.0
2017-12-05 22:05:00,90.4166666667,114.0350877193,50.0
2017-12-05 22:35:00,98.25,109.2105263158,50.0
2017-12-05 23:05:00,98.25,114.0350877193,50.0
2017-12-05 23:35:00,98.0833333333,111.8421052632,50.0
2017-12-06 00:05:00,97.5833333333,111.8421052632,50.0
2017-12-06 00:35:00,97.75,102.6315789474,50.0
2017-12-06 01:05:00,98.1666666667,102.6315789474,50.0
2017-12-06 01:35:00,98.1666666667,100.8771929825,50.0
2017-12-06 02:05:00,98.1666666667,94.298245614,50.0
2017-12-06 02:35:00,97.9166666667,92.5438596491,50.0
2017-12-06 03:05:00,98.0,90.7894736842,50.0
2017-12-06 03:35:00,98.0,90.350877193,50.0
2017-12-06 04:05:00,98.0,90.350877193,50.0
2017-12-06 04:35:00,97.6666666667,87.7192982456,50.0
2017-12-06 05:05:00,97.5,87.2807017544,50.0
2017-12-06 05:35:00,97.6666666667,87.2807017544,50.0
2017-12-06 06:05:00,97.5833333333,69.7368421053,50.0
2017-12-06 06:35:00,97.25,69.7368421053,50.0
2017-12-06 07:05:00,97.4166666667,69.7368421053,50.0
2017-12-06 07:35:00,97.4166666667,69.298245614,50.0
2017-12-06 08:05:00,97.4166666667,69.298245614,50.0
2017-12-06 08:35:00,97.4166666667,68.8596491228,50.0
2017-12-06 09:05:00,97.4166666667,76.3157894737,50.0
2017-12-06 09:35:00,97.3333333333,71.0526315789,50.0
2017-12-06 10:05:00,98.0,67.9824561404,50.0
2017-12-06 10:35:00,98.0,73.2456140351,50.0
2017-12-06 11:05:00,97.8333333333,72.8070175439,50.0
2017-12-06 11:35:00,97.9166666667,77.6315789474,50.0
2017-12-06 12:05:00,97.8333333333,76.3157894737,50.0
2017-12-06 12:35:00,97.8333333333,79.3859649123,50.0
2017-12-06 13:05:00,97.9166666667,89.4736842105,50.0
2017-12-06 13:35:00,97.9166666667,91.2280701754,50.0
2017-12-06 14:05:00,97.8333333333,90.350877193,50.0
2017-12-06 14:35:00,97.8333333333,90.350877193,50.0
2017-12-06 15:05:00,97.6666666667,88.1578947368,50.0
2017-12-06 15:35:00,97.75,85.9649122807,50.0
2017-12-06 16:05:00,97.5,91.2280701754,50.0
2017-12-06 16:35:00,97.3333333333,91.2280701754,50.0
2017-12-06 17:05:00,97.6666666667,90.7894736842,50.0
2017-12-06 17:35:00,97.6666666667,95.6140350877,50.0
2017-12-06 18:05:00,97.6666666667,95.6140350877,50.0
2017-12-06 18:35:00,97.6666666667,95.6140350877,50.0
2017-12-06 19:05:00,97.5833333333,95.6140350877,50.0
2017-12-06 19:35:00,97.6666666667,95.6140350877,50.0
2017-12-06 20:05:00,97.0,95.6140350877,50.0
2017-12-06 20:35:00,96.9166666667,90.350877193,50.0
2017-12-06 21:05:00,97.0,95.6140350877,50.0
2017-12-06 21:35:00,96.75,95.6140350877,50.0
2017-12-06 22:05:00,97.0,95.6140350877,50.0
2017-12-06 22:35:00,97.0,95.6140350877,50.0
2017-12-06 23:05:00,96.8333333333,102.1929824561,50.0
2017-12-06 23:35:00,97.0,96.4912280702,50.0
2017-12-07 00:05:00,96.9166666667,101.7543859649,50.0
2017-12-07 00:35:00,96.9166666667,101.7543859649,50.0
2017-12-07 01:05:00,96.8333333333,101.7543859649,50.0
2017-12-07 01:35:00,97.0,101.7543859649,50.0
2017-12-07 02:05:00,97.0,101.3157894737,50.0
2017-12-07 02:35:00,97.0,101.3157894737,50.0
2017-12-07 03:05:00,97.0,101.3157894737,50.0
2017-12-07 03:35:00,97.0,101.3157894737,50.0
2017-12-07 04:05:00,96.75,100.8771929825,50.0
2017-12-07 04:35:00,97.0,100.8771929825,50.0
2017-12-07 05:05:00,96.9166666667,100.8771929825,50.0
2017-12-07 05:35:00,97.0,100.8771929825,50.0
2017-12-07 06:05:00,97.0,100.8771929825,50.0
2017-12-07 06:35:00,97.0,100.8771929825,50.0
2017-12-07 07:05:00,97.0,100.8771929825,50.0
2017-12-07 07:35:00,96.75,100.8771929825,50.0
2017-12-07 08:05:00,96.9166666667,100.8771929825,50.0
2017-12-07 08:35:00,96.5833333333,100.8771929825,50.0
2017-12-07 09:05:00,97.0,100.8771929825,50.0
2017-12-07 09:35:00,97.0,100.8771929825,50.0
2017-12-07 10:05:00,97.0,100.8771929825,50.0
2017-12-07 10:35:00,96.8333333333,95.6140350877,50.0
2017-12-07 11:05:00,96.9166666667,98.2456140351,50.0
2017-12-07 11:35:00,96.8333333333,98.2456140351,50.0
2017-12-07 12:05:00,96.75,100.0,50.0
2017-12-07 12:35:00,96.75,101.7543859649,50.0
2017-12-07 13:05:00,96.9166666667,96.4912280702,50.0
2017-12-07 13:35:00,96.75,101.7543859649,50.0
2017-12-07 14:05:00,96.75,101.7543859649,50.0
2017-12-07 14:35:00,96.5,101.7543859649,50.0
2017-12-07 15:05:00,96.5,101.7543859649,50.0
2017-12-07 15:35:00,97.6666666667,101.7543859649,50.0
2017-12-07 16:05:00,97.5833333333,101.7543859649,50.0
2017-12-07 16:35:00,97.6666666667,101.7543859649,50.0
2017-12-07 17:05:00,97.5833333333,101.7543859649,50.0
2017-12-07 17:35:00,97.25,101.7543859649,50.0
2017-12-07 18:05:00,98.0,101.7543859649,50.0
2017-12-07 18:35:00,97.6666666667,101.7543859649,50.0
2017-12-07 19:05:00,97.5,101.7543859649,50.0
2017-12-07 19:35:00,97.5833333333,100.4385964912,50.0
2017-12-07 20:05:00,97.4166666667,102.1929824561,50.0
2017-12-07 20:35:00,96.75,102.1929824561,50.0
2017-12-07 21:05:00,97.0,102.1929824561,50.0
2017-12-07 21:35:00,96.75,102.1929824561,50.0
2017-12-07 22:05:00,96.8333333333,100.0,50.0
2017-12-07 22:35:00,96.9166666667,100.0,50.0
2017-12-07 23:05:00,96.8333333333,100.0,50.0
2017-12-07 23:35:00,96.75,100.0,50.0
2017-12-08 00:05:00,97.25,94.7368421053,50.0
2017-12-08 00:35:00,97.25,94.7368421053,50.0
2017-12-08 01:05:00,97.3333333333,94.7368421053,50.0
2017-12-08 01:35:00,96.9166666667,94.7368421053,50.0
2017-12-08 02:05:00,97.6666666667,96.4912280702,50.0
2017-12-08 02:35:00,97.4166666667,96.4912280702,50.0
2017-12-08 03:05:00,97.4166666667,96.4912280702,50.0
2017-12-08 03:35:00,97.5,96.4912280702,50.0
2017-12-08 04:05:00,97.5,96.4912280702,50.0
2017-12-08 04:35:00,97.5,96.4912280702,50.0
2017-12-08 05:05:00,97.4166666667,96.4912280702,50.0
2017-12-08 05:35:00,97.25,96.4912280702,50.0
2017-12-08 06:05:00,97.25,96.4912280702,50.0
2017-12-08 06:35:00,96.9166666667,96.4912280702,50.0
2017-12-08 07:05:00,97.5,96.4912280702,50.0
2017-12-08 07:35:00,97.5,96.4912280702,50.0
2017-12-08 08:05:00,98.0,96.4912280702,50.0
2017-12-08 08:35:00,98.0,96.4912280702,50.0
2017-12-08 09:05:00,97.9166666667,96.4912280702,50.0
2017-12-08 09:35:00,98.0,96.4912280702,50.0
2017-12-08 10:05:00,98.0,96.4912280702,50.0
2017-12-08 10:35:00,97.8333333333,96.4912280702,50.0
2017-12-08 11:05:00,97.5833333333,92.1052631579,50.0
2017-12-08 11:35:00,97.5833333333,92.1052631579,50.0
2017-12-08 12:05:00,97.9166666667,92.1052631579,50.0
2017-12-08 12:35:00,97.9166666667,92.1052631579,50.0
2017-12-08 13:05:00,97.6666666667,92.1052631579,50.0
