"up, x; down, x; ping, x","up, y","down, y","ping, y"
2017-04-10 06:25:27,9.38,56.81,10.673
2017-04-10 07:05:30,9.45,56.51,12.558
2017-04-10 07:45:32,9.44,56.91,15.166
2017-04-10 08:25:35,9.44,56.91,11.936
2017-04-10 09:05:38,9.29,56.08,12.742
2017-04-10 09:45:41,9.28,56.07,12.214
2017-04-10 10:25:44,9.41,56.79,11.763
2017-04-10 11:05:49,9.42,56.1,14.978
2017-04-10 11:45:49,9.44,56.93,14.094
2017-04-10 12:25:51,9.4,56.92,12.117
2017-04-10 13:05:54,9.4,56.94,11.651
2017-04-10 13:45:57,9.4,56.93,11.372
2017-04-10 14:25:59,9.42,56.79,9.502
2017-04-10 15:06:02,9.42,56.92,9.814
2017-04-10 15:46:04,9.42,56.82,9.447
2017-04-10 16:26:09,8.84,56.79,9.633
2017-04-10 17:06:10,9.42,56.95,11.398
2017-04-10 17:46:14,9.4,56.94,9.862
2017-04-10 18:26:15,9.35,56.8,9.517
2017-04-10 19:06:19,9.42,56.9,11.282
2017-04-10 19:46:22,9.39,56.93,12.129
2017-04-10 20:26:25,9.4,56.94,11.176
2017-04-10 21:06:27,9.41,56.94,10.861
2017-04-10 21:46:32,9.41,56.93,11.435
2017-04-10 22:26:33,8.78,56.81,13.963
2017-04-10 23:06:34,9.41,56.94,11.258
2017-04-10 23:46:40,9.36,56.34,9.794
2017-04-11 00:26:44,9.42,56.91,11.323
2017-04-11 01:06:44,9.44,56.71,11.119
2017-04-11 01:46:48,9.4,56.91,11.285
2017-04-11 02:26:49,9.39,56.78,9.592
2017-04-11 03:06:52,9.44,55.08,11.826
2017-04-11 03:46:55,9.39,56.94,11.718
2017-04-11 04:26:57,9.39,56.94,11.458
2017-04-11 05:07:00,9.4,56.9,11.749
2017-04-11 05:47:03,9.42,56.8,12.741
2017-04-11 06:27:06,9.27,56.23,10.886
2017-04-11 07:07:09,9.43,56.8,11.469
2017-04-11 07:47:11,9.39,56.94,9.965
2017-04-11 08:27:13,9.44,56.81,9.543
2017-04-11 09:07:17,9.31,55.99,11.15
2017-04-11 09:47:22,9.4,56.81,12.148
2017-04-11 10:27:22,9.44,56.81,11.108
2017-04-11 11:07:25,9.25,56.12,12.517
2017-04-11 11:47:28,9.37,55.99,13.448
2017-04-11 12:27:32,9.43,56.69,16.216
2017-04-11 13:07:33,9.36,57.01,11.284
2017-04-11 13:47:36,9.33,56.8,11.355
2017-04-11 14:27:46,9.4,56.99,11.589
2017-04-11 15:07:41,9.36,56.8,11.287
2017-04-11 15:47:44,9.4,56.77,11.524
2017-04-11 16:27:47,9.44,56.19,11.936
2017-04-11 17:07:50,9.37,56.79,11.672
2017-04-11 17:47:51,9.32,56.93,12.245
2017-04-11 18:27:55,9.43,56.91,11.262
2017-04-11 19:07:58,9.38,56.8,11.829
2017-04-11 19:48:01,9.44,56.36,9.497
2017-04-11 20:28:03,9.35,56.1,14.853
2017-04-11 21:08:06,9.37,56.76,9.856
2017-04-11 21:48:09,9.39,56.58,11.71
2017-04-11 22:28:18,8.12,39.52,13.097
2017-04-11 23:08:15,9.43,56.82,11.607
2017-04-11 23:48:19,9.38,56.91,11.509
2017-04-12 00:28:20,9.41,56.59,11.483
2017-04-12 01:08:22,9.44,57.01,11.845
2017-04-12 01:48:26,9.42,56.93,11.732
2017-04-12 02:28:28,9.29,56.82,11.362
2017-04-12 03:08:30,9.42,56.8,11.374
2017-04-12 03:48:33,9.44,56.92,11.517
2017-04-12 04:28:37,9.44,56.91,11.22
2017-04-12 05:08:39,9.41,56.93,9.634
2017-04-12 05:48:42,9.41,56.92,9.649
2017-04-12 06:28:47,9.26,56.92,11.913
2017-04-12 07:08:47,9.42,56.93,12.141
2017-04-12 07:48:50,9.4,57.01,16.039
2017-04-12 08:28:53,9.35,56.4,11.65
2017-04-12 09:08:54,8.6,56.91,11.308
2017-04-12 09:48:59,9.43,56.81,15.557
2017-04-12 10:28:59,9.35,56.78,10.524
2017-04-12 11:09:03,9.41,56.82,11.697
2017-04-12 11:49:06,9.41,56.9,11.591
2017-04-12 12:29:09,9.29,56.19,10.767
2017-04-12 13:09:13,9.26,56.2,15.599
2017-04-12 13:49:14,9.4,56.79,13.566
2017-04-12 14:29:18,9.31,56.1,15.781
2017-04-12 15:09:21,8.87,56.81,9.731
2017-04-12 15:49:23,9.39,56.59,11.85
2017-04-12 16:29:32,9.3,56.11,15.391
2017-04-12 17:09:29,9.3,56.8,11.952
2017-04-12 17:49:30,8.61,56.88,13.922
2017-04-12 18:29:36,9.4,56.54,13.218
2017-04-12 19:09:36,9.31,56.05,13.095
2017-04-12 19:49:38,9.31,56.57,13.509
2017-04-12 20:29:42,9.36,56.01,13.773
2017-04-12 21:09:45,9.35,56.3,13.093
2017-04-12 21:49:48,9.05,56.06,12.671
2017-04-12 22:29:50,9.41,39.64,12.944
2017-04-12 23:09:54,9.38,56.67,14.304
2017-04-12 23:49:55,9.37,56.39,13.064
2017-04-13 00:29:59,9.42,56.46,13.317
2017-04-13 01:10:01,9.39,56.81,11.559
2017-04-13 01:50:04,9.42,56.79,14.164
2017-04-13 02:30:07,9.4,56.55,10.943
2017-04-13 03:10:09,9.0,56.1,11.129
2017-04-13 03:50:12,9.27,56.21,11.047
2017-04-13 04:30:15,9.39,55.03,11.1
2017-04-13 05:10:19,9.44,56.43,13.632
2017-04-13 05:50:22,9.4,56.23,12.89
2017-04-13 06:30:28,9.22,56.22,15.113
2017-04-13 07:10:26,9.33,56.12,15.47
2017-04-13 07:50:28,9.24,56.1,15.087
2017-04-13 08:30:32,9.43,56.7,13.057
2017-04-13 09:10:34,9.42,56.88,11.389
2017-04-13 09:50:37,9.26,56.11,12.346
2017-04-13 10:30:41,9.23,53.28,11.327
2017-04-13 11:10:47,9.23,56.07,12.534
2017-04-13 11:50:45,9.42,56.11,11.593
2017-04-13 12:30:50,9.31,56.78,19.563
2017-04-13 13:10:51,9.34,56.92,15.249
2017-04-13 13:50:54,9.45,56.93,11.53
2017-04-13 14:30:57,8.67,56.93,10.095
2017-04-13 15:10:59,9.47,56.94,11.539
2017-04-13 15:51:03,8.97,56.87,13.688
2017-04-13 16:31:06,9.33,56.8,11.233
2017-04-13 17:11:07,9.42,56.59,11.431
2017-04-13 17:51:10,9.4,56.99,9.899
2017-04-13 18:31:16,8.84,56.45,9.967
2017-04-13 19:11:15,9.42,56.23,11.678
2017-04-13 19:51:18,9.43,56.82,16.493
2017-04-13 20:31:21,9.35,56.8,11.418
2017-04-13 21:11:23,9.42,56.59,11.396
2017-04-13 21:51:25,9.36,56.07,11.728
2017-04-13 22:31:30,9.11,52.66,11.117
2017-04-13 23:11:33,9.34,51.65,11.506
2017-04-13 23:51:37,8.69,52.18,11.139
2017-04-14 00:31:37,9.42,56.91,10.912
2017-04-14 01:11:43,9.44,56.72,11.577
2017-04-14 01:51:43,9.46,56.94,11.263
2017-04-14 02:31:44,9.28,56.92,9.331
2017-04-14 03:11:49,9.4,56.87,11.715
2017-04-14 03:51:51,9.4,56.91,9.874
2017-04-14 04:31:54,9.42,56.8,11.533
2017-04-14 05:11:56,9.42,56.93,10.066
2017-04-14 05:51:59,9.38,56.93,9.494
2017-04-14 06:32:02,9.45,56.94,11.688
2017-04-14 07:12:05,9.39,56.94,11.706
2017-04-14 07:52:07,9.4,56.94,11.259
2017-04-14 08:32:11,8.78,56.95,14.061
2017-04-14 09:12:13,9.41,56.92,14.408
2017-04-14 09:52:16,9.36,56.94,11.38
2017-04-14 10:32:19,9.34,56.21,11.02
2017-04-14 11:12:21,9.45,56.95,9.783
2017-04-14 11:52:24,9.42,56.94,9.349
2017-04-14 12:32:27,9.4,56.76,11.461
2017-04-14 13:12:31,8.75,56.92,11.273
2017-04-14 13:52:32,9.41,56.79,11.371
2017-04-14 14:32:35,9.43,56.53,11.439
2017-04-14 15:12:38,9.41,56.93,11.686
2017-04-14 15:52:40,9.44,56.89,11.448
2017-04-14 16:32:43,9.29,57.03,11.299
2017-04-14 17:12:49,9.24,50.2,13.216
2017-04-14 17:52:53,9.25,45.73,13.894
2017-05-05 21:35:35,9.43,56.8,11.813
2017-05-05 22:15:38,9.41,56.9,11.6
2017-05-05 22:55:41,9.36,56.05,13.365
2017-05-05 23:35:43,9.43,56.93,11.44
2017-05-06 00:15:48,9.29,51.49,10.005
2017-05-06 00:55:51,9.25,51.95,11.443
2017-05-06 01:35:52,9.41,56.78,12.089
2017-05-06 02:15:55,9.42,56.44,11.028
2017-05-06 02:55:57,9.26,56.92,10.043
2017-05-06 03:36:05,9.38,55.99,10.059
2017-05-06 04:16:03,9.34,56.41,13.093
2017-05-06 04:56:06,9.39,56.93,10.069
2017-05-06 05:36:11,9.45,56.94,10.202
2017-05-06 06:16:11,9.41,56.8,11.383
2017-05-06 06:56:14,9.44,56.94,9.977
2017-05-06 07:36:20,8.68,56.9,9.571
2017-05-06 08:16:20,9.33,56.76,11.145
2017-05-06 08:56:21,8.64,54.86,10.262
2017-05-06 09:36:25,9.37,56.82,10.015
2017-05-06 10:16:28,9.41,56.81,10.065
2017-05-06 10:56:31,9.42,56.82,10.285
2017-05-06 11:36:34,9.45,56.58,11.444
2017-05-06 12:16:37,8.69,56.79,9.822
2017-05-06 12:56:40,8.85,56.94,11.359
2017-05-06 13:36:43,9.16,56.8,9.922
2017-05-06 14:16:45,9.44,56.8,11.52
2017-05-06 14:56:47,9.36,56.81,9.861
2017-05-06 15:36:50,9.41,56.9,11.499
2017-05-06 16:16:53,9.25,56.7,12.268
2017-05-06 16:56:56,9.38,56.81,11.106
2017-05-06 17:36:58,9.43,56.91,11.509
2017-05-06 18:17:01,9.44,56.92,10.978
2017-05-06 18:57:04,9.44,56.95,11.31
2017-05-06 19:37:07,9.36,56.8,11.558
2017-05-06 20:17:10,9.39,57.01,11.148
2017-05-06 20:57:12,9.38,56.89,11.527
2017-05-06 21:37:15,9.34,55.9,10.031
2017-05-06 22:17:18,9.24,56.05,11.397
2017-05-06 22:57:21,9.41,56.89,9.229
2017-05-06 23:37:23,9.38,56.92,11.453
2017-05-07 00:17:26,9.37,57.03,11.346
2017-05-07 00:57:29,9.37,56.77,11.532
2017-05-07 01:37:33,9.44,56.9,11.978
2017-05-07 02:17:36,8.04,56.9,13.086
2017-05-07 02:57:37,9.39,56.11,11.244
2017-05-07 03:37:43,9.43,56.93,11.055
2017-05-07 04:17:42,9.34,56.93,11.463
2017-05-07 04:57:45,9.4,56.81,10.277
2017-05-07 05:37:48,9.45,56.82,10.51
2017-05-07 06:17:51,6.58,56.93,11.685
2017-05-07 06:57:54,9.43,56.93,11.131
2017-05-07 07:37:57,9.37,56.8,10.853
2017-05-07 08:17:59,9.4,56.8,11.519
2017-05-07 08:58:02,7.1,56.8,10.927
2017-05-07 09:38:05,9.44,56.94,11.138
2017-05-07 10:18:08,9.36,56.78,11.369
2017-05-07 10:58:10,9.44,56.93,11.977
2017-05-07 11:38:13,8.66,56.8,9.514
2017-05-07 12:18:18,9.28,55.77,9.872
2017-05-07 12:58:18,9.4,56.94,9.553
2017-05-07 13:38:22,9.41,56.92,10.186
2017-05-07 14:18:31,9.33,56.81,12.943
2017-05-07 14:58:27,9.34,56.77,11.073
2017-05-07 15:38:30,9.43,56.94,9.736
2017-05-07 16:18:35,9.44,57.03,11.018
2017-05-07 16:58:36,9.36,55.87,13.281
2017-05-07 17:38:38,9.39,56.75,11.632
2017-05-07 18:18:41,9.44,57.03,11.136
2017-05-07 18:58:44,9.42,56.7,11.648
2017-05-07 19:38:47,8.74,56.07,11.5
2017-05-07 20:18:49,9.44,56.92,11.3
2017-05-07 20:58:52,9.43,55.21,10.748
2017-05-07 21:38:55,9.43,56.81,11.662
2017-05-07 22:18:58,9.44,56.08,9.875
2017-05-07 22:59:01,8.31,52.95,11.816
2017-05-07 23:39:04,9.29,54.38,11.715
2017-05-08 00:19:06,9.02,56.8,11.3
2017-05-08 00:59:08,9.37,56.94,9.87
2017-05-08 01:39:10,8.51,56.93,11.506
2017-05-08 02:19:14,9.4,56.94,11.977
2017-05-08 02:59:18,9.23,56.1,11.199
2017-05-08 03:39:21,9.44,56.42,10.881
2017-05-08 04:19:23,9.41,56.82,11.68
2017-05-08 04:59:26,9.39,56.92,11.817
2017-05-08 05:39:31,9.44,56.91,11.351
2017-05-08 06:19:31,9.41,56.75,11.399
2017-05-08 06:59:34,9.43,56.93,11.395
2017-05-08 07:39:36,9.22,56.73,10.976
2017-05-08 08:19:40,9.44,56.93,11.298
2017-05-08 08:59:44,9.43,56.94,11.329
2017-05-08 09:39:45,8.99,55.77,10.963
2017-05-08 10:19:48,9.4,56.81,10.967
2017-05-08 10:59:50,9.41,56.9,11.571
2017-05-08 11:39:53,9.38,56.9,11.347
2017-05-08 12:19:56,9.33,57.02,11.094
2017-05-08 12:59:59,9.44,56.94,9.451
2017-05-08 13:40:01,9.37,56.93,11.558
2017-05-08 14:20:06,9.42,56.94,11.365
2017-05-08 15:00:07,9.43,56.94,11.715
2017-05-08 15:40:10,9.43,56.9,11.403
2017-05-08 16:20:13,9.38,56.98,11.488
2017-05-08 17:00:16,8.9,56.93,11.516
2017-05-08 17:40:18,9.42,56.94,9.752
2017-05-08 18:20:21,9.44,56.82,11.99
2017-05-08 19:00:23,7.39,56.93,10.168
2017-05-08 19:40:26,9.21,56.87,11.233
2017-05-08 20:20:29,9.42,56.95,12.119
2017-05-08 21:00:36,9.36,54.98,10.814
2017-05-08 21:40:36,8.97,56.91,12.73
2017-05-08 22:20:38,9.37,56.94,11.435
2017-05-08 23:00:45,9.25,54.07,11.055
2017-05-08 23:40:43,9.45,56.8,11.09
2017-05-09 00:20:46,9.4,56.81,9.518
2017-05-09 01:00:49,9.41,56.93,10.087
2017-05-09 01:40:52,9.43,56.94,11.474
2017-05-09 02:20:53,9.42,56.92,11.337
2017-05-09 03:00:57,9.39,56.79,11.286
2017-05-09 03:41:00,9.43,56.81,9.437
2017-05-09 04:21:03,9.38,56.38,11.057
2017-05-09 05:01:36,9.29,56.92,13.333
2017-05-09 05:41:08,9.42,56.93,11.436
2017-05-09 06:21:11,9.37,56.8,10.102
2017-05-09 07:01:16,9.43,56.93,10.181
2017-05-09 07:41:17,9.24,56.79,10.059
2017-05-09 08:21:21,9.42,56.94,9.497
2017-05-09 09:01:20,8.37,56.92,12.227
2017-05-09 09:41:27,9.37,56.9,9.726
2017-05-09 10:21:28,9.44,56.95,11.666
2017-05-09 11:01:32,9.38,56.58,10.876
2017-05-09 11:41:33,9.4,56.95,11.266
2017-05-09 12:21:35,9.39,56.81,11.308
2017-05-09 13:01:39,9.44,56.99,12.603
2017-05-09 13:41:43,9.4,56.59,9.73
2017-05-09 14:21:44,9.44,56.43,9.881
2017-05-09 15:01:47,9.4,56.93,11.308
2017-05-09 15:41:50,9.44,56.89,9.734
2017-05-09 16:21:55,9.4,57.02,11.026
2017-05-09 17:01:55,9.45,56.94,9.789
2017-05-09 17:41:58,9.24,56.81,9.92
2017-05-09 18:22:01,9.42,56.92,9.738
2017-05-09 19:02:04,9.39,56.93,11.505
2017-05-09 19:42:06,9.43,56.9,9.727
2017-05-09 20:22:09,9.39,56.95,11.266
2017-05-09 21:02:12,9.42,56.94,9.636
2017-05-09 21:42:14,9.35,56.95,11.695
2017-05-09 22:22:17,9.28,56.92,10.9
2017-05-09 23:02:20,9.41,56.89,9.609
2017-05-09 23:42:24,9.27,56.76,9.81
2017-05-10 00:22:26,9.41,56.94,11.265
2017-05-10 01:02:31,9.44,56.9,9.944
2017-05-10 01:42:31,9.39,56.94,11.374
2017-05-10 02:22:34,9.38,56.93,11.564
2017-05-10 03:02:37,9.43,56.87,9.899
2017-05-10 03:42:39,9.37,56.44,12.967
2017-05-10 04:22:42,9.42,56.8,9.891
2017-05-10 05:02:45,9.38,57.01,13.165
2017-05-10 05:42:48,9.36,56.59,13.075
2017-05-10 06:22:51,9.36,56.34,11.768
2017-05-10 07:02:56,9.42,56.91,10.189
2017-05-10 07:42:57,8.95,56.11,12.436
2017-05-10 08:22:59,8.67,56.82,9.769
2017-05-10 09:03:01,9.34,56.94,11.434
2017-05-10 09:43:05,9.38,56.93,9.642
2017-05-10 10:23:08,9.17,56.09,12.627
2017-05-10 11:03:10,9.44,56.94,11.904
2017-05-10 11:43:13,9.24,56.9,9.678
2017-05-10 12:23:16,9.35,56.36,13.416
2017-05-10 13:03:17,8.74,57.03,9.745
2017-05-10 13:43:21,9.31,56.92,11.175
2017-05-10 14:23:24,9.4,56.93,9.622
2017-05-10 15:03:29,9.36,57.01,11.094
2017-05-10 15:43:29,9.42,56.93,9.823
2017-05-10 16:23:32,9.39,56.88,9.909
2017-05-10 17:03:35,9.29,56.23,10.862
2017-05-10 17:43:38,9.43,56.81,11.283
2017-05-10 18:23:41,9.27,56.12,12.723
2017-05-10 19:03:43,9.27,56.08,12.211
2017-05-10 19:43:46,9.43,56.94,11.531
2017-05-10 20:23:48,9.27,55.9,15.612
2017-05-10 21:03:52,9.4,56.95,11.535
2017-05-10 21:43:55,9.36,56.82,11.484
2017-05-10 22:23:56,9.32,56.93,11.497
2017-05-10 23:04:00,9.43,56.75,11.758
2017-05-10 23:44:03,9.37,56.94,11.407
2017-05-11 00:24:05,9.42,56.93,11.317
2017-05-11 01:04:08,9.43,56.81,9.439
2017-05-11 01:44:12,9.04,56.93,11.474
2017-05-11 02:24:13,9.37,56.94,11.404
2017-05-11 03:04:17,9.3,56.95,14.564
2017-05-11 03:44:20,9.27,56.76,15.435
2017-05-11 04:24:23,9.38,56.92,11.356
2017-05-11 05:04:24,9.17,56.09,10.393
2017-05-11 05:44:28,9.34,56.94,9.358
2017-05-11 06:24:30,9.39,56.91,9.543
2017-05-11 07:04:33,9.46,56.82,11.328
2017-05-11 07:44:36,9.4,55.49,13.137
2017-05-11 08:24:39,9.42,56.81,11.503
2017-05-11 09:04:42,9.28,56.11,12.518
2017-05-11 09:44:44,9.43,56.94,11.215
2017-05-11 10:24:47,9.35,56.8,11.521
2017-05-11 11:04:50,9.43,56.94,12.634
2017-05-11 11:44:53,9.39,56.94,11.394
2017-05-11 12:24:56,8.96,56.81,11.196
2017-05-11 13:04:58,9.43,57.01,11.18
2017-05-11 13:45:02,9.28,56.11,12.784
2017-05-11 14:25:04,9.41,56.74,13.155
2017-05-11 15:05:06,8.65,56.53,13.059
2017-05-11 15:45:10,8.86,56.8,11.513
2017-05-11 16:25:12,9.43,56.82,11.697
2017-05-11 17:05:15,9.42,56.93,11.157
2017-05-11 17:45:18,9.43,56.93,11.654
2017-05-11 18:25:20,9.34,56.79,11.31
2017-05-11 19:05:23,9.33,56.45,10.118
2017-05-11 19:45:26,8.65,54.4,11.124
2017-05-11 20:25:29,9.42,56.91,9.63
2017-05-11 21:05:38,9.39,56.44,14.473
2017-05-11 21:45:34,9.43,56.91,16.811
2017-05-11 22:25:36,8.12,56.89,11.696
2017-05-11 23:05:41,9.08,53.78,12.339
2017-05-11 23:45:44,8.92,54.55,11.273
2017-05-12 00:25:45,9.4,56.92,11.287
2017-05-12 01:05:49,9.38,56.12,13.67
2017-05-12 01:46:01,9.39,56.93,12.976
2017-05-12 02:25:55,9.1,56.91,11.132
2017-05-12 03:05:58,9.39,56.81,14.771
2017-05-12 03:46:02,9.43,56.93,11.269
2017-05-12 04:26:02,9.41,56.92,11.396
2017-05-12 05:06:05,9.44,56.92,11.385
2017-05-12 05:46:13,9.42,56.81,17.244
2017-05-12 06:26:11,9.25,56.93,15.37
2017-05-12 07:06:13,9.37,56.76,11.337
2017-05-12 07:46:16,9.36,56.93,11.728
2017-05-12 08:26:19,9.3,56.46,12.81
2017-05-12 09:06:22,9.39,56.81,9.61
2017-05-12 09:46:25,9.41,56.77,13.635
2017-05-12 10:26:27,9.42,56.81,11.336
2017-05-12 11:06:30,9.27,56.95,11.474
2017-05-12 11:46:33,9.42,56.92,13.454
2017-05-12 12:26:36,8.72,56.92,11.302
2017-05-12 13:06:38,9.36,56.76,13.419
2017-05-12 13:46:41,9.38,56.91,9.564
2017-05-12 14:26:43,9.38,56.94,11.4
2017-05-12 15:06:46,9.3,56.92,11.762
2017-05-12 15:46:49,9.42,56.9,11.224
2017-05-12 16:26:52,9.34,56.81,11.157
2017-05-12 17:06:54,9.28,56.9,11.692
2017-05-12 17:46:58,9.45,56.92,11.389
2017-05-12 18:27:00,9.35,57.0,14.309
2017-05-12 19:07:03,9.35,56.89,13.335
2017-05-12 19:47:06,9.37,56.92,14.78
2017-05-12 20:27:08,9.41,56.89,11.769
2017-05-12 21:07:12,9.28,54.11,11.259
2017-05-12 21:47:14,9.44,56.74,11.75
2017-05-12 22:27:17,9.38,56.88,12.303
2017-05-12 23:07:19,9.43,56.78,11.391
2017-05-12 23:47:23,9.35,53.45,11.296
2017-05-13 00:27:26,9.24,52.86,11.655
2017-05-13 01:07:29,9.41,56.81,13.499
2017-05-13 01:47:31,9.36,56.59,13.155
2017-05-13 02:27:33,9.38,56.93,11.6
2017-05-13 03:07:36,9.24,56.12,15.492
2017-05-13 03:47:39,9.43,56.45,12.677
2017-05-13 04:27:44,9.38,56.33,13.012
2017-05-13 05:07:44,9.38,56.9,11.143
2017-05-13 05:47:47,9.45,56.82,11.077
2017-05-13 06:27:51,9.43,56.91,9.376
2017-05-13 07:07:53,9.33,56.94,11.187
2017-05-13 07:47:55,9.44,56.79,11.571
2017-05-13 08:27:58,9.42,56.93,11.431
2017-05-13 09:08:01,9.38,56.93,10.937
2017-05-13 09:48:03,9.34,56.58,12.74
2017-05-13 10:28:08,8.5,57.03,11.645
2017-05-13 11:08:09,9.43,57.0,11.413
2017-05-13 11:48:12,9.44,56.75,9.773
2017-05-13 12:28:14,9.43,56.8,9.548
2017-05-13 13:08:17,9.45,56.78,10.132
2017-05-13 13:48:21,9.43,56.93,9.844
2017-05-13 14:28:23,9.42,56.78,10.163
2017-05-13 15:08:26,9.42,56.21,13.809
2017-05-13 15:48:29,9.4,56.44,11.329
2017-05-13 16:28:32,9.44,56.92,11.218
2017-05-13 17:08:34,9.43,56.92,11.232
2017-05-13 17:48:35,9.33,56.94,9.367
2017-05-13 18:28:40,9.35,56.92,14.477
2017-05-13 19:08:43,9.36,56.22,9.719
2017-05-13 19:48:46,9.24,56.71,9.86
2017-05-13 20:28:48,9.4,56.82,9.946
2017-05-13 21:08:51,9.35,56.94,11.263
2017-05-13 21:48:54,9.42,57.03,11.495
2017-05-13 22:28:56,9.36,56.94,11.357
2017-05-13 23:08:59,9.45,56.45,13.32
2017-05-13 23:49:02,9.44,56.93,11.568
2017-05-14 00:29:05,9.43,56.78,9.569
2017-05-14 01:09:07,9.1,56.93,11.204
2017-05-14 01:49:10,9.39,56.59,11.183
2017-05-14 02:29:13,9.43,56.92,11.157
2017-05-14 03:09:16,9.39,56.89,9.352
2017-05-14 03:49:19,9.45,56.81,12.38
2017-05-14 04:29:20,9.36,56.9,10.733
2017-05-14 05:09:24,9.38,56.94,9.562
2017-05-14 05:49:27,9.43,56.94,11.131
2017-05-14 06:29:30,9.27,56.91,11.971
2017-05-14 07:09:32,8.42,56.91,11.405
2017-05-14 07:49:35,9.43,56.92,11.363
2017-05-14 08:29:38,9.29,56.91,11.937
2017-05-14 09:09:41,9.34,56.94,11.5
2017-05-14 09:49:44,9.15,56.79,10.043
2017-05-14 10:29:46,9.36,56.92,11.527
2017-05-14 11:09:49,9.42,56.88,11.439
2017-05-14 11:49:52,9.45,56.93,12.555
2017-05-14 12:29:55,9.42,56.94,11.412
2017-05-14 13:09:57,9.42,56.89,11.227
2017-05-14 13:50:00,9.41,56.93,11.228
2017-05-14 14:30:03,9.42,56.81,9.57
2017-05-14 15:10:06,9.43,56.92,11.078
2017-05-14 15:50:09,9.36,56.92,11.765
2017-05-14 16:30:13,7.26,56.71,10.552
2017-05-14 17:10:14,9.35,56.8,11.251
2017-05-14 17:50:17,9.43,56.9,11.212
2017-05-14 18:30:20,8.96,56.35,13.742
2017-05-14 19:10:23,9.22,56.67,13.184
2017-05-14 19:50:25,9.4,56.93,11.366
2017-05-14 20:30:37,8.65,45.94,14.709
2017-05-14 21:10:33,9.34,56.81,12.021
2017-05-14 21:50:34,9.36,56.78,9.243
2017-05-14 22:30:36,9.35,56.92,9.502
2017-05-14 23:10:39,9.41,56.94,11.187
2017-05-14 23:50:42,9.34,56.93,11.669
2017-05-15 00:30:45,9.42,56.93,11.466
2017-05-15 01:10:47,9.41,56.92,11.7
2017-05-15 01:50:50,9.42,56.99,11.376
2017-05-15 02:30:54,9.25,56.11,15.43
2017-05-15 03:10:58,9.42,56.94,9.658
2017-05-15 03:50:58,9.43,56.81,11.116
2017-05-15 04:31:01,9.4,56.91,9.432
2017-05-15 05:11:03,9.41,56.79,12.003
2017-05-15 05:51:07,9.39,56.8,9.341
2017-05-15 06:31:10,9.41,56.93,9.51
2017-05-15 07:11:12,9.33,56.93,9.73
2017-05-15 07:51:16,9.26,56.17,12.585
2017-05-15 08:31:19,8.81,56.08,11.208
2017-05-15 09:11:21,9.3,56.91,9.434
2017-05-15 09:51:24,9.44,56.93,11.182
2017-05-15 10:31:26,9.28,56.11,16.089
2017-05-15 11:11:29,8.7,56.92,14.58
2017-05-15 11:51:32,9.45,56.94,11.325
2017-05-15 12:31:34,9.43,56.7,11.154
2017-05-15 13:11:38,9.31,56.0,16.007
2017-05-15 13:51:40,9.4,56.58,11.432
2017-05-15 14:31:43,9.3,56.12,12.474
2017-05-15 15:11:45,9.38,56.44,11.819
2017-05-15 15:51:49,9.29,56.11,12.85
2017-05-15 16:31:51,9.45,56.59,13.204
2017-05-15 17:11:54,9.34,56.81,13.791
2017-05-15 17:51:57,9.43,56.67,13.622
2017-05-15 18:31:59,9.43,56.79,15.911
2017-05-15 19:12:02,9.22,56.02,15.877
2017-05-15 19:52:05,9.42,56.59,10.252
2017-05-15 20:32:08,9.36,56.43,12.128
2017-05-15 21:12:10,9.16,56.09,12.596
2017-05-15 21:52:15,9.03,49.42,10.629
2017-05-15 22:32:16,9.29,56.02,12.231
2017-05-15 23:12:19,9.39,54.75,13.681
2017-05-15 23:52:21,9.43,56.81,13.195
2017-05-16 00:32:24,9.4,56.81,15.414
2017-05-16 01:12:29,8.46,56.09,15.704
2017-05-16 01:52:29,9.42,56.44,12.8
2017-05-16 02:32:31,9.38,56.8,13.518
2017-05-16 03:12:36,9.38,56.44,12.719
2017-05-16 03:52:38,9.42,56.59,11.415
2017-05-16 04:32:41,9.37,56.44,15.128
2017-05-16 05:12:46,9.44,57.0,11.68
2017-05-16 05:52:49,8.78,56.79,11.268
2017-05-16 06:32:50,9.41,56.78,12.757
2017-05-16 07:12:52,9.44,56.93,11.011
2017-05-16 07:52:54,9.28,56.11,15.487
2017-05-16 08:32:58,9.24,56.07,15.873
2017-05-16 09:13:02,9.28,53.9,15.787
2017-05-16 09:53:07,9.37,56.92,15.431
2017-05-16 10:33:06,9.38,56.91,13.198
2017-05-16 11:13:08,9.43,56.81,11.65
2017-05-16 11:53:11,9.45,56.59,11.433
2017-05-16 12:33:14,9.41,56.78,11.704
2017-05-16 13:13:21,8.54,56.98,17.272
2017-05-16 13:53:20,9.42,56.81,11.7
2017-05-16 14:33:23,9.34,56.57,13.846
2017-05-16 15:13:25,9.42,56.92,12.36
2017-05-16 15:53:28,9.41,56.8,14.371
2017-05-16 16:33:31,9.45,56.91,11.178
2017-05-16 17:13:36,9.45,57.01,11.124
2017-05-16 17:53:36,9.36,56.78,11.687
2017-05-16 18:33:39,9.43,56.92,11.392
2017-05-16 19:13:42,9.37,57.01,11.296
2017-05-16 19:53:46,9.46,56.81,10.292
2017-05-16 20:33:47,9.46,56.94,9.398
2017-05-16 21:13:53,9.42,56.93,11.515
