"quadx_usd, x; gemini, x; cexio, x","quadx_usd, y","gemini, y","cexio, y","quadx_fx, x; gemini_quadx, x; gemini_cexio, x; quadx_fx_reverse, x; bitfinex_cexio, x; bitfinex_quadx, x; quadx_cexio, x; quadx_bitfinex, x; exmo_quadx, x; exmo_cexio, x; quadx_cad_bitfinex, x; quadx_cad_gemini, x; cexio_bitfinex, x; cexio_exmo, x; cexio_gemini, x","quadx_fx, y","gemini_quadx, y","gemini_cexio, y","quadx_fx_reverse, y","bitfinex_cexio, y","bitfinex_quadx, y","quadx_cexio, y","quadx_bitfinex, y","exmo_quadx, y","exmo_cexio, y","quadx_cad_bitfinex, y","quadx_cad_gemini, y","cexio_bitfinex, y","cexio_exmo, y","cexio_gemini, y"
2017-11-21 16:30:01,8450.0,8338.12,8347.9997,2017-11-12 03:55:33.416812,-607.33,-114.29,44.9,24.75,147.66,-12.78,-96.93,-287.57,-312.65,-149.74,7.19,,,,
2017-11-21 16:40:01,8500.0,8339.84,8349.9991,2017-11-12 04:00:41.341657,-619.32,-103.25,51.77,88.3,143.61,-11.41,-104.22,-296.09,-308.47,-153.45,58.19,,,,
2017-11-21 16:50:02,8380.0,8292.74,8290.0103,2017-11-12 04:00:46.536877,-619.32,-103.25,51.77,88.3,145.81,-9.21,-104.21,-295.68,-309.18,-150.81,61.22,,,,
2017-11-21 17:00:01,8380.0,8268.5,8266.0005,2017-11-12 04:05:27.505918,-602.05,-128.46,34.82,24.84,130.52,-57.86,-73.59,-241.52,-304.37,-179.82,50.43,,,,
2017-11-21 17:10:02,8370.0,8304.22,8295.0,2017-11-12 04:10:34.776728,-686.63,-133.99,80.94,1.6,144.74,-69.72,-45.2,-239.95,-326.82,-113.42,16.1,,,,
2017-11-21 17:20:02,8370.0,8299.98,8297.9999,2017-11-12 04:15:30.979014,-603.08,-123.17,73.04,33.79,152.58,-42.63,-63.89,-265.78,-299.3,-98.65,21.45,,,,
2017-11-21 17:30:01,8370.0,8291.64,8296.4754,2017-11-12 04:20:39.271568,-526.02,-103.25,53.74,-29.71,163.47,6.48,-102.99,-306.9,-295.67,-139.41,-68.23,,,,
2017-11-21 17:40:02,8370.0,8299.44,8304.6585,2017-11-12 04:25:25.280303,-600.55,-103.25,53.5,9.62,167.38,2.43,-99.98,-296.99,-301.54,-136.94,-22.59,,,,
2017-11-21 17:50:01,8369.0,8320.0,8319.9968,2017-11-12 04:30:34.078232,-549.42,-103.29,60.61,-25.01,147.48,-16.43,-93.05,-280.23,-240.86,-65.86,-40.22,,,,
2017-11-21 18:00:02,8369.0,8298.87,8299.8,2017-11-12 04:35:27.203997,-503.05,-107.44,64.43,-20.29,158.75,-12.52,-85.69,-284.32,-302.63,-131.36,-38.32,,,,
2017-11-21 18:10:02,8369.0,8312.88,8305.9499,2017-11-12 04:40:39.391275,-544.2,-152.51,26.92,0.5,104.88,-66.19,-81.01,-233.72,-314.19,-138.54,31.3,,,,
2017-11-21 18:20:01,8369.0,8293.28,8297.965,2017-11-12 04:45:26.825782,-573.93,-116.02,68.02,-29.13,157.58,-26.46,-93.84,-294.79,-310.44,-126.4,-41.4,,,,
2017-11-21 18:30:01,8369.0,8300.27,8293.0521,2017-11-12 04:50:33.849154,-539.89,-109.63,23.38,-28.02,122.11,-16.7,-130.94,-307.83,-314.43,-178.66,-50.06,,,,
2017-11-21 18:40:01,8370.0,8300.0,8295.8433,2017-11-12 04:55:28.722803,-497.65,-78.93,46.59,14.07,162.5,38.54,-133.31,-339.69,-330.81,-206.45,-61.64,,,,
2017-11-21 18:50:01,8370.0,8270.01,8294.9993,2017-11-12 05:00:43.601377,-471.98,-28.1,3.52,48.32,88.09,67.64,-240.88,-358.23,-235.11,-236.73,-65.79,,,,
2017-11-21 19:00:01,8499.99,8257.71,8274.6255,2017-11-12 05:00:48.509868,-471.98,-28.17,3.52,48.32,88.09,67.64,-245.15,-358.23,-238.17,-237.69,-66.58,,,,
2017-11-22 03:10:01,8278.0,8174.02,8261.7576,2017-11-12 05:05:31.517022,-633.28,-17.96,10.89,-31.47,125.29,95.69,-248.62,-412.29,-280.31,-258.0,-161.13,,,,
2017-11-22 03:20:02,8278.0,8175.02,8244.4453,2017-11-12 05:10:39.396350,-405.07,-20.09,-8.42,20.68,106.81,95.12,-123.25,-268.09,-274.05,-263.94,-111.07,,,,
2017-11-22 03:30:03,8180.0,8161.94,8247.6967,2017-11-12 05:15:31.450742,-395.0,-30.8,-25.78,10.97,72.21,67.18,-152.98,-266.39,-246.79,-237.63,-90.52,,,,
2017-11-22 03:40:02,8181.59,8180.38,8258.0055,2017-11-12 05:20:32.299664,-662.41,46.44,9.66,78.54,102.58,139.36,-348.97,-487.02,-228.22,-264.96,-95.02,,,,
2017-11-22 03:50:02,8277.0,8189.87,8259.37,2017-11-12 05:25:24.339187,-699.29,73.32,56.11,129.39,167.91,185.12,-354.2,-557.28,-196.17,-212.93,-85.87,,,,
2017-11-22 04:00:01,8277.0,8178.0,8280.0,2017-11-12 05:30:35.355373,-491.4,-56.31,39.24,-18.07,142.03,51.13,-160.78,-349.75,-201.47,-121.55,-103.22,,,,
2017-11-22 04:10:01,8235.0,8188.15,8257.5841,2017-11-12 05:35:29.121182,-451.22,-55.73,64.81,-51.06,143.6,23.06,-149.9,-335.05,-262.74,-143.66,-113.74,,,,
2017-11-22 04:20:02,8235.0,8141.82,8222.07,2017-11-12 05:40:35.472252,-500.98,-1.65,35.72,25.57,108.54,70.88,-272.54,-427.66,-248.1,-239.2,-87.71,,,,
2017-11-22 04:30:02,8259.0,8140.96,8226.5476,2017-11-12 05:45:28.044792,-753.42,-62.46,-28.93,54.85,33.8,-4.81,-385.56,-460.29,-287.19,-248.65,9.08,,,,
2017-11-22 04:40:02,8156.0,8140.0,8237.1794,2017-11-12 05:50:31.874150,-752.95,-102.74,8.44,-39.58,52.16,-79.22,-290.11,-382.11,-244.31,-114.28,5.09,,,,
2017-11-22 04:50:01,8156.0,8147.0,8269.0,2017-11-12 05:55:26.968999,-614.88,-150.3,54.87,-17.96,154.1,-49.08,-206.05,-398.12,-340.81,-144.09,-20.79,,,,
2017-11-22 05:00:02,8273.0,8171.89,8270.0,2017-11-12 06:00:38.485357,-506.16,-175.02,-15.98,-178.67,83.85,-90.34,-181.16,-317.59,-345.94,-165.53,-130.87,,,,
2017-11-22 05:10:02,8273.0,8164.75,8252.8399,2017-11-12 06:00:39.177180,-506.16,-175.02,-15.98,-178.67,84.16,-84.2,-180.8,-317.59,-346.42,-159.25,-130.87,,,,
2017-11-22 05:20:02,8273.0,8171.02,8253.0,2017-11-12 06:05:36.255760,-442.21,-115.62,55.07,-154.92,120.22,-48.64,-189.63,-286.67,-350.28,-252.14,-137.68,,,,
2017-11-22 05:30:01,8273.0,8157.36,8242.1715,2017-11-12 06:10:59.499256,-464.78,-39.7,58.4,-48.37,132.51,34.4,-159.4,-336.35,-280.09,-182.6,-83.42,,,,
2017-11-22 05:40:02,8273.0,8160.33,8251.9995,2017-11-12 06:15:29.296736,-609.91,-44.4,103.47,-19.85,171.86,23.98,-219.44,-426.08,-301.68,-162.74,-85.85,,,,
2017-11-22 05:50:01,8273.0,8155.28,8250.9928,2017-11-12 06:20:44.285140,-615.85,-78.33,35.68,54.59,95.64,-17.86,-241.42,-381.67,-303.85,-185.81,51.52,,,,
2017-11-22 06:00:02,8273.0,8160.44,8246.3974,2017-11-12 06:25:39.809999,-612.03,-71.33,3.78,-23.51,61.38,-14.95,-282.28,-385.81,-266.4,-196.1,-32.12,,,,
2017-11-22 06:10:01,8273.0,8147.16,8235.289,2017-11-12 06:30:33.763448,-873.36,-130.91,5.85,75.04,74.97,-61.37,-373.69,-487.61,-279.18,-143.38,95.29,,,,
2017-11-22 06:20:03,8273.0,8153.0,8255.0,2017-11-12 06:35:55.091841,-863.45,-216.67,12.65,7.44,46.93,-178.56,-333.91,-417.98,-369.89,-149.54,141.03,,,,
2017-11-22 06:30:02,8273.0,8181.28,8265.0,2017-11-12 06:40:37.498540,-851.95,-150.79,37.54,-65.72,96.98,-94.04,-348.81,-492.73,-402.72,-194.03,-34.71,,,,
2017-11-22 06:40:02,8273.0,8190.6,8262.8329,2017-11-12 06:45:37.989898,-863.16,-144.63,-13.43,-42.07,33.43,-206.46,-408.6,-497.47,-398.42,-146.33,28.86,,,,
2017-11-22 06:50:02,8273.0,8192.95,8272.0332,2017-11-12 06:50:39.697506,-860.39,-225.62,9.08,-267.41,91.25,-143.45,-522.66,-677.13,-456.86,-230.4,-189.3,,,,
2017-11-22 07:00:03,8273.0,8193.06,8275.0,2017-11-12 06:55:28.545395,-857.71,-198.24,76.36,-320.94,14.35,-273.55,-481.61,-532.41,-411.79,-123.26,-97.06,,,,
2017-11-22 07:10:01,8273.0,8214.8,8281.2,2017-11-12 07:00:32.204860,-843.62,-139.64,18.84,-128.55,21.02,-137.64,-439.61,-502.8,-325.51,-155.88,-45.03,,,,
2017-11-22 07:20:02,8273.0,8225.36,8293.6269,2017-11-12 07:00:38.283102,-843.62,-139.64,18.84,-128.55,21.02,-137.64,-439.61,-502.8,-325.52,-169.95,-45.03,,,,
2017-11-22 07:30:02,8273.0,8220.19,8291.9943,2017-11-12 07:05:37.646576,-365.8,-242.96,-63.66,-285.76,66.12,-173.68,-318.96,-348.76,-428.3,-180.6,-184.25,,,,
2017-11-22 07:40:02,8273.0,8220.01,8294.8305,2017-11-12 07:10:42.546203,136.12,-403.13,-136.92,-788.64,-70.08,-342.53,-312.04,-287.5,-634.95,-220.08,-503.73,,,,
2017-11-22 07:50:02,8273.0,8220.8,8289.2203,2017-11-12 07:15:33.163047,-640.73,-325.46,-113.6,-597.45,-54.93,-273.79,-563.99,-560.01,-513.1,-280.54,-377.3,,,,
2017-11-22 08:00:03,8278.0,8250.24,8295.0008,2017-11-12 07:20:34.331410,-514.01,-429.78,-108.0,-491.24,-20.53,-342.92,-362.77,-405.29,-640.76,-318.96,-183.07,,,,
2017-11-22 08:10:02,8278.0,8271.6,8315.0001,2017-11-12 07:25:24.671939,-331.3,-587.89,-45.76,-635.81,8.32,-533.84,-141.75,-189.15,-753.86,-207.7,-146.85,,,,
2017-11-22 08:20:01,8278.0,8277.42,8328.9999,2017-11-12 07:30:29.035559,-365.87,-72.16,69.54,-229.0,140.6,-4.39,-216.37,-399.21,-284.37,-139.37,-249.1,,,,
2017-11-22 08:30:02,8278.0,8269.21,8319.9991,2017-11-12 07:35:30.220493,-575.03,-610.65,28.66,-784.8,91.51,-547.64,-413.26,-551.16,-823.46,-176.26,-290.56,,,,
2017-11-22 08:40:02,8278.0,8289.81,8325.9901,2017-11-12 07:40:35.563797,-648.89,-521.04,23.89,-700.25,96.98,-442.11,-415.66,-548.82,-730.02,-194.14,-285.92,,,,
2017-11-22 08:50:02,8278.0,8275.86,8325.963,2017-11-12 07:45:28.385862,-579.05,-485.34,-5.15,-489.47,72.28,-405.46,-378.84,-496.49,-625.88,-142.39,-120.89,,,,
2017-11-22 09:00:02,8278.0,8285.0,8321.9997,2017-11-12 07:50:31.306734,-738.47,-576.24,12.76,-566.3,75.26,-513.74,-273.3,-388.23,-742.85,-146.49,-87.53,,,,
2017-11-22 09:10:01,8341.0,8297.99,8336.44,2017-11-12 07:55:29.131141,-594.02,-696.14,-4.12,-644.88,40.86,-651.16,-156.09,-249.72,-871.6,-178.03,-28.69,,,,
2017-11-22 09:20:02,8341.0,8270.0,8324.9626,2017-11-12 08:00:35.698165,-520.92,-644.76,25.93,-628.33,82.25,-588.8,-187.66,-312.57,-830.99,-160.18,-72.37,,,,
2017-11-22 09:30:03,8341.0,8281.5,8316.6412,2017-11-12 08:00:40.054963,-520.92,-644.76,25.93,-628.33,73.06,-597.63,-187.58,-312.58,-861.15,-185.99,-72.37,,,,
2017-11-22 09:40:02,8341.0,8275.11,8318.3575,2017-11-12 08:05:26.970713,-450.76,-164.85,60.37,-182.46,173.79,-72.81,-129.12,-351.4,-351.7,-103.23,-156.37,,,,
2017-11-22 09:50:01,8341.0,8253.04,8299.9801,2017-11-12 08:10:32.446812,-426.11,-751.01,174.7,-666.5,276.57,-699.61,75.61,-206.54,-886.09,42.73,-21.09,,,,
2017-11-22 10:00:01,8341.0,8258.46,8314.285,2017-11-12 08:15:33.781024,-457.69,-114.2,212.12,-15.31,304.02,-26.36,144.29,-201.72,-297.74,56.37,-21.53,,,,
2017-11-22 10:10:02,8341.0,8265.8,8312.0056,2017-11-12 08:20:31.500369,-173.66,-173.75,190.95,-194.99,288.03,-78.44,178.15,-151.13,-361.59,-16.39,-162.16,,,,
2017-11-22 10:20:03,8341.0,8287.96,8334.6499,2017-11-12 08:25:29.076075,-443.77,-249.46,39.37,-246.74,176.54,-78.0,-231.17,-471.35,-445.75,-201.52,-216.02,,,,
2017-11-22 10:30:01,8341.0,8278.82,8334.0,2017-11-12 08:30:32.726083,-698.38,-148.42,27.55,-225.49,138.69,-37.28,-319.76,-498.26,-320.51,-146.5,-230.67,,,,
2017-11-22 10:40:02,8341.0,8287.93,8330.0,2017-11-12 08:35:32.765122,-628.96,-139.5,-24.87,-204.79,119.01,4.76,-458.26,-626.59,-308.74,-159.4,-246.48,,,,
2017-11-22 10:50:02,8341.0,8299.0,8336.0733,2017-11-12 08:40:28.542157,-871.2,-101.64,36.76,-170.31,150.3,11.89,-434.98,-627.71,-227.83,-84.57,-218.31,,,,
2017-11-22 11:00:02,8341.0,8300.0,8343.0868,2017-11-12 08:45:32.213978,-376.64,-69.13,56.01,-162.21,201.64,76.5,-159.06,-409.39,-202.31,-76.71,-279.11,,,,
2017-11-22 11:10:02,8341.0,8288.91,8330.0371,2017-11-12 08:50:32.077714,-576.57,56.87,21.82,26.33,146.66,175.04,-255.55,-450.75,-89.57,-96.22,-170.32,,,,
2017-11-22 11:20:02,8341.0,8295.33,8349.1026,2017-11-12 08:55:24.222772,-1097.39,-132.65,25.89,-171.76,144.92,-15.39,-615.98,-810.08,-291.76,-131.5,-278.85,,,,
2017-11-22 11:30:02,8341.0,8300.42,8350.0,2017-11-12 09:00:38.952459,-1072.53,-529.73,24.71,-490.34,140.65,-418.12,-598.78,-781.08,-629.15,-74.88,-111.44,,,,
2017-11-22 11:40:02,8341.0,8286.85,8350.6189,2017-11-12 09:00:41.238876,-1072.53,-530.54,23.95,-490.34,138.11,-414.41,-599.21,-781.08,-629.34,-74.88,-118.87,,,,
2017-11-22 11:50:02,8341.0,8272.46,8316.5503,2017-11-12 09:05:25.760035,-1116.56,-519.93,11.57,-683.33,131.65,-404.17,-676.42,-852.6,-670.83,-141.57,-318.8,,,,
2017-11-22 12:00:02,8341.0,8270.91,8327.0,2017-11-12 09:10:29.361957,-1132.76,-582.29,36.45,-647.27,146.02,-479.14,-692.26,-872.98,-778.09,-156.88,-200.24,,,,
2017-11-22 12:10:02,8272.98,8238.0,8326.9027,2017-11-12 09:15:35.061438,-1134.05,-539.43,59.74,-618.01,163.73,-434.15,-686.31,-892.92,-754.47,-171.24,-219.78,,,,
2017-11-22 12:20:02,8272.98,8249.67,8325.6099,2017-11-12 09:20:29.497210,-1157.11,-500.34,8.0,-597.49,128.45,-374.93,-776.14,-951.71,-665.03,-156.11,-256.95,,,,
2017-11-22 12:30:02,8315.0,8264.0,8319.0003,2017-11-12 09:25:26.473354,-1167.89,-467.2,-2.52,-484.34,121.25,-345.11,-838.45,-992.91,-676.38,-211.23,-171.75,,,,
2017-11-22 12:40:02,8315.0,8264.0,8331.4901,2017-11-12 09:30:34.897373,-1129.2,-493.75,-6.08,-462.58,108.17,-372.16,-711.45,-877.36,-606.21,-122.25,-134.05,,,,
2017-11-22 12:50:02,8315.0,8266.0,8333.9999,2017-11-12 09:35:28.470548,-1165.01,-419.09,9.75,-462.54,114.93,-315.06,-767.21,-930.3,-605.2,-174.04,-186.91,,,,
2017-11-22 13:00:02,8315.0,8211.23,8309.9997,2017-11-12 09:40:52.066320,-1127.61,-518.59,-77.52,-462.52,22.81,-436.79,-744.96,-801.39,-691.5,-232.56,-76.12,,,,
2017-11-22 13:10:02,8315.0,8255.53,8311.1894,2017-11-12 09:45:26.788277,-1106.61,-525.08,-61.05,-559.45,67.54,-425.86,-696.78,-806.28,-696.32,-203.06,-157.8,,,,
2017-11-22 13:20:01,8315.0,8249.81,8315.001,2017-11-12 09:50:51.880646,-1036.59,-545.38,-15.7,-575.19,88.15,-442.75,-657.89,-787.19,-722.85,-186.86,-160.47,,,,
2017-11-22 13:30:02,8175.0,8238.15,8308.3906,2017-11-12 09:55:30.317999,-843.76,-691.78,-74.64,-613.76,27.74,-589.33,-555.2,-649.79,-823.88,-189.61,-64.31,,,,
2017-11-22 13:40:02,8322.0,8207.32,8292.27,2017-11-12 10:00:41.859688,-563.55,-32.91,-27.58,-26.72,71.48,66.15,-257.47,-384.77,-234.47,-229.14,-139.16,,,,
2017-11-22 13:50:03,8322.0,8192.25,8250.0503,2017-11-12 10:00:41.887946,-563.55,-32.91,-27.58,-26.72,71.48,66.15,-257.47,-384.77,-234.47,-227.9,-139.16,,,,
2017-11-22 14:00:01,8322.0,8187.72,8255.5989,2017-11-12 10:05:25.498539,-544.9,41.15,11.33,-19.65,85.8,113.72,-287.56,-414.8,-163.59,-189.19,-165.42,,,,
2017-11-22 14:10:03,8322.0,8160.0,8191.538,2017-11-12 10:10:38.999887,-543.12,-11.43,-22.3,-12.56,69.54,80.4,-272.76,-382.88,-176.81,-179.07,-122.24,,,,
2017-11-22 14:20:01,8322.0,8150.24,8219.335,2017-11-12 10:15:35.040473,-512.66,-23.62,-11.27,-26.72,84.11,71.77,-249.18,-377.57,-177.41,-169.19,-139.06,,,,
2017-11-22 14:30:02,8175.0,8179.55,8269.3103,2017-11-12 10:20:33.780394,-478.0,-54.61,3.17,-26.72,69.55,11.76,-203.59,-313.98,-187.85,-132.31,-77.98,,,,
2017-11-22 14:40:02,8175.0,8188.8,8269.7598,2017-11-12 10:25:25.512372,-476.73,-10.8,-0.41,-26.72,86.67,57.52,-237.86,-364.54,-205.93,-182.49,-89.02,,,,
2017-11-22 14:50:02,8175.0,8206.13,8280.0,2017-11-12 10:30:33.067417,-475.92,-45.66,-11.29,-26.72,75.84,40.77,-221.5,-347.12,-251.27,-219.55,-106.83,,,,
2017-11-22 15:00:01,8175.0,8239.99,8303.8382,2017-11-12 10:35:29.632905,-475.99,-31.51,-6.02,11.4,81.31,55.82,-234.92,-368.44,-266.45,-240.96,-93.85,,,,
2017-11-22 15:10:02,8175.0,8202.94,8281.38,2017-11-12 10:40:29.879551,-469.89,-45.19,8.59,12.63,98.4,45.58,-206.45,-346.64,-227.21,-173.51,-67.25,,,,
2017-11-22 15:20:01,8322.0,8216.28,8284.9871,2017-11-12 10:45:27.605525,-464.22,-94.76,-5.99,-7.83,96.53,7.76,-174.21,-311.69,-260.08,-170.56,-49.31,,,,
2017-11-22 15:30:02,8322.0,8248.99,8310.8597,2017-11-12 10:50:33.618668,-409.69,-134.82,-15.78,-26.72,65.48,-63.48,-143.7,-250.51,-293.96,-166.81,-3.33,,,,
2017-11-22 15:40:01,8322.0,8257.16,8315.2342,2017-11-12 10:55:25.969823,-412.49,-215.87,-11.85,-27.51,82.61,-121.41,-58.43,-186.46,-329.03,-122.37,55.66,,,,
2017-11-22 15:50:01,8322.0,8240.98,8311.0,2017-11-12 11:00:28.414495,-380.65,-160.17,40.55,-184.91,122.07,-78.45,-62.27,-228.75,-342.7,-141.95,-144.1,,,,
2017-11-22 16:00:02,8322.0,8229.5,8304.6799,2017-11-12 11:00:36.043847,-380.65,-160.17,40.55,-184.91,122.31,-77.77,-62.24,-228.72,-342.7,-141.95,-146.05,,,,
2017-11-22 16:10:02,8342.99,8221.96,8288.91,2017-11-12 11:05:31.741728,-368.87,-165.26,-1.5,-184.91,96.05,-67.72,-99.23,-248.12,-367.01,-207.42,-163.08,,,,
2017-11-22 16:20:01,8342.99,8204.5,8284.9998,2017-11-12 11:10:39.249591,-342.88,-175.6,-12.93,-184.91,79.19,-79.38,-104.42,-231.66,-372.69,-191.25,-142.58,,,,
2017-11-22 16:30:02,8343.0,8180.98,8266.6964,2017-11-12 11:15:25.371860,-281.26,-252.96,16.72,-184.9,89.36,-180.5,14.41,-127.64,-421.07,-143.76,-44.21,,,,
2017-11-22 16:40:02,8343.0,8194.97,8275.3498,2017-11-12 11:20:34.068751,-273.69,-188.7,17.17,-262.81,118.89,-86.88,-57.23,-240.75,-424.14,-209.41,-224.55,,,,
2017-11-22 16:50:02,8322.0,8177.94,8265.0,2017-11-12 11:25:28.092446,-264.01,-208.15,46.41,-263.58,138.55,-106.24,-10.56,-204.72,-427.82,-175.39,-203.09,,,,
2017-11-22 17:00:02,8322.0,8219.71,8301.4406,2017-11-12 11:30:31.866853,-181.71,-256.14,25.94,-263.61,108.08,-173.99,19.08,-139.35,-438.39,-156.85,-133.43,,,,
2017-11-22 17:10:03,8322.0,8218.97,8296.38,2017-11-12 11:35:25.994556,-241.12,-239.71,44.23,-258.49,130.12,-153.92,20.95,-150.93,-417.31,-133.37,-141.88,,,,
2017-11-22 17:20:02,8220.01,8200.0,8275.433,2017-11-12 11:40:48.030611,-244.4,-177.52,61.82,-247.93,112.79,-113.57,-30.32,-200.73,-428.71,-208.29,-177.05,,,,
2017-11-22 17:30:02,8220.0,8174.98,8259.5,2017-11-12 11:45:27.774635,-346.07,-123.66,84.38,-202.21,160.35,-47.39,-55.24,-260.31,-378.53,-171.33,-189.15,,,,
2017-11-22 17:40:02,8220.0,8144.01,8243.9957,2017-11-12 11:50:29.267651,-370.72,-131.2,44.75,-211.65,116.95,-58.99,-87.05,-250.25,-368.52,-189.01,-192.64,,,,
2017-11-22 17:50:01,8220.0,8161.0,8260.1284,2017-11-12 11:55:29.344656,-330.96,-145.87,60.81,-224.25,148.47,-53.57,-49.16,-250.73,-368.52,-155.61,-205.45,,,,
2017-11-22 18:00:01,8317.85,8155.06,8259.0001,2017-11-12 12:00:32.947514,-231.36,-179.32,40.19,-232.54,129.11,-90.4,-43.48,-224.88,-413.88,-192.82,-183.38,,,,
2017-11-22 18:10:02,8300.0,8107.33,8249.5411,2017-11-12 12:00:54.663722,-231.36,-179.32,40.19,-232.54,129.11,-83.67,-43.48,-224.88,-415.07,-195.69,-188.15,,,,
2017-11-22 18:20:02,8222.23,8122.0,8260.9945,2017-11-12 12:05:28.234046,-206.59,-87.53,19.34,-188.56,104.82,-2.91,-155.26,-305.52,-345.08,-237.71,-226.35,,,,
2017-11-22 18:30:03,8209.09,8123.44,8251.6976,2017-11-12 12:10:28.601810,-365.55,-57.77,66.22,-184.86,155.77,31.78,-137.89,-335.73,-330.63,-206.69,-251.59,,,,
2017-11-22 18:40:01,8210.0,8117.83,8243.0,2017-11-12 12:15:25.933231,-370.75,-59.28,76.54,-184.78,156.73,19.49,-125.75,-330.11,-328.58,-185.54,-244.87,,,,
2017-11-22 18:50:02,8294.99,8129.42,8248.0,2017-11-12 12:20:28.062761,-370.71,-78.8,36.86,-169.79,114.31,-1.34,-147.31,-302.29,-288.35,-174.05,-203.32,,,,
2017-11-22 19:00:02,8205.0,8150.06,8271.458,2017-11-12 12:25:28.115591,-278.23,-81.88,81.33,-184.84,149.7,-12.75,-99.78,-286.75,-316.13,-152.68,-200.15,,,,
2017-11-22 19:10:02,8205.0,8159.0,8283.0101,2017-11-12 12:30:32.333080,-308.97,-124.34,61.65,-205.96,135.35,-50.65,-77.0,-257.71,-316.87,-127.82,-190.96,,,,
2017-11-22 19:20:01,8205.0,8166.21,8270.0,2017-11-12 12:35:38.570001,-327.87,-54.57,77.32,-184.9,147.37,15.47,-131.09,-324.65,-304.48,-225.09,-232.96,,,,
2017-11-22 19:30:01,8349.99,8184.96,8278.0801,2017-11-12 12:40:33.631643,-359.1,-23.34,143.98,-149.48,224.23,56.92,-95.41,-360.32,-349.45,-180.46,-227.68,,,,
2017-11-22 19:40:01,8349.99,8184.82,8290.0,2017-11-12 12:45:27.610750,-369.4,-25.45,128.18,-124.17,220.48,66.85,-108.26,-369.37,-257.87,-104.24,-225.13,,,,
2017-11-22 19:50:02,8349.99,8175.63,8287.8072,2017-11-12 12:50:36.577374,-377.75,-66.95,78.13,-109.12,199.88,21.79,-103.45,-325.85,-279.67,-128.26,-158.63,,,,
2017-11-22 20:00:02,8349.99,8192.01,8293.9623,2017-11-12 12:55:26.274294,-449.2,-19.74,103.73,-103.21,195.38,71.91,-137.47,-375.56,-256.87,-133.73,-211.96,,,,
2017-11-22 20:10:02,8350.0,8188.48,8289.9153,2017-11-12 13:00:34.114737,-448.03,11.11,107.8,-78.66,203.19,96.76,-153.51,-397.25,-213.99,-107.47,-207.86,,,,
2017-11-22 20:20:02,8350.0,8186.02,8285.3339,2017-11-12 13:00:38.273825,-448.05,19.76,109.75,-78.66,192.41,96.76,-153.5,-395.74,-212.63,-102.16,-207.96,,,,
2017-11-22 20:30:02,8350.0,8187.82,8288.5,2017-11-12 13:05:44.295964,-447.16,30.83,151.12,-78.68,259.5,145.39,-145.23,-446.56,-206.69,-92.58,-264.69,,,,
2017-11-22 20:40:02,8349.99,8205.83,8310.024,2017-11-12 13:10:28.418075,-484.83,84.77,101.58,-27.5,199.64,181.75,-239.13,-483.77,-162.42,-163.03,-238.14,,,,
2017-11-22 20:50:02,8303.04,8193.94,8296.0049,2017-11-12 13:15:33.409738,-484.1,162.92,219.09,-19.33,314.71,258.52,-204.2,-563.82,-85.15,-29.77,-321.23,,,,
2017-11-22 21:00:01,8303.04,8204.59,8294.1822,2017-11-12 13:20:28.306102,-572.78,-376.75,178.59,-496.03,275.96,-322.83,-249.08,-568.4,-629.41,-75.33,-257.6,,,,
2017-11-22 21:10:02,8303.04,8205.0,8294.1823,2017-11-12 13:25:33.249356,-571.94,-301.84,209.8,-478.5,280.89,-230.2,-291.39,-619.56,-579.37,-68.78,-285.87,,,,
2017-11-22 21:20:01,8250.0,8193.95,8284.5146,2017-11-12 13:30:32.257749,-583.62,-398.79,222.04,-495.04,287.72,-327.45,-181.59,-520.54,-534.38,86.41,-200.26,,,,
2017-11-22 21:30:02,8250.0,8197.98,8298.8,2017-11-12 13:35:25.702256,-529.19,-515.93,162.15,-494.31,242.44,-432.68,-112.53,-412.23,-685.54,-42.13,-117.33,,,,
2017-11-22 21:40:02,8250.0,8197.64,8298.4891,2017-11-12 13:40:29.554225,-587.9,-472.0,184.96,-485.34,261.8,-392.67,-138.39,-446.87,-660.88,4.17,-139.03,,,,
2017-11-22 21:50:01,8250.0,8198.14,8297.8295,2017-11-12 13:45:27.218012,-462.93,-454.79,228.65,-5.95,322.11,128.08,-27.79,-524.0,-181.66,16.51,-196.15,,,,
2017-11-22 22:00:02,8250.0,8207.23,8295.1874,2017-11-12 13:50:31.490412,-422.42,-511.97,165.6,-496.06,242.43,-435.21,-9.59,-292.12,-715.64,-71.63,-95.67,,,,
2017-11-22 22:10:02,8250.0,8224.27,8295.4,2017-11-12 13:55:35.245210,-450.51,-483.52,214.35,-494.96,284.94,-412.7,-12.03,-336.87,-766.49,-25.08,-114.01,,,,
2017-11-22 22:20:03,8350.0,8249.29,8309.9965,2017-11-12 14:00:30.027547,-453.88,-528.91,205.49,-494.92,281.28,-455.67,14.05,-310.9,-701.26,34.1,-72.34,,,,
2017-11-22 22:30:01,8350.0,8250.0,8300.58,2017-11-12 14:00:39.173049,-453.88,-528.91,208.05,-494.92,281.28,-455.14,13.0,-310.9,-701.26,40.32,-72.34,,,,
2017-11-22 22:40:02,8350.0,8247.92,8305.0,2017-11-12 14:05:30.419695,-477.01,-606.3,151.14,-536.94,230.07,-526.06,-59.68,-338.92,-787.02,-29.55,-55.03,,,,
