"ripple, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2015-11-07,0.004694,0.004701,0.004558,0.004566,0.0048545,0.005038575,78215.5943757989,#17BECF,0.0053826845,0.0042791155
2015-11-08,0.004647,0.004698,0.004596,0.004684,0.0048495,0.005015275,67324.9408220357,#7F7F7F,0.0053819804,0.0042824196
2015-11-09,0.004609,0.004723,0.00459,0.00465,0.004813,0.0049925,66247.9930570623,#7F7F7F,0.0053766753,0.0042417247
2015-11-10,0.004406,0.004612,0.004364,0.004606,0.00471925,0.00496645,94105.9918293236,#7F7F7F,0.0054008867,0.0041613133
2015-11-11,0.004264,0.00444,0.004173,0.004408,0.004579375,0.00492635,104638.1332082552,#7F7F7F,0.0054091753,0.0040256247
2015-11-12,0.004541,0.00458,0.004266,0.004266,0.004528625,0.00490195,110947.3684210526,#17BECF,0.0052804599,0.0040313401
2015-11-13,0.004477,0.004549,0.004436,0.004536,0.004525,0.004882975,73673.8887647979,#7F7F7F,0.0049297881,0.0042008119
2015-11-14,0.004328,0.004493,0.004316,0.004482,0.00449575,0.004865975,33353.9741219963,#7F7F7F,0.0047792554,0.0042275446
2015-11-15,0.004165,0.004327,0.004144,0.004327,0.004429625,0.0048369,65760.3841536615,#7F7F7F,0.0048183279,0.0041202721
2015-11-16,0.004234,0.004237,0.00413,0.004163,0.004378,0.004808375,83071.5635333018,#17BECF,0.0048077504,0.0040652496
2015-11-17,0.00425,0.004293,0.004228,0.004234,0.004333125,0.00478885,57336.7058823529,#17BECF,0.004731297,0.004052903
2015-11-18,0.004258,0.004288,0.004243,0.004251,0.004314625,0.004770725,57960.0751526538,#17BECF,0.0046489098,0.0040574902
2015-11-19,0.004222,0.004263,0.004205,0.004259,0.004309375,0.00475035,41144.4812884889,#7F7F7F,0.0045581322,0.0040708678
2015-11-20,0.004227,0.004237,0.004167,0.004222,0.004270125,0.004726475,73992.9027679205,#17BECF,0.00453663,0.00405657
2015-11-21,0.004245,0.004268,0.004214,0.004227,0.004241125,0.0047011,43021.9081272085,#17BECF,0.0045361733,0.0040532267
2015-11-22,0.004267,0.004274,0.004238,0.004249,0.0042335,0.00467335,40908.3665338645,#17BECF,0.0044356807,0.0040989193
2015-11-23,0.004288,0.004351,0.004237,0.004269,0.004248875,0.0046451,73332.7891791045,#17BECF,0.0043344863,0.0041623137
2015-11-24,0.004242,0.004288,0.004201,0.004288,0.004249875,0.004616175,46661.9519094767,#7F7F7F,0.0043052543,0.0041743457
2015-11-25,0.004318,0.004325,0.004228,0.004242,0.004258375,0.004589175,45705.4191755442,#17BECF,0.0043140497,0.0041961503
2015-11-26,0.004291,0.004435,0.004227,0.004317,0.0042625,0.004566375,93339.5478909345,#7F7F7F,0.0043216736,0.0041999264
2015-11-27,0.004276,0.004304,0.004229,0.004276,0.00426925,0.0045488,46723.5734331151,#7F7F7F,0.0043244442,0.0042023558
2015-11-28,0.004238,0.004275,0.004208,0.004275,0.004270625,0.004528675,46125.530910807,#7F7F7F,0.0043245063,0.0041982937
2015-11-29,0.004299,0.004299,0.004234,0.004243,0.004277375,0.004517875,46015.8176320074,#17BECF,0.0043295755,0.0042086245
2015-11-30,0.004201,0.004322,0.004185,0.004298,0.004269125,0.004505475,64911.9257319686,#7F7F7F,0.0043365048,0.0041964952
2015-12-01,0.00409,0.004208,0.004054,0.004202,0.004244375,0.00448965,76381.662591687,#7F7F7F,0.0043831851,0.0041188149
2015-12-02,0.004173,0.004189,0.004041,0.004091,0.00423575,0.00447705,78697.1004073808,#17BECF,0.0043818512,0.0041013488
2015-12-03,0.004262,0.004304,0.004173,0.004176,0.00422875,0.00446705,32638.1980290943,#17BECF,0.0043763625,0.0041016375
2015-12-04,0.004754,0.004782,0.004239,0.004262,0.004286625,0.004472,195646.1926798486,#17BECF,0.0046438826,0.0039365174
2015-12-05,0.005301,0.005301,0.004756,0.004756,0.00441475,0.00448765,135114.3180531975,#17BECF,0.0051205505,0.0036564495
2015-12-06,0.005344,0.005368,0.005153,0.005302,0.004553,0.004505025,187500.0,#17BECF,0.0054362233,0.0035513767
2015-12-07,0.00556,0.00556,0.005297,0.005312,0.004710625,0.00452715,155912.0503597122,#17BECF,0.0057619551,0.0034824449
2015-12-08,0.006775,0.006775,0.00556,0.005561,0.005032375,0.004580675,357766.7896678967,#17BECF,0.006610021,0.003141779
2015-12-09,0.008523,0.008905,0.006746,0.006796,0.0055865,0.004672775,669068.4031444326,#17BECF,0.0081228316,0.0024737684
2015-12-10,0.008444,0.009071,0.008444,0.008527,0.006120375,0.0047667,381752.7238275699,#7F7F7F,0.0090453504,0.0023998496
2015-12-11,0.008441,0.008453,0.007793,0.008445,0.00664275,0.0048552,410554.4366781188,#7F7F7F,0.0096646901,0.0026507099
2015-12-12,0.008536,0.008642,0.008123,0.008454,0.0071155,0.0049397,154403.701968135,#17BECF,0.0100891652,0.0030988348
2015-12-13,0.008779,0.008867,0.008472,0.008532,0.00755025,0.0050246,158793.7122679121,#17BECF,0.0103644733,0.0037269267
2015-12-14,0.007614,0.00878,0.007614,0.008774,0.007834,0.005091275,319561.3343840294,#7F7F7F,0.0102403226,0.0044230774
2015-12-15,0.006684,0.0076,0.006622,0.0076,0.0079745,0.005145725,734371.6337522441,#7F7F7F,0.0100639842,0.0048760158
2015-12-16,0.006755,0.006816,0.006454,0.006689,0.007972,0.00520055,185025.9067357513,#17BECF,0.0098153336,0.0054068664
2015-12-17,0.006694,0.006808,0.00667,0.006754,0.007743375,0.00525055,83161.3385121004,#7F7F7F,0.0095426087,0.0059063913
2015-12-18,0.006387,0.006686,0.006367,0.006686,0.00748625,0.00529405,130472.8354470017,#7F7F7F,0.0096074723,0.0057639277
2015-12-19,0.006291,0.006401,0.006254,0.006383,0.0072175,0.0053361,71912.7324749642,#7F7F7F,0.0094686743,0.0054563257
2015-12-20,0.006235,0.006341,0.006205,0.006292,0.006929875,0.005381825,92670.8901363272,#7F7F7F,0.0092539066,0.0052292934
2015-12-21,0.006269,0.006356,0.006158,0.006234,0.006616125,0.00543195,81753.7087254746,#17BECF,0.0089272321,0.0051215679
2015-12-22,0.006193,0.006278,0.006184,0.006271,0.0064385,0.00547325,74313.2569029549,#7F7F7F,0.0084236454,0.0051565546
2015-12-23,0.006021,0.006211,0.006015,0.006188,0.006355625,0.00551185,60484.6371034712,#7F7F7F,0.0074281913,0.0056004087
2015-12-24,0.005971,0.006053,0.005955,0.006023,0.006257625,0.005552925,55629.8777424217,#7F7F7F,0.0069058113,0.0057941887
2015-12-25,0.006487,0.006514,0.00597,0.005971,0.00623175,0.005610975,125789.7333127794,#17BECF,0.0068460157,0.0058145843
2015-12-26,0.006174,0.006508,0.006145,0.006491,0.006205125,0.005659475,107743.7641723356,#7F7F7F,0.0066984079,0.0058459921
2015-12-27,0.006343,0.006355,0.006132,0.006172,0.006211625,0.0057118,73444.1116191077,#17BECF,0.0065522697,0.0059219303
2015-12-28,0.00634,0.006442,0.006326,0.006348,0.00622475,0.00576385,74066.7192429022,#7F7F7F,0.0065389176,0.0059258824
2015-12-29,0.006264,0.006353,0.006245,0.006342,0.006224125,0.0058149,49906.1302681992,#7F7F7F,0.0065343937,0.0059250063
2015-12-30,0.006182,0.006271,0.00617,0.006266,0.00622275,0.005863775,45348.5926884503,#7F7F7F,0.0065305244,0.0059182756
2015-12-31,0.00604,0.006184,0.006039,0.006184,0.006225125,0.00590865,61979.3046357616,#7F7F7F,0.0065264769,0.0058765231
2016-01-01,0.005955,0.006044,0.005933,0.00604,0.006223125,0.00595085,35561.2090680101,#7F7F7F,0.0065383464,0.0058170536
2016-01-02,0.006065,0.006079,0.005933,0.005957,0.006170375,0.005995275,45925.6389117889,#17BECF,0.0065352452,0.0058289548
2016-01-03,0.006017,0.00607,0.005988,0.006066,0.00615075,0.00603965,48483.1311284693,#7F7F7F,0.0065286448,0.0058447552
2016-01-04,0.005958,0.006059,0.005953,0.006019,0.006102625,0.00608065,52168.5129237999,#7F7F7F,0.0064298658,0.0058377342
2016-01-05,0.006044,0.006044,0.005953,0.005954,0.006065625,0.006124475,63129.3845135672,#17BECF,0.0064204158,0.0058211842
2016-01-06,0.006003,0.006044,0.005983,0.006044,0.006033,0.00616765,52679.4935865401,#7F7F7F,0.0063492039,0.0058243961
2016-01-07,0.006039,0.00609,0.005998,0.005998,0.006015125,0.006212675,70549.4287133631,#17BECF,0.0062499645,0.0058634355
2016-01-08,0.005933,0.006055,0.005905,0.00604,0.00600175,0.006253525,48650.0927018372,#7F7F7F,0.0061656679,0.0058815321
2016-01-09,0.005982,0.006005,0.005933,0.005937,0.006005125,0.00629805,51878.3015713808,#17BECF,0.0060931728,0.0059140272
2016-01-10,0.005956,0.005999,0.005931,0.005982,0.0059915,0.0063447,32741.9408999328,#7F7F7F,0.0060853544,0.0059050456
2016-01-11,0.005895,0.00597,0.005892,0.005963,0.00597625,0.00638775,36689.7370653096,#7F7F7F,0.0060974212,0.0058809788
2016-01-12,0.005854,0.005897,0.005854,0.005892,0.00596325,0.00642755,53025.9651520328,#7F7F7F,0.0060918074,0.0058443926
2016-01-13,0.005794,0.005836,0.005753,0.005836,0.005932,0.00645355,85827.4076630998,#7F7F7F,0.0061054936,0.0057861064
2016-01-14,0.005529,0.005802,0.005526,0.005795,0.00587275,0.00645925,153621.0888044855,#7F7F7F,0.0062102535,0.0055955465
2016-01-15,0.005229,0.005528,0.005229,0.005528,0.0057715,0.006456375,84347.6764199656,#7F7F7F,0.0063292751,0.0053135249
2016-01-16,0.005112,0.005274,0.005072,0.005221,0.005668875,0.006445175,59508.8028169014,#7F7F7F,0.0063893101,0.0050752899
2016-01-17,0.005266,0.005285,0.005011,0.00511,0.005579375,0.00640745,89854.7284466388,#17BECF,0.0063331865,0.0049768135
2016-01-18,0.005326,0.005416,0.005268,0.00527,0.005500625,0.006327525,96563.0867442734,#17BECF,0.0062705544,0.0049180456
2016-01-19,0.005271,0.00533,0.005262,0.00533,0.005422625,0.0062482,42965.6611648643,#7F7F7F,0.0061670183,0.0048793817
2016-01-20,0.005381,0.005394,0.005178,0.005271,0.0053635,0.0061717,134224.1219104256,#17BECF,0.0060362639,0.0048951361
2016-01-21,0.005313,0.005385,0.005305,0.00537,0.005303375,0.006091125,64925.6540560888,#7F7F7F,0.0058963165,0.0049186835
2016-01-22,0.005114,0.005314,0.005093,0.005314,0.0052515,0.0059995,69533.6331638639,#7F7F7F,0.0057388194,0.0049281806
2016-01-23,0.00512,0.005192,0.005109,0.005109,0.005237875,0.00593715,60602.734375,#17BECF,0.0055308707,0.0050013293
2016-01-24,0.005219,0.005237,0.005119,0.005121,0.00525125,0.005900525,65489.3657788849,#17BECF,0.0054250999,0.0050451001
2016-01-25,0.005135,0.005218,0.005064,0.005218,0.005234875,0.005860025,80252.1908471276,#7F7F7F,0.0054260598,0.0050253402
2016-01-26,0.005419,0.005477,0.005125,0.005138,0.0052465,0.00582815,166964.5691086916,#17BECF,0.0054727705,0.0050400295
2016-01-27,0.006506,0.006571,0.005408,0.005408,0.005400875,0.005831125,391142.0227482324,#17BECF,0.0062004229,0.0045603771
2016-01-28,0.006226,0.006507,0.00609,0.006507,0.0055065,0.0058295,353989.720526823,#7F7F7F,0.0064465749,0.0044942251
2016-01-29,0.00684,0.006906,0.005922,0.006228,0.005697375,0.005844625,423308.4795321637,#17BECF,0.0069155257,0.0043390743
2016-01-30,0.006634,0.007001,0.006612,0.006824,0.005887375,0.00585375,185908.9538739825,#7F7F7F,0.0071714747,0.0043337253
2016-01-31,0.006399,0.006638,0.006359,0.006631,0.00604725,0.0058589,152813.8771683075,#7F7F7F,0.0072966802,0.0044257198
2016-02-01,0.006542,0.006551,0.006366,0.006398,0.006212625,0.005871925,126930.6022623051,#17BECF,0.0073924636,0.0046155364
2016-02-02,0.006768,0.006791,0.006545,0.006545,0.00641675,0.00589185,119659.2789598109,#17BECF,0.0074799945,0.0048576055
2016-02-03,0.006883,0.006906,0.00676,0.006771,0.00659975,0.00590175,116717.419729769,#17BECF,0.0075276469,0.0051427531
2016-02-04,0.00697,0.00699,0.006856,0.006882,0.00665775,0.00592165,168522.2381635581,#17BECF,0.0074193442,0.0056180558
2016-02-05,0.007262,0.007272,0.006958,0.006965,0.00678725,0.005944625,163317.2679702561,#17BECF,0.0073098498,0.0060961502
2016-02-06,0.007922,0.007922,0.007247,0.007273,0.0069225,0.005984175,234668.013127998,#17BECF,0.007804981,0.005884219
2016-02-07,0.008338,0.008666,0.007924,0.007924,0.0071355,0.006036025,295051.5711201727,#17BECF,0.0082988732,0.0058127268
2016-02-08,0.007991,0.008551,0.007959,0.008375,0.0073345,0.00608125,131167.5635089476,#7F7F7F,0.0085326503,0.0058091497
2016-02-09,0.007815,0.00802,0.007736,0.007999,0.007493625,0.006125625,110910.4286628279,#7F7F7F,0.008648648,0.005929352
2016-02-10,0.007853,0.007943,0.00782,0.007827,0.00762925,0.006173075,85086.5911116771,#17BECF,0.0086769834,0.0061918166
2016-02-11,0.007815,0.007897,0.00777,0.007857,0.00774575,0.006216825,72363.6596289187,#7F7F7F,0.0086490936,0.0064743064
2016-02-12,0.007979,0.007979,0.00773,0.007822,0.007871875,0.006265875,102341.0201779672,#17BECF,0.0086391783,0.0067264217
2016-02-13,0.008257,0.008315,0.007937,0.007961,0.00799625,0.00632335,82892.5759961245,#17BECF,0.0086526586,0.0069877414
2016-02-14,0.00859,0.008639,0.008263,0.008263,0.00807975,0.006387,133274.7380675204,#17BECF,0.0087022412,0.0072621588
2016-02-15,0.008631,0.008656,0.008559,0.008593,0.008116375,0.0064527,85074.1513150272,#17BECF,0.0087449757,0.0074932243
2016-02-16,0.008451,0.00866,0.008434,0.008631,0.008173875,0.006513,119775.1745355579,#7F7F7F,0.0088130741,0.0075309259
2016-02-17,0.008138,0.008461,0.008113,0.008456,0.00821425,0.006568125,191241.0911771934,#7F7F7F,0.0087824482,0.0075215518
2016-02-18,0.007995,0.008135,0.007897,0.008135,0.008232,0.00661845,106825.8911819887,#7F7F7F,0.0087823991,0.0075224009
2016-02-19,0.008245,0.008252,0.007994,0.007994,0.00828575,0.006675675,86210.7944208611,#17BECF,0.0087801196,0.0076106804
2016-02-20,0.008253,0.008375,0.00822,0.008253,0.00832,0.006734625,62439.3553859203,#7F7F7F,0.0087684618,0.0077023382
2016-02-21,0.0081,0.008282,0.008067,0.008246,0.008300375,0.006790775,58341.8518518519,#7F7F7F,0.0087223141,0.0078054859
2016-02-22,0.00805,0.0081,0.00804,0.0081,0.008232875,0.006847175,75428.3229813665,#7F7F7F,0.0087116581,0.0078303419
2016-02-23,0.00797,0.00807,0.007954,0.008055,0.00815025,0.0069082,101272.2710163112,#7F7F7F,0.0087226111,0.0077619889
2016-02-24,0.008076,0.008077,0.007951,0.007971,0.008103375,0.006979375,58580.6092124814,#17BECF,0.0086122275,0.0077695725
2016-02-25,0.008027,0.008076,0.008015,0.008063,0.0080895,0.00705225,102815.1239566463,#7F7F7F,0.0084257261,0.0078352739
2016-02-26,0.008058,0.008058,0.008014,0.008025,0.008097375,0.00712205,71976.4209481261,#17BECF,0.0082834933,0.0078989067
2016-02-27,0.007972,0.008077,0.007972,0.008063,0.00806325,0.0071882,52380.3311590567,#7F7F7F,0.0082773153,0.0078718847
2016-02-28,0.007889,0.007987,0.007854,0.007977,0.00801775,0.00725365,72371.0229433388,#7F7F7F,0.0082944083,0.0078335917
2016-02-29,0.007923,0.007938,0.007823,0.007895,0.007995625,0.0073172,86989.1455256847,#17BECF,0.0082385737,0.0078250263
2016-03-01,0.008006,0.00802,0.007923,0.007923,0.007990125,0.007384525,92277.2920309768,#17BECF,0.0081434572,0.0078707428
2016-03-02,0.00803,0.008055,0.00798,0.008005,0.007997625,0.007457425,50982.3163138232,#17BECF,0.0081216436,0.0078785564
2016-03-03,0.008162,0.008215,0.007993,0.008028,0.008008375,0.007533475,83954.9130115168,#17BECF,0.0081686476,0.0078539524
2016-03-04,0.008096,0.00822,0.008033,0.008036,0.008017,0.0076054,70154.8913043478,#17BECF,0.0081866362,0.0078611638
2016-03-05,0.007878,0.008176,0.007824,0.008117,0.0079945,0.007673975,145809.8502157908,#7F7F7F,0.0081857454,0.0078224546
2016-03-06,0.00786,0.00791,0.007801,0.007857,0.0079805,0.007735,72465.2671755725,#17BECF,0.0081892695,0.0077855305
2016-03-07,0.007918,0.007979,0.007831,0.007835,0.007984125,0.0077703,74142.3339227077,#17BECF,0.0081729132,0.0077738868
2016-03-08,0.007949,0.007978,0.007895,0.007911,0.007987375,0.007813375,82522.8330607624,#17BECF,0.0081712143,0.0077709857
2016-03-09,0.008056,0.008094,0.007941,0.007951,0.007993625,0.007843775,49221.3257199603,#17BECF,0.0081853197,0.0077902803
2016-03-10,0.00819,0.008206,0.008045,0.008051,0.008013625,0.007882675,164671.5506715506,#17BECF,0.0082428647,0.0077861353
2016-03-11,0.008803,0.00892,0.008183,0.008183,0.00809375,0.007942775,321619.902306032,#17BECF,0.0086421163,0.0075462837
2016-03-12,0.0087,0.008993,0.008611,0.008801,0.00816925,0.007996725,176649.4252873563,#7F7F7F,0.008825683,0.007496717
2016-03-13,0.008635,0.008703,0.008579,0.008698,0.008263875,0.0080434,99695.1939779965,#7F7F7F,0.0089374483,0.0074795517
2016-03-14,0.008479,0.008628,0.008472,0.008624,0.00834125,0.0080833,99864.3707984432,#7F7F7F,0.0089895928,0.0075040072
2016-03-15,0.008186,0.008495,0.008035,0.008478,0.00837475,0.0081137,34763.2543366724,#7F7F7F,0.0089766833,0.0075785167
2016-03-16,0.008178,0.008325,0.008115,0.008185,0.008403375,0.0081366,26784.9107361213,#7F7F7F,0.0089505907,0.0076682093
2016-03-17,0.008287,0.008401,0.008162,0.008183,0.00843225,0.008145725,21295.4024375528,#17BECF,0.0089269985,0.0077656015
2016-03-18,0.008119,0.008356,0.008013,0.008284,0.008423375,0.00814025,28243.9955659564,#7F7F7F,0.00890064,0.00782596
2016-03-19,0.008016,0.00816,0.007894,0.008124,0.008325,0.008140875,20460.3293413174,#7F7F7F,0.0089072968,0.0078113032
2016-03-20,0.00796,0.008046,0.007872,0.008015,0.0082325,0.0081445,14570.8542713568,#7F7F7F,0.0089330185,0.0077395815
2016-03-21,0.008047,0.008079,0.00788,0.007956,0.008159,0.00814935,9914.7508388219,#17BECF,0.008781339,0.007740061
2016-03-22,0.00811,0.008215,0.008025,0.008028,0.008112875,0.008156725,74502.3427866831,#17BECF,0.0086258656,0.0077775344
2016-03-23,0.008332,0.008335,0.008106,0.008109,0.008131125,0.00816555,122761.641862698,#17BECF,0.0084875296,0.0078552704
2016-03-24,0.00823,0.008345,0.008229,0.008335,0.008137625,0.008164875,117277.7642770353,#7F7F7F,0.0083845257,0.0079084743
2016-03-25,0.008191,0.008273,0.008191,0.008234,0.008125625,0.0081549,92012.0864363326,#7F7F7F,0.0083854151,0.0079085849
2016-03-26,0.008066,0.008197,0.008053,0.00819,0.008119,0.008140775,38391.2720059509,#7F7F7F,0.0083782318,0.0078933682
2016-03-27,0.008029,0.008081,0.008005,0.008062,0.008120625,0.008130225,52088.9276373147,#7F7F7F,0.0083352189,0.0078847811
2016-03-28,0.007564,0.008032,0.007467,0.008025,0.008071125,0.008115875,279561.0787942887,#7F7F7F,0.008466196,0.007642804
2016-03-29,0.007566,0.007605,0.007397,0.007573,0.008011,0.00810515,147620.9357652657,#7F7F7F,0.0085251487,0.0074938513
2016-03-30,0.007332,0.007595,0.007327,0.007568,0.00791375,0.008082325,165115.9301691217,#7F7F7F,0.0086184731,0.0072749269
2016-03-31,0.007391,0.007392,0.007274,0.007332,0.007796125,0.008060775,140198.8905425518,#17BECF,0.0086327166,0.0071294834
2016-04-01,0.007418,0.00748,0.007391,0.007391,0.007694625,0.008043725,111522.3779994608,#17BECF,0.0085965491,0.0070272509
2016-04-02,0.007501,0.007505,0.00741,0.007418,0.007608375,0.00803,52046.2604986002,#17BECF,0.0084413434,0.0070162566
2016-04-03,0.007503,0.007533,0.007492,0.007504,0.007538,0.008018325,33334.9326935892,#7F7F7F,0.0082847836,0.0070274164
2016-04-04,0.007491,0.007515,0.007483,0.007502,0.00747075,0.0080037,40095.9818448805,#7F7F7F,0.0080944467,0.0070777533
2016-04-05,0.007474,0.007516,0.007451,0.007488,0.0074595,0.007989875,62086.8343591116,#7F7F7F,0.0079090884,0.0071447116
2016-04-06,0.007296,0.007468,0.007296,0.007467,0.00742575,0.007970825,109209.1557017544,#7F7F7F,0.0076375498,0.0072696502
2016-04-07,0.006875,0.007309,0.006875,0.007308,0.007368625,0.0079434,210913.4545454546,#7F7F7F,0.0077798102,0.0069895898
2016-04-08,0.006671,0.006875,0.006657,0.006875,0.007278625,0.00791295,128830.4602008694,#7F7F7F,0.0078716441,0.0067187559
2016-04-09,0.006288,0.006679,0.006287,0.006674,0.007137375,0.007872075,164233.4605597964,#7F7F7F,0.0080476033,0.0063339967
2016-04-10,0.005937,0.006295,0.005924,0.006289,0.006941875,0.00782035,130462.1862893717,#7F7F7F,0.0081947524,0.0058960476
2016-04-11,0.006048,0.006071,0.005883,0.005937,0.00676,0.0077708,309444.4444444445,#17BECF,0.0081804168,0.0056363832
2016-04-12,0.005885,0.006082,0.005873,0.006048,0.00655925,0.007713875,184480.8836023789,#7F7F7F,0.0080926723,0.0054009277
2016-04-13,0.005695,0.005884,0.005685,0.005884,0.006336875,0.00765385,243093.9420544337,#7F7F7F,0.0079457175,0.0051862825
2016-04-14,0.006289,0.006352,0.005693,0.005697,0.006211,0.007614125,30623.6285577993,#17BECF,0.0076677783,0.0052238217
2016-04-15,0.006424,0.006473,0.006229,0.006303,0.006154625,0.007578225,24294.6762141968,#17BECF,0.007328007,0.005353593
2016-04-16,0.00651,0.00651,0.006276,0.006421,0.0061345,0.007543025,10827.4961597542,#17BECF,0.0070067331,0.0055176669
2016-04-17,0.006499,0.006605,0.006488,0.006499,0.006160875,0.007506775,8429.2968148946,#7F7F7F,0.0068618351,0.0055873649
2016-04-18,0.006987,0.007194,0.006503,0.006503,0.006292125,0.00748005,152596.2501789037,#17BECF,0.0070121099,0.0055002901
2016-04-19,0.007118,0.007157,0.006982,0.006987,0.006425875,0.00745325,59884.3776341669,#17BECF,0.0072721636,0.0054062364
2016-04-20,0.007244,0.007259,0.007019,0.007117,0.00659575,0.007414275,179645.2236333517,#17BECF,0.0075122309,0.0054275691
2016-04-21,0.007433,0.007536,0.007265,0.007265,0.006813,0.0073826,136093.0983452173,#17BECF,0.0077635355,0.0054532645
2016-04-22,0.007284,0.007439,0.007275,0.007439,0.006937375,0.007348825,131201.8121911038,#7F7F7F,0.0078517629,0.0056448371
2016-04-23,0.007346,0.007365,0.007282,0.007282,0.007052625,0.0073205,47052.8178600599,#17BECF,0.007786426,0.006040374
2016-04-24,0.007251,0.00735,0.007223,0.007344,0.00714525,0.007297125,65132.2576196387,#7F7F7F,0.0077831765,0.0062360235
2016-04-25,0.007283,0.007308,0.007234,0.00725,0.00724325,0.00727475,83100.2334202938,#17BECF,0.0077636578,0.0064273422
2016-04-26,0.007095,0.007293,0.007095,0.007279,0.00725675,0.00724495,124718.6751233263,#7F7F7F,0.0076820766,0.0066259234
2016-04-27,0.006725,0.007094,0.006725,0.007094,0.007207625,0.0072101,118525.0557620818,#7F7F7F,0.0075861279,0.0067670721
2016-04-28,0.006686,0.006724,0.006666,0.00672,0.007137875,0.00717685,112604.247681723,#7F7F7F,0.0076511603,0.0066418397
2016-04-29,0.006759,0.006759,0.006671,0.006689,0.007053625,0.007146825,79635.0051782808,#17BECF,0.0076721417,0.0065490583
2016-04-30,0.006812,0.006849,0.006761,0.006761,0.006994625,0.00711595,59618.7610099824,#17BECF,0.007649425,0.006485375
2016-05-01,0.006791,0.006819,0.006789,0.006812,0.00692525,0.007082975,35596.083051097,#7F7F7F,0.0075463233,0.0064600767
2016-05-02,0.006714,0.006803,0.006712,0.006791,0.006858125,0.007042525,87254.3938039917,#7F7F7F,0.0074778681,0.0064145319
2016-05-03,0.00656,0.006717,0.006555,0.006716,0.00676775,0.007000775,50171.493902439,#7F7F7F,0.0073680622,0.0063671378
2016-05-04,0.006323,0.00656,0.006307,0.006558,0.00667125,0.006954075,89127.9455954452,#7F7F7F,0.0073026954,0.0062469046
2016-05-05,0.006193,0.006324,0.006187,0.006323,0.00660475,0.00690725,82219.92572259,#7F7F7F,0.0071771944,0.0061544056
2016-05-06,0.006399,0.0064,0.006188,0.006198,0.006568875,0.0068665,106318.7998124707,#17BECF,0.0070318133,0.0061605867
2016-05-07,0.00649,0.006496,0.006395,0.006395,0.00653525,0.00683965,54165.9476117103,#17BECF,0.0070027512,0.0061426488
2016-05-08,0.006404,0.006492,0.006403,0.00649,0.00648425,0.0068106,60886.0087445347,#7F7F7F,0.0069784967,0.0061105033
2016-05-09,0.006399,0.006407,0.006386,0.006402,0.00643525,0.006787275,54884.9820284419,#7F7F7F,0.0069226897,0.0060943103
2016-05-10,0.006272,0.006399,0.00627,0.006399,0.00638,0.0067593,64460.299744898,#7F7F7F,0.0068320091,0.0060769909
2016-05-11,0.006189,0.006277,0.006186,0.006272,0.006333625,0.006728575,77025.0444336727,#7F7F7F,0.0067220344,0.0060665656
2016-05-12,0.006167,0.006188,0.006153,0.006188,0.006314125,0.006695225,58844.8191989622,#7F7F7F,0.0066072718,0.0060719282
2016-05-13,0.006109,0.00619,0.006105,0.006167,0.006303625,0.006660375,78260.7628089704,#7F7F7F,0.0065487689,0.0060402311
2016-05-14,0.006073,0.006116,0.006033,0.006111,0.006262875,0.006624925,45135.3532027005,#7F7F7F,0.0065581509,0.0059808491
2016-05-15,0.006061,0.006075,0.006006,0.006072,0.00620925,0.0065896,50259.1981521201,#7F7F7F,0.0065713634,0.0059412366
2016-05-16,0.006022,0.00607,0.006018,0.006061,0.0061615,0.00655775,64699.6014613085,#7F7F7F,0.0065476838,0.0058895162
2016-05-17,0.006023,0.00606,0.006022,0.006022,0.0061145,0.00653645,53129.0054789972,#17BECF,0.0064597726,0.0058840274
2016-05-18,0.006028,0.006052,0.006016,0.006022,0.006084,0.006520375,116333.1121433311,#17BECF,0.0063829927,0.0058856073
2016-05-19,0.006032,0.006042,0.005988,0.006025,0.006064375,0.006513975,132129.476127321,#17BECF,0.0062689844,0.0059262156
2016-05-20,0.006084,0.006084,0.00602,0.006028,0.006054,0.00651765,90304.5693622617,#17BECF,0.0061986584,0.0059589416
2016-05-21,0.00599,0.006098,0.005988,0.00609,0.006039125,0.0065162,36374.6243739566,#7F7F7F,0.006162405,0.005955395
2016-05-22,0.005936,0.005992,0.005933,0.005989,0.006022,0.006517475,46118.2614555256,#7F7F7F,0.0061351034,0.0059364966
2016-05-23,0.005909,0.005936,0.005905,0.005935,0.006003,0.006522825,85874.0903706211,#7F7F7F,0.0061291482,0.0059024518
2016-05-24,0.005962,0.005964,0.005898,0.005911,0.0059955,0.00651465,79110.8688359611,#17BECF,0.0061148476,0.0058945524
2016-05-25,0.005756,0.005965,0.005754,0.005962,0.005962125,0.00649795,89840.8617095205,#7F7F7F,0.0061588048,0.0057895952
2016-05-26,0.005669,0.005757,0.005641,0.005757,0.00591725,0.006476925,119729.0527429882,#7F7F7F,0.0062014337,0.0056763663
2016-05-27,0.005679,0.005706,0.00565,0.00567,0.005873125,0.006456425,189075.5414685684,#17BECF,0.0062054027,0.0056035973
2016-05-28,0.005682,0.005738,0.005659,0.005676,0.005822875,0.0064238,156621.084125308,#17BECF,0.0061868317,0.0055529683
2016-05-29,0.005662,0.005729,0.005614,0.005682,0.005781875,0.0063874,146494.5249028612,#7F7F7F,0.0061521066,0.0055136934
