"total_audioBitRateIncoming, x; total_audioBitRateOutgoing, x; total_videoBitRateIncoming, x; total_videoBitRateOutgoing, x; total_callLegsActive, x; cmsc1.customer.com_audioBitRateIncoming, x; cmsc1.customer.com_audioBitRateOutgoing, x; cmsc1.customer.com_videoBitRateIncoming, x; cmsc1.customer.com_videoBitRateOutgoing, x; cmsc2.customer.com_audioBitRateIncoming, x; cmsc2.customer.com_audioBitRateOutgoing, x; cmsc2.customer.com_videoBitRateIncoming, x; cmsc2.customer.com_videoBitRateOutgoing, x; cmsc3.customer.com_audioBitRateIncoming, x; cmsc3.customer.com_audioBitRateOutgoing, x; cmsc3.customer.com_videoBitRateIncoming, x; cmsc3.customer.com_videoBitRateOutgoing, x; cmsc4.customer.com_audioBitRateIncoming, x; cmsc4.customer.com_audioBitRateOutgoing, x; cmsc4.customer.com_videoBitRateIncoming, x; cmsc4.customer.com_videoBitRateOutgoing, x","total_audioBitRateIncoming, y","total_audioBitRateOutgoing, y","total_videoBitRateIncoming, y","total_videoBitRateOutgoing, y","total_callLegsActive, y","cmsc1.customer.com_audioBitRateIncoming, y","cmsc1.customer.com_audioBitRateOutgoing, y","cmsc1.customer.com_videoBitRateIncoming, y","cmsc1.customer.com_videoBitRateOutgoing, y","cmsc2.customer.com_audioBitRateIncoming, y","cmsc2.customer.com_audioBitRateOutgoing, y","cmsc2.customer.com_videoBitRateIncoming, y","cmsc2.customer.com_videoBitRateOutgoing, y","cmsc3.customer.com_audioBitRateIncoming, y","cmsc3.customer.com_audioBitRateOutgoing, y","cmsc3.customer.com_videoBitRateIncoming, y","cmsc3.customer.com_videoBitRateOutgoing, y","cmsc4.customer.com_audioBitRateIncoming, y","cmsc4.customer.com_audioBitRateOutgoing, y","cmsc4.customer.com_videoBitRateIncoming, y","cmsc4.customer.com_videoBitRateOutgoing, y"
2018-01-10 03:24:16,824135,842942,214079,540540,13,343828.0,340101.0,48300.0,165188.0,411622.0,406771.0,60882.0,218117.0,0.0,0.0,0.0,0.0,68685.0,96070.0,104897.0,157235.0
2018-01-10 03:24:36,826983,843580,213136,455895,13,343793.0,339828.0,48120.0,168929.0,414139.0,407647.0,62183.0,223694.0,0.0,0.0,0.0,0.0,69051.0,96105.0,102833.0,63272.0
2018-01-10 03:24:56,823768,844417,208018,541320,13,343796.0,341117.0,48090.0,163235.0,411333.0,406820.0,61522.0,220874.0,0.0,0.0,0.0,0.0,68639.0,96480.0,98406.0,157211.0
2018-01-10 03:25:18,825925,843950,232428,514457,13,344370.0,339828.0,48479.0,169186.0,412893.0,408324.0,61666.0,237156.0,0.0,0.0,0.0,0.0,68662.0,95798.0,122283.0,108115.0
2018-01-10 03:25:36,825223,844366,212561,597097,13,344386.0,340485.0,47864.0,278515.0,412129.0,408042.0,60297.0,258233.0,0.0,0.0,0.0,0.0,68708.0,95839.0,104400.0,60349.0
2018-01-10 03:25:55,823959,843515,205628,450522,13,343016.0,339794.0,47887.0,163775.0,412281.0,407489.0,60489.0,223978.0,0.0,0.0,0.0,0.0,68662.0,96232.0,97252.0,62769.0
2018-01-10 03:26:15,827107,845274,207316,462976,13,344538.0,340835.0,47593.0,171371.0,413838.0,408521.0,61321.0,227610.0,0.0,0.0,0.0,0.0,68731.0,95918.0,98402.0,63995.0
2018-01-10 03:26:35,823457,842148,211834,452777,13,343320.0,339229.0,47642.0,171117.0,411406.0,407029.0,60655.0,222552.0,0.0,0.0,0.0,0.0,68731.0,95890.0,103537.0,59108.0
2018-01-10 03:26:56,826415,844420,213083,443229,13,344473.0,341252.0,47952.0,161771.0,413303.0,407419.0,62840.0,223014.0,0.0,0.0,0.0,0.0,68639.0,95749.0,102291.0,58444.0
2018-01-10 03:27:16,823920,842101,238112,719556,13,343440.0,338933.0,47955.0,169383.0,411314.0,407315.0,60588.0,362219.0,0.0,0.0,0.0,0.0,69166.0,95853.0,129569.0,187954.0
2018-01-10 03:27:36,825686,842912,211360,608057,13,343313.0,340347.0,47388.0,285900.0,413813.0,406948.0,61098.0,255903.0,0.0,0.0,0.0,0.0,68560.0,95617.0,102874.0,66254.0
2018-01-10 03:27:55,825439,843897,215853,450910,13,343250.0,339500.0,47115.0,165157.0,413389.0,407836.0,60326.0,217984.0,0.0,0.0,0.0,0.0,68800.0,96561.0,108412.0,67769.0
2018-01-10 03:28:16,825513,845409,208466,459508,13,343122.0,340427.0,46908.0,169896.0,413077.0,408293.0,59975.0,224998.0,0.0,0.0,0.0,0.0,69314.0,96689.0,101583.0,64614.0
2018-01-10 03:28:35,828172,842630,210000,460621,13,345802.0,340155.0,47162.0,167844.0,413639.0,406447.0,60789.0,226020.0,0.0,0.0,0.0,0.0,68731.0,96028.0,102049.0,66757.0
2018-01-10 03:28:55,827589,843515,207007,453762,13,343631.0,339828.0,47240.0,170105.0,415330.0,407077.0,60400.0,222590.0,0.0,0.0,0.0,0.0,68628.0,96610.0,99367.0,61067.0
2018-01-10 03:29:16,825656,842981,267949,718574,13,343116.0,339681.0,46858.0,171246.0,413980.0,407088.0,59136.0,372866.0,0.0,0.0,0.0,0.0,68560.0,96212.0,161955.0,174462.0
2018-01-10 03:29:35,824591,844315,214577,590318,13,343013.0,339818.0,47419.0,273147.0,412882.0,408002.0,61151.0,253526.0,0.0,0.0,0.0,0.0,68696.0,96495.0,106007.0,63645.0
2018-01-10 03:29:56,825137,843324,212630,587524,13,343548.0,339839.0,47617.0,167158.0,413029.0,407779.0,60645.0,220582.0,0.0,0.0,0.0,0.0,68560.0,95706.0,104368.0,199784.0
2018-01-10 03:30:17,824696,842859,217463,449946,13,343719.0,340212.0,47320.0,173992.0,412315.0,406797.0,62216.0,219995.0,0.0,0.0,0.0,0.0,68662.0,95850.0,107927.0,55959.0
2018-01-10 03:30:37,826998,844126,212600,444340,13,344290.0,339759.0,47569.0,167326.0,414183.0,408756.0,61956.0,214835.0,0.0,0.0,0.0,0.0,68525.0,95611.0,103075.0,62179.0
2018-01-10 03:30:55,826158,844314,210475,453139,13,343883.0,341375.0,47105.0,167556.0,412892.0,407786.0,59335.0,219848.0,0.0,0.0,0.0,0.0,69383.0,95153.0,104035.0,65735.0
2018-01-10 03:31:15,828009,844485,424420,700377,13,344901.0,339772.0,47837.0,170602.0,414377.0,408843.0,64836.0,396087.0,0.0,0.0,0.0,0.0,68731.0,95870.0,311747.0,133688.0
2018-01-10 03:31:36,824746,843683,227896,709503,13,343438.0,339320.0,61898.0,270787.0,412612.0,408276.0,69394.0,287072.0,0.0,0.0,0.0,0.0,68696.0,96087.0,96604.0,151644.0
2018-01-10 03:31:57,827163,842127,191661,1013953,13,344913.0,338880.0,60678.0,163075.0,413679.0,407557.0,65122.0,650361.0,0.0,0.0,0.0,0.0,68571.0,95690.0,65861.0,200517.0
2018-01-10 03:32:16,825309,833857,203776,641542,13,343712.0,339241.0,60375.0,171600.0,412866.0,407686.0,64963.0,317804.0,0.0,0.0,0.0,0.0,68731.0,86930.0,78438.0,152138.0
2018-01-10 03:32:35,827236,845293,205847,531514,13,343877.0,340925.0,41662.0,201727.0,414216.0,407820.0,55155.0,258861.0,0.0,0.0,0.0,0.0,69143.0,96548.0,109030.0,70926.0
2018-01-10 03:32:55,824863,844283,202211,512660,13,343372.0,339885.0,42493.0,188467.0,412863.0,408652.0,55675.0,255210.0,0.0,0.0,0.0,0.0,68628.0,95746.0,104043.0,68983.0
2018-01-10 03:33:16,850122,842777,204723,846530,13,343349.0,339116.0,41407.0,191164.0,412437.0,407602.0,53855.0,454736.0,0.0,0.0,0.0,0.0,94336.0,96059.0,109461.0,200630.0
2018-01-10 03:33:35,825113,844156,1101113,1094518,13,343546.0,340778.0,41445.0,280068.0,412939.0,407674.0,855852.0,748727.0,0.0,0.0,0.0,0.0,68628.0,95704.0,203816.0,65723.0
2018-01-10 03:33:55,826390,844182,329716,535303,13,343996.0,339592.0,41762.0,177561.0,413218.0,408364.0,55893.0,320735.0,0.0,0.0,0.0,0.0,69176.0,96226.0,232061.0,37007.0
2018-01-10 03:34:16,824522,843855,199228,467196,13,342869.0,340302.0,41915.0,170266.0,412922.0,407435.0,54015.0,227899.0,0.0,0.0,0.0,0.0,68731.0,96118.0,103298.0,69031.0
2018-01-10 03:34:35,825660,842576,205497,457488,13,343942.0,339568.0,41958.0,174535.0,413090.0,407272.0,60048.0,220057.0,0.0,0.0,0.0,0.0,68628.0,95736.0,103491.0,62896.0
2018-01-10 03:35:00,826808,843649,196374,578272,13,343866.0,339592.0,42262.0,171006.0,414348.0,408373.0,54176.0,221855.0,0.0,0.0,0.0,0.0,68594.0,95684.0,99936.0,185411.0
2018-01-10 03:35:16,827671,847229,310736,618157,13,345425.0,341638.0,41669.0,170714.0,413515.0,409274.0,53316.0,328812.0,0.0,0.0,0.0,0.0,68731.0,96317.0,215751.0,118631.0
2018-01-10 03:35:35,824983,845164,1759518,1101802,13,343532.0,340461.0,42135.0,272673.0,412789.0,408942.0,1082092.0,631102.0,0.0,0.0,0.0,0.0,68662.0,95761.0,635291.0,198027.0
2018-01-10 03:35:55,828203,844466,203893,425294,13,344665.0,340867.0,42457.0,166040.0,412272.0,407973.0,58346.0,224074.0,0.0,0.0,0.0,0.0,71266.0,95626.0,103090.0,35180.0
2018-01-10 03:36:16,824631,843046,193010,457749,13,343002.0,339467.0,42239.0,172085.0,412315.0,407819.0,52523.0,228424.0,0.0,0.0,0.0,0.0,69314.0,95760.0,98248.0,57240.0
2018-01-10 03:36:36,824659,843942,210888,456264,13,343862.0,340508.0,41684.0,167628.0,411448.0,406954.0,55622.0,227355.0,0.0,0.0,0.0,0.0,69349.0,96480.0,113582.0,61281.0
2018-01-10 03:36:55,825385,844602,270935,517911,13,343455.0,340757.0,40947.0,164019.0,412581.0,407334.0,60729.0,204971.0,0.0,0.0,0.0,0.0,69349.0,96511.0,169259.0,148921.0
2018-01-10 03:37:16,829076,845051,337810,737386,13,345145.0,340608.0,40905.0,170272.0,415371.0,408519.0,58386.0,393415.0,0.0,0.0,0.0,0.0,68560.0,95924.0,238519.0,173699.0
2018-01-10 03:37:37,825574,842709,202172,591969,13,343931.0,339478.0,40968.0,240654.0,412329.0,407510.0,55403.0,288811.0,0.0,0.0,0.0,0.0,69314.0,95721.0,105801.0,62504.0
2018-01-10 03:37:57,825450,844586,1862797,740962,13,343846.0,341140.0,41094.0,167748.0,412908.0,407666.0,1095840.0,357773.0,0.0,0.0,0.0,0.0,68696.0,95780.0,725863.0,215441.0
2018-01-10 03:38:15,826378,844861,203347,449003,13,344931.0,339694.0,40986.0,167867.0,412235.0,408853.0,57289.0,222383.0,0.0,0.0,0.0,0.0,69212.0,96314.0,105072.0,58753.0
2018-01-10 03:38:37,825368,844638,526382,538275,13,342935.0,340359.0,40918.0,162189.0,413290.0,407805.0,54969.0,223344.0,0.0,0.0,0.0,0.0,69143.0,96474.0,430495.0,152742.0
2018-01-10 03:38:58,822116,841166,193557,467324,13,344380.0,339987.0,40210.0,171216.0,409040.0,405413.0,54242.0,220551.0,0.0,0.0,0.0,0.0,68696.0,95766.0,99105.0,75557.0
2018-01-10 03:39:15,824858,844110,145960,528063,13,343326.0,339569.0,40027.0,172294.0,412218.0,408606.0,57073.0,236492.0,0.0,0.0,0.0,0.0,69314.0,95935.0,48860.0,119277.0
2018-01-10 03:39:38,826869,846278,205532,628773,13,344900.0,341356.0,40255.0,271110.0,413375.0,409176.0,57990.0,292402.0,0.0,0.0,0.0,0.0,68594.0,95746.0,107287.0,65261.0
2018-01-10 03:39:58,824495,843819,208625,630337,13,343951.0,340427.0,39870.0,164708.0,412501.0,407488.0,54671.0,238905.0,0.0,0.0,0.0,0.0,68043.0,95904.0,114084.0,226724.0
2018-01-10 03:40:16,825422,844197,207293,517877,13,344925.0,341174.0,39903.0,169586.0,411835.0,407243.0,57854.0,225078.0,0.0,0.0,0.0,0.0,68662.0,95780.0,109536.0,123213.0
2018-01-10 03:40:35,824305,844410,200511,465918,13,343582.0,340021.0,39732.0,170292.0,412027.0,408575.0,56144.0,230091.0,0.0,0.0,0.0,0.0,68696.0,95814.0,104635.0,65535.0
2018-01-10 03:40:55,825181,844868,234838,516009,13,343152.0,339659.0,40058.0,174900.0,413469.0,408797.0,53656.0,245078.0,0.0,0.0,0.0,0.0,68560.0,96412.0,141124.0,96031.0
2018-01-10 03:41:15,826335,844447,209640,560127,13,344768.0,340348.0,39952.0,171618.0,413019.0,407938.0,56951.0,311989.0,0.0,0.0,0.0,0.0,68548.0,96161.0,112737.0,76520.0
2018-01-10 03:41:35,826968,845436,200923,663901,13,345515.0,340428.0,40534.0,274902.0,412905.0,409363.0,54908.0,326795.0,0.0,0.0,0.0,0.0,68548.0,95645.0,105481.0,62204.0
2018-01-10 03:41:56,824028,844324,197086,444391,13,343177.0,339217.0,40039.0,163183.0,412189.0,408684.0,51674.0,220207.0,0.0,0.0,0.0,0.0,68662.0,96423.0,105373.0,61001.0
2018-01-10 03:42:16,824727,844012,198800,456861,13,343541.0,339907.0,40326.0,167515.0,412478.0,408201.0,54816.0,224152.0,0.0,0.0,0.0,0.0,68708.0,95904.0,103658.0,65194.0
2018-01-10 03:42:36,816626,842912,190256,532988,13,343352.0,339907.0,40003.0,168403.0,405895.0,407152.0,53436.0,214016.0,0.0,0.0,0.0,0.0,67379.0,95853.0,96817.0,150569.0
2018-01-10 03:42:55,826439,842451,197056,435225,13,344905.0,339465.0,40292.0,167178.0,412460.0,406995.0,52617.0,215237.0,0.0,0.0,0.0,0.0,69074.0,95991.0,104147.0,52810.0
2018-01-10 03:43:15,825401,842761,190752,597488,13,343829.0,339422.0,40009.0,163431.0,412876.0,407503.0,52971.0,319391.0,0.0,0.0,0.0,0.0,68696.0,95836.0,97772.0,114666.0
2018-01-10 03:43:35,824872,844104,195321,640705,13,344354.0,339546.0,40011.0,263977.0,411787.0,408673.0,52230.0,320866.0,0.0,0.0,0.0,0.0,68731.0,95885.0,103080.0,55862.0
2018-01-10 03:43:55,828712,845252,196526,449497,13,344540.0,340552.0,40022.0,168119.0,415476.0,408012.0,53358.0,224293.0,0.0,0.0,0.0,0.0,68696.0,96688.0,103146.0,57085.0
2018-01-10 03:44:15,824684,843227,193907,443139,13,343511.0,339647.0,39873.0,164153.0,412373.0,407676.0,52802.0,214500.0,0.0,0.0,0.0,0.0,68800.0,95904.0,101232.0,64486.0
2018-01-10 03:44:37,826557,843467,195643,456262,13,345585.0,339783.0,40000.0,171043.0,412447.0,407438.0,52848.0,225727.0,0.0,0.0,0.0,0.0,68525.0,96246.0,102795.0,59492.0
2018-01-10 03:44:55,827700,845474,198562,448861,13,344506.0,340438.0,39748.0,170774.0,413741.0,409334.0,56773.0,220244.0,0.0,0.0,0.0,0.0,69453.0,95702.0,102041.0,57843.0
2018-01-10 03:45:15,825186,842528,225123,548394,13,343766.0,339253.0,56189.0,168787.0,412689.0,407433.0,67269.0,312773.0,0.0,0.0,0.0,0.0,68731.0,95842.0,101665.0,66834.0
2018-01-10 03:45:35,825049,843070,227844,664834,13,343987.0,339219.0,56698.0,274678.0,412297.0,407985.0,65557.0,328347.0,0.0,0.0,0.0,0.0,68765.0,95866.0,105589.0,61809.0
2018-01-10 03:45:55,825599,843321,231882,453179,13,345032.0,339444.0,56024.0,166913.0,411871.0,407198.0,64144.0,224479.0,0.0,0.0,0.0,0.0,68696.0,96679.0,111714.0,61787.0
2018-01-10 03:46:15,825835,843602,227181,463755,13,343856.0,339016.0,56724.0,173498.0,413214.0,408059.0,64608.0,227885.0,0.0,0.0,0.0,0.0,68765.0,96527.0,105849.0,62372.0
2018-01-10 03:46:35,825991,843437,217635,450962,13,344070.0,340291.0,54506.0,167277.0,412607.0,407425.0,60614.0,220946.0,0.0,0.0,0.0,0.0,69314.0,95721.0,102515.0,62739.0
2018-01-10 03:46:55,823481,844543,228619,459213,13,343410.0,340291.0,51823.0,157586.0,411306.0,408362.0,69546.0,229456.0,0.0,0.0,0.0,0.0,68765.0,95890.0,107250.0,72171.0
2018-01-10 03:47:16,825555,844723,1535240,1071283,13,343248.0,339219.0,52069.0,172065.0,413542.0,408772.0,719168.0,770124.0,0.0,0.0,0.0,0.0,68765.0,96732.0,764003.0,129094.0
2018-01-10 03:47:38,828075,845056,204413,700564,13,344488.0,340981.0,42203.0,299485.0,414822.0,408179.0,48243.0,349829.0,0.0,0.0,0.0,0.0,68765.0,95896.0,113967.0,51250.0
2018-01-10 03:47:55,826028,844114,143636,638679,13,343680.0,340484.0,39827.0,185142.0,413709.0,407873.0,54930.0,444314.0,0.0,0.0,0.0,0.0,68639.0,95757.0,48879.0,9223.0
2018-01-10 03:48:16,825190,842716,199208,474809,13,344473.0,339149.0,39830.0,183166.0,412100.0,407096.0,53698.0,231373.0,0.0,0.0,0.0,0.0,68617.0,96471.0,105680.0,60270.0
2018-01-10 03:48:35,826313,844278,307919,601773,13,343694.0,339997.0,41954.0,183121.0,413819.0,408405.0,60094.0,297965.0,0.0,0.0,0.0,0.0,68800.0,95876.0,205871.0,120687.0
2018-01-10 03:48:55,824422,842161,205759,488267,13,343278.0,339070.0,42882.0,186176.0,412482.0,406962.0,59343.0,230933.0,0.0,0.0,0.0,0.0,68662.0,96129.0,103534.0,71158.0
2018-01-10 03:49:15,824834,843341,208935,648619,13,343476.0,339454.0,43837.0,158923.0,412627.0,408059.0,58019.0,345657.0,0.0,0.0,0.0,0.0,68731.0,95828.0,107079.0,144039.0
2018-01-10 03:49:35,825320,843748,272753,836652,13,343046.0,340810.0,46260.0,265665.0,412821.0,407000.0,54660.0,414219.0,0.0,0.0,0.0,0.0,69453.0,95938.0,171833.0,156768.0
2018-01-10 03:49:56,825323,844061,207752,487000,13,343958.0,340098.0,45052.0,167130.0,412726.0,407726.0,52060.0,242667.0,0.0,0.0,0.0,0.0,68639.0,96237.0,110640.0,77203.0
2018-01-10 03:50:17,826314,844218,202780,441752,13,344527.0,339920.0,45253.0,170597.0,412690.0,407790.0,53536.0,217265.0,0.0,0.0,0.0,0.0,69097.0,96508.0,103991.0,53890.0
2018-01-10 03:50:35,825403,843956,192507,451601,13,344096.0,339840.0,42625.0,163664.0,412804.0,407778.0,50810.0,219419.0,0.0,0.0,0.0,0.0,68503.0,96338.0,99072.0,68518.0
2018-01-10 03:50:56,827117,843569,141142,458580,13,345546.0,340484.0,42066.0,167500.0,412863.0,407218.0,51894.0,210041.0,0.0,0.0,0.0,0.0,68708.0,95867.0,47182.0,81039.0
2018-01-10 03:51:15,825819,843697,202329,658620,13,344015.0,340089.0,42184.0,167549.0,413279.0,407949.0,55149.0,347444.0,0.0,0.0,0.0,0.0,68525.0,95659.0,104996.0,143627.0
2018-01-10 03:51:37,825417,843151,195824,800127,13,344366.0,339874.0,41408.0,266884.0,412451.0,408010.0,54576.0,322501.0,0.0,0.0,0.0,0.0,68600.0,95267.0,99840.0,210742.0
2018-01-10 03:51:55,824671,843380,198204,448017,13,343706.0,340370.0,41153.0,160726.0,411891.0,407270.0,54095.0,223065.0,0.0,0.0,0.0,0.0,69074.0,95740.0,102956.0,64226.0
2018-01-10 03:52:15,826147,842859,207362,549646,13,343748.0,339388.0,41238.0,174310.0,413805.0,407741.0,54492.0,291088.0,0.0,0.0,0.0,0.0,68594.0,95730.0,111632.0,84248.0
2018-01-10 03:52:35,826363,842848,200654,455312,13,343877.0,339794.0,41216.0,167642.0,413858.0,407274.0,51418.0,229453.0,0.0,0.0,0.0,0.0,68628.0,95780.0,108020.0,58217.0
2018-01-10 03:52:55,823852,844236,207430,477970,13,343455.0,340237.0,41266.0,171085.0,411701.0,407318.0,56180.0,235741.0,0.0,0.0,0.0,0.0,68696.0,96681.0,109984.0,71144.0
2018-01-10 03:53:15,825463,842746,199846,569019,13,344403.0,338991.0,41218.0,171858.0,412329.0,407904.0,57163.0,323798.0,0.0,0.0,0.0,0.0,68731.0,95851.0,101465.0,73363.0
2018-01-10 03:53:35,826239,845238,205815,677690,13,343740.0,340870.0,41902.0,270843.0,413837.0,407910.0,59222.0,335574.0,0.0,0.0,0.0,0.0,68662.0,96458.0,104691.0,71273.0
2018-01-10 03:53:55,822859,844064,207247,489942,13,344290.0,339717.0,42226.0,169174.0,409907.0,407734.0,60359.0,257344.0,0.0,0.0,0.0,0.0,68662.0,96613.0,104662.0,63424.0
2018-01-10 03:54:15,825025,843366,148130,384206,13,343802.0,340315.0,41414.0,172316.0,412492.0,407209.0,56496.0,201486.0,0.0,0.0,0.0,0.0,68731.0,95842.0,50220.0,10404.0
2018-01-10 03:54:35,826032,843924,203615,452272,13,344837.0,340144.0,41889.0,171907.0,412395.0,407693.0,56734.0,222267.0,0.0,0.0,0.0,0.0,68800.0,96087.0,104992.0,58098.0
2018-01-10 03:54:55,825798,842713,215202,572824,13,343272.0,339862.0,41869.0,217456.0,413830.0,407730.0,60345.0,274541.0,0.0,0.0,0.0,0.0,68696.0,95121.0,112988.0,80827.0
2018-01-10 03:55:16,827089,844080,204541,549900,13,344335.0,340913.0,42197.0,168750.0,413336.0,407316.0,54329.0,321380.0,0.0,0.0,0.0,0.0,69418.0,95851.0,108015.0,59770.0
2018-01-10 03:55:35,825628,846072,212168,682753,13,344360.0,340699.0,41998.0,254016.0,412674.0,409641.0,60163.0,354912.0,0.0,0.0,0.0,0.0,68594.0,95732.0,110007.0,73825.0
2018-01-10 03:55:56,826774,844858,209319,473371,13,345395.0,340213.0,41929.0,166441.0,412717.0,408101.0,57131.0,247755.0,0.0,0.0,0.0,0.0,68662.0,96544.0,110259.0,59175.0
2018-01-10 03:56:15,826835,845485,199832,456437,13,344420.0,340732.0,41944.0,168514.0,413821.0,408397.0,58465.0,223466.0,0.0,0.0,0.0,0.0,68594.0,96356.0,99423.0,64457.0
2018-01-10 03:56:36,826106,844061,144655,545208,13,344330.0,339929.0,41712.0,165783.0,412633.0,408310.0,55508.0,287586.0,0.0,0.0,0.0,0.0,69143.0,95822.0,47435.0,91839.0
2018-01-10 03:56:56,827023,843765,198287,452901,13,343591.0,340044.0,42041.0,167337.0,414724.0,407859.0,53642.0,219056.0,0.0,0.0,0.0,0.0,68708.0,95862.0,102604.0,66508.0
2018-01-10 03:57:17,825439,845409,205396,694807,13,344130.0,339116.0,41884.0,170248.0,412373.0,410131.0,52871.0,362046.0,0.0,0.0,0.0,0.0,68936.0,96162.0,110641.0,162513.0
2018-01-10 03:57:38,790470,805454,147849,537845,13,342930.0,339907.0,42518.0,277996.0,402878.0,407659.0,45663.0,222857.0,0.0,0.0,0.0,0.0,44662.0,57888.0,59668.0,36992.0
2018-01-10 03:57:55,826184,845174,200963,472548,13,343486.0,340586.0,41856.0,167749.0,413578.0,408766.0,53897.0,241991.0,0.0,0.0,0.0,0.0,69120.0,95822.0,105210.0,62808.0
2018-01-10 03:58:16,826326,842831,141028,537686,13,343107.0,339071.0,41802.0,168039.0,414488.0,407884.0,51476.0,269113.0,0.0,0.0,0.0,0.0,68731.0,95876.0,47750.0,100534.0
2018-01-10 03:58:35,824812,846333,361609,525367,13,344157.0,339049.0,41848.0,164418.0,411959.0,411456.0,61016.0,332864.0,0.0,0.0,0.0,0.0,68696.0,95828.0,258745.0,28085.0
2018-01-10 03:58:57,824606,844320,263266,708509,13,343503.0,339160.0,59796.0,166096.0,412486.0,408722.0,69509.0,343683.0,0.0,0.0,0.0,0.0,68617.0,96438.0,133961.0,198730.0
2018-01-10 03:59:15,825250,844895,911528,877637,13,344234.0,339930.0,61494.0,170110.0,412354.0,408312.0,280537.0,552548.0,0.0,0.0,0.0,0.0,68662.0,96653.0,569497.0,154979.0
2018-01-10 03:59:36,825029,843311,235429,631857,13,344639.0,340878.0,58374.0,265314.0,412278.0,406495.0,72799.0,308785.0,0.0,0.0,0.0,0.0,68112.0,95938.0,104256.0,57758.0
2018-01-10 03:59:55,825236,844514,238245,464653,13,344104.0,340281.0,57767.0,167377.0,412504.0,408338.0,73653.0,242857.0,0.0,0.0,0.0,0.0,68628.0,95895.0,106825.0,54419.0
2018-01-10 04:00:15,827932,845022,234628,459802,13,344388.0,341029.0,56359.0,173066.0,414161.0,407485.0,73758.0,222805.0,0.0,0.0,0.0,0.0,69383.0,96508.0,104511.0,63931.0
2018-01-10 04:00:35,823478,842506,222415,443871,13,342825.0,340133.0,53192.0,167307.0,412093.0,406509.0,69684.0,220505.0,0.0,0.0,0.0,0.0,68560.0,95864.0,99539.0,56059.0
2018-01-10 04:00:55,825115,842872,237738,604165,13,343789.0,339580.0,53161.0,202430.0,411943.0,407478.0,69624.0,317754.0,0.0,0.0,0.0,0.0,69383.0,95814.0,114953.0,83981.0
2018-01-10 04:01:16,816617,841481,223210,531188,13,343237.0,338855.0,53196.0,167296.0,411707.0,409046.0,69899.0,303460.0,0.0,0.0,0.0,0.0,61673.0,93580.0,100115.0,60432.0
2018-01-10 04:01:35,826389,842577,233003,652966,13,344679.0,339479.0,56011.0,272083.0,412910.0,406895.0,70480.0,320961.0,0.0,0.0,0.0,0.0,68800.0,96203.0,106512.0,59922.0
2018-01-10 04:01:55,823703,843359,329728,516241,13,343606.0,339478.0,55605.0,167716.0,411606.0,407613.0,69905.0,214767.0,0.0,0.0,0.0,0.0,68491.0,96268.0,204218.0,133758.0
2018-01-10 04:02:15,826947,842489,234822,442661,13,344662.0,339579.0,56261.0,169620.0,413646.0,406916.0,69011.0,220452.0,0.0,0.0,0.0,0.0,68639.0,95994.0,109550.0,52589.0
2018-01-10 04:02:36,826962,845262,190839,519164,13,345413.0,342011.0,44068.0,198179.0,412841.0,407389.0,54368.0,256382.0,0.0,0.0,0.0,0.0,68708.0,95862.0,92403.0,64603.0
2018-01-10 04:02:55,827314,845928,807463,891233,13,344506.0,339906.0,44558.0,182971.0,414191.0,409858.0,662163.0,602578.0,0.0,0.0,0.0,0.0,68617.0,96164.0,100742.0,105684.0
2018-01-10 04:03:15,825068,845381,209555,621523,13,344006.0,340631.0,47072.0,184344.0,412354.0,408906.0,59667.0,370888.0,0.0,0.0,0.0,0.0,68708.0,95844.0,102816.0,66291.0
2018-01-10 04:03:35,825816,844943,151256,1479772,13,344588.0,340539.0,43571.0,243613.0,412566.0,408596.0,58780.0,979333.0,0.0,0.0,0.0,0.0,68662.0,95808.0,48905.0,256826.0
2018-01-10 04:03:55,828748,845003,208095,502974,13,344169.0,340892.0,43131.0,168093.0,415230.0,408351.0,56873.0,270751.0,0.0,0.0,0.0,0.0,69349.0,95760.0,108091.0,64130.0
2018-01-10 04:04:15,824654,843427,203507,454712,13,343616.0,340212.0,42417.0,166590.0,412238.0,407243.0,58330.0,232136.0,0.0,0.0,0.0,0.0,68800.0,95972.0,102760.0,55986.0
2018-01-10 04:04:38,824567,842643,149765,1135910,13,343786.0,339048.0,42621.0,171047.0,412119.0,407848.0,59824.0,790955.0,0.0,0.0,0.0,0.0,68662.0,95747.0,47320.0,173908.0
2018-01-10 04:04:55,880811,864200,250398,532257,13,344705.0,341444.0,42825.0,217129.0,433266.0,409470.0,58342.0,217480.0,0.0,0.0,0.0,0.0,102840.0,113286.0,149231.0,97648.0
2018-01-10 04:05:15,824582,844785,210921,585563,13,343088.0,339647.0,41922.0,172112.0,412798.0,409254.0,60112.0,355034.0,0.0,0.0,0.0,0.0,68696.0,95884.0,108887.0,58417.0
2018-01-10 04:05:36,826458,845221,549962,1091469,13,344692.0,340598.0,41434.0,241960.0,413206.0,408964.0,452521.0,683325.0,0.0,0.0,0.0,0.0,68560.0,95659.0,56007.0,166184.0
2018-01-10 04:05:58,822633,842776,206411,558268,13,343298.0,339773.0,41195.0,170603.0,410159.0,407234.0,55110.0,311514.0,0.0,0.0,0.0,0.0,69176.0,95769.0,110106.0,76151.0
