"close, x; MA7, x","close, y","MA7, y","close (1), x; MA7 (1), x; ratio, x","close (1), y","MA7 (1), y","ratio, y"
2017-04-18 00:00:00,1120.9,1113.4714285714,2017-04-16 00:00:00,3779873.33,3703762.6700000013,0.0003024029
2017-04-19 00:00:00,1127.8,1112.0857142857,2017-04-17 00:00:00,3572756.98,3689030.6042857156,0.0003029367
2017-04-20 00:00:00,1152.9,1119.2142857143,2017-04-18 00:00:00,3779873.33,3636471.7742857155,0.0003061955
2017-04-21 00:00:00,1158.3,1125.9142857143,2017-04-19 00:00:00,3702204.7,3661521.1285714298,0.0003037223
2017-04-22 00:00:00,1150.0,1133.5,2017-04-20 00:00:00,3598646.52,3705903.202857144,0.0003020085
2017-04-23 00:00:00,1143.4,1138.4,2017-04-21 00:00:00,4323553.74,3809461.3771428587,0.0002955573
2017-04-24 00:00:00,1155.0,1144.0428571429,2017-04-22 00:00:00,3753983.78,3787270.340000002,0.0002992921
2017-04-25 00:00:00,1168.8,1150.8857142857,2017-04-23 00:00:00,3961100.13,3813159.882857145,0.000298545
2017-04-26 00:00:00,1181.8,1158.6,2017-04-24 00:00:00,3210303.37,3761380.795714288,0.000304155
2017-04-27 00:00:00,1213.0,1167.1857142857,2017-04-25 00:00:00,3831652.41,3768777.807142859,0.0003053737
2017-04-28 00:00:00,1210.0,1174.5714285714,2017-04-26 00:00:00,3961100.13,3805762.8685714304,0.0003044331
2017-04-29 00:00:00,1210.6,1183.2285714286,2017-04-27 00:00:00,3814281.63,3836567.884285716,0.0003042265
2017-04-30 00:00:00,1223.9,1194.7285714286,2017-04-28 00:00:00,3528859.19,3723040.0914285737,0.0003154872
2017-05-01 00:00:00,1252.4,1208.6428571429,2017-04-29 00:00:00,4488916.48,3828030.4771428593,0.0003090959
2017-05-02 00:00:00,1317.9,1229.9428571429,2017-04-30 00:00:00,3918071.61,3821883.545714288,0.000312602
2017-05-03 00:00:00,1377.3,1257.8714285714,2017-05-01 00:00:00,3892124.11,3919286.5085714306,0.0003083834
2017-05-04 00:00:00,1383.2,1282.1857142857,2017-05-02 00:00:00,4099704.06,3957579.601428573,0.0003107816
2017-05-05 00:00:00,1374.3,1305.6571428571,2017-05-03 00:00:00,3425069.22,3881003.757142859,0.0003241098
2017-05-06 00:00:00,1403.7,1333.2428571429,2017-05-04 00:00:00,4359179.0,3958846.2385714306,0.0003238786
2017-05-07 00:00:00,1415.1,1360.5571428571,2017-05-05 00:00:00,3347226.73,3932898.744285716,0.0003319834
2017-05-08 00:00:00,1510.0,1397.3571428571,2017-05-06 00:00:00,4359179.0,3914364.81857143,0.0003406026
2017-05-09 00:00:00,1571.3,1433.5571428571,2017-05-07 00:00:00,4333231.51,3973673.375714287,0.0003423928
2017-05-10 00:00:00,1636.3,1470.5571428571,2017-05-08 00:00:00,4670548.93,4084876.921428573,0.0003420806
2017-05-11 00:00:00,1690.1,1514.4,2017-05-09 00:00:00,4021861.58,4073756.5671428586,0.0003519005
2017-05-12 00:00:00,1558.1,1540.6571428571,2017-05-10 00:00:00,4119773.0,4172999.964285716,0.0003523981
2017-05-13 00:00:00,1638.2,1574.1571428571,2017-05-11 00:00:00,3757901.04,4087103.1128571443,0.0003705314
2017-05-14 00:00:00,1641.3,1606.4714285714,2017-05-12 00:00:00,4286790.82,4221326.554285715,0.0003649699
2017-05-15 00:00:00,1600.9,1619.4571428571,2017-05-13 00:00:00,4398136.04,4226891.845714287,0.0003724148
2017-05-16 00:00:00,1608.9,1624.8285714286,2017-05-14 00:00:00,4565153.86,4260023.610000001,0.0003771039
2017-05-17 00:00:00,1649.9,1626.7714285714,2017-05-15 00:00:00,4732171.69,4268826.861428573,0.0003793682
2017-05-18 00:00:00,1702.9,1628.6,2017-05-16 00:00:00,3674392.13,4219188.36857143,0.0003851045
2017-05-19 00:00:00,1750.1,1656.0285714286,2017-05-17 00:00:00,4314627.13,4247024.672857145,0.0003830379
2017-05-20 00:00:00,1804.9,1679.8428571429,2017-05-18 00:00:00,3952755.17,4274860.97714286,0.0003809715
2017-05-21 00:00:00,1801.7,1702.7571428571,2017-05-19 00:00:00,4565153.86,4314627.125714288,0.0003838173
2017-05-22 00:00:00,1852.7,1738.7285714286,2017-05-20 00:00:00,4592990.17,4342463.4300000025,0.000386841
2017-05-23 00:00:00,1992.0,1793.4571428571,2017-05-21 00:00:00,4091936.69,4274860.97714286,0.0003983187
2017-05-24 00:00:00,2117.9,1860.3142857143,2017-05-22 00:00:00,4064100.39,4179422.2200000025,0.0004160213
2017-05-25 00:00:00,1984.5,1900.5428571429,2017-05-23 00:00:00,4976737.78,4365471.598571431,0.0004108278
2017-05-26 00:00:00,1978.8,1933.2142857143,2017-05-24 00:00:00,4562009.63,4400811.955714288,0.0004227207
2017-05-27 00:00:00,1793.8,1931.6285714286,2017-05-25 00:00:00,4828620.58,4525935.585714288,0.0004199226
2017-05-28 00:00:00,1892.0,1944.5285714286,2017-05-26 00:00:00,4532386.19,4521254.490000002,0.0004275836
2017-05-29 00:00:00,2041.0,1971.4285714286,2017-05-27 00:00:00,4976737.78,4576075.577142859,0.0004221147
2017-05-30 00:00:00,1912.9,1960.1285714286,2017-05-28 00:00:00,4887867.46,4689779.972857145,0.0004146311
2017-05-31 00:00:00,2047.9,1950.1285714286,2017-05-29 00:00:00,4473139.31,4748214.104285716,0.0004151937
2017-06-01 00:00:00,2123.6,1970.0,2017-05-30 00:00:00,5302595.61,4794765.222857145,0.000408806
2017-06-02 00:00:00,2217.3,2004.0714285714,2017-05-31 00:00:00,4858244.02,4837084.421428573,0.000403162
2017-06-03 00:00:00,2266.4,2071.5857142857,2017-06-01 00:00:00,5035984.66,4866707.861428574,0.0004047911
2017-06-04 00:00:00,2245.0,2122.0142857143,2017-06-02 00:00:00,4325022.11,4837084.421428574,0.0004143139
2017-06-05 00:00:00,2389.1,2171.7428571429,2017-06-03 00:00:00,5687700.32,4938650.498571431,0.0004194639
2017-06-06 00:00:00,2549.5,2262.6857142857,2017-06-04 00:00:00,5432357.04,5016434.724285716,0.0004230124
2017-06-07 00:00:00,2411.0,2314.5571428571,2017-06-05 00:00:00,5533581.08,5167926.405714287,0.0004202349
2017-06-08 00:00:00,2506.6,2369.2714285714,2017-06-06 00:00:00,5094943.56,5138261.827142859,0.0004403601
2017-06-09 00:00:00,2531.8,2414.2,2017-06-07 00:00:00,5567322.43,5239558.742857145,0.0004417466
2017-06-10 00:00:00,2508.0,2448.7142857143,2017-06-08 00:00:00,5567322.43,5315464.138571431,0.0004457318
2017-06-11 00:00:00,2596.7,2498.9571428571,2017-06-09 00:00:00,5094943.56,5425452.91714286,0.0004449767
2017-06-12 00:00:00,2324.5,2489.7285714286,2017-06-10 00:00:00,4757530.08,5292571.454285717,0.00046267
2017-06-13 00:00:00,2399.3,2468.2714285714,2017-06-11 00:00:00,4926236.82,5220268.565714288,0.0004787028
2017-06-14 00:00:00,2206.8,2439.1,2017-06-12 00:00:00,4959978.16,5138325.291428574,0.0004845409
2017-06-15 00:00:00,2165.0,2390.3,2017-06-13 00:00:00,4757530.08,5090123.365714288,0.0004849139
2017-06-16 00:00:00,2213.8,2344.8714285714,2017-06-14 00:00:00,4723788.73,4969618.551428574,0.0004908023
2017-06-17 00:00:00,2351.1,2322.4571428571,2017-06-15 00:00:00,5162426.25,4911776.240000003,0.0004866468
2017-06-18 00:00:00,2226.0,2269.5,2017-06-16 00:00:00,4993719.51,4897315.661428574,0.0004788075
2017-06-19 00:00:00,2285.8,2263.9714285714,2017-06-17 00:00:00,5129905.64,4950512.170000003,0.0004691347
2017-06-20 00:00:00,2438.5,2269.5714285714,2017-06-18 00:00:00,5129905.64,4979607.715714289,0.0004557588
2017-06-21 00:00:00,2361.0,2291.6,2017-06-19 00:00:00,5342177.6,5034207.635714288,0.0004497175
2017-06-22 00:00:00,2392.9,2324.1571428571,2017-06-20 00:00:00,4882255.02,5052025.484285717,0.0004492399
2017-06-23 00:00:00,2397.8,2350.4428571429,2017-06-21 00:00:00,4953012.34,5084771.714285716,0.000450679
2017-06-24 00:00:00,2282.4,2340.6285714286,2017-06-22 00:00:00,4917633.68,5049801.347142859,0.0004602472
2017-06-25 00:00:00,2216.7,2339.3,2017-06-23 00:00:00,5660585.53,5145067.921428574,0.0004568342
2017-06-26 00:00:00,2135.2,2317.7857142857,2017-06-24 00:00:00,5165284.3,5150122.015714288,0.0004544802
2017-06-27 00:00:00,2220.0,2286.5714285714,2017-06-25 00:00:00,4316196.47,5033877.84857143,0.0004647113
2017-06-28 00:00:00,2244.4,2269.9142857143,2017-06-26 00:00:00,5023769.66,4988391.000000001,0.0004646359
2017-06-29 00:00:00,2213.2,2244.2428571429,2017-06-27 00:00:00,4634604.4,4953012.340000002,0.0004616527
2017-06-30 00:00:00,2142.9,2207.8285714286,2017-06-28 00:00:00,5554449.55,5038931.941428572,0.0004504753
2017-07-01 00:00:00,2103.0,2182.2,2017-06-29 00:00:00,4245439.15,4942904.151428572,0.0004540333
2017-07-02 00:00:00,2198.8,2179.6428571429,2017-06-30 00:00:00,5448313.58,4912579.587142857,0.0004494235
2017-07-03 00:00:00,2250.0,2196.0428571429,2017-07-01 00:00:00,5802100.17,5003553.282857143,0.0004361301
2017-07-04 00:00:00,2291.0,2206.1857142857,2017-07-02 00:00:00,6622798.79,5333067.9,0.0004087034
2017-07-05 00:00:00,2294.3,2213.3142857143,2017-07-03 00:00:00,5988701.03,5470915.238571429,0.0004014032
2017-07-06 00:00:00,2284.6,2223.5142857143,2017-07-04 00:00:00,5389830.93,5578804.742857143,0.0003954585
2017-07-07 00:00:00,2200.2,2231.7,2017-07-05 00:00:00,5248920.31,5535157.708571429,0.0003998647
2017-07-08 00:00:00,2242.0,2251.5571428571,2017-07-06 00:00:00,5002326.74,5643284.507142859,0.0003940107
2017-07-09 00:00:00,2201.2,2251.9,2017-07-07 00:00:00,5213692.66,5609767.232857144,0.000397824
2017-07-10 00:00:00,2048.3,2223.0857142857,2017-07-08 00:00:00,5812562.76,5611261.888571429,0.0004012568
2017-07-11 00:00:00,2019.1,2184.2428571429,2017-07-09 00:00:00,4861416.13,5359635.794285716,0.0004201591
2017-07-12 00:00:00,2087.7,2154.7285714286,2017-07-10 00:00:00,6939847.66,5495513.884285716,0.0004045274
2017-07-13 00:00:00,2051.0,2121.3571428571,2017-07-11 00:00:00,6094383.99,5596164.321428574,0.0003903107
2017-07-14 00:00:00,1938.3,2083.9428571429,2017-07-12 00:00:00,6235294.6,5737074.934285716,0.0003755796
2017-07-15 00:00:00,1722.6,2009.7428571429,2017-07-13 00:00:00,5530741.54,5812562.762857145,0.0003649607
2017-07-16 00:00:00,1670.6,1933.9428571429,2017-07-14 00:00:00,5559049.84,5861899.502857144,0.0003555064
2017-07-17 00:00:00,1932.0,1917.3285714286,2017-07-15 00:00:00,5079131.87,5757123.661428573,0.000349088
2017-07-18 00:00:00,2010.9,1916.1571428571,2017-07-16 00:00:00,6518885.78,5993905.040000001,0.0003226516
2017-07-19 00:00:00,1964.0,1898.4857142857,2017-07-17 00:00:00,5918988.32,5848067.991428574,0.0003278568
2017-07-20 00:00:00,2435.0,1953.3428571429,2017-07-18 00:00:00,6598872.11,5920137.722857145,0.0003236677
2017-07-21 00:00:00,2296.7,2004.5428571429,2017-07-19 00:00:00,5958981.48,5880664.420000001,0.0003228352
2017-07-22 00:00:00,2426.0,2105.0285714286,2017-07-20 00:00:00,6478892.62,6016114.574285715,0.0003246851
2017-07-23 00:00:00,2365.6,2204.3142857143,2017-07-21 00:00:00,6158947.3,6101814.211428572,0.0003285159
2017-07-24 00:00:00,2387.4,2269.3714285714,2017-07-22 00:00:00,6398906.29,6290353.414285715,0.0003346439
2017-07-25 00:00:00,2216.0,2298.6714285714,2017-07-23 00:00:00,6878824.26,6341773.197142857,0.0003475864
2017-07-26 00:00:00,2184.9,2330.2285714286,2017-07-24 00:00:00,7118783.25,6513172.472857143,0.000348428
2017-07-27 00:00:00,2296.0,2310.3714285714,2017-07-25 00:00:00,5918988.32,6416046.217142858,0.0003582692
2017-07-28 00:00:00,2383.3,2322.7428571429,2017-07-26 00:00:00,5878995.15,6404619.598571428,0.0003638356
2017-07-29 00:00:00,2332.2,2309.3428571429,2017-07-27 00:00:00,6585327.48,6419824.5785714295,0.0003598808
2017-07-30 00:00:00,2380.0,2311.4,2017-07-28 00:00:00,6414280.01,6456300.680000001,0.0003597637
2017-07-31 00:00:00,2469.7,2323.1571428571,2017-07-29 00:00:00,6713613.08,6501258.792857143,0.0003552147
2017-08-01 00:00:00,2328.7,2339.2571428571,2017-07-30 00:00:00,6285994.41,6416568.814285716,0.0003602237
2017-08-02 00:00:00,2277.7,2352.5142857143,2017-07-31 00:00:00,6200470.68,6285381.304285715,0.0003696128
2017-08-03 00:00:00,2375.9,2363.9285714286,2017-08-01 00:00:00,6371518.15,6350028.422857144,0.0003683853
2017-08-04 00:00:00,2428.3,2370.3571428571,2017-08-02 00:00:00,6499803.75,6438715.365714287,0.0003653701
2017-08-05 00:00:00,2762.4,2431.8142857143,2017-08-03 00:00:00,5901137.61,6340973.955714287,0.0003728021
2017-08-06 00:00:00,2741.1,2483.4,2017-08-04 00:00:00,7654374.15,6518130.261428573,0.000363656
2017-08-07 00:00:00,2876.3,2541.4857142857,2017-08-05 00:00:00,7568850.42,6640307.024285717,0.0003662202
2017-08-08 00:00:00,2927.8,2627.0714285714,2017-08-06 00:00:00,5986661.35,6597545.1585714305,0.0003764127
2017-08-09 00:00:00,2872.6,2712.0571428571,2017-08-07 00:00:00,6542565.61,6646415.862857145,0.0003823844
2017-08-10 00:00:00,2916.8,2789.3285714286,2017-08-08 00:00:00,7012946.15,6738048.434285716,0.0003898861
2017-08-11 00:00:00,3118.3,2887.9,2017-08-09 00:00:00,6333394.73,6714275.717142859,0.000403924
2017-08-12 00:00:00,3294.9,2963.9714285714,2017-08-10 00:00:00,6149818.07,6749801.497142859,0.000413246
2017-08-13 00:00:00,3468.8,3067.9285714286,2017-08-11 00:00:00,6608759.72,6600428.007142859,0.0004375322
2017-08-14 00:00:00,3684.0,3183.3142857143,2017-08-12 00:00:00,6195712.24,6404265.410000002,0.0004628121
2017-08-15 00:00:00,3543.0,3271.2,2017-08-13 00:00:00,6792336.38,6519361.842857145,0.0004705873
2017-08-16 00:00:00,3740.0,3395.1142857143,2017-08-14 00:00:00,5966241.41,6437029.814285717,0.0004945315
2017-08-17 00:00:00,3636.9,3497.9857142857,2017-08-15 00:00:00,6975913.04,6431739.370000003,0.0005086027
2017-08-18 00:00:00,3611.05,3568.3785714286,2017-08-16 00:00:00,5966241.41,6379288.895714288,0.0005322089
2017-08-19 00:00:00,3480.0833333333,3594.8333333333,2017-08-17 00:00:00,8215055.49,6674322.8128571445,0.000524096
2017-08-20 00:00:00,3505.6333333333,3600.0952380952,2017-08-18 00:00:00,6838230.54,6707104.358571431,0.0005320297
2017-08-21 00:00:00,3445.5166666667,3566.0261904762,2017-08-19 00:00:00,6930018.87,6812005.305714287,0.0005277203
2017-08-22 00:00:00,3387.9666666667,3543.8785714286,2017-08-20 00:00:00,5966241.41,6693991.73857143,0.0005378099
2017-08-23 00:00:00,3558.7666666667,3517.9880952381,2017-08-21 00:00:00,5277828.94,6595647.100000001,0.0005406636
2017-08-24 00:00:00,3607.5833333333,3513.8,2017-08-22 00:00:00,4084580.66,6182599.617142857,0.000573202
2017-08-25 00:00:00,3700.95,3526.6428571429,2017-08-23 00:00:00,7297172.19,6372732.585714285,0.0005520376
2017-08-26 00:00:00,3654.7833333333,3551.6,2017-08-24 00:00:00,4459277.5,5836192.872857141,0.0006020706
2017-08-27 00:00:00,3654.1833333333,3572.8214285714,2017-08-25 00:00:00,4459277.5,5496342.438571428,0.0006416345
2017-08-28 00:00:00,3621.95,3598.0261904762,2017-08-26 00:00:00,4635882.55,5168608.678571427,0.0006871482
2017-08-29 00:00:00,3732.3333333333,3647.2214285714,2017-08-27 00:00:00,6843445.68,5293923.574285714,0.000674891
2017-08-30 00:00:00,3822.2333333333,3684.8595238095,2017-08-28 00:00:00,5695512.85,5353592.704285714,0.0006720769
2017-08-31 00:00:00,3937.8333333333,3732.0380952381,2017-08-29 00:00:00,6578538.1,5709872.338571429,0.0006387571
2017-09-01 00:00:00,4071.45,3784.9666666667,2017-08-30 00:00:00,7417412.09,5727049.467142859,0.0006434133
2017-09-02 00:00:00,3955.3666666667,3827.9071428571,2017-08-31 00:00:00,7196655.77,6118103.505714287,0.0006099992
2017-09-03 00:00:00,3895.1666666667,3862.3333333333,2017-09-01 00:00:00,7682319.66,6578538.100000001,0.0005753507
2017-09-04 00:00:00,3709.2666666667,3874.8071428571,2017-09-02 00:00:00,7240807.04,6950670.170000001,0.0005507249
2017-09-05 00:00:00,3714.8166666667,3872.3047619048,2017-09-03 00:00:00,6799294.41,6944362.845714287,0.0005561825
2017-09-06 00:00:00,3905.4833333333,3884.1976190476,2017-09-04 00:00:00,7726470.92,7234499.712857144,0.0005356013
2017-09-07 00:00:00,3875.1,3875.2357142857,2017-09-05 00:00:00,8697798.7,7537251.227142858,0.0005137556
2017-09-08 00:00:00,3772.3833333333,3832.5119047619,2017-09-06 00:00:00,7430760.76,7539158.180000001,0.0005152031
2017-09-09 00:00:00,3643.9,3788.0166666667,2017-09-07 00:00:00,8072925.27,7664339.537142858,0.000505619
2017-09-10 00:00:00,3549.9833333333,3738.7047619048,2017-09-08 00:00:00,8027056.38,7713587.640000001,0.0004968521
2017-09-11 00:00:00,3565.0166666667,3718.0976190476,2017-09-09 00:00:00,7751843.02,7786592.78,0.0004864794
2017-09-12 00:00:00,3599.8166666667,3701.669047619,2017-09-10 00:00:00,6329907.31,7719537.4799999995,0.0004843172
2017-09-13 00:00:00,3249.8666666667,3608.0095238095,2017-09-11 00:00:00,7981187.48,7755925.5600000005,0.000479388
2017-09-14 00:00:00,3009.3,3484.3238095238,2017-09-12 00:00:00,8623352.0,7745290.317142857,0.0004779252
2017-09-15 00:00:00,2898.8833333333,3359.5380952381,2017-09-13 00:00:00,8715089.78,7928765.891428572,0.0004550531
2017-09-16 00:00:00,3147.3833333333,3288.6071428571,2017-09-14 00:00:00,7981187.48,7915660.492857143,0.0004401811
2017-09-17 00:00:00,3079.15,3221.3452380952,2017-09-15 00:00:00,8256400.85,7948423.988571429,0.0004226672
2017-09-18 00:00:00,3356.7166666667,3191.5880952381,2017-09-16 00:00:00,7751843.02,7948423.988571429,0.0004137433
2017-09-19 00:00:00,3327.7666666667,3152.7238095238,2017-09-17 00:00:00,8072925.27,8197426.5542857135,0.0003929703
2017-09-20 00:00:00,3289.1,3158.3285714286,2017-09-18 00:00:00,6965995.45,8052399.121428571,0.0003963524
2017-09-21 00:00:00,3164.05,3180.4357142857,2017-09-19 00:00:00,8556655.83,8042871.097142856,0.0003919898
2017-09-22 00:00:00,3027.35,3198.7880952381,2017-09-20 00:00:00,6417491.87,7714642.824285713,0.000409394
2017-09-23 00:00:00,3136.35,3197.2119047619,2017-09-21 00:00:00,9653662.98,7953567.895714283,0.0003998753
2017-09-24 00:00:00,3103.7666666667,3200.7285714286,2017-09-22 00:00:00,7624199.74,7863253.451428569,0.0004068021
2017-09-25 00:00:00,3243.5,3184.5547619048,2017-09-23 00:00:00,9105159.4,8056584.36285714,0.0003968446
2017-09-26 00:00:00,3307.3,3181.6309523809,2017-09-24 00:00:00,7953301.89,8039495.308571426,0.0003981256
2017-09-27 00:00:00,3448.5,3204.4023809524,2017-09-25 00:00:00,6856294.73,8023823.777142854,0.0003968874
2017-09-28 00:00:00,3539.8,3258.0809523809,2017-09-26 00:00:00,7569349.38,7882779.998571427,0.0004036179
2017-09-29 00:00:00,3499.9833333333,3325.6,2017-09-27 00:00:00,8063002.6,8117852.959999999,0.0003947352
2017-09-30 00:00:00,3624.35,3395.3142857143,2017-09-28 00:00:00,9708513.34,8125688.725714283,0.0004009606
2017-10-01 00:00:00,3642.7,3472.3047619048,2017-09-29 00:00:00,9269710.48,8360761.688571426,0.0003977628
2017-10-02 00:00:00,3730.3,3541.8476190476,2017-09-30 00:00:00,7569349.38,8141360.257142856,0.0004170451
2017-10-03 00:00:00,3677.2666666667,3594.7,2017-10-01 00:00:00,7130546.52,8023823.775714285,0.0004327494
2017-10-04 00:00:00,3623.1833333333,3619.6547619048,2017-10-02 00:00:00,8380132.03,8241514.818571427,0.0004297569
2017-10-05 00:00:00,3634.7833333333,3633.2238095238,2017-10-03 00:00:00,10223761.08,8620716.489999998,0.0004169839
2017-10-06 00:00:00,3719.85,3664.6333333333,2017-10-04 00:00:00,7486251.28,8538323.444285711,0.0004239304
2017-10-07 00:00:00,3705.8166666667,3676.2714285714,2017-10-05 00:00:00,6983443.36,8149027.73285714,0.0004458475
2017-10-08 00:00:00,3820.55,3701.6785714286,2017-10-06 00:00:00,8882939.96,8093774.8014285695,0.0004527718
2017-10-09 00:00:00,3957.4833333333,3734.1333333333,2017-10-07 00:00:00,8827072.41,8273449.519999997,0.0004443457
2017-10-10 00:00:00,4059.3166666667,3788.7119047619,2017-10-08 00:00:00,10167893.54,8707356.237142855,0.0004251208
2017-10-11 00:00:00,4054.7833333333,3850.369047619,2017-10-09 00:00:00,8994675.05,8795148.097142855,0.0004245674
2017-10-12 00:00:00,4330.7166666667,3949.7880952381,2017-10-10 00:00:00,8938807.5,8611583.299999997,0.0004399553
2017-10-13 00:00:00,4738.85,4095.3595238095,2017-10-11 00:00:00,7765589.02,8651488.691428568,0.0004450528
2017-10-14 00:00:00,4786.3833333333,4249.7261904762,2017-10-12 00:00:00,8547734.68,8874958.879999997,0.0004450486
2017-10-15 00:00:00,4728.4166666667,4379.4214285714,2017-10-13 00:00:00,7597986.38,8691394.08285714,0.0004711971
2017-10-16 00:00:00,4796.7333333333,4499.3142857143,2017-10-14 00:00:00,7877324.11,8555715.754285712,0.0004967119
2017-10-17 00:00:00,4772.6,4601.2119047619,2017-10-15 00:00:00,11601113.06,8760461.399999999,0.0004999076
2017-10-18 00:00:00,4606.9666666667,4680.0952380952,2017-10-16 00:00:00,10351762.42,8954331.024285713,0.0005024735
2017-10-19 00:00:00,4782.2833333333,4744.6047619048,2017-10-17 00:00:00,9756833.55,9071191.888571426,0.0005072334
2017-10-20 00:00:00,4919.0,4770.3404761905,2017-10-18 00:00:00,8983426.01,9245168.60142857,0.0005062206
2017-10-21 00:00:00,5171.3666666667,4825.3380952381,2017-10-19 00:00:00,10589733.97,9536882.785714285,0.0004975006
2017-10-22 00:00:00,5044.7666666667,4870.530952381,2017-10-20 00:00:00,10649226.86,9972774.28285714,0.0004783364
2017-10-23 00:00:00,5033.4166666667,4904.3428571429,2017-10-21 00:00:00,9102411.78,10147786.807142856,0.0004755065
2017-10-24 00:00:00,4825.0833333333,4911.8404761905,2017-10-22 00:00:00,10827705.52,10037300.015714284,0.0004852431
2017-10-25 00:00:00,4772.8,4935.5309523809,2017-10-23 00:00:00,10173283.76,10011803.064285712,0.0004898561
2017-10-26 00:00:00,5007.7,4967.7333333333,2017-10-24 00:00:00,9935312.21,10037300.015714286,0.0004893587
2017-10-27 00:00:00,5030.7166666667,4983.6928571429,2017-10-25 00:00:00,11006184.19,10326265.469999999,0.0004779589
2017-10-28 00:00:00,4959.5333333334,4953.430952381,2017-10-26 00:00:00,12999790.28,10670559.228571428,0.0004655551
2017-10-29 00:00:00,5084.75,4959.1428571429,2017-10-27 00:00:00,7510989.94,10222239.668571427,0.0004875343
2017-10-30 00:00:00,5253.2833333333,4990.5523809524,2017-10-28 00:00:00,6138789.85,9798865.107142854,0.0005055107
2017-10-31 00:00:00,5379.9166666667,5069.8142857143,2017-10-29 00:00:00,11122042.8,9840913.289999997,0.0005039312
2017-11-01 00:00:00,5658.2833333333,5196.3119047619,2017-10-30 00:00:00,10616495.4,9904229.238571426,0.0005038809
2017-11-02 00:00:00,5983.2,5335.669047619,2017-10-31 00:00:00,9966505.88,9908685.477142854,0.0005116536
2017-11-03 00:00:00,6239.3666666667,5508.3333333333,2017-11-01 00:00:00,7872095.22,9460958.481428567,0.0005492374
2017-11-04 00:00:00,6256.9833333333,5693.6833333333,2017-11-02 00:00:00,10833158.57,9151439.66571428,0.0005830415
2017-11-05 00:00:00,6423.45,5884.9261904762,2017-11-03 00:00:00,8594305.8,9306199.07428571,0.0005918994
2017-11-06 00:00:00,6206.75,6021.1357142857,2017-11-04 00:00:00,9388737.42,9770477.298571425,0.0005827436
2017-11-07 00:00:00,6174.9666666667,6134.7142857143,2017-11-05 00:00:00,10183169.05,9636352.477142854,0.0006107006
2017-11-08 00:00:00,6386.25,6238.7095238095,2017-11-06 00:00:00,9605400.6,9491910.362857139,0.0006343439
2017-11-09 00:00:00,6255.3,6277.5809523809,2017-11-07 00:00:00,11266484.91,9677621.65285714,0.0006339072
2017-11-10 00:00:00,5863.65,6223.9071428571,2017-11-08 00:00:00,10399832.22,10038726.938571425,0.0006214642
2017-11-11 00:00:00,5468.75,6111.3023809524,2017-11-09 00:00:00,11049821.74,10069678.819999997,0.0006234142
2017-11-12 00:00:00,5129.3,5926.4238095238,2017-11-10 00:00:00,8139094.74,10004648.668571426,0.0006221015
2017-11-13 00:00:00,5498.6833333333,5825.2714285714,2017-11-11 00:00:00,5426063.16,9438552.345714282,0.000647483
2017-11-14 00:00:00,5699.2666666667,5757.3142857143,2017-11-12 00:00:00,5426063.16,8758965.789999995,0.0006766123
2017-11-15 00:00:00,6072.0416666667,5712.4273809524,2017-11-13 00:00:00,9495610.53,8743281.49428571,0.0006662569
2017-11-16 00:00:00,6372.125,5729.1166666667,2017-11-14 00:00:00,8681701.06,8374026.658571424,0.0006875204
2017-11-17 00:00:00,6662.55,5843.2452380952,2017-11-15 00:00:00,10309520.01,8361124.914285711,0.0006832128
2017-11-18 00:00:00,6539.0541666667,5996.1458333333,2017-11-16 00:00:00,10309520.01,8255367.524285711,0.0006939869
2017-11-19 00:00:00,6617.225,6208.7065476191,2017-11-17 00:00:00,11326906.85,8710769.254285712,0.000670807
2017-11-20 00:00:00,6855.3541666667,6402.5166666667,2017-11-18 00:00:00,9224307.37,9253375.569999997,0.0006479955
2017-11-21 00:00:00,6936.725,6579.2964285714,2017-11-19 00:00:00,10852126.32,10028527.449999997,0.0006191045
2017-11-22 00:00:00,6992.5458333333,6710.7970238095,2017-11-20 00:00:00,11869513.16,10367656.397142854,0.0006175472
2017-11-23 00:00:00,6910.6208333333,6787.725,2017-11-21 00:00:00,11733861.59,10803679.329999996,0.0006089866
2017-11-24 00:00:00,6893.3208333333,6820.6922619048,2017-11-22 00:00:00,8342572.11,10522686.772857139,0.0006377456
2017-11-25 00:00:00,7072.3416666667,6896.8761904762,2017-11-23 00:00:00,10648648.95,10571133.76428571,0.0006421
2017-11-26 00:00:00,7481.6125,7020.3601190476,2017-11-24 00:00:00,9977010.84,10378291.477142854,0.0006572076
2017-11-27 00:00:00,7969.4041666667,7179.5101190476,2017-11-25 00:00:00,10445729.47,10552780.348571423,0.0006535601
2017-11-28 00:00:00,8247.5833333333,7366.7755952381,2017-11-26 00:00:00,10244850.05,10466026.59571428,0.0006707761
2017-11-29 00:00:00,8721.0875,7613.7101190476,2017-11-27 00:00:00,11383166.73,10396548.53428571,0.0006905667
2017-11-30 00:00:00,8450.9833333333,7833.7619047619,2017-11-28 00:00:00,10445729.47,10212529.659999995,0.0007213468
2017-12-01 00:00:00,8662.8104166667,8086.5461309524,2017-11-29 00:00:00,11584046.14,10675597.378571423,0.0007131882
2017-12-02 00:00:00,9193.7604166667,8389.605952381,2017-11-30 00:00:00,11182287.31,10751831.429999994,0.0007285979
2017-12-03 00:00:00,9354.03125,8657.0943452381,2017-12-01 00:00:00,12253644.18,11077064.76428571,0.0007300261
