"pH, x; Upper Limit, x; Lower Limit, x; FC, x; Upper Limit (1), x; Lower Limit (1), x","pH, y","Upper Limit, y","Lower Limit, y","FC, y","Upper Limit (1), y","Lower Limit (1), y"
2017-12-21 15:55:03,7.5,7.6,7.2,1.41,3,1
2017-12-21 15:55:13,7.5,7.6,7.2,1.47,3,1
2017-12-21 15:55:23,7.5,7.6,7.2,1.53,3,1
2017-12-21 15:55:32,7.5,7.6,7.2,1.55,3,1
2017-12-21 15:55:42,7.4,7.6,7.2,1.40,3,1
2017-12-21 15:55:52,7.4,7.6,7.2,1.43,3,1
2017-12-21 16:00:06,7.5,7.6,7.2,1.83,3,1
2017-12-21 16:00:16,7.5,7.6,7.2,1.71,3,1
2017-12-21 16:00:25,7.5,7.6,7.2,1.62,3,1
2017-12-21 16:00:35,7.4,7.6,7.2,1.64,3,1
2017-12-21 16:00:45,7.5,7.6,7.2,0.59,3,1
2017-12-21 16:00:55,7.4,7.6,7.2,1.62,3,1
2017-12-21 16:05:09,7.5,7.6,7.2,1.80,3,1
2017-12-21 16:05:19,7.5,7.6,7.2,1.78,3,1
2017-12-21 16:05:29,7.5,7.6,7.2,1.79,3,1
2017-12-21 16:05:38,7.5,7.6,7.2,1.82,3,1
2017-12-21 16:05:48,7.5,7.6,7.2,1.76,3,1
2017-12-21 16:05:58,7.5,7.6,7.2,1.76,3,1
2017-12-21 16:10:02,7.5,7.6,7.2,0.57,3,1
2017-12-21 16:10:12,7.5,7.6,7.2,0.58,3,1
2017-12-21 16:10:22,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:10:32,7.5,7.6,7.2,1.78,3,1
2017-12-21 16:10:41,7.5,7.6,7.2,1.71,3,1
2017-12-21 16:10:51,7.4,7.6,7.2,1.60,3,1
2017-12-21 16:11:01,7.5,7.6,7.2,1.80,3,1
2017-12-21 16:15:05,7.5,7.6,7.2,1.83,3,1
2017-12-21 16:15:15,7.5,7.6,7.2,1.83,3,1
2017-12-21 16:15:25,7.5,7.6,7.2,1.80,3,1
2017-12-21 16:15:34,7.4,7.6,7.2,0.52,3,1
2017-12-21 16:15:44,7.5,7.6,7.2,0.59,3,1
2017-12-21 16:15:54,7.5,7.6,7.2,0.61,3,1
2017-12-21 16:20:08,7.5,7.6,7.2,1.73,3,1
2017-12-21 16:20:18,7.5,7.6,7.2,1.75,3,1
2017-12-21 16:20:28,7.5,7.6,7.2,1.78,3,1
2017-12-21 16:20:37,7.5,7.6,7.2,0.58,3,1
2017-12-21 16:20:47,7.4,7.6,7.2,0.52,3,1
2017-12-21 16:20:57,7.4,7.6,7.2,0.52,3,1
2017-12-21 16:25:02,7.4,7.6,7.2,1.40,3,1
2017-12-21 16:25:11,7.4,7.6,7.2,1.47,3,1
2017-12-21 16:25:21,7.4,7.6,7.2,1.42,3,1
2017-12-21 16:25:31,7.4,7.6,7.2,1.62,3,1
2017-12-21 16:25:41,7.4,7.6,7.2,1.63,3,1
2017-12-21 16:25:50,7.4,7.6,7.2,1.64,3,1
2017-12-21 16:30:04,7.4,7.6,7.2,0.57,3,1
2017-12-21 16:30:14,7.4,7.6,7.2,0.57,3,1
2017-12-21 16:30:24,7.4,7.6,7.2,0.56,3,1
2017-12-21 16:30:34,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:30:43,7.4,7.6,7.2,0.54,3,1
2017-12-21 16:30:53,7.4,7.6,7.2,0.56,3,1
2017-12-21 16:35:07,7.4,7.6,7.2,0.61,3,1
2017-12-21 16:35:17,7.4,7.6,7.2,0.60,3,1
2017-12-21 16:35:27,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:35:36,7.4,7.6,7.2,0.57,3,1
2017-12-21 16:35:46,7.4,7.6,7.2,0.61,3,1
2017-12-21 16:35:56,7.4,7.6,7.2,0.62,3,1
2017-12-21 16:40:10,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:40:20,7.4,7.6,7.2,0.54,3,1
2017-12-21 16:40:30,7.4,7.6,7.2,0.54,3,1
2017-12-21 16:40:40,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:40:49,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:40:59,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:45:04,7.5,7.6,7.2,0.65,3,1
2017-12-21 16:45:13,7.4,7.6,7.2,0.57,3,1
2017-12-21 16:45:23,7.4,7.6,7.2,1.65,3,1
2017-12-21 16:45:33,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:45:43,7.4,7.6,7.2,1.68,3,1
2017-12-21 16:45:52,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:50:06,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:50:16,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:50:26,7.4,7.6,7.2,0.57,3,1
2017-12-21 16:50:36,7.4,7.6,7.2,0.56,3,1
2017-12-21 16:50:45,7.4,7.6,7.2,0.55,3,1
2017-12-21 16:50:55,7.4,7.6,7.2,0.52,3,1
2017-12-21 16:55:09,7.5,7.6,7.2,1.82,3,1
2017-12-21 16:55:19,7.5,7.6,7.2,1.85,3,1
2017-12-21 16:55:29,7.4,7.6,7.2,0.52,3,1
2017-12-21 16:55:38,7.4,7.6,7.2,1.68,3,1
2017-12-21 16:55:48,7.4,7.6,7.2,0.53,3,1
2017-12-21 16:55:58,7.4,7.6,7.2,1.68,3,1
2017-12-21 17:00:03,7.4,7.6,7.2,0.54,3,1
2017-12-21 17:00:12,7.4,7.6,7.2,0.54,3,1
2017-12-21 17:00:22,7.4,7.6,7.2,0.58,3,1
2017-12-21 17:00:32,7.4,7.6,7.2,0.56,3,1
2017-12-21 17:00:42,7.4,7.6,7.2,0.58,3,1
2017-12-21 17:00:51,7.4,7.6,7.2,0.60,3,1
2017-12-21 17:05:06,7.4,7.6,7.2,0.53,3,1
2017-12-21 17:05:15,7.4,7.6,7.2,1.63,3,1
2017-12-21 17:05:25,7.4,7.6,7.2,1.55,3,1
2017-12-21 17:05:35,7.5,7.6,7.2,1.63,3,1
2017-12-21 17:05:45,7.4,7.6,7.2,1.59,3,1
2017-12-21 17:05:54,7.5,7.6,7.2,0.59,3,1
2017-12-21 17:10:08,7.5,7.6,7.2,0.59,3,1
2017-12-21 17:10:18,7.5,7.6,7.2,1.84,3,1
2017-12-21 17:10:28,7.5,7.6,7.2,0.59,3,1
2017-12-21 17:10:37,7.5,7.6,7.2,0.58,3,1
2017-12-21 17:10:47,7.5,7.6,7.2,0.59,3,1
2017-12-21 17:10:57,7.5,7.6,7.2,0.60,3,1
2017-12-21 17:15:01,7.5,7.6,7.2,0.69,3,1
2017-12-21 17:15:11,7.5,7.6,7.2,0.68,3,1
2017-12-21 17:15:21,7.5,7.6,7.2,0.67,3,1
2017-12-21 17:15:31,7.5,7.6,7.2,0.67,3,1
2017-12-21 17:15:40,7.5,7.6,7.2,0.70,3,1
2017-12-21 17:15:50,7.5,7.6,7.2,0.73,3,1
2017-12-21 17:16:00,7.4,7.6,7.2,0.67,3,1
2017-12-21 17:20:04,7.4,7.6,7.2,0.54,3,1
2017-12-21 17:20:14,7.4,7.6,7.2,0.54,3,1
2017-12-21 17:20:24,7.4,7.6,7.2,0.56,3,1
2017-12-21 17:20:34,7.4,7.6,7.2,0.56,3,1
2017-12-21 17:20:43,7.4,7.6,7.2,0.59,3,1
2017-12-21 17:20:53,7.4,7.6,7.2,0.62,3,1
2017-12-21 17:25:07,7.4,7.6,7.2,0.63,3,1
2017-12-21 17:25:17,7.4,7.6,7.2,0.63,3,1
2017-12-21 17:25:27,7.5,7.6,7.2,0.70,3,1
2017-12-21 17:25:36,7.5,7.6,7.2,0.68,3,1
2017-12-21 17:25:46,7.4,7.6,7.2,0.59,3,1
2017-12-21 17:25:56,7.4,7.6,7.2,0.61,3,1
2017-12-21 17:30:10,7.4,7.6,7.2,0.72,3,1
2017-12-21 17:30:19,7.4,7.6,7.2,0.75,3,1
2017-12-21 17:30:29,7.4,7.6,7.2,0.80,3,1
2017-12-21 17:30:39,7.4,7.6,7.2,0.81,3,1
2017-12-21 17:30:49,7.4,7.6,7.2,0.81,3,1
2017-12-21 17:30:58,7.4,7.6,7.2,0.78,3,1
2017-12-21 17:35:03,7.5,7.6,7.2,0.92,3,1
2017-12-21 17:35:12,7.5,7.6,7.2,0.88,3,1
2017-12-21 17:35:22,7.4,7.6,7.2,0.83,3,1
2017-12-21 17:35:32,7.4,7.6,7.2,0.85,3,1
2017-12-21 17:35:42,7.4,7.6,7.2,0.88,3,1
2017-12-21 17:35:52,7.4,7.6,7.2,0.81,3,1
2017-12-21 17:40:06,7.4,7.6,7.2,0.71,3,1
2017-12-21 17:40:15,7.4,7.6,7.2,0.78,3,1
2017-12-21 17:40:25,7.4,7.6,7.2,0.78,3,1
2017-12-21 17:40:35,7.5,7.6,7.2,0.85,3,1
2017-12-21 17:40:45,7.4,7.6,7.2,0.74,3,1
2017-12-21 17:45:08,7.4,7.6,7.2,0.93,3,1
2017-12-21 17:45:18,7.4,7.6,7.2,0.93,3,1
2017-12-21 17:45:28,7.4,7.6,7.2,0.92,3,1
2017-12-21 17:45:38,7.4,7.6,7.2,0.91,3,1
2017-12-21 17:45:47,7.4,7.6,7.2,0.96,3,1
2017-12-21 17:45:57,7.4,7.6,7.2,0.97,3,1
2017-12-21 17:50:11,7.4,7.6,7.2,1.03,3,1
2017-12-21 17:50:21,7.4,7.6,7.2,1.04,3,1
2017-12-21 17:50:30,7.4,7.6,7.2,1.04,3,1
2017-12-21 17:50:40,7.4,7.6,7.2,1.03,3,1
2017-12-21 17:50:50,7.4,7.6,7.2,1.01,3,1
2017-12-21 17:51:00,7.4,7.6,7.2,1.04,3,1
2017-12-21 17:55:04,7.4,7.6,7.2,1.49,3,1
2017-12-21 17:55:14,7.5,7.6,7.2,1.76,3,1
2017-12-21 17:55:24,7.5,7.6,7.2,1.74,3,1
2017-12-21 17:55:33,7.5,7.6,7.2,1.63,3,1
2017-12-21 17:55:43,7.5,7.6,7.2,1.55,3,1
2017-12-21 17:55:53,7.5,7.6,7.2,1.45,3,1
2017-12-21 18:00:07,7.4,7.6,7.2,1.08,3,1
2017-12-21 18:00:17,7.4,7.6,7.2,1.08,3,1
2017-12-21 18:00:26,7.4,7.6,7.2,1.21,3,1
2017-12-21 18:00:36,7.4,7.6,7.2,1.10,3,1
2017-12-21 18:00:46,7.4,7.6,7.2,1.13,3,1
2017-12-21 18:00:56,7.4,7.6,7.2,1.01,3,1
2017-12-21 18:05:01,7.4,7.6,7.2,1.48,3,1
2017-12-21 18:05:11,7.5,7.6,7.2,1.64,3,1
2017-12-21 18:05:21,7.4,7.6,7.2,1.40,3,1
2017-12-21 18:05:30,7.4,7.6,7.2,1.46,3,1
2017-12-21 18:05:40,7.4,7.6,7.2,1.41,3,1
2017-12-21 18:05:50,7.5,7.6,7.2,1.31,3,1
2017-12-21 18:06:00,7.5,7.6,7.2,1.35,3,1
2017-12-21 18:10:04,7.4,7.6,7.2,1.22,3,1
2017-12-21 18:10:13,7.4,7.6,7.2,1.19,3,1
2017-12-21 18:10:23,7.4,7.6,7.2,1.23,3,1
2017-12-21 18:10:33,7.5,7.6,7.2,1.41,3,1
2017-12-21 18:10:43,7.5,7.6,7.2,1.32,3,1
2017-12-21 18:10:52,7.5,7.6,7.2,1.31,3,1
2017-12-21 18:15:06,7.5,7.6,7.2,1.58,3,1
2017-12-21 18:15:16,7.5,7.6,7.2,1.53,3,1
2017-12-21 18:15:26,7.4,7.6,7.2,1.34,3,1
2017-12-21 18:15:35,7.4,7.6,7.2,1.41,3,1
2017-12-21 18:15:45,7.4,7.6,7.2,1.52,3,1
2017-12-21 18:15:55,7.4,7.6,7.2,1.47,3,1
2017-12-21 18:20:09,7.4,7.6,7.2,1.55,3,1
2017-12-21 18:20:19,7.4,7.6,7.2,1.67,3,1
2017-12-21 18:20:28,7.5,7.6,7.2,1.81,3,1
2017-12-21 18:20:38,7.5,7.6,7.2,1.76,3,1
2017-12-21 18:20:48,7.5,7.6,7.2,1.88,3,1
2017-12-21 18:20:58,7.5,7.6,7.2,1.75,3,1
2017-12-21 18:25:02,7.4,7.6,7.2,1.56,3,1
2017-12-21 18:25:12,7.4,7.6,7.2,1.51,3,1
2017-12-21 18:25:21,7.4,7.6,7.2,1.54,3,1
2017-12-21 18:25:31,7.4,7.6,7.2,1.71,3,1
2017-12-21 18:25:41,7.4,7.6,7.2,1.66,3,1
2017-12-21 18:25:51,7.4,7.6,7.2,1.61,3,1
2017-12-21 18:26:00,7.4,7.6,7.2,1.63,3,1
2017-12-21 18:30:04,7.5,7.6,7.2,2.08,3,1
2017-12-21 18:30:14,7.4,7.6,7.2,1.86,3,1
2017-12-21 18:30:24,7.4,7.6,7.2,1.88,3,1
2017-12-21 18:30:33,7.5,7.6,7.2,2.14,3,1
2017-12-21 18:30:43,7.4,7.6,7.2,1.92,3,1
2017-12-21 18:30:53,7.4,7.6,7.2,1.72,3,1
2017-12-21 18:35:07,7.4,7.6,7.2,1.72,3,1
2017-12-21 18:35:17,7.4,7.6,7.2,1.72,3,1
2017-12-21 18:35:26,7.4,7.6,7.2,1.75,3,1
2017-12-21 18:35:36,7.4,7.6,7.2,1.85,3,1
2017-12-21 18:35:46,7.4,7.6,7.2,1.97,3,1
2017-12-21 18:35:56,7.4,7.6,7.2,1.78,3,1
2017-12-21 18:40:10,7.4,7.6,7.2,2.18,3,1
2017-12-21 18:40:19,7.4,7.6,7.2,2.07,3,1
2017-12-21 18:40:29,7.4,7.6,7.2,2.15,3,1
2017-12-21 18:40:39,7.4,7.6,7.2,2.07,3,1
2017-12-21 18:40:49,7.4,7.6,7.2,1.96,3,1
2017-12-21 18:40:58,7.4,7.6,7.2,1.99,3,1
2017-12-21 18:45:02,7.4,7.6,7.2,2.21,3,1
2017-12-21 18:45:12,7.4,7.6,7.2,1.49,3,1
2017-12-21 18:45:22,7.4,7.6,7.2,1.55,3,1
2017-12-21 18:45:32,7.4,7.6,7.2,1.54,3,1
2017-12-21 18:45:41,7.4,7.6,7.2,2.17,3,1
2017-12-21 18:45:51,7.4,7.6,7.2,2.13,3,1
2017-12-21 18:46:01,7.4,7.6,7.2,2.04,3,1
2017-12-21 18:50:05,7.5,7.6,7.2,1.84,3,1
2017-12-21 18:50:15,7.4,7.6,7.2,2.85,3,1
2017-12-21 18:50:24,7.4,7.6,7.2,2.83,3,1
2017-12-21 18:50:34,7.4,7.6,7.2,1.72,3,1
2017-12-21 18:50:44,7.4,7.6,7.2,1.23,3,1
2017-12-21 18:50:54,7.4,7.6,7.2,1.30,3,1
2017-12-21 18:55:08,7.4,7.6,7.2,2.18,3,1
2017-12-21 18:55:17,7.4,7.6,7.2,1.52,3,1
2017-12-21 18:55:27,7.4,7.6,7.2,1.71,3,1
2017-12-21 18:55:37,7.4,7.6,7.2,1.79,3,1
2017-12-21 18:55:47,7.4,7.6,7.2,1.79,3,1
2017-12-21 18:55:57,7.4,7.6,7.2,1.69,3,1
2017-12-21 19:00:10,7.4,7.6,7.2,1.57,3,1
2017-12-21 19:00:20,7.4,7.6,7.2,1.62,3,1
2017-12-21 19:00:30,7.4,7.6,7.2,1.60,3,1
2017-12-21 19:00:39,7.4,7.6,7.2,1.57,3,1
2017-12-21 19:00:49,7.4,7.6,7.2,1.60,3,1
2017-12-21 19:00:59,7.4,7.6,7.2,1.46,3,1
2017-12-21 19:05:03,7.4,7.6,7.2,2.19,3,1
2017-12-21 19:05:13,7.4,7.6,7.2,2.19,3,1
2017-12-21 19:05:22,7.4,7.6,7.2,1.47,3,1
2017-12-21 19:05:32,7.4,7.6,7.2,1.49,3,1
2017-12-21 19:05:42,7.4,7.6,7.2,2.26,3,1
2017-12-21 19:05:52,7.4,7.6,7.2,1.48,3,1
2017-12-21 19:10:06,7.5,7.6,7.2,1.65,3,1
2017-12-21 19:10:15,7.5,7.6,7.2,1.70,3,1
2017-12-21 19:10:25,7.4,7.6,7.2,1.54,3,1
2017-12-21 19:10:35,7.4,7.6,7.2,1.56,3,1
2017-12-21 19:10:45,7.5,7.6,7.2,1.78,3,1
2017-12-21 19:10:54,7.5,7.6,7.2,1.81,3,1
2017-12-21 19:15:08,7.5,7.6,7.2,1.85,3,1
2017-12-21 19:15:18,7.4,7.6,7.2,1.79,3,1
2017-12-21 19:15:28,7.4,7.6,7.2,1.24,3,1
2017-12-21 19:15:38,7.4,7.6,7.2,2.86,3,1
2017-12-21 19:15:47,7.4,7.6,7.2,2.85,3,1
2017-12-21 19:15:57,7.4,7.6,7.2,1.22,3,1
2017-12-21 19:20:11,7.4,7.6,7.2,1.23,3,1
2017-12-21 19:20:20,7.4,7.6,7.2,1.80,3,1
2017-12-21 19:20:30,7.4,7.6,7.2,1.80,3,1
2017-12-21 19:20:40,7.4,7.6,7.2,2.84,3,1
2017-12-21 19:20:50,7.4,7.6,7.2,2.88,3,1
2017-12-21 19:20:59,7.4,7.6,7.2,1.24,3,1
2017-12-21 19:25:03,7.4,7.6,7.2,1.28,3,1
2017-12-21 19:25:13,7.4,7.6,7.2,1.32,3,1
2017-12-21 19:25:23,7.4,7.6,7.2,1.36,3,1
2017-12-21 19:25:33,7.4,7.6,7.2,2.88,3,1
2017-12-21 19:25:43,7.4,7.6,7.2,1.63,3,1
2017-12-21 19:25:52,7.4,7.6,7.2,1.61,3,1
2017-12-21 19:30:06,7.5,7.6,7.2,1.89,3,1
2017-12-21 19:30:16,7.4,7.6,7.2,1.78,3,1
2017-12-21 19:30:26,7.4,7.6,7.2,2.86,3,1
2017-12-21 19:30:35,7.5,7.6,7.2,1.93,3,1
2017-12-21 19:30:45,7.4,7.6,7.2,1.74,3,1
2017-12-21 19:30:55,7.4,7.6,7.2,1.25,3,1
2017-12-21 19:35:08,7.4,7.6,7.2,2.05,3,1
2017-12-21 19:35:18,7.4,7.6,7.2,1.83,3,1
2017-12-21 19:35:28,7.4,7.6,7.2,1.90,3,1
2017-12-21 19:35:38,7.4,7.6,7.2,1.98,3,1
2017-12-21 19:35:47,7.4,7.6,7.2,2.22,3,1
2017-12-21 19:35:57,7.4,7.6,7.2,2.06,3,1
2017-12-21 19:40:01,7.4,7.6,7.2,2.02,3,1
2017-12-21 19:40:11,7.4,7.6,7.2,2.01,3,1
2017-12-21 19:40:21,7.4,7.6,7.2,2.01,3,1
2017-12-21 19:40:31,7.4,7.6,7.2,2.09,3,1
2017-12-21 19:40:40,7.4,7.6,7.2,2.08,3,1
2017-12-21 19:40:50,7.4,7.6,7.2,2.11,3,1
2017-12-21 19:41:00,7.4,7.6,7.2,2.12,3,1
2017-12-21 19:45:04,7.4,7.6,7.2,1.75,3,1
2017-12-21 19:45:14,7.4,7.6,7.2,1.79,3,1
2017-12-21 19:45:24,7.4,7.6,7.2,1.80,3,1
2017-12-21 19:45:33,7.4,7.6,7.2,1.76,3,1
2017-12-21 19:45:43,7.4,7.6,7.2,1.77,3,1
2017-12-21 19:45:53,7.4,7.6,7.2,1.73,3,1
2017-12-21 19:50:06,7.4,7.6,7.2,1.71,3,1
2017-12-21 19:50:16,7.4,7.6,7.2,1.65,3,1
2017-12-21 19:50:26,7.4,7.6,7.2,1.62,3,1
2017-12-21 19:50:36,7.4,7.6,7.2,1.72,3,1
2017-12-21 19:50:45,7.4,7.6,7.2,1.68,3,1
2017-12-21 19:50:55,7.4,7.6,7.2,1.72,3,1
2017-12-21 19:55:09,7.4,7.6,7.2,1.37,3,1
2017-12-21 19:55:19,7.4,7.6,7.2,1.48,3,1
2017-12-21 19:55:29,7.4,7.6,7.2,1.41,3,1
2017-12-21 19:55:38,7.4,7.6,7.2,1.39,3,1
2017-12-21 19:55:48,7.4,7.6,7.2,1.45,3,1
2017-12-21 19:55:58,7.4,7.6,7.2,1.32,3,1
2017-12-21 20:00:02,7.4,7.6,7.2,3.69,3,1
2017-12-21 20:00:12,7.4,7.6,7.2,1.01,3,1
2017-12-21 20:00:22,7.4,7.6,7.2,1.05,3,1
2017-12-21 20:00:31,7.4,7.6,7.2,0.99,3,1
2017-12-21 20:00:41,7.4,7.6,7.2,1.10,3,1
2017-12-21 20:00:51,7.4,7.6,7.2,1.04,3,1
2017-12-21 20:01:01,7.4,7.6,7.2,1.02,3,1
2017-12-21 20:05:04,7.4,7.6,7.2,1.27,3,1
2017-12-21 20:05:14,7.4,7.6,7.2,1.25,3,1
2017-12-21 20:05:24,7.4,7.6,7.2,1.34,3,1
2017-12-21 20:05:34,7.4,7.6,7.2,1.29,3,1
2017-12-21 20:05:43,7.4,7.6,7.2,1.27,3,1
2017-12-21 20:05:53,7.4,7.6,7.2,1.25,3,1
2017-12-21 20:10:07,7.5,7.6,7.2,1.29,3,1
2017-12-21 20:10:17,7.4,7.6,7.2,1.20,3,1
2017-12-21 20:10:27,7.5,7.6,7.2,1.33,3,1
2017-12-21 20:10:36,7.5,7.6,7.2,1.32,3,1
2017-12-21 20:10:46,7.4,7.6,7.2,1.26,3,1
2017-12-21 20:10:56,7.5,7.6,7.2,1.42,3,1
2017-12-21 20:15:10,7.5,7.6,7.2,1.57,3,1
2017-12-21 20:15:20,7.5,7.6,7.2,1.59,3,1
2017-12-21 20:15:29,7.5,7.6,7.2,1.56,3,1
2017-12-21 20:15:39,7.5,7.6,7.2,1.60,3,1
2017-12-21 20:15:49,7.5,7.6,7.2,1.58,3,1
2017-12-21 20:15:59,7.5,7.6,7.2,1.58,3,1
2017-12-21 20:20:02,7.5,7.6,7.2,3.55,3,1
2017-12-21 20:20:12,7.5,7.6,7.2,14.09,3,1
2017-12-21 20:20:22,7.5,7.6,7.2,3.53,3,1
2017-12-21 20:20:31,7.5,7.6,7.2,14.16,3,1
2017-12-21 20:20:41,7.5,7.6,7.2,1.39,3,1
2017-12-21 20:20:51,7.5,7.6,7.2,1.38,3,1
2017-12-21 20:21:01,7.5,7.6,7.2,1.42,3,1
2017-12-21 20:25:05,7.5,7.6,7.2,14.14,3,1
2017-12-21 20:25:15,7.5,7.6,7.2,1.47,3,1
2017-12-21 20:25:24,7.5,7.6,7.2,1.51,3,1
2017-12-21 20:25:34,7.5,7.6,7.2,1.46,3,1
2017-12-21 20:25:44,7.5,7.6,7.2,1.53,3,1
2017-12-21 20:25:54,7.5,7.6,7.2,1.48,3,1
2017-12-21 20:30:08,7.5,7.6,7.2,1.43,3,1
2017-12-21 20:30:17,7.5,7.6,7.2,1.43,3,1
2017-12-21 20:30:27,7.5,7.6,7.2,1.44,3,1
2017-12-21 20:30:37,7.5,7.6,7.2,14.24,3,1
2017-12-21 20:30:47,7.5,7.6,7.2,1.45,3,1
2017-12-21 20:30:56,7.5,7.6,7.2,1.55,3,1
2017-12-21 20:35:10,7.5,7.6,7.2,1.48,3,1
2017-12-21 20:35:20,7.5,7.6,7.2,1.47,3,1
2017-12-21 20:35:29,7.5,7.6,7.2,1.51,3,1
2017-12-21 20:35:39,7.4,7.6,7.2,1.42,3,1
2017-12-21 20:35:49,7.4,7.6,7.2,1.34,3,1
2017-12-21 20:35:59,7.4,7.6,7.2,1.35,3,1
2017-12-21 20:40:03,7.4,7.6,7.2,1.53,3,1
2017-12-21 20:40:13,7.4,7.6,7.2,1.59,3,1
2017-12-21 20:40:22,7.5,7.6,7.2,1.74,3,1
2017-12-21 20:40:32,7.5,7.6,7.2,1.70,3,1
2017-12-21 20:40:42,7.5,7.6,7.2,1.71,3,1
2017-12-21 20:40:52,7.5,7.6,7.2,1.67,3,1
2017-12-21 20:45:06,7.4,7.6,7.2,1.69,3,1
2017-12-21 20:45:15,7.4,7.6,7.2,1.70,3,1
2017-12-21 20:45:25,7.4,7.6,7.2,1.75,3,1
2017-12-21 20:45:35,7.4,7.6,7.2,1.78,3,1
2017-12-21 20:45:45,7.4,7.6,7.2,1.79,3,1
2017-12-21 20:45:54,7.4,7.6,7.2,1.79,3,1
2017-12-21 20:50:08,7.4,7.6,7.2,1.91,3,1
2017-12-21 20:50:18,7.4,7.6,7.2,1.89,3,1
2017-12-21 20:50:27,7.4,7.6,7.2,1.81,3,1
2017-12-21 20:50:37,7.4,7.6,7.2,1.78,3,1
2017-12-21 20:50:47,7.4,7.6,7.2,1.82,3,1
2017-12-21 20:50:57,7.4,7.6,7.2,1.73,3,1
2017-12-21 20:55:10,7.4,7.6,7.2,1.86,3,1
2017-12-21 20:55:20,7.5,7.6,7.2,2.07,3,1
2017-12-21 20:55:30,7.4,7.6,7.2,1.92,3,1
2017-12-21 20:55:40,7.4,7.6,7.2,1.89,3,1
2017-12-21 20:55:49,7.4,7.6,7.2,1.92,3,1
2017-12-21 20:55:59,7.5,7.6,7.2,2.09,3,1
2017-12-21 21:00:03,7.4,7.6,7.2,1.86,3,1
2017-12-21 21:00:13,7.4,7.6,7.2,1.88,3,1
2017-12-21 21:00:23,7.4,7.6,7.2,1.81,3,1
2017-12-21 21:00:33,7.4,7.6,7.2,1.83,3,1
2017-12-21 21:00:42,7.4,7.6,7.2,1.81,3,1
2017-12-21 21:00:52,7.4,7.6,7.2,1.80,3,1
2017-12-21 21:05:06,7.4,7.6,7.2,1.93,3,1
2017-12-21 21:05:16,7.4,7.6,7.2,1.92,3,1
2017-12-21 21:05:25,7.4,7.6,7.2,1.86,3,1
2017-12-21 21:05:35,7.5,7.6,7.2,1.98,3,1
2017-12-21 21:05:45,7.5,7.6,7.2,2.00,3,1
2017-12-21 21:05:55,7.5,7.6,7.2,2.06,3,1
2017-12-21 21:10:08,7.4,7.6,7.2,1.92,3,1
2017-12-21 21:10:18,7.4,7.6,7.2,1.93,3,1
2017-12-21 21:10:28,7.4,7.6,7.2,1.98,3,1
2017-12-21 21:10:37,7.4,7.6,7.2,1.99,3,1
2017-12-21 21:10:47,7.4,7.6,7.2,1.93,3,1
2017-12-21 21:10:57,7.4,7.6,7.2,1.95,3,1
2017-12-21 21:15:01,7.4,7.6,7.2,1.97,3,1
2017-12-21 21:15:11,7.4,7.6,7.2,1.97,3,1
2017-12-21 21:15:21,7.4,7.6,7.2,1.94,3,1
2017-12-21 21:15:30,7.4,7.6,7.2,1.96,3,1
2017-12-21 21:15:40,7.4,7.6,7.2,1.90,3,1
2017-12-21 21:15:50,7.4,7.6,7.2,1.97,3,1
2017-12-21 21:16:00,7.4,7.6,7.2,1.87,3,1
2017-12-21 21:20:04,7.4,7.6,7.2,1.95,3,1
2017-12-21 21:20:13,7.4,7.6,7.2,1.89,3,1
2017-12-21 21:20:23,7.4,7.6,7.2,1.77,3,1
2017-12-21 21:20:33,7.4,7.6,7.2,1.71,3,1
2017-12-21 21:20:43,7.4,7.6,7.2,1.74,3,1
2017-12-21 21:20:52,7.4,7.6,7.2,1.80,3,1
2017-12-21 21:25:06,7.4,7.6,7.2,1.74,3,1
2017-12-21 21:25:16,7.4,7.6,7.2,1.79,3,1
2017-12-21 21:25:25,7.4,7.6,7.2,1.79,3,1
2017-12-21 21:25:35,7.4,7.6,7.2,1.77,3,1
2017-12-21 21:25:45,7.4,7.6,7.2,1.87,3,1
2017-12-21 21:25:55,7.4,7.6,7.2,1.91,3,1
2017-12-21 21:30:09,7.4,7.6,7.2,2.06,3,1
2017-12-21 21:30:19,7.4,7.6,7.2,2.03,3,1
2017-12-21 21:30:28,7.4,7.6,7.2,1.93,3,1
2017-12-21 21:30:38,7.4,7.6,7.2,1.94,3,1
2017-12-21 21:30:48,7.4,7.6,7.2,1.95,3,1
2017-12-21 21:30:58,7.4,7.6,7.2,1.92,3,1
2017-12-21 21:35:01,7.5,7.6,7.2,2.16,3,1
2017-12-21 21:35:11,7.5,7.6,7.2,2.21,3,1
2017-12-21 21:35:21,7.5,7.6,7.2,2.27,3,1
2017-12-21 21:35:31,7.5,7.6,7.2,2.28,3,1
2017-12-21 21:35:40,7.5,7.6,7.2,2.28,3,1
