"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-05-26,2.5,total number = 22<br>5☆ = 6<br>4☆ = 1<br>3☆ = 1<br>2☆ = 4<br>1☆ = 10,2.49724,total number = 22<br>5☆ = 52<br>4☆ = 8<br>3☆ = 9<br>2☆ = 21<br>1☆ = 91,2.74476,total number = 811<br>5☆ = 253<br>4☆ = 77<br>3☆ = 45<br>2☆ = 82<br>1☆ = 354
2017-05-27,3.45,total number = 20<br>5☆ = 10<br>4☆ = 2<br>3☆ = 0<br>2☆ = 3<br>1☆ = 5,2.56906,total number = 20<br>5☆ = 56<br>4☆ = 9<br>3☆ = 6<br>2☆ = 21<br>1☆ = 89,2.67792,total number = 770<br>5☆ = 230<br>4☆ = 67<br>3☆ = 44<br>2☆ = 83<br>1☆ = 346
2017-05-28,2.52941,total number = 17<br>5☆ = 4<br>4☆ = 1<br>3☆ = 3<br>2☆ = 1<br>1☆ = 8,2.62857,total number = 17<br>5☆ = 55<br>4☆ = 10<br>3☆ = 7<br>2☆ = 21<br>1☆ = 82,2.62216,total number = 749<br>5☆ = 213<br>4☆ = 64<br>3☆ = 45<br>2☆ = 81<br>1☆ = 346
2017-05-29,3.07692,total number = 26<br>5☆ = 12<br>4☆ = 1<br>3☆ = 0<br>2☆ = 3<br>1☆ = 10,2.61628,total number = 26<br>5☆ = 53<br>4☆ = 10<br>3☆ = 7<br>2☆ = 22<br>1☆ = 80,2.62834,total number = 748<br>5☆ = 215<br>4☆ = 63<br>3☆ = 43<br>2☆ = 83<br>1☆ = 344
2017-05-30,1.83099,total number = 71<br>5☆ = 9<br>4☆ = 5<br>3☆ = 2<br>2☆ = 4<br>1☆ = 51,2.3871,total number = 71<br>5☆ = 55<br>4☆ = 15<br>3☆ = 8<br>2☆ = 20<br>1☆ = 119,2.53788,total number = 792<br>5☆ = 212<br>4☆ = 66<br>3☆ = 43<br>2☆ = 86<br>1☆ = 385
2017-05-31,1.26733,total number = 101<br>5☆ = 2<br>4☆ = 4<br>3☆ = 2<br>2☆ = 3<br>1☆ = 90,2.0035,total number = 101<br>5☆ = 50<br>4☆ = 16<br>3☆ = 10<br>2☆ = 19<br>1☆ = 191,2.37037,total number = 864<br>5☆ = 204<br>4☆ = 66<br>3☆ = 42<br>2☆ = 86<br>1☆ = 466
2017-06-01,1.61728,total number = 81<br>5☆ = 9<br>4☆ = 1<br>3☆ = 3<br>2☆ = 5<br>1☆ = 63,1.88166,total number = 81<br>5☆ = 52<br>4☆ = 15<br>3☆ = 11<br>2☆ = 23<br>1☆ = 237,2.31453,total number = 922<br>5☆ = 212<br>4☆ = 63<br>3☆ = 43<br>2☆ = 89<br>1☆ = 515
2017-06-02,1.5,total number = 54<br>5☆ = 3<br>4☆ = 2<br>3☆ = 2<br>2☆ = 5<br>1☆ = 42,1.78919,total number = 54<br>5☆ = 49<br>4☆ = 16<br>3☆ = 12<br>2☆ = 24<br>1☆ = 269,2.27983,total number = 947<br>5☆ = 213<br>4☆ = 61<br>3☆ = 44<br>2☆ = 89<br>1☆ = 540
2017-06-03,1.71667,total number = 60<br>5☆ = 8<br>4☆ = 1<br>3☆ = 3<br>2☆ = 2<br>1☆ = 46,1.69756,total number = 60<br>5☆ = 47<br>4☆ = 15<br>3☆ = 15<br>2☆ = 23<br>1☆ = 310,2.23955,total number = 981<br>5☆ = 215<br>4☆ = 60<br>3☆ = 44<br>2☆ = 88<br>1☆ = 574
2017-06-04,1.78,total number = 50<br>5☆ = 6<br>4☆ = 2<br>3☆ = 3<br>2☆ = 3<br>1☆ = 36,1.67494,total number = 50<br>5☆ = 49<br>4☆ = 16<br>3☆ = 15<br>2☆ = 25<br>1☆ = 338,2.21351,total number = 1007<br>5☆ = 216<br>4☆ = 60<br>3☆ = 46<br>2☆ = 86<br>1☆ = 599
2017-06-05,1.80556,total number = 36<br>5☆ = 4<br>4☆ = 4<br>3☆ = 0<br>2☆ = 1<br>1☆ = 27,1.60486,total number = 36<br>5☆ = 41<br>4☆ = 19<br>3☆ = 15<br>2☆ = 23<br>1☆ = 355,2.19279,total number = 1027<br>5☆ = 216<br>4☆ = 63<br>3☆ = 44<br>2☆ = 84<br>1☆ = 620
2017-06-06,2.24324,total number = 37<br>5☆ = 9<br>4☆ = 2<br>3☆ = 1<br>2☆ = 2<br>1☆ = 23,1.62291,total number = 37<br>5☆ = 41<br>4☆ = 16<br>3☆ = 14<br>2☆ = 21<br>1☆ = 327,2.17888,total number = 1051<br>5☆ = 219<br>4☆ = 63<br>3☆ = 44<br>2☆ = 86<br>1☆ = 639
2017-06-07,2.625,total number = 16<br>5☆ = 6<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 9,1.77844,total number = 16<br>5☆ = 45<br>4☆ = 12<br>3☆ = 13<br>2☆ = 18<br>1☆ = 246,2.16857,total number = 1050<br>5☆ = 218<br>4☆ = 61<br>3☆ = 44<br>2☆ = 84<br>1☆ = 643
2017-06-08,3.17143,total number = 35<br>5☆ = 16<br>4☆ = 2<br>3☆ = 2<br>2☆ = 2<br>1☆ = 13,1.99306,total number = 35<br>5☆ = 52<br>4☆ = 13<br>3☆ = 12<br>2☆ = 15<br>1☆ = 196,2.18327,total number = 1064<br>5☆ = 227<br>4☆ = 60<br>3☆ = 43<br>2☆ = 85<br>1☆ = 649
2017-06-09,2.6087,total number = 23<br>5☆ = 6<br>4☆ = 2<br>3☆ = 3<br>2☆ = 1<br>1☆ = 11,2.15175,total number = 23<br>5☆ = 55<br>4☆ = 13<br>3☆ = 13<br>2☆ = 11<br>1☆ = 165,2.18369,total number = 1067<br>5☆ = 227<br>4☆ = 60<br>3☆ = 45<br>2☆ = 85<br>1☆ = 650
2017-06-10,3.7619,total number = 21<br>5☆ = 13<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,2.42661,total number = 21<br>5☆ = 60<br>4☆ = 14<br>3☆ = 10<br>2☆ = 9<br>1☆ = 125,2.22138,total number = 1057<br>5☆ = 235<br>4☆ = 60<br>3☆ = 45<br>2☆ = 81<br>1☆ = 636
2017-06-11,3.06667,total number = 30<br>5☆ = 12<br>4☆ = 1<br>3☆ = 5<br>2☆ = 1<br>1☆ = 11,2.68687,total number = 30<br>5☆ = 66<br>4☆ = 13<br>3☆ = 12<br>2☆ = 7<br>1☆ = 100,2.24787,total number = 1057<br>5☆ = 242<br>4☆ = 58<br>3☆ = 48<br>2☆ = 81<br>1☆ = 628
2017-06-12,3.92857,total number = 28<br>5☆ = 17<br>4☆ = 3<br>3☆ = 2<br>2☆ = 1<br>1☆ = 5,3.03684,total number = 28<br>5☆ = 79<br>4☆ = 12<br>3☆ = 14<br>2☆ = 7<br>1☆ = 78,2.28397,total number = 1067<br>5☆ = 253<br>4☆ = 60<br>3☆ = 49<br>2☆ = 80<br>1☆ = 625
2017-06-13,3.39394,total number = 33<br>5☆ = 14<br>4☆ = 6<br>3☆ = 2<br>2☆ = 1<br>1☆ = 10,3.25806,total number = 33<br>5☆ = 84<br>4☆ = 16<br>3☆ = 15<br>2☆ = 6<br>1☆ = 65,2.31521,total number = 1085<br>5☆ = 264<br>4☆ = 65<br>3☆ = 49<br>2☆ = 78<br>1☆ = 629
2017-06-14,3.09677,total number = 31<br>5☆ = 13<br>4☆ = 3<br>3☆ = 1<br>2☆ = 2<br>1☆ = 12,3.28358,total number = 31<br>5☆ = 91<br>4☆ = 19<br>3☆ = 15<br>2☆ = 8<br>1☆ = 68,2.32569,total number = 1090<br>5☆ = 267<br>4☆ = 67<br>3☆ = 49<br>2☆ = 78<br>1☆ = 629
2017-06-15,2.16,total number = 25<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 16,3.15707,total number = 25<br>5☆ = 81<br>4☆ = 18<br>3☆ = 13<br>2☆ = 8<br>1☆ = 71,2.31511,total number = 1079<br>5☆ = 264<br>4☆ = 65<br>3☆ = 46<br>2☆ = 76<br>1☆ = 628
2017-06-16,2.92857,total number = 14<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,3.20879,total number = 14<br>5☆ = 81<br>4☆ = 17<br>3☆ = 10<br>2☆ = 7<br>1☆ = 67,2.30682,total number = 1056<br>5☆ = 258<br>4☆ = 62<br>3☆ = 45<br>2☆ = 72<br>1☆ = 619
2017-06-17,4.25,total number = 8<br>5☆ = 5<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 1,3.18935,total number = 8<br>5☆ = 73<br>4☆ = 17<br>3☆ = 10<br>2☆ = 7<br>1☆ = 62,2.31068,total number = 1030<br>5☆ = 251<br>4☆ = 63<br>3☆ = 45<br>2☆ = 67<br>1☆ = 604
2017-06-18,4.06667,total number = 15<br>5☆ = 10<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 3,3.2987,total number = 15<br>5☆ = 71<br>4☆ = 18<br>3☆ = 5<br>2☆ = 6<br>1☆ = 54,2.31589,total number = 1013<br>5☆ = 252<br>4☆ = 58<br>3☆ = 44<br>2☆ = 63<br>1☆ = 596
2017-06-19,3.36364,total number = 22<br>5☆ = 11<br>4☆ = 1<br>3☆ = 2<br>2☆ = 1<br>1☆ = 7,3.18919,total number = 22<br>5☆ = 65<br>4☆ = 16<br>3☆ = 5<br>2☆ = 6<br>1☆ = 56,2.32906,total number = 1015<br>5☆ = 257<br>4☆ = 58<br>3☆ = 43<br>2☆ = 61<br>1☆ = 596
2017-06-20,3.38889,total number = 18<br>5☆ = 7<br>4☆ = 3<br>3☆ = 2<br>2☆ = 2<br>1☆ = 4,3.16541,total number = 18<br>5☆ = 58<br>4☆ = 13<br>3☆ = 5<br>2☆ = 7<br>1☆ = 50,2.35347,total number = 1010<br>5☆ = 259<br>4☆ = 61<br>3☆ = 43<br>2☆ = 62<br>1☆ = 585
2017-06-21,2.94118,total number = 17<br>5☆ = 6<br>4☆ = 2<br>3☆ = 1<br>2☆ = 1<br>1☆ = 7,3.15126,total number = 17<br>5☆ = 51<br>4☆ = 12<br>3☆ = 5<br>2☆ = 6<br>1☆ = 45,2.34168,total number = 998<br>5☆ = 251<br>4☆ = 62<br>3☆ = 44<br>2☆ = 61<br>1☆ = 580
2017-06-22,2.35714,total number = 14<br>5☆ = 3<br>4☆ = 2<br>3☆ = 0<br>2☆ = 1<br>1☆ = 8,3.27778,total number = 14<br>5☆ = 48<br>4☆ = 13<br>3☆ = 5<br>2☆ = 5<br>1☆ = 37,2.34077,total number = 986<br>5☆ = 247<br>4☆ = 64<br>3☆ = 43<br>2☆ = 56<br>1☆ = 576
2017-06-23,3.93333,total number = 15<br>5☆ = 11<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 4,3.41284,total number = 15<br>5☆ = 53<br>4☆ = 12<br>3☆ = 5<br>2☆ = 5<br>1☆ = 34,2.36739,total number = 969<br>5☆ = 251<br>4☆ = 61<br>3☆ = 43<br>2☆ = 52<br>1☆ = 562
2017-06-24,3.375,total number = 16<br>5☆ = 8<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,3.35043,total number = 16<br>5☆ = 56<br>4☆ = 12<br>3☆ = 5<br>2☆ = 5<br>1☆ = 39,2.38494,total number = 956<br>5☆ = 252<br>4☆ = 61<br>3☆ = 41<br>2☆ = 51<br>1☆ = 551
2017-06-25,3.61905,total number = 21<br>5☆ = 8<br>4☆ = 6<br>3☆ = 2<br>2☆ = 1<br>1☆ = 4,3.30894,total number = 21<br>5☆ = 54<br>4☆ = 16<br>3☆ = 7<br>2☆ = 6<br>1☆ = 40,2.40942,total number = 955<br>5☆ = 254<br>4☆ = 66<br>3☆ = 42<br>2☆ = 48<br>1☆ = 545
2017-06-26,3.1,total number = 10<br>5☆ = 3<br>4☆ = 3<br>3☆ = 0<br>2☆ = 0<br>1☆ = 4,3.27928,total number = 10<br>5☆ = 46<br>4☆ = 18<br>3☆ = 5<br>2☆ = 5<br>1☆ = 37,2.39471,total number = 945<br>5☆ = 247<br>4☆ = 67<br>3☆ = 42<br>2☆ = 45<br>1☆ = 544
2017-06-27,3.3,total number = 10<br>5☆ = 5<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 4,3.26214,total number = 10<br>5☆ = 44<br>4☆ = 16<br>3☆ = 3<br>2☆ = 3<br>1☆ = 37,2.40192,total number = 938<br>5☆ = 248<br>4☆ = 67<br>3☆ = 39<br>2☆ = 44<br>1☆ = 540
2017-06-28,2.41935,total number = 31<br>5☆ = 10<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 19,3.08547,total number = 31<br>5☆ = 48<br>4☆ = 15<br>3☆ = 2<br>2☆ = 3<br>1☆ = 49,2.38388,total number = 943<br>5☆ = 246<br>4☆ = 67<br>3☆ = 39<br>2☆ = 42<br>1☆ = 549
2017-06-29,2.19048,total number = 21<br>5☆ = 5<br>4☆ = 1<br>3☆ = 1<br>2☆ = 0<br>1☆ = 14,3.01613,total number = 21<br>5☆ = 50<br>4☆ = 14<br>3☆ = 3<br>2☆ = 2<br>1☆ = 55,2.42329,total number = 893<br>5☆ = 242<br>4☆ = 63<br>3☆ = 38<br>2☆ = 38<br>1☆ = 512
2017-06-30,2.43478,total number = 23<br>5☆ = 6<br>4☆ = 1<br>3☆ = 3<br>2☆ = 0<br>1☆ = 13,2.81061,total number = 23<br>5☆ = 45<br>4☆ = 15<br>3☆ = 6<br>2☆ = 2<br>1☆ = 64,2.56687,total number = 815<br>5☆ = 246<br>4☆ = 60<br>3☆ = 39<br>2☆ = 35<br>1☆ = 435
2017-07-01,2.69565,total number = 23<br>5☆ = 8<br>4☆ = 1<br>3☆ = 1<br>2☆ = 2<br>1☆ = 11,2.72662,total number = 23<br>5☆ = 45<br>4☆ = 14<br>3☆ = 7<br>2☆ = 4<br>1☆ = 69,2.67239,total number = 757<br>5☆ = 245<br>4☆ = 60<br>3☆ = 37<br>2☆ = 32<br>1☆ = 383
2017-07-02,3.45455,total number = 22<br>5☆ = 12<br>4☆ = 0<br>3☆ = 2<br>2☆ = 2<br>1☆ = 6,2.70714,total number = 22<br>5☆ = 49<br>4☆ = 8<br>3☆ = 7<br>2☆ = 5<br>1☆ = 71,2.78345,total number = 725<br>5☆ = 254<br>4☆ = 58<br>3☆ = 37<br>2☆ = 29<br>1☆ = 347
2017-07-03,2.93333,total number = 15<br>5☆ = 4<br>4☆ = 3<br>3☆ = 2<br>2☆ = 0<br>1☆ = 6,2.70345,total number = 15<br>5☆ = 50<br>4☆ = 8<br>3☆ = 9<br>2☆ = 5<br>1☆ = 73,2.88088,total number = 680<br>5☆ = 250<br>4☆ = 60<br>3☆ = 36<br>2☆ = 27<br>1☆ = 307
2017-07-04,3.47059,total number = 17<br>5☆ = 9<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,2.75,total number = 17<br>5☆ = 54<br>4☆ = 9<br>3☆ = 9<br>2☆ = 5<br>1☆ = 75,2.98145,total number = 647<br>5☆ = 253<br>4☆ = 60<br>3☆ = 33<br>2☆ = 24<br>1☆ = 277
2017-07-05,1.05569,total number = 1652<br>5☆ = 20<br>4☆ = 1<br>3☆ = 2<br>2☆ = 5<br>1☆ = 1624,1.1771,total number = 1652<br>5☆ = 64<br>4☆ = 9<br>3☆ = 11<br>2☆ = 9<br>1☆ = 1680,1.59434,total number = 2263<br>5☆ = 269<br>4☆ = 57<br>3☆ = 35<br>2☆ = 28<br>1☆ = 1874
2017-07-06,1.06829,total number = 2299<br>5☆ = 37<br>4☆ = 1<br>3☆ = 2<br>2☆ = 2<br>1☆ = 2257,1.1101,total number = 2299<br>5☆ = 96<br>4☆ = 9<br>3☆ = 12<br>2☆ = 11<br>1☆ = 3923,1.32177,total number = 4525<br>5☆ = 297<br>4☆ = 56<br>3☆ = 36<br>2☆ = 28<br>1☆ = 4108
2017-07-07,1.06807,total number = 2703<br>5☆ = 41<br>4☆ = 4<br>3☆ = 2<br>2☆ = 4<br>1☆ = 2652,1.08869,total number = 2703<br>5☆ = 131<br>4☆ = 12<br>3☆ = 11<br>2☆ = 15<br>1☆ = 6562,1.22379,total number = 7212<br>5☆ = 332<br>4☆ = 60<br>3☆ = 37<br>2☆ = 32<br>1☆ = 6751
2017-07-08,1.09358,total number = 2180<br>5☆ = 46<br>4☆ = 1<br>3☆ = 2<br>2☆ = 13<br>1☆ = 2118,1.08573,total number = 2180<br>5☆ = 169<br>4☆ = 12<br>3☆ = 12<br>2☆ = 26<br>1☆ = 8669,1.18617,total number = 9357<br>5☆ = 362<br>4☆ = 59<br>3☆ = 37<br>2☆ = 43<br>1☆ = 8856
2017-07-09,1.21464,total number = 806<br>5☆ = 38<br>4☆ = 5<br>3☆ = 1<br>2☆ = 4<br>1☆ = 758,1.09109,total number = 806<br>5☆ = 195<br>4☆ = 17<br>3☆ = 11<br>2☆ = 28<br>1☆ = 9421,1.18521,total number = 10140<br>5☆ = 394<br>4☆ = 62<br>3☆ = 35<br>2☆ = 46<br>1☆ = 9603
2017-07-10,1.10948,total number = 1772<br>5☆ = 43<br>4☆ = 4<br>3☆ = 0<br>2☆ = 10<br>1☆ = 1715,1.09152,total number = 1772<br>5☆ = 234<br>4☆ = 18<br>3☆ = 9<br>2☆ = 38<br>1☆ = 11130,1.16937,total number = 11891<br>5☆ = 424<br>4☆ = 64<br>3☆ = 35<br>2☆ = 56<br>1☆ = 11312
2017-07-11,1.10405,total number = 1605<br>5☆ = 39<br>4☆ = 1<br>3☆ = 1<br>2☆ = 6<br>1☆ = 1558,1.08996,total number = 1605<br>5☆ = 264<br>4☆ = 17<br>3☆ = 10<br>2☆ = 44<br>1☆ = 12682,1.15736,total number = 13466<br>5☆ = 451<br>4☆ = 64<br>3☆ = 31<br>2☆ = 61<br>1☆ = 12859
2017-07-12,1.20287,total number = 557<br>5☆ = 27<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 527,1.09998,total number = 557<br>5☆ = 271<br>4☆ = 17<br>3☆ = 8<br>2☆ = 41<br>1☆ = 11585,1.15363,total number = 13995<br>5☆ = 461<br>4☆ = 62<br>3☆ = 29<br>2☆ = 62<br>1☆ = 13381
2017-07-13,1.28194,total number = 454<br>5☆ = 30<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 421,1.11541,total number = 454<br>5☆ = 264<br>4☆ = 18<br>3☆ = 7<br>2☆ = 39<br>1☆ = 9749,1.15254,total number = 14416<br>5☆ = 477<br>4☆ = 58<br>3☆ = 28<br>2☆ = 61<br>1☆ = 13792
2017-07-14,1.40541,total number = 222<br>5☆ = 21<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 199,1.14073,total number = 222<br>5☆ = 244<br>4☆ = 16<br>3☆ = 5<br>2☆ = 35<br>1☆ = 7296,1.15226,total number = 14607<br>5☆ = 485<br>4☆ = 57<br>3☆ = 27<br>2☆ = 59<br>1☆ = 13979
2017-07-15,1.83439,total number = 157<br>5☆ = 32<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 124,1.17872,total number = 157<br>5☆ = 230<br>4☆ = 16<br>3☆ = 3<br>2☆ = 22<br>1☆ = 5302,1.15781,total number = 14739<br>5☆ = 511<br>4☆ = 57<br>3☆ = 27<br>2☆ = 57<br>1☆ = 14087
2017-07-16,1.70248,total number = 121<br>5☆ = 21<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 99,1.18576,total number = 121<br>5☆ = 213<br>4☆ = 11<br>3☆ = 2<br>2☆ = 19<br>1☆ = 4643,1.16058,total number = 14846<br>5☆ = 526<br>4☆ = 56<br>3☆ = 27<br>2☆ = 58<br>1☆ = 14179
2017-07-17,1.94545,total number = 110<br>5☆ = 24<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 83,1.25356,total number = 110<br>5☆ = 194<br>4☆ = 9<br>3☆ = 3<br>2☆ = 9<br>1☆ = 3011,1.1647,total number = 14948<br>5☆ = 545<br>4☆ = 56<br>3☆ = 28<br>2☆ = 58<br>1☆ = 14261
2017-07-18,2.23913,total number = 92<br>5☆ = 28<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 63,1.44658,total number = 92<br>5☆ = 183<br>4☆ = 8<br>3☆ = 3<br>2☆ = 3<br>1☆ = 1516,1.16839,total number = 15025<br>5☆ = 563<br>4☆ = 54<br>3☆ = 29<br>2☆ = 58<br>1☆ = 14321
2017-07-19,1.63333,total number = 90<br>5☆ = 10<br>4☆ = 4<br>3☆ = 2<br>2☆ = 1<br>1☆ = 73,1.56902,total number = 90<br>5☆ = 166<br>4☆ = 11<br>3☆ = 5<br>2☆ = 2<br>1☆ = 1062,1.16796,total number = 15093<br>5☆ = 562<br>4☆ = 57<br>3☆ = 29<br>2☆ = 58<br>1☆ = 14387
2017-07-20,1.77907,total number = 86<br>5☆ = 16<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 69,1.73804,total number = 86<br>5☆ = 152<br>4☆ = 10<br>3☆ = 4<br>2☆ = 2<br>1☆ = 710,1.16879,total number = 15161<br>5☆ = 571<br>4☆ = 55<br>3☆ = 27<br>2☆ = 56<br>1☆ = 14452
2017-07-21,1.98684,total number = 76<br>5☆ = 16<br>4☆ = 3<br>3☆ = 1<br>2☆ = 0<br>1☆ = 56,1.86475,total number = 76<br>5☆ = 147<br>4☆ = 11<br>3☆ = 5<br>2☆ = 2<br>1☆ = 567,1.17089,total number = 15220<br>5☆ = 581<br>4☆ = 56<br>3☆ = 27<br>2☆ = 55<br>1☆ = 14501
2017-07-22,2.21818,total number = 55<br>5☆ = 14<br>4☆ = 3<br>3☆ = 1<br>2☆ = 0<br>1☆ = 37,1.90317,total number = 55<br>5☆ = 129<br>4☆ = 13<br>3☆ = 6<br>2☆ = 2<br>1☆ = 480,1.17358,total number = 15261<br>5☆ = 592<br>4☆ = 57<br>3☆ = 28<br>2☆ = 54<br>1☆ = 14530
2017-07-23,2.46667,total number = 60<br>5☆ = 19<br>4☆ = 3<br>3☆ = 1<br>2☆ = 1<br>1☆ = 36,2.00527,total number = 60<br>5☆ = 127<br>4☆ = 16<br>3☆ = 7<br>2☆ = 2<br>1☆ = 417,1.17594,total number = 15306<br>5☆ = 600<br>4☆ = 60<br>3☆ = 29<br>2☆ = 55<br>1☆ = 14562
2017-07-24,2.26667,total number = 60<br>5☆ = 19<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 41,2.04817,total number = 60<br>5☆ = 122<br>4☆ = 14<br>3☆ = 6<br>2☆ = 2<br>1☆ = 375,1.17792,total number = 15350<br>5☆ = 611<br>4☆ = 58<br>3☆ = 29<br>2☆ = 55<br>1☆ = 14597
2017-07-25,2.31915,total number = 47<br>5☆ = 15<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 31,2.03797,total number = 47<br>5☆ = 109<br>4☆ = 14<br>3☆ = 6<br>2☆ = 2<br>1☆ = 343,1.17807,total number = 15376<br>5☆ = 618<br>4☆ = 52<br>3☆ = 28<br>2☆ = 54<br>1☆ = 14624
2017-07-26,2.05682,total number = 88<br>5☆ = 20<br>4☆ = 4<br>3☆ = 0<br>2☆ = 1<br>1☆ = 63,2.11864,total number = 88<br>5☆ = 119<br>4☆ = 14<br>3☆ = 4<br>2☆ = 2<br>1☆ = 333,1.18183,total number = 15454<br>5☆ = 635<br>4☆ = 53<br>3☆ = 28<br>2☆ = 55<br>1☆ = 14683
2017-07-27,2.44118,total number = 68<br>5☆ = 19<br>4☆ = 6<br>3☆ = 2<br>2☆ = 0<br>1☆ = 41,2.23128,total number = 68<br>5☆ = 122<br>4☆ = 19<br>3☆ = 6<br>2☆ = 2<br>1☆ = 305,1.18599,total number = 15512<br>5☆ = 649<br>4☆ = 58<br>3☆ = 30<br>2☆ = 55<br>1☆ = 14720
2017-07-28,2.33333,total number = 81<br>5☆ = 23<br>4☆ = 5<br>3☆ = 0<br>2☆ = 1<br>1☆ = 52,2.28976,total number = 81<br>5☆ = 129<br>4☆ = 21<br>3☆ = 5<br>2☆ = 3<br>1☆ = 301,1.1895,total number = 15562<br>5☆ = 662<br>4☆ = 62<br>3☆ = 30<br>2☆ = 55<br>1☆ = 14753
2017-07-29,1.97674,total number = 86<br>5☆ = 17<br>4☆ = 2<br>3☆ = 5<br>2☆ = 0<br>1☆ = 62,2.24286,total number = 86<br>5☆ = 132<br>4☆ = 20<br>3☆ = 9<br>2☆ = 3<br>1☆ = 326,1.19249,total number = 15627<br>5☆ = 674<br>4☆ = 63<br>3☆ = 34<br>2☆ = 55<br>1☆ = 14801
2017-07-30,1.45872,total number = 109<br>5☆ = 11<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 96,2.05937,total number = 109<br>5☆ = 124<br>4☆ = 19<br>3☆ = 8<br>2☆ = 2<br>1☆ = 386,1.19252,total number = 15713<br>5☆ = 679<br>4☆ = 64<br>3☆ = 31<br>2☆ = 55<br>1☆ = 14884
2017-07-31,1.52564,total number = 78<br>5☆ = 8<br>4☆ = 3<br>3☆ = 0<br>2☆ = 0<br>1☆ = 67,1.9623,total number = 78<br>5☆ = 113<br>4☆ = 22<br>3☆ = 8<br>2☆ = 2<br>1☆ = 412,1.19197,total number = 15768<br>5☆ = 679<br>4☆ = 66<br>3☆ = 30<br>2☆ = 53<br>1☆ = 14940
2017-08-01,1.24176,total number = 91<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 85,1.82529,total number = 91<br>5☆ = 103<br>4☆ = 22<br>3☆ = 8<br>2☆ = 2<br>1☆ = 466,1.18911,total number = 15837<br>5☆ = 672<br>4☆ = 66<br>3☆ = 29<br>2☆ = 51<br>1☆ = 15019
2017-08-02,1.19231,total number = 52<br>5☆ = 2<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 49,1.73097,total number = 52<br>5☆ = 85<br>4☆ = 18<br>3☆ = 9<br>2☆ = 1<br>1☆ = 452,1.18748,total number = 15874<br>5☆ = 670<br>4☆ = 63<br>3☆ = 28<br>2☆ = 51<br>1☆ = 15062
2017-08-03,1.50847,total number = 59<br>5☆ = 6<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 50,1.6205,total number = 59<br>5☆ = 72<br>4☆ = 13<br>3☆ = 8<br>2☆ = 2<br>1☆ = 461,1.18623,total number = 15916<br>5☆ = 667<br>4☆ = 62<br>3☆ = 29<br>2☆ = 52<br>1☆ = 15106
2017-08-04,1.125,total number = 56<br>5☆ = 1<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 54,1.45951,total number = 56<br>5☆ = 50<br>4☆ = 9<br>3☆ = 8<br>2☆ = 1<br>1☆ = 463,1.20105,total number = 14320<br>5☆ = 648<br>4☆ = 62<br>3☆ = 27<br>2☆ = 47<br>1☆ = 13536
2017-08-05,1.88462,total number = 26<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 19,1.38854,total number = 26<br>5☆ = 38<br>4☆ = 7<br>3☆ = 4<br>2☆ = 2<br>1☆ = 420,1.22786,total number = 12047<br>5☆ = 616<br>4☆ = 61<br>3☆ = 26<br>2☆ = 46<br>1☆ = 11298
