"Temperature, x; CO2, x","Temperature, y","CO2, y"
2018-01-06 07:32:55,21.5,408
2018-01-06 07:33:19,21.5,409
2018-01-06 07:33:31,21.5,409
2018-01-06 07:33:37,21.5,410
2018-01-06 07:33:49,21.5,410
2018-01-06 07:33:55,21.5,410
2018-01-06 07:34:07,21.5,411
2018-01-06 07:34:37,21.5,412
2018-01-06 07:35:07,21.5,412
2018-01-06 07:35:19,21.5,412
2018-01-06 07:35:37,21.5,412
2018-01-06 07:37:01,21.5,414
2018-01-06 07:37:19,21.5,411
2018-01-06 07:37:25,21.5,408
2018-01-06 07:37:37,21.5,403
2018-01-06 07:37:49,21.5,406
2018-01-06 07:38:01,21.5,407
2018-01-06 07:38:13,21.5,408
2018-01-06 07:38:43,21.5,409
2018-01-06 07:39:01,21.5,412
2018-01-06 07:39:19,21.5,412
2018-01-06 07:39:37,21.5,412
2018-01-06 07:40:13,21.5,413
2018-01-06 07:40:31,21.5,412
2018-01-06 07:40:49,21.5,412
2018-01-06 07:42:07,21.5,413
2018-01-06 07:42:25,21.5,410
2018-01-06 07:43:19,21.5,410
2018-01-06 07:43:31,21.5,410
2018-01-06 07:43:37,21.5,411
2018-01-06 07:43:55,21.5,412
2018-01-06 07:45:07,21.5,412
2018-01-06 07:45:13,21.5,412
2018-01-06 07:45:25,21.5,412
2018-01-06 07:45:31,21.5,413
2018-01-06 07:45:37,21.5,412
2018-01-06 07:46:43,21.5,413
2018-01-06 07:46:55,21.5,410
2018-01-06 07:47:13,21.5,406
2018-01-06 07:47:37,21.5,409
2018-01-06 07:48:25,21.5,409
2018-01-06 07:48:31,21.5,409
2018-01-06 07:49:31,21.5,411
2018-01-06 07:49:55,21.5,410
2018-01-06 07:51:55,21.5,411
2018-01-06 07:52:49,21.5,410
2018-01-06 07:53:07,21.5,410
2018-01-06 07:53:37,21.5,411
2018-01-06 07:54:01,21.5,412
2018-01-06 07:54:19,21.5,412
2018-01-06 07:55:01,21.5,411
2018-01-06 07:55:31,21.5,411
2018-01-06 07:56:01,21.5,412
2018-01-06 07:56:13,21.5,413
2018-01-06 07:56:31,21.5,414
2018-01-06 07:56:37,21.5,415
2018-01-06 07:56:55,21.5,411
2018-01-06 07:57:07,21.5,409
2018-01-06 07:57:19,21.5,408
2018-01-06 07:57:37,21.5,410
2018-01-06 07:57:55,21.5,410
2018-01-06 07:58:43,21.5,411
2018-01-06 07:59:07,21.6,410
2018-01-06 07:59:25,21.6,412
2018-01-06 07:59:31,21.6,412
2018-01-06 07:59:55,21.5,412
2018-01-06 08:00:07,21.5,412
2018-01-06 08:01:07,21.6,412
2018-01-06 08:01:13,21.6,412
2018-01-06 08:01:31,21.6,413
2018-01-06 08:01:49,21.6,411
2018-01-06 08:02:01,21.6,410
2018-01-06 08:02:13,21.6,409
2018-01-06 08:02:49,21.6,410
2018-01-06 08:03:07,21.6,411
2018-01-06 08:03:25,21.6,411
2018-01-06 08:04:31,21.5,411
2018-01-06 08:04:49,21.5,410
2018-01-06 08:05:49,21.5,410
2018-01-06 08:06:01,21.5,414
2018-01-06 08:06:13,21.5,417
2018-01-06 08:06:31,21.5,414
2018-01-06 08:06:49,21.6,411
2018-01-06 08:07:07,21.5,411
2018-01-06 08:08:31,21.6,411
2018-01-06 08:08:37,21.6,411
2018-01-06 08:08:49,21.6,410
2018-01-06 08:09:13,21.6,410
2018-01-06 08:09:37,21.6,409
2018-01-06 08:09:49,21.6,410
2018-01-06 08:09:55,21.6,410
2018-01-06 08:10:07,21.5,410
2018-01-06 08:10:19,21.5,410
2018-01-06 08:10:43,21.5,410
2018-01-06 08:11:01,21.5,412
2018-01-06 08:11:25,21.5,413
2018-01-06 08:11:37,21.5,410
2018-01-06 08:12:01,21.5,409
2018-01-06 08:12:07,21.5,409
2018-01-06 08:12:19,21.6,410
2018-01-06 08:12:25,21.5,410
2018-01-06 08:12:31,21.5,411
2018-01-06 08:13:31,21.5,412
2018-01-06 08:13:37,21.5,412
2018-01-06 08:13:43,21.5,412
2018-01-06 08:14:31,21.5,412
2018-01-06 08:14:43,21.5,412
2018-01-06 08:15:07,21.5,411
2018-01-06 08:15:13,21.5,410
2018-01-06 08:15:25,21.5,411
2018-01-06 08:15:43,21.5,414
2018-01-06 08:15:55,21.5,414
2018-01-06 08:16:19,21.5,413
2018-01-06 08:16:31,21.5,409
2018-01-06 08:16:49,21.5,406
2018-01-06 08:17:01,21.5,407
2018-01-06 08:17:07,21.5,410
2018-01-06 08:17:13,21.5,411
2018-01-06 08:17:25,21.5,411
2018-01-06 08:17:31,21.5,411
2018-01-06 08:17:43,21.5,410
2018-01-06 08:17:55,21.5,412
2018-01-06 08:18:25,21.5,414
2018-01-06 08:18:37,21.5,414
2018-01-06 08:19:19,21.5,413
2018-01-06 08:19:25,21.5,413
2018-01-06 08:19:43,21.5,413
2018-01-06 08:20:13,21.6,414
2018-01-06 08:20:31,21.5,413
2018-01-06 08:20:37,21.5,414
2018-01-06 08:20:43,21.5,414
2018-01-06 08:20:49,21.5,414
2018-01-06 08:21:19,21.5,410
2018-01-06 08:21:25,21.5,408
2018-01-06 08:21:37,21.5,406
2018-01-06 08:21:55,21.5,407
2018-01-06 08:22:07,21.5,410
2018-01-06 08:22:31,21.5,411
2018-01-06 08:22:43,21.5,412
2018-01-06 08:23:43,21.6,412
2018-01-06 08:23:55,21.6,412
2018-01-06 08:24:13,21.6,412
2018-01-06 08:24:19,21.6,412
2018-01-06 08:24:25,21.6,412
2018-01-06 08:24:37,21.6,413
2018-01-06 08:24:43,21.6,413
2018-01-06 08:24:55,21.5,413
2018-01-06 08:26:01,21.6,416
2018-01-06 08:26:19,21.6,413
2018-01-06 08:28:13,21.6,410
2018-01-06 08:28:37,21.6,410
2018-01-06 08:29:25,21.6,409
2018-01-06 08:29:37,21.6,410
2018-01-06 08:30:43,21.6,413
2018-01-06 08:30:55,21.6,416
2018-01-06 08:31:01,21.6,416
2018-01-06 08:31:13,21.6,412
2018-01-06 08:31:19,21.6,409
2018-01-06 08:31:43,21.6,408
2018-01-06 08:31:49,21.6,410
2018-01-06 08:32:13,21.6,410
2018-01-06 08:32:19,21.6,410
2018-01-06 08:32:31,21.6,410
2018-01-06 08:33:19,21.5,411
2018-01-06 08:33:49,21.5,412
2018-01-06 08:34:31,21.6,413
2018-01-06 08:35:25,21.6,416
2018-01-06 08:35:37,21.6,416
2018-01-06 08:36:07,21.5,411
2018-01-06 08:37:55,21.6,409
2018-01-06 08:38:01,21.6,410
2018-01-06 08:38:07,21.6,410
2018-01-06 08:38:19,21.6,410
2018-01-06 08:38:31,21.6,412
2018-01-06 08:38:37,21.6,412
2018-01-06 08:38:49,21.6,412
2018-01-06 08:39:01,21.6,413
2018-01-06 08:39:07,21.6,412
2018-01-06 08:39:37,21.5,412
2018-01-06 08:40:07,21.6,412
2018-01-06 08:40:25,21.6,413
2018-01-06 08:41:01,21.6,410
2018-01-06 08:43:55,21.6,410
2018-01-06 08:44:19,21.6,411
2018-01-06 08:44:31,21.6,411
2018-01-06 08:44:49,21.6,410
2018-01-06 08:44:55,21.6,411
2018-01-06 08:45:01,21.6,411
2018-01-06 08:45:07,21.6,412
2018-01-06 08:45:13,21.6,412
2018-01-06 08:45:31,21.6,414
2018-01-06 08:45:37,21.6,414
2018-01-06 08:45:49,21.6,413
2018-01-06 08:45:55,21.6,412
2018-01-06 08:46:37,21.6,412
2018-01-06 08:47:25,21.6,412
2018-01-06 08:47:43,21.6,412
2018-01-06 08:48:07,21.6,412
2018-01-06 08:48:13,21.6,411
2018-01-06 08:48:37,21.6,411
2018-01-06 08:50:19,21.6,414
2018-01-06 08:51:13,21.6,412
2018-01-06 08:51:31,21.6,411
2018-01-06 08:52:49,21.6,411
2018-01-06 08:53:13,21.6,410
2018-01-06 08:54:07,21.6,412
2018-01-06 08:55:19,21.6,412
2018-01-06 08:55:55,21.6,409
2018-01-06 08:56:25,21.6,410
2018-01-06 08:56:31,21.6,410
2018-01-06 08:57:07,21.6,411
2018-01-06 08:57:25,21.6,411
2018-01-06 08:57:49,21.6,411
2018-01-06 08:58:25,21.6,411
2018-01-06 08:58:49,21.6,410
2018-01-06 08:59:37,21.6,410
2018-01-06 08:59:43,21.6,410
2018-01-06 09:00:01,21.6,415
2018-01-06 09:00:13,21.6,417
2018-01-06 09:00:19,21.6,416
2018-01-06 09:00:31,21.6,413
2018-01-06 09:00:49,21.6,410
2018-01-06 09:00:55,21.6,410
2018-01-06 09:01:01,21.5,410
2018-01-06 09:01:19,21.6,413
2018-01-06 09:01:37,21.6,413
2018-01-06 09:02:13,21.6,412
2018-01-06 09:02:31,21.6,413
2018-01-06 09:03:19,21.6,413
2018-01-06 09:03:43,21.6,413
2018-01-06 09:04:07,21.6,413
2018-01-06 09:04:25,21.5,413
2018-01-06 09:05:01,21.6,415
2018-01-06 09:05:19,21.6,414
2018-01-06 09:05:25,21.6,413
2018-01-06 09:05:37,21.6,410
2018-01-06 09:06:31,21.6,413
2018-01-06 09:06:49,21.6,414
2018-01-06 09:07:07,21.6,413
2018-01-06 09:07:31,21.6,411
2018-01-06 09:07:37,21.6,411
2018-01-06 09:07:55,21.6,410
2018-01-06 09:08:07,21.6,411
2018-01-06 09:08:19,21.6,410
2018-01-06 09:08:37,21.6,410
2018-01-06 09:08:49,21.6,410
2018-01-06 09:09:07,21.6,411
2018-01-06 09:09:13,21.6,411
2018-01-06 09:09:31,21.6,410
2018-01-06 09:09:37,21.6,410
2018-01-06 09:09:55,21.6,412
2018-01-06 09:10:19,21.6,409
2018-01-06 09:10:49,21.6,408
2018-01-06 09:11:49,21.6,409
2018-01-06 09:13:25,21.6,410
2018-01-06 09:13:54,21.6,412
2018-01-06 09:14:00,21.6,412
2018-01-06 09:14:18,21.6,412
2018-01-06 09:14:42,21.6,413
2018-01-06 09:15:00,21.6,414
2018-01-06 09:15:18,21.6,413
2018-01-06 09:15:30,21.6,412
2018-01-06 09:16:30,21.6,411
2018-01-06 09:16:54,21.6,412
2018-01-06 09:17:30,21.6,412
2018-01-06 09:18:24,21.6,414
2018-01-06 09:19:36,21.6,415
2018-01-06 09:20:12,21.6,411
2018-01-06 09:20:48,21.6,411
2018-01-06 09:20:54,21.6,411
2018-01-06 09:21:06,21.6,412
2018-01-06 09:21:42,21.6,412
2018-01-06 09:21:54,21.6,412
2018-01-06 09:22:24,21.6,412
2018-01-06 09:22:36,21.6,412
2018-01-06 09:22:48,21.6,412
2018-01-06 09:23:18,21.6,413
2018-01-06 09:23:36,21.6,413
2018-01-06 09:23:42,21.6,413
2018-01-06 09:23:48,21.6,414
2018-01-06 09:23:54,21.6,414
2018-01-06 09:24:00,21.6,414
2018-01-06 09:24:12,21.6,413
2018-01-06 09:24:30,21.6,414
2018-01-06 09:24:48,21.6,414
2018-01-06 09:25:06,21.6,413
2018-01-06 09:25:18,21.6,410
2018-01-06 09:25:30,21.6,409
2018-01-06 09:26:00,21.6,409
2018-01-06 09:26:18,21.6,410
2018-01-06 09:26:30,21.6,410
2018-01-06 09:26:42,21.6,410
2018-01-06 09:26:48,21.6,410
2018-01-06 09:27:06,21.6,410
2018-01-06 09:27:18,21.6,410
2018-01-06 09:28:06,21.6,411
2018-01-06 09:28:18,21.6,411
2018-01-06 09:28:30,21.6,411
2018-01-06 09:28:42,21.6,411
2018-01-06 09:29:00,21.6,413
2018-01-06 09:29:12,21.6,414
2018-01-06 09:29:30,21.6,415
2018-01-06 09:29:36,21.6,416
2018-01-06 09:29:42,21.6,416
2018-01-06 09:29:54,21.6,414
2018-01-06 09:30:00,21.5,412
2018-01-06 09:30:12,21.6,409
2018-01-06 09:31:18,21.6,411
2018-01-06 09:31:42,21.6,412
2018-01-06 09:33:06,21.6,410
2018-01-06 09:33:24,21.6,410
2018-01-06 09:33:36,21.6,410
2018-01-06 09:33:42,21.6,411
2018-01-06 09:34:00,21.6,410
2018-01-06 09:34:18,21.6,415
2018-01-06 09:34:54,21.6,410
2018-01-06 09:35:06,21.6,406
2018-01-06 09:35:36,21.6,408
2018-01-06 09:35:48,21.6,409
2018-01-06 09:36:12,21.6,411
2018-01-06 09:36:42,21.6,412
2018-01-06 09:37:30,21.6,411
2018-01-06 09:38:18,21.6,411
2018-01-06 09:38:54,21.6,412
2018-01-06 09:39:36,21.6,414
2018-01-06 09:39:48,21.6,411
2018-01-06 09:40:06,21.6,408
2018-01-06 09:40:48,21.6,409
2018-01-06 09:41:00,21.6,409
2018-01-06 09:41:30,21.6,411
2018-01-06 09:42:06,21.6,411
2018-01-06 09:43:36,21.6,412
2018-01-06 09:43:48,21.6,412
2018-01-06 09:44:12,21.6,414
2018-01-06 09:44:18,21.6,415
2018-01-06 09:44:42,21.6,411
2018-01-06 09:44:48,21.6,409
2018-01-06 09:44:54,21.6,409
2018-01-06 09:45:06,21.6,409
2018-01-06 09:45:30,21.6,409
2018-01-06 09:45:48,21.6,411
2018-01-06 09:46:36,21.6,411
2018-01-06 09:48:06,21.6,411
2018-01-06 09:49:06,21.6,416
2018-01-06 09:49:36,21.6,412
2018-01-06 09:49:48,21.6,408
2018-01-06 09:50:06,21.6,408
2018-01-06 09:50:12,21.6,408
2018-01-06 09:50:30,21.6,410
2018-01-06 09:50:36,21.6,410
2018-01-06 09:51:00,21.6,411
2018-01-06 09:51:48,21.6,411
2018-01-06 09:52:00,21.6,412
2018-01-06 09:52:12,21.6,412
2018-01-06 09:52:24,21.6,412
2018-01-06 09:52:30,21.6,412
2018-01-06 09:52:36,21.6,411
2018-01-06 09:52:48,21.6,411
2018-01-06 09:53:18,21.6,411
2018-01-06 09:53:54,21.6,414
2018-01-06 09:54:06,21.6,415
2018-01-06 09:54:30,21.6,412
2018-01-06 09:54:42,21.6,409
2018-01-06 09:55:06,21.6,409
2018-01-06 09:55:42,21.6,411
2018-01-06 09:55:54,21.6,411
2018-01-06 09:56:12,21.6,414
2018-01-06 09:56:30,21.6,414
2018-01-06 09:56:48,21.6,414
2018-01-06 09:57:24,21.6,412
2018-01-06 09:57:42,21.6,411
2018-01-06 09:58:00,21.6,414
2018-01-06 09:58:30,21.6,413
2018-01-06 09:58:42,21.6,416
2018-01-06 09:59:06,21.6,417
2018-01-06 09:59:24,21.6,414
2018-01-06 10:00:00,21.6,412
2018-01-06 10:01:18,21.6,409
2018-01-06 10:03:48,21.6,412
2018-01-06 10:04:12,21.6,409
2018-01-06 10:05:42,21.6,410
2018-01-06 10:06:24,21.6,410
2018-01-06 10:08:06,21.6,410
2018-01-06 10:08:36,21.6,413
2018-01-06 10:08:48,21.6,415
2018-01-06 10:09:00,21.6,414
2018-01-06 10:09:12,21.6,411
2018-01-06 10:09:18,21.6,410
2018-01-06 10:09:24,21.6,409
2018-01-06 10:09:30,21.6,409
2018-01-06 10:09:48,21.6,409
2018-01-06 10:10:24,21.6,410
2018-01-06 10:10:42,21.6,409
2018-01-06 10:11:06,21.6,410
2018-01-06 10:11:48,21.6,409
2018-01-06 10:13:36,21.6,412
2018-01-06 10:14:12,21.6,409
2018-01-06 10:15:30,21.6,409
2018-01-06 10:16:06,21.6,408
2018-01-06 10:16:48,21.6,411
2018-01-06 10:17:48,21.6,410
2018-01-06 10:18:06,21.6,410
2018-01-06 10:18:18,21.6,411
2018-01-06 10:18:36,21.6,412
2018-01-06 10:18:54,21.6,409
2018-01-06 10:19:06,21.6,407
2018-01-06 10:19:12,21.6,406
2018-01-06 10:19:36,21.6,406
2018-01-06 10:19:42,21.6,407
2018-01-06 10:19:48,21.6,407
2018-01-06 10:20:00,21.6,407
2018-01-06 10:22:06,21.6,409
2018-01-06 10:24:06,21.6,406
2018-01-06 10:24:48,21.6,408
2018-01-06 10:25:24,21.6,408
2018-01-06 10:27:30,21.7,409
2018-01-06 10:27:42,21.6,409
2018-01-06 10:27:54,21.6,408
2018-01-06 10:28:12,21.6,410
2018-01-06 10:28:24,21.6,414
2018-01-06 10:28:36,21.6,411
2018-01-06 10:28:48,21.6,408
2018-01-06 10:29:00,21.6,405
2018-01-06 10:29:12,21.6,406
2018-01-06 10:29:24,21.6,407
2018-01-06 10:29:36,21.6,407
2018-01-06 10:29:42,21.6,408
2018-01-06 10:29:48,21.6,407
2018-01-06 10:30:00,21.6,408
2018-01-06 10:30:12,21.6,407
2018-01-06 10:31:18,21.6,410
2018-01-06 10:31:30,21.6,409
2018-01-06 10:31:54,21.6,410
2018-01-06 10:32:00,21.6,410
2018-01-06 10:32:36,21.6,411
2018-01-06 10:32:48,21.6,411
2018-01-06 10:33:06,21.6,413
2018-01-06 10:33:30,21.6,410
2018-01-06 10:33:54,21.6,407
2018-01-06 10:34:30,21.6,409
2018-01-06 10:34:36,21.6,410
2018-01-06 10:36:18,21.6,410
2018-01-06 10:36:24,21.6,410
2018-01-06 10:37:00,21.6,410
2018-01-06 10:37:24,21.6,410
2018-01-06 10:37:42,21.6,411
2018-01-06 10:37:54,21.6,412
2018-01-06 10:38:36,21.6,407
2018-01-06 10:38:48,21.6,404
2018-01-06 10:39:48,21.6,407
2018-01-06 10:40:06,21.6,409
2018-01-06 10:40:18,21.6,410
2018-01-06 10:40:30,21.6,410
2018-01-06 10:42:18,21.7,408
2018-01-06 10:42:36,21.7,408
2018-01-06 10:42:54,21.6,410
2018-01-06 10:43:30,21.6,407
2018-01-06 10:43:48,21.6,404
2018-01-06 10:44:00,21.6,407
2018-01-06 10:44:18,21.6,408
2018-01-06 10:45:00,21.6,408
2018-01-06 10:46:54,21.6,408
2018-01-06 10:47:24,21.6,411
2018-01-06 10:47:42,21.6,412
2018-01-06 10:47:54,21.6,415
2018-01-06 10:48:12,21.6,415
2018-01-06 10:48:18,21.6,412
2018-01-06 10:48:24,21.6,408
2018-01-06 10:48:30,21.6,408
2018-01-06 10:48:48,21.6,406
2018-01-06 10:48:54,21.6,406
2018-01-06 10:49:06,21.6,407
2018-01-06 10:49:18,21.6,407
2018-01-06 10:49:42,21.6,407
2018-01-06 10:50:36,21.7,408
2018-01-06 10:51:12,21.7,409
2018-01-06 10:52:36,21.7,412
2018-01-06 10:53:24,21.7,409
2018-01-06 10:53:42,21.7,409
2018-01-06 10:54:42,21.6,410
2018-01-06 10:55:06,21.7,410
2018-01-06 10:55:24,21.6,410
2018-01-06 10:55:48,21.7,410
2018-01-06 10:58:12,21.7,407
2018-01-06 10:58:18,21.7,405
2018-01-06 10:58:24,21.7,404
2018-01-06 10:58:30,21.7,403
2018-01-06 10:58:42,21.7,404
2018-01-06 10:58:48,21.7,404
2018-01-06 10:59:18,21.7,407
2018-01-06 11:00:54,21.7,408
2018-01-06 11:02:24,21.6,410
2018-01-06 11:03:06,21.6,407
2018-01-06 11:03:54,21.6,407
2018-01-06 11:04:54,21.7,410
2018-01-06 11:06:18,21.7,410
2018-01-06 11:06:36,21.7,410
2018-01-06 11:07:18,21.7,414
2018-01-06 11:07:36,21.7,417
2018-01-06 11:07:48,21.7,414
2018-01-06 11:07:54,21.7,411
2018-01-06 11:08:06,21.7,407
2018-01-06 11:10:36,21.7,408
2018-01-06 11:11:48,21.7,409
2018-01-06 11:12:00,21.7,410
2018-01-06 11:12:12,21.7,410
2018-01-06 11:12:36,21.7,411
2018-01-06 11:13:00,21.7,409
2018-01-06 11:14:12,21.7,410
2018-01-06 11:14:18,21.7,410
2018-01-06 11:14:36,21.7,411
2018-01-06 11:14:48,21.7,411
2018-01-06 11:16:12,21.7,411
2018-01-06 11:16:24,21.6,411
2018-01-06 11:16:54,21.7,412
2018-01-06 11:17:06,21.7,414
2018-01-06 11:17:54,21.7,411
2018-01-06 11:18:06,21.7,408
2018-01-06 11:18:30,21.7,408
2018-01-06 11:19:18,21.7,410
2018-01-06 11:19:30,21.7,410
2018-01-06 11:19:36,21.7,410
2018-01-06 11:20:06,21.7,410
2018-01-06 11:21:06,21.7,411
2018-01-06 11:21:24,21.7,411
2018-01-06 11:22:06,21.7,414
2018-01-06 11:22:24,21.7,415
2018-01-06 11:22:36,21.7,412
2018-01-06 11:22:48,21.7,409
2018-01-06 11:23:36,21.6,411
2018-01-06 11:23:48,21.7,410
2018-01-06 11:23:54,21.7,411
2018-01-06 11:24:42,21.6,411
2018-01-06 11:25:12,21.6,410
2018-01-06 11:26:24,21.6,410
2018-01-06 11:26:36,21.6,410
2018-01-06 11:26:54,21.6,414
2018-01-06 11:27:06,21.6,414
2018-01-06 11:27:36,21.7,411
2018-01-06 11:27:54,21.6,408
2018-01-06 11:28:30,21.7,411
2018-01-06 11:28:42,21.6,411
2018-01-06 11:29:06,21.6,412
2018-01-06 11:30:36,21.7,412
2018-01-06 11:32:48,21.7,409
2018-01-06 11:33:24,21.7,409
2018-01-06 11:33:30,21.7,409
2018-01-06 11:33:36,21.7,409
2018-01-06 11:33:48,21.7,409
2018-01-06 11:33:54,21.7,409
2018-01-06 11:34:12,21.7,410
2018-01-06 11:34:36,21.7,411
2018-01-06 11:35:18,21.7,411
2018-01-06 11:35:30,21.7,410
2018-01-06 11:36:54,21.7,413
2018-01-06 11:37:12,21.7,412
2018-01-06 11:37:18,21.7,412
2018-01-06 11:37:30,21.7,407
2018-01-06 11:37:42,21.7,406
2018-01-06 11:38:18,21.7,409
2018-01-06 11:38:42,21.7,412
2018-01-06 11:39:06,21.7,411
2018-01-06 11:41:42,21.7,414
2018-01-06 11:41:54,21.7,415
2018-01-06 11:42:12,21.7,412
2018-01-06 11:42:36,21.7,409
2018-01-06 11:44:00,21.7,412
2018-01-06 11:44:30,21.7,411
2018-01-06 11:45:18,21.7,413
2018-01-06 11:47:18,21.7,410
2018-01-06 11:47:48,21.7,410
2018-01-06 11:49:12,21.7,411
2018-01-06 11:49:36,21.7,412
2018-01-06 11:49:54,21.7,411
2018-01-06 11:50:06,21.7,411
2018-01-06 11:50:30,21.7,412
2018-01-06 11:50:54,21.7,411
2018-01-06 11:51:24,21.7,411
2018-01-06 11:51:42,21.7,414
2018-01-06 11:52:00,21.7,411
2018-01-06 11:53:00,21.7,412
2018-01-06 11:53:12,21.7,412
2018-01-06 11:53:42,21.7,414
2018-01-06 11:53:54,21.7,413
2018-01-06 11:54:24,21.7,414
2018-01-06 11:54:30,21.7,414
2018-01-06 11:54:54,21.7,413
2018-01-06 11:55:06,21.7,412
2018-01-06 11:55:30,21.7,412
2018-01-06 11:55:42,21.7,412
2018-01-06 11:56:00,21.7,413
2018-01-06 11:56:18,21.7,417
2018-01-06 11:57:00,21.7,413
2018-01-06 11:57:12,21.7,410
2018-01-06 11:57:48,21.7,410
2018-01-06 11:58:06,21.7,411
2018-01-06 11:58:12,21.7,412
2018-01-06 11:58:24,21.7,412
2018-01-06 11:58:30,21.7,412
2018-01-06 11:59:36,21.7,413
2018-01-06 12:00:18,21.7,413
2018-01-06 12:01:06,21.7,413
2018-01-06 12:01:30,21.7,416
2018-01-06 12:01:48,21.7,412
2018-01-06 12:02:06,21.7,409
2018-01-06 12:03:00,21.7,412
2018-01-06 12:03:18,21.7,412
2018-01-06 12:04:06,21.7,411
2018-01-06 12:04:42,21.7,411
2018-01-06 12:05:12,21.7,411
2018-01-06 12:05:54,21.7,414
2018-01-06 12:06:12,21.7,417
2018-01-06 12:06:42,21.7,413
2018-01-06 12:07:00,21.7,410
2018-01-06 12:07:06,21.7,409
2018-01-06 12:07:12,21.7,409
2018-01-06 12:07:54,21.7,410
2018-01-06 12:10:54,21.7,413
2018-01-06 12:11:06,21.7,418
2018-01-06 12:11:36,21.7,414
2018-01-06 12:11:48,21.7,410
2018-01-06 12:12:06,21.7,411
2018-01-06 12:13:48,21.7,412
2018-01-06 12:13:54,21.7,412
2018-01-06 12:14:00,21.7,412
2018-01-06 12:14:12,21.7,412
2018-01-06 12:14:18,21.7,412
2018-01-06 12:14:24,21.7,412
2018-01-06 12:15:18,21.7,413
2018-01-06 12:16:00,21.7,415
2018-01-06 12:16:30,21.7,412
2018-01-06 12:16:54,21.7,409
2018-01-06 12:17:12,21.7,410
2018-01-06 12:17:24,21.7,409
2018-01-06 12:17:36,21.7,411
2018-01-06 12:18:12,21.7,412
2018-01-06 12:18:54,21.7,412
2018-01-06 12:19:30,21.7,413
2018-01-06 12:19:42,21.7,413
2018-01-06 12:20:00,21.7,413
2018-01-06 12:20:30,21.7,413
2018-01-06 12:21:54,21.7,410
2018-01-06 12:22:24,21.7,410
2018-01-06 12:23:06,21.7,412
2018-01-06 12:23:24,21.7,413
2018-01-06 12:25:00,21.7,413
2018-01-06 12:25:18,21.7,413
2018-01-06 12:25:24,21.7,413
2018-01-06 12:25:42,21.7,416
2018-01-06 12:26:12,21.7,416
2018-01-06 12:26:18,21.7,413
2018-01-06 12:26:30,21.7,410
2018-01-06 12:27:24,21.7,413
2018-01-06 12:28:30,21.7,414
2018-01-06 12:29:00,21.7,412
2018-01-06 12:30:00,21.7,412
2018-01-06 12:30:30,21.7,416
2018-01-06 12:30:53,21.7,419
2018-01-06 12:31:05,21.7,416
2018-01-06 12:31:11,21.7,413
2018-01-06 12:31:23,21.7,410
2018-01-06 12:31:53,21.7,413
2018-01-06 12:32:05,21.7,416
2018-01-06 12:32:29,21.7,415
2018-01-06 12:32:53,21.7,414
2018-01-06 12:33:11,21.7,414
2018-01-06 12:33:41,21.7,415
2018-01-06 12:33:59,21.7,415
2018-01-06 12:34:17,21.7,415
2018-01-06 12:34:29,21.7,415
2018-01-06 12:34:35,21.7,415
2018-01-06 12:35:17,21.7,416
2018-01-06 12:35:59,21.7,416
2018-01-06 12:36:05,21.7,415
2018-01-06 12:36:17,21.7,412
2018-01-06 12:36:23,21.7,411
2018-01-06 12:36:35,21.7,411
2018-01-06 12:36:41,21.7,411
2018-01-06 12:36:47,21.7,411
2018-01-06 12:36:53,21.7,411
2018-01-06 12:36:59,21.7,411
2018-01-06 12:37:05,21.7,411
2018-01-06 12:37:47,21.7,413
2018-01-06 12:38:17,21.7,413
2018-01-06 12:38:23,21.7,413
2018-01-06 12:39:53,21.7,414
2018-01-06 12:40:29,21.7,416
2018-01-06 12:40:53,21.7,415
2018-01-06 12:41:11,21.7,412
2018-01-06 12:41:47,21.7,415
2018-01-06 12:43:05,21.7,415
2018-01-06 12:43:29,21.8,415
2018-01-06 12:43:41,21.7,415
2018-01-06 12:43:47,21.7,415
2018-01-06 12:43:53,21.7,414
2018-01-06 12:43:59,21.7,414
2018-01-06 12:44:05,21.7,415
2018-01-06 12:44:23,21.7,416
2018-01-06 12:44:47,21.7,416
2018-01-06 12:44:59,21.7,416
2018-01-06 12:45:11,21.7,416
2018-01-06 12:45:53,21.7,413
2018-01-06 12:45:59,21.7,411
2018-01-06 12:46:17,21.7,410
2018-01-06 12:46:35,21.7,413
2018-01-06 12:46:41,21.7,415
2018-01-06 12:46:53,21.7,415
2018-01-06 12:47:05,21.7,415
2018-01-06 12:47:47,21.7,415
2018-01-06 12:50:29,21.7,418
2018-01-06 12:50:53,21.7,415
2018-01-06 12:53:11,21.7,417
2018-01-06 12:53:47,21.7,416
2018-01-06 12:53:53,21.7,416
2018-01-06 12:53:59,21.7,416
2018-01-06 12:54:35,21.7,417
2018-01-06 12:55:05,21.7,419
2018-01-06 12:55:23,21.7,421
2018-01-06 12:55:41,21.7,418
2018-01-06 12:55:47,21.7,415
2018-01-06 12:55:59,21.7,412
2018-01-06 12:56:17,21.7,413
2018-01-06 12:56:29,21.7,415
2018-01-06 12:56:47,21.7,416
2018-01-06 12:56:59,21.7,415
2018-01-06 12:57:05,21.7,414
2018-01-06 12:57:23,21.7,415
2018-01-06 12:57:29,21.7,415
2018-01-06 12:57:53,21.7,414
2018-01-06 12:58:05,21.7,414
2018-01-06 12:58:23,21.7,414
2018-01-06 12:58:47,21.7,415
2018-01-06 12:58:53,21.7,414
2018-01-06 12:58:59,21.7,415
2018-01-06 12:59:17,21.7,415
