"BITSTAMP, x; COINBASE, x; ITBIT, x; KRAKEN, x; avg_btc_price_usd, x","BITSTAMP, y","COINBASE, y","ITBIT, y","KRAKEN, y","avg_btc_price_usd, y"
2014-08-25,502.73824999,,509.028946971,496.686090654,502.8177625383
2014-08-26,509.554172877,,512.553053512,0.0,340.7024087963
2014-08-27,516.107837575,,514.608813667,524.853815541,518.5234889277
2014-08-28,510.170586639,,510.403606527,495.08275,505.2189810553
2014-08-29,508.084682736,,507.452938992,524.817086641,513.4515694563
2014-08-30,502.971402155,,502.852910342,498.755865517,501.5267260047
2014-08-31,486.468676696,,495.793039793,497.089721981,493.1171461567
2014-09-01,479.860311458,,484.01218048,490.01,484.6274973127
2014-09-02,477.454004406,,481.954743464,524.76939,494.7260459567
2014-09-03,474.879483317,,477.385961698,0.0,317.421815005
2014-09-04,484.860254915,,483.543469584,475.003186707,481.1356370687
2014-09-05,481.898527254,,483.93011473,0.0,321.9428806613
2014-09-06,481.003965096,,482.990889772,524.77,496.2549516227
2014-09-07,479.256616027,,481.988903123,488.077565382,483.107694844
2014-09-08,468.681143542,,473.883973877,477.18024151,473.2484529763
2014-09-09,467.552944644,,470.711761046,466.532705957,468.2658038823
2014-09-10,482.206752082,,481.215452293,475.00001,479.4740714583
2014-09-11,473.823326594,,477.289317012,475.000083781,475.370909129
2014-09-12,470.015499665,,472.077512718,0.0,314.0310041277
2014-09-13,476.674940572,,476.822361373,474.76999933,476.089100425
2014-09-14,477.421995136,,476.856522188,490.0,481.4261724413
2014-09-15,474.203174764,,472.243444773,468.509948029,471.6521891887
2014-09-16,468.083870596,,468.868617343,479.601158282,472.1845487403
2014-09-17,453.80549226,,461.97889353,459.465668008,458.4166845993
2014-09-18,429.342164911,,434.220404491,423.162216332,428.9082619113
2014-09-19,399.558519996,,406.987984158,397.784856667,401.4437869403
2014-09-20,413.958888649,,408.470234904,398.998280959,407.1424681707
2014-09-21,401.880642564,,402.811647251,402.917500833,402.5365968827
2014-09-22,402.033860434,,395.688884882,342.81803024,380.1802585187
2014-09-23,427.0093842,,418.401392294,435.938967723,427.1165814057
2014-09-24,428.890530167,,410.140725979,420.002654507,419.6779702177
2014-09-25,411.259990506,,408.291795467,411.610732178,410.3875060503
2014-09-26,404.938349392,,404.060113699,0.0,269.6661543637
2014-09-27,402.164333835,,400.432112026,0.0,267.5321486203
2014-09-28,384.298547579,,384.250674818,421.479704224,396.6763088737
2014-09-29,376.976876525,,376.77345218,388.296264814,380.6821978397
2014-09-30,384.3152648,,384.079127024,388.037294973,385.4772289323
2014-10-01,384.277206762,,382.968105595,390.0,385.7484374523
2014-10-02,377.50417919,,380.712335192,372.585469818,376.9339947333
2014-10-03,364.242910689,,367.321535528,372.821965819,368.128804012
2014-10-04,339.99644247,,348.318876515,336.322769373,341.5460294527
2014-10-05,305.809261434,,313.028800685,313.136722928,310.6582616823
2014-10-06,315.473233131,,328.936640823,315.238646278,319.8828400773
2014-10-07,326.815868529,,330.589723956,336.048011639,331.1512013747
2014-10-08,343.178761347,,329.292588746,352.025463977,341.4989380233
2014-10-09,369.164386126,,362.212501321,368.060320483,366.47906931
2014-10-10,362.197445271,,364.879869466,368.702194989,365.2598365753
2014-10-11,360.411596917,,358.36477166,367.621027829,362.1324654687
2014-10-12,367.495949535,,365.742691956,377.305144677,370.181262056
2014-10-13,384.699456793,,380.807180148,391.156376813,385.554337918
2014-10-14,405.321590183,,397.073481559,408.497257238,403.6307763267
2014-10-15,393.667677204,,379.990153252,394.734062229,389.4639642283
2014-10-16,382.242945199,,388.277299246,382.337682585,384.2859756767
2014-10-17,379.661967704,,383.992619665,382.364631409,382.0064062593
2014-10-18,388.157748507,,389.641630323,382.958967695,386.9194488417
2014-10-19,389.431656628,,387.764095203,0.0,259.0652506103
2014-10-20,381.934318877,,380.632470472,391.24176,384.602849783
2014-10-21,387.021169507,,384.128532777,379.292530335,383.4807442063
2014-10-22,384.180160573,,382.67054907,390.352628631,385.7344460913
2014-10-23,366.3262947,,368.013805388,368.424708972,367.5882696867
2014-10-24,355.852749183,,355.952543828,367.058041052,359.6211113543
2014-10-25,348.660820261,,351.44727241,357.766479306,352.6248573257
2014-10-26,354.71987417,,349.063715272,364.252141765,356.0119104023
2014-10-27,353.536671141,,350.657533821,364.604665249,356.2662900703
2014-10-28,354.821630975,,352.201700652,359.041297598,355.3548764083
2014-10-29,343.847093811,,345.224226643,343.731363492,344.2675613153
2014-10-30,341.645129802,,340.079525197,337.86715714,339.8639373797
2014-10-31,341.638584596,,340.23895813,346.506156224,342.7945663167
2014-11-01,326.711981228,,327.446726257,327.764429102,327.3077121957
2014-11-02,323.644621579,,324.939760377,323.896149487,324.1601771477
2014-11-03,328.920682942,,333.912550479,325.000459958,329.277897793
2014-11-04,326.996017276,,325.513539295,326.312137943,326.2738981713
2014-11-05,338.450623137,,327.315578441,331.961356677,332.5758527517
2014-11-06,345.692508604,,345.174593291,348.791590868,346.5528975877
2014-11-07,345.025721572,,344.263692783,337.111404772,342.1336063757
2014-11-08,343.810121036,,343.539255388,344.177127926,343.8421681167
2014-11-09,355.738237939,,350.410879408,347.508991019,351.2193694553
2014-11-10,369.217487945,,366.521845331,353.284674097,363.0080024577
2014-11-11,366.496087455,,365.010079472,367.235504451,366.2472237927
2014-11-12,405.787410595,,404.989569225,404.828444575,405.2018081317
2014-11-13,420.12718279,,427.817177542,411.751562664,419.8986409987
2014-11-14,397.94797985,,396.270292084,409.620456447,401.279576127
2014-11-15,382.970281762,,378.724516518,379.080076671,380.2582916503
2014-11-16,385.346807453,,387.31072208,380.294154589,384.3172280407
2014-11-17,396.074609869,,398.017450792,404.776560154,399.622873605
2014-11-18,379.667445452,,378.177733001,388.749184574,382.198121009
2014-11-19,379.44843163,,374.87750694,388.142936089,380.8229582197
2014-11-20,363.520498984,,359.754791187,366.19448173,363.1565906337
2014-11-21,351.544257982,,351.177716228,357.530096663,353.4173569577
2014-11-22,359.07369425,,355.532473138,360.360730741,358.3222993763
2014-11-23,363.318796375,,349.708574208,366.896029743,359.9744667753
2014-11-24,377.688836964,,372.490163915,375.389465008,375.189488629
2014-11-25,383.475601545,,377.73286647,388.152614546,383.1203608537
2014-11-26,370.591094443,,370.581380282,384.478831856,375.2171021937
2014-11-27,371.139873462,,371.204728045,375.86319749,372.735932999
2014-11-28,369.852301529,,371.791393794,378.549187111,373.397627478
2014-11-29,379.003685382,,376.346172643,385.133618017,380.1611586807
2014-11-30,376.093100604,,375.65907414,386.31957,379.357248248
2014-12-01,378.38378596,,377.505343738,374.103028618,376.664052772
2014-12-02,379.728029855,,378.351015365,377.341499314,378.4735148447
2014-12-03,378.857046434,,378.21317207,376.422913615,377.8310440397
2014-12-04,368.64392726,,374.002320537,370.608299176,371.084848991
2014-12-05,372.432703793,,375.098461709,377.605443933,375.0455364783
2014-12-06,374.668891316,,374.386136078,383.977587214,377.6775382027
2014-12-07,376.10030077,,374.819524107,373.363766415,374.7611970973
2014-12-08,367.081303992,,369.543324398,370.344452039,368.9896934763
2014-12-09,351.227902815,,352.797574472,351.057750667,351.694409318
2014-12-10,349.952147836,,344.82942175,353.238068896,349.339879494
2014-12-11,353.523017948,,356.457908463,355.206590837,355.0625057493
2014-12-12,354.071879963,,352.78059929,358.453681274,355.102053509
2014-12-13,350.187834291,,350.586364557,350.201616947,350.3252719317
2014-12-14,353.972219861,,354.108167238,352.718248134,353.5995450777
2014-12-15,350.911432502,,349.522157799,347.384572774,349.272721025
2014-12-16,337.643584435,,337.97744532,341.86635896,339.162462905
2014-12-17,322.900875125,,324.321916394,324.40247216,323.875087893
2014-12-18,313.689908828,,312.675841539,341.760672405,322.7088075907
2014-12-19,313.308620124,,311.896944544,335.294394671,320.166653113
2014-12-20,324.743126493,,325.708928163,340.507740863,330.3199318397
2014-12-21,324.466665835,,320.429871537,329.722271536,324.8729363027
2014-12-22,328.256868769,,323.51060138,325.586248305,325.784572818
2014-12-23,333.772334728,,332.780683822,335.5817025,334.0449070167
2014-12-24,328.985399286,,332.719890023,329.727813181,330.47770083
2014-12-25,319.617170399,,319.838859414,0.0,213.1520099377
2014-12-26,325.717071231,,324.226381832,320.47921,323.474221021
2014-12-27,317.912173223,,318.240503013,318.569993381,318.2408898723
2014-12-28,315.213313887,,317.499059693,318.998218952,317.2368641773
2014-12-29,314.58980738,,317.686363404,319.131501811,317.135890865
2014-12-30,312.562426829,,310.56741966,313.728663817,312.286170102
2014-12-31,315.907676488,,315.911596049,319.09953179,316.9729347757
2015-01-01,315.637118758,,315.59580508,319.072253333,316.7683923903
2015-01-02,314.981849079,,315.346850329,317.026738967,315.785146125
2015-01-03,297.707694691,,306.450710189,300.378894622,301.5124331673
2015-01-04,271.872949504,,274.236009284,284.009201149,276.7060533123
2015-01-05,272.546600566,,269.351147173,271.520735702,271.1394944803
2015-01-06,0.0,,273.30410538,275.208814152,182.837639844
2015-01-07,0.0,,292.819284263,294.282809709,195.7006979907
2015-01-08,0.0,,290.805673584,289.922332797,193.576002127
2015-01-09,292.315153409,,287.427417718,295.570087915,291.7708863473
2015-01-10,284.12653658,,281.455321306,281.92852623,282.503461372
2015-01-11,272.807499073,,275.140896652,265.82686071,271.2584188117
2015-01-12,269.501400814,,275.517066847,279.998380743,275.0056161347
2015-01-13,235.968829022,,242.479025578,231.984636567,236.810830389
2015-01-14,189.841990913,,192.682724376,204.480309986,195.6683417583
2015-01-15,207.347428716,,209.649387673,208.049576105,208.348797498
2015-01-16,210.717543936,,212.072947217,208.349894906,210.3801286863
2015-01-17,200.718519771,,200.984502188,199.628389448,200.4438038023
2015-01-18,209.769208621,,206.942998109,212.648402636,209.7868697887
2015-01-19,213.355948806,,212.983935101,208.230244013,211.5233759733
2015-01-20,210.52203938,,210.240710867,219.035080624,213.2659436237
2015-01-21,216.891751011,,216.526566151,216.570549323,216.662955495
2015-01-22,232.692312442,,232.264481391,238.828603339,234.5951323907
2015-01-23,232.162558838,,234.373257117,228.226323478,231.587379811
2015-01-24,242.057429234,,238.747630379,243.414678002,241.406579205
2015-01-25,249.640836164,,253.311815537,246.711091677,249.8879144593
2015-01-26,282.214360269,,284.001580284,281.447423288,282.5544546137
2015-01-27,258.236159704,,263.890944284,233.874019166,252.0003743847
2015-01-28,245.28180396,,257.774173457,272.644658817,258.5668787447
2015-01-29,232.00700162,,234.164257926,234.137903896,233.436387814
2015-01-30,234.355736942,,231.299812548,227.276505693,230.9773517277
2015-01-31,227.733234147,,227.566161941,230.317254057,228.5388833817
2015-02-01,221.570010986,,219.445769353,221.370747838,220.7955093923
2015-02-02,229.221868043,,227.769468891,228.496475719,228.495937551
2015-02-03,235.249940337,,234.945065581,240.103088446,236.7660314547
2015-02-04,225.058779511,226.608933785,228.464773092,224.642421205,226.1937268982
2015-02-05,219.709668101,,219.863950289,218.518999609,219.3642059997
2015-02-06,219.528389645,,221.099073218,217.467849567,219.3651041433
2015-02-07,227.103199683,,225.466751816,220.30009194,224.2900144797
2015-02-08,224.819776263,,222.456028395,222.689283867,223.321696175
2015-02-09,219.563655377,,219.797653981,218.668525363,219.3432782403
2015-02-10,218.613663025,,218.911796329,215.285019982,217.603493112
2015-02-11,221.190091749,,221.916715749,212.731220377,218.6126759583
2015-02-12,221.12958045,,221.027126234,223.554060024,221.9035889027
2015-02-13,234.17610971,,233.532746449,232.664715458,233.4578572057
2015-02-14,249.314703529,,247.833021908,241.328869295,246.1588649107
2015-02-15,247.735778894,,242.589347653,241.13394067,243.8196890723
2015-02-16,235.989636696,,237.643248203,237.842124711,237.1583365367
2015-02-17,241.311659374,,240.889743163,233.907051338,238.7028179583
2015-02-18,239.025012177,,234.532727125,235.630716786,236.3961520293
2015-02-19,240.111597534,,239.234942962,240.592016261,239.979518919
2015-02-20,245.117599482,,243.028404219,244.372264117,244.1727559393
2015-02-21,245.603070595,,246.008361771,240.12031,243.9105807887
2015-02-22,237.768269809,,241.27595876,238.975070559,239.339766376
2015-02-23,236.477473437,,237.077046375,235.311213123,236.288577645
2015-02-24,238.995822124,,238.925006896,237.956176023,238.6256683477
2015-02-25,238.243244466,,238.806923734,237.406525997,238.152231399
2015-02-26,236.455101544,,236.564324863,236.360086846,236.459837751
2015-02-27,250.200285789,,246.565277896,248.851801113,248.5391215993
2015-02-28,251.115005541,,253.204787085,250.10971279,251.4765018053
2015-03-01,253.070495509,,250.802927921,251.21746883,251.6969640867
2015-03-02,265.886636623,,262.136760465,271.242081562,266.4218262167
2015-03-03,274.767830479,,276.438038845,274.61929068,275.2750533347
2015-03-04,275.394051151,,280.605419467,272.729843127,276.2431045817
2015-03-05,270.290243211,,286.850211816,271.425487828,276.1886476183
2015-03-06,272.662328924,,274.440280533,270.810747814,272.637785757
2015-03-07,274.945232371,,272.430301001,269.991076422,272.455536598
2015-03-08,274.449584174,,276.544877881,279.879687236,276.9580497637
2015-03-09,282.89011657,,277.92923655,285.953968367,282.257773829
2015-03-10,291.185167893,,272.743416731,292.019759235,285.3161146197
2015-03-11,292.114485039,,295.030348615,293.925387637,293.6900737637
2015-03-12,294.50852256,,294.244139042,291.668848722,293.4738367747
2015-03-13,289.082070301,,292.731643119,283.068867777,288.2941937323
2015-03-14,283.963877535,,282.508543044,282.277507752,282.916642777
2015-03-15,285.195762338,,285.586079843,286.808305128,285.8633824363
2015-03-16,290.775833515,,289.786375022,290.354732454,290.305646997
2015-03-17,288.151260674,,288.283205399,287.00799994,287.8141553377
2015-03-18,267.194392695,,271.640118224,264.753321858,267.8626109257
2015-03-19,258.49713398,,255.324800778,258.133371005,257.3184352543
2015-03-20,260.82060374,,257.87054682,264.813041381,261.1680639803
2015-03-21,259.423197253,,260.840733365,261.033559238,260.4324966187
2015-03-22,265.006073196,,265.056646092,267.201671516,265.7547969347
2015-03-23,265.975942725,,268.020525941,266.383060138,266.793176268
2015-03-24,249.97241531,,256.014793278,257.26836952,254.418526036
2015-03-25,243.540041231,,243.51226151,245.295698784,244.1160005083
2015-03-26,250.604126535,,250.060801277,257.395282501,252.686736771
2015-03-27,247.935473377,,247.432517591,248.115749977,247.8279136483
2015-03-28,251.239231186,,250.679374307,251.663349264,251.193984919
2015-03-29,244.056506306,,242.639417832,242.814795172,243.17023977
2015-03-30,244.925932142,,243.867325541,247.684041232,245.4924329717
2015-03-31,243.672435519,,244.772394892,244.820106644,244.421645685
2015-04-01,243.109050194,,244.336903362,245.032840167,244.1595979077
2015-04-02,250.199654729,,249.567906879,250.329918666,250.0324934247
2015-04-03,254.164902025,,253.704201118,254.430634091,254.0999124113
2015-04-04,252.875869687,,253.625556457,250.32772197,252.2763827047
2015-04-05,256.883285217,,255.627225438,254.962787487,255.824432714
2015-04-06,257.604179869,,258.533718755,256.221073612,257.4529907453
2015-04-07,254.237259814,,254.285846038,254.285590383,254.2695654117
2015-04-08,246.810406619,,246.238592627,247.014398322,246.6877991893
2015-04-09,243.281477787,,243.537442034,242.98076824,243.266562687
2015-04-10,236.236497008,,236.082769099,241.116298803,237.81185497
2015-04-11,236.127821755,,235.656440871,236.495171203,236.0931446097
2015-04-12,236.139098632,,237.381312503,238.356322282,237.2922444723
2015-04-13,228.987473975,,231.306923663,230.165371925,230.153256521
2015-04-14,217.763056846,,220.651506781,225.482855658,221.2991397617
2015-04-15,219.965716597,,216.804296774,221.598505255,219.4561728753
2015-04-16,226.690036919,,227.237554904,226.989862106,226.972484643
2015-04-17,223.548446729,,224.265854298,228.97632077,225.5968739323
2015-04-18,222.695301683,,223.742187935,222.790650883,223.0760468337
2015-04-19,224.762456885,,224.305409753,226.423359563,225.163742067
2015-04-20,224.265426105,,224.478844762,225.668561853,224.8042775733
2015-04-21,229.04608653,,228.707878931,228.28205197,228.678672477
2015-04-22,235.207401279,,235.051676661,235.459530584,235.2395361747
2015-04-23,234.469806003,,234.209355455,233.421804505,234.033655321
2015-04-24,231.182815198,,234.493843329,232.015782072,232.5641468663
2015-04-25,228.258102582,,229.368380086,227.347142578,228.3245417487
2015-04-26,219.387440393,,217.938277677,220.527673721,219.2844639303
2015-04-27,222.779892376,,223.87785936,226.171275732,224.2763424893
2015-04-28,224.789477813,,226.242214372,226.069398692,225.7003636257
2015-04-29,224.817523769,,225.30134744,226.230458308,225.4497765057
2015-04-30,233.260865282,,230.648435782,233.000758064,232.3033530427
2015-05-01,234.75459372,,235.120555644,233.539966518,234.471705294
2015-05-02,232.432403551,,234.302836513,234.197417007,233.6442190237
2015-05-03,239.115885267,,237.710521269,239.740683259,238.8556965983
2015-05-04,238.585355036,,239.935577258,239.288857779,239.2699300243
2015-05-05,233.605344276,,236.252747434,234.124024234,234.6607053147
2015-05-06,232.884929971,,233.422040275,230.969589218,232.4255198213
2015-05-07,233.297630465,,233.963088201,231.845736459,233.0354850417
2015-05-08,241.344356358,,240.200397482,238.968200905,240.170984915
2015-05-09,242.145927876,,242.567062228,240.884542426,241.8658441767
2015-05-10,240.833305106,,241.576828736,238.324957782,240.2450305413
2015-05-11,240.800122425,242.54127285,241.77354157,242.416259579,241.882799106
2015-05-12,240.263440364,242.155568713,241.802168638,240.89627518,241.2793632238
2015-05-13,240.702127531,241.712608894,241.468873754,241.562287518,241.3614744242
2015-05-14,236.763471332,237.50820465,237.981390799,235.795721224,237.0121970013
2015-05-15,237.205999637,237.852904892,237.589044068,239.294011992,237.9854901473
2015-05-16,235.990962966,237.465789612,236.910188849,238.974154418,237.3352739613
2015-05-17,235.973434015,237.458319847,235.946429233,236.613077822,236.4978152293
2015-05-18,235.104410388,236.020083813,235.436306096,234.01519546,235.1439989392
2015-05-19,232.6596664,233.293215262,231.864985338,233.234618753,232.7631214382
2015-05-20,233.595936378,233.938523419,232.248909515,233.994768166,233.4445343695
2015-05-21,235.299762999,235.563998176,234.494578551,234.692467838,235.012701891
2015-05-22,236.769873741,238.857578528,232.406472629,236.863925496,236.2244625985
2015-05-23,239.301224112,239.597424097,237.703450976,239.962818171,239.141229339
2015-05-24,239.83511186,240.430886403,237.788736589,239.48620687,239.3852354305
2015-05-25,236.285728637,238.503635604,237.816925466,236.450425039,237.2641786865
2015-05-26,236.020744354,237.556420959,236.344995632,235.827234888,236.4373489583
2015-05-27,235.636034337,237.504854407,235.213437263,236.802356668,236.2891706688
2015-05-28,235.984157667,237.28976537,236.336835092,235.431618433,236.2605941405
2015-05-29,235.48408677,236.792648105,235.912020418,235.630311996,235.9547668223
2015-05-30,233.036763803,233.87657213,231.925948407,233.454250291,233.0733836577
2015-05-31,230.95477097,232.139186127,230.244975726,233.758588956,231.7743804448
2015-06-01,225.321483273,226.180111902,224.528627607,228.353960228,226.0960457525
2015-06-02,223.760287887,224.776698819,222.635772504,228.035012844,224.8019430135
2015-06-03,225.074873604,226.046511098,224.83194925,226.269641654,225.5557439015
2015-06-04,224.524633713,225.164634017,224.538680498,225.632202797,224.9650377562
2015-06-05,223.244898626,225.004642163,224.285559926,222.83519748,223.8425745488
2015-06-06,224.422835066,224.990557185,224.016035545,225.148316811,224.6444361517
2015-06-07,223.938073107,224.476357109,223.748880559,224.673373333,224.209171027
2015-06-08,225.979289963,227.260661614,225.27129578,226.818110764,226.3323395303
2015-06-09,229.188716009,230.097673606,229.245767624,227.037681531,228.8924596925
2015-06-10,228.309008538,229.059049561,228.584960381,227.788792887,228.4354528417
2015-06-11,228.876791918,229.690520362,229.193809842,230.356868558,229.52949767
2015-06-12,229.737158671,230.063732237,229.097164766,230.127006959,229.7562656583
2015-06-13,230.57946418,231.309953002,230.654938036,228.973444415,230.3794499082
2015-06-14,232.260908049,233.681044963,232.350982794,231.717820829,232.5026891588
2015-06-15,234.462335605,236.454881232,235.099520755,233.055424536,234.768040532
2015-06-16,242.923907937,244.496039426,245.333625758,244.985946473,244.4348798985
2015-06-17,250.320259986,251.953095499,249.918341616,250.781558694,250.7433139488
2015-06-18,246.461818461,249.52500749,248.887160816,245.762563561,247.659137582
2015-06-19,246.266590664,248.338388599,248.737071516,246.503579164,247.4614074858
2015-06-20,242.490748967,244.212413056,243.757413004,243.222090685,243.420666428
2015-06-21,243.160154624,244.356168541,242.35738362,241.014282783,242.721997392
2015-06-22,245.43291287,246.437293538,245.78996711,245.681432615,245.8354015332
2015-06-23,244.357765787,245.214139914,244.017212906,244.136141041,244.431314912
2015-06-24,241.240275196,242.11597956,242.755980887,242.372475532,242.1211777938
2015-06-25,241.378477526,241.927681949,241.037564367,241.614048371,241.4894430532
2015-06-26,241.741128782,241.899461177,241.132463366,242.106935562,241.7199972217
2015-06-27,247.411023617,247.143120144,247.370821894,246.879583987,247.2011374105
2015-06-28,249.31448422,249.871524466,249.236312865,250.610853905,249.758293864
2015-06-29,253.791680046,254.311739442,253.002880223,257.878199311,254.7461247555
2015-06-30,262.387740682,262.953257343,261.288164469,265.008183534,262.909336507
2015-07-01,257.781732525,259.705275354,258.302807266,260.020103998,258.9524797857
2015-07-02,256.006903741,257.283817105,255.589209485,255.753338041,256.158317093
2015-07-03,254.683149659,255.441066777,254.912063131,259.012111126,256.0120976732
2015-07-04,257.552231598,257.326455039,257.592640145,257.252073494,257.430850069
2015-07-05,266.315870833,267.510988722,265.465460581,266.528802575,266.4552806778
2015-07-06,273.283709421,273.110915093,272.277630156,273.756342834,273.107149376
2015-07-07,266.849531383,268.371194381,266.853782286,266.754502999,267.2072527623
2015-07-08,268.367246009,269.720663824,267.915527692,268.877107103,268.720136157
2015-07-09,269.228478856,270.155929321,268.848049094,271.548423741,269.945220253
2015-07-10,284.471965249,285.133953563,283.593342799,285.052908468,284.5630425198
2015-07-11,292.542862159,292.799328458,292.18136231,293.487546939,292.7527749665
2015-07-12,306.74829206,306.482266627,305.779621675,306.581848378,306.398007185
2015-07-13,291.519872177,292.909784288,288.487806386,291.968556076,291.2215047318
2015-07-14,291.097807796,291.687447846,290.433866526,290.961886848,291.045252254
2015-07-15,290.140026776,290.548122492,289.472355487,289.100150058,289.8151637032
2015-07-16,281.370213589,281.375022254,282.646055439,279.659959387,281.2628126673
2015-07-17,276.714724803,278.280321551,276.467444772,278.757368423,277.5549648872
2015-07-18,278.783710753,279.007203398,276.890576881,279.703966612,278.596364411
2015-07-19,276.08709376,276.643968166,274.791245808,275.032441685,275.6386873548
2015-07-20,277.374869942,277.52972259,277.022235545,278.724430268,277.6628145862
2015-07-21,279.063892014,279.659830528,278.775124208,279.380021458,279.219717052
2015-07-22,276.507915837,276.948461792,275.791894944,276.89411262,276.5355962982
2015-07-23,277.127776241,277.606445751,276.894039647,276.76445461,277.0981790622
2015-07-24,284.675526217,284.785414535,283.940084866,285.993796101,284.8487054297
2015-07-25,289.096976625,289.13902699,288.30076925,289.148516612,288.9213223692
2015-07-26,291.629672457,292.095016784,290.138407855,289.416072033,290.8197922822
2015-07-27,291.918437147,292.184096058,290.465833785,291.010899629,291.3948166548
2015-07-28,294.649127791,295.874633114,294.291212091,293.007053324,294.45550658
2015-07-29,290.691835653,292.254933816,290.884800348,289.709193912,290.8851909322
2015-07-30,287.725886124,288.58899648,287.958254239,286.988180716,287.8153293897
2015-07-31,284.152041318,285.838413357,286.534921868,288.950941774,286.3690795793
2015-08-01,280.429917245,281.377713339,280.216042348,283.998332337,281.5055013172
2015-08-02,279.432921639,280.612309618,279.181379356,280.815055615,280.010416557
2015-08-03,283.162645287,283.454730319,283.152204842,283.704695662,283.3685690275
2015-08-04,283.711412555,284.32827212,283.052628222,282.136636495,283.307237348
2015-08-05,282.52582105,283.709395984,282.783115722,284.127909299,283.2865605138
2015-08-06,278.760872083,280.231217251,279.5747692,282.666696762,280.308388824
2015-08-07,277.407938113,279.548022584,278.705900216,281.669928299,279.332947303
2015-08-08,270.441634199,271.233315298,269.861726754,269.50124331,270.2594798903
2015-08-09,264.160812892,264.907254809,264.767734279,262.393244501,264.0572616203
2015-08-10,264.263436788,265.598346345,264.441638922,266.552951449,265.214093376
2015-08-11,266.272712726,266.856920236,266.55977417,264.233211323,265.9806546138
2015-08-12,268.121053507,269.22676181,269.393126418,268.394599955,268.7838854225
2015-08-13,265.100820157,265.304394087,264.545656752,265.912955275,265.2159565678
2015-08-14,264.802270305,265.994585177,264.442176887,267.33846431,265.6443741697
2015-08-15,264.437558983,265.983482629,265.756652799,266.344308412,265.6305007057
2015-08-16,257.499060979,259.767861871,258.833774267,262.668345007,259.692260531
2015-08-17,256.96294884,258.572724799,258.16908568,260.797049312,258.6254521578
2015-08-18,247.309024348,245.947228681,246.667254088,240.347293256,245.0677000933
2015-08-19,231.22724406,230.993944176,231.457848913,233.655182606,231.8335549388
2015-08-20,233.430071814,233.748702803,231.854096234,235.813076639,233.7114868725
2015-08-21,233.768336504,234.366771441,233.47099255,235.228942888,234.2087608457
2015-08-22,229.148510752,228.960745851,227.015022045,227.73360102,228.214469917
2015-08-23,229.590478611,229.99859326,229.630001942,229.716829891,229.733975926
2015-08-24,217.324896179,218.643020088,219.522697566,217.460192371,218.237701551
2015-08-25,214.884260451,213.307685758,212.301099426,218.651434622,214.7861200643
2015-08-26,226.3849142,226.834346423,226.734369376,231.595276041,227.88722651
2015-08-27,226.218317319,226.698305037,226.49925743,228.196626442,226.903126557
2015-08-28,228.903965981,230.05312759,229.128586211,231.038663413,229.7810857987
2015-08-29,230.180043616,230.720043418,230.11180265,232.233386304,230.811318997
2015-08-30,228.135940834,229.188573477,229.230673644,229.191165154,228.9365882773
2015-08-31,228.860557461,230.080232092,229.283239349,229.030688554,229.313679364
2015-09-01,228.212978032,228.837642566,228.069816153,228.617171704,228.4344021138
2015-09-02,228.648577029,229.091157203,228.410378774,228.949420608,228.7748834035
2015-09-03,227.696717861,228.062654316,227.508911582,228.669161182,227.9843612353
2015-09-04,229.349361117,230.204435793,229.549531568,229.728668147,229.7079991562
2015-09-05,233.432569484,233.89828422,233.304845944,235.085768444,233.930367023
2015-09-06,240.419098519,240.996323855,240.68239885,240.139792935,240.5594035398
2015-09-07,240.458723909,241.127841727,240.74978302,240.488261753,240.7061526023
2015-09-08,243.694902141,243.829390243,243.459339189,243.766341532,243.6874932762
2015-09-09,239.948893878,241.00718715,240.213384945,239.909933394,240.2698498417
2015-09-10,239.148940276,239.055888609,238.893590438,238.517526104,238.9039863567
2015-09-11,239.693189802,240.503106692,239.943771336,241.207513378,240.336895302
2015-09-12,237.476617238,238.517722695,238.236723486,237.622825225,237.963472161
2015-09-13,231.288723917,232.832233156,232.074662993,230.942501977,231.7845305107
2015-09-14,229.560935012,231.363046145,230.124152201,229.499574912,230.1369270675
2015-09-15,229.884312519,231.127790536,230.666447976,230.928912322,230.6518658382
2015-09-16,227.626753039,229.378059345,228.62367476,229.732639348,228.840281623
2015-09-17,230.78623665,232.048593333,231.234671106,231.147494208,231.3042488243
2015-09-18,233.059488543,233.582925947,233.13880148,233.372384228,233.2884000495
2015-09-19,231.650687892,232.911067347,231.74154081,230.978601103,231.820474288
2015-09-20,230.389908046,232.563739559,231.178880274,230.609142077,231.185417489
2015-09-21,227.03554519,228.91043042,227.780124302,228.655750285,228.0954625492
2015-09-22,228.250480829,229.902561025,229.850726262,229.565202274,229.3922425975
2015-09-23,230.090798803,231.082085733,230.812331252,230.439537445,230.6061883083
2015-09-24,231.731897639,232.984324518,232.942533111,232.21723561,232.4689977195
2015-09-25,235.189867178,236.014783716,236.167246485,234.230686694,235.4006460183
2015-09-26,234.337886347,235.055065465,234.373727609,235.308610553,234.7688224935
2015-09-27,232.555447484,233.900433688,233.199549327,231.855447936,232.8777196087
2015-09-28,237.363019257,238.499831668,237.924207139,237.889432183,237.9191225617
2015-09-29,237.630256155,238.717604943,238.681431877,237.713427245,238.185680055
2015-09-30,236.322883835,237.581971028,236.942638142,236.296418786,236.7859779477
2015-10-01,237.116083482,238.289496966,237.47062044,236.167187465,237.2608470883
