"Total, x; Bitstamp, x; Bittrex, x; Bitfinex, x; Buy and Hold BTC, x; Market cap (relative), x","Total, y","Bitstamp, y","Bittrex, y","Bitfinex, y","Buy and Hold BTC, y","Market cap (relative), y","Pace, x","Pace, y"
2018-01-10 11:08:57.674984,66037.0,22422.149521354,9228.5606999189,34386.2918181091,40950.00000006,112938.5095177151,,
2018-01-10 11:14:26.388541,66063.0,22490.172304098,9200.7479747694,34372.7867440827,41101.1097,112721.9960104126,,
2018-01-10 11:19:51.542987,66490.0,22808.3228058472,9284.5797271497,34397.1337679478,41400.00000003,112673.6420525091,,
2018-01-10 11:25:14.818876,66421.0,22789.9471074408,9212.7107457283,34419.3253929382,41400.0,113140.9664750777,,
2018-01-10 11:30:55.389297,66427.0,22743.4017950944,9237.9359497545,34446.2242962751,41490.0,113390.8524562463,,
2018-01-10 11:36:21.221025,67120.0,23158.7722272106,9407.2582382727,34554.5424697344,42123.40972698,113722.7240262379,,
2018-01-10 11:41:45.593239,67158.0,23195.3831665168,9422.8657599902,34540.7403351758,42000.0,114655.7458281928,,
2018-01-10 11:47:08.858302,66883.0,23056.552021032,9354.3287392095,34472.5368670192,41913.0,115065.6056758652,,
2018-01-10 11:52:32.454399,66975.0,23056.408665999,9380.6210738441,34538.23028743,41823.0,115094.9426225246,,
2018-01-10 11:57:55.393055,67103.0,23234.4610617762,9318.4776204782,34550.8824125303,41826.00000003,115022.1884495514,,
2018-01-10 12:03:17.700036,66952.0,23158.5932198274,9288.8248776182,34505.415498202,42000.0,115298.9932011594,,
2018-01-10 12:08:58.069429,66976.0,23152.0918863,9277.1419447963,34547.5281517622,41745.0,115522.4148982935,,
2018-01-10 12:14:21.305526,66786.0,23013.235883255,9239.5770282766,34533.7342074392,41670.0,115320.7039406085,,
2018-01-10 12:19:51.613094,66981.0,23157.792207261,9254.0277445074,34569.6715386454,41832.0,115088.2023621919,,
2018-01-10 12:25:17.693129,67124.0,23251.8990375502,9323.1699663679,34549.8378421471,41985.0,115214.5969158242,,
2018-01-10 12:31:05.141307,66842.0,23132.0101803146,9221.4093883342,34488.7248638325,41574.0,115471.4769557124,,
2018-01-10 12:36:28.768367,66645.0,22979.2877139976,9210.1231567614,34456.2846223658,41610.00000006,115001.5141059839,,
2018-01-10 12:41:51.985547,66424.0,22861.1851192962,9125.166273037,34438.5454108388,41610.15,114088.6038961567,,
2018-01-10 12:47:18.634932,66549.0,22934.5429666858,9157.169088,34458.1952459871,41694.00000003,114161.6945884487,,
2018-01-10 12:52:44.676693,66483.0,22865.7424649366,9142.5118199564,34475.5191367023,41670.00000006,114283.7774352046,,
2018-01-10 12:58:07.911492,65947.0,22498.1224712842,9052.6906717723,34396.9150708122,41580.00000003,114417.9416828399,,
2018-01-10 13:04:00.025621,66007.0,22655.7524052784,8984.8609670371,34366.6338665397,41217.03000009,114005.0883828948,,
2018-01-10 13:09:23.760873,66182.0,22748.9494263306,9036.1558397215,34397.0591195179,41253.30000003,113571.421368489,,
2018-01-10 13:14:48.744760,66252.0,22759.9760061986,9087.6998640939,34404.3733882017,41328.30000003,113508.4997157163,,
2018-01-10 13:20:12.464041,66115.0,22640.7579065742,9062.7781992274,34412.2703028213,41222.55000057,113701.3733361263,,
2018-01-10 13:25:34.897894,66272.0,22747.479233754,9107.5688893485,34417.1172953541,41310.15,113782.273573051,,
2018-01-10 13:31:13.057122,66475.0,22881.3404352698,9174.9854061672,34418.8265007126,41711.27867481,113919.0008670289,,
2018-01-10 13:36:37.441194,66717.0,23072.0601803146,9206.6591898953,34438.5747540133,41906.21645049,114301.8863118444,,
2018-01-10 13:42:00.626322,66891.0,23116.30770765,9311.8944551303,34462.8990770365,42254.99999997,114788.0985382479,,
2018-01-10 13:47:29.900377,66810.0,23134.6790393638,9241.1646632337,34434.4734940089,41954.99999997,115109.3763683394,,
2018-01-10 13:52:52.267289,66532.0,22904.9474599492,9209.268005342,34418.7610222093,41706.03,115073.1208295693,,
2018-01-10 13:58:14.874166,66336.0,22855.2469582,9129.5662149662,34351.2182381275,41557.06500012,114810.9420153501,,
2018-01-10 14:03:38.743321,66014.0,22767.8969582,8984.6884885807,34262.0274947097,40987.58569536,114351.5281518423,,
2018-01-10 14:09:04.697657,66219.0,22823.026069484,9063.4391934006,34333.1922428252,41406.0,113894.9973849054,,
2018-01-10 14:14:35.850658,66224.0,22822.6286009,9093.1016982681,34309.2450133657,41406.00000003,113432.1832985545,,
2018-01-10 14:20:03.967606,65837.0,22666.9469582,8920.5413633384,34249.6980215489,41010.15,113773.678795617,,
2018-01-10 14:25:25.945360,65828.0,22678.5552485874,8913.1198681952,34237.2501427074,41040.0,113228.07672931,,
2018-01-10 14:30:49.032467,65938.0,22713.85328674,8971.1284639699,34253.994827317,41343.0,113089.6099637151,,
2018-01-10 14:36:13.878908,65890.0,22725.92164404,8942.3455099407,34222.5189309602,41145.30102018,113182.3607111211,,
2018-01-10 14:41:39.168214,65399.0,22420.5139322892,8828.2478606419,34150.6223928615,40741.33362297,113146.7230084988,,
2018-01-10 14:47:04.142411,65350.0,22415.9750117682,8777.8584150865,34156.2685877706,40520.25000006,112674.8905277961,,
2018-01-10 14:52:39.506349,65446.0,22496.7886181292,8799.0349753824,34151.0753292138,40859.25,111828.7015792864,,
2018-01-10 14:58:09.547928,65631.0,22597.3337360854,8818.0377438771,34215.9486746231,40890.00000018,111597.8959925953,,
2018-01-10 15:03:36.815065,65906.0,22716.8087971038,8927.7021658725,34262.4748903051,41187.00000009,111834.8418592846,,
2018-01-10 15:09:17.834986,66144.0,22796.549489616,9007.2442080776,34340.521172963,41611.06500012,112757.0240657091,,
2018-01-10 15:14:56.139040,66340.0,22958.054552448,9017.1952383081,34364.9880225573,41645.09852715,114074.2786478706,,
2018-01-10 15:20:35.565659,66370.0,22916.92227236,9031.563904303,34421.5744680293,42000.00000003,114773.4119585966,,
2018-01-10 15:26:02.911957,66502.0,22936.7278414752,9128.3455402769,34437.0622902735,42182.91,115017.5089045536,,
2018-01-10 15:42:37.812379,66808.0,23027.6356888648,9237.5515522093,34543.3686567141,42540.0,115966.0874173209,,
2018-01-10 15:48:17.804993,66994.0,23175.7360007578,9234.1138049673,34584.3814355712,42624.00000006,115879.6096486065,,
2018-01-10 15:53:56.548025,67515.0,23436.7041682016,9432.3102877557,34646.6455788157,43164.0,116221.3675933415,,
2018-01-10 15:59:39.251460,67718.0,23460.8858778142,9588.7727870061,34668.5554796024,43185.0,116993.2362170935,,
2018-01-10 16:16:17.686075,67710.0,23427.1785146618,9581.6610014532,34701.2031553754,43500.00000003,118336.2560686825,,
2018-01-10 16:21:40.841255,67840.0,23457.0260483866,9652.2555555417,34731.3785915779,43755.00000003,118277.367219918,,
2018-01-10 16:27:08.022536,67864.0,23462.7035683886,9645.2146266625,34756.174505316,43806.3027,118859.7813015264,,
2018-01-10 16:32:38.712387,67733.0,23389.8690975058,9684.1792947891,34659.5780379153,43440.0,119113.9512436439,,
2018-01-10 16:38:03.036948,67499.0,23320.68446091,9547.4641272871,34631.2944624099,43125.00000003,119032.6235222294,,
2018-01-10 16:43:39.797729,67640.0,23352.9652174928,9611.849695393,34676.0033637395,43349.97,118300.0598442623,,
2018-01-10 16:49:01.937582,67445.0,23210.0539282996,9588.7793291533,34647.0321382221,43343.97,117994.3385561465,,
2018-01-10 16:54:25.594791,67366.0,23186.9383111486,9555.2371323932,34624.0487248617,43307.94,117909.922409315,,
2018-01-10 16:59:49.376163,67552.0,23293.4323649004,9601.1238385199,34657.675110061,43251.00000003,117720.2855639344,,
2018-01-10 17:05:15.418792,67305.0,23213.622655158,9487.1878183741,34604.2679044513,42810.0,117413.8102191571,,
2018-01-10 17:10:40.660568,67558.0,23333.0938974858,9512.9523572057,34712.668728466,43164.0,117078.7361601022,,
2018-01-10 17:16:03.796353,67696.0,23382.6505363604,9554.4911538027,34759.5464567055,43443.00060003,117579.3135699205,,
2018-01-10 17:21:28.566862,68185.0,23964.1013086095,9507.5248685611,34714.26321398,43350.0,118031.9515023454,,
2018-01-10 17:27:04.277535,68188.0,23921.949373539,9548.7027784105,34717.8577920351,43215.0,118010.9506391153,,
2018-01-10 17:32:26.450675,68225.0,23965.339744884,9536.6745258889,34723.2054882187,43353.00015,117854.7871771724,,
2018-01-10 17:37:51.714521,68264.0,24126.93018448,9450.2179623777,34687.7332941594,43152.0,117882.4618146227,,
2018-01-10 17:43:16.393913,68065.0,23935.3068015805,9454.3650532819,34676.1333101403,43152.0,117774.7399560534,,
2018-01-10 17:48:52.437977,68011.0,23908.4217871785,9417.1770851758,34685.4867001239,43293.43077012,117338.3605771029,,
2018-01-10 17:54:15.748512,68736.0,24602.3201983521,9435.8757662451,34697.880851387,43587.0,117320.2024379551,,
2018-01-10 17:59:40.870941,69361.0,25180.066971687,9465.8164437158,34715.7248438725,43652.97000003,117645.5577575534,,
2018-01-10 18:05:11.549860,69406.0,25160.1273804,9473.1273261523,34773.3989399064,43755.0,118028.1100200388,,
2018-01-10 18:10:38.214092,69440.0,25091.1553247964,9551.9595365178,34796.9863724423,44196.0,118192.2219638641,,
2018-01-10 18:16:05.058499,69229.0,24971.5489266397,9485.7062314779,34771.9078509302,43998.0,118438.1797629029,,
2018-01-10 18:21:30.400918,69353.0,25080.6269265447,9503.7603342484,34769.005302728,43767.0,118438.3751530032,,
2018-01-10 18:27:10.898654,69313.0,25044.9631630975,9532.9205761505,34735.5719108565,43725.0,118375.6209427688,,
2018-01-10 18:32:37.540471,69103.0,24971.8334779438,9459.7984736439,34672.3589405676,43500.0,118202.3256120435,,
2018-01-10 18:38:00.925194,69090.0,24972.1180292479,9446.5766863453,34671.6004830808,43545.0,117953.1339758953,,
2018-01-10 18:43:28.992729,69135.0,24958.7441179552,9461.4394083299,34715.0420493018,43651.5,117498.9888644847,,
2018-01-10 18:49:07.419449,69079.0,24911.1291997358,9447.4725148134,34720.984001548,43620.0045,117560.4490823521,,
2018-01-10 18:54:31.155933,68974.0,24825.3642589215,9431.6129354363,34717.3892333286,43650.0045,117592.5709947883,,
2018-01-10 18:59:56.076203,68800.0,24741.4958572302,9360.9900408185,34698.0495245317,43276.65000003,117616.48394183,,
2018-01-10 19:05:18.499951,68965.0,24847.9609267347,9398.6306889424,34719.1826703812,43485.9,117242.1759350009,,
2018-01-10 19:10:45.037265,68891.0,24803.9263945859,9385.2002744819,34702.7449968742,43387.8,117315.6690552865,,
2018-01-10 19:16:08.819981,68806.0,24728.8938694113,9394.073388482,34683.9124075046,43290.0,117125.2820371346,,
2018-01-10 19:21:32.875663,68621.0,24587.08529384,9387.5270417616,34646.6497608684,43089.0,117091.2579953266,,
2018-01-10 19:26:56.501777,68592.0,24587.8095460135,9352.0343766014,34652.4322677138,43035.0,116788.6874015388,,
2018-01-10 19:32:19.344984,68648.0,24539.4295008237,9459.6810430186,34648.9873345799,43032.0,116680.1002730127,,
2018-01-10 19:37:42.082239,68789.0,24659.51051119,9443.7205704512,34685.7714667616,43032.0,116583.0781934808,,
2018-01-10 19:43:06.874357,68610.0,24564.3437755921,9406.7517521624,34639.1930641807,42939.3801,116479.6730264287,,
2018-01-10 20:43:34.544316,69058.0,24796.9735737203,9523.7562899469,34737.609079689,43491.6,116698.7929631872,,
2018-01-10 21:44:02.317212,69074.0,24731.93572854,9556.7242378531,34785.6929006663,43511.1,118363.5667350988,,
2018-01-10 22:44:26.655044,67615.0,23540.2807169764,9383.6736485169,34691.834166331,42885.0,116658.1978517311,,
2018-01-10 23:44:52.665397,68103.0,23835.6739759816,9474.4405544855,34793.6172791328,43500.0,116837.8905227017,,
2018-01-11 00:45:19.466161,69798.0,25427.4071770459,9525.0304082885,34846.0418400734,43902.0,118743.6682917842,,
2018-01-11 01:45:46.087363,69524.0,25279.5156971086,9386.1945342146,34858.5379977631,43322.77419276,117267.483460364,,
2018-01-11 02:46:12.856696,69610.0,25408.7015353147,9354.3342437003,34847.1532470518,43113.00000006,117328.8279380124,,
2018-01-11 02:51:36.591775,69614.0,25408.50668488,9353.5059564999,34852.8521556284,43110.0,117299.8168917324,,
2018-01-11 02:57:00.296701,69230.0,25229.6339858254,9244.0565762363,34756.5691699254,42450.0,117404.5571359855,,
2018-01-11 03:57:25.058129,65388.0,23129.1462997594,8383.8174833089,33875.1436305458,39600.00000003,108097.1053566487,,
2018-01-11 04:57:51.207331,65344.0,23256.7733344879,8199.7722050016,33887.6196913442,39854.55,102788.980482458,,
2018-01-11 05:58:16.975144,64426.0,22597.7891643325,8053.892072689,33775.0572755608,39000.00000003,105274.5254638312,,
2018-01-11 06:58:42.440973,65927.0,23269.2437623087,8585.0252188073,34073.2048161449,39912.49030224,107175.4413016339,,
2018-01-11 07:59:07.498178,66910.0,23993.1131272192,8717.8263172846,34199.1353225099,40515.0,109447.7556265099,,
2018-01-11 08:59:34.703519,67485.0,24109.6336871698,8949.6434779955,34426.0319947734,41172.9323307,111433.1258289855,,
2018-01-11 10:00:04.256896,65051.0,22119.7701145474,8717.7895644764,34214.25469357,40440.3,109233.5570885459,,
2018-01-11 11:00:49.525336,63906.0,21310.25237245,8503.9294944533,34092.1455246578,39600.03,107656.8163445007,,
2018-01-11 12:01:22.991492,64100.0,21451.2347827102,8520.2329886775,34129.4524491365,40500.0,107509.3147624794,,
2018-01-11 13:01:50.671099,64848.0,21703.5190958074,8805.4132837749,34339.1987736307,41400.0,110259.1481185891,,
2018-01-11 14:02:43.907965,64624.0,21577.5579179626,8661.4971493398,34385.6320769348,41239.77,109574.4196934284,,
2018-01-11 15:03:38.847654,65275.0,21753.4692180562,8960.7205922478,34561.6648141516,42300.0,112727.1889150894,,
2018-01-11 16:04:10.128177,64849.0,22023.308465422,8987.6439576689,33838.473468815,41838.0,113730.9004324859,,
2018-01-11 17:04:37.811274,63450.0,22022.0416144954,8959.8611312078,32468.2453082795,41424.00000009,113887.048335764,,
2018-01-11 18:05:08.241002,62835.0,21987.4746820696,8822.3517291092,32025.437793821,40832.99866968,112189.0235643517,,
2018-01-11 19:05:37.648527,63803.0,22078.3259913772,8895.3285135099,32829.5061113901,41073.90000021,112726.0908902603,,
2018-01-11 20:06:06.356672,62597.0,21133.4361788374,8652.3683530005,32811.6755028845,40050.0,109978.9720929259,,
2018-01-11 21:06:32.620108,61729.0,21201.1222140586,8757.1210895137,31770.9691502583,40281.3,110267.4820974569,,
2018-01-11 22:07:02.743542,61132.0,21261.388122424,8584.640968137,31286.5486083484,40083.00000003,109899.4972540472,,
2018-01-11 23:07:34.997351,58065.0,20178.9544949962,8146.7440600969,29740.192653849,39120.0,105852.1448455772,,
2018-01-12 00:08:07.710608,58723.0,20305.2776302486,8190.4305789113,30228.2323704336,39080.97000003,107635.6070304807,,
2018-01-12 01:08:33.710114,58006.0,20269.6248256,8134.1440487099,29602.6837602927,39003.9,105667.1442843867,,
2018-01-12 02:09:00.109766,60574.0,21021.4103611852,8400.4338866443,31152.2005149985,40073.99999997,108862.6130419926,,
2018-01-12 03:09:30.774318,61739.0,21353.1443252506,8482.8549864541,31903.4217576369,40350.0,109527.5384731177,,
2018-01-12 04:09:57.864919,64042.0,21688.8598207996,8671.4298777677,33681.8083129857,41100.0,111994.3568737028,,
2018-01-12 05:10:25.896856,64171.0,21992.7230644798,8942.2697440219,33236.8233818184,41250.0,112851.2600790368,,
2018-01-12 06:10:54.016812,63226.0,21967.5670246516,8845.6836420762,32413.5970626983,40949.99999994,112243.6555813964,,
2018-01-12 07:11:21.279160,63731.0,22023.1274867182,8932.2999582655,32775.8728073723,41394.56196627,113386.5345072592,,
2018-01-12 08:11:51.258647,62644.0,21648.8635272598,8745.0657801739,32250.9584091596,40722.0,112597.3342880259,,
2018-01-12 09:12:20.399223,61340.0,21344.638326172,8653.4560930524,31342.8618684805,40197.0,111768.5206759801,,
2018-01-12 10:12:46.829186,62324.0,21533.0371568278,8798.5852301285,31993.3206828345,40713.00000006,111802.4199481181,,
2018-01-12 11:13:12.476316,63392.0,21889.38422461,9026.9321421837,32475.9311826983,41803.8195,114359.926541343,,
2018-01-12 12:13:39.215500,63464.0,22080.316757119,9110.9795168644,32272.7139689009,41550.0,114335.6402194673,,
2018-01-12 13:14:06.305156,65313.0,22851.4670140108,9264.9329805351,33196.8846451927,41850.0,116483.5076300538,,
2018-01-12 14:14:37.178045,64956.0,22858.1632260514,9281.2553344344,32816.8731727048,41436.0,116058.1660350609,,
2018-01-12 15:15:04.955673,64736.0,22948.2906205438,9335.9477351799,32452.4556242851,41415.00000012,116308.6108267462,,
2018-01-12 16:15:35.483135,63565.0,22471.230757327,9121.2539627413,31973.5119532094,40683.00300048,114308.7187862551,,
2018-01-12 17:09:34.630898,63438.0,22302.5586053854,9250.0259853356,31886.1674535575,40458.75,112823.5721760309,,
2018-01-12 17:26:17.801900,63849.0,22392.8669785816,9268.5738568445,32188.182571562,40802.21212119,112711.728579008,,
2018-01-12 18:26:51.328960,63147.0,22279.2123525952,9234.4847415715,31633.8534383047,40587.95839266,112619.1489150349,,
2018-01-12 19:27:18.908024,63610.0,22524.0765388366,9294.245711249,31792.2314847066,40635.00000117,113186.3485457588,,
2018-01-12 20:27:46.922349,64753.0,22842.4180788208,9461.8722280301,32448.8677664073,41762.06489904,114573.4276953877,,
