"Interval: 13600s, x; Interval: 3600s, x","Interval: 13600s, y","Interval: 3600s, y"
1496066,976,983
1496095,976,983
1496096,976,983
1496371,976,983
1496378,976,983
1496586,976,983
1496877,976,983
1496897,976,983
1496951,976,983
1497177,976,983
1497447,976,983
1497605,976,983
1497909,976,983
1497924,976,983
1497940,976,983
1497983,976,983
1498050,976,983
1498064,976,983
1498114,976,983
1499011,976,983
1499075,976,983
1499100,976,983
1499211,976,983
1499459,967,967
1499461,935,935
1499463,903,903
1499465,871,871
1499465,870,870
1499467,838,838
1499468,806,806
1499470,774,774
1499474,742,742
1499755,742,742
1499844,742,742
1500080,741,741
1500096,741,741
1501400,741,741
1501400,739,739
1501416,739,739
1501453,739,739
1501761,739,739
1501770,739,739
1502507,739,739
1502516,739,739
1503476,739,739
1503529,739,739
1508710,739,746
1511085,739,746
1511754,739,746
1513252,739,746
1513309,739,746
1513497,739,746
1515006,739,746
1516556,746,762
1516652,746,762
1517681,746,759
1517972,695,695
1517985,695,695
1518145,695,695
1518586,695,695
1526651,695,743
1526663,695,743
1534661,695,743
1537418,695,743
1541969,695,743
1548768,788,788
1548780,788,788
1549158,788,788
1549171,788,788
1549538,788,788
1549551,788,788
1549968,784,784
1551415,784,784
1551566,784,784
1552975,784,784
1556087,784,784
1557199,784,784
1558338,742,742
1558350,742,742
1558452,742,742
1558771,742,742
1558906,742,742
1559102,742,742
1559423,742,742
1559959,742,742
1559968,742,742
1560669,742,742
1560681,742,742
1560768,742,742
1560821,742,742
1560835,742,742
1561011,742,742
1561017,742,742
1561214,742,742
1561431,742,742
1561632,742,742
1561726,742,742
1561738,742,742
1562144,742,742
1562321,742,742
1562327,742,742
1562590,742,742
1562696,742,742
1562891,742,742
1563015,742,742
1563495,742,993
1563605,742,993
1563711,742,993
1563727,742,993
1563842,742,993
1563904,742,993
1563980,742,993
1564073,742,982
1564218,742,982
1564307,742,982
1564338,742,982
1564369,742,982
1564489,742,918
1564501,742,918
1564505,742,918
1564519,742,918
1564535,742,918
1564559,742,918
1564565,742,918
1564620,742,918
1564695,742,918
1564774,742,918
1564860,742,918
1565132,742,918
1565151,742,918
1565289,742,918
1565420,742,918
1565588,742,918
1565605,742,918
1565697,742,918
1565987,742,918
1566077,742,918
1566116,742,918
1566454,742,918
1566537,742,918
1566579,742,918
1566642,742,918
1567073,742,918
1567262,742,918
1567307,742,918
1567497,742,918
1567565,742,918
1567833,742,918
1567866,742,918
1567900,742,918
1567974,742,918
1568031,742,918
1568064,742,918
1568240,742,918
1568308,742,918
1568340,742,918
1568855,742,918
1568858,742,918
1568926,742,918
1569231,742,918
1569326,742,919
1569579,742,919
1569649,742,919
1569677,742,841
1570086,742,840
1570131,742,840
1572529,742,840
1572558,742,840
1572748,742,840
1572765,742,840
1572891,742,840
1572953,742,836
1572997,742,832
1573044,742,832
1573265,804,804
1573281,804,804
1573325,804,804
1573334,804,804
1573706,804,804
1573774,804,804
1573839,804,804
1573895,804,804
1573913,804,804
1574176,804,804
1574704,804,804
1574720,804,804
1574777,804,804
1574792,804,804
1574923,804,804
1575441,804,804
1575470,804,804
1575602,804,804
1575602,804,804
1575719,804,804
1575730,804,804
1576053,804,804
1576972,804,816
1576984,804,816
1577211,804,816
1577299,804,816
1577665,768,768
1577711,768,768
1577741,720,720
1577807,656,656
1577866,592,592
1578027,528,528
1578103,528,528
1578161,528,528
1578188,528,528
1578257,528,528
1578320,528,528
1578375,528,528
1578466,528,528
1578482,528,528
1578532,528,528
1578640,528,528
1578813,528,528
1578851,528,528
1578931,528,528
1578971,528,528
1579076,528,528
1579081,528,528
1579089,528,528
1579117,528,528
1579143,528,528
1579625,528,528
1579626,528,528
1579753,528,528
1579759,528,528
1579767,528,528
1579970,528,528
1580011,528,528
1580079,528,528
1580251,528,528
1580375,528,528
1580415,528,528
1580658,528,528
1585284,528,840
1586191,528,808
1586259,528,808
1587883,528,808
1587915,528,808
1589312,528,808
1591097,528,824
1591126,528,824
1591555,528,824
1593126,784,830
1593573,784,829
1593661,784,828
1594295,784,828
1594953,784,828
1595777,766,766
1595789,766,766
1595790,766,766
1595800,702,702
1595804,702,702
1595809,702,702
1595813,702,702
1595817,702,702
1595823,702,702
1595831,702,702
1595842,702,702
1595855,702,702
1595869,702,702
1595878,702,702
1595891,702,702
1595891,702,702
1595898,702,702
1595903,702,702
1595906,702,702
1595917,702,702
1595920,702,702
1595931,702,702
1595934,702,702
1595943,702,702
1595949,702,702
1595951,702,702
1595957,702,702
1595962,702,702
1595964,702,702
1595979,702,702
1595979,702,702
1595996,702,702
1595997,702,702
1596007,702,702
1596014,702,702
1596015,702,702
1596024,702,702
1596025,702,702
1596033,702,702
1596033,702,702
1596040,702,702
1596043,702,702
1596048,702,702
1596052,702,702
1596058,702,702
1596063,702,702
1596067,702,702
1596078,702,702
1596732,702,702
1596732,702,702
1596732,638,638
1596733,574,574
1596733,510,510
1596733,446,446
1596734,382,382
1596734,318,318
1596734,254,254
1596735,190,190
1596735,126,126
1596735,62,62
1596736,62,62
1596736,62,62
1596736,62,62
1596737,62,62
1596737,62,62
1596737,62,62
1596737,62,62
1596738,62,62
1596738,62,62
1596738,62,62
1596739,62,62
1596739,62,62
1597177,62,62
1597182,62,62
1597183,62,62
1597184,62,62
1597184,62,62
1597187,62,62
1597189,62,62
1597192,62,62
1597193,62,62
1597195,62,62
1597197,62,62
1597197,62,62
1597202,62,62
1597207,62,62
1597209,62,62
1597212,62,62
1597214,62,62
1597628,62,62
1597633,62,62
1597695,62,62
1597699,62,62
1597699,62,62
1597700,62,62
1597700,62,62
1599004,62,62
1599004,62,62
1599005,62,62
1599005,62,62
1599005,62,62
1599055,62,62
1599107,62,62
1599458,62,62
1599461,62,62
1599462,62,62
1599462,62,62
1599466,62,62
1599678,62,62
1600107,62,62
1602790,62,510
1603262,62,510
1604564,62,829
1604621,62,766
1604621,62,702
1604621,62,638
1604621,62,638
1604622,62,574
1604622,62,510
1604635,62,510
1604636,62,510
1604637,62,510
1604638,62,510
1604651,62,510
1604654,62,510
1604655,62,510
1604655,62,510
1604655,62,510
1604656,62,510
1604656,62,446
1604656,62,382
1604657,62,318
1604657,62,254
1604657,62,190
1604658,62,126
1604658,62,62
1604658,62,62
1604659,62,62
1604659,62,62
1604659,62,62
1604660,62,62
1604660,62,62
1604660,62,62
1604670,62,62
1604670,62,62
1604670,62,62
1604671,62,62
1604671,62,62
1604671,62,62
1604672,62,62
1604672,62,62
1604672,62,62
1604684,62,62
1604684,62,62
1604684,62,62
1604684,62,62
1604685,62,62
1604687,62,62
1604687,62,62
1604740,62,62
1604814,62,62
1604978,62,62
1605131,62,62
1605131,62,62
1605132,62,62
1605132,62,62
1605132,62,62
1605133,62,62
1605133,62,62
1605133,62,62
1605134,62,62
1605134,62,62
1605134,62,62
1605135,62,62
1605135,62,62
1605135,62,62
1605136,62,62
1605136,62,62
1605136,62,62
1605137,62,62
1605137,62,62
1605137,62,62
1605137,62,62
1605138,62,62
1605138,62,62
1605138,62,62
1605578,62,62
1605583,62,62
1605583,62,62
1605586,62,62
1605587,62,62
1605587,62,62
1605590,62,62
1605593,62,62
1605594,62,62
1605597,62,62
1605599,62,62
1605600,62,62
1606029,62,62
1606040,62,62
1606046,62,62
1606049,62,62
1606055,62,62
1606055,62,62
1606055,62,62
1606092,62,62
1606100,62,62
1606106,62,62
1606106,62,62
1606108,62,62
1607141,62,62
1608388,62,62
1609590,62,62
1610466,62,62
1612602,62,62
1613119,62,823
1616199,62,822
1616205,62,822
1616693,62,822
1617591,62,822
1617762,62,822
1623472,62,822
1623526,62,822
1641584,62,822
1641971,62,822
1643464,62,822
1644020,904,904
1644022,872,872
1645955,864,864
1647209,832,832
1647277,832,832
1647642,832,832
1647710,832,832
1648212,832,832
1648279,832,832
1648405,832,832
1648536,832,832
1648604,832,832
1648715,832,832
1648726,832,832
1649571,832,832
1649638,832,832
1650434,832,832
1650627,832,832
1650787,832,832
1650995,832,832
1651662,379,379
1651825,379,379
1651926,369,369
1651938,369,369
1651939,369,369
1652179,369,369
1652349,369,369
1652409,369,369
1652528,369,369
1652693,369,369
1652694,369,369
1652707,369,369
1652856,362,362
1652862,361,361
1652946,361,361
1652968,361,361
1652979,361,361
1653016,361,361
1653236,361,361
1653351,361,361
1653657,361,361
1653966,361,361
1654026,361,361
1654120,361,361
1654309,346,346
1654474,314,314
1654553,298,298
1654602,298,298
1654705,298,298
1654715,298,298
1654716,298,298
1654738,297,297
1655002,281,281
1655048,277,277
1655049,277,277
1655063,277,277
1655075,277,277
1655169,277,277
1655180,277,277
1655233,277,277
1655233,277,277
1655356,277,277
1655434,277,277
1655466,277,277
1655491,277,277
1655630,277,277
1655649,277,277
1655666,277,277
1655734,277,277
1655848,277,277
1656856,277,277
1657154,277,277
1657669,277,277
1657755,277,277
1657756,273,273
1657756,241,241
1657757,209,209
1657757,177,177
1657757,145,145
1657758,113,113
1658199,113,113
1658354,113,113
1658640,113,113
1659344,113,113
1659695,113,113
1659918,113,113
1660093,113,113
1660187,113,113
1660278,113,113
1660286,113,113
1660288,113,113
1660292,113,113
1660399,113,113
1660442,113,113
1660460,113,113
1660553,113,113
1660610,113,113
1660660,113,113
1660750,113,113
1660838,113,113
1660879,113,113
1660950,113,113
1661123,113,113
1661167,113,113
1661274,113,113
1661342,113,113
1661504,113,113
1661522,113,113
1661553,113,113
1661662,113,113
1661667,113,113
1661711,113,113
1661730,113,113
1661773,113,113
1662128,113,117
1662195,113,117
1662326,113,117
1662327,113,117
1662397,113,117
1662682,113,117
1663095,113,117
1663160,113,117
1663165,113,117
1663504,113,117
1663855,113,117
1663907,113,117
1664167,113,117
1664218,113,117
1664490,113,133
1664731,113,133
1664782,113,133
1664943,113,133
1665195,113,133
1666189,113,159
1666240,113,159
1668075,113,191
1668126,113,191
1668375,113,191
1668709,113,192
1669707,113,192
1669859,113,216
1669910,113,216
1670116,113,216
1670167,113,216
1670533,113,216
1671205,113,216
1671513,113,216
1671907,113,216
1671942,113,216
1672068,117,200
1672104,117,199
1672827,117,198
1673496,117,198
1673851,117,198
1673965,117,197
1673971,117,197
1673994,117,197
1674001,117,197
1674116,117,197
1674280,117,197
1674386,117,197
1674411,117,197
1674670,133,197
1674690,133,197
1674714,133,197
1674722,133,197
1674907,133,197
1674931,133,197
1675223,140,197
1675247,140,197
1675661,140,197
1675709,140,197
1675733,140,197
1675942,152,197
1676611,152,197
1677062,159,197
1677611,191,197
1677671,191,197
1677935,191,197
1677995,191,197
1678328,191,197
1678744,192,197
1678755,192,197
1679291,197,198
1679314,197,198
1679729,197,198
1679733,197,198
1679736,197,198
1679740,197,198
1679744,197,198
1679820,197,198
1679830,197,198
1679865,197,198
1680689,197,198
1680701,197,198
1681087,197,198
1681151,197,198
1681162,197,198
1681599,197,198
1681668,197,198
1681895,197,198
1681902,197,198
1682232,197,198
1682241,197,198
1682282,197,198
1682351,197,198
1682458,197,198
1682667,197,198
1682724,197,198
1682803,197,198
1682860,197,198
1682984,197,198
1683168,197,198
1683532,197,198
1685834,197,436
1686160,197,436
1686217,197,436
1686273,197,436
1686590,197,436
1686592,197,436
1686660,197,436
1686663,197,436
1686723,197,436
1687550,197,467
1687822,197,467
1687877,197,467
1688590,197,467
1689342,198,467
1689412,198,467
1689653,198,467
1689702,198,467
1689752,198,467
1689850,198,467
1690506,198,469
1690511,198,469
1690514,198,469
1690656,198,469
1690685,198,469
1690692,198,469
1690698,198,469
1690854,198,469
1690858,198,469
1690860,198,469
1691157,198,469
1691381,198,469
1693347,326,509
1693857,326,509
1694987,326,509
1695385,435,510
1696076,435,510
1696099,435,510
1698992,435,510
1699234,467,510
1699901,467,510
1702408,467,510
1702451,467,510
1702863,484,511
1705984,484,511
1706429,510,513
1706856,510,512
1706896,510,512
1707223,510,512
1707776,498,498
1710035,498,498
1710518,498,498
1710648,497,497
1710655,496,496
1710870,496,496
1712222,496,496
1712578,496,496
1713419,496,496
1713487,496,496
1713489,496,496
1713566,496,496
1714125,496,496
1716260,496,496
1717331,496,496
1718358,496,496
1718436,496,496
1719452,496,496
1719542,496,496
1720712,496,536
1721365,496,536
1723627,496,536
1724549,503,536
1724586,503,536
1724802,503,536
1730786,535,538
1730957,535,538
1731743,535,538
1731883,535,537
1733246,535,536
1733623,535,535
1733673,534,534
1739575,502,502
1739577,470,470
1739579,438,438
1739581,406,406
1739583,374,374
1739585,342,342
1739587,310,310
1739589,278,278
1739591,246,246
1739593,214,214
1739595,182,182
1739597,150,150
1739598,118,118
1739600,86,86
1739602,54,54
1739604,22,22
1741613,21,21
1741636,21,21
1742845,21,21
1742851,21,21
1744687,21,21
1745969,20,20
1746522,19,19
1746553,19,19
1749418,19,19
1749530,18,18
1749564,17,17
1749954,17,17
1749998,17,17
1750044,17,17
1750127,17,17
1750979,17,17
1751083,17,17
1751324,17,17
1751451,17,17
1751551,17,17
1751567,17,17
1751669,17,17
1751875,17,17
1753009,17,17
1753046,17,17
1753469,17,17
1753504,17,17
1753939,17,17
1755146,17,18
1755241,17,18
1755547,17,20
1756847,17,20
1757021,17,20
1757326,17,20
1757326,17,20
1757327,17,20
1757327,17,20
1757328,17,20
1757328,17,20
1757329,17,20
1757337,17,20
1757931,17,20
1757992,17,20
1758573,17,20
1758759,17,20
1758828,17,20
1759372,17,20
1759491,17,20
1759581,17,20
1759637,17,20
1760205,0,0
1760256,0,0
1760304,0,0
1760357,0,0
1760407,0,0
1760456,0,0
1760508,0,0
1760557,0,0
1762475,0,0
1763425,0,0
1763487,0,0
1764126,0,0
1764533,0,0
1764679,0,0
1767852,0,27
1768047,0,27
1768324,0,27
1771445,0,28
1771613,0,28
1772132,0,60
1772155,0,60
1773649,0,60
1773663,0,60
1776401,26,60
1776407,26,60
1777571,27,60
1778968,27,60
1779383,28,60
1779383,28,60
1779875,28,60
1782515,28,60
1782845,60,60
1782866,60,60
1783330,60,91
1783346,60,91
1787038,60,91
1787877,60,92
1788921,60,92
1790217,60,92
1790415,60,92
1792166,60,92
1794366,60,92
1795837,60,92
1801829,60,92
1802315,60,92
1803587,60,92
1809597,150,150
1812789,150,150
1813294,150,150
1816329,150,150
1816344,150,150
1816355,150,150
1816648,150,150
1817987,150,678
1818624,150,678
1818903,150,678
1821451,150,805
1821862,150,805
1821911,150,804
1821948,150,803
1825938,150,803
1826295,150,803
1826383,150,803
1826900,150,803
1827355,150,803
1827714,672,803
1829383,672,802
1830739,800,801
1831950,800,800
1831975,799,799
1832443,799,799
1832564,799,799
1832589,799,799
1832885,799,799
1833097,799,799
1833224,799,799
1833325,799,799
1833477,799,799
1833538,799,799
1833638,799,799
1833774,799,799
1833813,799,799
1834010,799,799
1834146,799,799
1834240,799,799
1834561,799,799
1834625,799,799
1834976,799,799
1835004,799,799
1835122,799,799
1835154,799,799
1835531,799,799
1835549,799,799
1835701,799,799
1835713,799,799
1835964,799,799
1835972,799,799
1836444,799,818
1836455,799,818
1836809,799,818
1836821,799,818
1837001,799,818
1837823,799,832
1837861,799,831
1838102,799,831
1839397,799,831
1840546,799,831
1840704,799,831
1840802,799,831
1841393,799,831
1841817,799,831
1842396,799,832
1842777,799,832
1842919,799,832
1842976,336,336
1842978,336,336
1842980,336,336
1842982,336,336
1842984,336,336
1842984,336,336
1842987,336,336
1842988,336,336
1842990,336,336
1843197,328,328
1843390,328,328
1843578,328,328
1843872,322,322
1843991,321,321
1844226,321,321
1844529,321,321
1845841,321,321
1845957,321,321
1847262,321,321
1847314,321,321
1847394,309,309
1848532,309,309
1849189,309,309
1849275,309,309
1849455,309,309
1850133,309,309
1850699,309,309
1850772,309,309
1850849,309,309
1850896,309,309
1851007,309,309
1851313,309,309
1851327,309,309
1851334,309,309
1851336,309,309
1851566,309,309
1851759,309,309
1851933,309,309
1851940,309,309
1852043,309,309
1852205,309,309
1852310,309,309
1852312,309,309
1852446,309,309
1852546,309,309
1852774,309,309
1852791,309,309
1852874,309,309
1853013,309,309
1853047,309,309
1853195,309,309
1853238,309,309
1853395,309,309
1853406,309,309
1853445,309,309
1853717,309,309
1854156,309,309
1854277,309,309
1854389,309,309
1854857,309,311
1854992,309,323
1855022,309,323
1855681,309,323
1855997,309,323
1856008,309,323
1856227,309,323
1856328,309,323
1856627,309,324
1856651,309,324
1857060,309,328
1857088,309,328
1857350,309,328
1857390,309,328
1857510,309,328
1857545,309,328
1857673,309,328
1857776,309,328
1857912,309,328
1858286,309,328
1859265,309,328
1859278,309,328
1860823,309,328
1862353,309,328
1862381,309,328
1862614,309,328
1862674,309,328
1862943,309,341
1862970,309,341
1863211,309,341
1863237,309,341
1863300,309,341
1863724,309,341
1867627,309,341
1870377,328,344
1870702,328,344
1870747,328,344
1877785,328,344
1878254,328,344
1880520,343,344
1882867,343,344
1883762,343,344
1886924,343,344
1888027,343,344
1888270,343,344
1888281,343,344
1888283,343,344
1888325,343,344
1888628,343,344
1890496,344,347
1894932,345,473
1895028,345,473
1895125,345,473
1895157,345,473
1895400,345,461
1895433,345,461
1895780,345,461
1895817,345,461
1895926,345,461
1896020,345,461
1896644,345,461
1896709,345,461
1896717,345,461
1902710,444,444
1902721,444,444
1903285,444,444
1903295,444,444
1903357,444,444
1903506,444,444
1903606,444,444
1903607,444,444
1903607,444,444
1903607,444,444
1903608,444,444
1903608,444,444
1903609,444,444
1903609,444,444
1903618,444,444
1903697,444,444
1903704,444,444
1903796,444,444
1903824,444,444
1903861,444,444
1903916,444,444
1903946,444,444
1903980,443,443
1903994,443,443
1904048,443,443
1904058,443,443
1904428,443,443
1904932,443,443
1904977,443,443
1905669,443,443
1905702,443,443
1905713,443,443
1905827,443,443
1905969,443,443
1906645,443,443
1906655,443,443
1906695,434,434
1906708,434,434
1906950,434,434
1906981,434,434
1907779,434,434
1907791,434,434
1908739,434,434
1908753,434,434
1909016,434,434
1909033,434,434
1909806,434,434
1909824,434,434
1909858,434,434
1909928,434,434
1910118,434,434
1910120,434,434
1910315,434,434
1910641,434,434
1910680,434,434
1910686,434,434
1910797,434,434
1910971,433,433
1911001,433,433
1911167,433,433
1911273,433,433
1911499,433,433
1911594,433,433
1911856,433,433
1911945,433,433
1912103,433,433
1912359,433,433
1912646,433,433
1912662,433,433
1913690,433,433
1913722,433,433
1913840,433,433
1914028,433,433
1914101,433,433
1914149,433,433
1914158,433,433
1914159,433,433
1914177,433,433
1914536,433,433
1914665,433,433
1914672,433,433
1914849,433,433
1914856,433,433
1914856,433,433
1915040,418,418
1915116,418,418
1915160,418,418
1915213,418,418
1915230,418,418
1915310,418,418
1915312,1,1
1915378,1,1
1915531,1,1
1915766,1,1
1915806,1,1
1915905,1,1
1915944,1,1
1916149,1,1
1916756,1,1
1916854,1,1
1917057,1,1
1917631,1,1
1918371,1,1
1918574,1,1
1919095,1,1
1919186,1,1
1919543,1,1
1919773,1,1
1919977,1,1
1920179,1,1
1920353,1,1
1920505,1,1
1920561,1,1
1920825,1,1
1921164,1,1
1921706,1,1
1921883,1,1
1922037,1,1
1922273,1,1
1922458,1,1
1922505,1,1
1922797,1,1
1923301,1,1
1923524,1,1
1923619,1,2
1923754,1,2
1924053,1,2
1924226,1,1
1924352,1,1
1924361,1,1
1924581,1,1
1924700,1,1
1924723,1,1
1924783,1,1
1925012,1,1
1925248,1,1
1925253,1,1
1925411,1,1
1925417,1,1
1925562,1,1
1925623,1,1
1925831,1,1
1925832,1,1
1925857,1,1
1926139,1,1
1926146,0,0
1926214,0,0
1926260,0,0
1926462,0,0
1926488,0,0
1926841,0,0
1926971,0,0
1927114,0,0
1927824,0,0
1928297,0,0
1928302,0,0
1928355,0,0
1928817,0,0
1929088,0,0
1929089,0,0
1929091,0,0
1929093,0,0
1929095,0,0
1929097,0,0
1929099,0,0
1929101,0,0
1929103,0,0
1929105,0,0
1929107,0,0
1929109,0,0
1929111,0,0
1929114,0,0
1929116,0,0
1929117,0,0
1929178,0,0
1929337,0,0
1929417,0,0
1929456,0,0
1929459,0,0
1929540,0,0
1929803,0,0
1930234,0,0
1930417,0,0
1930612,0,0
1930799,0,0
1931006,0,0
1931215,0,0
1931627,0,0
1931874,0,0
1933199,0,2
1934067,0,2
1934456,0,2
1936579,0,2
1936772,0,2
1936963,0,2
1938389,0,1
1938400,0,1
1938420,0,1
1938512,0,1
1938527,0,1
1938698,0,1
1938860,0,1
1939176,0,1
1941905,0,1
1942242,0,1
1943854,0,0
1943887,0,0
1944372,0,0
1944760,0,0
1945732,0,0
1945979,0,0
1948490,0,0
1950950,0,0
1950951,0,0
1950951,0,0
1950951,0,0
1950952,0,0
1950952,0,0
1950952,0,0
1950953,0,0
1950953,0,0
1950953,0,0
1950953,0,0
1950954,0,0
1950954,0,0
1950954,0,0
1950955,0,0
1950955,0,0
1950955,0,0
1950956,0,0
1950956,0,0
1950956,0,0
1950957,0,0
1950957,0,0
1950957,0,0
1950958,0,0
1951941,0,0
1951941,0,0
1951941,0,0
1951942,0,0
1951942,0,0
1951942,0,0
1951943,0,0
1951943,0,0
1951943,0,0
1951944,0,0
1951944,0,0
1951944,0,0
1951945,0,0
1951945,0,0
1951945,0,0
1951946,0,0
1951946,0,0
1951946,0,0
1951947,0,0
1951947,0,0
1951947,0,0
1951947,0,0
1951948,0,0
1951948,0,0
1954265,0,0
1954362,0,0
1954430,0,0
1954445,0,0
1954523,0,0
1954602,0,0
1954653,0,0
1954743,0,0
1954828,0,0
1954911,0,0
1954966,0,0
1955045,0,0
1955107,0,0
1955168,0,0
1955235,0,0
1955331,0,0
1955511,0,0
1955742,0,0
1960847,0,0
1960969,0,4
1963653,0,4
1963743,0,4
1965769,0,4
1966253,0,4
1966432,0,4
1967445,0,4
1967828,0,4
1973466,2,5
1973702,2,5
1974305,2,5
1974541,2,5
1975097,3,5
1975332,3,5
1975764,3,5
1975988,3,5
1976000,3,5
1976355,3,5
1976490,3,5
1976660,3,5
1976948,3,5
1977477,3,5
1979608,3,5
1979903,3,5
1982349,3,5
1983075,5,5
1984873,5,5
1988620,5,5
1989047,5,5
1989504,5,5
1989775,5,5
1989926,5,6
1989965,5,6
1990105,5,6
1990120,5,5
1990167,5,5
1990227,5,5
1990261,5,5
1990274,5,5
1990415,5,5
1990435,5,5
1990582,5,5
1990612,5,5
1990659,5,5
1990938,1,1
1990969,1,1
1990988,1,1
1991004,1,1
1991104,1,1
1991278,1,1
1991284,1,1
1991517,1,1
1991534,1,1
1991966,1,1
1992074,1,1
1992174,1,1
1992256,1,1
1992317,1,1
1992382,1,1
1992660,1,1
1992677,1,1
1992907,1,1
1992951,1,1
1993043,1,1
1993274,1,1
1993330,1,1
1993497,1,1
1993537,1,1
1993904,1,1
1993919,1,1
1994460,1,1
1994575,1,1
1994770,1,1
1994882,1,1
1995492,1,5
1995597,1,5
1996612,1,9
1996618,1,9
1997079,1,9
1997136,1,9
1997217,1,9
1997434,1,9
1997440,1,9
1997592,1,9
1998323,1,9
1998380,1,9
1998384,1,5
1998465,1,5
1998571,1,5
1998600,1,5
1998634,1,5
1998666,1,5
1998705,1,5
1998739,1,5
1998916,1,5
1998934,1,5
1998976,1,5
1999026,1,5
1999075,1,5
1999180,1,5
1999285,1,5
1999348,1,5
1999392,1,5
1999497,1,5
1999734,1,5
1999845,1,5
1999921,1,5
1999960,1,5
1999978,1,5
2000118,1,5
2000127,1,5
2000199,1,5
2000223,1,5
2000406,1,5
2000411,1,5
2000561,1,5
2000640,1,5
2000795,1,5
2000812,1,5
2001005,1,5
2001657,1,5
2001837,1,5
2002011,1,5
2002233,1,5
2002542,1,5
2002855,1,5
2003172,1,5
2003614,1,5
2003647,1,5
2003671,1,5
2004538,1,5
2005186,5,13
2006855,5,13
2007005,5,12
2007419,5,11
2007552,5,10
2007558,5,10
2008030,5,10
2008036,5,10
2008813,5,10
2009014,5,10
2009452,2,2
2009492,2,2
2009847,1,1
2009900,1,1
2009960,1,1
2010020,1,1
2010055,1,1
2010058,1,1
2010114,1,1
2010152,1,1
2010308,1,1
2010492,1,1
2010507,1,1
2010769,1,1
2010865,1,1
2011025,1,1
2011223,1,1
2011406,1,1
2011571,1,1
2011572,1,1
2011587,1,1
2011623,1,1
2011640,1,1
2011719,1,1
2011735,1,1
2011751,1,1
2011756,1,1
2011767,1,1
2011791,1,1
2011829,1,1
2011868,1,1
2011982,1,1
2012020,1,1
2012171,1,1
2012208,1,1
2012289,1,1
2012322,1,1
2012368,1,1
2012392,1,1
2012556,1,1
2012567,1,1
2012623,1,1
2012700,1,1
2012714,1,1
2012863,1,1
2013185,1,1
2013316,1,1
2013536,1,1
2013677,1,1
2013828,1,1
2013939,1,1
2014013,1,1
2014078,1,1
2014093,1,1
2014202,1,1
2014478,1,1
2014625,1,1
2014788,1,1
2014930,1,1
2015140,1,1
2015237,1,2
2015308,1,2
2015397,1,2
2015421,1,2
2015540,1,2
2015634,1,2
2015641,1,2
2015693,1,2
2015753,1,2
2015799,1,2
2015846,1,2
2015908,1,2
2015929,1,2
2015991,1,2
2016000,1,2
2016178,1,2
2016187,1,2
2016222,1,2
2016232,1,2
2016247,1,2
2016469,1,2
2016505,1,2
2016629,1,2
2016685,1,2
2016765,1,2
2016976,1,2
2016983,1,2
2017007,1,2
2017091,1,2
2017147,1,2
2017203,1,2
2017217,1,2
2017224,1,2
2017506,1,2
2017548,1,2
2017549,1,2
2017605,1,2
2017677,1,2
2017722,1,2
2017884,1,2
2017910,1,2
2018194,1,2
2018250,1,2
2018626,1,2
2018682,1,2
2018746,1,2
2018772,1,2
2018967,1,2
2019059,1,2
2019114,1,2
2019360,1,2
2019400,1,2
2019650,1,2
2019693,1,2
2019694,1,2
2019749,1,2
2020086,1,5
2020101,1,5
2020131,1,5
2020243,1,5
2020276,1,5
2020288,1,5
2020431,1,5
2020439,1,5
2020639,1,6
2020859,1,6
2020904,1,6
2020971,1,6
2021019,1,6
2021045,1,6
2021308,1,6
2021371,1,3
2021463,1,3
2021714,1,3
2021729,1,3
2021956,1,3
2021986,1,3
2022178,1,3
2022190,1,3
2022478,1,3
2022566,1,3
2022611,1,3
2022762,1,3
2022798,1,3
2022946,1,3
2023123,1,3
2023416,1,3
2023622,1,3
2024089,1,3
2024331,1,3
2024491,1,3
2025057,1,3
2025083,0,0
2025091,0,0
2025158,0,0
2026072,0,0
2026100,0,0
2026192,0,0
2026293,0,0
2026300,0,0
2026322,0,0
2026400,0,0
2026588,0,0
2026643,0,0
2026793,0,0
2026804,0,0
2026855,0,0
2026973,0,0
2027076,0,0
2027167,0,0
2027181,0,0
2027221,0,0
2027240,0,0
2027297,0,0
2027496,0,0
2027516,0,0
2027531,0,0
2027541,0,0
2028417,0,0
2028569,0,0
2028603,0,0
2028633,0,0
2028639,0,0
2028667,0,0
2028698,0,0
2028716,0,0
2028750,0,0
2028759,0,0
2028838,0,0
2029132,0,0
2029159,0,0
2029256,0,0
2029696,0,0
2030827,0,0
2031398,0,0
2031611,0,0
2031695,0,0
2031703,0,0
2031712,0,0
2031769,0,0
2031788,0,0
2032146,0,0
2032293,0,0
2032855,0,0
2032873,0,0
2032954,0,0
2032972,0,0
2033740,0,0
2039442,0,3
2040002,0,2
2040926,0,2
2041079,0,2
2041127,0,2
2041724,0,2
2041851,0,2
2041859,0,2
2042422,0,1
2042431,0,1
2042655,0,1
2043616,0,1
2043884,0,1
2044954,0,1
2044974,0,1
2046060,1,2
2046067,1,2
2046346,1,2
2046353,1,2
2046789,1,2
2047057,1,2
2047419,1,2
2047440,1,2
2047794,1,2
2061738,2,2
2064422,2,2
2074884,2,2
2077041,2,2
2077569,2,2
2077601,2,2
2077610,2,2
2077623,2,2
2077641,2,2
2077655,2,2
2077679,2,2
2077695,2,2
2077860,2,2
2078466,2,2
2078510,2,2
2078612,2,2
2078669,2,2
2078855,2,2
2079594,2,2
