"Intl Download, x; Intl Upload, x","Intl Download, y","Intl Upload, y","local Download, x; local Upload, x","local Download, y","local Upload, y"
2017-08-27T00:40:06.575788,7927726.291011278,7149423.381665178,2017-08-26T12:40:06.044559,19181601.219001964,8902997.82037399
2017-08-27T01:00:06.180677,16301783.646187633,7054251.76060257,2017-08-26T13:00:06.294125,19630033.27856521,8650963.990619153
2017-08-27T01:20:06.284575,16153038.660953747,5819947.006568363,2017-08-26T13:20:06.509141,17810888.60474038,8376428.79091115
2017-08-27T01:40:06.986678,14993470.7938645,5817285.44990189,2017-08-26T13:40:06.620823,18814310.50289577,8989176.655068962
2017-08-27T02:00:06.175371,11700221.13291578,6919222.3894508025,2017-08-26T14:00:05.951828,17972282.727061775,8703122.168125596
2017-08-27T02:20:06.087535,16395256.355371555,5463008.185745328,2017-08-26T14:20:06.531663,17250513.475795053,8172535.666234557
2017-08-27T02:40:06.333686,11058359.794918416,5662623.7443979075,2017-08-26T14:40:06.478445,19559339.370937508,9106850.904870776
2017-08-27T03:00:05.969637,14585628.110047257,5911382.349014799,2017-08-26T15:00:06.478549,18057133.593176413,8791479.70443855
2017-08-27T03:20:06.463880,16312204.96003793,6235911.709859963,2017-08-26T15:20:06.411741,18112434.70934892,8476689.42284591
2017-08-27T03:40:06.221023,14085436.671425495,6537475.621868286,2017-08-26T15:40:06.443563,19009788.10527389,8574632.530134806
2017-08-27T04:00:06.850732,17875796.818781514,5876212.827771232,2017-08-26T16:00:06.781751,19577171.250899408,9183570.094536996
2017-08-27T04:20:06.440670,18976143.56487996,6197061.5883559175,2017-08-26T16:20:06.140090,19196093.62909357,8092282.732619736
2017-08-27T04:40:06.141192,15961576.087099278,5613362.426689781,2017-08-26T16:40:06.143742,17570707.87114213,8447623.927407568
2017-08-27T05:00:06.635318,17424458.613195978,5943735.996973477,2017-08-26T17:00:06.539390,18510720.801530994,8671997.845004443
2017-08-27T05:20:06.610196,18009126.549647816,6530875.323414716,2017-08-26T17:20:06.283032,17162510.97550987,8482836.981278352
2017-08-27T05:40:06.751322,16243037.04823968,5347551.916691393,2017-08-26T17:40:06.875677,18859380.41037036,8944320.367837595
2017-08-27T06:00:07.107605,18073079.066327054,6082926.489438747,2017-08-26T18:00:06.151708,18494326.291463125,8846075.141613945
2017-08-27T06:20:06.439264,18190837.48359848,4670992.446798589,2017-08-26T18:20:06.827503,16754405.731117247,8404402.371141654
2017-08-27T06:40:06.578036,17738822.845735602,4902328.067877904,2017-08-26T18:40:07.002311,18608289.450743087,8709962.18282065
2017-08-27T07:00:06.322205,15546820.100694073,5137488.875623762,2017-08-26T19:00:06.797911,18368318.65466956,8699740.735835627
2017-08-27T07:20:06.382221,16709870.163161002,6138451.903397808,2017-08-26T19:20:06.382304,18471757.65665463,9098554.64140673
2017-08-27T07:40:06.453713,19200024.594886705,5344493.952418719,2017-08-26T19:40:06.247876,18821544.906798426,8762970.608719328
2017-08-27T08:00:06.762418,18495000.58189172,5842550.42370431,2017-08-26T20:00:06.590664,18128610.374294035,8913663.47725551
2017-08-27T08:20:06.257894,19432952.0839177,5206691.993244802,2017-08-26T20:20:06.526555,18555588.36547456,8443015.724529138
2017-08-27T08:40:07.016076,15879706.473863615,5508915.676371527,2017-08-26T20:40:06.488976,18230021.604282394,8603561.951207025
2017-08-27T09:00:06.756096,17793896.019773893,5080226.863630193,2017-08-26T21:00:06.625107,17673337.17635907,8581327.229190623
2017-08-27T09:20:06.607295,20458274.772780694,6001908.1403016765,2017-08-26T21:20:06.451398,18029194.34803397,9250036.513481293
2017-08-27T09:40:06.202456,19684011.70720323,5870469.958902695,2017-08-26T21:40:06.398962,18657667.97024039,8468853.005492846
2017-08-27T10:00:06.430359,19102513.22319378,5639541.44291205,2017-08-26T22:00:06.815961,18725515.37345601,8959274.176538311
2017-08-27T10:20:06.255917,16892004.901780345,5691093.751935021,2017-08-26T22:20:06.955988,17131351.76235811,8707860.482956449
2017-08-27T10:40:06.635023,16720800.496553613,5677242.366093612,2017-08-26T22:40:06.562461,20792194.93298846,7585287.537844502
2017-08-27T11:00:06.612849,13536658.055272896,5882265.219089557,2017-08-26T23:00:07.162535,16601402.501180988,8210666.858068854
2017-08-27T11:20:06.101994,16213775.325725712,5282359.285552197,2017-08-26T23:20:06.760763,18420937.079896584,8625966.570894415
2017-08-27T11:40:06.542688,13878121.56835785,6060597.283889114,2017-08-26T23:40:06.290378,18442116.082109205,8895552.745775938
2017-08-27T12:00:06.045131,19766940.8211251,4949111.206160953,2017-08-27T00:00:06.478550,18139347.70626785,8689685.541390799
2017-08-27T12:20:06.411756,16154719.903081374,5891406.060142628,2017-08-27T00:20:06.912203,16961831.30902038,8770281.65114986
2017-08-27T12:40:06.657510,21297910.79127109,4428185.384027805,2017-08-27T00:40:06.562464,18598287.909622096,6344600.588479651
2017-08-27T13:00:06.008361,19568283.69516137,4892289.009903137,2017-08-27T01:00:06.173012,16609372.048835535,7408943.785421921
2017-08-27T13:20:06.742177,19191715.3946008,4860836.707333451,2017-08-27T01:20:06.271285,18491192.729945816,8549096.618093664
2017-08-27T13:40:06.730528,18537615.31376628,4752062.638173758,2017-08-27T01:40:06.966486,17412135.04748931,8336114.942438916
2017-08-27T14:00:06.292180,17667274.4140004,5783631.274769782,2017-08-27T02:00:06.168212,18090417.009388704,6723666.829608011
2017-08-27T14:20:06.982189,18096474.78565268,5208525.144971817,2017-08-27T02:20:06.097869,17712224.841764826,8829541.015154557
2017-08-27T14:40:06.233273,12408011.919544067,5622051.314382253,2017-08-27T02:40:06.359447,18287893.62316018,8395173.036603013
2017-08-27T15:00:06.693427,13194687.485979214,4736535.7848685235,2017-08-27T03:00:05.977521,19400765.346888427,8739127.527508743
2017-08-27T15:20:06.545806,20969451.771298345,4940229.097433257,2017-08-27T03:20:06.482921,11619295.382686615,9749066.42613986
2017-08-27T15:40:07.302625,15004947.318947095,5935972.518026989,2017-08-27T03:40:06.202540,18129789.617837552,8301178.80295797
2017-08-27T16:00:06.133366,17935308.10907408,5759260.413553658,2017-08-27T04:00:06.868017,17936242.39167611,8452705.21805498
2017-08-27T16:20:06.939485,16718237.198683536,4610262.954206321,2017-08-27T04:20:06.456038,16457068.580204565,8122216.071906072
2017-08-27T16:40:06.940629,8853640.863404654,5679737.475996058,2017-08-27T04:40:06.161826,18126794.367194563,8804397.626510901
2017-08-27T17:00:06.551709,15854247.130699128,4595544.948497762,2017-08-27T05:00:06.630504,17700573.277818505,8708830.79194514
2017-08-27T17:20:06.337549,11719641.005888395,7413985.059801186,2017-08-27T05:20:06.626984,16619306.040460793,8121206.034880293
2017-08-27T17:40:06.739955,13942933.30940428,5503948.669551457,2017-08-27T05:40:06.632337,17823177.600761574,8961555.913220687
2017-08-27T18:00:06.116048,15410587.015862117,5014165.948359892,2017-08-27T06:00:07.086999,17353267.41455277,8948984.593218042
2017-08-27T18:20:07.165680,16827363.026194505,4885284.611543241,2017-08-27T06:20:06.433983,19165416.471136626,9246919.971334834
2017-08-27T18:40:06.567237,16788526.98576808,5282951.63727941,2017-08-27T06:40:06.586005,18733916.480405964,8830463.129971292
2017-08-27T19:00:06.323572,16923224.242384434,4370555.64098372,2017-08-27T07:00:06.312485,18814969.28194372,8652319.74756187
2017-08-27T19:20:06.599201,16793045.96361549,4803390.881827797,2017-08-27T07:20:06.396405,17915401.60728996,8526824.131393462
2017-08-27T19:40:06.162905,12659186.7122247,6072062.511141969,2017-08-27T07:40:06.460384,17924196.331903066,8906894.690215573
2017-08-27T20:00:06.201978,16924372.448473394,4678945.757056205,2017-08-27T08:00:06.768853,16934706.863207646,8614920.718911907
2017-08-27T20:20:06.342302,18742961.094707146,5204488.074295034,2017-08-27T08:20:06.265776,18282795.50006662,8970854.992173057
2017-08-27T20:40:06.332655,13855017.25763805,5163876.983591686,2017-08-27T08:40:07.001680,18836406.90195442,8931884.429263707
2017-08-27T21:00:06.063322,14723465.556604264,6369654.457809363,2017-08-27T09:00:06.741956,18538496.118514545,9189044.829524532
2017-08-27T21:20:06.000540,13538544.65109609,6353575.852534763,2017-08-27T09:20:06.594086,15676236.543992486,8892964.267375806
2017-08-27T21:40:07.049379,13491510.321839305,6052840.165113673,2017-08-27T09:40:06.217936,16118137.625709595,8333494.3670624485
2017-08-27T22:00:06.538960,11254095.886751266,6365000.198446865,2017-08-27T10:00:06.422313,17829270.189440787,8806604.38098603
2017-08-27T22:20:06.209365,13475254.864919493,7184768.560279689,2017-08-27T10:20:06.241015,18039629.558566425,8564680.113762168
2017-08-27T22:40:06.229489,18514514.68997013,5158584.625525668,2017-08-27T10:40:06.647722,17759385.898089778,8348683.219569301
2017-08-27T23:00:06.612398,13833810.990369735,5957442.813250473,2017-08-27T11:00:06.602549,18321446.872244094,8284547.296623344
2017-08-27T23:20:06.059664,17750657.835247785,6398233.9779077675,2017-08-27T11:20:06.147884,17703246.92394551,9065845.70651189
2017-08-27T23:40:06.626031,16280429.606417594,5433372.028038363,2017-08-27T11:40:06.534140,19778296.061017696,8456796.927363537
2017-08-28T00:00:06.484844,12495685.676669125,6063822.564736272,2017-08-27T12:00:06.029685,18711010.392233957,9510734.590264414
2017-08-28T00:20:06.685491,14891341.849399025,6085425.060164824,2017-08-27T12:20:06.402334,17046779.092836373,8344313.225183477
2017-08-28T00:40:06.708821,16492435.850171208,5185131.2604735615,2017-08-27T12:40:06.649974,19582308.734577324,9314540.798998185
2017-08-28T01:00:06.173724,15261475.031088587,5607247.941876429,2017-08-27T13:00:05.990149,18700748.968662832,8994979.406529507
2017-08-28T01:20:06.958200,18517364.314032987,5450121.92018917,2017-08-27T13:20:06.735562,18262317.168517694,8881853.744739657
2017-08-28T01:40:06.446936,18179143.30279694,5109220.892078575,2017-08-27T13:40:06.736150,19447934.84204069,9606501.313014392
2017-08-28T02:00:06.326669,14568234.049586983,6226299.486447902,2017-08-27T14:00:06.263382,18267651.683897886,8613278.09657372
2017-08-28T02:20:06.830991,17273186.601122744,5580306.32259751,2017-08-27T14:20:06.995127,17680169.93400036,8802677.834655197
2017-08-28T02:40:06.312703,13922413.535123425,6038720.816074965,2017-08-27T14:40:06.249065,18655957.54870849,8592952.430551948
2017-08-28T03:00:06.921247,18084370.462969214,5502246.5763931135,2017-08-27T15:00:06.702149,18913516.29717139,8792156.176480224
2017-08-28T03:20:06.880070,18154639.721792463,4520228.1683954485,2017-08-27T15:20:06.532145,18901262.504512846,9230131.867362527
2017-08-28T03:40:06.475919,15186484.633261558,4692554.257424075,2017-08-27T15:40:07.317852,16856521.261928644,7745156.470157457
2017-08-28T04:00:06.127863,18293327.881210417,5923168.459630956,2017-08-27T16:00:06.121612,16432439.171142468,8334932.760705109
2017-08-28T04:20:06.230916,14156028.53280454,5048270.301580305,2017-08-27T16:20:06.921498,18840566.961205386,9646725.3706555
2017-08-28T04:40:06.558551,14495170.526831215,6282071.091164951,2017-08-27T16:40:06.921714,17803311.499552917,8540200.787051715
2017-08-28T05:00:07.009023,16046853.248431798,5941456.295596655,2017-08-27T17:00:06.566948,19561370.38925598,9411710.53057485
2017-08-28T05:20:06.652567,21293729.03485578,4931600.410716819,2017-08-27T17:20:06.323277,18402902.06934463,6080090.955967716
2017-08-28T05:40:06.211460,16948096.03016169,5095419.261231328,2017-08-27T17:40:06.722606,18543939.79695573,8836029.27532559
2017-08-28T06:00:06.318000,13688307.611856058,6544913.535575561,2017-08-27T18:00:06.108251,18678731.58797242,8893049.545992665
2017-08-28T06:20:06.213489,17510964.881715734,4645270.784454319,2017-08-27T18:20:07.175848,17747315.31656769,8869021.68418411
2017-08-28T06:40:06.251591,13100634.42195418,5435193.006338322,2017-08-27T18:40:06.560329,18371948.951949224,8735530.559453813
2017-08-28T07:00:06.973746,13079956.036551544,5650738.151941546,2017-08-27T19:00:06.337817,18951831.93456816,9461345.987845
2017-08-28T07:20:06.601665,17506623.54954503,6025734.016820673,2017-08-27T19:20:06.582050,18124718.045110565,9071857.693672087
2017-08-28T07:40:06.594150,17276113.231888182,5513839.125811649,2017-08-27T19:40:06.175015,17713978.449515983,8406168.605205202
2017-08-28T08:00:06.581341,14418445.465654835,6032111.783901044,2017-08-27T20:00:06.206183,19062709.77516993,8830872.01662366
2017-08-28T08:20:06.440082,14569877.631637413,5476389.258534568,2017-08-27T20:20:06.314015,18129605.030717127,8780342.253793528
2017-08-28T08:40:06.722048,17574735.993725944,5124495.255611704,2017-08-27T20:40:06.342032,16972559.627714355,8990850.52084424
2017-08-28T09:00:06.772271,17429253.987786736,4810010.750744719,2017-08-27T21:00:06.078554,16014148.280945087,7537423.437528206
2017-08-28T09:20:06.097342,20028657.78653807,5341985.354014339,2017-08-27T21:20:05.981953,15211157.08152806,5896180.763829358
2017-08-28T09:40:06.548283,18344061.52434639,6335989.0513077285,2017-08-27T21:40:07.073265,17914651.325770307,8100010.800444397
2017-08-28T10:00:06.695237,19133913.13664624,8490874.912724366,2017-08-27T22:00:06.521385,17286437.14293051,7863808.878449758
2017-08-28T10:20:06.440007,22244568.58441283,8979195.458888117,2017-08-27T22:20:06.218376,17650409.526458684,7703215.461725112
2017-08-28T10:40:06.226687,14542046.48596605,9564789.302050678,2017-08-27T22:40:06.212355,18026125.496717773,8870345.563381119
2017-08-28T11:00:06.350284,15604642.146989407,6486069.77291163,2017-08-27T23:00:06.625042,18183694.10910573,8335722.425589782
2017-08-28T11:20:06.378444,16285038.487971542,6554600.223588373,2017-08-27T23:20:06.066516,16431360.918752525,8260127.85854227
2017-08-28T11:40:06.622760,10272150.380123103,5463252.378744803,2017-08-27T23:40:06.610770,18651216.153748807,8277926.2708823215
2017-08-28T12:00:06.080219,17903685.979467627,5616064.088204571,2017-08-28T00:00:06.477536,17118062.346894402,8196161.19040815
2017-08-28T12:20:06.822205,15252028.564460268,4657924.269478861,2017-08-28T00:20:06.679079,18532370.7623136,8234232.885977613
2017-08-28T12:40:07.075990,15200470.168203212,5014349.60207198,2017-08-28T00:40:06.714924,19358334.687145367,8808502.919042006
2017-08-28T13:00:06.601591,13469303.082002765,5696328.401836019,2017-08-28T01:00:06.184472,17159926.89659868,8727349.618733844
2017-08-28T13:20:06.943251,15211287.214388154,5191599.187112793,2017-08-28T01:20:06.941218,17181689.76763267,8694354.152150426
2017-08-28T13:40:06.145897,15032675.838829828,4774022.5309651615,2017-08-28T01:40:06.430286,18205374.95171445,8758764.53690846
2017-08-28T14:00:06.731553,14344053.408154745,5667870.659366528,2017-08-28T02:00:06.310555,16451886.701521214,8270426.527574826
2017-08-28T14:20:06.670158,13957329.13376777,5775827.976801112,2017-08-28T02:20:06.822352,19041779.27050827,8848877.74378454
2017-08-28T14:40:05.910912,4475756.331697027,6335409.74182686,2017-08-28T02:40:06.320364,20392881.172901988,7928503.00958865
2017-08-28T15:00:06.650897,16144672.722587494,4991248.501503172,2017-08-28T03:00:06.938324,18202956.449722134,8512465.88404978
2017-08-28T15:20:06.582329,18242850.607416734,4962452.457434795,2017-08-28T03:20:06.897872,19187313.0201301,9008770.383066457
2017-08-28T15:40:06.287168,16567740.716291748,5413175.283331727,2017-08-28T03:40:06.467580,17251534.08069153,8528023.83587525
2017-08-28T16:00:05.966112,15400165.24952702,5102455.463197874,2017-08-28T04:00:06.119098,16120671.67416265,8449164.732286502
2017-08-28T16:20:06.371892,10309073.15212909,7137007.223557732,2017-08-28T04:20:06.247481,17957205.34601088,8494482.451657264
2017-08-28T16:40:06.430081,14136918.519140022,5944469.714437238,2017-08-28T04:40:06.540429,17255812.195316754,8376668.517275073
2017-08-28T17:00:06.845321,18870818.2657531,4710610.908533383,2017-08-28T05:00:06.991853,17940941.48067621,8476448.737624038
2017-08-28T17:20:06.651289,17727037.503740862,4875317.77330289,2017-08-28T05:20:06.661892,19154136.92948732,9435109.771401642
2017-08-28T17:40:06.643157,6165945.992648485,5820249.172216953,2017-08-28T05:40:06.228913,18193241.01380823,8752135.77457889
2017-08-28T18:00:05.990536,13752584.469443765,5515707.726821593,2017-08-28T06:00:06.325700,16266356.542170592,8223766.118633885
2017-08-28T18:20:06.947191,16645519.474094445,5606142.771978218,2017-08-28T06:20:06.199566,18012930.572513115,8910580.001821863
2017-08-28T18:40:06.555466,14500419.393007135,4566451.430241956,2017-08-28T06:40:06.259941,16485941.259233005,8318479.9350556275
2017-08-28T19:00:06.741251,15308368.60240013,4766263.442047914,2017-08-28T07:00:06.989974,18602850.012140226,7932022.283641381
2017-08-28T19:20:06.289378,12257315.362650504,5533038.734273499,2017-08-28T07:20:06.593244,15965830.40794963,8327566.091644287
2017-08-28T19:40:06.773002,14537651.578907782,4795276.9728817465,2017-08-28T07:40:06.603831,17336177.728073362,8640328.234327162
2017-08-28T20:00:06.557065,18000463.56897507,5228917.845514994,2017-08-28T08:00:06.553859,17979206.11785402,8202317.9956878275
2017-08-28T20:20:06.131695,18237957.83018372,5110177.865207358,2017-08-28T08:20:06.446282,18200258.61352924,8518872.769320596
2017-08-28T20:40:06.000822,6077495.906287327,6796816.955086812,2017-08-28T08:40:06.702480,16870028.973011225,8648528.371718392
2017-08-28T21:00:06.752238,10057752.29841463,6369808.883459019,2017-08-28T09:00:06.781449,17522546.812087923,9057894.536115373
2017-08-28T21:20:06.445563,16127449.164584968,6276308.009867388,2017-08-28T09:20:06.084624,17993253.26887563,8763131.571010195
2017-08-28T21:40:06.342928,15941954.429046782,4981857.655179674,2017-08-28T09:40:06.557016,17114603.71907309,8276890.181992495
2017-08-28T22:00:06.593311,19369859.260567296,5071492.666690694,2017-08-28T10:00:06.693660,43457787.7270651,19868714.05326847
2017-08-28T22:20:06.538417,18225534.501279667,5554338.588041483,2017-08-28T10:20:06.431862,42089522.20412359,20651415.01855301
2017-08-28T22:40:06.453135,14734223.493897498,4842791.215779574,2017-08-28T10:40:06.220641,44231231.31226408,20311419.04278206
2017-08-28T23:00:06.403098,18428110.888982557,5553376.413397148,2017-08-28T11:00:06.332147,17319000.34139527,8523369.166459493
2017-08-28T23:20:06.512258,15074309.990889087,5919320.880949292,2017-08-28T11:20:06.385554,17801360.668851603,8509445.980794366
2017-08-28T23:40:06.631573,17140659.722629044,5450125.119115996,2017-08-28T11:40:06.632383,17523046.864628144,8295663.170599688
2017-08-29T00:00:06.292975,13275609.415149085,6073547.927444355,2017-08-28T12:00:06.070938,16660768.982767632,8451936.107909564
2017-08-29T00:20:06.010905,16914001.282482192,5083647.784267738,2017-08-28T12:20:06.811784,18572024.546108786,8623713.39790741
2017-08-29T00:40:06.057451,13818870.185172213,5316811.586981832,2017-08-28T12:40:07.069299,19599998.2033186,8725422.652423048
2017-08-29T01:00:06.670574,18432722.662525814,5823060.430440388,2017-08-28T13:00:06.617554,17469008.44206999,8385464.1193439225
2017-08-29T01:20:06.169940,14219503.322811635,7545304.054834653,2017-08-28T13:20:07.100484,18790114.88649793,9026940.059960296
2017-08-29T01:40:06.542294,20496946.636399884,6388821.5947432015,2017-08-28T13:40:06.132359,18356544.947506413,8958543.872596769
2017-08-29T02:00:06.549147,17469812.120090462,4740523.242496542,2017-08-28T14:00:06.749206,17446772.70733793,8667661.126154765
2017-08-29T02:20:07.011950,15196953.691730872,5482526.670586676,2017-08-28T14:20:06.646839,18383746.40618851,8341806.781865171
2017-08-29T02:40:06.431596,15352996.171702612,5684745.947774038,2017-08-28T14:40:05.902253,19990057.187457934,7525351.432458999
2017-08-29T03:00:06.784995,16253798.58598659,5610911.587137448,2017-08-28T15:00:06.667739,16864180.02353757,8636881.026271857
2017-08-29T03:20:06.875238,19871759.084938385,5075721.796404329,2017-08-28T15:20:06.561375,18072064.82178533,8307719.991112263
2017-08-29T03:40:06.162066,17194861.827001397,5010510.362855799,2017-08-28T15:40:06.269286,17579447.604329087,8378681.453725125
2017-08-29T04:00:06.746689,19928573.08239733,4592557.12555454,2017-08-28T16:00:05.958513,17942770.160259943,8519486.154745912
2017-08-29T04:20:06.166863,18874159.273797214,5039160.219729212,2017-08-28T16:20:06.390199,18237378.346656546,5553594.533124011
2017-08-29T04:40:06.739002,16196685.657932715,5397776.107372462,2017-08-28T16:40:06.445252,17417449.78721198,7802126.809477496
2017-08-29T05:00:05.971153,19161977.245335225,4800471.890088839,2017-08-28T17:00:06.837591,17424001.324901845,8472889.585735628
2017-08-29T05:20:06.163981,14327852.291882396,5666391.816807215,2017-08-28T17:20:06.666099,17998750.684259832,8814784.140528185
2017-08-29T05:40:06.831583,18873365.394542385,5454698.744329368,2017-08-28T17:40:06.658358,19022101.25504802,8463111.355232785
2017-08-29T06:00:06.384237,16274388.535330007,5255200.0988456635,2017-08-28T18:00:05.997161,17083259.281773154,8356387.412014103
2017-08-29T06:20:05.930554,9218314.39482509,5628597.960978617,2017-08-28T18:20:06.962551,16907526.844968814,8371701.703811582
2017-08-29T06:40:06.381846,15563492.634133276,7001673.186779621,2017-08-28T18:40:06.540270,18939045.031261194,8955576.382819923
2017-08-29T07:00:06.251411,17923062.87632303,5662440.302386039,2017-08-28T19:00:06.759622,19093179.09172783,8705805.661399417
2017-08-29T07:20:06.534154,17533944.481604263,4850789.187134325,2017-08-28T19:20:06.296557,19175517.94807379,8441498.393485691
2017-08-29T07:40:06.320965,11869412.113918304,5188891.807409071,2017-08-28T19:40:06.824055,18055236.583121646,8857907.684755417
2017-08-29T08:00:06.576678,17104098.50744708,5336354.027828669,2017-08-28T20:00:06.549538,17888123.071365315,8376364.627319705
2017-08-29T08:20:06.290213,10857326.745777033,5608257.448164245,2017-08-28T20:20:06.116867,18406931.08172338,9096524.88942838
2017-08-29T08:40:06.743584,14431331.809358852,3940681.124611237,2017-08-28T20:40:05.981612,17100408.760510746,7730830.874453645
2017-08-29T09:00:06.322423,16893883.083518684,5095869.157784544,2017-08-28T21:00:06.770171,17471553.050971918,8425466.063614005
2017-08-29T09:20:06.032129,18735762.706109773,5375851.234059626,2017-08-28T21:20:06.458177,16998326.89633696,7888361.822055417
2017-08-29T09:40:06.500663,16406806.86948443,6343078.25275992,2017-08-28T21:40:06.337907,17557212.21094352,8724209.518153498
2017-08-29T10:00:06.139733,15005014.20205981,5797381.752132335,2017-08-28T22:00:06.614495,17449416.81399501,8525541.228483139
2017-08-29T10:20:06.383379,14284760.253250934,6628356.799024244,2017-08-28T22:20:06.522299,18021600.48675613,8471811.633997133
2017-08-29T10:40:06.229375,14030970.946103055,5270251.628760641,2017-08-28T22:40:06.461698,18457503.706361037,8513530.080382975
2017-08-29T11:00:06.280197,19054917.54518737,5533114.7665103115,2017-08-28T23:00:06.411562,17428011.09599044,8408853.664013898
2017-08-29T11:20:07.087852,15663341.792360935,5345018.789340515,2017-08-28T23:20:06.502219,18024550.034950856,8272707.335936612
2017-08-29T11:40:05.999089,15249797.19556968,5712788.150448858,2017-08-28T23:40:06.611563,17076990.846957255,8507889.6188094
2017-08-29T12:00:06.396421,15895466.583430566,4657043.775408459,2017-08-29T00:00:06.317858,17690967.172049828,7969049.975081194
2017-08-29T12:20:06.615736,16943445.360586602,5529782.217147504,2017-08-29T00:20:05.988360,17919815.75828282,8829299.95563769
2017-08-29T12:40:06.033403,16156244.704646725,5356562.443355747,2017-08-29T00:40:06.064906,19172855.08663916,8292107.156010278
2017-08-29T13:00:06.372947,16225913.038204854,4168428.8086747606,2017-08-29T01:00:06.679887,17210499.35370557,8027947.783930172
2017-08-29T13:20:06.801448,16836340.195670545,4518749.761340584,2017-08-29T01:20:06.155553,16770512.61006162,5428859.67036882
2017-08-29T13:40:06.427764,16264988.30514208,5522390.4881081935,2017-08-29T01:40:06.552037,19063102.126277134,9931606.589573884
2017-08-29T14:00:06.569990,19447432.00238524,4802621.73997604,2017-08-29T02:00:06.554660,19281081.59787468,8764266.587640233
2017-08-29T14:20:06.237110,18310304.76332076,5577958.547977767,2017-08-29T02:20:07.027914,18137940.76239798,8564253.796315873
2017-08-29T14:40:06.175039,15921798.26250966,5110146.730966513,2017-08-29T02:40:06.424041,18196272.29651995,8328296.00765168
2017-08-29T15:00:06.801236,18566045.527681526,5780436.07642071,2017-08-29T03:00:06.779474,18134122.123626627,8550081.693532908
2017-08-29T15:20:06.550547,15025273.239723738,6285306.15847298,2017-08-29T03:20:06.867366,17754953.782635506,8680488.119651495
2017-08-29T15:40:06.312779,16824338.912888832,6858331.384098058,2017-08-29T03:40:06.151710,17523028.609594468,8703972.072022028
2017-08-29T16:00:06.060601,20111089.9943772,4888956.42896068,2017-08-29T04:00:06.737429,18763255.17662573,8659581.439022165
2017-08-29T16:20:06.979631,15736254.2073529,5829858.583292116,2017-08-29T04:20:06.153322,17912667.112815566,8889893.022259189
2017-08-29T16:40:06.712127,18285313.550036814,4818779.9838930825,2017-08-29T04:40:06.750069,17494013.925747138,8509283.69192934
2017-08-29T17:00:06.288088,15817994.620393556,5663268.0894778585,2017-08-29T05:00:05.962122,19336115.359252803,8853112.633475453
2017-08-29T17:20:06.546156,16294994.616875242,4923152.254546413,2017-08-29T05:20:06.190534,17180200.827384412,8235961.297326083
2017-08-29T17:40:06.507378,12584642.626669586,5748923.655062172,2017-08-29T05:40:06.823871,17963762.370743807,8722946.382568713
2017-08-29T18:00:06.283311,16953488.58199912,5800435.697081958,2017-08-29T06:00:06.392190,17958487.8837684,8723610.460935384
2017-08-29T18:20:06.506587,16888851.48641322,5385434.392138345,2017-08-29T06:20:05.948691,19574390.837704737,8461538.191199683
2017-08-29T18:40:06.203480,9482083.079334693,5537764.65627179,2017-08-29T06:40:06.390873,16935822.507956922,8058231.085380266
2017-08-29T19:00:06.527860,11875795.78277999,6190153.76897728,2017-08-29T07:00:06.258698,17408265.25416507,8458123.990616068
2017-08-29T19:20:06.631474,14159181.789279405,4670639.6080521485,2017-08-29T07:20:06.542740,19160757.42909209,8863232.824760528
2017-08-29T19:40:06.719427,14460773.523306448,5519126.637729612,2017-08-29T07:40:06.302044,18876432.64269769,8394465.116151715
2017-08-29T20:00:06.726027,16819755.272949573,5539435.777660158,2017-08-29T08:00:06.560313,17590522.17952204,8423402.109464005
2017-08-29T20:20:06.831891,15958734.537003485,4833172.01301471,2017-08-29T08:20:06.280356,17255845.1620541,8376757.793544161
2017-08-29T20:40:06.110279,19268226.89446307,4969971.384306415,2017-08-29T08:40:06.751982,17912359.23535552,8276767.977147636
2017-08-29T21:00:06.773252,17256439.526129756,5157751.281923358,2017-08-29T09:00:06.331071,18224792.92856205,8798558.559651002
2017-08-29T21:20:06.262343,11204053.135457218,5653862.810008948,2017-08-29T09:20:06.023360,18109911.74581124,8461590.15181164
2017-08-29T21:40:06.162775,14745825.221215986,5719657.2476604935,2017-08-29T09:40:06.493552,17042118.88187756,8109982.029298632
2017-08-29T22:00:06.505379,18269632.91990628,4780610.102951727,2017-08-29T10:00:06.146332,17963999.452718075,8254468.433840284
2017-08-29T22:20:06.665113,13480507.99061136,6733758.059144361,2017-08-29T10:20:06.372743,18103368.680987425,7630160.333265548
2017-08-29T22:40:06.630427,18479881.95628381,5366630.53516377,2017-08-29T10:40:06.210394,18483638.237756167,8232125.236751179
2017-08-29T23:00:06.151972,15678144.601694334,5129391.731740332,2017-08-29T11:00:06.272331,18042558.538126767,8691090.44755513
2017-08-29T23:20:06.792300,15211592.866453413,5650085.189998372,2017-08-29T11:20:07.070386,17929927.026124723,8224950.07092119
2017-08-29T23:40:06.352207,15458997.911630142,5081869.5262879655,2017-08-29T11:40:05.982863,17335621.59969368,8622796.69291895
2017-08-30T00:00:06.172647,14055107.019157626,5621985.733087097,2017-08-29T12:00:06.381981,19090911.429337524,8609714.66242328
2017-08-30T00:20:06.392490,19579066.009846207,5191553.900587951,2017-08-29T12:20:06.622901,17488919.31415137,8318333.501977127
2017-08-30T00:40:06.492771,14818840.54514788,5324577.379185116,2017-08-29T12:40:06.041078,18845704.24483704,8555265.689705886
