"Used Space, x; Total Space, x","Used Space, y","Total Space, y"
2017-12-21 00:59:00,56209,70625
2017-12-21 01:59:00,56210,70625
2017-12-21 02:59:00,56212,70625
2017-12-21 03:59:00,56213,70625
2017-12-21 04:59:00,56227,70625
2017-12-21 05:59:00,56230,70625
2017-12-21 06:59:00,56234,70625
2017-12-21 07:59:00,56237,70625
2017-12-21 08:59:00,56267,70625
2017-12-21 09:59:00,56269,70625
2017-12-21 10:59:00,56269,70625
2017-12-21 11:59:00,56273,70625
2017-12-21 12:59:00,56274,70625
2017-12-21 13:59:00,56260,70625
2017-12-21 14:59:00,56259,70625
2017-12-21 15:59:00,56260,70625
2017-12-21 16:59:00,56261,70625
2017-12-21 17:59:00,56266,70625
2017-12-21 18:59:00,56294,70625
2017-12-21 19:59:00,56303,70625
2017-12-21 20:59:00,56305,70625
2017-12-21 21:59:00,56315,70625
2017-12-21 22:59:00,56324,70625
2017-12-21 23:59:00,56331,70625
2017-12-22 00:59:00,56351,70625
2017-12-22 01:59:00,56351,70625
2017-12-22 02:59:00,56431,70625
2017-12-22 03:59:00,56354,70625
2017-12-22 04:59:00,56357,70625
2017-12-22 05:59:00,56568,70625
2017-12-22 06:59:00,56569,70625
2017-12-22 07:59:00,56570,70625
2017-12-22 08:59:00,56573,70625
2017-12-22 09:59:00,56574,70625
2017-12-22 10:59:00,56575,70625
2017-12-22 11:59:00,56575,70625
2017-12-22 12:59:00,56581,70625
2017-12-22 13:59:00,56586,70625
2017-12-22 14:59:00,56594,70625
2017-12-22 15:59:00,56595,70625
2017-12-22 16:59:00,56597,70625
2017-12-22 17:59:00,56612,70625
2017-12-22 18:59:00,56619,70625
2017-12-22 19:59:00,56621,70625
2017-12-22 20:59:00,56622,70625
2017-12-22 21:59:00,56623,70625
2017-12-22 22:59:00,56628,70625
2017-12-22 23:59:00,56635,70625
2017-12-23 00:59:00,56635,70625
2017-12-23 01:59:00,56636,70625
2017-12-23 02:59:00,56637,70625
2017-12-23 03:59:00,56637,70625
2017-12-23 04:59:00,56639,70625
2017-12-23 05:59:00,56642,70625
2017-12-23 06:59:00,56645,70625
2017-12-23 07:59:00,56647,70625
2017-12-23 08:59:00,56651,70625
2017-12-23 09:59:00,56652,70625
2017-12-23 10:59:00,56653,70625
2017-12-23 11:59:00,56654,70625
2017-12-23 12:59:00,56655,70625
2017-12-23 13:59:00,56587,70625
2017-12-23 14:59:00,56588,70625
2017-12-23 15:59:00,56589,70625
2017-12-23 16:59:00,56589,70625
2017-12-23 17:59:00,56590,70625
2017-12-23 18:59:00,56592,70625
2017-12-23 19:59:00,56592,70625
2017-12-23 20:59:00,56595,70625
2017-12-23 21:59:00,56596,70625
2017-12-23 22:59:00,56602,70625
2017-12-23 23:59:00,56612,70625
2017-12-24 00:59:00,56612,70625
2017-12-24 01:59:00,56612,70625
2017-12-24 02:59:00,56613,70625
2017-12-24 03:59:00,56614,70625
2017-12-24 04:59:00,56618,70625
2017-12-24 05:59:00,56620,70625
2017-12-24 06:59:00,56625,70625
2017-12-24 07:59:00,56627,70625
2017-12-24 08:59:00,56633,70625
2017-12-24 09:59:00,56638,70625
2017-12-24 10:59:00,56640,70625
2017-12-24 11:59:00,56643,70625
2017-12-24 12:59:00,56646,70625
2017-12-24 13:59:00,56649,70625
2017-12-24 14:59:00,56651,70625
2017-12-24 15:59:00,56652,70625
2017-12-24 16:59:00,56653,70625
2017-12-24 17:59:00,56653,70625
2017-12-24 18:59:00,56655,70625
2017-12-24 19:59:00,56657,70625
2017-12-24 20:59:00,56660,70625
2017-12-24 21:59:00,56661,70625
2017-12-24 22:59:00,56673,70625
2017-12-24 23:59:00,56675,70625
2017-12-25 00:59:00,56676,70625
2017-12-25 01:59:00,56676,70625
2017-12-25 02:59:00,56678,70625
2017-12-25 03:59:00,56680,70625
2017-12-25 04:59:00,56683,70625
2017-12-25 05:59:00,56688,70625
2017-12-25 06:59:00,56690,70625
2017-12-25 07:59:00,56694,70625
2017-12-25 08:59:00,56699,70625
2017-12-25 09:59:00,56701,70625
2017-12-25 10:59:00,56703,70625
2017-12-25 11:59:00,56705,70625
2017-12-25 12:59:00,56705,70625
2017-12-25 13:59:00,56707,70625
2017-12-25 14:59:00,56708,70625
2017-12-25 15:59:00,56708,70625
2017-12-25 16:59:00,56711,70625
2017-12-25 17:59:00,56711,70625
2017-12-25 18:59:00,56714,70625
2017-12-25 19:59:00,56714,70625
2017-12-25 20:59:00,56717,70625
2017-12-25 21:59:00,56717,70625
2017-12-25 22:59:00,56728,70625
2017-12-25 23:59:00,56731,70625
2017-12-26 00:59:00,56732,70625
2017-12-26 01:59:00,56733,70625
2017-12-26 02:59:00,56735,70625
2017-12-26 03:59:00,56736,70625
2017-12-26 04:59:00,56737,70625
2017-12-26 05:59:00,56738,70625
2017-12-26 06:59:00,56741,70625
2017-12-26 07:59:00,56742,70625
2017-12-26 08:59:00,56745,70625
2017-12-26 09:59:00,56746,70625
2017-12-26 10:59:00,56747,70625
2017-12-26 11:59:00,56749,70625
2017-12-26 12:59:00,56751,70625
2017-12-26 13:59:00,56752,70625
2017-12-26 14:59:00,56754,70625
2017-12-26 15:59:00,56754,70625
2017-12-26 16:59:00,56755,70625
2017-12-26 17:59:00,56756,70625
2017-12-26 18:59:00,56757,70625
2017-12-26 19:59:00,56759,70625
2017-12-26 20:59:00,56760,70625
2017-12-26 21:59:00,56761,70625
2017-12-26 22:59:00,56767,70625
2017-12-26 23:59:00,56772,70625
2017-12-27 00:59:00,56776,70625
2017-12-27 01:59:00,56776,70625
2017-12-27 02:59:00,56780,70625
2017-12-27 03:59:00,56781,70625
2017-12-27 04:59:00,56783,70625
2017-12-27 05:59:00,56784,70625
2017-12-27 06:59:00,56789,70625
2017-12-27 07:59:00,56791,70625
2017-12-27 08:59:00,56796,70625
2017-12-27 09:59:00,56797,70625
2017-12-27 10:59:00,56799,70625
2017-12-27 11:59:00,56801,70625
2017-12-27 12:59:00,56803,70625
2017-12-27 13:59:00,56805,70625
2017-12-27 14:59:00,56807,70625
2017-12-27 15:59:00,56807,70625
2017-12-27 16:59:00,56810,70625
2017-12-27 17:59:00,56810,70625
2017-12-27 18:59:00,56812,70625
2017-12-27 19:59:00,56813,70625
2017-12-27 20:59:00,56816,70625
2017-12-27 21:59:00,56817,70625
2017-12-27 22:59:00,56819,70625
2017-12-27 23:59:00,56828,70625
2017-12-28 00:59:00,56829,70625
2017-12-28 01:59:00,56830,70625
2017-12-28 02:59:00,56832,70625
2017-12-28 03:59:00,56832,70625
2017-12-28 04:59:00,56834,70625
2017-12-28 05:59:00,56836,70625
2017-12-28 06:59:00,56838,70625
2017-12-28 07:59:00,56840,70625
2017-12-28 08:59:00,56845,70625
2017-12-28 09:59:00,56845,70625
2017-12-28 10:59:00,56846,70625
2017-12-28 11:59:00,56850,70625
2017-12-28 12:59:00,56852,70625
2017-12-28 13:59:00,56855,70625
2017-12-28 14:59:00,56858,70625
2017-12-28 15:59:00,56858,70625
2017-12-28 16:59:00,56859,70625
2017-12-28 17:59:00,56859,70625
2017-12-28 18:59:00,56861,70625
2017-12-28 19:59:00,56862,70625
2017-12-28 20:59:00,56863,70625
2017-12-28 21:59:00,56865,70625
2017-12-28 22:59:00,56868,70625
2017-12-28 23:59:00,56873,70625
2017-12-29 00:59:00,56874,70625
2017-12-29 01:59:00,56874,70625
2017-12-29 02:59:00,56875,70625
2017-12-29 03:59:00,56876,70625
2017-12-29 04:59:00,56878,70625
2017-12-29 05:59:00,56879,70625
2017-12-29 06:59:00,56881,70625
2017-12-29 07:59:00,56882,70625
2017-12-29 08:59:00,56884,70625
2017-12-29 09:59:00,56886,70625
2017-12-29 10:59:00,56887,70625
2017-12-29 11:59:00,56888,70625
2017-12-29 12:59:00,56889,70625
2017-12-29 13:59:00,56892,70625
2017-12-29 14:59:00,56893,70625
2017-12-29 15:59:00,56893,70625
2017-12-29 16:59:00,56895,70625
2017-12-29 17:59:00,56896,70625
2017-12-29 18:59:00,56899,70625
2017-12-29 19:59:00,56899,70625
2017-12-29 20:59:00,56901,70625
2017-12-29 21:59:00,56902,70625
2017-12-29 22:59:00,56906,70625
2017-12-29 23:59:00,56909,70625
2017-12-30 00:59:00,56911,70625
2017-12-30 01:59:00,56911,70625
2017-12-30 02:59:00,56913,70625
2017-12-30 03:59:00,56913,70625
2017-12-30 04:59:00,56917,70625
2017-12-30 05:59:00,56919,70625
2017-12-30 06:59:00,56925,70625
2017-12-30 07:59:00,56926,70625
2017-12-30 08:59:00,56930,70625
2017-12-30 09:59:00,56930,70625
2017-12-30 10:59:00,56930,70625
2017-12-30 11:59:00,56931,70625
2017-12-30 12:59:00,56933,70625
2017-12-30 13:59:00,56934,70625
2017-12-30 14:59:00,56936,70625
2017-12-30 15:59:00,56937,70625
2017-12-30 16:59:00,56938,70625
2017-12-30 17:59:00,56938,70625
2017-12-30 18:59:00,56940,70625
2017-12-30 19:59:00,56940,70625
2017-12-30 20:59:00,56941,70625
2017-12-30 21:59:00,56942,70625
2017-12-30 22:59:00,56946,70625
2017-12-30 23:59:00,56948,70625
2017-12-31 00:59:00,56948,70625
2017-12-31 01:59:00,56949,70625
2017-12-31 02:59:00,56951,70625
2017-12-31 03:59:00,56952,70625
2017-12-31 04:59:00,56952,70625
2017-12-31 05:59:00,56955,70625
2017-12-31 06:59:00,56958,70625
2017-12-31 07:59:00,56960,70625
2017-12-31 08:59:00,56965,70625
2017-12-31 09:59:00,56968,70625
2017-12-31 10:59:00,56971,70625
2017-12-31 11:59:00,56972,70625
2017-12-31 12:59:00,56975,70625
2017-12-31 13:59:00,56976,70625
2017-12-31 14:59:00,56979,70625
2017-12-31 15:59:00,56980,70625
2017-12-31 16:59:00,56981,70625
2017-12-31 17:59:00,56981,70625
2017-12-31 18:59:00,56982,70625
2017-12-31 19:59:00,56982,70625
2017-12-31 20:59:00,56985,70625
2017-12-31 21:59:00,56986,70625
2017-12-31 22:59:00,56999,70625
2017-12-31 23:59:00,57001,70625
2018-01-01 00:59:00,57001,70625
2018-01-01 01:59:00,57001,70625
2018-01-01 02:59:00,57003,70625
2018-01-01 03:59:00,57004,70625
2018-01-01 04:59:00,57004,70625
2018-01-01 05:59:00,57006,70625
2018-01-01 06:59:00,57010,70625
2018-01-01 07:59:00,57012,70625
2018-01-01 08:59:00,57014,70625
2018-01-01 09:59:00,57015,70625
2018-01-01 10:59:00,57018,70625
2018-01-01 11:59:00,57020,70625
2018-01-01 12:59:00,57021,70625
2018-01-01 13:59:00,57023,70625
2018-01-01 14:59:00,57027,70625
2018-01-01 15:59:00,57027,70625
2018-01-01 16:59:00,57029,70625
2018-01-01 17:59:00,57029,70625
2018-01-01 18:59:00,57032,70625
2018-01-01 19:59:00,57035,70625
2018-01-01 20:59:00,57036,70625
2018-01-01 21:59:00,57037,70625
2018-01-01 22:59:00,57044,70625
2018-01-01 23:59:00,57050,70625
2018-01-02 00:59:00,57051,70625
2018-01-02 01:59:00,57051,70625
2018-01-02 02:59:00,57052,70625
2018-01-02 03:59:00,57053,70625
2018-01-02 04:59:00,57054,70625
2018-01-02 05:59:00,57120,70625
2018-01-02 06:59:00,57708,70625
2018-01-02 07:59:00,57061,70625
2018-01-02 08:59:00,57218,70625
2018-01-02 09:59:00,57012,70625
2018-01-02 10:59:00,57021,70625
2018-01-02 11:59:00,57024,70625
2018-01-02 12:59:00,57033,70625
2018-01-02 13:59:00,57035,70625
2018-01-02 14:59:00,57036,70625
2018-01-02 15:59:00,57045,70625
2018-01-02 16:59:00,57046,70625
2018-01-02 17:59:00,57047,70625
2018-01-02 18:59:00,57048,70625
2018-01-02 19:59:00,57069,70625
2018-01-02 20:59:00,57072,70625
2018-01-02 21:59:00,57072,70625
2018-01-02 22:59:00,57078,70625
2018-01-02 23:59:00,57093,70625
2018-01-03 00:59:00,57135,70625
2018-01-03 01:59:00,57137,70625
2018-01-03 02:59:00,57139,70625
2018-01-03 03:59:00,57142,70625
2018-01-03 04:59:00,57144,70625
2018-01-03 05:59:00,57148,70625
2018-01-03 06:59:00,57150,70625
2018-01-03 07:59:00,57152,70625
2018-01-03 08:59:00,57154,70625
2018-01-03 09:59:00,57155,70625
2018-01-03 10:59:00,57156,70625
2018-01-03 11:59:00,57161,70625
2018-01-03 12:59:00,57183,70625
2018-01-03 13:59:00,57186,70625
2018-01-03 14:59:00,57188,70625
2018-01-03 15:59:00,57188,70625
2018-01-03 16:59:00,57189,70625
2018-01-03 17:59:00,57249,70625
2018-01-03 18:59:00,57250,70625
2018-01-03 19:59:00,57266,70625
2018-01-03 20:59:00,57276,70625
2018-01-03 21:59:00,57280,70625
2018-01-03 22:59:00,57294,70625
2018-01-03 23:59:00,57309,70625
2018-01-04 00:59:00,57312,70625
2018-01-04 01:59:00,57317,70625
2018-01-04 02:59:00,57324,70625
2018-01-04 03:59:00,57325,70625
2018-01-04 04:59:00,57329,70625
2018-01-04 05:59:00,57347,70625
2018-01-04 06:59:00,57354,70625
2018-01-04 07:59:00,57355,70625
2018-01-04 08:59:00,57388,70625
2018-01-04 09:59:00,57929,70625
2018-01-04 10:59:00,58046,70625
2018-01-04 11:59:00,57326,70625
2018-01-04 12:59:00,57328,70625
2018-01-04 13:59:00,57328,70625
2018-01-04 14:59:00,57325,70625
2018-01-04 15:59:00,57326,70625
2018-01-04 16:59:00,57327,70625
2018-01-04 17:59:00,57328,70625
2018-01-04 18:59:00,57329,70625
2018-01-04 19:59:00,57344,70625
2018-01-04 20:59:00,57357,70625
2018-01-04 21:59:00,57357,70625
2018-01-04 22:59:00,57357,70625
2018-01-04 23:59:00,57367,70625
2018-01-05 00:59:00,57404,70625
2018-01-05 01:59:00,57406,70625
2018-01-05 02:59:00,57410,70625
2018-01-05 03:59:00,57412,70625
2018-01-05 04:59:00,57425,70625
2018-01-05 05:59:00,57428,70625
2018-01-05 06:59:00,57442,70625
2018-01-05 07:59:00,57454,70625
2018-01-05 08:59:00,57461,70625
2018-01-05 09:59:00,57463,70625
2018-01-05 10:59:00,57465,70625
2018-01-05 11:59:00,57471,70625
2018-01-05 12:59:00,57473,70625
2018-01-05 13:59:00,57474,70625
2018-01-05 14:59:00,57475,70625
2018-01-05 15:59:00,57477,70625
2018-01-05 16:59:00,57478,70625
2018-01-05 17:59:00,57478,70625
2018-01-05 18:59:00,57485,70625
2018-01-05 19:59:00,57492,70625
2018-01-05 20:59:00,57513,70625
2018-01-05 21:59:00,57514,70625
2018-01-05 22:59:00,57519,70625
2018-01-05 23:59:00,57544,70625
2018-01-06 00:59:00,57555,70625
2018-01-06 01:59:00,57557,70625
2018-01-06 02:59:00,57560,70625
2018-01-06 03:59:00,57562,70625
2018-01-06 04:59:00,57564,70625
2018-01-06 05:59:00,57711,70625
2018-01-06 06:59:00,58254,70625
2018-01-06 07:59:00,57773,70625
2018-01-06 08:59:00,57552,70625
2018-01-06 09:59:00,57564,70625
2018-01-06 10:59:00,57568,70625
2018-01-06 11:59:00,57573,70625
2018-01-06 12:59:00,57579,70625
2018-01-06 13:59:00,57580,70625
2018-01-06 14:59:00,57581,70625
2018-01-06 15:59:00,57582,70625
2018-01-06 16:59:00,57584,70625
2018-01-06 17:59:00,57585,70625
2018-01-06 18:59:00,57586,70625
2018-01-06 19:59:00,57587,70625
2018-01-06 20:59:00,57589,70625
2018-01-06 21:59:00,57590,70625
2018-01-06 22:59:00,57596,70625
2018-01-06 23:59:00,57603,70625
2018-01-07 00:59:00,57604,70625
2018-01-07 01:59:00,57604,70625
2018-01-07 02:59:00,57607,70625
2018-01-07 03:59:00,57609,70625
2018-01-07 04:59:00,57611,70625
2018-01-07 05:59:00,57613,70625
2018-01-07 06:59:00,57618,70625
2018-01-07 07:59:00,57654,70625
2018-01-07 08:59:00,57623,70625
2018-01-07 09:59:00,57625,70625
2018-01-07 10:59:00,57627,70625
2018-01-07 11:59:00,57629,70625
2018-01-07 12:59:00,57631,70625
2018-01-07 13:59:00,57634,70625
2018-01-07 14:59:00,57636,70625
2018-01-07 15:59:00,57636,70625
2018-01-07 16:59:00,57637,70625
2018-01-07 17:59:00,57638,70625
2018-01-07 18:59:00,57639,70625
2018-01-07 19:59:00,57640,70625
2018-01-07 20:59:00,57640,70625
2018-01-07 21:59:00,57641,70625
2018-01-07 22:59:00,57652,70625
2018-01-07 23:59:00,57653,70625
2018-01-08 00:59:00,57654,70625
2018-01-08 01:59:00,57655,70625
2018-01-08 02:59:00,57656,70625
2018-01-08 03:59:00,57657,70625
2018-01-08 04:59:00,57659,70625
2018-01-08 05:59:00,57660,70625
2018-01-08 06:59:00,57666,70625
2018-01-08 07:59:00,58054,70625
2018-01-08 08:59:00,58416,70625
2018-01-08 09:59:00,57959,70625
2018-01-08 10:59:00,57777,70625
2018-01-08 11:59:00,57780,70625
2018-01-08 12:59:00,57785,70625
2018-01-08 13:59:00,57820,70625
2018-01-08 14:59:00,58206,70625
2018-01-08 15:59:00,58208,70625
2018-01-08 16:59:00,58209,70625
2018-01-08 17:59:00,58209,70625
2018-01-08 18:59:00,58249,70625
2018-01-08 19:59:00,58291,70625
2018-01-08 20:59:00,58301,70625
2018-01-08 21:59:00,58304,70625
2018-01-08 22:59:00,58314,70625
2018-01-08 23:59:00,58330,70625
2018-01-09 00:59:00,58324,70625
2018-01-09 01:59:00,58324,70625
2018-01-09 02:59:00,58294,70625
2018-01-09 03:59:00,58289,70625
2018-01-09 04:59:00,58266,70625
2018-01-09 05:59:00,58276,70625
2018-01-09 06:59:00,58295,70625
2018-01-09 07:59:00,58405,70625
2018-01-09 08:59:00,58308,70625
2018-01-09 09:59:00,58312,70625
2018-01-09 10:59:00,58315,70625
2018-01-09 11:59:00,58338,70625
2018-01-09 12:59:00,58343,70625
2018-01-09 13:59:00,58344,70625
2018-01-09 14:59:00,58345,70625
2018-01-09 15:59:00,58345,70625
2018-01-09 16:59:00,58346,70625
2018-01-09 17:59:00,58346,70625
2018-01-09 18:59:00,58358,70625
2018-01-09 19:59:00,58373,70625
2018-01-09 20:59:00,58374,70625
2018-01-09 21:59:00,58375,70625
2018-01-09 22:59:00,58451,70625
2018-01-09 23:59:00,58466,70625
2018-01-10 00:59:00,58467,70625
2018-01-10 01:59:00,58366,70625
2018-01-10 02:59:00,58408,70625
2018-01-10 03:59:00,58411,70625
2018-01-10 04:59:00,58412,70625
2018-01-10 05:59:00,58414,70625
2018-01-10 06:59:00,58914,70625
2018-01-10 07:59:00,58914,70625
2018-01-10 08:59:00,58429,70625
2018-01-10 09:59:00,58430,70625
2018-01-10 10:59:00,58437,70625
2018-01-10 11:59:00,58444,70625
2018-01-10 12:59:00,58447,70625
2018-01-10 13:59:00,58449,70625
2018-01-10 14:59:00,58451,70625
2018-01-10 15:59:00,58453,70625
2018-01-10 16:59:00,58454,70625
2018-01-10 17:59:00,58456,70625
2018-01-10 18:59:00,58460,70625
2018-01-10 19:59:00,58466,70625
2018-01-10 20:59:00,58470,70625
2018-01-10 21:59:00,58476,70625
2018-01-10 22:59:00,58477,70625
2018-01-10 23:59:00,58483,70625
2018-01-11 00:59:00,58477,70625
2018-01-11 01:59:00,58527,70625
2018-01-11 02:59:00,58535,70625
2018-01-11 03:59:00,58537,70625
2018-01-11 04:59:00,58522,70625
2018-01-11 05:59:00,58388,70625
2018-01-11 06:59:00,58396,70625
2018-01-11 07:59:00,58416,70625
2018-01-11 08:59:00,58423,70625
2018-01-11 09:59:00,58424,70625
2018-01-11 10:59:00,58426,70625
2018-01-11 11:59:00,58432,70625
2018-01-11 12:59:00,58433,70625
2018-01-11 13:59:00,58437,70625
2018-01-11 14:59:00,58439,70625
2018-01-11 15:59:00,58441,70625
2018-01-11 16:59:00,58442,70625
2018-01-11 17:59:00,58442,70625
2018-01-11 18:59:00,58446,70625
2018-01-11 19:59:00,58483,70625
2018-01-11 20:59:00,58485,70625
2018-01-11 21:59:00,58485,70625
2018-01-11 22:59:00,58522,70625
2018-01-11 23:59:00,58537,70625
2018-01-12 00:59:00,58537,70625
2018-01-12 01:59:00,58514,70625
2018-01-12 02:59:00,58601,70625
2018-01-12 03:59:00,58599,70625
2018-01-12 04:59:00,58600,70625
2018-01-12 05:59:00,58699,70625
2018-01-12 06:59:00,58701,70625
2018-01-12 07:59:00,58704,70625
2018-01-12 08:59:00,58711,70625
2018-01-12 09:59:00,58711,70625
