"price, x; LONG positions, x; CLOSED LONG positions, x; SHORT positions, x; CLOSED SHORT positions, x; 200 SMA, x; MACD indicator, x; EMA9 indicator, x; RSI, x; RSImax, x; RSImin, x","price, y","LONG positions, y","CLOSED LONG positions, y","SHORT positions, y","CLOSED SHORT positions, y","200 SMA, y","MACD indicator, y","EMA9 indicator, y","RSI, y","RSImax, y","RSImin, y"
2017-12-10 19:59:57,445.04,,,,,391.2825,20.9082038254,3.4446256467,51.6608657663,70,30
2017-12-11,428.15,,,,,391.93885,24.3227641933,7.6577249784,46.6150610304,70,30
2017-12-11 04:00:00,447.02,,,,,392.68175,22.7667344529,11.0095815824,52.2289113895,70,30
2017-12-11 08:00:03,458.91,,,,,393.48265,18.4601724439,13.8183203289,55.4106729946,70,30
2017-12-11 12:00:17,452.29,,,,,394.2311,15.8968304944,15.9158348196,53.2827780781,70,30
2017-12-11 15:59:56,466.11,,,,,395.11215,11.1900069797,17.2377423126,56.9956020631,70,30
2017-12-11 20:00:02,472.81,,,,,396.02495,7.4254746703,17.4850327787,58.7089089226,70,30
2017-12-12,514.24,,,,,397.13905,4.4298747622,17.2062702727,67.3667155604,70,30
2017-12-12 04:00:04,531.11,,,,,398.3202,9.3094227874,16.9120222223,70.1145824088,70,30
2017-12-12 08:00:02,530.22,,,,,399.49315,12.6200393322,15.8494362263,69.7807487435,70,30
2017-12-12 12:00:00,529.82,,529.82,,,400.6502,16.0750159271,14.1933120395,69.6203088399,70,30
2017-12-12 16:00:01,603.8,,,,,402.17315,19.7873590543,12.8610732076,79.1627002369,70,30
2017-12-12 20:00:08,602.0,,,,,403.61565,25.5822532974,12.5714248801,78.5164844274,70,30
2017-12-13 00:00:01,633.6,,,,,405.24615,35.7230798027,13.3976711322,81.3887911961,70,30
2017-12-13 03:59:57,602.42,,,,,406.7198,42.0862132463,15.6691918699,71.2643408494,70,30
2017-12-13 08:00:03,627.92,,,,,408.2844,48.3569911489,19.3867338978,74.1017739261,70,30
2017-12-13 12:00:00,656.0,,,,,409.98875,60.0620241165,24.9390638917,76.816494726,70,30
2017-12-13 15:59:57,717.03,,,,,411.93805,73.7382703107,31.1440240795,81.3839443937,70,30
2017-12-13 20:00:06,697.61,,,,,413.79915,86.831492672,38.3605169587,76.2369830096,70,30
2017-12-14 00:00:01,691.36,,,,,415.65835,96.3264799323,46.4644529134,74.6017609794,70,30
2017-12-14 04:00:02,724.0,,,,,417.68755,104.4466107378,55.4352519536,77.335808593,70,30
2017-12-14 08:00:01,729.99,,,,,419.76455,114.1674291563,65.0802044581,77.8079384563,70,30
2017-12-14 12:00:00,704.87,,,,,421.73135,121.8879634264,74.5042164461,71.1172093767,70,30
2017-12-14 16:00:00,678.83,,,,,423.60875,120.4349347848,83.835490541,64.8881698135,70,30
2017-12-14 20:00:00,671.11,,,,,425.48425,119.5862463171,93.1185692404,63.1229662904,70,30
2017-12-15,686.04,,,,,427.43385,115.8478265369,101.0906792973,65.1002921357,70,30
2017-12-15 03:59:57,652.45,,,,,429.19965,115.8991503974,107.4312019612,57.6152447621,70,30
2017-12-15 08:00:15,654.18,,,,,430.96775,111.7850668117,111.7712249652,57.8838294651,70,30
2017-12-15 12:00:00,649.19,649.19,,,,432.72065,104.9037530017,114.3766744462,56.7664455331,70,30
2017-12-15 15:59:59,689.88,,,,,434.66305,90.9622207882,114.8357516346,63.0330293995,70,30
2017-12-15 20:00:00,680.19,,,,,436.4788,78.3786579143,112.6340056304,60.7738664786,70,30
2017-12-16,677.65,,,,,438.3017,66.9040228981,107.8824980344,60.1651445337,70,30
2017-12-16 04:00:01,690.27,,,,,440.2176,50.9868810324,101.765998481,62.191439013,70,30
2017-12-16 16:00:00,678.28,,,,,442.07905,35.5960891054,94.0173015221,59.1147763722,70,30
2017-12-16 19:59:57,673.64,,,,,443.9405,23.7471913579,85.2155149456,57.9206071905,70,30
2017-12-16 23:59:55,684.35,,,,,445.8333,15.1398731758,74.6807366533,59.9325590596,70,30
2017-12-17 04:00:00,712.9,,,,,447.8438,7.9819952832,63.0962286318,64.7684960179,70,30
2017-12-17 07:59:59,713.6,,,,,449.8923,3.1955775539,51.0195856032,64.8804178925,70,30
2017-12-17 11:59:57,714.42,,,,,451.9074,2.9469926567,40.0676942506,65.0206013051,70,30
2017-12-17 16:00:00,709.29,,,,,453.89515,4.5793025588,30.2429728961,63.3178102063,70,30
2017-12-17 19:59:58,713.26,,,,,455.89885,5.4040274528,21.4251802013,64.1013239993,70,30
2017-12-17 23:59:56,708.58,,,,,457.87565,2.2717416116,14.3709752272,62.4090184655,70,30
2017-12-18 04:00:00,704.95,,,,,459.76855,2.1350588892,9.4031437745,61.0624408512,70,30
2017-12-18 07:59:59,698.55,,,,,461.66195,6.1712047863,6.3682697439,58.659301486,70,30
2017-12-18 12:00:00,737.29,,737.29,,,463.7135,8.4808695287,4.7741214272,67.0997932445,70,30
2017-12-18 16:00:00,727.01,,,,,465.70075,12.102246344,4.6107229215,63.4006445059,70,30
2017-12-18 20:00:00,769.36,,,,,467.8761,19.9313362578,5.8703531518,70.5930688233,70,30
2017-12-18 23:59:58,784.44,,,,,470.13465,27.7234459722,7.8454606842,72.6538446438,70,30
2017-12-19 03:59:57,810.41,,,,,472.5117,31.2331343655,9.9863765679,75.7991765457,70,30
2017-12-19 08:00:01,834.0,,,,,475.0174,34.0414027511,12.4295019267,78.2467464258,70,30
2017-12-19 12:00:00,802.95,,,,,477.40325,35.9314326586,15.936448058,68.4358840133,70,30
2017-12-19 16:00:01,813.89,,,,,479.8324,40.18061039,20.2092635327,69.8693575811,70,30
2017-12-19 20:00:00,826.01,,,,,482.30795,42.6481653713,24.4131903868,71.4180253829,70,30
2017-12-20,800.0,,,,,484.66495,45.7864803078,28.922374729,63.8351771895,70,30
2017-12-20 04:00:00,779.67,,,,,486.9387,49.2073462005,33.5369351661,58.598091226,70,30
2017-12-20 08:00:01,765.04,,,,,489.13845,56.3700806431,37.6808345572,55.095136467,70,30
2017-12-20 12:00:00,809.34,,,,,491.53265,59.3591078724,41.0315494562,62.4207393725,70,30
2017-12-20 15:59:57,785.24,,,,,493.80435,63.580510709,44.4066519912,56.9752807071,70,30
2017-12-20 20:00:01,802.28,,,,,496.15995,63.6187511161,47.6799264179,59.6552499955,70,30
2017-12-21,794.95,,,,,498.47385,60.7883495879,50.8352370276,57.982137807,70,30
2017-12-21 04:00:00,815.57,,,,,500.9267,54.4833536429,53.1693598607,61.2726502706,70,30
2017-12-21 08:00:00,825.29,825.29,,,,503.4047,45.4537691559,54.7498189307,62.7533896645,70,30
2017-12-21 11:59:57,826.64,,,,,505.87525,42.1690301381,55.7117314466,62.9651883112,70,30
2017-12-21 15:59:57,763.53,,,,,508.03245,35.6521698801,55.7101540234,48.9515233095,70,30
2017-12-21 20:00:01,776.98,,,,,510.26185,27.3420895876,53.7642910069,51.4324080263,70,30
2017-12-22 00:00:03,786.99,,,,,512.55625,22.0882733427,50.6337552535,53.2532477385,70,30
2017-12-22 04:00:00,666.28,,,,,514.2331,16.6030111782,45.9030256814,35.8155100181,70,30
2017-12-22 08:00:00,604.89,,,,,515.5922,10.8826098005,40.1687217126,30.3690500462,70,30
2017-12-22 11:59:59,652.0,,,,,517.17565,-0.7273006068,33.4858175453,38.1428480342,70,30
2017-12-22 15:59:59,610.1,,,,,518.54385,-11.3885255109,26.4737663081,34.4580995104,70,30
2017-12-22 20:00:01,622.61,,,,,519.9224,-22.6772116149,19.5857481706,36.4325995976,70,30
2017-12-22 23:59:56,628.65,,,,,521.33005,-34.5372417052,11.6690802821,37.4129624233,70,30
2017-12-23 04:00:00,681.18,,,,,522.9234,-46.4652541898,3.2196785182,45.3124035311,70,30
2017-12-23 08:00:00,672.13,,,,,524.48885,-60.2996669247,-5.601869666,44.275586425,70,30
2017-12-23 12:00:00,707.89,,,,,526.2427,-73.244315217,-15.3907229745,49.2199644695,70,30
2017-12-23 15:59:56,693.96,,,,,527.95925,-77.46290038,-25.6715165835,47.4536262839,70,30
2017-12-23 20:00:00,696.27,,,,,529.6656,-86.2327711346,-36.7547067694,47.7882420692,70,30
2017-12-24 00:00:01,672.49,,,,,531.21655,-97.4212912846,-47.7407930437,44.6369900983,70,30
2017-12-24 03:59:59,642.46,,,,,532.64635,-92.687925123,-57.7847724187,40.9634346119,70,30
2017-12-24 08:00:00,637.76,,,,,534.03545,-80.8613334163,-66.1834812845,40.4029903581,70,30
2017-12-24 12:00:00,582.5,,,,,535.13395,-77.6951967051,-73.1595406298,34.4372748344,70,30
2017-12-24 16:00:00,607.88,,,,,536.34495,-68.8257647076,-78.1450729138,38.8995740546,70,30
2017-12-24 19:59:58,597.0,,,,,537.49025,-58.6571378064,-80.4160277439,37.7145356703,70,30
2017-12-24 23:59:59,659.89,,,,,539.0187,-48.7267188419,-79.8016322258,47.6433387757,70,30
2017-12-25 04:00:01,675.14,,,,,540.58245,-44.2123655745,-77.9847635606,49.7357282148,70,30
2017-12-25 20:00:00,720.98,,,,,542.34415,-37.6051005656,-73.7740424921,55.4934884905,70,30
2017-12-26,710.19,,,,,544.0446,-34.7595439467,-66.6146570361,53.9275791029,70,30
2017-12-26 04:00:00,744.0,,,,,545.96545,-28.5444063912,-59.0374071129,57.933222258,70,30
2017-12-26 08:00:00,741.0,,,,,547.8535,-22.4534291271,-52.3930699848,57.455883718,70,30
2017-12-26 11:59:57,729.19,,,,,549.66245,-17.0801436927,-45.1443428693,55.5166273911,70,30
2017-12-26 16:00:02,738.86,,,,,551.526,-6.0246010247,-37.9714837023,56.8022775786,70,30
2017-12-26 19:59:57,742.44,,,,,553.41325,7.2056806095,-31.0015390208,57.2943753802,70,30
2017-12-27,749.8,,,,,555.3248,21.8685129686,-24.1228692962,58.3449754876,70,30
2017-12-27 04:00:00,756.79,,,,,557.20635,30.6888395698,-16.6537820302,59.3673535376,70,30
2017-12-27 08:00:00,763.43,,,,,559.13095,45.3695509496,-8.5531873308,60.3625870928,70,30
2017-12-27 12:00:00,748.98,,,,,560.97985,49.5927126917,0.3352839398,57.0856985375,70,30
2017-12-27 16:00:01,735.19,,,,,562.6608,52.775190125,9.3855939634,54.0690568848,70,30
2017-12-27 20:00:00,720.09,,,,,564.2033,49.9448900891,18.2589103131,50.8973782254,70,30
2017-12-27 23:59:56,736.45,,,,,565.7945,52.3638632829,27.4091536826,54.0428413033,70,30
2017-12-28 04:00:01,699.65,,,,,567.26685,48.7292414963,35.3654359483,46.7831439312,70,30
2017-12-28 07:59:56,691.84,,,,,568.67925,47.3071286166,41.6816374478,45.3895877563,70,30
2017-12-28 12:00:00,672.76,,,,,570.0021,46.013859541,45.8651956741,42.0909415606,70,30
2017-12-28 15:59:58,702.77,,,,,571.43305,44.0987991739,48.7442353821,48.4381179535,70,30
2017-12-28 20:00:00,686.0,,,,,572.58305,39.5475250731,48.8209189467,45.4408066794,70,30
2017-12-29,711.42,,,,,573.8402,32.323613094,47.6128124357,50.4463099959,70,30
2017-12-29 03:59:57,738.73,,,,,575.186,24.0094919805,45.0842436083,55.2015618474,70,30
2017-12-29 08:00:00,729.38,,,,,576.54105,10.4703011292,41.9104057821,53.3152077337,70,30
2017-12-29 12:00:00,720.0,,,,,577.81005,-0.4911677295,37.1354517809,51.4169546285,70,30
2017-12-29 16:00:01,745.95,,,,,579.2039,-10.181120411,31.8210807061,56.0762634677,70,30
2017-12-29 20:00:00,747.83,,,,,580.57325,-14.1727524789,25.8239942428,56.4024783247,70,30
2017-12-30,732.75,,,,,581.89375,-20.0730021404,18.9057227352,53.0021112405,70,30
2017-12-30 04:00:00,677.0,,,,,582.95875,-19.6255116331,11.4725012126,42.7427887034,70,30
2017-12-30 08:00:00,696.41,,,,,584.16,-18.2314512868,4.0360959088,46.617087619,70,30
2017-12-30 12:00:00,696.96,,,,,585.36055,-11.7984513267,-2.5544645033,46.7270872463,70,30
2017-12-30 16:00:00,669.87,,,,,586.40565,-10.0337279151,-8.2704188086,42.1230411129,70,30
2017-12-30 20:00:00,695.42,,,,,587.5974,-5.900359479,-11.8135536552,47.3883015954,70,30
2017-12-30 23:59:58,682.39,,,,,588.7209,-4.792976949,-13.5964577563,45.1332872009,70,30
2017-12-31 04:00:00,694.01,,,,,589.8433,-7.0691901145,-13.8520192983,47.5311594296,70,30
2017-12-31 07:59:58,696.04,,,,,590.9657,-7.8087549583,-13.4019737417,47.9590540945,70,30
2017-12-31 16:00:00,722.5,,,,,592.146,-6.2805218915,-11.6309212591,53.3045550051,70,30
2017-12-31 20:00:00,734.74,,,,,593.45125,-7.7183449352,-9.8043118235,55.5776670852,70,30
2018-01-01 00:00:01,737.77,,,,,594.7626,-10.5373378631,-8.1897740733,56.1467738839,70,30
2018-01-01 04:00:00,731.0,,,,,596.07615,-12.6023969349,-7.7607424311,54.4677286358,70,30
2018-01-01 07:59:59,754.2,,,,,597.47995,-7.2867516688,-7.282272204,58.9933281118,70,30
2018-01-01 12:00:01,739.96,,,,,598.8128,-3.5626804993,-7.3166439123,55.3564266406,70,30
2018-01-01 15:59:59,744.36,,,,,600.16705,-1.8255642574,-7.4627310615,56.2538469151,70,30
2018-01-01 19:59:59,744.5,,,,,601.55005,3.5458248471,-6.8356950997,56.28395879,70,30
2018-01-02,752.54,,,,,602.97825,4.8763513163,-5.8941980069,58.0689905311,70,30
2018-01-02 04:00:00,819.0,,,,,604.7475,11.99734505,-4.6728480338,69.2473228559,70,30
2018-01-02 07:59:58,843.98,,,,,606.6396,17.8883710753,-2.6283355982,72.2426015601,70,30
2018-01-02 12:00:00,846.88,,,,,608.51525,25.9943102025,0.7630172486,72.5765402976,70,30
2018-01-02 15:59:56,862.78,,,,,610.4875,33.4071420898,5.4875343284,74.3953634227,70,30
2018-01-02 20:00:01,853.99,,,,,612.36935,39.0804690913,10.1562377418,71.5693655857,70,30
2018-01-02 23:59:58,858.78,,,,,614.24235,44.5440441644,15.0620579146,72.1893327468,70,30
2018-01-03 04:00:00,857.16,,,,,616.42815,53.291075885,20.8384698186,71.6205011978,70,30
2018-01-03 08:00:00,882.39,,,,,618.7384,60.4303023276,26.7819638575,74.9332977782,70,30
2018-01-03 12:00:01,869.08,,,,,620.8347,69.1370182102,33.8117951951,70.2728957138,70,30
2018-01-03 15:59:58,877.9,,,,,623.05415,74.9350079823,40.7448068776,71.5362241273,70,30
2018-01-03 20:00:00,922.98,,,,,625.5572,84.0481852078,48.0227975909,76.9321984003,70,30
2018-01-04,942.01,,,,,628.27215,93.8007734824,55.2959453361,78.7624909059,70,30
2018-01-04 04:00:00,923.45,,,,,630.73305,93.2034364807,62.0377874228,72.7035878426,70,30
2018-01-04 07:59:58,930.0,,,,,633.22185,91.2750733596,68.4353392123,73.4789650683,70,30
2018-01-04 12:00:00,946.45,,,,,635.8287,88.8153891846,74.4501044517,75.37113913,70,30
2018-01-04 16:00:00,982.18,,,,,638.64495,86.0483718753,79.3640928264,78.8935332844,70,30
2018-01-04 20:00:00,950.76,,,,,641.2315,84.169218544,83.4045547031,69.4826984627,70,30
2018-01-05,941.18,,,,,643.69295,83.400835729,86.2172393748,66.8637817208,70,30
2018-01-05 04:00:00,989.73,,,,,646.36745,85.2915282622,88.3823408912,72.5172354404,70,30
2018-01-05 08:00:00,1003.0,,,,,649.07985,84.7901676379,89.0069190899,73.8314230757,70,30
2018-01-05 11:59:57,996.0,,,,,651.75815,86.076572755,87.8742218283,71.8788386913,70,30
2018-01-05 15:59:58,974.99,,974.99,,,654.31805,87.715984613,86.8134097747,66.2182816053,70,30
2018-01-05 19:59:57,965.63,965.63,,,,656.8462,82.4015723423,85.6513799343,63.8074654321,70,30
2018-01-06,962.93,,,,,659.40755,74.6108722025,84.3209083883,63.0938799207,70,30
2018-01-06 04:00:00,969.24,,,,,661.96425,69.463009697,83.029319915,64.1042214064,70,30
2018-01-06 07:59:59,990.98,,,,,664.6416,64.5379474212,81.6210052804,67.414116021,70,30
2018-01-06 12:00:05,998.98,,,,,667.3645,61.7933487473,80.0009930529,68.562874546,70,30
2018-01-06 16:00:00,1008.4,,,,,670.07765,55.8985021756,77.4152068664,69.9080981415,70,30
2018-01-06 20:00:00,1004.0,,,,,672.70365,54.3685827148,74.4860476687,68.4350508181,70,30
2018-01-07 00:00:10,1005.0,,,,,675.3423,55.4483468423,70.9823661327,68.5970050454,70,30
2018-01-07 04:00:00,1049.5,,,,,678.1961,50.5817746179,66.3774611027,74.7946262612,70,30
2018-01-07 08:00:00,1074.4,,,,,681.26635,44.7067670638,61.8311438384,77.4736072492,70,30
2018-01-07 12:00:00,1070.9,,,,,684.30995,39.5246123768,57.8837763204,76.2468690593,70,30
2018-01-07 16:00:00,1091.0,,,,,687.419,39.432682846,54.4198679871,78.3655104705,70,30
2018-01-07 19:59:56,1091.4,,,,,690.60625,40.2609725839,51.5187648798,78.4067869341,70,30
2018-01-08,1115.9,,,,,693.8878,43.225150865,48.962225172,80.8204913371,70,30
2018-01-08 04:00:01,1195.8,,1195.8,,,697.59735,50.9760111395,47.7235967039,86.2273918826,70,30
2018-01-08 07:59:57,1187.9,,,,,701.21185,57.8084325182,47.0590015842,83.7144843634,70,30
2018-01-08 11:59:58,1138.0,,,,,704.59095,62.0905349027,46.3671198142,69.8645887452,70,30
2018-01-08 16:00:00,1058.8,,,,,707.55265,64.2240604283,46.6791469214,54.4632418849,70,30
2018-01-08 20:00:00,1146.8,,,,,710.99295,70.8273037027,48.613663603,63.9678453334,70,30
2018-01-09,1129.4,,,,,714.3607,80.1099953626,52.4216055802,61.2457753313,70,30
2018-01-09 04:00:00,1198.5,,,,,718.0838,83.9609344321,57.0011806315,67.2127714769,70,30
2018-01-09 07:59:57,1209.9,,,,,721.87395,84.7625463216,62.0785259501,68.0858072816,70,30
2018-01-09 11:59:57,1214.0,,,,,725.71245,89.840860976,67.572555731,68.4115831394,70,30
2018-01-09 16:00:00,1196.1,,,,,729.47405,93.2856257471,72.4904717407,65.2785885362,70,30
2018-01-09 20:00:00,1205.5,,,,,733.3045,97.1388018993,76.9627817539,66.1551494724,70,30
2018-01-09 23:59:55,1285.7,,,,,737.6435,98.9790132448,81.3041194834,72.5276722703,70,30
2018-01-10 12:00:00,1331.5,,,,,742.1739,90.7073907818,85.2734216191,75.3787242929,70,30
2018-01-10 20:00:00,1298.9,1298.9,,,,746.59995,82.4504845034,87.9408648799,69.8241338134,70,30
2018-01-10 23:59:57,1245.9,,,,,750.7184,80.2680369068,88.9936488084,61.8450803794,70,30
2018-01-11 03:59:56,1177.7,,,,,754.51725,89.460269071,90.0157428895,53.3903162131,70,30
2018-01-11 07:59:59,1232.0,,,,,758.68115,89.3133058593,91.0064783808,58.2806047334,70,30
2018-01-11 11:59:58,1191.0,,,,,762.62615,91.729614115,91.2825719693,53.6992370119,70,30
2018-01-11 16:00:02,1216.0,,,,,766.5997,85.3296274769,90.5066288255,55.9719340494,70,30
2018-01-11 20:00:00,1172.8,,,,,770.3884,76.1879026666,88.2825609,51.2871419996,70,30
2018-01-11 23:59:59,1135.5,,,,,773.9909,67.9545982643,84.8725648902,47.5838389752,70,30
2018-01-12 04:00:00,1209.0,,,,,777.9899,65.3168659641,82.4704953654,54.5483912379,70,30
2018-01-12 07:59:56,1205.0,,,,,781.8508,61.1183130321,81.1077513458,54.1268904359,70,30
2018-01-12 12:00:00,1223.0,,,,,785.77795,47.1439705752,79.0993857002,55.782683422,70,30
2018-01-12 15:59:57,1230.7,,,,,789.8643,25.8522775396,73.6484929889,56.5059208649,70,30
2018-01-12 20:00:00,1255.8,,,,,794.07615,9.775178743,66.4717499799,58.8676995469,70,30
