"Ambient, y, x; Fridge, y (1), y, x; Right Chamber, y, x; Left Chamber, y (1), x (1)","Ambient, y, y (1)","Fridge, y (1), y, y (1)","Right Chamber, y, y (1)","Left Chamber, y (1), y (1)"
2017-12-18 22:48:55.826395,52.8116,55.2866,54.1616,70.475
2017-12-18 22:59:03.510543,52.7,55.175,54.1616,70.3616
2017-12-18 23:09:10.548593,52.5866,55.0616,54.1616,70.25
2017-12-18 23:19:18.787411,52.5866,55.0616,54.05,70.1366
2017-12-18 23:29:28.470323,52.475,54.95,54.05,70.025
2017-12-18 23:39:37.106502,52.25,54.95,54.05,69.9116
2017-12-18 23:49:44.150521,52.25,54.8366,53.9366,69.9116
2017-12-19 00:10:02.950645,51.9116,54.725,53.825,69.6866
2017-12-19 00:20:15.909415,51.9116,54.5,53.825,69.575
2017-12-19 01:10:58.950376,51.35,54.275,53.6,69.125
2017-12-19 01:21:07.114604,51.35,54.1616,53.6,69.0116
2017-12-19 01:41:22.068022,51.125,54.05,53.4866,69.2366
2017-12-19 01:51:28.869348,51.125,53.9366,53.4866,69.35
2017-12-19 02:01:41.511432,51.0116,53.9366,53.375,69.4616
2017-12-19 02:11:48.551615,51.0116,53.9366,53.375,69.575
2017-12-19 02:21:55.906290,50.9,53.9366,53.2616,69.575
2017-12-19 02:42:10.308475,50.9,53.9366,53.2616,69.6866
2017-12-19 03:02:29.030910,50.675,53.9366,53.15,69.6866
2017-12-19 03:12:37.912743,50.675,53.9366,53.15,69.6866
2017-12-19 03:22:48.391886,50.5616,53.9366,53.15,69.8
2017-12-19 03:32:55.746331,50.5616,53.9366,53.0366,69.8
2017-12-19 03:53:09.987108,50.45,53.9366,53.0366,69.8
2017-12-19 04:03:25.590373,50.45,54.05,53.0366,69.8
2017-12-19 04:13:37.510753,50.45,53.9366,52.925,69.8
2017-12-19 04:23:48.405535,50.3366,53.9366,52.925,69.8
2017-12-19 04:44:06.791015,50.225,54.05,52.925,69.8
2017-12-19 05:04:22.148766,50.1116,53.9366,52.8116,69.8
2017-12-19 05:14:35.829323,50.1116,53.9366,52.8116,69.8
2017-12-19 05:24:47.751863,50.0,53.9366,52.8116,69.8
2017-12-19 05:34:55.590748,50.0,53.9366,52.8116,69.8
2017-12-19 05:55:17.587653,49.8866,53.9366,52.7,69.8
2017-12-19 06:15:36.386460,49.775,53.825,52.7,69.8
2017-12-19 06:25:56.465970,49.775,53.825,52.7,69.9116
2017-12-19 06:36:04.547796,49.775,53.825,52.7,69.9116
2017-12-19 06:46:16.629320,49.775,53.825,52.5866,69.9116
2017-12-19 06:56:23.347277,50.225,53.825,52.5866,69.9116
2017-12-19 07:06:31.106690,50.5616,53.825,52.5866,69.9116
2017-12-19 07:26:54.466311,51.0116,53.9366,52.5866,69.9116
2017-12-19 11:00:02.391849,51.4616,54.3866,52.925,70.1366
2017-12-19 11:10:14.546785,51.4616,54.3866,52.925,70.1366
2017-12-19 11:20:32.070686,51.575,54.3866,52.925,70.25
2017-12-19 11:30:40.706786,51.4616,54.3866,52.925,70.25
2017-12-19 11:40:54.551045,51.575,54.3866,52.925,70.25
2017-12-19 11:51:02.310660,51.6866,54.3866,52.925,70.25
2017-12-19 12:01:14.870397,51.6866,54.3866,52.925,70.25
2017-12-19 12:11:27.671925,51.6866,54.3866,53.0366,70.25
2017-12-19 12:21:37.511708,51.6866,54.3866,53.0366,70.25
2017-12-19 12:31:45.107769,51.8,54.5,53.0366,70.25
2017-12-19 12:41:59.429443,52.3616,54.5,53.0366,70.3616
2017-12-19 12:52:06.631044,52.925,54.5,53.0366,70.3616
2017-12-19 13:12:29.590549,53.375,54.5,53.0366,70.3616
2017-12-19 13:22:37.592798,53.4866,54.6116,53.15,70.3616
2017-12-19 13:32:44.387368,53.7116,54.725,53.15,70.3616
2017-12-19 13:42:56.150269,54.05,54.725,53.15,70.3616
2017-12-19 13:53:07.267473,54.05,54.8366,53.2616,70.475
2017-12-19 14:03:15.427709,54.05,54.8366,53.2616,70.475
2017-12-19 14:13:25.270554,54.1616,54.95,53.375,70.475
2017-12-19 14:23:32.553638,54.275,54.95,53.375,70.475
2017-12-19 14:33:39.671808,54.275,55.0616,53.4866,70.475
2017-12-19 14:43:47.592020,54.1616,55.0616,53.4866,70.475
2017-12-19 14:53:56.152821,54.3866,55.0616,53.6,70.475
2017-12-19 15:04:04.626875,54.6116,55.175,53.6,70.475
2017-12-19 15:24:20.152830,54.6116,55.175,53.7116,70.5866
2017-12-19 15:34:26.954555,54.6116,55.2866,53.7116,70.5866
2017-12-19 15:45:01.750723,54.5,55.2866,53.825,70.5866
2017-12-19 15:55:09.186180,54.5,55.2866,53.825,70.5866
2017-12-19 16:05:20.070637,54.5,55.4,53.9366,70.5866
2017-12-19 16:15:32.791264,54.3866,55.4,53.9366,70.7
2017-12-19 16:25:41.508095,54.3866,55.4,53.9366,70.7
2017-12-19 16:35:48.801113,54.275,55.4,53.9366,70.7
2017-12-19 16:45:57.351045,54.275,55.4,53.9366,70.7
2017-12-19 16:56:09.111473,54.5,55.4,53.9366,70.7
2017-12-19 17:06:18.072388,54.3866,55.5116,54.05,70.7
2017-12-19 17:16:26.313227,54.5,55.5116,54.05,70.7
2017-12-19 17:26:39.427621,54.3866,55.5116,54.05,70.8116
2017-12-19 17:46:55.351348,54.1616,55.5116,54.05,70.8116
2017-12-19 17:57:02.547261,54.1616,55.5116,54.05,70.8116
2017-12-19 18:17:15.670542,54.05,55.625,54.1616,70.925
2017-12-19 18:37:34.709386,53.9366,55.625,54.05,70.925
2017-12-19 18:47:43.507522,53.825,55.625,54.1616,70.925
2017-12-19 18:57:51.506989,53.7116,55.625,54.1616,70.925
2017-12-19 19:28:13.671186,53.375,55.5116,54.05,71.4866
2017-12-19 19:38:25.670154,53.2616,55.625,54.05,71.6
2017-12-19 19:48:37.506530,53.2616,55.625,54.05,71.6
2017-12-19 19:58:45.267490,53.0366,55.625,54.05,71.4866
2017-12-19 20:08:53.346709,53.0366,55.625,54.05,71.375
2017-12-19 20:19:01.346818,52.925,55.625,53.9366,71.375
2017-12-19 20:29:09.907472,52.925,55.625,54.8366,71.375
2017-12-19 20:39:20.786810,52.5866,55.625,62.0366,71.2616
2017-12-19 20:49:30.786805,52.7,55.5116,66.3116,71.375
2017-12-19 21:09:47.830515,52.7,55.5116,72.3866,71.375
2017-12-19 21:19:55.349068,52.925,55.5116,75.0866,71.375
2017-12-19 21:30:05.346802,53.0366,55.5116,76.8866,71.4866
2017-12-19 21:40:13.271851,53.15,55.5116,78.4616,71.7116
2017-12-19 21:50:20.148749,53.2616,55.5116,75.3116,71.7116
2017-12-19 22:00:28.707634,53.4866,55.5116,71.9366,71.7116
2017-12-19 22:10:35.831348,53.4866,55.4,69.8,71.7116
2017-12-19 22:20:44.626339,53.4866,55.4,68.1116,71.7116
2017-12-19 22:30:51.750271,53.375,55.2866,66.7616,71.6
2017-12-19 22:40:59.346556,53.2616,55.4,65.525,71.6
2017-12-19 22:51:06.169373,53.0366,55.4,64.5116,71.6
2017-12-19 23:01:15.666604,52.925,55.4,63.5,71.6
2017-12-19 23:11:25.511383,52.8116,55.4,62.7116,71.6
2017-12-19 23:21:34.227829,52.5866,55.4,62.0366,71.6
2017-12-19 23:31:41.108729,52.475,55.4,61.25,71.6
2017-12-19 23:41:47.991452,52.475,55.4,60.6866,71.6
2017-12-19 23:51:59.668017,52.1366,55.2866,60.125,71.6
2017-12-20 00:12:14.310488,51.8,55.2866,59.225,71.6
2017-12-20 00:22:22.066707,51.6866,55.175,58.775,71.6
2017-12-20 01:12:54.706939,51.0116,55.0616,57.0866,71.6
2017-12-20 01:23:01.347668,50.9,55.0616,56.8616,71.6
2017-12-20 01:43:15.507236,50.675,54.95,56.4116,71.6
2017-12-20 01:53:22.163746,50.5616,54.8366,56.1866,71.6
2017-12-20 02:03:30.147853,50.45,54.8366,56.075,71.6
2017-12-20 02:13:40.869647,50.3366,54.8366,55.85,71.6
2017-12-20 02:23:48.867293,50.0,54.725,55.7366,71.6
2017-12-20 02:44:06.551430,50.0,54.725,55.4,71.6
2017-12-20 03:04:20.146554,49.775,54.6116,55.0616,71.6
2017-12-20 03:14:27.986383,49.55,54.6116,54.95,71.6
2017-12-20 03:24:37.430439,49.4366,54.5,54.8366,71.6
2017-12-20 03:34:44.307960,49.4366,54.5,54.725,71.4866
2017-12-20 03:55:00.466696,49.325,54.3866,54.5,71.4866
2017-12-20 04:05:08.471537,49.1,54.3866,54.5,71.4866
2017-12-20 04:15:17.027999,48.9866,54.275,54.3866,71.4866
2017-12-20 04:25:26.310616,48.875,54.275,54.275,71.4866
2017-12-20 04:45:41.190035,48.7616,54.1616,54.1616,71.4866
2017-12-20 05:05:55.431608,48.65,54.05,53.9366,71.4866
2017-12-20 05:16:05.266563,48.65,54.05,53.9366,71.4866
2017-12-20 05:26:12.552773,48.875,53.9366,53.825,71.4866
2017-12-20 05:36:20.230023,48.875,53.9366,53.825,71.4866
2017-12-20 05:56:35.667897,49.2116,53.9366,53.7116,71.375
2017-12-20 06:16:50.306364,49.775,53.9366,53.7116,71.375
2017-12-20 06:27:02.151402,50.0,54.05,53.7116,71.375
2017-12-20 06:37:14.151190,50.1116,54.05,53.6,71.4866
2017-12-20 06:47:22.710496,50.1116,54.05,53.6,71.4866
2017-12-20 06:57:30.390637,50.225,54.05,53.6,71.375
2017-12-20 07:07:38.711308,50.225,54.05,53.6,71.375
2017-12-20 07:27:52.317948,50.0,54.1616,53.6,71.375
2017-12-20 11:01:00.310284,49.8866,54.275,53.375,71.7116
2017-12-20 11:11:08.546874,49.8866,54.275,53.375,71.7116
2017-12-20 11:21:15.906964,49.8866,54.275,53.2616,71.7116
2017-12-20 11:31:25.670148,49.6616,54.275,53.2616,71.7116
2017-12-20 11:41:33.366295,49.6616,54.275,53.2616,71.7116
2017-12-20 11:51:41.911464,49.6616,54.275,53.2616,71.7116
2017-12-20 12:01:50.946504,49.775,54.275,53.2616,71.7116
2017-12-20 12:11:59.666947,49.8866,54.1616,53.2616,71.7116
2017-12-20 12:22:11.508751,49.8866,54.1616,53.2616,71.7116
2017-12-20 12:32:18.811639,49.8866,54.1616,53.15,71.7116
2017-12-20 12:42:26.707121,50.0,54.1616,53.15,71.7116
2017-12-20 12:52:33.591653,50.225,54.1616,53.15,71.7116
2017-12-20 13:13:01.749272,50.3366,54.1616,53.15,71.6
2017-12-20 13:23:09.190632,50.3366,54.1616,53.15,71.6
2017-12-20 13:33:17.351771,50.3366,54.1616,53.15,71.7116
2017-12-20 13:43:24.870281,50.3366,54.1616,53.0366,71.7116
2017-12-20 13:53:36.546958,50.45,54.1616,53.0366,71.6
2017-12-20 14:03:56.707716,50.45,54.275,53.0366,71.7116
2017-12-20 14:14:03.830603,50.675,54.275,53.0366,71.7116
2017-12-20 14:24:16.792863,50.7866,54.275,53.0366,71.7116
2017-12-20 14:34:25.351579,50.9,54.275,53.0366,71.7116
2017-12-20 14:44:34.469641,50.9,54.275,53.15,71.7116
2017-12-20 14:54:44.549291,51.0116,54.275,53.15,71.7116
2017-12-20 15:04:56.466784,51.2366,54.275,53.15,72.05
2017-12-20 15:25:13.746791,51.4616,54.3866,53.15,71.2616
2017-12-20 15:35:25.347700,51.4616,54.3866,53.15,71.15
2017-12-20 15:45:37.350644,51.575,54.3866,53.15,70.925
2017-12-20 15:55:47.670274,51.575,54.3866,53.15,70.8116
2017-12-20 16:05:55.830593,51.8,54.3866,53.2616,70.7
2017-12-20 16:16:06.391749,52.025,54.3866,53.2616,70.5866
2017-12-20 16:26:16.632006,52.025,54.3866,53.2616,70.475
2017-12-20 16:36:25.668560,51.9116,54.3866,53.2616,70.3616
2017-12-20 16:46:34.872304,51.9116,54.3866,53.2616,70.25
2017-12-20 16:56:43.988214,51.9116,54.275,53.2616,70.1366
2017-12-20 17:06:50.794536,51.8,54.275,53.2616,70.025
2017-12-20 17:27:24.632135,51.6866,54.275,53.2616,69.9116
2017-12-20 17:37:36.713161,51.6866,54.1616,53.2616,69.8
2017-12-20 17:47:43.507403,51.575,54.1616,53.2616,69.6866
2017-12-20 17:57:52.388261,51.4616,54.1616,53.2616,69.575
2017-12-20 18:18:09.912007,52.925,54.05,53.2616,69.4616
2017-12-20 18:38:25.508594,53.0366,53.9366,53.2616,69.2366
2017-12-20 18:48:37.346806,53.15,53.9366,53.2616,69.125
2017-12-20 18:58:46.311086,53.2616,54.05,53.2616,69.125
2017-12-20 19:29:07.114645,53.375,54.05,53.375,69.575
2017-12-20 19:39:15.272060,53.375,54.05,53.375,69.9116
2017-12-20 19:49:22.868671,53.375,54.1616,53.4866,70.1366
2017-12-20 19:59:29.833147,53.2616,54.1616,53.4866,70.3616
2017-12-20 20:09:36.947387,53.2616,54.275,53.4866,70.475
2017-12-20 20:19:43.909503,53.15,54.3866,53.4866,70.7
2017-12-20 20:29:55.346618,52.925,54.5,53.6,70.8116
2017-12-20 20:40:08.028595,52.925,54.6116,53.6,70.925
2017-12-20 20:50:18.147281,52.925,54.725,53.6,71.0366
2017-12-20 21:10:30.867810,52.7,54.8366,53.6,71.2616
2017-12-20 21:20:37.911315,52.7,54.95,53.7116,71.375
2017-12-20 21:30:48.230588,52.5866,55.0616,53.7116,71.375
2017-12-20 21:40:58.870542,52.3616,55.0616,53.7116,71.4866
2017-12-20 21:51:07.060512,52.25,55.0616,53.7116,71.6
2017-12-20 22:01:15.111917,52.25,55.175,53.7116,71.6
2017-12-20 22:11:25.351249,52.25,55.175,53.7116,71.7116
2017-12-20 22:21:37.188255,52.1366,55.175,53.7116,71.825
2017-12-20 22:31:45.349093,52.1366,55.175,53.7116,71.825
2017-12-20 22:41:53.992032,51.8,55.2866,53.7116,71.9366
2017-12-20 22:52:06.147927,51.8,55.2866,53.7116,71.9366
2017-12-20 23:02:15.036454,51.8,55.2866,53.6,71.9366
2017-12-20 23:12:21.906802,51.575,55.2866,53.6,72.05
2017-12-20 23:22:29.831554,51.575,55.175,53.6,71.6
2017-12-20 23:32:38.627804,51.35,55.175,53.6,71.2616
2017-12-20 23:42:45.432411,51.35,55.175,53.6,71.0366
2017-12-20 23:52:58.070935,51.125,54.95,53.4866,70.8116
2017-12-21 00:13:13.947340,51.0116,54.8366,53.375,70.5866
2017-12-21 00:23:22.387881,50.9,54.725,53.375,70.475
2017-12-21 01:14:01.668652,50.45,54.275,53.0366,69.9116
2017-12-21 01:24:13.907337,50.45,54.1616,53.0366,69.8
2017-12-21 01:44:30.710377,50.1116,54.05,52.925,69.6866
2017-12-21 01:54:38.493597,50.0,53.9366,52.8116,69.575
2017-12-21 02:04:47.351654,49.8866,53.825,52.8116,69.4616
2017-12-21 02:14:57.266598,49.775,53.7116,52.7,69.35
2017-12-21 02:25:09.426692,49.6616,53.6,52.7,69.2366
2017-12-21 02:45:29.908707,49.4366,53.375,52.5866,69.125
2017-12-21 03:05:45.511675,49.2116,53.375,52.475,68.9
2017-12-21 03:15:53.832139,49.1,53.2616,52.475,69.35
2017-12-21 03:26:06.627810,49.1,53.15,52.3616,69.6866
2017-12-21 03:36:14.390727,48.875,53.15,52.3616,69.9116
2017-12-21 03:56:32.066593,48.65,53.0366,52.25,69.9116
2017-12-21 04:06:39.507283,48.65,53.0366,52.25,70.025
2017-12-21 04:16:46.307187,48.5366,53.0366,52.1366,70.025
2017-12-21 04:26:59.432644,48.425,53.0366,52.1366,70.025
2017-12-21 04:47:16.311753,48.425,53.0366,52.025,69.9116
2017-12-21 05:07:34.310523,48.3116,53.0366,52.025,69.9116
2017-12-21 05:17:41.845453,48.425,53.0366,52.025,70.025
2017-12-21 05:27:51.666166,48.3116,53.0366,51.9116,69.9116
2017-12-21 05:37:59.271296,48.0866,53.0366,51.9116,69.9116
2017-12-21 05:58:14.149960,48.2,52.925,51.8,69.9116
2017-12-21 06:18:28.947794,48.3116,52.925,51.8,69.9116
2017-12-21 06:28:38.631687,48.0866,52.925,51.8,69.9116
2017-12-21 06:38:49.750011,47.975,52.925,51.6866,69.9116
2017-12-21 06:48:56.466794,47.975,52.925,51.6866,69.9116
2017-12-21 06:59:09.191564,48.0866,52.8116,51.6866,69.9116
2017-12-21 07:09:16.628470,48.3116,52.925,51.6866,69.9116
2017-12-21 07:29:36.071362,48.425,52.8116,51.6866,69.9116
2017-12-21 11:02:25.030616,50.1116,53.375,60.575,70.3616
2017-12-21 11:12:32.867823,50.0,53.4866,65.075,70.5866
2017-12-21 11:22:40.629048,50.0,53.4866,68.225,70.7
2017-12-21 11:32:53.189274,50.225,53.4866,70.8116,70.8116
2017-12-21 11:43:06.310669,50.5616,53.6,73.5116,71.0366
2017-12-21 11:53:13.507683,50.5616,53.7116,75.7616,71.15
2017-12-21 12:03:20.227720,50.9,53.825,77.45,71.2616
2017-12-21 12:13:32.068030,51.125,54.05,79.025,71.4866
2017-12-21 12:33:48.469395,51.4616,54.3866,81.275,71.15
2017-12-21 12:43:56.469948,51.4616,54.5,82.4,71.15
2017-12-21 12:54:03.346185,52.25,54.6116,83.4116,71.15
2017-12-21 13:04:10.414590,52.475,54.8366,84.3116,71.15
2017-12-21 13:14:20.387467,53.15,54.95,85.1,71.15
2017-12-21 13:24:31.988141,53.15,55.175,85.8866,71.15
2017-12-21 13:34:42.306819,54.1616,55.175,86.675,71.375
2017-12-21 13:44:50.547659,55.175,55.5116,87.35,71.6
2017-12-21 13:55:06.311916,55.175,55.7366,88.1366,71.825
2017-12-21 14:05:16.232427,55.625,55.9616,88.8116,71.9366
2017-12-21 14:15:25.110673,55.625,55.9616,89.4866,72.1616
2017-12-21 14:25:38.466778,56.3,56.4116,89.9366,71.7116
2017-12-21 14:35:48.226050,56.1866,56.6366,90.6116,71.2616
2017-12-21 14:45:55.591258,56.3,56.8616,91.0616,71.15
2017-12-21 14:56:02.310382,56.3,56.975,91.5116,70.925
2017-12-21 15:06:11.266610,56.4116,57.0866,92.075,70.8116
2017-12-21 15:26:30.147903,56.525,57.3116,92.975,70.5866
2017-12-21 15:36:39.989256,56.6366,57.65,93.3116,70.475
2017-12-21 15:46:50.950635,56.75,57.65,93.65,70.3616
2017-12-21 15:56:58.257067,56.8616,57.7616,94.1,70.3616
2017-12-21 16:17:34.151086,56.8616,57.9866,94.8866,70.1366
2017-12-21 16:27:42.950484,57.0866,58.1,95.1116,70.025
2017-12-21 16:37:50.710506,57.0866,58.2116,91.4,70.025
2017-12-21 16:47:58.063441,57.65,58.2116,86.9,69.9116
2017-12-21 16:58:05.350418,58.325,58.2116,83.8616,69.8
2017-12-21 17:08:17.910043,58.6616,58.2116,81.5,69.8
2017-12-21 17:18:29.990528,58.8866,58.1,79.3616,69.6866
2017-12-21 17:28:36.950370,59.0,58.1,77.5616,69.575
2017-12-21 17:38:43.667423,59.0,58.1,75.9866,69.575
2017-12-21 17:48:52.306661,59.0,58.1,74.6366,69.4616
2017-12-21 17:59:23.591442,59.3366,58.2116,73.2866,69.4616
2017-12-21 18:19:42.711913,59.225,58.2116,71.2616,69.35
2017-12-21 18:39:56.471403,59.0,57.875,69.575,69.125
2017-12-21 18:50:35.831829,58.8866,57.65,68.7866,69.0116
2017-12-21 19:00:46.423752,58.6616,57.425,68.225,68.9
2017-12-21 19:31:05.746174,58.2116,57.0866,66.65,70.25
2017-12-21 19:41:23.431752,57.9866,57.0866,66.2,70.5866
2017-12-21 19:51:35.189443,57.5366,57.0866,65.8616,70.7
2017-12-21 20:01:43.509996,57.5366,57.0866,65.4116,70.8116
2017-12-21 20:11:56.070417,57.2,57.2,65.075,70.925
2017-12-21 20:22:09.427853,57.2,57.2,64.85,71.15
2017-12-21 20:32:17.508015,56.975,57.3116,64.5116,71.15
2017-12-21 20:42:30.546806,56.8616,57.425,64.175,71.375
2017-12-21 20:52:38.635841,56.75,57.425,63.95,71.4866
2017-12-21 21:12:58.868701,56.3,57.5366,63.3866,71.6
2017-12-21 21:23:05.911174,56.3,57.5366,63.275,71.7116
2017-12-21 21:33:14.947805,55.9616,57.5366,63.05,71.825
2017-12-21 21:43:26.951841,55.85,57.65,62.825,71.9366
2017-12-21 21:53:33.989768,55.85,57.65,62.6,72.05
2017-12-21 22:03:41.031155,55.85,57.65,62.375,71.4866
2017-12-21 22:13:48.787688,55.7366,57.65,62.2616,71.15
2017-12-21 22:23:56.466381,55.5116,57.5366,62.0366,70.925
2017-12-21 22:34:04.391405,55.5116,57.5366,61.8116,70.8116
2017-12-21 22:44:12.390449,55.4,57.425,61.5866,70.5866
2017-12-21 22:54:25.106352,55.2866,57.425,61.475,70.475
2017-12-21 23:04:31.826873,55.2866,57.2,61.3616,70.3616
2017-12-21 23:14:39.271323,55.0616,57.2,61.1366,70.3616
2017-12-21 23:24:48.067716,55.0616,57.0866,61.025,70.25
2017-12-21 23:34:57.591033,55.0616,56.8616,60.9116,70.1366
2017-12-21 23:45:09.831768,54.95,56.8616,60.8,70.025
2017-12-21 23:55:18.072292,54.8366,56.8616,60.6866,70.025
2017-12-22 00:15:36.630412,54.725,56.6366,60.35,69.8
2017-12-22 00:25:47.110705,54.5,56.525,60.35,69.6866
2017-12-22 01:16:23.027094,54.275,56.1866,59.7866,69.35
2017-12-22 01:26:34.873684,54.275,56.1866,59.7866,69.2366
2017-12-22 01:46:48.306734,54.1616,55.9616,59.5616,69.125
2017-12-22 01:56:56.467671,54.05,55.9616,59.45,69.0116
2017-12-22 02:07:06.067878,54.05,55.85,59.45,68.9
2017-12-22 02:17:14.867592,53.9366,55.85,59.3366,69.2366
2017-12-22 02:27:24.707502,53.9366,55.7366,59.225,69.35
2017-12-22 02:47:40.310600,53.825,55.7366,59.1116,69.575
2017-12-22 03:07:54.870662,53.825,55.7366,59.0,69.6866
2017-12-22 03:18:01.672616,53.7116,55.7366,58.8866,69.8
2017-12-22 03:28:09.110694,53.7116,55.7366,58.8866,69.8
2017-12-22 03:38:16.388183,53.7116,55.7366,58.775,69.8
2017-12-22 03:58:29.027828,53.6,55.85,58.6616,69.9116
2017-12-22 04:08:38.947596,53.6,55.85,58.6616,69.9116
2017-12-22 04:18:52.390284,53.4866,55.85,58.55,69.9116
2017-12-22 04:29:04.146533,53.4866,55.85,58.55,69.9116
2017-12-22 04:49:17.110083,53.4866,55.85,58.4366,70.025
2017-12-22 05:09:31.427406,53.375,55.85,58.325,70.025
2017-12-22 05:19:38.708044,53.375,55.9616,58.325,70.025
2017-12-22 05:29:48.792437,53.375,55.9616,58.2116,70.025
2017-12-22 05:39:57.191495,53.375,55.9616,58.2116,70.1366
2017-12-22 06:00:10.228598,53.4866,55.9616,58.1,70.1366
2017-12-22 06:20:57.309033,54.05,55.9616,57.9866,70.1366
2017-12-22 06:31:12.871416,54.1616,55.9616,57.875,70.1366
2017-12-22 06:41:20.228489,54.275,55.9616,57.875,70.25
2017-12-22 06:51:32.866558,54.5,56.075,57.875,70.25
2017-12-22 07:01:43.751616,54.6116,56.075,57.875,70.25
2017-12-22 07:11:55.831783,54.6116,56.075,57.7616,70.25
2017-12-22 07:32:47.751116,54.725,56.1866,57.7616,70.3616
2017-12-22 11:05:40.095861,54.8366,56.8616,57.5366,71.375
2017-12-22 11:15:47.111861,54.8366,56.8616,57.5366,71.375
2017-12-22 11:25:58.788725,54.8366,56.8616,57.5366,71.375
2017-12-22 11:36:07.990298,54.8366,56.8616,57.5366,71.375
2017-12-22 11:46:19.590082,54.8366,56.8616,57.425,71.4866
2017-12-22 11:56:29.750468,54.725,56.8616,57.425,71.4866
2017-12-22 12:06:38.791232,54.6116,56.8616,57.425,71.4866
2017-12-22 12:16:48.710882,54.6116,56.8616,57.3116,71.4866
2017-12-22 12:37:10.951566,54.6116,56.75,57.3116,71.4866
2017-12-22 12:47:18.870160,54.5,56.75,57.3116,71.4866
2017-12-22 12:57:31.188398,54.5,56.75,57.2,71.6
2017-12-22 13:07:39.748573,54.5,56.75,57.2,71.6
2017-12-22 13:17:50.950363,54.5,56.75,57.2,71.6
2017-12-22 13:27:59.269826,54.3866,56.75,57.0866,71.6
2017-12-22 13:38:09.667185,54.3866,56.75,57.0866,71.6
2017-12-22 13:48:21.350272,54.3866,56.75,57.0866,71.6
2017-12-22 13:58:29.269863,54.3866,56.6366,57.0866,71.6
2017-12-22 14:08:41.026834,54.275,56.75,56.975,71.7116
2017-12-22 14:18:51.827404,54.275,56.75,56.975,71.7116
2017-12-22 14:29:00.872833,54.275,56.6366,56.975,71.7116
2017-12-22 14:39:08.067805,54.275,56.6366,56.8616,71.7116
2017-12-22 14:49:15.032082,54.1616,56.6366,56.8616,71.7116
2017-12-22 14:59:24.229901,54.1616,56.6366,56.8616,71.7116
2017-12-22 15:09:31.110696,54.1616,56.6366,56.8616,71.7116
2017-12-22 15:29:52.707368,54.1616,56.6366,56.75,71.7116
2017-12-22 15:39:59.067800,54.05,56.6366,56.75,71.825
2017-12-22 15:50:06.630415,54.05,56.6366,56.75,71.825
2017-12-22 16:00:15.426193,54.05,56.6366,56.75,71.825
2017-12-22 16:20:33.830447,55.4,56.6366,67.8866,72.05
2017-12-22 16:30:42.547290,56.75,56.6366,71.6,71.7116
2017-12-22 16:40:50.706030,56.75,56.75,74.4116,71.4866
2017-12-22 16:50:59.106536,57.3116,56.75,76.8866,71.2616
2017-12-22 17:01:09.108555,57.7616,56.8616,78.9116,71.2616
2017-12-22 17:11:16.066535,57.7616,56.8616,80.7116,71.15
2017-12-22 17:21:25.112557,58.4366,57.7616,82.175,71.0366
2017-12-22 17:31:33.670415,58.8866,58.1,83.4116,71.0366
2017-12-22 17:41:41.028236,58.8866,58.325,84.7616,70.925
2017-12-22 17:51:47.912232,59.225,58.55,86.0,70.8116
2017-12-22 18:01:57.830409,59.5616,58.775,87.125,70.8116
2017-12-22 18:22:11.986322,60.0116,59.225,87.2366,70.5866
2017-12-22 18:42:29.986630,60.125,59.3366,79.8116,70.475
2017-12-22 18:52:39.750226,60.125,59.3366,77.5616,70.475
2017-12-22 19:02:48.720612,59.9,59.225,75.65,70.3616
2017-12-22 19:33:20.310465,59.3366,59.1116,71.4866,70.1366
2017-12-22 19:43:30.311371,59.1116,59.1116,70.475,70.025
2017-12-22 19:53:37.828244,58.8866,58.775,69.4616,69.9116
2017-12-22 20:03:50.069825,58.55,58.55,68.675,69.9116
2017-12-22 20:13:59.190440,58.325,58.4366,70.925,69.8
2017-12-22 20:24:11.026528,58.1,58.4366,72.95,69.6866
2017-12-22 20:34:20.150337,57.9866,58.1,70.8116,69.6866
2017-12-22 20:44:30.231798,57.875,57.9866,69.4616,69.575
2017-12-22 20:54:40.470786,57.7616,57.7616,68.5616,69.4616
2017-12-22 21:14:53.826783,57.425,57.7616,72.275,69.35
2017-12-22 21:25:05.107879,57.2,57.7616,70.25,69.2366
2017-12-22 21:45:39.347346,56.975,57.425,71.0366,69.125
2017-12-22 21:55:51.987857,56.8616,57.425,72.8366,69.125
2017-12-22 22:06:02.468705,56.75,57.3116,70.5866,69.0116
2017-12-22 22:16:14.146531,56.6366,57.3116,69.2366,68.9
2017-12-22 22:26:22.706509,56.525,57.2,68.225,69.575
2017-12-22 22:36:31.426207,56.4116,57.2,70.475,69.9116
2017-12-22 22:46:38.230963,56.3,57.0866,72.1616,70.25
2017-12-22 22:56:49.187378,56.1866,57.0866,70.025,70.475
2017-12-22 23:06:58.066601,56.075,57.0866,68.675,70.7
2017-12-22 23:17:10.791297,55.9616,57.2,70.925,70.8116
2017-12-22 23:27:22.627054,55.85,57.2,72.6116,70.925
2017-12-22 23:37:34.707723,55.7366,57.2,70.25,71.0366
2017-12-22 23:47:44.232251,55.625,57.3116,68.9,71.15
2017-12-22 23:57:51.346698,55.5116,57.3116,71.0366,71.0366
2017-12-23 00:08:03.031542,55.4,57.425,72.725,70.925
2017-12-23 00:18:09.986251,55.2866,57.425,70.3616,70.925
