"Trace 0, x; Trace 1, x","Trace 0, y","Trace 1, y"
2018-01-03 12:46:47,53.888,8
2018-01-03 12:47:07,53.888,8
2018-01-03 12:47:17,53.888,8
2018-01-03 12:47:27,53.906,8
2018-01-03 12:47:37,53.906,8
2018-01-03 12:48:47,53.888,8
2018-01-03 12:48:57,53.888,8
2018-01-03 12:50:07,53.852,8
2018-01-03 12:50:17,53.852,8
2018-01-03 12:50:27,53.852,8
2018-01-03 12:51:17,53.834,8
2018-01-03 12:51:27,53.834,8
2018-01-03 12:52:57,53.816,8
2018-01-03 12:55:08,53.87,8
2018-01-03 12:56:08,53.978,8
2018-01-03 12:57:38,53.978,8
2018-01-03 12:59:08,53.906,8
2018-01-03 12:59:58,53.906,8
2018-01-03 13:00:28,53.906,8
2018-01-03 13:00:58,53.924,8
2018-01-03 13:01:38,53.924,8
2018-01-03 13:01:48,53.96,8
2018-01-03 13:02:08,53.96,8
2018-01-03 13:02:48,54.014,8
2018-01-03 13:03:48,54.14,8
2018-01-03 13:03:58,54.14,8
2018-01-03 13:04:28,54.14,8
2018-01-03 13:05:08,54.176,8
2018-01-03 13:05:28,54.176,8
2018-01-03 13:06:18,54.194,8
2018-01-03 13:07:48,54.284,8
2018-01-03 13:09:28,54.176,8
2018-01-03 13:09:58,54.158,8
2018-01-03 13:10:18,54.158,8
2018-01-03 13:10:28,54.158,8
2018-01-03 13:10:38,54.158,8
2018-01-03 13:10:48,54.158,8
2018-01-03 13:11:48,54.158,8
2018-01-03 13:12:18,54.176,8
2018-01-03 13:12:38,54.176,8
2018-01-03 13:13:18,54.194,8
2018-01-03 13:13:38,54.194,8
2018-01-03 13:13:48,54.194,8
2018-01-03 13:15:28,54.194,8
2018-01-03 13:16:08,54.212,8
2018-01-03 13:16:48,54.212,8
2018-01-03 13:17:08,54.194,8
2018-01-03 13:17:18,54.194,8
2018-01-03 13:17:28,54.194,8
2018-01-03 13:17:58,54.194,8
2018-01-03 13:18:08,54.23,8
2018-01-03 13:18:28,54.23,8
2018-01-03 13:18:58,54.23,8
2018-01-03 13:19:08,54.248,8
2018-01-03 13:19:18,54.248,8
2018-01-03 13:20:18,54.32,8
2018-01-03 13:20:28,54.32,8
2018-01-03 13:21:28,54.356,8
2018-01-03 13:21:48,54.356,8
2018-01-03 13:21:58,54.356,8
2018-01-03 13:22:18,54.356,8
2018-01-03 13:23:18,54.338,8
2018-01-03 13:23:48,54.338,8
2018-01-03 13:24:48,54.338,8
2018-01-03 13:25:08,54.338,8
2018-01-03 13:25:18,54.392,8
2018-01-03 13:26:38,54.41,8
2018-01-03 13:27:09,54.41,8
2018-01-03 13:28:18,54.554,8
2018-01-03 13:28:29,54.554,8
2018-01-03 13:28:59,54.554,8
2018-01-03 13:29:19,54.626,8
2018-01-03 13:29:49,54.626,8
2018-01-03 13:30:19,54.68,8
2018-01-03 13:30:39,54.68,8
2018-01-03 13:31:19,54.68,8
2018-01-03 13:31:39,54.698,8
2018-01-03 13:31:49,54.698,8
2018-01-03 13:31:59,54.698,8
2018-01-03 13:32:09,54.698,8
2018-01-03 13:32:19,54.698,8
2018-01-03 13:32:59,54.698,8
2018-01-03 13:33:19,54.698,8
2018-01-03 13:34:19,54.698,8
2018-01-03 13:34:49,54.788,8
2018-01-03 13:35:09,54.788,8
2018-01-03 13:35:19,54.788,8
2018-01-03 13:35:29,54.878,8
2018-01-03 13:35:59,54.878,8
2018-01-03 13:36:19,54.878,8
2018-01-03 13:36:39,54.824,8
2018-01-03 13:36:49,54.824,8
2018-01-03 13:36:59,54.824,8
2018-01-03 13:37:49,54.788,8
2018-01-03 13:38:19,54.788,8
2018-01-03 13:38:59,54.77,8
2018-01-03 13:39:19,54.77,8
2018-01-03 13:39:49,54.806,8
2018-01-03 13:39:59,54.806,8
2018-01-03 13:41:09,54.788,8
2018-01-03 13:41:29,54.788,8
2018-01-03 13:42:19,54.788,8
2018-01-03 13:42:39,54.77,8
2018-01-03 13:43:09,54.77,8
2018-01-03 13:43:29,54.77,8
2018-01-03 13:45:29,54.716,8
2018-01-03 13:45:59,54.716,8
2018-01-03 13:46:29,54.716,8
2018-01-03 13:47:29,54.734,8
2018-01-03 13:47:49,54.77,8
2018-01-03 13:47:59,54.77,8
2018-01-03 13:49:19,54.824,8
2018-01-03 13:50:59,54.932,8
2018-01-03 13:51:59,54.95,8
2018-01-03 13:52:19,54.95,8
2018-01-03 13:52:39,54.95,8
2018-01-03 13:52:49,54.968,8
2018-01-03 13:52:59,54.968,8
2018-01-03 13:53:09,54.968,8
2018-01-03 13:54:39,54.914,8
2018-01-03 13:55:19,54.914,8
2018-01-03 13:56:09,54.95,8
2018-01-03 13:56:29,54.95,8
2018-01-03 13:57:29,54.878,8
2018-01-03 13:57:49,54.878,8
2018-01-03 13:57:59,54.734,8
2018-01-03 13:58:39,54.734,8
2018-01-03 13:58:59,54.644,8
2018-01-03 13:59:09,54.644,8
2018-01-03 13:59:19,54.644,8
2018-01-03 14:00:09,54.68,8
2018-01-03 14:00:39,54.68,8
2018-01-03 14:01:00,54.752,8
2018-01-03 14:01:09,54.752,8
2018-01-03 14:02:19,54.698,8
2018-01-03 14:03:09,54.698,8
2018-01-03 14:03:29,54.698,8
2018-01-03 14:04:09,54.68,8
2018-01-03 14:04:19,54.68,8
2018-01-03 14:05:09,54.68,8
2018-01-03 14:05:30,54.68,8
2018-01-03 14:05:49,54.68,8
2018-01-03 14:06:29,54.608,8
2018-01-03 14:06:50,54.608,8
2018-01-03 14:07:50,54.572,8
2018-01-03 14:07:59,54.572,8
2018-01-03 14:08:30,54.518,8
2018-01-03 14:08:40,54.518,8
2018-01-03 14:10:20,54.482,8
2018-01-03 14:11:00,54.482,8
2018-01-03 14:11:20,54.5,8
2018-01-03 14:11:30,54.5,8
2018-01-03 14:11:40,54.5,8
2018-01-03 14:12:00,54.5,8
2018-01-03 14:12:10,54.428,8
2018-01-03 14:12:30,54.428,8
2018-01-03 14:12:50,54.428,8
2018-01-03 14:13:00,54.428,8
2018-01-03 14:13:10,54.374,8
2018-01-03 14:14:30,54.356,8
2018-01-03 14:14:40,54.356,8
2018-01-03 14:15:00,54.356,8
2018-01-03 14:15:10,54.356,8
2018-01-03 14:16:00,54.338,8
2018-01-03 14:16:50,54.284,8
2018-01-03 14:17:40,54.32,8
2018-01-03 14:18:30,54.356,8
2018-01-03 14:18:40,54.356,8
2018-01-03 14:18:50,54.356,8
2018-01-03 14:19:20,54.32,8
2018-01-03 14:19:40,54.32,8
2018-01-03 14:19:50,54.32,8
2018-01-03 14:20:00,54.32,8
2018-01-03 14:21:10,54.266,8
2018-01-03 14:21:40,54.212,8
2018-01-03 14:22:30,54.194,8
2018-01-03 14:23:50,54.212,8
2018-01-03 14:24:00,54.212,8
2018-01-03 14:24:10,54.212,8
2018-01-03 14:25:10,54.14,8
2018-01-03 14:25:30,54.122,8
2018-01-03 14:25:40,54.122,8
2018-01-03 14:25:50,54.122,8
2018-01-03 14:27:00,54.104,8
2018-01-03 14:27:10,54.104,8
2018-01-03 14:27:30,54.068,8
2018-01-03 14:29:00,54.068,8
2018-01-03 14:30:00,54.032,8
2018-01-03 14:31:00,53.996,8
2018-01-03 14:31:10,53.996,8
2018-01-03 14:33:00,53.834,8
2018-01-03 14:34:20,53.726,8
2018-01-03 14:34:30,53.726,8
2018-01-03 14:34:50,53.636,8
2018-01-03 14:35:00,53.636,8
2018-01-03 14:36:00,53.582,8
2018-01-03 14:36:10,53.582,8
2018-01-03 14:37:10,53.528,7
2018-01-03 14:37:40,53.402,7
2018-01-03 14:37:50,53.402,7
2018-01-03 14:38:40,53.348,7
2018-01-03 14:38:51,53.348,7
2018-01-03 14:39:01,53.348,7
2018-01-03 14:39:10,53.348,7
2018-01-03 14:39:21,53.348,7
2018-01-03 14:40:11,53.366,7
2018-01-03 14:41:11,53.42,7
2018-01-03 14:41:21,53.42,7
2018-01-03 14:41:41,53.42,7
2018-01-03 14:41:51,53.438,7
2018-01-03 14:42:01,53.438,7
2018-01-03 14:42:21,53.438,7
2018-01-03 14:42:31,53.438,7
2018-01-03 14:43:11,53.438,7
2018-01-03 14:43:41,53.438,7
2018-01-03 14:44:01,53.384,7
2018-01-03 14:44:21,53.384,7
2018-01-03 14:45:21,53.24,7
2018-01-03 14:45:51,53.258,7
2018-01-03 14:46:31,53.258,7
2018-01-03 14:46:51,53.294,7
2018-01-03 14:47:01,53.294,7
2018-01-03 14:48:01,53.312,7
2018-01-03 14:48:21,53.312,7
2018-01-03 14:48:31,53.312,7
2018-01-03 14:48:41,53.312,7
2018-01-03 14:49:51,53.312,7
2018-01-03 14:50:01,53.294,7
2018-01-03 14:51:41,53.348,7
2018-01-03 14:52:31,53.33,7
2018-01-03 14:53:01,53.294,7
2018-01-03 14:53:11,53.294,7
2018-01-03 14:54:01,53.276,7
2018-01-03 14:54:21,53.276,7
2018-01-03 14:54:41,53.276,7
2018-01-03 14:55:01,53.204,7
2018-01-03 14:56:11,53.204,7
2018-01-03 14:56:21,53.204,7
2018-01-03 14:57:21,53.294,7
2018-01-03 14:57:41,53.294,7
2018-01-03 14:58:01,53.294,7
2018-01-03 14:58:11,53.33,7
2018-01-03 14:58:21,53.33,7
2018-01-03 14:59:41,53.294,7
2018-01-03 15:00:41,53.384,7
2018-01-03 15:01:01,53.384,7
2018-01-03 15:01:21,53.384,7
2018-01-03 15:01:31,53.384,7
2018-01-03 15:01:51,53.384,7
2018-01-03 15:02:11,53.312,7
2018-01-03 15:02:31,53.312,7
2018-01-03 15:02:41,53.312,7
2018-01-03 15:03:01,53.312,7
2018-01-03 15:03:11,53.276,7
2018-01-03 15:04:21,53.312,7
2018-01-03 15:04:41,53.312,7
2018-01-03 15:04:51,53.312,7
2018-01-03 15:05:01,53.312,7
2018-01-03 15:05:11,53.312,7
2018-01-03 15:06:11,53.33,7
2018-01-03 15:06:21,53.348,7
2018-01-03 15:06:31,53.348,7
2018-01-03 15:06:41,53.348,7
2018-01-03 15:08:31,53.492,7
2018-01-03 15:08:51,53.492,7
2018-01-03 15:09:21,53.402,7
2018-01-03 15:09:41,53.402,7
2018-01-03 15:10:01,53.402,7
2018-01-03 15:10:41,53.384,7
2018-01-03 15:11:21,53.438,7
2018-01-03 15:11:41,53.438,7
2018-01-03 15:11:51,53.438,7
2018-01-03 15:12:01,53.438,7
2018-01-03 15:12:11,53.438,7
2018-01-03 15:13:11,53.492,7
2018-01-03 15:13:31,53.618,7
2018-01-03 15:15:32,53.708,7
2018-01-03 15:16:02,53.708,7
2018-01-03 15:16:11,53.708,7
2018-01-03 15:18:12,53.636,7
2018-01-03 15:18:32,53.636,7
2018-01-03 15:19:12,53.636,7
2018-01-03 15:19:32,53.654,7
2018-01-03 15:19:42,53.654,7
2018-01-03 15:19:52,53.654,7
2018-01-03 15:20:02,53.654,7
2018-01-03 15:21:22,53.744,7
2018-01-03 15:22:12,53.672,7
2018-01-03 15:22:32,53.672,7
2018-01-03 15:22:42,53.654,7
2018-01-03 15:23:02,53.654,7
2018-01-03 15:23:12,53.654,7
2018-01-03 15:24:22,53.78,7
2018-01-03 15:25:12,53.834,7
2018-01-03 15:25:52,53.87,7
2018-01-03 15:26:02,53.87,7
2018-01-03 15:26:12,53.87,7
2018-01-03 15:26:22,53.87,7
2018-01-03 15:27:22,53.834,7
2018-01-03 15:28:12,53.798,8
2018-01-03 15:28:32,53.798,8
2018-01-03 15:29:02,53.888,8
2018-01-03 15:29:12,53.888,8
2018-01-03 15:29:22,53.888,8
2018-01-03 15:29:42,53.96,8
2018-01-03 15:30:02,53.96,8
2018-01-03 15:30:12,53.96,8
2018-01-03 15:31:32,54.032,8
2018-01-03 15:32:02,54.068,8
2018-01-03 15:33:32,54.086,8
2018-01-03 15:33:52,54.104,8
2018-01-03 15:34:42,54.104,8
2018-01-03 15:34:52,54.158,8
2018-01-03 15:35:12,54.158,8
2018-01-03 15:35:22,54.158,8
2018-01-03 15:36:22,54.23,8
2018-01-03 15:36:32,54.23,8
2018-01-03 15:36:52,54.176,8
2018-01-03 15:37:02,54.176,8
2018-01-03 15:37:32,54.176,8
2018-01-03 15:37:52,54.176,8
2018-01-03 15:38:12,54.176,8
2018-01-03 15:38:22,54.176,8
2018-01-03 15:38:32,54.176,8
2018-01-03 15:40:02,54.194,8
2018-01-03 15:40:32,54.194,8
2018-01-03 15:41:32,54.194,8
2018-01-03 15:41:52,54.194,8
2018-01-03 15:42:32,54.14,8
2018-01-03 15:42:42,54.14,8
2018-01-03 15:42:52,54.14,8
2018-01-03 15:43:02,54.104,8
2018-01-03 15:43:12,54.104,8
2018-01-03 15:43:32,54.104,8
2018-01-03 15:44:12,54.14,8
2018-01-03 15:44:52,54.14,8
2018-01-03 15:45:02,54.158,8
2018-01-03 15:45:32,54.158,8
2018-01-03 15:46:12,54.176,8
2018-01-03 15:46:32,54.176,8
2018-01-03 15:47:32,54.194,8
2018-01-03 15:48:12,54.158,8
2018-01-03 15:48:32,54.158,8
2018-01-03 15:48:42,54.158,8
2018-01-03 15:49:02,54.158,8
2018-01-03 15:49:12,54.14,8
2018-01-03 15:49:22,54.14,8
2018-01-03 15:49:42,54.14,8
2018-01-03 15:50:42,54.032,8
2018-01-03 15:50:52,54.032,8
2018-01-03 15:51:02,54.032,8
2018-01-03 15:51:42,53.996,8
2018-01-03 15:52:02,53.996,8
2018-01-03 15:52:22,54.014,8
2018-01-03 15:52:32,54.014,8
2018-01-03 15:53:33,54.032,8
2018-01-03 15:53:43,54.032,8
2018-01-03 15:53:53,54.032,8
2018-01-03 15:54:13,54.14,8
2018-01-03 15:54:43,54.14,8
2018-01-03 15:55:53,54.14,8
2018-01-03 15:56:43,54.104,8
2018-01-03 15:56:53,54.104,8
2018-01-03 15:57:03,54.104,8
2018-01-03 15:58:03,54.122,8
2018-01-03 15:58:43,54.158,8
2018-01-03 15:58:53,54.158,8
2018-01-03 15:59:03,54.158,8
2018-01-03 15:59:33,54.194,8
2018-01-03 16:00:03,54.194,8
2018-01-03 16:00:13,54.194,8
2018-01-03 16:01:13,54.248,8
2018-01-03 16:02:43,54.248,8
2018-01-03 16:02:53,54.248,8
2018-01-03 16:03:23,54.338,8
2018-01-03 16:03:43,54.338,8
2018-01-03 16:07:03,54.428,8
2018-01-03 16:07:23,54.428,8
2018-01-03 16:08:03,54.518,8
2018-01-03 16:08:23,54.518,8
2018-01-03 16:08:33,54.518,8
2018-01-03 16:09:03,54.518,8
2018-01-03 16:09:33,54.536,8
2018-01-03 16:10:03,54.536,8
2018-01-03 16:10:13,54.536,8
2018-01-03 16:10:33,54.572,8
2018-01-03 16:10:43,54.572,8
2018-01-03 16:11:33,54.608,8
2018-01-03 16:11:43,54.608,8
2018-01-03 16:12:43,54.698,8
2018-01-03 16:12:53,54.698,8
2018-01-03 16:13:13,54.698,8
2018-01-03 16:13:23,54.698,8
2018-01-03 16:13:33,54.698,8
2018-01-03 16:13:53,54.734,8
2018-01-03 16:15:23,54.734,8
2018-01-03 16:16:03,54.734,8
2018-01-03 16:16:23,54.734,8
2018-01-03 16:17:53,54.752,8
2018-01-03 16:18:33,54.752,8
2018-01-03 16:19:13,54.752,8
2018-01-03 16:19:23,54.752,8
2018-01-03 16:19:33,54.752,8
2018-01-03 16:20:03,54.734,8
2018-01-03 16:20:13,54.734,8
2018-01-03 16:20:23,54.734,8
2018-01-03 16:20:53,54.716,8
2018-01-03 16:21:03,54.716,8
2018-01-03 16:21:13,54.716,8
2018-01-03 16:21:23,54.716,8
2018-01-03 16:21:33,54.716,8
2018-01-03 16:21:53,54.698,8
2018-01-03 16:23:13,54.626,8
2018-01-03 16:23:43,54.626,8
2018-01-03 16:24:23,54.572,8
2018-01-03 16:24:44,54.572,8
2018-01-03 16:24:53,54.608,8
2018-01-03 16:25:03,54.608,8
2018-01-03 16:25:13,54.608,8
2018-01-03 16:26:33,54.662,8
2018-01-03 16:27:13,54.662,8
2018-01-03 16:27:23,54.662,8
2018-01-03 16:27:44,54.662,8
2018-01-03 16:28:03,54.662,8
2018-01-03 16:28:13,54.662,8
2018-01-03 16:28:24,54.662,8
2018-01-03 16:29:23,54.644,8
2018-01-03 16:29:43,54.644,8
2018-01-03 16:30:43,54.68,8
2018-01-03 16:31:14,54.734,8
2018-01-03 16:31:34,54.734,8
2018-01-03 16:32:54,54.77,8
2018-01-03 16:33:24,54.824,8
2018-01-03 16:34:04,54.824,8
2018-01-03 16:34:24,54.824,8
2018-01-03 16:34:54,54.824,8
2018-01-03 16:36:44,54.788,8
2018-01-03 16:37:14,54.734,8
2018-01-03 16:37:24,54.734,8
2018-01-03 16:37:44,54.734,8
2018-01-03 16:38:14,54.698,8
2018-01-03 16:38:24,54.698,8
2018-01-03 16:38:34,54.698,8
2018-01-03 16:38:44,54.698,8
2018-01-03 16:39:24,54.716,8
2018-01-03 16:39:34,54.716,8
2018-01-03 16:40:14,54.734,8
2018-01-03 16:40:44,54.734,8
2018-01-03 16:41:04,54.734,8
2018-01-03 16:41:14,54.752,8
2018-01-03 16:41:34,54.752,8
2018-01-03 16:41:44,54.752,8
2018-01-03 16:42:44,54.788,8
2018-01-03 16:44:04,54.788,8
2018-01-03 16:44:14,54.806,8
2018-01-03 16:44:24,54.806,8
2018-01-03 16:44:34,54.806,8
2018-01-03 16:45:14,54.77,8
2018-01-03 16:45:54,54.77,8
2018-01-03 16:46:14,54.77,8
2018-01-03 16:47:24,54.806,8
2018-01-03 16:48:54,54.86,8
2018-01-03 16:49:04,54.86,8
2018-01-03 16:49:14,54.86,8
2018-01-03 16:49:54,54.842,8
2018-01-03 16:50:34,54.878,8
2018-01-03 16:51:04,54.878,8
2018-01-03 16:51:14,54.878,8
2018-01-03 16:51:34,54.842,8
2018-01-03 16:52:04,54.842,8
2018-01-03 16:52:14,54.842,8
2018-01-03 16:52:24,54.824,8
2018-01-03 16:53:24,54.842,8
2018-01-03 16:53:34,54.842,8
2018-01-03 16:54:14,54.842,8
2018-01-03 16:55:24,54.806,8
2018-01-03 16:56:04,54.824,8
2018-01-03 16:56:14,54.824,8
2018-01-03 16:56:34,54.788,8
2018-01-03 16:57:24,54.788,8
2018-01-03 16:57:34,54.788,8
2018-01-03 16:57:54,54.788,8
2018-01-03 16:58:14,54.788,8
2018-01-03 16:58:24,54.788,8
2018-01-03 16:58:34,54.698,8
2018-01-03 16:59:04,54.698,8
2018-01-03 16:59:24,54.698,8
2018-01-03 16:59:44,54.644,8
2018-01-03 17:00:04,54.644,8
2018-01-03 17:01:04,54.644,8
2018-01-03 17:01:45,54.572,8
2018-01-03 17:01:54,54.572,8
2018-01-03 17:02:04,54.572,8
2018-01-03 17:02:24,54.572,8
2018-01-03 17:02:54,54.464,8
2018-01-03 17:04:34,54.392,8
2018-01-03 17:05:15,54.374,8
2018-01-03 17:05:45,54.338,8
2018-01-03 17:06:05,54.338,8
2018-01-03 17:06:15,54.338,8
2018-01-03 17:06:25,54.338,8
2018-01-03 17:06:35,54.338,8
2018-01-03 17:07:35,54.338,8
2018-01-03 17:07:45,54.284,8
2018-01-03 17:08:15,54.284,8
2018-01-03 17:08:45,54.284,8
2018-01-03 17:09:05,54.284,8
2018-01-03 17:09:15,54.284,8
2018-01-03 17:09:25,54.284,8
2018-01-03 17:09:45,54.356,8
2018-01-03 17:10:55,54.338,8
2018-01-03 17:12:25,54.374,8
2018-01-03 17:12:35,54.374,8
2018-01-03 17:12:55,54.374,8
2018-01-03 17:13:15,54.374,8
2018-01-03 17:14:05,54.32,8
2018-01-03 17:14:15,54.32,8
2018-01-03 17:14:55,54.32,8
2018-01-03 17:15:25,54.32,8
2018-01-03 17:15:45,54.32,8
2018-01-03 17:15:55,54.356,8
2018-01-03 17:16:05,54.356,8
2018-01-03 17:17:05,54.356,8
2018-01-03 17:18:15,54.41,8
2018-01-03 17:18:45,54.41,8
2018-01-03 17:19:05,54.482,8
2018-01-03 17:19:25,54.482,8
2018-01-03 17:19:35,54.482,8
2018-01-03 17:19:45,54.482,8
2018-01-03 17:20:35,54.5,8
2018-01-03 17:20:45,54.5,8
2018-01-03 17:21:45,54.554,8
2018-01-03 17:22:15,54.554,8
2018-01-03 17:22:35,54.554,8
2018-01-03 17:23:15,54.554,8
2018-01-03 17:23:35,54.554,8
2018-01-03 17:24:15,54.572,8
2018-01-03 17:24:35,54.572,8
2018-01-03 17:24:45,54.572,8
2018-01-03 17:24:55,54.572,8
2018-01-03 17:25:25,54.572,8
2018-01-03 17:25:35,54.572,8
2018-01-03 17:26:35,54.446,8
2018-01-03 17:27:25,54.338,8
2018-01-03 17:27:45,54.338,8
2018-01-03 17:28:45,54.266,8
2018-01-03 17:29:15,54.302,8
2018-01-03 17:29:25,54.302,8
2018-01-03 17:29:35,54.302,8
2018-01-03 17:30:15,54.284,8
2018-01-03 17:30:25,54.284,8
2018-01-03 17:31:15,54.32,8
2018-01-03 17:31:25,54.32,8
2018-01-03 17:31:45,54.32,8
2018-01-03 17:34:15,54.248,8
2018-01-03 17:35:05,54.248,8
2018-01-03 17:35:16,54.248,8
2018-01-03 17:35:25,54.248,8
2018-01-03 17:35:45,54.248,8
2018-01-03 17:36:25,54.374,8
2018-01-03 17:36:35,54.374,8
2018-01-03 17:36:55,54.374,8
2018-01-03 17:37:05,54.374,8
2018-01-03 17:37:55,54.428,8
2018-01-03 17:38:35,54.392,8
2018-01-03 17:39:15,54.392,8
2018-01-03 17:39:46,54.284,8
2018-01-03 17:40:05,54.284,8
2018-01-03 17:40:26,54.248,8
2018-01-03 17:41:26,54.374,8
2018-01-03 17:42:26,54.428,8
2018-01-03 17:42:36,54.428,8
2018-01-03 17:42:56,54.428,8
2018-01-03 17:43:16,54.428,8
2018-01-03 17:44:16,54.446,8
2018-01-03 17:44:26,54.5,8
2018-01-03 17:44:56,54.5,8
2018-01-03 17:45:56,54.572,8
2018-01-03 17:47:26,54.644,8
2018-01-03 17:49:16,54.59,8
2018-01-03 17:50:06,54.518,8
2018-01-03 17:50:26,54.518,8
2018-01-03 17:50:46,54.41,8
2018-01-03 17:50:56,54.41,8
2018-01-03 17:51:16,54.41,8
2018-01-03 17:51:56,54.356,8
2018-01-03 17:52:06,54.356,8
2018-01-03 17:53:16,54.446,8
2018-01-03 17:53:26,54.446,8
2018-01-03 17:54:06,54.446,8
2018-01-03 17:54:16,54.446,8
2018-01-03 17:54:36,54.338,8
2018-01-03 17:56:06,54.248,8
2018-01-03 17:56:16,54.248,8
2018-01-03 17:56:36,54.248,8
2018-01-03 17:56:56,54.14,8
2018-01-03 17:57:06,54.14,8
2018-01-03 17:59:06,54.266,8
2018-01-03 17:59:26,54.266,8
2018-01-03 17:59:56,54.176,8
2018-01-03 18:00:56,54.068,8
2018-01-03 18:01:16,54.068,8
2018-01-03 18:02:36,53.96,8
2018-01-03 18:02:56,53.924,8
2018-01-03 18:04:26,54.032,8
2018-01-03 18:04:36,54.032,8
2018-01-03 18:04:56,54.104,8
2018-01-03 18:05:06,54.104,8
2018-01-03 18:05:46,54.104,8
2018-01-03 18:07:56,53.924,8
2018-01-03 18:08:26,53.924,8
2018-01-03 18:09:16,53.924,8
2018-01-03 18:09:36,53.924,8
2018-01-03 18:09:56,53.996,8
2018-01-03 18:10:06,53.996,8
2018-01-03 18:11:06,54.032,8
2018-01-03 18:11:27,54.032,8
2018-01-03 18:11:46,54.032,8
2018-01-03 18:12:16,53.906,8
2018-01-03 18:12:57,53.906,8
2018-01-03 18:13:06,53.78,8
2018-01-03 18:13:16,53.78,8
2018-01-03 18:13:27,53.78,8
2018-01-03 18:14:06,53.798,8
2018-01-03 18:14:26,53.798,8
2018-01-03 18:15:37,53.924,8
2018-01-03 18:16:07,53.942,8
2018-01-03 18:16:57,53.942,8
2018-01-03 18:17:07,53.87,8
2018-01-03 18:17:17,53.87,8
2018-01-03 18:17:47,53.87,8
2018-01-03 18:18:37,53.798,8
2018-01-03 18:19:47,53.78,8
2018-01-03 18:20:07,53.906,8
2018-01-03 18:20:47,53.906,8
2018-01-03 18:20:57,53.906,8
2018-01-03 18:21:47,53.924,8
2018-01-03 18:21:57,53.924,8
2018-01-03 18:23:07,53.924,8
2018-01-03 18:24:07,53.906,8
2018-01-03 18:24:57,53.942,7
2018-01-03 18:25:27,54.068,7
2018-01-03 18:26:47,54.104,7
2018-01-03 18:28:17,54.086,7
2018-01-03 18:28:27,54.086,7
2018-01-03 18:28:37,54.086,7
2018-01-03 18:28:47,54.086,7
2018-01-03 18:29:17,54.086,7
2018-01-03 18:30:37,54.032,7
2018-01-03 18:30:57,54.032,7
2018-01-03 18:31:27,54.032,8
2018-01-03 18:31:47,54.032,8
2018-01-03 18:32:07,54.032,8
2018-01-03 18:32:27,54.104,8
2018-01-03 18:32:47,54.104,8
2018-01-03 18:32:57,54.104,8
2018-01-03 18:33:07,54.104,8
2018-01-03 18:33:17,54.104,8
2018-01-03 18:33:37,54.158,8
2018-01-03 18:34:37,54.05,8
2018-01-03 18:34:47,54.05,8
2018-01-03 18:34:57,54.05,8
2018-01-03 18:35:07,54.05,8
2018-01-03 18:35:27,53.996,8
2018-01-03 18:35:47,53.996,8
2018-01-03 18:35:57,53.996,8
2018-01-03 18:36:27,54.032,8
2018-01-03 18:36:37,54.032,8
2018-01-03 18:37:37,54.14,8
2018-01-03 18:38:47,54.248,8
2018-01-03 18:39:07,54.248,8
2018-01-03 18:39:47,54.248,8
2018-01-03 18:40:37,54.248,8
2018-01-03 18:42:07,54.176,8
2018-01-03 18:42:27,54.176,8
2018-01-03 18:42:47,54.248,8
2018-01-03 18:42:57,54.248,8
2018-01-03 18:43:37,54.338,8
2018-01-03 18:43:57,54.338,8
2018-01-03 18:44:47,54.338,8
2018-01-03 18:45:07,54.338,8
2018-01-03 18:45:37,54.284,8
2018-01-03 18:45:47,54.284,8
2018-01-03 18:46:28,54.284,8
2018-01-03 18:46:38,54.284,8
2018-01-03 18:46:47,54.32,8
2018-01-03 18:46:57,54.32,8
2018-01-03 18:47:17,54.32,8
2018-01-03 18:47:28,54.32,8
2018-01-03 18:48:07,54.464,8
2018-01-03 18:48:27,54.464,8
2018-01-03 18:49:07,54.572,8
2018-01-03 18:49:28,54.572,8
2018-01-03 18:49:48,54.554,8
2018-01-03 18:50:08,54.554,8
2018-01-03 18:51:08,54.536,8
2018-01-03 18:51:28,54.536,8
2018-01-03 18:52:38,54.554,8
2018-01-03 18:52:58,54.572,8
2018-01-03 18:53:08,54.572,8
2018-01-03 18:54:08,54.626,8
2018-01-03 18:54:18,54.626,8
2018-01-03 18:54:58,54.644,8
2018-01-03 18:55:58,54.662,8
2018-01-03 18:56:28,54.662,8
2018-01-03 18:56:38,54.662,8
2018-01-03 18:57:28,54.644,8
2018-01-03 18:57:48,54.644,8
2018-01-03 18:58:18,54.572,8
2018-01-03 18:58:38,54.572,8
2018-01-03 18:58:58,54.518,8
2018-01-03 18:59:08,54.518,8
2018-01-03 19:00:18,54.446,8
2018-01-03 19:00:58,54.32,8
2018-01-03 19:01:58,54.194,8
2018-01-03 19:02:08,54.194,8
2018-01-03 19:02:18,54.194,8
2018-01-03 19:02:38,54.194,8
2018-01-03 19:02:48,54.194,8
2018-01-03 19:03:18,54.14,8
2018-01-03 19:03:48,54.14,8
2018-01-03 19:03:58,54.14,8
2018-01-03 19:04:58,54.104,8
2018-01-03 19:05:58,54.05,8
2018-01-03 19:06:08,54.014,8
2018-01-03 19:06:28,54.014,8
2018-01-03 19:06:58,54.014,8
2018-01-03 19:07:08,53.978,8
2018-01-03 19:07:18,53.978,8
2018-01-03 19:07:58,53.978,8
2018-01-03 19:09:28,54.086,8
2018-01-03 19:09:58,54.086,8
2018-01-03 19:11:08,54.068,8
2018-01-03 19:12:28,54.104,8
2018-01-03 19:12:38,54.104,8
