"total_calls, x; total_coSpace, x; total_Dual-Home, x; total_adHoc, x; total_active_conferences, x; total_Participants_Conference, x; cmsc1.customer.com_Calls, x; cmsc1.customer.com_coSpace, x; cmsc1.customer.com_Dual-Home, x; cmsc1.customer.com_adHoc, x; cmsc2.customer.com_Calls, x; cmsc2.customer.com_coSpace, x; cmsc2.customer.com_Dual-Home, x; cmsc2.customer.com_adHoc, x; cmsc3.customer.com_Calls, x; cmsc3.customer.com_coSpace, x; cmsc3.customer.com_Dual-Home, x; cmsc3.customer.com_adHoc, x; cmsc4.customer.com_Calls, x; cmsc4.customer.com_coSpace, x; cmsc4.customer.com_Dual-Home, x; cmsc4.customer.com_adHoc, x","total_calls, y","total_coSpace, y","total_Dual-Home, y","total_adHoc, y; cmsc1.customer.com_adHoc, y; cmsc2.customer.com_adHoc, y; cmsc3.customer.com_adHoc, y; cmsc4.customer.com_adHoc, y","total_active_conferences, y","total_Participants_Conference, y","cmsc1.customer.com_Calls, y","cmsc1.customer.com_coSpace, y","cmsc1.customer.com_Dual-Home, y","cmsc2.customer.com_Calls, y","cmsc2.customer.com_coSpace, y","cmsc2.customer.com_Dual-Home, y","cmsc3.customer.com_Calls, y","cmsc3.customer.com_coSpace, y","cmsc3.customer.com_Dual-Home, y","cmsc4.customer.com_Calls, y","cmsc4.customer.com_coSpace, y","cmsc4.customer.com_Dual-Home, y"
2018-01-10 05:31:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:31:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:32:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:32:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:32:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:33:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:33:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:33:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:34:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:34:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:34:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:35:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:35:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:35:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:36:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:36:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:36:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:37:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:37:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:37:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:38:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:38:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:38:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:39:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:39:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:39:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:40:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:40:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:40:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:41:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:41:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:41:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:42:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:42:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:42:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:43:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:43:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:43:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:44:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:44:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:44:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:45:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:45:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:45:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:46:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:46:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:46:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:47:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:47:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:47:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:48:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:48:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:48:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:49:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:49:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:49:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:50:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:50:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:50:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:51:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:51:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:51:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:52:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:52:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:52:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:53:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:53:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:53:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:54:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:54:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:54:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:55:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:55:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:55:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:56:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:56:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:56:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:57:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:57:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:57:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:58:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:58:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:58:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:59:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:59:35,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 05:59:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:00:15,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:00:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:00:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:01:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:01:37,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:01:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:02:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:02:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:02:55,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:03:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:03:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:03:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:04:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:04:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:04:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:05:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:05:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:05:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:06:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:06:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:06:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:07:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:07:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:07:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:08:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:08:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:08:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:09:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:09:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:09:57,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:10:17,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:10:37,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:10:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:11:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:11:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:11:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:12:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:12:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:12:58,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:13:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:13:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:13:59,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:14:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:14:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:14:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:15:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:15:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:15:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:16:18,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:16:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:16:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:17:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:17:39,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:17:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:18:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:18:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:18:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:19:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:19:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:19:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:20:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:20:37,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:20:59,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:21:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:21:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:21:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:22:16,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:22:36,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:22:56,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-01-10 06:23:19,11.0,10.0,0.0,0.0,10.0,1.1,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
