"Temperature, x; Humidity, x; Total VOC), x; Barometric pressure, x","Temperature, y","Humidity, y","Total VOC), y","Barometric pressure, y"
2018-01-10 18:12:24,17.5,58.7,30,1009.2
2018-01-10 18:13:25,17.5,58.5,32,1009.2
2018-01-10 18:14:26,17.6,58.4,34,1009.2
2018-01-10 18:15:27,17.6,58.6,36,1009.2
2018-01-10 18:16:28,17.6,58.5,34,1009.2
2018-01-10 18:17:29,17.6,58.7,38,1009.2
2018-01-10 18:18:30,17.6,58.8,40,1009.2
2018-01-10 18:19:31,17.6,59,41,1009.3
2018-01-10 18:20:32,17.6,58.9,42,1009.2
2018-01-10 18:21:33,17.6,58.9,42,1009.2
2018-01-10 18:22:34,17.6,59.1,45,1009.2
2018-01-10 18:23:35,17.7,58.9,46,1009.3
2018-01-10 18:24:36,17.7,59,46,1009.2
2018-01-10 18:25:37,17.7,59,46,1009.3
2018-01-10 18:26:38,17.7,59,47,1009.3
2018-01-10 18:27:39,17.7,58.8,47,1009.3
2018-01-10 18:28:40,17.7,58.8,47,1009.3
2018-01-10 18:29:41,17.7,58.8,47,1009.3
2018-01-10 18:30:42,17.7,58.9,47,1009.3
2018-01-10 18:32:51,17.8,58.9,47,1009.4
2018-01-10 18:33:52,17.8,58.8,47,1009.5
2018-01-10 18:34:53,17.8,58.9,48,1009.4
2018-01-10 18:35:53,17.8,59,48,1009.4
2018-01-10 18:36:54,17.8,58.9,47,1009.4
2018-01-10 18:37:55,17.8,59,49,1009.4
2018-01-10 18:38:56,17.8,58.8,48,1009.4
2018-01-10 18:39:57,17.9,58.9,41,1009.5
2018-01-10 18:40:57,17.9,58.9,49,1009.4
2018-01-10 18:41:57,17.9,58.9,49,1009.4
2018-01-10 18:42:58,17.9,58.8,49,1009.4
2018-01-10 18:43:58,17.9,58.9,49,1009.4
2018-01-10 18:44:58,17.9,58.9,49,1009.4
2018-01-10 18:45:58,18,58.8,50,1009.4
2018-01-10 18:46:58,18,58.9,49,1009.5
2018-01-10 18:47:59,18,58.8,50,1009.5
2018-01-10 18:48:59,18,58.8,50,1009.5
2018-01-10 18:49:59,18,58.8,50,1009.5
2018-01-10 18:50:59,18,58.7,50,1009.5
2018-01-10 18:51:59,18,58.7,49,1009.5
2018-01-10 18:53:00,18,58.7,49,1009.5
2018-01-10 18:54:00,18,58.7,42,1009.6
2018-01-10 18:55:00,18.1,58.6,49,1009.6
2018-01-10 18:56:00,18.1,58.6,49,1009.6
2018-01-10 18:57:00,18.1,58.5,49,1009.6
2018-01-10 18:58:01,18.1,58.6,49,1009.6
2018-01-10 18:59:02,18.1,58.5,49,1009.6
2018-01-10 19:00:02,18.1,58.6,49,1009.6
2018-01-10 19:01:02,18.1,58.6,49,1009.6
2018-01-10 19:02:02,18.1,58.5,49,1009.6
2018-01-10 19:03:03,18.2,58.5,49,1009.6
2018-01-10 19:04:03,18.2,58.5,50,1009.5
2018-01-10 19:05:03,18.2,58.7,49,1009.6
2018-01-10 19:06:03,18.2,58.4,48,1009.6
2018-01-10 19:07:04,18.2,58.3,47,1009.6
2018-01-10 19:08:04,18.2,58.3,47,1009.6
2018-01-10 19:09:04,18.2,58.4,46,1009.6
2018-01-10 19:10:04,18.2,58.4,46,1009.7
2018-01-10 19:11:04,18.2,58.4,47,1009.7
2018-01-10 19:12:05,18.2,58.6,47,1009.7
2018-01-10 19:13:05,18.2,58.4,46,1009.7
2018-01-10 19:14:05,18.3,58.2,46,1009.7
2018-01-10 19:15:05,18.3,58.1,46,1009.7
2018-01-10 19:16:05,18.3,58.1,46,1009.8
2018-01-10 19:17:06,18.3,58,45,1009.8
2018-01-10 19:18:06,18.3,58,43,1009.8
2018-01-10 19:19:06,18.3,57.9,43,1009.8
2018-01-10 19:20:06,18.3,57.9,42,1009.8
2018-01-10 19:21:07,18.3,57.8,42,1009.8
2018-01-10 19:22:07,18.3,57.7,41,1009.8
2018-01-10 19:23:07,18.3,57.7,41,1009.8
2018-01-10 19:24:07,18.4,57.6,40,1009.8
2018-01-10 19:25:08,18.3,57.6,39,1009.8
2018-01-10 19:26:09,18.4,57.5,39,1009.8
2018-01-10 19:27:09,18.4,57.5,38,1009.8
2018-01-10 19:28:09,18.4,57.5,37,1009.8
2018-01-10 19:29:09,18.4,57.5,37,1009.8
2018-01-10 19:30:10,18.4,57.5,36,1009.8
2018-01-10 19:31:10,18.4,57.5,36,1009.8
2018-01-10 19:32:10,18.4,57.5,36,1009.9
2018-01-10 19:33:10,18.4,57.4,36,1009.9
2018-01-10 19:34:11,18.4,57.3,35,1009.8
2018-01-10 19:35:11,18.4,57.3,34,1009.9
2018-01-10 19:36:11,18.4,57.2,34,1009.9
2018-01-10 19:37:11,18.4,57.2,33,1009.9
2018-01-10 19:38:11,18.4,57.2,33,1009.9
2018-01-10 19:39:12,18.4,57.2,32,1009.9
2018-01-10 19:40:12,18.4,57.2,31,1009.9
2018-01-10 19:41:12,18.4,57.2,31,1009.9
2018-01-10 19:42:12,18.5,57.2,31,1009.9
2018-01-10 19:43:12,18.5,57.1,31,1009.9
2018-01-10 19:44:13,18.5,57.2,31,1009.9
2018-01-10 19:45:13,18.5,57.2,32,1009.9
2018-01-10 19:46:13,18.5,57.1,33,1009.9
2018-01-10 19:47:13,18.5,57.1,32,1009.9
2018-01-10 19:48:13,18.5,57.2,33,1009.9
2018-01-10 19:49:14,18.5,57.1,32,1009.9
2018-01-10 19:50:14,18.5,57,33,1009.9
2018-01-10 19:51:14,18.5,57,32,1009.9
2018-01-10 19:52:14,18.5,57.1,33,1009.9
2018-01-10 19:53:15,18.5,57.1,33,1009.9
2018-01-10 19:54:15,18.5,57.1,33,1009.9
2018-01-10 19:55:15,18.5,57.1,32,1009.9
2018-01-10 19:56:15,18.6,57,33,1009.9
2018-01-10 19:57:16,18.6,57.2,33,1009.9
2018-01-10 19:58:16,18.6,57.1,33,1010
2018-01-10 19:59:16,18.6,57,33,1010
2018-01-10 20:00:16,18.6,57,33,1010
2018-01-10 20:01:16,18.6,57,34,1010
2018-01-10 20:02:17,18.6,57,34,1010
2018-01-10 20:03:17,18.6,57,34,1010
2018-01-10 20:04:17,18.6,57,34,1010
2018-01-10 20:05:17,18.6,57,34,1010
2018-01-10 20:06:19,18.6,56.9,34,1010
2018-01-10 20:07:20,18.6,57,35,1010.1
2018-01-10 20:08:21,18.6,56.9,35,1010
2018-01-10 20:09:22,18.6,57,34,1010
2018-01-10 20:10:23,18.6,57,36,1010
2018-01-10 20:11:24,18.7,57,36,1010
2018-01-10 20:12:25,18.7,57,36,1010
2018-01-10 20:13:26,18.7,57,36,1010
2018-01-10 20:14:27,18.7,57,36,1010
2018-01-10 20:15:28,18.7,56.9,36,1010.1
2018-01-10 20:16:29,18.7,56.9,37,1010
2018-01-10 20:17:30,18.7,56.9,37,1010
2018-01-10 20:18:32,18.7,56.9,37,1010
2018-01-10 20:19:33,18.7,57,38,1010
2018-01-10 20:20:34,18.7,57,39,1010
2018-01-10 20:21:35,18.7,56.9,42,1010
2018-01-10 20:22:36,18.7,56.9,45,1010
2018-01-10 20:23:37,18.7,56.9,47,1010
2018-01-10 20:24:38,18.7,56.9,48,1010.1
2018-01-10 20:25:39,18.7,56.9,50,1010
2018-01-10 20:26:40,18.7,56.9,52,1010
2018-01-10 20:27:41,18.7,56.9,53,1010
2018-01-10 20:28:42,18.7,56.9,54,1010
2018-01-10 20:29:43,18.7,56.9,56,1010
2018-01-10 20:30:44,18.7,56.9,55,1010
2018-01-10 20:31:45,18.7,56.9,56,1010
2018-01-10 20:32:46,18.7,57.2,57,1010
2018-01-10 20:33:47,18.7,57.1,58,1010
2018-01-10 20:44:29,18.8,57.9,1,1010
2018-01-10 20:45:30,18.8,57.9,1,1010
2018-01-10 20:46:31,18.8,57.9,1,1010.1
2018-01-10 20:47:32,18.8,57.8,1,1010.1
2018-01-10 20:48:33,18.8,57.9,1,1010.1
2018-01-10 20:49:34,18.8,57.9,2,1010.1
2018-01-10 20:50:35,18.8,57.8,2,1010
2018-01-10 20:51:36,18.8,57.8,2,1010.1
2018-01-10 20:52:37,18.8,57.8,2,1010.1
2018-01-10 20:53:38,18.8,57.7,2,1010.1
2018-01-10 20:54:39,18.8,57.8,2,1010.1
2018-01-10 20:55:40,18.8,57.7,3,1010.1
2018-01-10 20:56:41,18.8,57.8,2,1010.1
2018-01-10 20:57:42,18.8,57.8,3,1010.1
2018-01-10 20:58:43,18.8,57.7,2,1010.1
2018-01-10 20:59:44,18.8,57.7,3,1010.2
2018-01-10 21:00:45,18.8,57.7,3,1010.2
2018-01-10 21:01:47,18.8,57.7,2,1010.2
2018-01-10 21:02:48,18.8,57.7,8,1010.2
2018-01-10 21:03:49,18.8,57.7,8,1010.2
2018-01-10 21:04:50,18.8,57.7,8,1010.2
2018-01-10 21:05:51,18.8,57.6,8,1010.2
2018-01-10 21:06:52,18.8,57.7,8,1010.2
2018-01-10 21:07:53,18.8,57.7,8,1010.4
2018-01-10 21:08:54,18.8,57.5,8,1010.2
2018-01-10 21:09:55,18.8,57.6,8,1010.2
2018-01-10 21:10:56,18.8,57.5,8,1010.2
2018-01-10 21:11:57,18.8,57.5,9,1010.2
2018-01-10 21:12:58,18.8,57.6,9,1010.3
2018-01-10 21:13:59,18.8,57.6,9,1010.2
2018-01-10 21:15:00,18.8,57.7,9,1010.3
2018-01-10 21:16:01,18.8,57.7,9,1010.3
2018-01-10 21:17:02,18.8,57.6,9,1010.3
2018-01-10 21:18:03,18.8,57.6,9,1010.3
2018-01-10 21:19:04,18.8,57.6,9,1010.3
2018-01-10 21:20:05,18.8,57.6,9,1010.3
2018-01-10 21:21:06,18.8,57.6,9,1010.4
2018-01-10 21:22:07,18.8,57.7,9,1010.3
2018-01-10 21:23:08,18.8,57.7,9,1010.4
2018-01-10 21:24:09,18.8,57.6,9,1010.4
2018-01-10 21:25:10,18.8,57.6,9,1010.4
2018-01-10 21:26:11,18.8,57.7,10,1010.4
2018-01-10 21:27:12,18.8,57.7,10,1010.4
2018-01-10 21:28:14,18.8,57.6,10,1010.4
2018-01-10 21:29:15,18.8,57.6,10,1010.4
2018-01-10 21:30:16,18.8,57.5,10,1010.4
2018-01-10 21:31:17,18.8,57.6,10,1010.4
2018-01-10 21:32:18,18.8,57.6,9,1010.4
2018-01-10 21:33:19,18.8,57.7,10,1010.4
2018-01-10 21:34:20,18.8,57.6,9,1010.4
2018-01-10 21:35:21,18.8,57.6,10,1010.5
2018-01-10 21:36:22,18.8,57.5,9,1010.5
2018-01-10 21:37:23,18.8,57.6,9,1010.5
2018-01-10 21:38:24,18.8,57.6,9,1010.5
2018-01-10 21:39:25,18.8,57.6,9,1010.5
2018-01-10 21:40:26,18.8,57.5,10,1010.5
2018-01-10 21:41:27,18.8,57.6,10,1010.5
2018-01-10 21:52:08,18.7,57.8,0,1010.5
2018-01-10 21:53:09,18.7,57.8,1,1010.5
2018-01-10 21:54:10,18.7,57.9,1,1010.6
2018-01-10 21:55:11,18.7,57.9,1,1010.5
2018-01-10 21:56:13,18.7,57.9,1,1010.6
2018-01-10 21:57:14,18.6,57.9,1,1010.6
2018-01-10 21:58:15,18.6,57.8,1,1010.6
2018-01-10 21:59:16,18.6,57.8,1,1010.6
2018-01-10 22:00:17,18.6,58,2,1010.6
2018-01-10 22:01:18,18.6,57.8,2,1010.6
2018-01-10 22:02:19,18.6,57.9,6,1010.6
2018-01-10 22:03:20,18.6,57.9,9,1010.6
2018-01-10 22:04:21,18.6,57.8,14,1010.6
2018-01-10 22:05:22,18.6,57.9,16,1010.7
2018-01-10 22:06:23,18.6,57.9,20,1010.6
2018-01-10 22:07:24,18.6,57.9,23,1010.6
2018-01-10 22:08:25,18.6,57.8,23,1010.6
2018-01-10 22:09:26,18.6,57.9,24,1010.6
2018-01-10 22:10:27,18.6,57.9,24,1010.7
2018-01-10 22:11:28,18.5,57.9,27,1010.7
2018-01-10 22:12:29,18.5,57.9,30,1010.7
2018-01-10 22:13:30,18.5,57.9,32,1010.7
2018-01-10 22:14:31,18.5,57.9,35,1010.7
2018-01-10 22:15:32,18.5,58.1,39,1010.7
2018-01-10 22:16:33,18.5,58,40,1010.7
2018-01-10 22:17:34,18.5,58.1,40,1010.7
2018-01-10 22:18:35,18.5,58,40,1010.7
2018-01-10 22:19:36,18.5,58.1,40,1010.7
2018-01-10 22:20:37,18.5,58.1,40,1010.7
2018-01-10 22:21:38,18.5,58.1,38,1010.7
2018-01-10 22:22:40,18.4,58.1,36,1010.7
2018-01-10 22:23:41,18.4,58.1,35,1010.7
2018-01-10 22:24:42,18.4,58,34,1010.7
2018-01-10 22:25:43,18.4,58,34,1010.7
2018-01-10 22:26:44,18.4,58.1,36,1010.7
2018-01-10 22:27:45,18.4,58.2,36,1010.7
2018-01-10 22:28:46,18.4,58.1,38,1010.7
2018-01-10 22:29:47,18.4,58,40,1010.7
2018-01-10 22:30:48,18.3,58,39,1010.7
2018-01-10 22:31:49,18.3,58,39,1010.7
2018-01-10 22:32:50,18.3,58,38,1010.7
2018-01-10 22:33:51,18.3,58,38,1010.7
2018-01-10 22:34:52,18.3,58,38,1010.7
2018-01-10 22:35:53,18.3,57.9,36,1010.7
2018-01-10 22:36:54,18.3,57.9,35,1010.7
2018-01-10 22:37:55,18.3,57.8,34,1010.7
2018-01-10 22:38:56,18.3,57.8,32,1010.7
2018-01-10 22:39:57,18.3,57.7,30,1010.7
2018-01-10 22:40:58,18.3,57.7,29,1010.7
2018-01-10 22:41:59,18.3,57.6,28,1010.7
2018-01-10 22:43:00,18.3,57.6,27,1010.7
2018-01-10 22:44:01,18.3,57.5,26,1010.7
2018-01-10 22:45:02,18.3,57.5,25,1010.7
2018-01-10 22:46:03,18.3,57.5,24,1010.7
2018-01-10 22:47:04,18.3,57.4,23,1010.7
2018-01-10 22:48:05,18.3,57.4,23,1010.7
2018-01-10 22:49:06,18.3,57.3,21,1010.7
2018-01-10 22:59:48,18.3,57,0,1010.7
2018-01-10 23:00:49,18.3,57,8,1010.7
2018-01-10 23:01:50,18.3,57,7,1010.7
2018-01-10 23:02:51,18.3,57,7,1010.7
2018-01-10 23:03:52,18.3,56.9,6,1010.7
2018-01-10 23:04:53,18.3,56.9,6,1010.8
2018-01-10 23:05:54,18.2,57,5,1010.7
2018-01-10 23:06:55,18.2,56.9,4,1010.8
2018-01-10 23:07:56,18.2,56.9,4,1010.8
2018-01-10 23:08:57,18.2,56.9,3,1010.8
2018-01-10 23:09:58,18.2,56.9,3,1010.8
2018-01-10 23:10:59,18.2,56.9,3,1010.8
2018-01-10 23:12:00,18.2,56.9,2,1010.8
2018-01-10 23:13:01,18.2,56.9,2,1010.9
2018-01-10 23:14:02,18.2,56.9,3,1010.8
2018-01-10 23:15:03,18.2,56.9,3,1010.9
2018-01-10 23:16:04,18.2,56.9,3,1010.9
2018-01-10 23:17:05,18.2,56.8,3,1010.9
2018-01-10 23:18:06,18.1,56.9,9,1010.9
2018-01-10 23:19:07,18.1,56.9,9,1010.9
2018-01-10 23:20:09,18.1,56.9,8,1010.9
2018-01-10 23:21:10,18.1,56.8,8,1010.9
2018-01-10 23:22:11,18.1,56.9,7,1011
2018-01-10 23:23:12,18.1,56.8,6,1010.9
2018-01-10 23:24:13,18.1,56.9,6,1011
2018-01-10 23:25:14,18.1,56.8,6,1010.9
2018-01-10 23:26:15,18.1,56.9,5,1011
2018-01-10 23:27:16,18.1,56.9,5,1011
2018-01-10 23:28:17,18,56.9,5,1010.9
2018-01-10 23:29:18,18,56.9,4,1010.9
2018-01-10 23:30:19,18,56.9,3,1011
2018-01-10 23:31:20,18,56.9,3,1011
2018-01-10 23:32:22,18,56.9,3,1011.1
2018-01-10 23:33:22,18,56.9,3,1011.1
2018-01-10 23:34:22,18,56.9,2,1011.1
2018-01-10 23:35:23,18,56.9,2,1011
2018-01-10 23:36:23,18,56.9,1,1011.1
2018-01-10 23:37:23,18,56.9,1,1011.1
2018-01-10 23:38:23,18,57,1,1011.1
2018-01-10 23:39:24,18,56.9,0,1011.2
2018-01-10 23:40:24,17.9,56.9,0,1011.2
2018-01-10 23:41:24,17.9,56.9,0,1011.2
2018-01-10 23:42:24,17.9,56.9,0,1011.2
2018-01-10 23:43:24,17.9,57,2,1011.1
2018-01-10 23:44:24,17.9,57,2,1011.2
2018-01-10 23:45:25,17.9,57,2,1011.1
2018-01-10 23:46:25,17.9,56.9,2,1011.1
2018-01-10 23:47:25,17.9,57,1,1011.2
2018-01-10 23:48:25,17.9,57,1,1011.2
2018-01-10 23:49:25,17.9,57,1,1011.2
2018-01-10 23:50:26,17.9,57,1,1011.2
2018-01-10 23:51:26,17.8,57,0,1011.2
2018-01-10 23:52:26,17.8,57,0,1011.1
2018-01-10 23:53:26,17.8,57,8,1011.1
2018-01-10 23:54:26,17.8,57,8,1011.1
2018-01-10 23:55:27,17.8,57,7,1011.1
2018-01-10 23:56:27,17.8,57,7,1011.1
2018-01-10 23:57:27,17.8,57,7,1011.1
2018-01-10 23:58:27,17.8,57.1,7,1011.1
2018-01-10 23:59:27,17.8,57.1,7,1011.1
2018-01-11 00:00:28,17.8,57.1,6,1011.1
2018-01-11 00:01:28,17.8,57.1,6,1011
2018-01-11 00:02:28,17.7,57.1,5,1011
2018-01-11 00:03:28,17.7,57.1,5,1011
2018-01-11 00:04:28,17.7,57.1,5,1011
2018-01-11 00:05:29,17.7,57.1,5,1011
2018-01-11 00:06:29,17.7,57.1,4,1011
2018-01-11 00:07:29,17.7,57.2,4,1011
2018-01-11 00:08:29,17.7,57.1,4,1011
2018-01-11 00:09:29,17.7,57.2,3,1011
2018-01-11 00:10:30,17.7,57.1,7,1011.1
2018-01-11 00:11:30,17.7,57.2,7,1011
2018-01-11 00:12:30,17.7,57.2,6,1011
2018-01-11 00:13:30,17.7,57.2,6,1011
2018-01-11 00:14:31,17.6,57.2,5,1011
2018-01-11 00:15:31,17.6,57.2,6,1011
2018-01-11 00:16:31,17.6,57.3,5,1011
2018-01-11 00:17:31,17.6,57.2,5,1011
2018-01-11 00:18:31,17.6,57.2,4,1011
2018-01-11 00:19:32,17.6,57.2,4,1011
2018-01-11 00:20:32,17.6,57.2,4,1011
2018-01-11 00:21:32,17.6,57.3,4,1011
2018-01-11 00:22:32,17.6,57.3,6,1011
2018-01-11 00:23:32,17.6,57.3,5,1011
2018-01-11 00:24:33,17.6,57.3,5,1011
2018-01-11 00:25:33,17.6,57.3,5,1011
2018-01-11 00:26:33,17.6,57.3,5,1011.1
2018-01-11 00:27:33,17.5,57.3,5,1011.1
2018-01-11 00:28:33,17.5,57.3,5,1011.1
2018-01-11 00:29:34,17.5,57.3,4,1011.1
2018-01-11 00:30:34,17.5,57.3,3,1011.1
2018-01-11 00:31:34,17.5,57.4,3,1011.1
2018-01-11 00:32:34,17.5,57.3,3,1011.1
2018-01-11 00:33:34,17.5,57.4,3,1011.2
2018-01-11 00:34:35,17.5,57.4,3,1011.2
2018-01-11 00:35:35,17.5,57.4,2,1011.1
2018-01-11 00:36:35,17.5,57.4,2,1011.2
2018-01-11 00:37:35,17.5,57.4,2,1011.2
2018-01-11 00:38:36,17.5,57.4,2,1011.2
2018-01-11 00:39:36,17.5,57.4,1,1011.2
2018-01-11 00:40:37,17.4,57.4,1,1011.2
2018-01-11 00:41:37,17.4,57.4,1,1011.2
2018-01-11 00:42:37,17.4,57.4,0,1011.2
2018-01-11 00:43:37,17.4,57.5,0,1011.2
2018-01-11 00:44:38,17.4,57.4,7,1011.2
2018-01-11 00:45:38,17.4,57.5,7,1011.2
2018-01-11 00:46:39,17.4,57.5,6,1011.2
2018-01-11 00:47:40,17.4,57.5,6,1011.2
2018-01-11 00:48:41,17.4,57.5,6,1011.2
2018-01-11 00:49:42,17.4,57.5,6,1011.2
2018-01-11 00:50:43,17.4,57.4,5,1011.3
2018-01-11 00:51:44,17.4,57.5,5,1011.3
2018-01-11 00:52:45,17.4,57.5,5,1011.3
2018-01-11 00:53:46,17.3,57.5,5,1011.3
2018-01-11 01:04:26,17.3,57.6,0,1011.4
2018-01-11 01:05:27,17.3,57.6,1,1011.4
2018-01-11 01:06:28,17.3,57.6,1,1011.4
2018-01-11 01:07:29,17.3,57.6,0,1011.4
2018-01-11 01:08:30,17.3,57.6,1,1011.4
2018-01-11 01:09:32,17.2,57.6,0,1011.4
2018-01-11 01:10:33,17.2,57.6,1,1011.4
2018-01-11 01:11:34,17.2,57.6,1,1011.4
2018-01-11 01:12:35,17.2,57.6,1,1011.4
2018-01-11 01:13:36,17.2,57.6,0,1011.5
2018-01-11 01:14:37,17.2,57.6,0,1011.4
2018-01-11 01:15:38,17.2,57.6,1,1011.4
2018-01-11 01:16:39,17.2,57.7,1,1011.4
2018-01-11 01:17:40,17.2,57.6,1,1011.5
2018-01-11 01:18:41,17.2,57.7,1,1011.4
2018-01-11 01:19:42,17.2,57.7,1,1011.4
2018-01-11 01:20:43,17.2,57.7,7,1011.4
2018-01-11 01:21:44,17.2,57.7,6,1011.4
2018-01-11 01:22:45,17.2,57.7,6,1011.4
2018-01-11 01:23:46,17.1,57.7,6,1011.4
2018-01-11 01:24:47,17.1,57.7,8,1011.4
2018-01-11 01:25:48,17.1,57.7,7,1011.4
2018-01-11 01:26:49,17.1,57.7,7,1011.4
2018-01-11 01:27:50,17.1,57.8,7,1011.4
2018-01-11 01:28:51,17.1,57.7,7,1011.4
2018-01-11 01:29:52,17.1,57.7,7,1011.4
2018-01-11 01:30:53,17.1,57.7,7,1011.5
2018-01-11 01:31:54,17.1,57.7,6,1011.4
2018-01-11 01:32:55,17.1,57.7,0,1011.4
2018-01-11 01:33:56,17.1,57.8,6,1011.4
2018-01-11 01:34:57,17.1,57.8,6,1011.5
2018-01-11 01:35:58,17.1,57.7,6,1011.4
2018-01-11 01:36:59,17.1,57.7,6,1011.5
2018-01-11 01:38:00,17.1,57.8,6,1011.5
2018-01-11 01:39:02,17.1,57.7,6,1011.5
2018-01-11 01:40:03,17.1,57.7,5,1011.6
2018-01-11 01:41:04,17,57.7,5,1011.6
2018-01-11 01:42:05,17,57.8,4,1011.6
2018-01-11 01:43:06,17,57.8,4,1011.6
2018-01-11 01:44:06,17,57.8,4,1011.6
2018-01-11 01:45:06,17,57.8,4,1011.6
2018-01-11 01:46:07,17,57.8,4,1011.6
2018-01-11 01:47:07,17,57.8,4,1011.6
2018-01-11 01:48:07,17,57.8,3,1011.6
2018-01-11 01:49:07,17,57.8,3,1011.6
2018-01-11 01:50:07,17,57.8,3,1011.6
2018-01-11 01:51:08,17,57.8,3,1011.6
2018-01-11 01:52:08,17,57.8,3,1011.6
2018-01-11 01:53:08,17,57.9,2,1011.6
2018-01-11 01:54:08,17,57.8,6,1011.6
2018-01-11 01:55:09,17,57.8,6,1011.7
2018-01-11 01:56:09,17,57.8,6,1011.7
2018-01-11 01:57:09,17,57.8,6,1011.6
2018-01-11 01:58:09,16.9,57.8,6,1011.6
2018-01-11 01:59:09,16.9,57.8,6,1011.7
2018-01-11 02:00:10,16.9,57.8,5,1011.7
2018-01-11 02:01:10,16.9,57.8,5,1011.7
2018-01-11 02:02:10,16.9,57.9,5,1011.7
2018-01-11 02:03:10,16.9,57.8,5,1011.7
2018-01-11 02:04:10,16.9,57.9,9,1011.7
2018-01-11 02:05:11,16.9,57.9,9,1011.7
2018-01-11 02:06:11,16.9,58,9,1011.7
2018-01-11 02:07:11,16.9,57.9,9,1011.7
2018-01-11 02:08:11,16.9,57.9,8,1011.7
2018-01-11 02:09:11,16.9,57.9,8,1011.8
2018-01-11 02:10:12,16.9,57.9,8,1011.7
2018-01-11 02:11:12,16.9,57.9,8,1011.7
2018-01-11 02:12:12,16.9,57.9,8,1011.8
2018-01-11 02:13:12,16.9,57.9,8,1011.8
2018-01-11 02:14:12,16.9,57.9,8,1011.8
2018-01-11 02:15:13,16.8,57.9,7,1011.8
2018-01-11 02:16:13,16.8,57.9,7,1011.9
2018-01-11 02:17:13,16.8,57.9,7,1011.9
2018-01-11 02:18:13,16.8,57.9,6,1011.9
2018-01-11 02:19:13,16.8,57.9,6,1011.9
2018-01-11 02:20:14,16.8,57.9,6,1011.9
2018-01-11 02:21:14,16.8,58,6,1011.9
2018-01-11 02:22:14,16.8,58,6,1011.9
2018-01-11 02:23:14,16.8,57.9,6,1012
2018-01-11 02:24:15,16.8,58,5,1011.9
2018-01-11 02:25:15,16.8,58,5,1011.9
2018-01-11 02:26:15,16.8,58,8,1012
2018-01-11 02:27:15,16.8,58,8,1012
2018-01-11 02:28:15,16.8,58,7,1012
2018-01-11 02:29:16,16.8,58,7,1012
2018-01-11 02:30:16,16.8,57.9,7,1012
2018-01-11 02:31:16,16.8,58,7,1012
2018-01-11 02:32:16,16.8,58,7,1012
2018-01-11 02:33:16,16.8,58,6,1012.1
2018-01-11 02:34:17,16.7,58,6,1012.1
2018-01-11 02:35:17,16.7,58,3,1012
2018-01-11 02:36:17,16.7,58,6,1012
2018-01-11 02:37:17,16.7,58,6,1012
2018-01-11 02:38:17,16.7,58,5,1012.1
2018-01-11 02:39:18,16.7,58,5,1012
2018-01-11 02:40:18,16.7,58,5,1012.1
2018-01-11 02:41:18,16.7,58,5,1012.1
2018-01-11 02:42:18,16.7,58,5,1012.2
2018-01-11 02:43:18,16.7,58,5,1012.2
2018-01-11 02:44:19,16.7,58,5,1012.2
2018-01-11 02:45:19,16.7,58,5,1012.2
2018-01-11 02:46:19,16.7,58,11,1012.2
2018-01-11 02:47:19,16.7,58,12,1012.2
2018-01-11 02:48:20,16.7,58,11,1012.2
2018-01-11 02:49:20,16.7,58,11,1012.3
2018-01-11 02:50:20,16.7,58,11,1012.3
2018-01-11 02:51:20,16.7,58,11,1012.3
2018-01-11 02:52:21,16.7,58,10,1012.3
2018-01-11 02:53:21,16.7,58.1,10,1012.3
2018-01-11 02:54:21,16.7,58,10,1012.3
2018-01-11 02:55:21,16.7,58.1,11,1012.3
2018-01-11 02:56:21,16.6,58,12,1012.3
2018-01-11 02:57:22,16.6,58,11,1012.3
2018-01-11 02:58:22,16.6,58.1,11,1012.4
2018-01-11 02:59:22,16.6,58.1,11,1012.4
2018-01-11 03:00:22,16.6,58.1,11,1012.4
2018-01-11 03:01:22,16.6,58,11,1012.4
2018-01-11 03:02:23,16.6,58,11,1012.5
2018-01-11 03:03:23,16.6,58,11,1012.4
2018-01-11 03:04:23,16.6,58,10,1012.4
2018-01-11 03:05:23,16.6,58,10,1012.5
2018-01-11 03:06:23,16.6,58,10,1012.4
2018-01-11 03:07:24,16.6,58,10,1012.5
2018-01-11 03:08:24,16.6,58,9,1012.4
2018-01-11 03:09:24,16.6,58,9,1012.4
2018-01-11 03:20:02,16.5,58.1,1,1012.4
2018-01-11 03:21:02,16.5,58.1,1,1012.5
2018-01-11 03:22:02,16.5,58.1,1,1012.4
2018-01-11 03:23:03,16.5,58.1,0,1012.5
2018-01-11 03:24:03,16.5,58.1,0,1012.4
2018-01-11 03:25:03,16.5,58.1,0,1012.4
2018-01-11 03:26:03,16.5,58.1,0,1012.4
2018-01-11 03:27:03,16.5,58.1,0,1012.4
2018-01-11 03:28:03,16.5,58.2,0,1012.4
2018-01-11 03:29:04,16.5,58.1,0,1012.4
2018-01-11 03:30:04,16.5,58.1,0,1012.4
2018-01-11 03:31:04,16.5,58.2,0,1012.4
2018-01-11 03:32:04,16.5,58.2,0,1012.5
2018-01-11 03:33:05,16.5,58.1,0,1012.5
2018-01-11 03:34:05,16.5,58.1,1,1012.5
2018-01-11 03:35:06,16.5,58.1,1,1012.5
2018-01-11 03:36:08,16.5,58.2,1,1012.5
2018-01-11 03:37:10,16.5,58.2,7,1012.5
2018-01-11 03:38:11,16.5,58.1,7,1012.5
2018-01-11 03:39:12,16.5,58.3,7,1012.5
