"South Africa, x; Netherlands, x; Australia, x; Austria, x; Canada, x","South Africa, y","Netherlands, y","Australia, y","Austria, y","Canada, y"
2017-12-25 10:30:03,3.6707452725,3.6336670374,2.8550241009,2.7437893956,3.7078235076
2017-12-25 10:45:03,3.6923076923,3.4615384615,2.8846153846,2.7307692308,3.8461538462
2017-12-25 11:00:03,3.6952380952,3.5428571429,2.9714285714,2.819047619,3.8095238095
2017-12-25 11:15:03,3.8387715931,3.5316698656,3.0326295585,2.9174664107,3.5700575816
2017-12-25 11:30:03,3.8654812524,3.4789331272,3.0537301894,2.8991109393,3.4402783147
2017-12-25 11:45:03,3.7921880925,3.2992036405,2.9958285931,2.9199848312,3.1095942359
2017-12-25 12:00:02,3.7078235076,3.2999629218,3.0774935113,2.8179458658,3.0033370412
2017-12-25 12:15:04,3.599712023,3.275737941,3.0597552196,2.6997840173,2.8437724982
2017-12-25 12:30:03,3.5334184759,3.1077054066,2.8522775649,2.5542784163,2.4691358025
2017-12-25 12:45:03,3.5616438356,3.2485322896,2.8962818004,2.5831702544,2.4657534247
2017-12-25 13:00:03,3.7696768848,3.3554266777,3.024026512,2.6097763049,2.5269262635
2017-12-25 13:15:03,3.7688442211,3.3500837521,3.1407035176,2.7219430486,2.4706867672
2017-12-25 13:30:03,3.8103677448,3.4116083296,3.2343819229,2.7027027027,2.525476296
2017-12-25 13:45:03,3.6363636364,3.2727272727,3.3535353535,2.6262626263,2.4646464646
2017-12-25 14:00:03,3.5824856258,3.1844316674,3.2728881026,2.5210084034,2.3883237506
2017-12-25 14:15:03,3.5390199637,3.1760435572,3.2667876588,2.4954627949,2.4954627949
2017-12-25 14:30:03,3.7965072134,3.4548215642,3.4927866363,2.5816249051,2.6195899772
2017-12-25 14:45:03,3.8990825688,3.5321100917,3.5321100917,2.7064220183,2.5688073394
2017-12-25 15:00:03,4.0933278756,3.7658616455,3.847728203,2.9471960704,2.7015963979
2017-12-25 15:15:03,4.0518638574,3.6871961102,3.8897893031,2.9983792545,2.7147487844
2017-12-25 15:30:03,4.3308791685,3.6812472932,4.2442615851,2.9449978346,2.7284538761
2017-12-25 15:45:03,4.3439716312,3.7234042553,4.4326241135,2.969858156,2.7482269504
2017-12-25 16:00:03,4.2672413793,3.7068965517,4.3103448276,2.8879310345,2.7155172414
2017-12-25 16:15:04,4.3921916593,3.8598047915,4.4365572316,2.9281277728,2.8393966282
2017-12-25 16:30:04,4.3554006969,4.0069686411,4.137630662,2.9616724739,2.8745644599
2017-12-25 16:45:03,4.3516100957,3.9599651871,3.9164490862,2.9155787641,2.9155787641
2017-12-25 17:00:03,4.3308791685,3.984408835,4.0277176267,2.9883066262,2.8583802512
2017-12-25 17:15:03,4.4843049327,4.1704035874,4.3946188341,3.0493273543,2.8251121076
2017-12-25 17:30:04,4.1171088747,3.934126258,4.5745654163,2.9277218664,2.7904849039
2017-12-25 17:45:03,3.9520426288,3.7744227353,4.4404973357,2.8863232682,2.7087033748
2017-12-25 18:00:03,3.8043478261,3.7137681159,4.5289855072,2.8985507246,2.7173913043
2017-12-25 18:15:04,3.6451471234,3.6890645586,4.3917435222,2.8107158542,2.7228809838
2017-12-25 18:30:03,3.737886479,3.599446239,4.6146746654,2.9072450392,2.676511306
2017-12-25 18:45:03,3.6964980545,3.6478599222,4.8638132296,3.0155642023,2.626459144
2017-12-25 19:00:04,3.9867109635,3.5595633602,4.7460844803,2.8001898434,2.6103464642
2017-12-25 19:15:03,3.9838854073,3.5810205909,4.4762757386,2.8648164727,2.5962399284
2017-12-25 19:30:03,3.9042821159,3.6523929471,4.1981528128,2.6028547439,2.5188916877
2017-12-25 19:45:03,4.2034468264,3.5729298024,4.1193778899,2.5220680958,2.5641025641
2017-12-25 20:00:04,4.1858518208,3.7672666388,4.1858518208,2.6789451653,2.6789451653
2017-12-25 20:15:04,4.260758415,3.706859821,4.2181508308,2.7694929697,2.6416702173
2017-12-25 20:30:03,4.2444821732,3.6502546689,4.0322580645,2.7589134126,2.6315789474
2017-12-25 20:45:02,4.4326241135,3.5904255319,3.8563829787,2.6595744681,2.6595744681
2017-12-25 21:00:04,4.2069835928,3.6180058898,3.6180058898,2.6083298275,2.6083298275
2017-12-25 21:15:03,4.066693778,3.5380235868,3.497356649,2.6433509557,2.5213501423
2017-12-25 21:30:03,4.260758415,3.5364294844,3.5790370686,2.7268853856,2.556455049
2017-12-25 21:45:03,4.0180401804,3.6080360804,3.4850348503,2.8290282903,2.6650266503
2017-12-25 22:00:03,4.0048057669,3.7244693632,3.4040849019,2.8834601522,2.5630756908
2017-12-25 22:15:03,3.6341363822,3.5524703961,3.0216414863,2.8991425071,2.4091465904
2017-12-25 22:30:04,3.5357737105,3.8269550749,3.1198003328,3.0366056572,2.5790349418
2017-12-25 22:45:03,3.4674657534,3.8099315068,2.8681506849,2.9537671233,2.4400684932
2017-12-25 23:00:03,3.2608695652,3.7549407115,2.8162055336,3.0632411067,2.5197628458
2017-12-25 23:15:03,3.1667491341,3.5625927759,2.6224641267,3.0183077684,2.3750618506
2017-12-25 23:30:03,3.4466251795,3.9253231211,2.7285782671,3.3508855912,2.6328386788
2017-12-25 23:45:03,3.2910202163,4.0432534086,2.632816173,3.3380347908,2.538787024
2017-12-26 00:00:03,3.4954407295,4.2553191489,2.6849037487,3.3941236069,2.5835866261
2017-12-26 00:15:03,3.5168903286,4.3961129107,2.7302174919,3.3780657103,2.5913928737
2017-12-26 00:30:03,2.9554263566,4.5542635659,2.6162790698,3.3914728682,2.519379845
2017-12-26 00:45:03,3.1506849315,4.5205479452,2.602739726,3.7899543379,2.5570776256
2017-12-26 01:00:03,3.031761309,4.812319538,2.6467757459,4.3310875842,2.6948989413
2017-12-26 01:15:03,3.5508637236,4.7984644914,2.5911708253,4.4145873321,2.6391554702
2017-12-26 01:30:03,3.7144235408,4.8239266763,2.653159672,4.4380125422,2.7013989387
2017-12-26 01:45:03,4.0835707502,4.7483380817,2.5641025641,3.9411206078,2.6590693257
2017-12-26 02:00:03,4.2759961127,4.8590864917,2.7210884354,4.1788143829,2.8668610301
2017-12-26 02:15:03,3.8501560874,5.2029136316,2.7575442248,4.5265348595,2.96566077
2017-12-26 02:30:03,3.8202247191,5.6179775281,2.6966292135,4.7191011236,2.9775280899
2017-12-26 02:45:03,4.2553191489,6.0790273556,2.6747720365,4.9240121581,3.0395136778
2017-12-26 03:00:03,4.6865104497,6.3331222293,2.7232425586,4.2431918936,3.1032298923
2017-12-26 03:15:03,4.5776918117,6.447453256,2.7724049001,4.3197936815,3.223726628
2017-12-26 03:30:03,5.1412429379,5.6497175141,2.7118644068,4.7457627119,3.2203389831
2017-12-26 03:45:03,5.385896724,5.5524708495,2.6651860078,4.7751249306,3.1649083842
2017-12-26 04:00:03,6.1312078479,5.2115266708,2.5751072961,5.4567749847,3.1269160025
2017-12-26 04:15:03,6.6489361702,5.1861702128,2.5265957447,4.9867021277,3.125
2017-12-26 04:30:03,7.1225071225,5.2706552707,2.7777777778,4.9857549858,3.4188034188
2017-12-26 04:45:03,7.8616352201,5.8962264151,2.9874213836,5.4245283019,3.6949685535
2017-12-26 05:00:03,7.8554595444,5.7344854674,3.2207384132,4.5561665357,4.0848389631
2017-12-26 05:15:03,7.4571215511,5.4436987323,3.1319910515,4.2505592841,4.1014168531
2017-12-26 05:30:03,7.2780203785,5.5312954876,3.1295487627,4.4395924309,4.0756914119
2017-12-26 05:45:03,7.1684587814,5.2329749104,3.082437276,4.1577060932,3.9426523297
2017-12-26 06:00:03,7.1942446043,5.1798561151,2.9496402878,3.5251798561,3.8129496403
2017-12-26 06:15:03,6.045949214,4.4135429262,2.6602176542,3.3252720677,3.5066505441
2017-12-26 06:30:03,5.7273768614,4.295532646,2.6345933562,3.2073310424,3.4936998855
2017-12-26 06:45:03,5.4171180932,4.0628385699,2.5460455038,3.3044420368,3.5752979415
2017-12-26 07:00:03,4.8685491723,3.700097371,2.3369036027,3.2132424537,3.3592989289
2017-12-26 07:15:03,4.9825610364,3.9860488291,2.4414549078,3.288490284,3.5874439462
2017-12-26 07:30:03,4.873294347,4.0935672515,2.485380117,3.216374269,3.6062378168
2017-12-26 07:45:03,4.6317739694,3.937007874,2.5474756832,2.9180176007,3.334877258
2017-12-26 08:00:03,4.5167118338,3.9747064137,2.7551942186,2.9810298103,3.4327009937
2017-12-26 08:15:04,4.0261153428,3.7540805223,2.6115342764,2.7203482046,3.2644178455
2017-12-26 08:30:03,3.9351851852,3.7615740741,2.7777777778,2.7777777778,3.2986111111
2017-12-26 08:45:03,3.7347070187,3.605924018,2.7688345138,2.7044430135,3.2839665164
2017-12-26 09:00:03,3.5984848485,3.5984848485,2.6515151515,2.7777777778,3.4090909091
2017-12-26 09:15:03,3.3934252386,3.446447508,2.5980911983,2.6511134677,3.3404029692
2017-12-26 09:30:03,3.3159639981,3.4107058266,2.5106584557,2.6054002842,3.5528185694
2017-12-26 09:45:03,3.505317054,3.5840882237,2.5206774321,2.8357621111,3.9385584876
2017-12-26 10:00:03,3.2774945375,3.4231609614,2.3670793882,2.658412236,3.6416605972
2017-12-26 10:15:03,3.0892932713,3.1316123572,2.285230639,2.5814642404,3.3855268726
2017-12-26 10:30:03,3.1592249368,3.201347936,2.3588879528,2.6116259478,3.3698399326
2017-12-26 10:45:03,3.1862745098,3.1862745098,2.5,2.6470588235,3.2352941176
2017-12-26 11:00:03,3.355704698,3.0872483221,2.5950782998,2.6845637584,3.1767337808
2017-12-26 11:15:03,3.6913990402,3.3222591362,2.842377261,2.9531192322,3.396087117
2017-12-26 11:30:03,3.4467120181,3.0839002268,2.7664399093,2.7210884354,3.0385487528
2017-12-26 11:45:03,3.6010082823,3.1688872884,2.9168167087,2.7727763774,3.1328772056
2017-12-26 12:00:03,3.4423407917,3.0981067126,2.8571428571,2.6161790017,2.8227194492
2017-12-26 12:15:04,3.5979228487,3.0415430267,3.0044510386,2.6335311573,2.7448071217
2017-12-26 12:30:03,3.4482758621,3.10723759,3.10723759,2.6146267526,2.6525198939
2017-12-26 12:45:03,3.4836817015,3.0069673634,3.1536486982,2.566923359,2.5302530253
2017-12-26 13:00:03,3.6995930448,3.0336662967,3.3296337403,2.6267110618,2.5897151313
2017-12-26 13:15:03,3.7243947858,3.0540037244,3.687150838,2.6815642458,2.5698324022
2017-12-26 13:30:03,3.8153376574,3.0904235025,3.7771842808,2.6707363602,2.7470431133
2017-12-26 13:45:03,3.974307507,3.1714171016,4.0144520273,2.8502609394,2.9305499799
2017-12-26 14:00:03,3.7277147488,3.0253916802,3.7817396002,2.7012425716,2.7012425716
2017-12-26 14:15:03,4.1152263374,3.29218107,3.9917695473,3.0041152263,2.8806584362
2017-12-26 14:30:03,4.0983606557,3.3606557377,4.0573770492,3.0327868852,2.8278688525
2017-12-26 14:45:03,4.1701417848,3.5446205171,4.1701417848,3.1276063386,2.8773978315
2017-12-26 15:00:03,4.1931385006,3.6001694197,4.235493435,3.1342651419,2.8801355358
2017-12-26 15:15:03,4.3839409322,3.7840332257,4.6146746654,2.9533917859,2.9072450392
2017-12-26 15:30:03,4.304029304,3.663003663,4.5787545788,2.9761904762,2.8388278388
2017-12-26 15:45:03,4.2253521127,3.7089201878,4.6948356808,3.0046948357,2.8638497653
2017-12-26 16:00:03,4.2870456664,3.6812674744,4.659832246,3.0754892824,2.8424976701
2017-12-26 16:15:04,4.117922321,3.6031820309,4.679457183,3.0884417408,2.9480580253
2017-12-26 16:30:03,4.0424456796,3.7392622537,5.0530570995,3.3350176857,2.9813036887
2017-12-26 16:45:03,4.0419161677,3.6926147705,4.9900199601,3.3433133733,2.8443113772
2017-12-26 17:00:03,4.0547389762,3.6492650786,5.0684237202,3.0917384693,2.8383172833
2017-12-26 17:15:03,4.0334481062,3.6891293655,4.918839154,3.1972454501,2.8529267093
2017-12-26 17:30:04,3.9791567977,3.7896731407,4.7370914259,2.9843675983,2.747513027
2017-12-26 17:45:03,3.7087290819,3.4825870647,4.5228403437,2.6684758028,2.4875621891
2017-12-26 18:00:03,4.0847983454,3.67114788,5.170630817,2.8955532575,2.740434333
2017-12-26 18:15:03,3.9629439012,3.4482758621,5.1466803911,2.6248069995,2.5733401956
2017-12-26 18:30:03,4.1715628672,3.4077555817,5.875440658,2.7027027027,2.7027027027
2017-12-26 18:45:03,4.0838852097,3.3664459161,5.408388521,2.8145695364,2.5938189845
2017-12-26 19:00:03,3.956043956,3.2417582418,5.0,2.8571428571,2.5274725275
2017-12-26 19:15:03,4.0827147402,3.3934252386,5.249204666,3.0222693531,2.5980911983
2017-12-26 19:30:03,3.8062283737,3.2130499259,4.9431537321,2.76816609,2.4221453287
2017-12-26 19:45:03,3.9960532807,3.305377405,4.933399112,2.9600394672,2.466699556
2017-12-26 20:00:03,4.0278468424,3.3814022874,4.9726504227,2.9835902536,2.5857782198
2017-12-26 20:15:03,4.1310541311,3.371320038,4.7483380817,3.0389363723,2.5641025641
2017-12-26 20:30:03,4.4145873321,3.4069097889,4.6065259117,3.2149712092,2.5911708253
2017-12-26 20:45:03,4.5432807269,3.4433285509,4.6389287422,3.299856528,2.5824964132
2017-12-26 21:00:03,4.712535344,3.4872761546,4.6182846371,3.1573986805,2.4976437323
2017-12-26 21:15:03,4.7824007652,3.3955045433,4.3519846963,3.0607364897,2.3912003826
2017-12-26 21:30:03,4.7169811321,3.4905660377,4.2452830189,3.0188679245,2.358490566
2017-12-26 21:45:04,4.3417366947,3.3613445378,3.781512605,2.847805789,2.1942110177
2017-12-26 22:00:03,4.1823308271,3.2894736842,3.5244360902,2.8665413534,2.1146616541
2017-12-26 22:15:04,3.8532110092,3.2568807339,3.2568807339,2.9357798165,2.0642201835
2017-12-26 22:30:03,3.8624587847,3.5327366934,3.2972209138,3.1559114461,2.1667451719
2017-12-26 22:45:03,3.4309240622,3.3394327539,2.8819762123,3.0649588289,2.1043000915
2017-12-26 23:00:03,3.3126293996,3.364389234,2.7432712215,3.0020703934,2.0703933747
2017-12-26 23:15:03,3.400309119,3.5548686244,2.7305512622,3.0911901082,2.0607934055
2017-12-26 23:30:03,3.205918619,3.5758323058,2.6510480888,3.1442663379,2.0345252774
2017-12-26 23:45:03,3.3512866547,3.8300418911,2.6929982047,3.3512866547,2.0347097546
2017-12-27 00:00:03,3.0760928225,3.7776578521,2.6443604965,3.1300593632,1.9427954668
2017-12-27 00:15:03,3.0933967876,3.8667459845,2.5580011898,3.1528851874,2.0226055919
2017-12-27 00:30:03,2.9446407538,4.0047114252,2.4734982332,3.1213191991,1.9434628975
2017-12-27 00:45:03,2.9338327091,3.9325842697,2.3720349563,3.1835205993,1.9350811486
2017-12-27 01:00:03,3.2475490196,3.8602941176,2.3284313725,3.4926470588,2.0220588235
2017-12-27 01:15:03,3.3593281344,4.199160168,2.4595080984,3.8392321536,2.1595680864
2017-12-27 01:30:03,3.6556036556,4.3771043771,2.6455026455,4.81000481,2.405002405
2017-12-27 01:45:03,3.85818561,4.6923879041,2.7632950991,5.2137643379,2.5026068822
2017-12-27 02:00:03,3.8619979403,4.9433573635,2.8321318229,5.149330587,2.5746652935
2017-12-27 02:15:03,4.4145873321,4.5425463852,2.8790786948,6.3979526552,2.6871401152
2017-12-27 02:30:03,4.7948854555,4.8481619606,2.8769312733,5.3276505061,2.7171017581
2017-12-27 02:45:03,4.9718093285,5.1255766274,2.8190671451,5.0230650948,2.6652998462
2017-12-27 03:00:03,4.907651715,5.2770448549,2.8496042216,4.8021108179,2.691292876
2017-12-27 03:15:03,4.553314121,5.7636887608,2.939481268,4.0345821326,2.7665706052
2017-12-27 03:30:03,5.1112447384,6.013229104,2.946482261,4.0889957907,2.946482261
2017-12-27 03:45:03,5.2158273381,5.9952038369,3.1175059952,4.2565947242,3.0575539568
2017-12-27 04:00:03,5.8892815077,5.418138987,2.9446407538,4.2402826855,3.0035335689
2017-12-27 04:15:03,5.8275058275,4.9533799534,2.972027972,4.3123543124,3.0303030303
2017-12-27 04:30:04,6.2111801242,5.1552795031,3.0434782609,4.347826087,3.1055900621
2017-12-27 04:45:03,6.4143681847,5.2597819115,3.1430404105,4.1693393201,3.2713277742
2017-12-27 05:00:03,6.7159167226,5.5742108798,3.3579583613,3.8280725319,3.4922766958
2017-12-27 05:15:03,6.6181336863,5.0959629385,3.1767041694,3.9046988749,3.5076108537
2017-12-27 05:30:03,6.2578222778,4.5682102628,3.0663329161,3.942428035,3.4418022528
2017-12-27 05:45:03,6.1690314621,4.3800123381,2.8994447872,3.7014188772,3.2695866749
2017-12-27 06:00:03,6.0277275467,4.2194092827,2.9535864979,3.5563592526,3.4358047016
2017-12-27 06:15:03,5.5928411633,3.6912751678,2.74049217,3.4116331096,3.1879194631
2017-12-27 06:30:03,5.2687038988,3.7934668072,2.7397260274,3.4246575342,3.3192834563
2017-12-27 06:45:03,4.7984644914,3.6948176583,2.7351247601,3.2629558541,3.2629558541
2017-12-27 07:00:03,4.6533271289,3.6761284318,2.745463006,3.2573289902,3.3038622615
2017-12-27 07:15:03,4.1806020067,3.4280936455,2.5919732441,3.0100334448,3.3026755853
2017-12-27 07:30:03,4.0633888663,3.2913449817,2.5599349858,3.0069077611,3.372612759
2017-12-27 07:45:03,3.8624951719,3.2444959444,2.8196214755,2.9354963306,3.5921205098
2017-12-27 08:00:04,4.0899795501,3.2310838446,2.8629856851,3.1083844581,3.8036809816
2017-12-27 08:15:03,4.1666666667,3.2083333333,2.875,3.1666666667,3.7916666667
2017-12-27 08:30:03,3.8328861633,3.2196243772,2.7596780376,2.9896512074,3.6412418551
2017-12-27 08:45:03,3.9984006397,3.1987205118,2.5989604158,2.9988004798,3.6785285886
2017-12-27 09:00:03,3.6656891496,3.0791788856,2.4926686217,2.9325513196,3.4824046921
2017-12-27 09:15:03,3.5944003027,2.9890276201,2.5728339009,2.8755202421,3.4808929247
2017-12-27 09:30:03,3.5303451012,2.8956763189,2.5386751289,2.6576755256,3.5303451012
2017-12-27 09:45:03,3.5175879397,2.9237094564,2.6039287346,2.6952946551,3.4719049794
2017-12-27 10:00:03,3.5197685632,2.8929604629,2.6518804243,2.5554484089,3.4715525554
2017-12-27 10:15:04,3.3956692913,2.8051181102,2.657480315,2.657480315,3.4448818898
2017-12-27 10:30:04,3.2038834951,2.7669902913,2.6699029126,2.5242718447,3.2524271845
2017-12-27 10:45:03,3.2756200281,2.8076743098,2.6672905943,2.6672905943,3.2756200281
2017-12-27 11:00:04,3.3022861981,2.8365791702,2.7095681626,2.66723116,3.2599491956
2017-12-27 11:15:03,3.4855769231,3.0048076923,2.7243589744,2.6842948718,3.2852564103
2017-12-27 11:30:03,3.5455861071,3.0390738061,2.7496382055,2.7496382055,3.1114327062
2017-12-27 11:45:03,3.7037037037,3.0,2.8518518519,2.6666666667,3.1481481481
2017-12-27 12:00:03,3.7008775277,3.1667302556,3.0141167493,2.6707363602,3.0522701259
2017-12-27 12:15:03,3.6805011746,3.0931871574,3.0540328896,2.6624902114,2.8974158183
2017-12-27 12:30:03,3.8037276531,3.1190566755,3.1951312286,2.6626093572,2.9669075694
2017-12-27 12:45:02,3.785011355,3.1037093111,3.2929598789,2.7252081756,2.9901589705
2017-12-27 13:00:03,3.6913990402,2.9162052418,3.3222591362,2.6208933186,2.9531192322
2017-12-27 13:15:03,3.5174111854,2.8139289483,3.4118888498,2.638058389,2.8491030601
2017-12-27 13:30:03,3.717472119,2.8624535316,3.6802973978,2.8252788104,2.936802974
2017-12-27 13:45:03,3.8367346939,2.8571428571,3.9183673469,2.8163265306,3.1020408163
2017-12-27 14:00:03,3.8929440389,2.9602595296,4.0551500406,2.798053528,3.1224655312
2017-12-27 14:15:03,3.8461538462,2.94599018,4.0916530278,2.6595744681,3.1096563011
2017-12-27 14:30:03,3.7188393952,2.9423784226,4.086636698,2.5745811197,3.1058438905
2017-12-27 14:45:03,3.518592563,2.8788484606,3.9984006397,2.7588964414,3.0787684926
2017-12-27 15:00:03,3.8287361054,3.0876904076,4.1169205434,2.840675175,3.2935364347
2017-12-27 15:15:03,4.0636042403,3.1360424028,4.4169611307,3.1360424028,3.3568904594
2017-12-27 15:30:03,3.9388322521,3.1510658017,4.6339202966,3.1047265987,3.4291010195
2017-12-27 15:45:03,4.0473840079,3.0602171767,4.935834156,3.1095755183,3.2576505429
2017-12-27 16:00:03,4.0358744395,3.1390134529,4.9825610364,2.9397110115,3.3383158944
2017-12-27 16:15:04,4.0080160321,3.1062124248,5.0100200401,2.8557114228,3.3066132265
2017-12-27 16:30:03,4.1937094358,3.1452820769,4.9925112332,2.8457314029,3.2451323015
2017-12-27 16:45:03,4.5454545455,3.3596837945,4.9407114625,3.1126482213,3.4090909091
2017-12-27 17:00:04,4.4609665428,3.3457249071,5.3106744557,3.0270844397,3.3457249071
2017-12-27 17:15:04,4.5164718385,3.3475026567,5.3134962806,3.0818278427,3.2943676939
2017-12-27 17:30:04,4.4117647059,3.2805429864,5.6561085973,2.9977375566,3.2239819005
2017-12-27 17:45:04,4.271070615,3.132118451,5.69476082,2.7904328018,3.132118451
2017-12-27 18:00:03,4.2832667047,3.1981724729,5.711022273,2.8555111365,3.1981724729
2017-12-27 18:15:03,4.1367898511,3.1439602868,5.5157198014,2.7027027027,3.0336458908
2017-12-27 18:30:04,4.0901007706,3.1416716064,5.9276822762,2.6674570243,3.0823947836
2017-12-27 18:45:03,4.2589437819,3.066439523,5.6785917093,2.7257240204,3.066439523
2017-12-27 19:00:04,4.0970350404,3.0727762803,5.3908355795,2.8032345013,3.0188679245
2017-12-27 19:15:03,4.2400881057,3.1387665198,5.5066079295,2.8083700441,3.0286343612
2017-12-27 19:30:03,4.1623309053,3.121748179,5.2029136316,2.8095733611,2.96566077
2017-12-27 19:45:03,4.1491596639,3.256302521,5.2521008403,2.7836134454,3.0462184874
2017-12-27 20:00:03,4.247311828,3.2258064516,5.376344086,2.7419354839,3.0107526882
2017-12-27 20:15:03,4.2476970317,3.3776867963,5.1177072671,2.7123848516,3.0706243603
2017-12-27 20:30:03,4.3349753695,3.4482758621,4.9261083744,2.7586206897,3.0541871921
2017-12-27 20:45:03,4.1470311027,3.3930254477,4.712535344,2.7332704995,3.0160226202
2017-12-27 21:00:03,4.1592128801,3.2647584973,4.4722719141,2.7728085868,2.9516994633
2017-12-27 21:15:03,4.1721563461,3.2938076416,4.3917435222,2.766798419,2.8985507246
2017-12-27 21:30:03,3.9668700959,3.1822144725,4.1848299913,2.7462946818,2.7898866609
2017-12-27 21:45:03,4.1803663692,3.3348990136,3.9924847346,2.7242837013,2.7242837013
2017-12-27 22:00:03,3.8955087076,3.3455545371,3.758020165,2.8872593951,2.7039413382
2017-12-27 22:15:03,3.8954869359,3.4204275534,3.6104513064,2.8978622328,2.6603325416
2017-12-27 22:30:04,3.7494284408,3.5665294925,3.3836305441,3.1092821216,2.6063100137
2017-12-27 22:45:03,3.5240040858,3.5240040858,3.1664964249,3.2686414709,2.5025536261
2017-12-27 23:00:03,3.7418655098,3.7960954447,3.1453362256,3.3622559653,2.5488069414
2017-12-27 23:15:03,3.6956521739,3.9130434783,2.9891304348,3.4239130435,2.5
2017-12-27 23:30:03,3.7017451084,3.9661554733,2.8556319408,3.8075092544,2.379693284
2017-12-27 23:45:03,3.3604336043,3.9024390244,2.7642276423,3.9566395664,2.2764227642
2017-12-28 00:00:04,3.2742887815,3.9184111648,2.6838432636,3.8647342995,2.1470746108
2017-12-28 00:15:03,3.1182795699,4.0860215054,2.5806451613,4.1935483871,2.0967741935
2017-12-28 00:30:03,2.9971181556,3.976945245,2.3054755043,3.2853025937,1.9596541787
2017-12-28 00:45:03,3.3519553073,4.1899441341,2.4022346369,3.3519553073,2.0111731844
2017-12-28 01:00:03,3.1690140845,4.4265593561,2.4647887324,3.7726358149,2.1126760563
2017-12-28 01:15:03,2.987197724,4.741583689,2.6078710289,3.9829302987,2.13371266
2017-12-28 01:30:03,3.2437911809,5.0684237202,2.6355803345,4.4095286366,2.2301064369
2017-12-28 01:45:03,3.36,5.3333333333,2.72,4.3733333333,2.3466666667
2017-12-28 02:00:03,3.3753148615,5.0377833753,2.6196473552,4.3828715365,2.4181360202
2017-12-28 02:15:03,3.9686684073,5.2219321149,2.6631853786,4.6997389034,2.5065274151
2017-12-28 02:30:03,3.9670273055,5.1519835137,2.7820710974,4.0700669758,2.5759917568
2017-12-28 02:45:03,4.3707214323,5.2659294365,2.9489204845,4.3707214323,2.738283307
2017-12-28 03:00:03,4.6211714132,5.3734551316,3.0091348737,4.406233208,2.6867275658
2017-12-28 03:15:03,4.5481393975,5.8476077968,3.0124040165,3.8984051979,2.7170702894
2017-12-28 03:30:03,4.8098434004,5.5928411633,2.9082774049,3.4116331096,2.6845637584
2017-12-28 03:45:03,5.3593947037,6.3051702396,2.9003783102,4.2875157629,2.8373266078
2017-12-28 04:00:03,5.8616647128,5.6271981243,2.8135990621,4.3962485346,2.9308323564
2017-12-28 04:15:03,6.1425061425,5.8968058968,2.7027027027,4.1154791155,3.1326781327
2017-12-28 04:30:03,6.067961165,5.7038834951,2.7305825243,4.7936893204,3.2766990291
2017-12-28 04:45:03,6.2150403978,5.593536358,2.734617775,3.7911746426,3.3561218148
2017-12-28 05:00:03,6.2344139651,5.6109725686,2.8054862843,4.3640897756,3.4912718204
2017-12-28 05:15:03,6.7204301075,5.5107526882,2.8897849462,4.6370967742,3.561827957
2017-12-28 05:30:03,6.5963060686,5.2110817942,2.8364116095,3.9577836412,3.6279683377
2017-12-28 05:45:03,6.230529595,4.7352024922,2.7414330218,4.1744548287,3.6137071651
2017-12-28 06:00:03,5.7670126874,4.7289504037,2.76816609,4.0945790081,3.5178777393
2017-12-28 06:15:03,5.1867219917,4.3049792531,2.6452282158,3.8900414938,3.3713692946
2017-12-28 06:30:03,4.9236829148,4.2343673067,2.6095519449,4.1358936484,3.3973412112
2017-12-28 06:45:03,4.7258979206,4.4423440454,2.5519848771,3.9224952741,3.4026465028
2017-12-28 07:00:03,4.8402710552,4.3078412391,2.6137463698,3.8238141336,3.4849951597
2017-12-28 07:15:03,4.6663555763,4.1063929071,2.566495567,3.4531031265,3.4997666822
2017-12-28 07:30:03,4.2844901457,3.8131962296,2.3564695801,3.0419880034,3.4275921165
2017-12-28 07:45:04,4.1390728477,3.5182119205,2.4006622517,2.8145695364,3.4768211921
2017-12-28 08:00:03,3.9682539683,3.373015873,2.3412698413,2.7777777778,3.4523809524
2017-12-28 08:15:04,3.7439161363,3.2572070386,2.3961063272,2.8079371022,3.4818420067
2017-12-28 08:30:03,3.765060241,3.2379518072,2.5602409639,2.8614457831,3.6144578313
2017-12-28 08:45:03,3.6416605972,3.2774945375,2.5491624181,2.9497450838,3.6416605972
2017-12-28 09:00:03,3.7009063444,3.247734139,2.6435045317,3.0589123867,3.7764350453
2017-12-28 09:15:03,3.7786259542,3.2442748092,2.6335877863,2.9389312977,3.8167938931
2017-12-28 09:30:03,3.5985605758,3.118752499,2.5989604158,2.9588164734,3.9984006397
2017-12-28 09:45:03,3.4525790349,2.7870216306,2.4958402662,2.6622296173,3.7853577371
2017-12-28 10:00:03,3.526645768,2.8213166144,2.5862068966,2.6253918495,3.9184952978
2017-12-28 10:15:03,3.3546928006,2.75160196,2.676215605,2.5631360724,3.7693177535
2017-12-28 10:30:03,3.5625222658,2.600641254,2.600641254,2.4225151407,3.3843961525
2017-12-28 10:45:04,3.671071953,2.6431718062,2.6064610866,2.4596182085,3.2672540382
2017-12-28 11:00:03,3.7778617303,2.6067245939,2.7200604458,2.493388742,3.3245183226
2017-12-28 11:15:03,4.1753653445,2.7974947808,2.8810020877,2.7139874739,3.382045929
2017-12-28 11:30:03,3.9984006397,2.8388644542,2.918832467,2.6789284286,3.4386245502
2017-12-28 11:45:03,4.0436716539,2.9923170239,3.15406389,2.7901334412,3.4775576223
