"Br0701, x","Br0701, y","Br9101Ka, x","Br9101Ka, y","R94, x","R94, y","pumpens ung nivå, x","pumpens ung nivå, y","17095, x","17095, y"
2017-12-05 15:30:21,17.6080363988,2017-12-05 15:30:21,21.7251149902,,,,,2017-08-07 18:00:00,15.73951
2017-12-05 15:40:24,17.5959709691,2017-12-05 15:40:24,21.7271258952,,,,,2017-08-07 18:30:00,15.7398
2017-12-05 15:50:26,17.5640981256,2017-12-05 15:50:26,21.7348678792,,,,,2017-08-07 19:00:00,15.73893
2017-12-05 16:00:28,17.5954682428,2017-12-05 16:00:28,21.7492458496,,,,,2017-08-07 19:30:00,15.73768
2017-12-05 16:10:29,17.5957698786,2017-12-05 16:10:29,21.7322537028,,,,,2017-08-07 20:00:00,15.73643
2017-12-05 16:20:31,17.5892344375,2017-12-05 16:20:31,21.7390907796,,,,,2017-08-07 20:30:00,15.73697
2017-12-05 16:30:32,17.5994900527,2017-12-05 16:30:32,21.751860026,,,,,2017-08-07 21:00:00,15.73751
2017-12-05 16:40:34,17.5827995417,2017-12-05 16:40:34,21.7422076823,,,,,2017-08-07 21:30:00,15.73668
2017-12-05 16:50:35,17.5897371637,2017-12-05 16:50:35,21.7301422526,,,,,2017-08-07 22:00:00,15.73585
2017-12-05 17:00:37,17.5823973607,2017-12-05 17:00:37,21.762819458,,,,,2017-08-07 22:30:00,15.73672
2017-12-05 17:10:39,17.6039140436,2017-12-05 17:10:39,21.7376831462,,,,,2017-08-07 23:00:00,15.73585
2017-12-05 17:20:40,17.5943622451,2017-12-05 17:20:40,21.7500502116,,,,,2017-08-07 23:30:00,15.7361
2017-12-05 17:30:42,17.6112538467,2017-12-05 17:30:42,21.7532676595,,,,,2017-08-08 00:00:00,15.73576
2017-12-05 17:40:44,17.5950660618,2017-12-05 17:40:44,21.7506534831,,,,,2017-08-08 00:30:00,15.73601
2017-12-05 17:50:46,17.5791799128,2017-12-05 17:50:46,21.7564851074,,,,,2017-08-08 01:00:00,15.73743
2017-12-05 18:00:48,17.5821962702,2017-12-05 18:00:48,21.7426098633,,,,,2017-08-08 01:30:00,15.73626
2017-12-05 18:10:49,17.6082374893,2017-12-05 18:10:49,21.7374820557,,,,,2017-08-08 02:00:00,15.73626
2017-12-05 18:20:51,17.5738510146,2017-12-05 18:20:51,21.7204899088,,,,,2017-08-08 02:30:00,15.73714
2017-12-05 18:30:52,17.6234198216,2017-12-05 18:30:52,21.732756429,,,,,2017-08-08 03:00:00,15.73801
2017-12-05 18:40:54,17.5962726048,2017-12-05 18:40:54,21.7155631917,,,,,2017-08-08 03:30:00,15.73601
2017-12-05 18:50:55,17.6029085911,2017-12-05 18:50:55,21.7368787842,,,,,2017-08-08 04:00:00,15.73576
2017-12-05 19:00:57,17.608136944,2017-12-05 19:00:57,21.7166691894,,,,,2017-08-08 04:30:00,15.73489
2017-12-05 19:10:58,17.580487001,2017-12-05 19:10:58,21.7222997233,,,,,2017-08-08 05:00:00,15.73693
2017-12-05 19:20:59,17.5663101211,2017-12-05 19:20:59,21.7350689697,,,,,2017-08-08 05:30:00,15.73426
2017-12-05 19:31:01,17.5970769668,2017-12-05 19:31:01,21.7208920898,,,,,2017-08-08 06:00:00,15.73276
2017-12-05 19:41:03,17.5866202611,2017-12-05 19:41:03,21.7197860921,,,,,2017-08-08 06:30:00,15.73305
2017-12-05 19:51:05,17.6078353083,2017-12-05 19:51:05,21.7220986328,,,,,2017-08-08 07:00:00,15.73393
2017-12-05 20:01:07,17.5684215713,2017-12-05 20:01:07,21.7018890381,,,,,2017-08-08 07:30:00,15.73422
2017-12-05 20:11:08,17.5766662816,2017-12-05 20:11:08,21.7289357096,,,,,2017-08-08 08:00:00,15.7351
2017-12-05 20:21:10,17.5915469782,2017-12-05 20:21:10,21.716065918,,,,,2017-08-08 08:30:00,15.73118
2017-12-05 20:31:12,17.5794815485,2017-12-05 20:31:12,21.7325553385,,,,,2017-08-08 09:00:00,15.7331
2017-12-05 20:41:13,17.5675166641,2017-12-05 20:41:13,21.7203893636,,,,,2017-08-08 09:30:00,15.73372
2017-12-05 20:51:15,17.5791799128,2017-12-05 20:51:15,21.7135522868,,,,,2017-08-08 10:00:00,15.7326
2017-12-05 21:01:16,17.6009982314,2017-12-05 21:01:16,21.732756429,,,,,2017-08-08 10:30:00,15.73226
2017-12-05 21:11:18,17.5893349827,2017-12-05 21:11:18,21.733962972,,,,,2017-08-08 11:00:00,15.7296
2017-12-05 21:21:20,17.5815929987,2017-12-05 21:21:20,21.7219980876,,,,,2017-08-08 11:30:00,15.72935
2017-12-05 21:31:22,17.5795820937,2017-12-05 21:31:22,21.7364766032,,,,,2017-08-08 12:00:00,15.73201
2017-12-05 21:41:24,17.5989873265,2017-12-05 21:41:24,21.71687028,,,,,2017-08-08 12:30:00,15.73051
2017-12-05 21:51:26,17.5721417454,2017-12-05 21:51:26,21.7297400716,,,,,2017-08-08 13:00:00,15.73018
2017-12-05 22:01:28,17.5752586481,2017-12-05 22:01:28,21.7408000488,,,,,2017-08-08 13:30:00,15.73143
2017-12-05 22:11:30,17.5805875462,2017-12-05 22:11:30,21.7125468343,,,,,2017-08-08 14:00:00,15.73268
2017-12-05 22:21:31,17.5817940892,2017-12-05 22:21:31,21.7092288412,,,,,2017-08-08 14:30:00,15.72876
2017-12-05 22:31:32,17.5564566868,2017-12-05 22:31:32,21.7170713704,,,,,2017-08-08 15:00:00,15.72951
2017-12-05 22:41:34,17.5667123021,2017-12-05 22:41:34,21.7281313477,,,,,2017-08-08 15:30:00,15.73014
2017-12-05 22:51:35,17.5690248428,2017-12-05 22:51:35,21.71687028,,,,,2017-08-08 16:00:00,15.72901
2017-12-05 23:01:37,17.5403694473,2017-12-05 23:01:37,21.7072179362,,,,,2017-08-08 16:30:00,15.7313
2017-12-05 23:11:38,17.5558534154,2017-12-05 23:11:39,21.7155631917,,,,,2017-08-08 17:00:00,15.73068
2017-12-05 23:21:41,17.5779733698,2017-12-05 23:21:41,21.6996770426,,,,,2017-08-08 17:30:00,15.73101
2017-12-05 23:31:43,17.5600763158,2017-12-05 23:31:43,21.6710216471,,,,,2017-08-08 18:00:00,15.73076
2017-12-05 23:41:44,17.5666117568,2017-12-05 23:41:44,21.6972639567,,,,,2017-08-08 18:30:00,15.72926
2017-12-05 23:51:46,17.5533397842,2017-12-05 23:51:46,21.69656014,,,,,2017-08-08 19:00:00,15.72893
2017-12-06 00:01:47,17.5724433812,2017-12-06 00:01:47,21.6896225179,,,,,2017-08-08 19:30:00,15.72743
2017-12-06 00:11:49,17.5684215713,2017-12-06 00:11:49,21.6903263346,,,,,2017-08-08 20:00:00,15.7271
2017-12-06 00:21:52,17.569527569,2017-12-06 00:21:52,21.696157959,,,,,2017-08-08 20:30:00,15.72826
2017-12-06 00:31:54,17.5541441462,2017-12-06 00:31:54,21.6811767171,,,,,2017-08-08 21:00:00,15.72943
2017-12-06 00:41:56,17.5481114313,2017-12-06 00:41:56,21.6986715902,,,,,2017-08-08 21:30:00,15.72851
2017-12-06 00:51:57,17.5459999811,2017-12-06 00:51:57,21.7027939453,,,,,2017-08-08 22:00:00,15.72876
2017-12-06 01:01:58,17.5469048883,2017-12-06 01:01:58,21.7071173909,,,,,2017-08-08 22:30:00,15.72843
2017-12-06 01:12:00,17.558970318,2017-12-06 01:12:00,21.696962321,,,,,2017-08-08 23:00:00,15.7281
2017-12-06 01:22:02,17.5436874404,2017-12-06 01:22:02,21.6906279704,,,,,2017-08-08 23:30:00,15.72872
2017-12-06 01:32:04,17.5356438206,2017-12-06 01:32:04,21.6912312419,,,,,2017-08-09 00:00:00,15.72818
2017-12-06 01:42:06,17.5369509088,2017-12-06 01:42:06,21.6921361491,,,,,2017-08-09 00:30:00,15.72735
2017-12-06 01:52:07,17.5273991104,2017-12-06 01:52:07,21.6848968913,,,,,2017-08-09 01:00:00,15.72535
2017-12-06 02:02:09,17.5704324762,2017-12-06 02:02:09,21.6894214274,,,,,2017-08-09 01:30:00,15.72914
2017-12-06 02:12:11,17.5525354222,2017-12-06 02:12:11,21.7113402913,,,,,2017-08-09 02:00:00,15.72826
2017-12-06 02:22:12,17.541475445,2017-12-06 02:22:12,21.7001797689,,,,,2017-08-09 02:30:00,15.72789
2017-12-06 02:32:14,17.5462010716,2017-12-06 02:32:14,21.7033972168,,,,,2017-08-09 03:00:00,15.72635
2017-12-06 02:42:16,17.5527365127,2017-12-06 02:42:16,21.7003808594,,,,,2017-08-09 03:30:00,15.72847
2017-12-06 02:52:17,17.5431847142,2017-12-06 02:52:17,21.6848968913,,,,,2017-08-09 04:00:00,15.72943
2017-12-06 03:02:19,17.5324263727,2017-12-06 03:02:19,21.6984704997,,,,,2017-08-09 04:30:00,15.72768
2017-12-06 03:12:21,17.5534403294,2017-12-06 03:12:21,21.6986715902,,,,,2017-08-09 05:00:00,15.72943
2017-12-06 03:22:23,17.5415759902,2017-12-06 03:22:23,21.6862039795,,,,,2017-08-09 05:30:00,15.72793
2017-12-06 03:32:24,17.5547474176,2017-12-06 03:32:24,21.6898236084,,,,,2017-08-09 06:00:00,15.72701
2017-12-06 03:42:26,17.5606795872,2017-12-06 03:42:26,21.6915328776,,,,,2017-08-09 06:30:00,15.72922
2017-12-06 03:52:28,17.5575626846,2017-12-06 03:52:28,21.6861034342,,,,,2017-08-09 07:00:00,15.72793
2017-12-06 04:02:30,17.5495190648,2017-12-06 04:02:30,21.6808750814,,,,,2017-08-09 07:30:00,15.72818
2017-12-06 04:12:32,17.5440896214,2017-12-06 04:12:32,21.6919350586,,,,,2017-08-09 08:00:00,15.72843
2017-12-06 04:22:34,17.5612828587,2017-12-06 04:22:34,21.6952530518,,,,,2017-08-09 08:30:00,15.72472
2017-12-06 04:32:35,17.5675166641,2017-12-06 04:32:35,21.7004814046,,,,,2017-08-09 09:00:00,15.7251
2017-12-06 04:42:37,17.5389618138,2017-12-06 04:42:37,21.7053075765,,,,,2017-08-09 09:30:00,15.72356
2017-12-06 04:52:38,17.5567583226,2017-12-06 04:52:38,21.6994759521,,,,,2017-08-09 10:00:00,15.72493
2017-12-06 05:02:40,17.5506250625,2017-12-06 05:02:40,21.704704305,,,,,2017-08-09 10:30:00,15.72731
2017-12-06 05:12:42,17.560176861,2017-12-06 05:12:42,21.7203893636,,,,,2017-08-09 11:00:00,15.72385
2017-12-06 05:22:43,17.5469048883,2017-12-06 05:22:43,21.6947503255,,,,,2017-08-09 11:30:00,15.72535
2017-12-06 05:32:45,17.5440896214,2017-12-06 05:32:45,21.7103348389,,,,,2017-08-09 12:00:00,15.72335
2017-12-06 05:42:46,17.5559539606,2017-12-06 05:42:46,21.7212942708,,,,,2017-08-09 12:30:00,15.72481
2017-12-06 05:52:48,17.5570599583,2017-12-06 05:52:48,21.7259193522,,,,,2017-08-09 13:00:00,15.72568
2017-12-06 06:02:50,17.589033347,2017-12-06 06:02:50,21.7233051758,,,,,2017-08-09 13:30:00,15.72576
2017-12-06 06:12:52,17.5694270238,2017-12-06 06:12:52,21.7145577393,,,,,2017-08-09 14:00:00,15.72468
2017-12-06 06:22:54,17.558568137,2017-12-06 06:22:54,21.7249138997,,,,,2017-08-09 14:30:00,15.7253
2017-12-06 06:32:56,17.5616850397,2017-12-06 06:32:56,21.6977666829,,,,,2017-08-09 15:00:00,15.72476
2017-12-06 06:42:58,17.5395650853,2017-12-06 06:42:58,21.7139544678,,,,,2017-08-09 15:30:00,15.72572
2017-12-06 06:52:59,17.5554512344,2017-12-06 06:52:59,21.6882148844,,,,,2017-08-09 16:00:00,15.72668
2017-12-06 07:03:01,17.5634948542,2017-12-06 07:03:01,21.7213948161,,,,,2017-08-09 16:30:00,15.72756
2017-12-06 07:13:03,17.5739515599,2017-12-06 07:13:03,21.7367782389,,,,,2017-08-09 17:00:00,15.72726
2017-12-06 07:23:05,17.5680193903,2017-12-06 07:23:05,21.7224002686,,,,,2017-08-09 17:30:00,15.72522
2017-12-06 07:33:07,17.5623888564,2017-12-06 07:33:07,21.7027939453,,,,,2017-08-09 18:00:00,15.7261
2017-12-06 07:43:08,17.5742531956,2017-12-06 07:43:08,21.7100332031,,,,,2017-08-09 18:30:00,15.72564
2017-12-06 07:53:10,17.5726444717,2017-12-06 07:53:10,21.7307455241,,,,,2017-08-09 19:00:00,15.72751
2017-12-06 08:03:11,17.5566577773,2017-12-06 08:03:11,21.725014445,,,,,2017-08-09 19:30:00,15.72635
2017-12-06 08:13:13,17.5466032526,2017-12-06 08:13:13,21.7012857666,,,,,2017-08-09 20:00:00,15.7281
2017-12-06 08:23:14,17.5525354222,2017-12-06 08:23:14,21.724612264,,,,,2017-08-09 20:30:00,15.7246
2017-12-06 08:33:16,17.5503234268,2017-12-06 08:33:16,21.7142561035,,,,,2017-08-09 21:00:00,15.7281
2017-12-06 08:43:17,17.5487147028,2017-12-06 08:43:17,21.7041010335,,,,,2017-08-09 21:30:00,15.72572
2017-12-06 08:53:19,17.5591714085,2017-12-06 08:53:19,21.7133511963,,,,,2017-08-09 22:00:00,15.72685
2017-12-06 09:03:20,17.5657068496,2017-12-06 09:03:20,21.7177751872,,,,,2017-08-09 22:30:00,15.72456
2017-12-06 09:13:22,17.5582665013,2017-12-06 09:13:22,21.7161664632,,,,,2017-08-09 23:00:00,15.72518
2017-12-06 09:23:24,17.5732477432,2017-12-06 09:23:24,21.7001797689,,,,,2017-08-09 23:30:00,15.72464
2017-12-06 09:33:25,17.5769679173,2017-12-06 09:33:25,21.7135522868,,,,,2017-08-10 00:00:00,15.72643
2017-12-06 09:43:26,17.5820957249,2017-12-06 09:43:26,21.7240089925,,,,,2017-08-10 00:30:00,15.72668
2017-12-06 09:53:28,17.5713373835,2017-12-06 09:53:28,21.7193839111,,,,,2017-08-10 01:00:00,15.72693
2017-12-06 10:03:30,17.5753591934,2017-12-06 10:03:30,21.7021906738,,,,,2017-08-10 01:30:00,15.72426
2017-12-06 10:13:32,17.5725439264,2017-12-06 10:13:32,21.7150604655,,,,,2017-08-10 02:00:00,15.72626
2017-12-06 10:23:34,17.568321026,2017-12-06 10:23:34,21.7225008138,,,,,2017-08-10 02:30:00,15.72539
2017-12-06 10:33:35,17.5599757705,2017-12-06 10:33:35,21.7263215332,,,,,2017-08-10 03:00:00,15.72451
2017-12-06 10:43:37,17.5850115371,2017-12-06 10:43:37,21.7044026693,,,,,2017-08-10 03:30:00,15.72485
2017-12-06 10:53:39,17.5773700983,2017-12-06 10:53:39,21.7142561035,,,,,2017-08-10 04:00:00,15.7246
2017-12-06 11:03:41,17.5630926732,2017-12-06 11:03:41,21.7216964518,,,,,2017-08-10 04:30:00,15.72406
2017-12-06 11:13:43,17.571538474,2017-12-06 11:13:43,21.7170713704,,,,,2017-08-10 05:00:00,15.72585
2017-12-06 11:23:44,17.5505245173,2017-12-06 11:23:44,21.7080222982,,,,,2017-08-10 05:30:00,15.72493
2017-12-06 11:33:46,17.5664106663,2017-12-06 11:33:46,21.7086255697,,,,,2017-08-10 06:00:00,15.72635
2017-12-06 11:43:49,17.5754597386,2017-12-06 11:43:49,21.7149599202,,,,,2017-08-10 06:30:00,15.72405
2017-12-06 11:53:51,17.5475081598,2017-12-06 11:53:51,21.7111392008,,,,,2017-08-10 07:00:00,15.72293
2017-12-06 12:03:53,17.5646008519,2017-12-06 12:03:53,21.6954541422,,,,,2017-08-10 07:30:00,15.72497
2017-12-06 12:13:55,17.5210647598,2017-12-06 12:13:55,21.6974650472,,,,,2017-08-10 08:00:00,15.72293
2017-12-06 12:23:56,17.5722422907,2017-12-06 12:23:56,21.6960574137,,,,,2017-08-10 08:30:00,15.7218
2017-12-06 12:33:57,17.5631932184,2017-12-06 12:33:57,21.7019895833,,,,,2017-08-10 09:00:00,15.72243
2017-12-06 12:43:59,17.5623888564,2017-12-06 12:43:59,21.694951416,,,,,2017-08-10 09:30:00,15.72118
2017-12-06 12:54:00,17.54961961,2017-12-06 12:54:00,21.7206909993,,,,,2017-08-10 10:00:00,15.71993
2017-12-06 13:04:02,17.5850115371,2017-12-06 13:04:02,21.6997775879,,,,,2017-08-10 10:30:00,15.72143
2017-12-06 13:14:04,17.54961961,2017-12-06 13:14:04,21.6881143392,,,,,2017-08-10 11:00:00,15.71943
2017-12-06 13:24:05,17.5379563613,2017-12-06 13:24:05,21.7069163005,,,,,2017-08-10 11:30:00,15.71968
2017-12-06 13:34:07,17.5756608291,2017-12-06 13:34:07,21.7031961263,,,,,2017-08-10 12:00:00,15.71993
2017-12-06 13:44:08,17.5580654108,2017-12-06 13:44:08,21.7013863119,,,,,2017-08-10 12:30:00,15.71764
2017-12-06 13:54:09,17.5561550511,2017-12-06 13:54:09,21.7044026693,,,,,2017-08-10 13:00:00,15.71943
2017-12-06 14:04:11,17.532124737,2017-12-06 14:04:11,21.6798696289,,,,,2017-08-10 13:30:00,15.71968
2017-12-06 14:14:13,17.571136293,2017-12-06 14:14:13,21.7151610107,,,,,2017-08-10 14:00:00,15.71935
2017-12-06 14:24:15,17.5612828587,2017-12-06 14:24:15,21.7276286214,,,,,2017-08-10 14:30:00,15.7196
2017-12-06 14:34:17,17.5748564671,2017-12-06 14:34:17,21.7115413818,,,,,2017-08-10 15:00:00,15.7181
2017-12-06 14:44:18,17.5815929987,2017-12-06 14:44:18,21.7170713704,,,,,2017-08-10 15:30:00,15.71897
2017-12-06 14:54:20,17.5767668268,2017-12-06 14:54:20,21.7301422526,,,,,2017-08-10 16:00:00,15.7181
2017-12-06 15:04:22,17.5757613743,2017-12-06 15:04:22,21.7281313477,,,,,2017-08-10 16:30:00,15.71935
2017-12-06 15:14:24,17.5694270238,2017-12-06 15:14:24,21.7106364746,,,,,2017-08-10 17:00:00,15.71885
2017-12-06 15:24:27,17.5693264785,2017-12-06 15:24:27,21.7218975423,,,,,2017-08-10 17:30:00,15.7171
2017-12-06 15:34:28,17.5774706436,2017-12-06 15:34:28,21.7183784587,,,,,2017-08-10 18:00:00,15.71885
2017-12-06 15:44:30,17.5640981256,2017-12-06 15:44:30,21.7207915446,,,,,2017-08-10 18:30:00,15.71764
2017-12-06 15:54:32,17.5727450169,2017-12-06 15:54:32,21.7094299316,,,,,2017-08-10 19:00:00,15.71876
2017-12-06 16:04:33,17.5969764216,2017-12-06 16:04:33,21.7143566488,,,,,2017-08-10 19:30:00,15.71868
2017-12-06 16:14:35,17.58008482,2017-12-06 16:14:35,21.7307455241,,,,,2017-08-10 20:00:00,15.71918
2017-12-06 16:24:36,17.5561550511,2017-12-06 16:24:36,21.705106486,,,,,2017-08-10 20:30:00,15.71835
2017-12-06 16:34:37,17.5619866755,2017-12-06 16:34:37,21.7520611165,,,,,2017-08-10 21:00:00,15.7181
2017-12-06 16:44:38,17.5816935439,2017-12-06 16:44:38,21.7209926351,,,,,2017-08-10 21:30:00,15.71772
2017-12-06 16:54:40,17.5751581029,2017-12-06 16:54:40,21.7391913249,,,,,2017-08-10 22:00:00,15.7156
2017-12-06 17:04:41,17.5648019424,2017-12-06 17:04:41,21.7300417074,,,,,2017-08-10 22:30:00,15.71739
2017-12-06 17:14:43,17.5421792617,2017-12-06 17:14:43,21.6951525065,,,,,2017-08-10 23:00:00,15.71801
2017-12-06 17:24:45,17.5479103408,2017-12-06 17:24:45,21.6989732259,,,,,2017-08-10 23:30:00,15.71851
2017-12-06 17:34:47,17.5375541803,2017-12-06 17:34:47,21.6723287353,,,,,2017-08-11 00:00:00,15.71726
2017-12-06 17:44:48,17.5408721735,2017-12-06 17:44:48,21.6883154297,,,,,2017-08-11 00:30:00,15.71851
2017-12-06 17:54:50,17.5274996556,2017-12-06 17:54:50,21.6495049642,,,,,2017-08-11 01:00:00,15.71626
2017-12-06 18:04:52,17.5465027074,2017-12-06 18:04:52,21.6600622152,,,,,2017-08-11 01:30:00,15.71472
2017-12-06 18:14:54,17.5445923477,2017-12-06 18:14:54,21.6541300456,,,,,2017-08-11 02:00:00,15.71726
2017-12-06 18:24:56,17.5532392389,2017-12-06 18:24:56,21.7000792236,,,,,2017-08-11 02:30:00,15.71535
2017-12-06 18:34:57,17.5262931126,2017-12-06 18:34:57,21.646589152,,,,,2017-08-11 03:00:00,15.71635
2017-12-06 18:44:59,17.5300132868,2017-12-06 18:44:59,21.6749429118,,,,,2017-08-11 03:30:00,15.71635
2017-12-06 18:55:01,17.5271980199,2017-12-06 18:55:01,21.6737363688,,,,,2017-08-11 04:00:00,15.7146
2017-12-06 19:05:03,17.5428830785,2017-12-06 19:05:03,21.6615703939,,,,,2017-08-11 04:30:00,15.71535
2017-12-06 19:15:05,17.5346383682,2017-12-06 19:15:05,21.6920356038,,,,,2017-08-11 05:00:00,15.71726
2017-12-06 19:25:06,17.5395650853,2017-12-06 19:25:06,21.6779592692,,,,,2017-08-11 05:30:00,15.71701
2017-12-06 19:35:08,17.5525354222,2017-12-06 19:35:08,21.6682063802,,,,,2017-08-11 06:00:00,15.71385
2017-12-06 19:45:09,17.54961961,2017-12-06 19:45:09,21.6780598145,,,,,2017-08-11 06:30:00,15.71622
2017-12-06 19:55:11,17.549217429,2017-12-06 19:55:11,21.6765516357,,,,,2017-08-11 07:00:00,15.71568
2017-12-06 20:05:12,17.5327280085,2017-12-06 20:05:12,21.6582524007,,,,,2017-08-11 07:30:00,15.71451
2017-12-06 20:15:14,17.5282034723,2017-12-06 20:15:14,21.6467902425,,,,,2017-08-11 08:00:00,15.71276
2017-12-06 20:25:16,17.540268902,2017-12-06 20:25:16,21.6634807536,,,,,2017-08-11 08:30:00,15.71251
2017-12-06 20:35:17,17.5290078343,2017-12-06 20:35:17,21.6515158691,,,,,2017-08-11 09:00:00,15.71226
2017-12-06 20:45:18,17.5252876602,2017-12-06 20:45:18,21.6599616699,,,,,2017-08-11 09:30:00,15.71135
2017-12-06 20:55:20,17.5216680312,2017-12-06 20:55:20,21.6538284098,,,,,2017-08-11 10:00:00,15.71335
2017-12-06 21:05:22,17.5210647598,2017-12-06 21:05:22,21.6440755208,,,,,2017-08-11 10:30:00,15.71456
2017-12-06 21:15:24,17.5476087051,2017-12-06 21:15:24,21.6831876221,,,,,2017-08-11 11:00:00,15.71343
2017-12-06 21:25:25,17.5659079401,2017-12-06 21:25:25,21.6865056152,,,,,2017-08-11 11:30:00,15.71439
2017-12-06 21:35:27,17.5473070693,2017-12-06 21:35:27,21.6608665771,,,,,2017-08-11 12:00:00,15.71476
2017-12-06 21:45:28,17.549217429,2017-12-06 21:45:28,21.675043457,,,,,2017-08-11 12:30:00,15.71297
2017-12-06 21:55:31,17.5463016169,2017-12-06 21:55:31,21.6948508708,,,,,2017-08-11 13:00:00,15.71468
2017-12-06 22:05:32,17.5531386937,2017-12-06 22:05:32,21.6939459635,,,,,2017-08-11 13:30:00,15.71301
2017-12-06 22:15:34,17.5526359674,2017-12-06 22:15:34,21.6718260091,,,,,2017-08-11 14:00:00,15.7131
2017-12-06 22:25:36,17.5515299697,2017-12-06 22:25:36,21.6601627604,,,,,2017-08-11 14:30:00,15.71435
2017-12-06 22:35:38,17.5526359674,2017-12-06 22:35:38,21.656342041,,,,,2017-08-11 15:00:00,15.71268
2017-12-06 22:45:39,17.5271980199,2017-12-06 22:45:39,21.6741385498,,,,,2017-08-11 15:30:00,15.71331
2017-12-06 22:55:40,17.5452961644,2017-12-06 22:55:40,21.6960574137,,,,,2017-08-11 16:00:00,15.71451
2017-12-06 23:05:42,17.5620872207,2017-12-06 23:05:42,21.7014868571,,,,,2017-08-11 16:30:00,15.71564
2017-12-06 23:15:44,17.5498207005,2017-12-06 23:15:44,21.6548338623,,,,,2017-08-11 17:00:00,15.7156
2017-12-06 23:25:46,17.5645003066,2017-12-06 23:25:46,21.6599616699,,,,,2017-08-11 17:30:00,15.71356
2017-12-06 23:35:48,17.5291083796,2017-12-06 23:35:48,21.6248713786,,,,,2017-08-11 18:00:00,15.7156
2017-12-06 23:45:49,17.5320241917,2017-12-06 23:45:49,21.6687091064,,,,,2017-08-11 18:30:00,15.71597
2017-12-06 23:55:51,17.569125388,2017-12-06 23:55:51,21.6726303711,,,,,2017-08-11 19:00:00,15.7146
2017-12-07 00:05:53,17.5439890762,2017-12-07 00:05:53,21.67625,,,,,2017-08-11 19:30:00,15.71393
2017-12-07 00:15:55,17.5641986709,2017-12-07 00:15:55,21.6640840251,,,,,2017-08-11 20:00:00,15.7156
2017-12-07 00:25:56,17.5239805719,2017-12-07 00:25:56,21.6827854411,,,,,2017-08-11 20:30:00,15.71443
2017-12-07 00:35:58,17.5475081598,2017-12-07 00:35:58,21.6821821696,,,,,2017-08-11 21:00:00,15.71326
2017-12-07 00:45:59,17.5444918024,2017-12-07 00:45:59,21.6943481445,,,,,2017-08-11 21:30:00,15.71326
2017-12-07 00:56:01,17.5690248428,2017-12-07 00:56:01,21.6608665771,,,,,2017-08-11 22:00:00,15.71326
2017-12-07 01:06:03,17.5636959447,2017-12-07 01:06:03,21.6672009277,,,,,2017-08-11 22:30:00,15.71651
2017-12-07 01:16:05,17.5350405491,2017-12-07 01:16:05,21.6420646159,,,,,2017-08-11 23:00:00,15.71451
2017-12-07 01:26:11,17.522774029,2017-12-07 01:26:11,21.6764510905,,,,,2017-08-11 23:30:00,15.7131
2017-12-07 01:36:12,17.550826153,2017-12-07 01:36:12,21.6836903483,,,,,2017-08-12 00:00:00,15.7146
2017-12-07 01:46:14,17.5288067438,2017-12-07 01:46:14,21.675445638,,,,,2017-08-12 00:30:00,15.71368
2017-12-07 01:56:16,17.5303149225,2017-12-07 01:56:16,21.6572469482,,,,,2017-08-12 01:00:00,15.71101
2017-12-07 02:06:17,17.4992464411,2017-12-07 02:06:17,21.6719265544,,,,,2017-08-12 01:30:00,15.71368
2017-12-07 02:16:19,17.5430841689,2017-12-07 02:16:19,21.6743396403,,,,,2017-08-12 02:00:00,15.71401
2017-12-07 02:26:20,17.5355432754,2017-12-07 02:26:20,21.6812772624,,,,,2017-08-12 02:30:00,15.71289
2017-12-07 02:36:22,17.5247849339,2017-12-07 02:36:22,21.6682063802,,,,,2017-08-12 03:00:00,15.71118
2017-12-07 02:46:24,17.5507256077,2017-12-07 02:46:24,21.6735352783,,,,,2017-08-12 03:30:00,15.71418
2017-12-07 02:56:26,17.5244832982,2017-12-07 02:56:26,21.6943481445,,,,,2017-08-12 04:00:00,15.71368
2017-12-07 03:06:28,17.540268902,2017-12-07 03:06:28,21.6691112874,,,,,2017-08-12 04:30:00,15.7156
2017-12-07 03:16:29,17.5476087051,2017-12-07 03:16:29,21.6536273193,,,,,2017-08-12 05:00:00,15.71168
2017-12-07 03:26:31,17.5425814427,2017-12-07 03:26:31,21.6886170654,,,,,2017-08-12 05:30:00,15.71272
2017-12-07 03:36:33,17.5452961644,2017-12-07 03:36:33,21.6556382243,,,,,2017-08-12 06:00:00,15.71201
2017-12-07 03:46:34,17.5433858047,2017-12-07 03:46:34,21.6728314616,,,,,2017-08-12 06:30:00,15.71606
2017-12-07 03:56:35,17.5381574518,2017-12-07 03:56:35,21.6594589437,,,,,2017-08-12 07:00:00,15.71426
2017-12-07 04:06:37,17.5242822077,2017-12-07 04:06:37,21.6627769369,,,,,2017-08-12 07:30:00,15.71393
2017-12-07 04:16:38,17.5044747939,2017-12-07 04:16:38,21.6737363688,,,,,2017-08-12 08:00:00,15.71185
2017-12-07 04:26:40,17.5400678115,2017-12-07 04:26:40,21.6975655924,,,,,2017-08-12 08:30:00,15.71247
2017-12-07 04:36:42,17.5583670465,2017-12-07 04:36:42,21.6725298258,,,,,2017-08-12 09:00:00,15.71135
2017-12-07 04:46:43,17.5404699925,2017-12-07 04:46:43,21.6814783529,,,,,2017-08-12 09:30:00,15.70843
2017-12-07 04:56:45,17.54961961,2017-12-07 04:56:45,21.6543311361,,,,,2017-08-12 10:00:00,15.70901
