"Used Space, x; Total Space, x","Used Space, y","Total Space, y"
2017-12-21 22:59:00,238749,279488
2017-12-21 23:59:00,238951,279488
2017-12-22 00:59:00,239458,279488
2017-12-22 01:59:00,234392,273080
2017-12-22 02:59:00,234856,273080
2017-12-22 03:59:00,235040,273080
2017-12-22 04:59:00,235321,273080
2017-12-22 05:59:00,235966,273080
2017-12-22 06:59:00,236847,273080
2017-12-22 07:59:00,237680,273080
2017-12-22 08:59:00,238082,273080
2017-12-22 09:59:00,239215,279488
2017-12-22 10:59:00,239386,279488
2017-12-22 11:59:00,239820,279488
2017-12-22 12:59:00,239809,285897
2017-12-22 13:59:00,239999,285897
2017-12-22 14:59:00,239957,285897
2017-12-22 15:59:00,240007,285897
2017-12-22 16:59:00,240015,285897
2017-12-22 17:59:00,240028,285897
2017-12-22 18:59:00,240077,285897
2017-12-22 19:59:00,239338,285897
2017-12-22 20:59:00,239338,285897
2017-12-22 21:59:00,239368,285897
2017-12-22 22:59:00,239422,285897
2017-12-22 23:59:00,239442,285897
2017-12-23 00:59:00,239441,285897
2017-12-23 01:59:00,239467,285897
2017-12-23 02:59:00,239479,285897
2017-12-23 03:59:00,239489,285897
2017-12-23 04:59:00,239498,285897
2017-12-23 05:59:00,239517,285897
2017-12-23 06:59:00,239527,285897
2017-12-23 07:59:00,239537,285897
2017-12-23 08:59:00,239552,285897
2017-12-23 09:59:00,239561,285897
2017-12-23 10:59:00,239576,285897
2017-12-23 11:59:00,239584,285897
2017-12-23 12:59:00,239589,285897
2017-12-23 13:59:00,239582,285897
2017-12-23 14:59:00,239607,285897
2017-12-23 15:59:00,239615,285897
2017-12-23 16:59:00,239622,285897
2017-12-23 17:59:00,239634,285897
2017-12-23 18:59:00,239642,285897
2017-12-23 19:59:00,239621,285897
2017-12-23 20:59:00,239606,285897
2017-12-23 21:59:00,239626,285897
2017-12-23 22:59:00,239685,285897
2017-12-23 23:59:00,239711,285897
2017-12-24 00:59:00,239720,285897
2017-12-24 01:59:00,239747,285897
2017-12-24 02:59:00,239760,285897
2017-12-24 03:59:00,239771,285897
2017-12-24 04:59:00,239791,285897
2017-12-24 05:59:00,239818,285897
2017-12-24 06:59:00,239840,285897
2017-12-24 07:59:00,239864,285897
2017-12-24 08:59:00,239884,285897
2017-12-24 09:59:00,239906,285897
2017-12-24 10:59:00,239920,285897
2017-12-24 11:59:00,239941,285897
2017-12-24 12:59:00,239941,285897
2017-12-24 13:59:00,239947,285897
2017-12-24 14:59:00,239972,285897
2017-12-24 15:59:00,239983,285897
2017-12-24 16:59:00,240013,285897
2017-12-24 17:59:00,240023,285897
2017-12-24 18:59:00,240026,285897
2017-12-24 19:59:00,239728,285897
2017-12-24 20:59:00,239764,285897
2017-12-24 21:59:00,239791,285897
2017-12-24 22:59:00,239840,285897
2017-12-24 23:59:00,239879,285897
2017-12-25 00:59:00,239873,285897
2017-12-25 01:59:00,239897,285897
2017-12-25 02:59:00,239907,285897
2017-12-25 03:59:00,239915,285897
2017-12-25 04:59:00,239923,285897
2017-12-25 05:59:00,239948,285897
2017-12-25 06:59:00,239961,285897
2017-12-25 07:59:00,239979,285897
2017-12-25 08:59:00,239994,285897
2017-12-25 09:59:00,240010,285897
2017-12-25 10:59:00,240022,285897
2017-12-25 11:59:00,240045,285897
2017-12-25 12:59:00,240050,285897
2017-12-25 13:59:00,240038,285897
2017-12-25 14:59:00,240049,285897
2017-12-25 15:59:00,240046,285897
2017-12-25 16:59:00,240075,285897
2017-12-25 17:59:00,240091,285897
2017-12-25 18:59:00,240102,285897
2017-12-25 19:59:00,240110,285897
2017-12-25 20:59:00,240092,285897
2017-12-25 21:59:00,240112,285897
2017-12-25 22:59:00,240204,285897
2017-12-25 23:59:00,240214,285897
2017-12-26 00:59:00,240207,285897
2017-12-26 01:59:00,240234,285897
2017-12-26 02:59:00,240244,285897
2017-12-26 03:59:00,240251,285897
2017-12-26 04:59:00,240259,285897
2017-12-26 05:59:00,240281,285897
2017-12-26 06:59:00,240359,285897
2017-12-26 07:59:00,240359,285897
2017-12-26 08:59:00,240457,285897
2017-12-26 09:59:00,240503,285897
2017-12-26 10:59:00,240537,285897
2017-12-26 11:59:00,240420,285897
2017-12-26 12:59:00,240354,285897
2017-12-26 13:59:00,240368,285897
2017-12-26 14:59:00,240403,285897
2017-12-26 15:59:00,240403,285897
2017-12-26 16:59:00,240417,285897
2017-12-26 17:59:00,240442,285897
2017-12-26 18:59:00,240450,285897
2017-12-26 19:59:00,240454,285897
2017-12-26 20:59:00,240436,285897
2017-12-26 21:59:00,240433,285897
2017-12-26 22:59:00,240503,285897
2017-12-26 23:59:00,240509,285897
2017-12-27 00:59:00,240524,285897
2017-12-27 01:59:00,240550,285897
2017-12-27 02:59:00,240561,285897
2017-12-27 03:59:00,240569,285897
2017-12-27 04:59:00,240573,285897
2017-12-27 05:59:00,239269,285897
2017-12-27 06:59:00,239269,285897
2017-12-27 07:59:00,239304,285897
2017-12-27 08:59:00,239307,285897
2017-12-27 09:59:00,239302,285897
2017-12-27 10:59:00,239382,285897
2017-12-27 11:59:00,239412,285897
2017-12-27 12:59:00,239416,285897
2017-12-27 13:59:00,239454,285897
2017-12-27 14:59:00,239497,285897
2017-12-27 15:59:00,239562,285897
2017-12-27 16:59:00,239604,285897
2017-12-27 17:59:00,239613,285897
2017-12-27 18:59:00,239631,285897
2017-12-27 19:59:00,239645,285897
2017-12-27 20:59:00,239648,285897
2017-12-27 21:59:00,239683,285897
2017-12-27 22:59:00,239713,285897
2017-12-27 23:59:00,239728,285897
2017-12-28 00:59:00,239761,285897
2017-12-28 01:59:00,239788,285897
2017-12-28 02:59:00,239797,285897
2017-12-28 03:59:00,239807,285897
2017-12-28 04:59:00,239883,285897
2017-12-28 05:59:00,239972,285897
2017-12-28 06:59:00,240094,285897
2017-12-28 07:59:00,239992,285897
2017-12-28 08:59:00,240016,285897
2017-12-28 09:59:00,240032,285897
2017-12-28 10:59:00,240084,285897
2017-12-28 11:59:00,240129,285897
2017-12-28 12:59:00,240087,285897
2017-12-28 13:59:00,240083,285897
2017-12-28 14:59:00,240128,285897
2017-12-28 15:59:00,240138,285897
2017-12-28 16:59:00,240146,285897
2017-12-28 17:59:00,240160,285897
2017-12-28 18:59:00,240176,285897
2017-12-28 19:59:00,240189,285897
2017-12-28 20:59:00,240174,285897
2017-12-28 21:59:00,240195,285897
2017-12-28 22:59:00,240221,285897
2017-12-28 23:59:00,240254,285897
2017-12-29 00:59:00,240249,285897
2017-12-29 01:59:00,240276,285897
2017-12-29 02:59:00,240289,285897
2017-12-29 03:59:00,240295,285897
2017-12-29 04:59:00,240305,285897
2017-12-29 05:59:00,240318,285897
2017-12-29 06:59:00,240341,285897
2017-12-29 07:59:00,240351,285897
2017-12-29 08:59:00,240378,285897
2017-12-29 09:59:00,240394,285897
2017-12-29 10:59:00,240404,285897
2017-12-29 11:59:00,240413,285897
2017-12-29 12:59:00,240419,285897
2017-12-29 13:59:00,240411,285897
2017-12-29 14:59:00,240445,285897
2017-12-29 15:59:00,240452,285897
2017-12-29 16:59:00,240462,285897
2017-12-29 17:59:00,240468,285897
2017-12-29 18:59:00,240478,285897
2017-12-29 19:59:00,240483,285897
2017-12-29 20:59:00,240466,285897
2017-12-29 21:59:00,240485,285897
2017-12-29 22:59:00,240513,285897
2017-12-29 23:59:00,240536,285897
2017-12-30 00:59:00,240529,285897
2017-12-30 01:59:00,240557,285897
2017-12-30 02:59:00,240565,285897
2017-12-30 03:59:00,240574,285897
2017-12-30 04:59:00,240582,285897
2017-12-30 05:59:00,240597,285897
2017-12-30 06:59:00,240605,285897
2017-12-30 07:59:00,240615,285897
2017-12-30 08:59:00,240756,285897
2017-12-30 09:59:00,240629,285897
2017-12-30 10:59:00,240634,285897
2017-12-30 11:59:00,240643,285897
2017-12-30 12:59:00,240646,285897
2017-12-30 13:59:00,240639,285897
2017-12-30 14:59:00,240666,285897
2017-12-30 15:59:00,240673,285897
2017-12-30 16:59:00,240680,285897
2017-12-30 17:59:00,240686,285897
2017-12-30 18:59:00,240694,285897
2017-12-30 19:59:00,240699,285897
2017-12-30 20:59:00,240691,285897
2017-12-30 21:59:00,240714,285897
2017-12-30 22:59:00,240741,285897
2017-12-30 23:59:00,240765,285897
2017-12-31 00:59:00,240755,285897
2017-12-31 01:59:00,240779,285897
2017-12-31 02:59:00,240789,285897
2017-12-31 03:59:00,240796,285897
2017-12-31 04:59:00,240805,285897
2017-12-31 05:59:00,240819,285897
2017-12-31 06:59:00,240830,285897
2017-12-31 07:59:00,240844,285897
2017-12-31 08:59:00,240855,285897
2017-12-31 09:59:00,240871,285897
2017-12-31 10:59:00,240881,285897
2017-12-31 11:59:00,240894,285897
2017-12-31 12:59:00,240896,285897
2017-12-31 13:59:00,240897,285897
2017-12-31 14:59:00,240922,285897
2017-12-31 15:59:00,240932,285897
2017-12-31 16:59:00,240939,285897
2017-12-31 17:59:00,240953,285897
2017-12-31 18:59:00,240962,285897
2017-12-31 19:59:00,240968,285897
2017-12-31 20:59:00,240951,285897
2017-12-31 21:59:00,240968,285897
2017-12-31 22:59:00,241036,285897
2017-12-31 23:59:00,241044,285897
2018-01-01 00:59:00,241021,285897
2018-01-01 01:59:00,241029,285897
2018-01-01 02:59:00,241037,285897
2018-01-01 03:59:00,241045,285897
2018-01-01 04:59:00,241054,285897
2018-01-01 05:59:00,241068,285897
2018-01-01 06:59:00,241078,285897
2018-01-01 07:59:00,241089,285897
2018-01-01 08:59:00,241102,285897
2018-01-01 09:59:00,241112,285897
2018-01-01 10:59:00,241119,285897
2018-01-01 11:59:00,241135,285897
2018-01-01 12:59:00,241138,285897
2018-01-01 13:59:00,241147,285897
2018-01-01 14:59:00,241156,285897
2018-01-01 15:59:00,241178,285897
2018-01-01 16:59:00,241183,285897
2018-01-01 17:59:00,241204,285897
2018-01-01 18:59:00,241213,285897
2018-01-01 19:59:00,241216,285897
2018-01-01 20:59:00,241196,285897
2018-01-01 21:59:00,241218,285897
2018-01-01 22:59:00,241301,285897
2018-01-01 23:59:00,241304,285897
2018-01-02 00:59:00,241313,285897
2018-01-02 01:59:00,241339,285897
2018-01-02 02:59:00,241372,285897
2018-01-02 03:59:00,241382,285897
2018-01-02 04:59:00,241382,285897
2018-01-02 05:59:00,241144,285897
2018-01-02 06:59:00,240955,285897
2018-01-02 07:59:00,240915,285897
2018-01-02 08:59:00,241060,285897
2018-01-02 09:59:00,241346,285897
2018-01-02 10:59:00,241394,285897
2018-01-02 11:59:00,241517,285897
2018-01-02 12:59:00,241564,285897
2018-01-02 13:59:00,241429,285897
2018-01-02 14:59:00,241432,285897
2018-01-02 15:59:00,241442,285897
2018-01-02 16:59:00,241471,285897
2018-01-02 17:59:00,241504,285897
2018-01-02 18:59:00,241523,285897
2018-01-02 19:59:00,241337,285897
2018-01-02 20:59:00,241360,285897
2018-01-02 21:59:00,241381,285897
2018-01-02 22:59:00,241406,285897
2018-01-02 23:59:00,241467,285897
2018-01-03 00:59:00,241479,285897
2018-01-03 01:59:00,241489,285897
2018-01-03 02:59:00,241494,285897
2018-01-03 03:59:00,241343,285897
2018-01-03 04:59:00,241368,285897
2018-01-03 05:59:00,241408,285897
2018-01-03 06:59:00,241403,285897
2018-01-03 07:59:00,241203,285897
2018-01-03 08:59:00,241292,285897
2018-01-03 09:59:00,241414,285897
2018-01-03 10:59:00,241558,285897
2018-01-03 11:59:00,241464,285897
2018-01-03 12:59:00,241660,285897
2018-01-03 13:59:00,241799,285897
2018-01-03 14:59:00,241817,285897
2018-01-03 15:59:00,241970,285897
2018-01-03 16:59:00,242251,285897
2018-01-03 17:59:00,242304,285897
2018-01-03 18:59:00,242351,285897
2018-01-03 19:59:00,242347,285897
2018-01-03 20:59:00,242441,285897
2018-01-03 21:59:00,242459,285897
2018-01-03 22:59:00,242489,285897
2018-01-03 23:59:00,242543,285897
2018-01-04 00:59:00,242563,285897
2018-01-04 01:59:00,242575,285897
2018-01-04 02:59:00,242588,285897
2018-01-04 03:59:00,242633,285897
2018-01-04 04:59:00,242607,285897
2018-01-04 05:59:00,242238,285897
2018-01-04 06:59:00,241952,285897
2018-01-04 07:59:00,242257,285897
2018-01-04 08:59:00,242324,285897
2018-01-04 09:59:00,242004,285897
2018-01-04 10:59:00,242255,285897
2018-01-04 11:59:00,242352,285897
2018-01-04 12:59:00,242474,285897
2018-01-04 13:59:00,242752,285897
2018-01-04 14:59:00,242554,285897
2018-01-04 15:59:00,242578,285897
2018-01-04 16:59:00,242586,285897
2018-01-04 17:59:00,242420,285897
2018-01-04 18:59:00,242415,285897
2018-01-04 19:59:00,242246,285897
2018-01-04 20:59:00,242336,285897
2018-01-04 21:59:00,242364,285897
2018-01-04 22:59:00,242418,285897
2018-01-04 23:59:00,242462,285897
2018-01-05 00:59:00,242491,285897
2018-01-05 01:59:00,242503,285897
2018-01-05 02:59:00,242517,285897
2018-01-05 03:59:00,242530,285897
2018-01-05 04:59:00,242529,285897
2018-01-05 05:59:00,242615,285897
2018-01-05 06:59:00,242780,285897
2018-01-05 07:59:00,242918,285897
2018-01-05 08:59:00,242912,285897
2018-01-05 09:59:00,242967,285897
2018-01-05 10:59:00,242976,285897
2018-01-05 11:59:00,243054,285897
2018-01-05 12:59:00,242384,285897
2018-01-05 13:59:00,242431,285897
2018-01-05 14:59:00,242461,285897
2018-01-05 15:59:00,242461,285897
2018-01-05 16:59:00,226596,266671
2018-01-05 17:59:00,227267,266671
2018-01-05 18:59:00,227573,266671
2018-01-05 19:59:00,227926,266671
2018-01-05 20:59:00,228243,266671
2018-01-05 21:59:00,228687,266671
2018-01-05 22:59:00,229121,266671
2018-01-05 23:59:00,229751,266671
2018-01-06 00:59:00,230314,266671
2018-01-06 01:59:00,230779,266671
2018-01-06 02:59:00,231186,266671
2018-01-06 03:59:00,231563,266671
2018-01-06 04:59:00,231677,266671
2018-01-06 05:59:00,232188,266671
2018-01-06 06:59:00,232744,266671
2018-01-06 07:59:00,233354,266671
2018-01-06 08:59:00,233563,266671
2018-01-06 09:59:00,233884,266671
2018-01-06 10:59:00,234719,266671
2018-01-06 11:59:00,234943,266671
2018-01-06 12:59:00,235023,266671
2018-01-06 13:59:00,235581,266671
2018-01-06 14:59:00,236193,266671
2018-01-06 15:59:00,236678,266671
2018-01-06 16:59:00,237174,266671
2018-01-06 17:59:00,237390,266671
2018-01-06 18:59:00,237627,266671
2018-01-06 19:59:00,237968,266671
2018-01-06 20:59:00,238350,266671
2018-01-06 21:59:00,238692,266671
2018-01-06 22:59:00,239146,266671
2018-01-06 23:59:00,239478,266671
2018-01-07 00:59:00,239933,266671
2018-01-07 01:59:00,240205,266671
2018-01-07 02:59:00,240721,266671
2018-01-07 03:59:00,241118,266671
2018-01-07 04:59:00,241558,266671
2018-01-07 05:59:00,241917,266671
2018-01-07 06:59:00,241945,266671
2018-01-07 07:59:00,241967,266671
2018-01-07 08:59:00,241964,266671
2018-01-07 09:59:00,241978,266671
2018-01-07 10:59:00,241991,266671
2018-01-07 11:59:00,242006,266671
2018-01-07 12:59:00,241998,266671
2018-01-07 13:59:00,241473,266671
2018-01-07 14:59:00,241492,266671
2018-01-07 15:59:00,240463,266671
2018-01-07 16:59:00,241020,266671
2018-01-07 17:59:00,241243,266671
2018-01-07 18:59:00,241538,266671
2018-01-07 19:59:00,241559,266671
2018-01-07 20:59:00,241608,266671
2018-01-07 21:59:00,241635,266671
2018-01-07 22:59:00,241678,266671
2018-01-07 23:59:00,241700,266671
2018-01-08 00:59:00,241690,266671
2018-01-08 01:59:00,241712,266671
2018-01-08 02:59:00,241724,266671
2018-01-08 03:59:00,241727,266671
2018-01-08 04:59:00,241713,266671
2018-01-08 05:59:00,241761,266671
2018-01-08 06:59:00,241739,266671
2018-01-08 07:59:00,241924,266671
2018-01-08 08:59:00,241657,266671
2018-01-08 09:59:00,241848,266671
2018-01-08 10:59:00,242215,266671
2018-01-08 11:59:00,242807,266671
2018-01-08 12:59:00,242879,266671
2018-01-08 13:59:00,243261,266671
2018-01-08 14:59:00,243412,266671
2018-01-08 15:59:00,243252,273080
2018-01-08 16:59:00,243169,273080
2018-01-08 17:59:00,243290,273080
2018-01-08 18:59:00,243326,273080
2018-01-08 19:59:00,243109,273080
2018-01-08 20:59:00,243050,273080
2018-01-08 21:59:00,243055,273080
2018-01-08 22:59:00,243134,279488
2018-01-08 23:59:00,243148,279488
2018-01-09 00:59:00,243180,279488
2018-01-09 01:59:00,243209,279488
2018-01-09 02:59:00,243215,279488
2018-01-09 03:59:00,243236,279488
2018-01-09 04:59:00,243267,279488
2018-01-09 05:59:00,243244,279488
2018-01-09 06:59:00,243246,279488
2018-01-09 07:59:00,243225,279488
2018-01-09 08:59:00,243113,279488
2018-01-09 09:59:00,243214,279488
2018-01-09 10:59:00,243485,279488
2018-01-09 11:59:00,243646,279488
2018-01-09 12:59:00,243720,279488
2018-01-09 13:59:00,243857,279488
2018-01-09 14:59:00,243920,279488
2018-01-09 15:59:00,243941,279488
2018-01-09 16:59:00,243896,279488
2018-01-09 17:59:00,243888,279488
2018-01-09 18:59:00,243831,279488
2018-01-09 19:59:00,243936,279488
2018-01-09 20:59:00,243949,279488
2018-01-09 21:59:00,243969,279488
2018-01-09 22:59:00,244057,279488
2018-01-09 23:59:00,244100,279488
2018-01-10 00:59:00,244101,279488
2018-01-10 01:59:00,243871,279488
2018-01-10 02:59:00,244136,279488
2018-01-10 03:59:00,244169,279488
2018-01-10 04:59:00,244205,279488
2018-01-10 05:59:00,244242,279488
2018-01-10 06:59:00,243952,279488
2018-01-10 07:59:00,244033,279488
2018-01-10 08:59:00,243944,279488
2018-01-10 09:59:00,244118,279488
2018-01-10 10:59:00,244690,279488
2018-01-10 11:59:00,244502,279488
2018-01-10 12:59:00,244485,279488
2018-01-10 13:59:00,244503,279488
2018-01-10 14:59:00,244573,285897
2018-01-10 15:59:00,244618,285897
2018-01-10 16:59:00,244620,285897
2018-01-10 17:59:00,244672,285897
2018-01-10 18:59:00,244694,285897
2018-01-10 19:59:00,244450,285897
2018-01-10 20:59:00,244488,285897
2018-01-10 21:59:00,244491,285897
2018-01-10 22:59:00,244547,285897
2018-01-10 23:59:00,244614,285897
2018-01-11 00:59:00,244709,285897
2018-01-11 01:59:00,244764,285897
2018-01-11 02:59:00,244805,285897
2018-01-11 03:59:00,244897,285897
2018-01-11 04:59:00,245067,285897
2018-01-11 05:59:00,245227,285897
2018-01-11 06:59:00,245255,285897
2018-01-11 07:59:00,245215,285897
2018-01-11 08:59:00,245291,285897
2018-01-11 09:59:00,245806,285897
2018-01-11 10:59:00,245807,285897
2018-01-11 11:59:00,246074,285897
2018-01-11 12:59:00,246221,285897
2018-01-11 13:59:00,246231,285897
2018-01-11 14:59:00,246301,285897
2018-01-11 15:59:00,246419,285897
2018-01-11 16:59:00,246468,285897
2018-01-11 17:59:00,246482,285897
2018-01-11 18:59:00,246484,285897
2018-01-11 19:59:00,246225,285897
2018-01-11 20:59:00,246344,285897
2018-01-11 21:59:00,246384,285897
2018-01-11 22:59:00,246472,285897
2018-01-11 23:59:00,246475,285897
2018-01-12 00:59:00,246498,285897
2018-01-12 01:59:00,246517,285897
2018-01-12 02:59:00,246535,285897
2018-01-12 03:59:00,246544,285897
2018-01-12 04:59:00,246523,285897
2018-01-12 05:59:00,246569,285897
2018-01-12 06:59:00,246705,285897
2018-01-12 07:59:00,246732,285897
2018-01-12 08:59:00,247236,285897
