"_line0, x; _line0 (1), x; _line0 (2), x; _line0 (3), x","_line0, y","_line3, x; _line4, x; _line4 (1), x; _line4 (2), x","_line3, y","_line6, x; _line8, x; _line8 (1), x; _line8 (2), x","_line6, y","_line9, x; _line12 (1), x; _line12 (2), x; _line12 (3), x","_line9, y","_line12, x; _line16, x; _line16 (1), x; _line16 (2), x","_line12, y","_line15, x; _line20, x; _line20 (1), x; _line20 (2), x","_line15, y","_line0 (1), y","_line4, y","_line8, y","_line12 (1), y","_line16, y","_line20, y","_line0 (2), y","_line4 (1), y","_line8 (1), y","_line12 (2), y","_line16 (1), y","_line20 (1), y","_line0 (3), y","_line4 (2), y","_line8 (2), y","_line12 (3), y","_line16 (2), y","_line20 (2), y"
2018-01-16 12:00:00,-2.4071052632,2018-01-16 06:00:00,-2.125,2018-01-16 00:00:00,-1.6357894737,2018-01-13 12:00:00,-1.3378947368,2018-01-10 12:00:00,-2.4807894737,2018-01-07 12:00:00,0.155,16.1607894737,17.0773684211,16.7371052632,2.3489473684,-10.2202631579,1.8263157895,-2.2176315789,-2.8173684211,-3.1344736842,-2.1360526316,-0.7594736842,-1.4981578947,-8.5139473684,-9.3981578947,-10.6065789474,-4.4389473684,4.6907894737,0.1047368421
2018-01-16 13:00:00,-2.3854824561,2018-01-16 07:00:00,-2.1561842105,2018-01-16 01:00:00,-1.6581578947,2018-01-13 13:00:00,-1.3755263158,2018-01-10 13:00:00,-2.3472807018,2018-01-07 13:00:00,0.1968859649,16.0425877193,16.8054385965,16.7038157895,2.5673245614,-9.7300438596,1.7982894737,-2.2086842105,-2.7565789474,-3.0982894737,-2.1887719298,-0.8507894737,-1.5482017544,-8.4024561404,-9.2382894737,-10.3026754386,-4.6735526316,4.4970175439,-0.0684649123
2018-01-16 14:00:00,-2.3638596491,2018-01-16 08:00:00,-2.1873684211,2018-01-16 02:00:00,-1.5671929825,2018-01-13 14:00:00,-1.4231578947,2018-01-10 14:00:00,-2.2137719298,2018-01-07 14:00:00,0.3087719298,15.8793859649,16.5418421053,16.6055263158,2.9123684211,-9.3481578947,1.7419298246,-2.2397368421,-2.7107894737,-3.0821052632,-2.2481578947,-0.9204385965,-1.5849122807,-8.2959649123,-9.0300877193,-10.0021052632,-4.9081578947,4.228245614,-0.2266666667
2018-01-16 15:00:00,-2.3347368421,2018-01-16 09:00:00,-2.2185526316,2018-01-16 03:00:00,-1.4903947368,2018-01-13 15:00:00,-1.4257894737,2018-01-10 15:00:00,-2.0952631579,2018-01-07 15:00:00,0.4206578947,15.6611842105,16.4190789474,16.5247368421,3.3390789474,-9.0071052632,1.7997368421,-2.2707894737,-2.665,-3.0609210526,-2.3392105263,-0.9859210526,-1.6557894737,-8.2169736842,-8.8510526316,-9.6973684211,-5.1427631579,4.0369736842,-0.5173684211
2018-01-16 16:00:00,-2.3106140351,2018-01-16 10:00:00,-2.2547368421,2018-01-16 04:00:00,-1.4535964912,2018-01-13 16:00:00,-1.426754386,2018-01-10 16:00:00,-1.9950877193,2018-01-07 16:00:00,0.5325438596,15.3329824561,16.2963157895,16.4439473684,3.7657894737,-8.6977192982,1.815877193,-2.3018421053,-2.6392105263,-3.0314035088,-2.4385964912,-1.0480701754,-1.695,-8.0396491228,-8.6920175439,-9.3592982456,-5.3790350877,3.9323684211,-0.7030701754
2018-01-16 17:00:00,-2.2814912281,2018-01-16 11:00:00,-2.3259210526,2018-01-16 05:00:00,-1.4742982456,2018-01-13 17:00:00,-1.4285526316,2018-01-10 17:00:00,-1.9415789474,2018-01-07 17:00:00,0.6444298246,14.9314473684,16.0802192982,16.3631578947,4.1925,-8.4291666667,1.8828508772,-2.3295614035,-2.584254386,-2.9743859649,-2.5304824561,-1.1102192982,-1.7025438596,-7.8648245614,-8.4804824561,-9.0037280702,-5.5936403509,3.8377631579,-0.7662719298
2018-01-16 18:00:00,-2.2423684211,2018-01-16 12:00:00,-2.3871052632,2018-01-16 06:00:00,-1.495,2018-01-13 18:00:00,-1.4936842105,2018-01-10 18:00:00,-1.8347368421,2018-01-07 18:00:00,0.7413157895,14.4965789474,15.8407894737,16.2673684211,4.6192105263,-8.0339473684,1.8731578947,-2.3389473684,-2.5076315789,-2.9173684211,-2.6223684211,-1.1823684211,-1.7484210526,-7.745,-8.2689473684,-8.6731578947,-5.7265789474,3.6481578947,-1.0344736842
2018-01-16 19:00:00,-2.2725877193,2018-01-16 13:00:00,-2.3596491228,2018-01-16 07:00:00,-1.5103508772,2018-01-13 19:00:00,-1.5413157895,2018-01-10 19:00:00,-1.7148684211,2018-01-07 19:00:00,0.7284649123,14.2507017544,15.6150877193,16.1179385965,4.8006578947,-8.0339035088,1.823377193,-2.318245614,-2.5178508772,-2.865745614,-2.6564912281,-1.2145614035,-1.7700438596,-7.6543421053,-8.164122807,-8.4282894737,-5.899254386,3.5478070175,-1.0975438596
2018-01-16 20:00:00,-2.3278070175,2018-01-16 14:00:00,-2.3321929825,2018-01-16 08:00:00,-1.5257017544,2018-01-13 20:00:00,-1.5206140351,2018-01-10 20:00:00,-1.6316666667,2018-01-07 20:00:00,0.7056140351,13.9348245614,15.3893859649,15.8051754386,4.9821052632,-7.9488596491,1.7185964912,-2.2975438596,-2.4997368421,-2.814122807,-2.6906140351,-1.2634210526,-1.7916666667,-7.5036842105,-8.1092982456,-8.2300877193,-6.1335964912,3.414122807,-1.1906140351
2018-01-16 21:00:00,-2.3130263158,2018-01-16 15:00:00,-2.3047368421,2018-01-16 09:00:00,-1.5410526316,2018-01-13 21:00:00,-1.5215789474,2018-01-10 21:00:00,-1.5876315789,2018-01-07 21:00:00,0.6827631579,13.6339473684,15.1336842105,15.4315789474,5.1635526316,-7.6763157895,1.5838157895,-2.2993421053,-2.4957894737,-2.775,-2.6997368421,-1.3164473684,-1.8332894737,-7.3505263158,-8.0394736842,-8.0735526316,-6.3721052632,3.1071052632,-1.3761842105
2018-01-16 22:00:00,-2.2699122807,2018-01-16 16:00:00,-2.2739473684,2018-01-16 10:00:00,-1.5730701754,2018-01-13 22:00:00,-1.5442105263,2018-01-10 22:00:00,-1.5435964912,2018-01-07 22:00:00,0.6599122807,13.4930701754,14.8679824561,15.0563157895,5.345,-7.4221052632,1.3357017544,-2.2928070175,-2.4968421053,-2.7175438596,-2.7055263158,-1.3511403509,-1.893245614,-7.2290350877,-7.8979824561,-7.9820175439,-6.6106140351,2.961754386,-1.561754386
2018-01-16 23:00:00,-2.2167982456,2018-01-16 17:00:00,-2.2306578947,2018-01-16 11:00:00,-1.6175877193,2018-01-13 23:00:00,-1.5918421053,2018-01-10 23:00:00,-1.4995614035,2018-01-07 23:00:00,0.6370614035,13.2671929825,14.5972807018,14.6585526316,5.5264473684,-7.2703947368,1.0625877193,-2.2946052632,-2.4978947368,-2.659254386,-2.7113157895,-1.385,-1.9115350877,-7.1275438596,-7.8339912281,-7.8321491228,-6.849122807,2.8164035088,-1.5781578947
2018-01-17 00:00:00,-2.1886842105,2018-01-16 18:00:00,-2.2023684211,2018-01-16 12:00:00,-1.6321052632,2018-01-14 00:00:00,-1.6694736842,2018-01-11 00:00:00,-1.4505263158,2018-01-08 00:00:00,0.6142105263,13.0313157895,14.3115789474,14.2607894737,5.7078947368,-7.1186842105,0.7894736842,-2.3297368421,-2.4939473684,-2.6076315789,-2.7171052632,-1.4305263158,-1.9281578947,-7.0160526316,-7.78,-7.6189473684,-7.0876315789,2.6710526316,-1.4978947368
2018-01-17 01:00:00,-2.1571491228,2018-01-16 19:00:00,-2.2225877193,2018-01-16 13:00:00,-1.5804824561,2018-01-14 01:00:00,-1.7180263158,2018-01-11 01:00:00,-1.3415350877,2018-01-08 01:00:00,0.6592982456,12.8899561404,14.2507017544,14.0775877193,5.8830701754,-7.0162719298,0.3605701754,-2.3090789474,-2.4899122807,-2.6453508772,-2.7057894737,-1.4685964912,-1.8512719298,-6.8943421053,-7.6018421053,-7.481622807,-7.1656140351,2.6444736842,-1.2528508772
2018-01-17 02:00:00,-2.1339473684,2018-01-16 20:00:00,-2.2394736842,2018-01-16 14:00:00,-1.5288596491,2018-01-14 02:00:00,-1.7665789474,2018-01-11 02:00:00,-1.2275438596,2018-01-08 02:00:00,0.7043859649,12.8185964912,14.1898245614,13.8943859649,6.1615789474,-6.7721929825,0.1133333333,-2.271754386,-2.485877193,-2.6830701754,-2.6944736842,-1.5066666667,-1.7743859649,-6.7109649123,-7.4236842105,-7.2859649123,-7.2435964912,2.6178947368,-0.8228070175
2018-01-17 03:00:00,-2.0665789474,2018-01-16 21:00:00,-2.2105263158,2018-01-16 15:00:00,-1.5072368421,2018-01-14 03:00:00,-1.7551315789,2018-01-11 03:00:00,-1.1135526316,2018-01-08 03:00:00,0.7494736842,12.7197368421,14.1289473684,13.8011842105,6.4059210526,-6.3789473684,-0.1547368421,-2.2452631579,-2.4818421053,-2.7007894737,-2.6581578947,-1.5247368421,-1.68,-6.5609210526,-7.2855263158,-6.9919736842,-7.3215789474,2.5238157895,-0.4577631579
2018-01-17 04:00:00,-2.005877193,2018-01-16 22:00:00,-2.1899122807,2018-01-16 16:00:00,-1.4606140351,2018-01-14 04:00:00,-1.7603508772,2018-01-11 04:00:00,-1.0112280702,2018-01-08 04:00:00,0.8795614035,12.545877193,14.0080701754,13.5929824561,6.5969298246,-6.1240350877,-0.3844736842,-2.2087719298,-2.4761403509,-2.7051754386,-2.6401754386,-1.5628070175,-1.5939473684,-6.5325438596,-7.1523684211,-6.8729824561,-7.3995614035,2.3547368421,-0.0827192982
2018-01-17 05:00:00,-1.9701754386,2018-01-16 23:00:00,-2.2017982456,2018-01-16 17:00:00,-1.4581578947,2018-01-14 05:00:00,-1.8305701754,2018-01-11 05:00:00,-0.9414035088,2018-01-08 05:00:00,1.0221491228,12.3720175439,13.8730263158,13.3447807018,6.6204385965,-6.0807894737,-0.7092105263,-2.1722807018,-2.4304385965,-2.6920614035,-2.6321929825,-1.603377193,-1.5437280702,-6.4583333333,-6.9292105263,-6.7814912281,-7.4775438596,2.2806578947,0.2706578947
2018-01-17 06:00:00,-1.9794736842,2018-01-17 00:00:00,-2.2186842105,2018-01-16 18:00:00,-1.5073684211,2018-01-14 06:00:00,-1.9007894737,2018-01-11 06:00:00,-0.9065789474,2018-01-08 06:00:00,1.1047368421,12.1181578947,13.8013157895,13.1565789474,6.7589473684,-5.9292105263,-1.0339473684,-2.1707894737,-2.3847368421,-2.6939473684,-2.6292105263,-1.6439473684,-1.4518421053,-6.3657894737,-6.7810526316,-6.69,-7.5755263158,2.2765789474,0.5023684211
2018-01-17 07:00:00,-1.9636842105,2018-01-17 01:00:00,-2.1979824561,2018-01-16 19:00:00,-1.5025877193,2018-01-14 07:00:00,-2.0146929825,2018-01-11 07:00:00,-0.7850438596,2018-01-08 07:00:00,1.0156140351,11.7973245614,13.569122807,13.0265350877,6.6968421053,-5.7102192982,-1.2467105263,-2.1263157895,-2.3649122807,-2.6715789474,-2.5948245614,-1.6112719298,-1.4376315789,-6.3279824561,-6.6410087719,-6.4685087719,-7.7000877193,2.1965789474,0.7965350877
2018-01-17 08:00:00,-1.9928947368,2018-01-17 02:00:00,-2.1672807018,2018-01-16 20:00:00,-1.4978070175,2018-01-14 08:00:00,-2.1285964912,2018-01-11 08:00:00,-0.6635087719,2018-01-08 08:00:00,0.9248245614,11.4764912281,13.4269298246,12.8998245614,6.6347368421,-5.4912280702,-1.4244736842,-2.1001754386,-2.4050877193,-2.6392105263,-2.5504385965,-1.5635964912,-1.3784210526,-6.2635087719,-6.5559649123,-6.3320175439,-7.8446491228,2.1165789474,0.9423684211
2018-01-17 09:00:00,-2.0221052632,2018-01-17 03:00:00,-2.1365789474,2018-01-16 21:00:00,-1.5230263158,2018-01-14 09:00:00,-2.2425,2018-01-11 09:00:00,-0.5619736842,2018-01-08 09:00:00,0.7623684211,11.2431578947,13.2847368421,12.7514473684,6.5726315789,-5.2722368421,-1.6872368421,-2.0723684211,-2.4402631579,-2.6043421053,-2.5060526316,-1.5359210526,-1.3192105263,-6.1773684211,-6.4534210526,-6.1955263158,-7.9892105263,2.0365789474,1.1873684211
2018-01-17 10:00:00,-2.0279824561,2018-01-17 04:00:00,-2.105877193,2018-01-16 22:00:00,-1.558245614,2018-01-14 10:00:00,-2.3564035088,2018-01-11 10:00:00,-0.5937719298,2018-01-08 10:00:00,0.6199122807,11.0081578947,13.1425438596,12.6030701754,6.5105263158,-5.188245614,-1.9866666667,-2.0195614035,-2.4387719298,-2.5678070175,-2.4616666667,-1.508245614,-1.25,-6.0828947368,-6.350877193,-6.0590350877,-8.1337719298,1.8949122807,1.3473684211
2018-01-17 11:00:00,-2.0330263158,2018-01-17 05:00:00,-2.0751754386,2018-01-16 23:00:00,-1.5717982456,2018-01-14 11:00:00,-2.4703070175,2018-01-11 11:00:00,-0.6255701754,2018-01-08 11:00:00,0.5557894737,10.7306578947,13.0003508772,12.4096929825,6.4484210526,-5.224254386,-2.2860964912,-1.951754386,-2.4372807018,-2.5704385965,-2.4172807018,-1.4805701754,-1.1632894737,-5.9800877193,-6.2483333333,-5.9225438596,-8.2783333333,1.740745614,1.5357017544
2018-01-17 12:00:00,-2.0747368421,2018-01-17 06:00:00,-2.0444736842,2018-01-17 00:00:00,-1.5886842105,2018-01-14 12:00:00,-2.5842105263,2018-01-11 12:00:00,-0.6573684211,2018-01-08 12:00:00,0.49,10.4831578947,12.8581578947,12.2013157895,6.3863157895,-5.2602631579,-2.5855263158,-1.8889473684,-2.4357894737,-2.5647368421,-2.3728947368,-1.4778947368,-1.1165789474,-5.9189473684,-6.1307894737,-5.7910526316,-8.4228947368,1.6365789474,1.7273684211
2018-01-17 13:00:00,-2.0152192982,2018-01-17 07:00:00,-2.0628508772,2018-01-17 01:00:00,-1.6388157895,2018-01-14 13:00:00,-2.6535087719,2018-01-11 13:00:00,-0.7322807018,2018-01-08 13:00:00,0.4393421053,10.2337280702,12.5906578947,12.0682894737,6.2982017544,-4.8229824561,-2.8174561404,-1.8854824561,-2.3929824561,-2.5415789474,-2.3452192982,-1.5167105263,-1.1881578947,-5.870745614,-6.0496491228,-5.6943421053,-8.3705701754,1.5594736842,1.7744298246
2018-01-17 14:00:00,-1.9890350877,2018-01-17 08:00:00,-2.0662280702,2018-01-17 02:00:00,-1.6889473684,2018-01-14 14:00:00,-2.7228070175,2018-01-11 14:00:00,-0.8421929825,2018-01-08 14:00:00,0.3886842105,9.9726315789,12.3231578947,11.8952631579,6.3350877193,-4.3423684211,-3.0493859649,-1.8920175439,-2.3368421053,-2.5284210526,-2.3175438596,-1.5738596491,-1.2347368421,-5.815877193,-5.9485087719,-5.5826315789,-8.318245614,1.4157017544,1.8048245614
2018-01-17 15:00:00,-1.8736842105,2018-01-17 09:00:00,-2.0696052632,2018-01-17 03:00:00,-1.6640789474,2018-01-14 15:00:00,-2.7921052632,2018-01-11 15:00:00,-0.9371052632,2018-01-08 15:00:00,0.3330263158,9.6123684211,12.0206578947,11.9122368421,6.3719736842,-4.1384210526,-3.2813157895,-1.9010526316,-2.2798684211,-2.5002631579,-2.3048684211,-1.6343421053,-1.2613157895,-5.7218421053,-5.7773684211,-5.4709210526,-8.2659210526,1.2252631579,1.7560526316
2018-01-17 16:00:00,-1.82,2018-01-17 10:00:00,-2.0729824561,2018-01-17 04:00:00,-1.645877193,2018-01-14 16:00:00,-2.8664035088,2018-01-11 16:00:00,-0.9336842105,2018-01-08 16:00:00,0.2690350877,9.2521052632,11.6898245614,11.7075438596,6.4088596491,-3.9378070175,-3.513245614,-1.9100877193,-2.2228947368,-2.4854385965,-2.3255263158,-1.6948245614,-1.3045614035,-5.6278070175,-5.6445614035,-5.3242105263,-8.2135964912,1.0348245614,1.7072807018
2018-01-17 17:00:00,-1.8088157895,2018-01-17 11:00:00,-2.0763596491,2018-01-17 05:00:00,-1.6551754386,2018-01-14 17:00:00,-2.9540350877,2018-01-11 17:00:00,-0.9302631579,2018-01-08 17:00:00,0.2050438596,9.0926754386,11.3589912281,11.4353508772,6.445745614,-3.8771929825,-3.6685087719,-1.9082894737,-2.1659210526,-2.4856140351,-2.3686842105,-1.7553070175,-1.3728070175,-5.5337719298,-5.511754386,-5.1808333333,-8.1612719298,0.8443859649,1.6743421053
2018-01-17 18:00:00,-1.7876315789,2018-01-17 12:00:00,-2.0797368421,2018-01-17 06:00:00,-1.6644736842,2018-01-14 18:00:00,-3.065,2018-01-11 18:00:00,-0.9068421053,2018-01-08 18:00:00,0.1410526316,8.8815789474,11.0281578947,11.1631578947,6.4826315789,-3.9165789474,-4.0071052632,-1.8931578947,-2.1189473684,-2.4807894737,-2.4118421053,-1.8107894737,-1.4060526316,-5.4397368421,-5.3789473684,-5.0657894737,-8.1089473684,0.6539473684,1.6747368421
2018-01-17 19:00:00,-1.7707894737,2018-01-17 13:00:00,-2.0427192982,2018-01-17 07:00:00,-1.7003508772,2018-01-14 19:00:00,-3.1289473684,2018-01-11 19:00:00,-0.9575,2018-01-08 19:00:00,-0.0160087719,8.5359649123,10.7720614035,10.7664912281,6.5100438596,-3.9228070175,-4.6398684211,-1.8419298246,-2.0871491228,-2.4271491228,-2.4066666667,-1.7910526316,-1.3748245614,-5.2916666667,-5.2215789474,-5.1204824561,-8.0023684211,0.4682017544,1.6824122807
2018-01-17 20:00:00,-1.7806140351,2018-01-17 14:00:00,-2.0690350877,2018-01-17 08:00:00,-1.7512280702,2018-01-14 20:00:00,-3.1778947368,2018-01-11 20:00:00,-1.0081578947,2018-01-08 20:00:00,-0.1730701754,8.1603508772,10.5159649123,10.3698245614,6.5374561404,-3.8040350877,-5.6309649123,-1.8173684211,-2.0920175439,-2.3501754386,-2.4014912281,-1.7713157895,-1.3435964912,-5.1352631579,-5.0875438596,-5.0151754386,-7.9624561404,0.2824561404,1.6600877193
2018-01-17 21:00:00,-1.8271052632,2018-01-17 15:00:00,-2.1111842105,2018-01-17 09:00:00,-1.8021052632,2018-01-14 21:00:00,-3.2268421053,2018-01-11 21:00:00,-1.0588157895,2018-01-08 21:00:00,-0.2751315789,7.8847368421,10.2598684211,9.9731578947,6.5648684211,-3.6852631579,-6.1028947368,-1.7669736842,-2.1060526316,-2.2723684211,-2.3763157895,-1.7965789474,-1.2848684211,-5.0080263158,-5.0093421053,-4.9098684211,-8.0517105263,0.0967105263,1.7002631579
2018-01-17 22:00:00,-1.8485964912,2018-01-17 16:00:00,-2.14,2018-01-17 10:00:00,-1.8529824561,2018-01-14 22:00:00,-3.2757894737,2018-01-11 22:00:00,-1.1094736842,2018-01-08 22:00:00,-0.3605263158,7.6507894737,10.0004385965,9.6348245614,6.5922807018,-3.7148245614,-6.2681578947,-1.7365789474,-2.1200877193,-2.2212280702,-2.3411403509,-1.8251754386,-1.2094736842,-4.8957894737,-4.9311403509,-4.9328947368,-8.1409649123,-0.1007017544,1.8154385965
2018-01-17 23:00:00,-1.849254386,2018-01-17 17:00:00,-2.1104824561,2018-01-17 11:00:00,-1.9038596491,2018-01-14 23:00:00,-3.3414035088,2018-01-11 23:00:00,-1.1601315789,2018-01-08 23:00:00,-0.3834210526,7.4168421053,9.6935087719,9.2864912281,6.6196929825,-3.7593859649,-6.6634210526,-1.7286842105,-2.134122807,-2.1709210526,-2.3059649123,-1.8237719298,-1.1590789474,-4.7835526316,-4.8529385965,-4.9909210526,-8.2302192982,-0.3022807018,1.9756140351
2018-01-18 00:00:00,-1.8415789474,2018-01-17 18:00:00,-2.0426315789,2018-01-17 12:00:00,-1.9547368421,2018-01-15 00:00:00,-3.4986842105,2018-01-12 00:00:00,-1.2107894737,2018-01-09 00:00:00,-0.4063157895,7.1878947368,9.3865789474,8.9381578947,6.6471052632,-3.8689473684,-7.0586842105,-1.6907894737,-2.1381578947,-2.1439473684,-2.2707894737,-1.8123684211,-1.1086842105,-4.6713157895,-4.7747368421,-4.9889473684,-8.1844736842,-0.4955263158,2.1007894737
2018-01-18 01:00:00,-1.8615789474,2018-01-17 19:00:00,-1.9957894737,2018-01-17 13:00:00,-1.8535526316,2018-01-15 01:00:00,-3.5294298246,2018-01-12 01:00:00,-1.218245614,2018-01-09 01:00:00,-0.5537719298,6.9785526316,9.2701315789,8.7120614035,6.5124122807,-4.0306140351,-7.3479385965,-1.6532017544,-2.0952631579,-2.1221491228,-2.2790350877,-1.845,-1.0855701754,-4.4018421053,-4.52,-4.9474122807,-8.3105263158,-0.536754386,2.2831140351
2018-01-18 02:00:00,-1.8765789474,2018-01-17 20:00:00,-1.9389473684,2018-01-17 14:00:00,-1.7707017544,2018-01-15 02:00:00,-3.5601754386,2018-01-12 02:00:00,-1.2257017544,2018-01-09 02:00:00,-0.7262280702,6.7742105263,9.1386842105,8.4859649123,6.3777192982,-4.3589473684,-7.4421929825,-1.6422807018,-2.0523684211,-2.1203508772,-2.2872807018,-1.8759649123,-1.0624561404,-4.1323684211,-4.2652631579,-4.905877193,-8.3849122807,-0.5729824561,2.4654385965
2018-01-18 03:00:00,-1.8790789474,2018-01-17 21:00:00,-1.8821052632,2018-01-17 15:00:00,-1.7036842105,2018-01-15 03:00:00,-3.5909210526,2018-01-12 03:00:00,-1.2331578947,2018-01-09 03:00:00,-0.8786842105,6.6498684211,8.9597368421,8.2598684211,6.2430263158,-4.2689473684,-7.7339473684,-1.6430263158,-2.0094736842,-2.1035526316,-2.3355263158,-1.8677631579,-1.0393421053,-3.9703947368,-4.0180263158,-4.8643421053,-8.4001315789,-0.6092105263,2.7527631579
2018-01-18 04:00:00,-1.8665789474,2018-01-17 22:00:00,-1.8252631579,2018-01-17 16:00:00,-1.6733333333,2018-01-15 04:00:00,-3.64,2018-01-12 04:00:00,-1.1939473684,2018-01-09 04:00:00,-1.0561403509,6.6105263158,8.699122807,8.0337719298,6.1083333333,-4.0739473684,-8.2323684211,-1.6504385965,-1.963245614,-2.086754386,-2.3537719298,-1.8595614035,-1.0028947368,-3.6984210526,-3.799122807,-4.8828070175,-8.4153508772,-0.6454385965,2.996754386
2018-01-18 05:00:00,-1.8540789474,2018-01-17 23:00:00,-1.7684210526,2018-01-17 17:00:00,-1.7071491228,2018-01-15 05:00:00,-3.7040789474,2018-01-12 05:00:00,-1.1497368421,2018-01-09 05:00:00,-1.2335964912,6.5711842105,8.4385087719,7.8193421053,6.0778070175,-3.5739473684,-8.8582894737,-1.6453508772,-1.9120175439,-2.0699561404,-2.3720175439,-1.8513596491,-0.9781140351,-3.4089473684,-3.5802192982,-4.9262719298,-8.4805701754,-0.7225,3.2240789474
2018-01-18 06:00:00,-1.8465789474,2018-01-18 00:00:00,-1.7115789474,2018-01-17 18:00:00,-1.6726315789,2018-01-15 06:00:00,-3.7681578947,2018-01-12 06:00:00,-1.1055263158,2018-01-09 06:00:00,-1.4160526316,6.5318421053,8.1778947368,7.6265789474,6.1139473684,-3.3989473684,-9.5392105263,-1.5952631579,-1.8607894737,-2.0631578947,-2.3902631579,-1.8431578947,-0.97,-3.1194736842,-3.4113157895,-4.8947368421,-8.6057894737,-0.8028947368,3.4197368421
2018-01-18 07:00:00,-1.8984649123,2018-01-18 01:00:00,-1.705745614,2018-01-17 19:00:00,-1.6657894737,2018-01-15 07:00:00,-3.8392982456,2018-01-12 07:00:00,-1.1599561404,2018-01-09 07:00:00,-1.5390350877,6.4182017544,8.0243859649,7.4601315789,6.2496491228,-3.3878947368,-10.1629385965,-1.5288157895,-1.8290350877,-2.0077631579,-2.3762719298,-1.7992982456,-0.9537719298,-2.9272368421,-3.2835087719,-4.8308333333,-8.6409649123,-0.8389035088,3.6314473684
2018-01-18 08:00:00,-1.9453508772,2018-01-18 02:00:00,-1.7399122807,2018-01-17 20:00:00,-1.7406140351,2018-01-15 08:00:00,-3.8504385965,2018-01-12 08:00:00,-1.1943859649,2018-01-09 08:00:00,-1.6620175439,6.2345614035,7.870877193,7.0636842105,6.3853508772,-3.4085087719,-10.545,-1.4323684211,-1.8089473684,-1.9473684211,-2.3472807018,-1.7554385965,-0.895877193,-2.67,-3.1423684211,-4.6669298246,-8.6761403509,-0.8915789474,3.8181578947
2018-01-18 09:00:00,-1.9372368421,2018-01-18 03:00:00,-1.7740789474,2018-01-17 21:00:00,-1.8196052632,2018-01-15 09:00:00,-3.8440789474,2018-01-12 09:00:00,-1.2063157895,2018-01-09 09:00:00,-1.785,6.3009210526,7.7173684211,6.7422368421,6.5210526316,-3.3657894737,-10.8228947368,-1.3709210526,-1.7955263158,-1.8869736842,-2.3182894737,-1.7265789474,-0.8563157895,-2.5777631579,-3.0303947368,-4.4705263158,-8.6088157895,-0.9259210526,3.8798684211
2018-01-18 10:00:00,-1.929122807,2018-01-18 04:00:00,-1.8199122807,2018-01-17 22:00:00,-1.8602631579,2018-01-15 10:00:00,-3.8527192982,2018-01-12 10:00:00,-1.2449122807,2018-01-09 10:00:00,-1.9079824561,6.3889473684,7.5638596491,6.5207894737,6.656754386,-3.4314035088,-11.0924561404,-1.3111403509,-1.7671052632,-1.8415789474,-2.2892982456,-1.7027192982,-0.841754386,-2.5371929825,-2.8700877193,-4.369122807,-8.5364912281,-0.9402631579,3.893245614
2018-01-18 11:00:00,-1.9151754386,2018-01-18 05:00:00,-1.878245614,2018-01-17 23:00:00,-1.9059210526,2018-01-15 11:00:00,-3.8730263158,2018-01-12 11:00:00,-1.2835087719,2018-01-09 11:00:00,-2.0309649123,6.4769736842,7.4136842105,6.4143421053,6.7924561404,-3.5245175439,-11.3170175439,-1.2538596491,-1.7386842105,-1.8236842105,-2.2603070175,-1.6913596491,-0.8205263158,-2.506622807,-2.6522807018,-4.2677192982,-8.4641666667,-0.9546052632,3.9374561404
2018-01-18 12:00:00,-1.9428947368,2018-01-18 06:00:00,-1.8965789474,2018-01-18 00:00:00,-1.9265789474,2018-01-15 12:00:00,-3.885,2018-01-12 12:00:00,-1.3471052632,2018-01-09 12:00:00,-2.1539473684,6.375,7.3218421053,6.3078947368,6.9281578947,-3.6176315789,-11.5415789474,-1.2115789474,-1.7102631579,-1.8157894737,-2.2313157895,-1.68,-0.8026315789,-2.4760526316,-2.5044736842,-4.1313157895,-8.3918421053,-0.9689473684,3.96
2018-01-18 13:00:00,-1.9396491228,2018-01-18 07:00:00,-1.8517982456,2018-01-18 01:00:00,-1.950745614,2018-01-15 13:00:00,-3.8610964912,2018-01-12 13:00:00,-1.3374122807,2018-01-09 13:00:00,-2.2018859649,6.2455263158,7.2382017544,6.1610526316,6.9674561404,-3.3018859649,-11.4371929825,-1.1785964912,-1.6913157895,-1.7782017544,-2.1909210526,-1.7480701754,-0.875877193,-2.478245614,-2.4630701754,-3.9776754386,-8.4411403509,-0.9954385965,3.8935087719
2018-01-18 14:00:00,-1.9964035088,2018-01-18 08:00:00,-1.8120175439,2018-01-18 02:00:00,-1.9765789474,2018-01-15 14:00:00,-3.8371929825,2018-01-12 14:00:00,-1.3227192982,2018-01-09 14:00:00,-2.2248245614,6.0510526316,7.1045614035,6.0142105263,7.006754386,-2.9861403509,-11.3328070175,-1.1822807018,-1.6623684211,-1.7406140351,-2.1505263158,-1.8161403509,-0.944122807,-2.4804385965,-2.435,-3.8240350877,-8.5154385965,-1.0219298246,3.8303508772
2018-01-18 15:00:00,-2.0231578947,2018-01-18 09:00:00,-1.7997368421,2018-01-18 03:00:00,-1.9190789474,2018-01-15 15:00:00,-3.8132894737,2018-01-12 15:00:00,-1.3305263158,2018-01-09 15:00:00,-2.2477631579,5.8565789474,6.9584210526,5.9473684211,7.0460526316,-2.6703947368,-11.2284210526,-1.2101315789,-1.6159210526,-1.7430263158,-2.1101315789,-1.8842105263,-0.9748684211,-2.4526315789,-2.4252631579,-3.6578947368,-8.5897368421,-1.0584210526,3.7930263158
