vis_fid,locationmode,marker.reversescale,marker.cmin,hole,textposition,lowsrc,legendgroup,marker.line.width,stream.head,header.font.family,marker.colorsrc,colorbar.title,showscale,mode,marker.sizemode,stream.token,cauto,xbins.start,fill,zmin,textsrc,zmax,decreasing.line.color,transforms.type,cmin,line.dash,stream.maxpoints,cmax,increasing.line.color,cells.font.colorsrc,fillcolor,cells.font.family,xbins.end,header.line.width,cells.line.width,marker.line.color,line.fillcolor,widthsrc,error_y.arraysrc,valuessrc,orientation,hovertext,colorbar.x,marker.colorbar.xanchor,transforms.operation,zsmooth,connectgaps,highsrc,header.font.size,marker.colorbar.title,marker.color,marker.symbolsrc,line.color,header.fill.colorsrc,pointpos,cells.fill.colorsrc,marker.size,text,marker.fillcolor,marker.sizesrc,marker.cauto,autobiny,rsrc,cells.height,xbins.size,histnorm,jitter,marker.symbol,transforms.filterId,header.valuessrc,header.align,visible,header.font.colorsrc,columnwidthsrc,colorscale,cells.align,hoverinfo,boxpoints,line.shape,marker.autocolorscale,marker.colorbar.y,ytype,xtype,labelssrc,zsrc,header.line.color,transforms.enabled,lonsrc,opacity,name,uid,yaxis,boxmean,marker.colorscale,marker.showscale,marker.sizeref,cells.valuessrc,line.width,cells.font.size,surfaceaxis,cells.line.color,stream.fid,error_y.arrayminussrc,opensrc,marker.colorbar.yanchor,error_y.type,closesrc,marker.colorbar.x,marker.colorbar.lenmode,latsrc,error_y.symmetric,xaxis,marker.cmax,marker.colorbar.len,tsrc,showlegend,transforms.targetsrc,autobinx,header.height,type,marker.opacity,xsrc,ysrc,width,colorbar.y,marker.sizemin
bpatoutset:820,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_MC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:821:191b10,bpatoutset:821:c8809c,,,
bpatoutset:824,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bpatoutset:824,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_PCPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:825:28f513,bpatoutset:825:01e1dd,,,
bpatoutset:824,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCM_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:825:28f513,bpatoutset:825:b829a9,,,
bpatoutset:824,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:825:28f513,bpatoutset:825:7ca4df,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ACDC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:6d193b,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:801d58,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:560ed5,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:6d4fcf,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCT_ROPCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:5f83f9,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDCT_ACDCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:3a8838,,,
bpatoutset:826,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALCT_MT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:969:3f3754,bpatoutset:969:7203ad,,,
bpatoutset:827,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:828:9cd72e,bpatoutset:828:5dca17,,,
bpatoutset:827,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_SPR_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:828:9cd72e,bpatoutset:828:45472d,,,
bpatoutset:827,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCPr_PSPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:828:9cd72e,bpatoutset:828:083a99,,,
bpatoutset:827,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PODPr_TWIPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:828:9cd72e,bpatoutset:828:0eb977,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:07c138,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:5845a0,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFPr_DGPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:7e8c7a,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPPr_DGPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:337880,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UDGPr_TWIPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:65e36b,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUFPr_PODPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:78143a,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSTPr_DRPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:fe7078,,,
bpatoutset:829,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARTPr_VENPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:830:f688f7,bpatoutset:830:45a338,,,
bpatoutset:831,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROPCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:832:2abcb8,bpatoutset:832:47d95d,,,
bpatoutset:831,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:832:2abcb8,bpatoutset:832:9eed87,,,
bpatoutset:831,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_MC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:832:2abcb8,bpatoutset:832:1c536d,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_LHOT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:ce7120,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LHIT_LHOT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:6daf95,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWT_LHOT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:2df668,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCT_ROPCTM_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:c0171a,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFCT_ROFCTM_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:713c0b,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UHIT_UHOT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:00cc79,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UDOT_UDGT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:a41525,,,
bpatoutset:833,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALCT_MT_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:834:e6d622,bpatoutset:834:9e5995,,,
bpatoutset:835,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:836:04514c,bpatoutset:836:f3d3e3,,,
bpatoutset:835,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_PCPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:836:04514c,bpatoutset:836:bc0e25,,,
bpatoutset:835,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCM_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:836:04514c,bpatoutset:836:fe1e9e,,,
bpatoutset:835,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:836:04514c,bpatoutset:836:ac1caa,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ACDC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:f78286,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:1d0b1b,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:30b712,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:1679af,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCT_ROPCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:3ef583,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDCT_ACDCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:543c19,,,
bpatoutset:837,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALCT_MT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:934:4e7899,bpatoutset:934:87d741,,,
bpatoutset:838,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:839:811b56,bpatoutset:839:092641,,,
bpatoutset:838,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_SPR_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:839:811b56,bpatoutset:839:06670e,,,
bpatoutset:838,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCPr_PSPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:839:811b56,bpatoutset:839:465700,,,
bpatoutset:838,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PODPr_TWIPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:839:811b56,bpatoutset:839:fcf919,,,
bpatoutset:842,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROPCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:843:6436c1,bpatoutset:843:12d77a,,,
bpatoutset:842,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:843:6436c1,bpatoutset:843:6324d6,,,
bpatoutset:842,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_MC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:843:6436c1,bpatoutset:843:bb0b35,,,
bpatoutset:846,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bpatoutset:846,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_PCPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:847:957a95,bpatoutset:847:5e8cbd,,,
bpatoutset:846,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCM_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:847:957a95,bpatoutset:847:185687,,,
bpatoutset:846,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:847:957a95,bpatoutset:847:bf5302,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ACDC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:9569d7,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:62d107,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_ROPC_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:291af6,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:f7aabe,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPCT_ROPCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:80a6c3,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACDCT_ACDCTM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:f33f8f,,,
bpatoutset:848,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALCT_MT_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:947:ca1f27,bpatoutset:947:fa87b4,,,
bpatoutset:858,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROFC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:859:4e2760,bpatoutset:859:99374f,,,
bpatoutset:858,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPr_SPR_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:859:4e2760,bpatoutset:859:b7b503,,,
bpatoutset:858,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCPr_PSPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:859:4e2760,bpatoutset:859:59cd01,,,
bpatoutset:858,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PODPr_TWIPr_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:859:4e2760,bpatoutset:859:88bdae,,,
bpatoutset:86,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPC_ROPCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:87:f12d7e,bpatoutset:87:a48edd,,,
bpatoutset:86,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFC_ROFCM_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:87:f12d7e,bpatoutset:87:f3355f,,,
bpatoutset:86,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIALC_MC_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:87:f12d7e,bpatoutset:87:eb69d4,,,
bpatoutset:860,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:861:81e0fd,bpatoutset:861:d3a575,,,
bpatoutset:860,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCPr_PSPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:861:81e0fd,bpatoutset:861:321a86,,,
bpatoutset:860,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROFPr_DGPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:861:81e0fd,bpatoutset:861:1d16ee,,,
bpatoutset:860,,,,,,,,,,,,,,line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROPPr_DGPr_diff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpatoutset:861:81e0fd,bpatoutset:861:62aa49,,,
